Data file,,NYLATRON_HEF_T27_N2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Nylatron,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 17:41:42 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,nylatron_hef_t27_n2-h001.tsv,,,,,,,,,,
,18:17:39,5,3590,2153.9,1.2,13.3,7,21,0.174,10,49.9,1.16
,18:17:40,5,3590,2154.9,1.21,13.3,7,21,0.168,10,49.8,1.17
,18:17:41,5,3590,2155.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:17:42,5,3590,2156.9,1.22,13.3,7,21,0.163,10,49.9,1.17
,18:17:43,5,3590,2157.9,1.22,13.3,8,21,0.158,10,49.8,1.18
,18:17:44,5,3590,2158.9,1.22,13.3,7,21,0.164,10,49.8,1.18
,18:17:45,5,3590,2159.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:17:46,5,3590,2160.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:17:47,5,3590,2161.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:17:48,5,3590,2162.9,1.21,13.3,7,21,0.182,10,49.8,1.17
,18:17:49,5,3590,2163.9,1.22,13.3,7,21,0.183,10,49.8,1.18
,18:17:50,5,3590,2164.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:17:51,5,3590,2165.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:17:52,5,3590,2166.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:17:53,5,3590,2167.9,1.23,13.3,7,21,0.165,10,49.8,1.18
,18:17:54,5,3590,2168.9,1.23,13.3,7,21,0.165,10,49.9,1.19
,18:17:55,5,3590,2169.9,1.23,13.3,7,21,0.165,10,49.8,1.19
,18:17:56,5,3590,2170.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:17:57,5,3590,2171.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:17:58,5,3590,2172.9,1.21,13.3,7,21,0.174,10,49.8,1.17
,18:17:59,5,3590,2173.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:18:00,5,3590,2174.9,1.24,13.3,7,21,0.178,10,49.8,1.2
,18:18:01,5,3590,2175.9,1.25,13.3,7,21,0.174,10,49.8,1.2
,18:18:02,5,3590,2176.9,1.25,13.3,7,21,0.18,10,49.8,1.2
,18:18:03,5,3590,2177.9,1.24,13.3,7,21,0.179,10,49.9,1.2
,18:18:04,5,3590,2178.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:18:05,5,3590,2179.9,1.23,13.3,7,21,0.178,10,49.9,1.19
,18:18:06,5,3590,2180.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:18:07,5,3590,2181.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:18:08,5,3590,2182.9,1.22,13.3,7,20,0.163,10,49.9,1.17
,18:18:09,5,3590,2183.9,1.24,13.3,8,20,0.161,10,49.8,1.19
,18:18:10,5,3590,2184.9,1.25,13.3,7,20,0.168,10,49.8,1.2
,18:18:11,5,3590,2185.9,1.25,13.3,7,20,0.181,10,49.8,1.21
,18:18:12,5,3590,2186.9,1.24,13.3,7,20,0.186,10,49.9,1.2
,18:18:13,5,3590,2187.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:18:14,5,3590,2188.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:18:15,5,3590,2189.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:18:16,5,3590,2190.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:18:17,5,3590,2191.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:18:18,5,3590,2192.9,1.25,13.3,7,21,0.175,10,49.8,1.21
,18:18:19,5,3590,2193.9,1.25,13.3,7,21,0.174,10,49.8,1.2
,18:18:20,5,3590,2194.9,1.24,13.3,7,21,0.172,10,49.8,1.2
,18:18:21,5,3590,2195.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:18:22,5,3590,2196.9,1.21,13.3,7,21,0.175,10,49.8,1.17
,18:18:23,5,3590,2197.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:18:24,5,3590,2198.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:18:25,5,3590,2199.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:18:26,5,3590,2200.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:18:27,5,3590,2201.9,1.26,13.3,7,21,0.181,10,49.8,1.21
,18:18:28,5,3590,2202.9,1.27,13.3,7,21,0.183,10,49.8,1.23
,18:18:29,5,3590,2203.9,1.28,13.3,7,21,0.178,10,49.8,1.23
,18:18:30,5,3590,2204.9,1.28,13.3,7,21,0.172,10,49.8,1.23
,18:18:31,5,3590,2205.9,1.29,13.3,7,21,0.173,10,49.8,1.24
,18:18:32,5,3590,2206.9,1.29,13.3,7,21,0.186,10,49.8,1.24
,18:18:33,5,3590,2207.9,1.28,13.3,7,21,0.185,10,49.9,1.23
,18:18:34,5,3590,2208.9,1.27,13.3,7,21,0.184,10,49.8,1.22
,18:18:35,5,3590,2209.9,1.27,13.3,7,20,0.183,10,49.8,1.22
,18:18:36,5,3590,2210.9,1.27,13.3,7,21,0.183,10,49.8,1.22
,18:18:37,5,3590,2211.9,1.26,13.3,7,21,0.188,10,49.8,1.21
,18:18:38,5,3590,2212.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:18:39,5,3590,2213.9,1.21,13.3,7,21,0.163,10,49.8,1.17
,18:18:40,5,3590,2214.9,1.2,13.3,7,21,0.162,10,49.8,1.16
,18:18:41,5,3590,2215.9,1.2,13.3,7,21,0.168,10,49.8,1.16
,18:18:42,5,3590,2216.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:18:43,5,3590,2217.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:18:44,5,3590,2218.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:18:45,5,3590,2219.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:18:46,5,3590,2220.9,1.24,13.3,7,21,0.186,10,49.8,1.2
,18:18:47,5,3590,2221.9,1.24,13.3,7,21,0.179,10,49.9,1.2
,18:18:48,5,3590,2222.9,1.24,13.3,7,21,0.172,10,49.9,1.19
,18:18:49,5,3590,2223.9,1.22,13.3,7,21,0.164,10,49.8,1.17
,18:18:50,5,3590,2224.9,1.21,13.3,7,21,0.168,10,49.8,1.17
,18:18:51,5,3590,2225.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:18:52,5,3590,2226.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:18:53,5,3590,2227.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:18:54,5,3590,2228.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:18:55,5,3590,2229.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:18:56,5,3590,2230.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:18:57,5,3590,2231.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:18:58,5,3590,2232.9,1.22,13.3,7,21,0.17,10,49.9,1.18
,18:18:59,5,3590,2233.9,1.23,13.3,7,20,0.177,10,49.8,1.18
,18:19:00,5,3590,2234.9,1.23,13.3,7,21,0.184,10,49.8,1.19
,18:19:01,5,3590,2235.9,1.23,13.3,7,21,0.185,10,49.8,1.19
,18:19:02,5,3590,2236.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:19:03,5,3590,2237.9,1.24,13.3,7,20,0.173,10,49.9,1.2
,18:19:04,5,3590,2238.9,1.23,13.3,7,20,0.166,10,49.8,1.19
,18:19:05,5,3590,2239.9,1.22,13.3,7,20,0.176,10,49.8,1.18
,18:19:06,5,3590,2240.9,1.21,13.3,7,20,0.175,10,49.8,1.17
,18:19:07,5,3590,2241.9,1.22,13.3,7,20,0.17,10,49.8,1.18
,18:19:08,5,3590,2242.9,1.24,13.3,7,20,0.166,10,49.8,1.19
,18:19:09,5,3590,2243.9,1.24,13.3,7,20,0.167,10,49.8,1.2
,18:19:10,5,3590,2244.9,1.24,13.3,7,20,0.172,10,49.8,1.19
,18:19:11,5,3590,2245.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:19:12,5,3590,2246.9,1.21,13.3,7,21,0.174,10,49.8,1.17
,18:19:13,5,3590,2247.9,1.21,13.3,7,21,0.174,10,49.8,1.17
,18:19:14,5,3590,2248.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:19:15,5,3590,2249.9,1.23,13.3,7,21,0.166,10,49.8,1.19
,18:19:16,5,3590,2250.9,1.22,13.3,7,21,0.164,10,49.8,1.18
,18:19:17,5,3590,2251.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:19:18,5,3590,2252.9,1.22,13.3,7,20,0.176,10,49.8,1.18
,18:19:19,5,3590,2253.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:19:20,5,3590,2254.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:19:21,5,3590,2255.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:19:22,5,3590,2256.9,1.21,13.3,7,21,0.163,10,49.8,1.17
,18:19:23,5,3590,2257.9,1.2,13.3,7,21,0.161,10,49.8,1.16
,18:19:24,5,3590,2258.9,1.21,13.3,7,21,0.174,10,49.8,1.17
,18:19:25,5,3590,2259.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:19:26,5,3590,2260.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:19:27,5,3590,2261.9,1.24,13.3,7,21,0.172,10,49.8,1.2
,18:19:28,5,3590,2262.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:19:29,5,3590,2263.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:19:30,5,3590,2264.9,1.21,13.3,7,21,0.174,10,49.8,1.17
,18:19:31,5,3590,2265.9,1.21,13.3,7,21,0.175,10,49.8,1.17
,18:19:32,5,3590,2266.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:19:33,5,3590,2267.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:19:34,5,3590,2268.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:19:35,5,3590,2269.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:19:36,5,3590,2270.9,1.25,13.3,7,20,0.18,10,49.8,1.2
,18:19:37,5,3590,2271.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:19:38,5,3590,2272.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:19:39,5,3590,2273.9,1.22,13.3,7,21,0.169,10,49.8,1.17
,18:19:40,5,3590,2274.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:19:41,5,3590,2275.9,1.23,13.3,7,21,0.171,10,49.9,1.18
,18:19:42,5,3590,2276.9,1.23,13.3,7,21,0.177,10,49.8,1.18
,18:19:43,5,3590,2277.9,1.23,13.3,7,20,0.185,10,49.8,1.19
,18:19:44,5,3590,2278.9,1.25,13.3,7,20,0.18,10,49.8,1.2
,18:19:45,5,3590,2279.9,1.26,13.3,7,21,0.175,10,49.8,1.21
,18:19:46,5,3590,2280.9,1.25,13.3,7,21,0.173,10,49.8,1.2
,18:19:47,5,3590,2281.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:19:48,5,3590,2282.9,1.22,13.3,7,20,0.176,10,49.8,1.18
,18:19:49,5,3590,2283.9,1.23,13.3,7,20,0.178,10,49.8,1.19
,18:19:50,5,3590,2284.9,1.24,13.3,7,20,0.178,10,49.8,1.19
,18:19:51,5,3590,2285.9,1.23,13.3,7,20,0.172,10,49.8,1.19
,18:19:52,5,3590,2286.9,1.24,13.3,7,20,0.172,10,49.8,1.19
,18:19:53,5,3590,2287.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:19:54,5,3590,2288.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:19:55,5,3590,2289.9,1.22,13.3,7,21,0.169,10,49.8,1.17
,18:19:56,5,3590,2290.9,1.21,13.3,7,21,0.168,10,49.8,1.17
,18:19:57,5,3590,2291.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:19:58,5,3590,2292.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:19:59,5,3590,2293.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:20:00,5,3590,2294.9,1.25,13.3,7,20,0.18,10,49.8,1.2
,18:20:01,5,3590,2295.9,1.27,13.3,7,21,0.184,10,49.8,1.23
,18:20:02,5,3590,2296.9,1.28,13.3,7,21,0.178,10,49.8,1.23
,18:20:03,5,3590,2297.9,1.25,13.3,7,21,0.174,10,49.8,1.2
,18:20:04,5,3590,2298.9,1.23,13.3,7,21,0.171,10,49.9,1.18
,18:20:05,5,3590,2299.9,1.21,13.3,7,21,0.175,10,49.8,1.17
,18:20:06,5,3590,2300.9,1.22,13.3,7,20,0.176,10,49.8,1.17
,18:20:07,5,3590,2301.9,1.22,13.3,7,20,0.176,10,49.8,1.18
,18:20:08,5,3590,2302.9,1.23,13.3,7,20,0.171,10,49.9,1.18
,18:20:09,5,3590,2303.9,1.23,13.3,7,20,0.165,10,49.8,1.19
,18:20:10,5,3590,2304.9,1.23,13.3,7,20,0.172,10,49.8,1.19
,18:20:11,5,3590,2305.9,1.24,13.3,7,20,0.179,10,49.8,1.2
,18:20:12,5,3590,2306.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:20:13,5,3590,2307.9,1.23,13.3,7,21,0.177,10,49.9,1.19
,18:20:14,5,3590,2308.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:20:15,5,3590,2309.9,1.22,13.3,7,21,0.164,10,49.8,1.18
,18:20:16,5,3590,2310.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:20:17,5,3590,2311.9,1.23,13.3,7,21,0.177,10,49.8,1.18
,18:20:18,5,3590,2312.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:20:19,5,3590,2313.9,1.25,13.3,7,21,0.173,10,49.8,1.2
,18:20:20,5,3590,2314.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:20:21,5,3590,2315.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:20:22,5,3590,2316.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:20:23,5,3590,2317.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:20:24,5,3590,2318.9,1.23,13.3,7,21,0.172,10,49.8,1.19
,18:20:25,5,3590,2319.9,1.24,13.3,7,20,0.179,10,49.8,1.2
,18:20:26,5,3590,2320.9,1.23,13.3,7,20,0.185,10,49.8,1.19
,18:20:27,5,3590,2321.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:20:28,5,3590,2322.9,1.25,13.3,7,20,0.174,10,49.8,1.21
,18:20:29,5,3590,2323.9,1.25,13.3,7,20,0.174,10,49.8,1.21
,18:20:30,5,3590,2324.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:20:31,5,3590,2325.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:20:32,5,3590,2326.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:20:33,5,3590,2327.9,1.25,13.3,7,21,0.173,10,49.8,1.2
,18:20:34,5,3590,2328.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:20:35,5,3590,2329.9,1.23,13.3,7,21,0.177,10,49.8,1.18
,18:20:36,5,3590,2330.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:20:37,5,3590,2331.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:20:38,5,3590,2332.9,1.26,13.3,7,21,0.175,10,49.8,1.21
,18:20:39,5,3590,2333.9,1.25,13.3,7,21,0.175,10,49.8,1.21
,18:20:40,5,3590,2334.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:20:41,5,3590,2335.9,1.21,13.3,7,20,0.175,10,49.8,1.17
,18:20:42,5,3590,2336.9,1.21,13.3,7,20,0.168,10,49.8,1.17
,18:20:43,5,3590,2337.9,1.22,13.3,7,20,0.169,10,49.8,1.18
,18:20:44,5,3590,2338.9,1.23,13.3,7,20,0.172,10,49.8,1.19
,18:20:45,5,3590,2339.9,1.24,13.3,7,20,0.172,10,49.8,1.19
,18:20:46,5,3590,2340.9,1.24,13.3,7,20,0.179,10,49.8,1.2
,18:20:47,5,3590,2341.9,1.24,13.3,7,20,0.172,10,49.8,1.2
,18:20:48,5,3590,2342.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:20:49,5,3590,2343.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:20:50,5,3590,2344.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:20:51,5,3590,2345.9,1.21,13.3,7,21,0.175,10,49.8,1.17
,18:20:52,5,3590,2346.9,1.22,13.3,7,20,0.176,10,49.8,1.17
,18:20:53,5,3590,2347.9,1.22,13.3,7,20,0.169,10,49.8,1.17
,18:20:54,5,3590,2348.9,1.23,13.3,7,20,0.171,10,49.8,1.18
,18:20:55,5,3590,2349.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:20:56,5,3590,2350.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:20:57,5,3590,2351.9,1.22,13.3,7,21,0.176,10,49.8,1.17
,18:20:58,5,3590,2352.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:20:59,5,3590,2353.9,1.22,13.3,7,21,0.169,10,49.8,1.17
,18:21:00,5,3590,2354.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:21:01,5,3590,2355.9,1.23,13.3,7,21,0.165,10,49.8,1.19
,18:21:02,5,3590,2356.9,1.24,13.3,7,21,0.166,10,49.8,1.2
,18:21:03,5,3590,2357.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:21:04,5,3590,2358.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:21:05,5,3590,2359.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:21:06,5,3590,2360.9,1.22,13.3,7,21,0.182,10,49.8,1.17
,18:21:07,5,3590,2361.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:21:08,5,3590,2362.9,1.25,13.3,7,21,0.18,10,49.8,1.2
,18:21:09,5,3590,2363.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:21:10,5,3590,2364.9,1.24,13.3,7,21,0.172,10,49.8,1.19
,18:21:11,5,3590,2365.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:21:12,5,3590,2366.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:21:13,5,3590,2367.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:21:14,5,3590,2368.9,1.25,13.3,7,21,0.174,10,49.8,1.2
,18:21:15,5,3590,2369.9,1.24,13.3,7,21,0.172,10,49.8,1.2
,18:21:16,5,3590,2370.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:21:17,5,3590,2371.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:21:18,5,3590,2372.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:21:19,5,3590,2373.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:21:20,5,3590,2374.9,1.23,13.3,7,21,0.177,10,49.8,1.18
,18:21:21,5,3590,2375.9,1.23,13.3,7,21,0.178,10,49.9,1.19
,18:21:22,5,3590,2376.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:21:23,5,3590,2377.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:21:24,5,3590,2378.9,1.21,13.3,7,21,0.169,10,49.8,1.17
,18:21:25,5,3590,2379.9,1.2,13.3,7,21,0.18,10,49.8,1.16
,18:21:26,5,3590,2380.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:21:27,5,3590,2381.9,1.24,13.3,7,21,0.172,10,49.8,1.2
,18:21:28,5,3590,2382.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:21:29,5,3590,2383.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:21:30,5,3590,2384.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:21:31,5,3590,2385.9,1.24,13.3,7,21,0.178,10,49.8,1.2
,18:21:32,5,3590,2386.9,1.24,13.3,7,21,0.167,10,49.8,1.2
,18:21:33,5,3590,2387.9,1.23,13.3,7,21,0.165,10,49.8,1.19
,18:21:34,5,3590,2388.9,1.21,13.3,7,21,0.168,10,49.8,1.16
,18:21:35,5,3590,2389.9,1.19,13.3,7,21,0.172,10,49.8,1.15
,18:21:36,5,3590,2390.9,1.21,13.3,7,20,0.174,10,49.8,1.17
,18:21:37,5,3590,2391.9,1.21,13.3,7,20,0.169,10,49.8,1.17
,18:21:38,5,3590,2392.9,1.22,13.3,7,20,0.176,10,49.8,1.18
,18:21:39,5,3590,2393.9,1.22,13.3,7,20,0.176,10,49.8,1.17
,18:21:40,5,3590,2394.9,1.23,13.3,7,20,0.178,10,49.8,1.19
,18:21:41,5,3590,2395.9,1.25,13.3,7,20,0.181,10,49.8,1.21
,18:21:42,5,3590,2396.9,1.26,13.3,7,20,0.176,10,49.8,1.21
,18:21:43,5,3590,2397.9,1.26,13.3,7,20,0.175,10,49.8,1.21
,18:21:44,5,3590,2398.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:21:45,5,3590,2399.9,1.24,13.3,7,21,0.18,10,49.8,1.2
,18:21:46,5,3590,2400.9,1.25,13.3,7,21,0.187,10,49.8,1.2
,18:21:47,5,3590,2401.9,1.24,13.3,7,20,0.18,10,49.9,1.2
,18:21:48,5,3590,2402.9,1.24,13.3,7,20,0.172,10,49.8,1.2
,18:21:49,5,3590,2403.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:21:50,5,3590,2404.9,1.21,13.3,7,20,0.174,10,49.8,1.16
,18:21:51,5,3590,2405.9,1.2,13.3,7,21,0.174,10,49.8,1.16
,18:21:52,5,3590,2406.9,1.23,13.3,7,21,0.177,10,49.8,1.19
,18:21:53,5,3590,2407.9,1.24,13.3,7,20,0.172,10,49.8,1.2
,18:21:54,5,3590,2408.9,1.24,13.3,7,20,0.167,10,49.8,1.2
,18:21:55,5,3590,2409.9,1.23,13.3,7,21,0.166,10,49.8,1.19
,18:21:56,5,3590,2410.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:21:57,5,3590,2411.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:21:58,5,3590,2412.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:21:59,5,3590,2413.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:22:00,5,3590,2414.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:22:01,5,3590,2415.9,1.24,13.3,7,20,0.166,10,49.8,1.2
,18:22:02,5,3590,2416.9,1.24,13.3,7,21,0.172,10,49.8,1.19
,18:22:03,5,3590,2417.9,1.22,13.3,7,20,0.17,10,49.8,1.18
,18:22:04,5,3590,2418.9,1.23,13.3,7,20,0.171,10,49.8,1.19
,18:22:05,5,3590,2419.9,1.24,13.3,7,21,0.172,10,49.9,1.2
,18:22:06,5,3590,2420.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:22:07,5,3590,2421.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:22:08,5,3590,2422.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:22:09,5,3590,2423.9,1.24,13.3,7,21,0.178,10,49.8,1.2
,18:22:10,5,3590,2424.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:22:11,5,3590,2425.9,1.23,13.3,7,21,0.172,10,49.8,1.19
,18:22:12,5,3590,2426.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:22:13,5,3590,2427.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:22:14,5,3590,2428.9,1.24,13.3,7,21,0.172,10,49.8,1.2
,18:22:15,5,3590,2429.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:22:16,5,3590,2430.9,1.22,13.3,7,21,0.177,10,49.8,1.18
,18:22:17,5,3590,2431.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:22:18,5,3590,2432.9,1.23,13.3,7,21,0.172,10,49.8,1.19
,18:22:19,5,3590,2433.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:22:20,5,3590,2434.9,1.24,13.3,7,21,0.186,10,49.8,1.2
,18:22:21,5,3590,2435.9,1.24,13.3,7,21,0.178,10,49.8,1.19
,18:22:22,5,3590,2436.9,1.24,13.3,7,21,0.172,10,49.8,1.19
,18:22:23,5,3590,2437.9,1.24,13.3,7,21,0.166,10,49.8,1.19
,18:22:24,5,3590,2438.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:22:25,5,3590,2439.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:22:26,5,3590,2440.9,1.23,13.3,7,21,0.171,10,49.8,1.19
,18:22:27,5,3590,2441.9,1.23,13.3,7,20,0.171,10,49.8,1.19
,18:22:28,5,3590,2442.9,1.24,13.3,7,20,0.173,10,49.8,1.2
,18:22:29,5,3590,2443.9,1.25,13.3,7,20,0.175,10,49.8,1.21
,18:22:30,5,3590,2444.9,1.25,13.3,7,21,0.18,10,49.8,1.2
,18:22:31,5,3590,2445.9,1.23,13.3,7,21,0.177,10,49.8,1.18
,18:22:32,5,3590,2446.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:22:33,5,3590,2447.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:22:34,5,3590,2448.9,1.25,13.3,7,21,0.174,10,49.8,1.2
,18:22:35,5,3590,2449.9,1.24,13.3,7,21,0.173,10,49.8,1.2
,18:22:36,5,3590,2450.9,1.24,13.3,7,21,0.172,10,49.8,1.19
,18:22:37,5,3590,2451.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:22:38,5,3590,2452.9,1.23,13.3,7,21,0.172,10,49.8,1.19
,18:22:39,5,3590,2453.9,1.24,13.3,7,21,0.166,10,49.8,1.19
,18:22:40,5,3590,2454.9,1.24,13.3,7,21,0.172,10,49.9,1.2
,18:22:41,5,3590,2455.9,1.25,13.3,7,20,0.174,10,49.8,1.21
,18:22:42,5,3590,2456.9,1.26,13.3,7,20,0.176,10,49.8,1.22
,18:22:43,5,3590,2457.9,1.25,13.3,7,20,0.173,10,49.8,1.2
,18:22:44,5,3590,2458.9,1.23,13.3,7,21,0.171,10,49.8,1.18
,18:22:45,5,3590,2459.9,1.22,13.3,7,21,0.17,10,49.8,1.18
,18:22:46,5,3590,2460.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:22:47,5,3590,2461.9,1.24,13.3,7,21,0.179,10,49.8,1.2
,18:22:48,5,3590,2462.9,1.23,13.3,7,21,0.178,10,49.8,1.19
,18:22:49,5,3590,2463.9,1.22,13.3,7,21,0.176,10,49.8,1.18
,18:22:50,5,3590,2464.9,1.23,13.3,7,20,0.178,10,49.8,1.19
,18:22:51,5,3590,2465.9,1.25,13.3,7,21,0.174,10,49.8,1.21
,18:22:52,5,3590,2466.9,1.26,13.3,7,21,0.175,10,49.8,1.21
