Data file,,DELRINNC010_PDMS_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/12/2016,,,,,,,,,,
Lubricant,,PDMS,,,,,,,,,,
Specimens,,POM NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 14:19:44 on 01/12/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:56:04,8,1795,2180.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,14:56:05,8,1795,2181.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,14:56:06,8,1795,2182.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:07,8,1795,2183.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:08,8,1795,2184.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:09,8,1795,2185.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:10,8,1795,2186.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:11,8,1795,2187.5,0.27,13.3,7,9.8,0.039,10,0.8,0.26
,14:56:12,8,1795,2188.5,0.27,13.3,7,9.8,0.037,10,0.8,0.26
,14:56:13,8,1795,2189.5,0.27,13.3,7,9.8,0.039,10,0.8,0.26
,14:56:14,8,1795,2190.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,14:56:15,8,1795,2191.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,14:56:16,8,1795,2192.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,14:56:17,8,1795,2193.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:18,8,1795,2194.5,0.27,13.3,7,9.8,0.039,10,0.8,0.26
,14:56:19,8,1795,2195.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:20,8,1795,2196.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:21,8,1795,2197.5,0.27,13.3,7,9.8,0.039,10,0.8,0.26
,14:56:22,8,1795,2198.5,0.27,13.3,7,9.8,0.038,10,0.8,0.26
,14:56:23,8,1795,2199.5,0.27,13.3,7,9.8,0.038,10,0.8,0.26
,14:56:24,8,1795,2200.5,0.28,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:25,8,1795,2201.5,0.27,13.3,6,9.8,0.043,10,0.8,0.26
,14:56:26,8,1795,2202.5,0.28,13.3,6,9.8,0.043,10,0.8,0.27
,14:56:27,8,1795,2203.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,14:56:28,8,1795,2204.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:29,8,1795,2205.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:30,8,1795,2206.5,0.27,13.3,7,9.8,0.039,10,0.8,0.26
,14:56:31,8,1795,2207.5,0.27,13.3,7,9.8,0.039,10,0.8,0.26
,14:56:32,8,1795,2208.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:33,8,1795,2209.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:34,8,1795,2210.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:35,8,1795,2211.5,0.28,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:36,8,1795,2212.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,14:56:37,8,1795,2213.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,14:56:38,8,1795,2214.5,0.27,13.3,7,9.8,0.039,10,0.8,0.26
,14:56:39,8,1795,2215.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:40,8,1795,2216.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:41,8,1795,2217.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:42,8,1795,2218.5,0.27,13.3,7,9.8,0.04,10,0.8,0.25
,14:56:43,8,1795,2219.5,0.27,13.3,7,9.8,0.038,10,0.8,0.26
,14:56:44,8,1795,2220.5,0.27,13.3,7,9.8,0.038,10,0.8,0.26
,14:56:45,8,1795,2221.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:46,8,1795,2222.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,14:56:47,8,1795,2223.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:48,8,1795,2224.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:49,8,1795,2225.5,0.27,13.3,6,9.8,0.042,10,0.8,0.26
,14:56:50,8,1795,2226.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,14:56:51,8,1795,2227.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,14:56:52,8,1795,2228.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,14:56:53,8,1795,2229.5,0.29,13.3,7,9.8,0.043,10,0.8,0.28
,14:56:54,8,1795,2230.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,14:56:55,8,1795,2231.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,14:56:56,8,1795,2232.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,14:56:57,8,1795,2233.5,0.28,13.3,7,9.9,0.041,10,0.8,0.26
,14:56:58,8,1795,2234.5,0.27,13.3,7,9.9,0.04,10,0.8,0.26
,14:56:59,8,1795,2235.5,0.27,13.3,7,9.9,0.04,10,0.8,0.26
,14:57:00,8,1795,2236.5,0.27,13.3,7,9.9,0.039,10,0.8,0.26
,14:57:01,8,1795,2237.5,0.27,13.3,7,9.9,0.038,10,0.8,0.26
,14:57:02,8,1795,2238.5,0.27,13.3,7,9.9,0.038,10,0.8,0.26
,14:57:03,8,1795,2239.5,0.28,13.3,7,9.9,0.039,10,0.8,0.27
,14:57:04,8,1795,2240.5,0.28,13.3,7,9.9,0.04,10,0.8,0.27
,14:57:05,8,1795,2241.5,0.27,13.3,7,9.9,0.041,10,0.8,0.26
,14:57:06,8,1795,2242.5,0.27,13.3,7,9.9,0.04,10,0.8,0.26
,14:57:07,8,1795,2243.5,0.27,13.3,7,9.9,0.04,10,0.8,0.26
,14:57:08,8,1795,2244.5,0.27,13.3,7,9.9,0.04,10,0.8,0.26
,14:57:09,8,1795,2245.5,0.27,13.3,7,10,0.04,10,0.8,0.26
,14:57:10,8,1795,2246.5,0.27,13.3,7,10,0.04,10,0.8,0.26
,14:57:11,8,1795,2247.5,0.27,13.3,7,10,0.039,10,0.8,0.26
,14:57:12,8,1795,2248.5,0.27,13.3,7,10,0.039,10,0.8,0.26
,14:57:13,8,1795,2249.5,0.27,13.3,7,10,0.041,10,0.8,0.26
,14:57:14,8,1795,2250.5,0.27,13.3,7,10,0.041,10,0.9,0.26
,14:57:15,8,1795,2251.5,0.27,13.3,7,10,0.041,10,0.9,0.26
,14:57:16,8,1795,2252.5,0.27,13.3,7,10,0.039,10,0.8,0.26
,14:57:17,8,1795,2253.5,0.27,13.3,7,10,0.038,10,0.8,0.26
,14:57:18,8,1795,2254.5,0.27,13.3,7,10,0.037,10,0.8,0.26
,14:57:19,8,1795,2255.5,0.27,13.3,7,10,0.037,10,0.8,0.26
,14:57:20,8,1795,2256.5,0.27,13.3,7,10,0.039,10,0.8,0.26
,14:57:21,8,1795,2257.5,0.27,13.3,7,10.1,0.04,10,0.8,0.26
,14:57:22,8,1795,2258.5,0.27,13.3,7,10.1,0.041,10,0.8,0.27
,14:57:23,8,1795,2259.5,0.28,13.3,7,10.1,0.042,10,0.8,0.27
,14:57:24,8,1795,2260.5,0.28,13.3,7,10.1,0.043,10,0.8,0.27
,14:57:25,8,1795,2261.5,0.28,13.3,7,10.1,0.042,10,0.8,0.27
,14:57:26,8,1795,2262.5,0.28,13.3,7,10.1,0.042,10,0.8,0.27
,14:57:27,8,1795,2263.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,14:57:28,8,1795,2264.5,0.28,13.3,7,10.1,0.039,10,0.8,0.27
,14:57:29,8,1795,2265.5,0.28,13.3,7,10.1,0.038,10,0.8,0.27
,14:57:30,8,1795,2266.5,0.27,13.3,7,10.1,0.041,10,0.8,0.26
,14:57:31,8,1795,2267.5,0.27,13.3,7,10.1,0.041,10,0.8,0.26
,14:57:32,8,1795,2268.5,0.27,13.3,7,10.2,0.041,10,0.8,0.26
,14:57:33,8,1795,2269.5,0.27,13.3,7,10.2,0.04,10,0.8,0.26
,14:57:34,8,1795,2270.5,0.27,13.3,7,10.2,0.04,10,0.8,0.26
,14:57:35,8,1795,2271.5,0.27,13.3,7,10.2,0.038,10,0.8,0.26
,14:57:36,8,1795,2272.5,0.27,13.3,7,10.2,0.037,10,0.8,0.26
,14:57:37,8,1795,2273.5,0.28,13.3,7,10.2,0.04,10,0.8,0.27
,14:57:38,8,1795,2274.5,0.28,13.3,7,10.2,0.04,10,0.8,0.27
,14:57:39,8,1795,2275.5,0.28,13.3,7,10.2,0.041,10,0.8,0.27
,14:57:40,8,1795,2276.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,14:57:41,8,1795,2277.5,0.28,13.3,7,10.3,0.042,10,0.8,0.27
,14:57:42,8,1795,2278.5,0.29,13.3,7,10.3,0.041,10,0.8,0.28
,14:57:43,8,1795,2279.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,14:57:44,8,1795,2280.5,0.28,13.3,7,10.3,0.04,10,0.8,0.27
,14:57:45,8,1795,2281.5,0.27,13.3,7,10.3,0.041,10,0.8,0.26
,14:57:46,8,1795,2282.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,14:57:47,8,1795,2283.5,0.28,13.3,7,10.4,0.042,10,0.8,0.27
,14:57:48,8,1795,2284.5,0.29,13.3,7,10.4,0.043,10,0.8,0.28
,14:57:49,8,1795,2285.5,0.29,13.3,7,10.4,0.041,10,0.8,0.28
,14:57:50,8,1795,2286.5,0.29,13.3,7,10.4,0.041,10,0.8,0.28
,14:57:51,8,1795,2287.5,0.28,13.3,7,10.4,0.041,10,0.8,0.27
,14:57:52,8,1795,2288.5,0.29,13.3,7,10.4,0.041,10,0.8,0.28
,14:57:53,8,1795,2289.5,0.28,13.3,7,10.4,0.043,10,0.8,0.27
,14:57:54,8,1795,2290.5,0.28,13.3,7,10.4,0.043,10,0.8,0.27
,14:57:55,8,1795,2291.5,0.28,13.3,7,10.4,0.043,10,0.8,0.27
,14:57:56,8,1795,2292.5,0.28,13.3,7,10.5,0.041,10,0.8,0.27
,14:57:57,8,1795,2293.5,0.28,13.3,7,10.5,0.04,10,0.8,0.27
,14:57:58,8,1795,2294.5,0.27,13.3,7,10.5,0.038,10,0.8,0.26
,14:57:59,8,1795,2295.5,0.27,13.3,7,10.5,0.04,10,0.8,0.26
,14:58:00,8,1795,2296.5,0.28,13.3,7,10.5,0.04,10,0.8,0.27
,14:58:01,8,1795,2297.5,0.28,13.3,7,10.5,0.04,10,0.8,0.27
,14:58:02,8,1795,2298.5,0.28,13.3,7,10.6,0.042,10,0.8,0.27
,14:58:03,8,1795,2299.5,0.28,13.3,7,10.6,0.042,10,0.8,0.27
,14:58:04,8,1795,2300.5,0.28,13.3,7,10.6,0.04,10,0.8,0.27
,14:58:05,8,1795,2301.5,0.28,13.3,7,10.6,0.04,10,0.8,0.27
,14:58:06,8,1795,2302.5,0.28,13.3,7,10.6,0.041,10,0.8,0.27
,14:58:07,8,1795,2303.5,0.28,13.3,7,10.6,0.041,10,0.8,0.27
,14:58:08,8,1795,2304.5,0.28,13.3,7,10.7,0.042,10,0.8,0.27
,14:58:09,8,1795,2305.5,0.28,13.3,7,10.6,0.042,10,0.8,0.27
,14:58:10,8,1795,2306.5,0.28,13.3,7,10.7,0.042,10,0.8,0.27
,14:58:11,8,1795,2307.5,0.28,13.3,7,10.7,0.042,10,0.8,0.27
,14:58:12,8,1795,2308.5,0.28,13.3,7,10.7,0.041,10,0.8,0.27
,14:58:13,8,1795,2309.5,0.28,13.3,7,10.7,0.04,10,0.8,0.27
,14:58:14,8,1795,2310.5,0.28,13.3,7,10.7,0.041,10,0.8,0.27
,14:58:15,8,1795,2311.5,0.28,13.3,7,10.7,0.041,10,0.8,0.27
,14:58:16,8,1795,2312.5,0.28,13.3,7,10.8,0.04,10,0.8,0.27
,14:58:17,8,1795,2313.5,0.28,13.3,7,10.8,0.041,10,0.8,0.27
,14:58:18,8,1795,2314.5,0.27,13.3,7,10.8,0.041,10,0.8,0.26
,14:58:19,8,1795,2315.5,0.27,13.3,7,10.8,0.04,10,0.8,0.26
,14:58:20,8,1795,2316.5,0.27,13.3,7,10.8,0.039,10,0.8,0.26
,14:58:21,8,1795,2317.5,0.27,13.3,7,10.9,0.038,10,0.8,0.26
,14:58:22,8,1795,2318.5,0.27,13.3,7,10.9,0.04,10,0.8,0.26
,14:58:23,8,1795,2319.5,0.27,13.3,7,10.9,0.04,10,0.8,0.26
,14:58:24,8,1795,2320.5,0.28,13.3,7,10.9,0.041,10,0.8,0.27
,14:58:25,8,1795,2321.5,0.28,13.3,7,10.9,0.04,10,0.8,0.27
,14:58:26,8,1795,2322.5,0.28,13.3,7,10.9,0.04,10,0.8,0.27
,14:58:27,8,1795,2323.5,0.28,13.3,7,11,0.041,10,0.8,0.27
,14:58:28,8,1795,2324.5,0.28,13.3,7,11,0.04,10,0.8,0.27
,14:58:29,8,1795,2325.5,0.28,13.3,7,11,0.04,10,0.8,0.27
,14:58:30,8,1795,2326.5,0.27,13.3,7,11,0.04,10,0.8,0.26
,14:58:31,8,1795,2327.5,0.27,13.3,7,11,0.041,10,0.8,0.26
,14:58:32,8,1795,2328.5,0.27,13.3,7,11,0.041,10,0.8,0.26
,14:58:33,8,1795,2329.5,0.27,13.3,7,11,0.041,10,0.8,0.26
,14:58:34,8,1795,2330.5,0.27,13.3,7,11.1,0.041,10,0.8,0.26
,14:58:35,8,1795,2331.5,0.28,13.3,7,11.1,0.041,10,0.8,0.27
,14:58:36,8,1795,2332.5,0.28,13.3,7,11.1,0.042,10,0.8,0.27
,14:58:37,8,1795,2333.5,0.28,13.3,7,11.1,0.04,10,0.8,0.27
,14:58:38,8,1795,2334.5,0.28,13.3,7,11.1,0.04,10,0.8,0.27
,14:58:39,8,1795,2335.5,0.27,13.3,7,11.2,0.041,10,0.8,0.26
,14:58:40,8,1795,2336.5,0.27,13.3,7,11.2,0.041,10,0.8,0.26
,14:58:41,8,1795,2337.5,0.27,13.3,7,11.2,0.041,10,0.8,0.26
,14:58:42,8,1795,2338.5,0.27,13.3,7,11.3,0.04,10,0.8,0.26
,14:58:43,8,1795,2339.5,0.28,13.3,7,11.3,0.038,10,0.7,0.27
,14:58:44,8,1795,2340.5,0.28,13.3,7,11.3,0.038,10,0.8,0.27
,14:58:45,8,1795,2341.5,0.28,13.3,7,11.3,0.04,10,0.8,0.27
,14:58:46,8,1795,2342.5,0.27,13.3,7,11.3,0.041,10,0.8,0.26
,14:58:47,8,1795,2343.5,0.27,13.3,7,11.3,0.041,10,0.7,0.26
,14:58:48,8,1795,2344.5,0.27,13.3,7,11.3,0.04,10,0.8,0.26
,14:58:49,8,1795,2345.5,0.27,13.3,7,11.3,0.041,10,0.8,0.26
,14:58:50,8,1795,2346.5,0.27,13.3,7,11.4,0.04,10,0.8,0.26
,14:58:51,8,1795,2347.5,0.27,13.3,7,11.4,0.04,10,0.8,0.26
,14:58:52,8,1795,2348.5,0.27,13.3,7,11.4,0.04,10,0.8,0.26
,14:58:53,8,1795,2349.5,0.27,13.3,7,11.4,0.041,10,0.8,0.26
,14:58:54,8,1795,2350.5,0.27,13.3,7,11.5,0.041,10,0.8,0.26
,14:58:55,8,1795,2351.5,0.27,13.3,7,11.5,0.04,10,0.8,0.26
,14:58:56,8,1795,2352.5,0.27,13.3,7,11.5,0.039,10,0.8,0.26
,14:58:57,8,1795,2353.5,0.27,13.3,7,11.5,0.039,10,0.7,0.26
,14:58:58,8,1795,2354.5,0.28,13.3,7,11.5,0.04,10,0.7,0.27
,14:58:59,8,1795,2355.5,0.28,13.3,7,11.6,0.041,10,0.7,0.27
,14:59:00,8,1795,2356.5,0.28,13.3,7,11.6,0.041,10,0.8,0.27
,14:59:01,8,1795,2357.5,0.27,13.3,7,11.6,0.041,10,0.7,0.26
,14:59:02,8,1795,2358.5,0.28,13.3,7,11.6,0.04,10,0.8,0.27
,14:59:03,8,1795,2359.5,0.28,13.3,7,11.7,0.04,10,0.8,0.27
,14:59:04,8,1795,2360.5,0.28,13.3,7,11.7,0.042,10,0.8,0.27
,14:59:05,8,1795,2361.5,0.28,13.3,7,11.7,0.042,10,0.7,0.27
,14:59:06,8,1795,2362.5,0.28,13.3,7,11.7,0.04,10,0.8,0.27
,14:59:07,8,1795,2363.5,0.28,13.3,7,11.7,0.04,10,0.8,0.27
,14:59:08,8,1795,2364.5,0.27,13.3,7,11.7,0.038,10,0.7,0.26
,14:59:09,8,1795,2365.5,0.28,13.3,7,11.7,0.04,10,0.8,0.27
,14:59:10,8,1795,2366.5,0.27,13.3,7,11.8,0.04,10,0.8,0.26
,14:59:11,8,1795,2367.5,0.27,13.3,7,11.8,0.041,10,0.7,0.26
,14:59:12,8,1795,2368.5,0.27,13.3,7,11.8,0.041,10,0.8,0.26
,14:59:13,8,1795,2369.5,0.27,13.3,7,11.8,0.039,10,0.8,0.26
,14:59:14,8,1795,2370.5,0.27,13.3,7,11.9,0.039,10,0.8,0.26
,14:59:15,8,1795,2371.5,0.27,13.3,7,11.9,0.038,10,0.8,0.26
,14:59:16,8,1795,2372.5,0.27,13.3,7,11.9,0.039,10,0.8,0.26
,14:59:17,8,1795,2373.5,0.27,13.3,7,11.9,0.039,10,0.7,0.26
,14:59:18,8,1795,2374.5,0.27,13.3,7,12,0.04,10,0.7,0.26
,14:59:19,8,1795,2375.5,0.27,13.3,7,12,0.04,10,0.8,0.26
,14:59:20,8,1795,2376.5,0.28,13.3,7,12,0.04,10,0.8,0.27
,14:59:21,8,1795,2377.5,0.28,13.3,7,12,0.04,10,0.8,0.27
,14:59:22,8,1795,2378.5,0.28,13.3,7,12,0.042,10,0.8,0.27
,14:59:23,8,1795,2379.5,0.28,13.3,7,12.1,0.042,10,0.7,0.27
,14:59:24,8,1795,2380.5,0.28,13.3,7,12.1,0.042,10,0.7,0.27
,14:59:25,8,1795,2381.5,0.28,13.3,7,12.1,0.04,10,0.8,0.27
,14:59:26,8,1795,2382.5,0.27,13.3,7,12.1,0.038,10,0.8,0.26
,14:59:27,8,1795,2383.5,0.27,13.3,7,12.1,0.038,10,0.8,0.26
,14:59:28,8,1795,2384.5,0.27,13.3,7,12.1,0.041,10,0.8,0.26
,14:59:29,8,1795,2385.5,0.27,13.3,7,12.2,0.041,10,0.8,0.26
,14:59:30,8,1795,2386.5,0.27,13.3,7,12.2,0.041,10,0.8,0.26
,14:59:31,8,1795,2387.5,0.27,13.3,7,12.2,0.041,10,0.7,0.26
,14:59:32,8,1795,2388.5,0.27,13.3,7,12.2,0.039,10,0.7,0.26
,14:59:33,8,1795,2389.5,0.27,13.3,7,12.3,0.04,10,0.7,0.26
,14:59:34,8,1795,2390.5,0.27,13.3,7,12.3,0.039,10,0.7,0.26
,14:59:35,8,1795,2391.5,0.27,13.3,7,12.3,0.041,10,0.7,0.26
,14:59:36,8,1795,2392.5,0.27,13.3,7,12.3,0.041,10,0.7,0.26
,14:59:37,8,1795,2393.5,0.27,13.3,7,12.3,0.039,10,0.7,0.26
,14:59:38,8,1795,2394.5,0.27,13.3,7,12.4,0.038,10,0.8,0.26
,14:59:39,8,1795,2395.5,0.27,13.3,7,12.4,0.038,10,0.8,0.26
,14:59:40,8,1795,2396.5,0.28,13.3,7,12.4,0.04,10,0.8,0.27
,14:59:41,8,1795,2397.5,0.27,13.3,7,12.5,0.041,10,0.7,0.26
,14:59:42,8,1795,2398.5,0.27,13.3,7,12.5,0.041,10,0.7,0.26
,14:59:43,8,1795,2399.5,0.27,13.3,7,12.5,0.041,10,0.8,0.26
,14:59:44,8,1795,2400.5,0.27,13.3,7,12.5,0.04,10,0.7,0.26
,14:59:45,8,1795,2401.5,0.28,13.3,7,12.5,0.039,10,0.7,0.27
,14:59:46,8,1795,2402.5,0.28,13.3,7,12.5,0.039,10,0.7,0.27
,14:59:47,8,1795,2403.5,0.28,13.3,7,12.5,0.04,10,0.7,0.27
,14:59:48,8,1795,2404.5,0.27,13.3,7,12.6,0.04,10,0.7,0.26
,14:59:49,8,1795,2405.5,0.27,13.3,7,12.6,0.039,10,0.8,0.26
,14:59:50,8,1795,2406.5,0.27,13.3,7,12.6,0.039,10,0.8,0.26
,14:59:51,8,1795,2407.5,0.27,13.3,7,12.6,0.039,10,0.8,0.26
,14:59:52,8,1795,2408.5,0.27,13.3,7,12.7,0.04,10,0.8,0.26
,14:59:53,8,1795,2409.5,0.28,13.3,7,12.7,0.04,10,0.8,0.27
,14:59:54,8,1795,2410.5,0.28,13.3,7,12.7,0.042,10,0.8,0.27
,14:59:55,8,1795,2411.5,0.28,13.3,7,12.7,0.042,10,0.8,0.27
,14:59:56,8,1795,2412.5,0.28,13.3,7,12.7,0.042,10,0.8,0.27
,14:59:57,8,1795,2413.5,0.28,13.3,7,12.8,0.041,10,0.8,0.27
,14:59:58,8,1795,2414.5,0.28,13.3,7,12.8,0.041,10,0.8,0.27
,14:59:59,8,1795,2415.5,0.28,13.3,7,12.8,0.041,10,0.8,0.27
,15:00:00,8,1795,2416.5,0.28,13.3,7,12.9,0.042,10,0.8,0.27
,15:00:01,8,1795,2417.5,0.28,13.3,7,12.9,0.041,10,0.8,0.27
,15:00:02,8,1795,2418.5,0.27,13.3,7,12.9,0.041,10,0.8,0.26
,15:00:03,8,1795,2419.5,0.28,13.3,7,12.9,0.04,10,0.8,0.27
,15:00:04,8,1795,2420.5,0.28,13.3,7,12.9,0.04,10,0.8,0.27
,15:00:05,8,1795,2421.5,0.28,13.3,7,12.9,0.04,10,0.8,0.27
,15:00:06,8,1795,2422.5,0.28,13.3,7,12.9,0.04,10,0.8,0.27
,15:00:07,8,1795,2423.5,0.28,13.3,7,12.9,0.041,10,0.8,0.27
,15:00:08,8,1795,2424.5,0.27,13.3,7,13,0.041,10,0.8,0.26
,15:00:09,8,1795,2425.5,0.27,13.3,7,13,0.041,10,0.8,0.26
,15:00:10,8,1795,2426.5,0.28,13.3,7,13,0.04,10,0.8,0.27
,15:00:11,8,1795,2427.5,0.27,13.3,7,13,0.04,10,0.8,0.26
,15:00:12,8,1795,2428.5,0.27,13.3,7,13.1,0.039,10,0.8,0.26
,15:00:13,8,1795,2429.5,0.27,13.3,7,13.1,0.04,10,0.8,0.26
,15:00:14,8,1795,2430.5,0.27,13.3,7,13.1,0.041,10,0.8,0.26
,15:00:15,8,1795,2431.5,0.28,13.3,7,13.1,0.041,10,0.8,0.27
,15:00:16,8,1795,2432.5,0.28,13.3,7,13.1,0.04,10,0.8,0.27
,15:00:17,8,1795,2433.5,0.28,13.3,7,13.2,0.041,10,0.8,0.27
,15:00:18,8,1795,2434.5,0.28,13.3,7,13.2,0.04,10,0.8,0.27
,15:00:19,8,1795,2435.5,0.28,13.3,7,13.2,0.04,10,0.8,0.27
,15:00:20,8,1795,2436.5,0.28,13.3,7,13.2,0.041,10,0.8,0.27
,15:00:21,8,1795,2437.5,0.28,13.3,7,13.2,0.042,10,0.8,0.27
,15:00:22,8,1795,2438.5,0.28,13.3,7,13.3,0.041,10,0.8,0.27
,15:00:23,8,1795,2439.5,0.29,13.3,7,13.2,0.04,10,0.8,0.28
,15:00:24,8,1795,2440.5,0.29,13.3,7,13.3,0.04,10,0.8,0.28
,15:00:25,8,1795,2441.5,0.29,13.3,7,13.3,0.042,10,0.8,0.28
,15:00:26,8,1795,2442.5,0.29,13.3,7,13.3,0.044,10,0.8,0.28
,15:00:27,8,1795,2443.5,0.29,13.3,7,13.3,0.044,10,0.8,0.28
,15:00:28,8,1795,2444.5,0.29,13.3,7,13.3,0.042,10,0.8,0.28
,15:00:29,8,1795,2445.5,0.29,13.3,7,13.4,0.042,10,0.8,0.28
,15:00:30,8,1795,2446.5,0.3,13.3,7,13.4,0.043,10,0.8,0.28
,15:00:31,8,1795,2447.5,0.3,13.3,7,13.4,0.044,10,0.8,0.29
,15:00:32,8,1795,2448.5,0.3,13.3,7,13.4,0.045,10,0.8,0.29
,15:00:33,8,1795,2449.5,0.3,13.3,6,13.4,0.047,10,0.8,0.29
,15:00:34,8,1795,2450.5,0.31,13.3,7,13.4,0.046,10,0.8,0.3
,15:00:35,8,1795,2451.5,0.31,13.3,7,13.5,0.047,10,0.8,0.3
,15:00:36,8,1795,2452.5,0.31,13.3,7,13.5,0.044,10,0.8,0.3
,15:00:37,8,1795,2453.5,0.31,13.3,7,13.5,0.045,10,0.8,0.3
,15:00:38,8,1795,2454.5,0.31,13.3,7,13.5,0.045,10,0.8,0.3
,15:00:39,8,1795,2455.5,0.31,13.3,7,13.5,0.045,10,0.8,0.3
,15:00:40,8,1795,2456.5,0.31,13.3,7,13.5,0.045,10,0.8,0.3
,15:00:41,8,1795,2457.5,0.31,13.3,7,13.6,0.045,10,0.8,0.3
,15:00:42,8,1795,2458.5,0.31,13.3,7,13.5,0.044,10,0.8,0.3
,15:00:43,8,1795,2459.5,0.31,13.3,7,13.5,0.044,10,0.8,0.3
,15:00:44,8,1795,2460.5,0.31,13.3,7,13.6,0.047,10,0.8,0.3
,15:00:45,8,1795,2461.5,0.31,13.3,7,13.6,0.046,10,0.8,0.29
,15:00:46,8,1795,2462.5,0.3,13.3,7,13.6,0.045,10,0.8,0.29
,15:00:47,8,1795,2463.5,0.3,13.3,7,13.6,0.046,10,0.8,0.29
,15:00:48,8,1795,2464.5,0.31,13.3,7,13.6,0.045,10,0.8,0.3
,15:00:49,8,1795,2465.5,0.31,13.3,7,13.6,0.045,10,0.8,0.3
,15:00:50,8,1795,2466.5,0.31,13.3,7,13.6,0.045,10,0.8,0.29
,15:00:51,8,1795,2467.5,0.3,13.3,7,13.7,0.045,10,0.8,0.29
,15:00:52,8,1795,2468.5,0.29,13.3,7,13.7,0.044,10,0.8,0.28
,15:00:53,8,1795,2469.5,0.29,13.3,7,13.7,0.043,10,0.8,0.28
,15:00:54,8,1795,2470.5,0.28,13.3,7,13.7,0.043,10,0.8,0.27
,15:00:55,8,1795,2471.5,0.28,13.3,7,13.7,0.041,10,0.8,0.27
,15:00:56,8,1795,2472.5,0.29,13.3,7,13.7,0.041,10,0.8,0.28
,15:00:57,8,1795,2473.5,0.29,13.3,7,13.7,0.042,10,0.8,0.28
,15:00:58,8,1795,2474.5,0.29,13.3,7,13.8,0.044,10,0.8,0.28
,15:00:59,8,1795,2475.5,0.29,13.3,7,13.8,0.044,10,0.8,0.28
,15:01:00,8,1795,2476.5,0.29,13.3,7,13.8,0.044,10,0.8,0.28
,15:01:01,8,1795,2477.5,0.29,13.3,7,13.8,0.044,10,0.8,0.28
,15:01:02,8,1795,2478.5,0.29,13.3,7,13.8,0.042,10,0.8,0.28
,15:01:03,8,1795,2479.5,0.29,13.3,7,13.8,0.042,10,0.8,0.28
