Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_006.TSV,,,,,,,,,,
,15:39:57,6,3590,1590.3,0.79,13.3,7,10.6,0.114,10,0.4,0.76
,15:39:58,6,3590,1591.3,0.79,13.3,7,10.6,0.118,10,0.4,0.76
,15:39:59,6,3590,1592.3,0.79,13.3,7,10.7,0.119,10,0.4,0.76
,15:40:00,6,3590,1593.3,0.79,13.3,7,10.7,0.118,10,0.4,0.76
,15:40:01,6,3590,1594.3,0.79,13.3,7,10.7,0.118,10,0.4,0.76
,15:40:02,6,3590,1595.3,0.79,13.3,7,10.7,0.118,10,0.4,0.76
,15:40:03,6,3590,1596.3,0.8,13.3,7,10.8,0.12,10,0.4,0.77
,15:40:04,6,3590,1597.3,0.81,13.3,7,10.8,0.117,10,0.4,0.78
,15:40:05,6,3590,1598.3,0.81,13.3,7,10.8,0.118,10,0.4,0.78
,15:40:06,6,3590,1599.3,0.8,13.3,7,10.8,0.116,10,0.4,0.77
,15:40:07,6,3590,1600.3,0.79,13.3,7,10.8,0.119,10,0.4,0.76
,15:40:08,6,3590,1601.3,0.79,13.3,7,10.8,0.115,10,0.4,0.76
,15:40:09,6,3590,1602.3,0.79,13.3,7,10.9,0.115,10,0.4,0.76
,15:40:10,6,3590,1603.3,0.79,13.3,7,10.9,0.119,10,0.4,0.76
,15:40:11,6,3590,1604.3,0.79,13.3,7,10.9,0.119,10,0.4,0.76
,15:40:12,6,3590,1605.3,0.8,13.3,7,10.9,0.115,10,0.4,0.77
,15:40:13,6,3590,1606.3,0.81,13.3,7,10.9,0.116,10,0.4,0.77
,15:40:14,6,3590,1607.3,0.8,13.3,7,10.9,0.116,10,0.4,0.77
,15:40:15,6,3590,1608.3,0.8,13.3,6,10.9,0.125,10,0.4,0.77
,15:40:16,6,3590,1609.3,0.8,13.3,7,10.9,0.12,10,0.4,0.77
,15:40:17,6,3590,1610.3,0.81,13.3,7,11,0.116,10,0.4,0.77
,15:40:18,6,3590,1611.3,0.8,13.3,7,11,0.116,10,0.4,0.77
,15:40:19,6,3590,1612.3,0.8,13.3,7,11,0.119,10,0.4,0.76
,15:40:20,6,3590,1613.3,0.79,13.3,7,11,0.119,10,0.4,0.76
,15:40:21,6,3590,1614.3,0.8,13.3,7,11.1,0.111,10,0.4,0.77
,15:40:22,6,3590,1615.3,0.8,13.3,7,11.1,0.112,10,0.4,0.77
,15:40:23,6,3590,1616.3,0.8,13.3,7,11.1,0.116,10,0.4,0.77
,15:40:24,6,3590,1617.3,0.8,13.3,7,11.1,0.12,10,0.4,0.77
,15:40:25,6,3590,1618.3,0.8,13.3,7,11.1,0.121,10,0.4,0.77
,15:40:26,6,3590,1619.3,0.81,13.3,7,11.2,0.117,10,0.4,0.78
,15:40:27,6,3590,1620.3,0.81,13.3,7,11.2,0.117,10,0.4,0.77
,15:40:28,6,3590,1621.3,0.8,13.3,6,11.2,0.125,10,0.4,0.77
,15:40:29,6,3590,1622.3,0.8,13.3,7,11.2,0.12,10,0.4,0.77
,15:40:30,6,3590,1623.3,0.8,13.3,7,11.2,0.116,10,0.4,0.77
,15:40:31,6,3590,1624.3,0.81,13.3,7,11.2,0.116,10,0.4,0.77
,15:40:32,6,3590,1625.3,0.8,13.3,7,11.3,0.116,10,0.4,0.77
,15:40:33,6,3590,1626.3,0.8,13.3,7,11.3,0.116,10,0.4,0.77
,15:40:34,6,3590,1627.3,0.8,13.3,7,11.3,0.116,10,0.4,0.77
,15:40:35,6,3590,1628.3,0.8,13.3,7,11.3,0.116,10,0.4,0.77
,15:40:36,6,3590,1629.3,0.8,13.3,7,11.3,0.116,10,0.4,0.77
,15:40:37,6,3590,1630.3,0.8,13.3,7,11.4,0.121,10,0.4,0.77
,15:40:38,6,3590,1631.3,0.81,13.3,7,11.4,0.121,10,0.4,0.78
,15:40:39,6,3590,1632.3,0.81,13.3,7,11.4,0.113,10,0.4,0.78
,15:40:40,6,3590,1633.3,0.81,13.3,7,11.4,0.117,10,0.4,0.78
,15:40:41,6,3590,1634.3,0.8,13.3,7,11.4,0.116,10,0.4,0.77
,15:40:42,6,3590,1635.3,0.8,13.3,7,11.5,0.119,10,0.4,0.77
,15:40:43,6,3590,1636.3,0.8,13.3,7,11.5,0.116,10,0.4,0.77
,15:40:44,6,3590,1637.3,0.81,13.3,7,11.5,0.116,10,0.4,0.77
,15:40:45,6,3590,1638.3,0.8,13.3,7,11.5,0.121,10,0.4,0.77
,15:40:46,6,3590,1639.3,0.8,13.3,7,11.5,0.12,10,0.4,0.77
,15:40:47,6,3590,1640.3,0.81,13.3,7,11.6,0.116,10,0.4,0.77
,15:40:48,6,3590,1641.3,0.81,13.3,7,11.6,0.117,10,0.4,0.78
,15:40:49,6,3590,1642.3,0.8,13.3,7,11.6,0.116,10,0.4,0.77
,15:40:50,6,3590,1643.3,0.8,13.3,7,11.6,0.119,10,0.4,0.77
,15:40:51,6,3590,1644.3,0.8,13.3,7,11.6,0.119,10,0.4,0.77
,15:40:52,6,3590,1645.3,0.81,13.3,7,11.6,0.117,10,0.4,0.78
,15:40:53,6,3590,1646.3,0.82,13.3,7,11.7,0.114,10,0.4,0.78
,15:40:54,6,3590,1647.3,0.81,13.3,7,11.7,0.118,10,0.4,0.78
,15:40:55,6,3590,1648.3,0.8,13.3,7,11.7,0.116,10,0.4,0.77
,15:40:56,6,3590,1649.3,0.8,13.3,7,11.7,0.115,10,0.4,0.77
,15:40:57,6,3590,1650.3,0.8,13.3,7,11.8,0.119,10,0.4,0.77
,15:40:58,6,3590,1651.3,0.8,13.3,7,11.8,0.12,10,0.4,0.77
,15:40:59,6,3590,1652.3,0.8,13.3,7,11.8,0.12,10,0.4,0.77
,15:41:00,6,3590,1653.3,0.8,13.3,7,11.8,0.116,10,0.4,0.77
,15:41:01,6,3590,1654.3,0.8,13.3,7,11.9,0.116,10,0.4,0.77
,15:41:02,6,3590,1655.3,0.8,13.3,7,11.9,0.115,10,0.4,0.77
,15:41:03,6,3590,1656.3,0.8,13.3,7,11.9,0.119,10,0.4,0.77
,15:41:04,6,3590,1657.3,0.8,13.3,7,11.9,0.12,10,0.4,0.77
,15:41:05,6,3590,1658.3,0.81,13.3,7,11.9,0.116,10,0.4,0.77
,15:41:06,6,3590,1659.3,0.81,13.3,7,12,0.116,10,0.4,0.77
,15:41:07,6,3590,1660.3,0.8,13.3,7,12,0.116,10,0.4,0.77
,15:41:08,6,3590,1661.3,0.8,13.3,7,12,0.115,10,0.4,0.77
,15:41:09,6,3590,1662.3,0.8,13.3,7,12.1,0.115,10,0.4,0.77
,15:41:10,6,3590,1663.3,0.8,13.3,7,12.1,0.119,10,0.4,0.77
,15:41:11,6,3590,1664.3,0.79,13.3,7,12,0.119,10,0.4,0.76
,15:41:12,6,3590,1665.3,0.8,13.3,7,12.1,0.115,10,0.4,0.77
,15:41:13,6,3590,1666.3,0.8,13.3,7,12.1,0.116,10,0.4,0.77
,15:41:14,6,3590,1667.3,0.8,13.3,7,12.1,0.116,10,0.4,0.77
,15:41:15,6,3590,1668.3,0.81,13.3,7,12.2,0.121,10,0.4,0.77
,15:41:16,6,3590,1669.3,0.81,13.3,7,12.2,0.121,10,0.4,0.77
,15:41:17,6,3590,1670.3,0.81,13.3,7,12.2,0.121,10,0.4,0.78
,15:41:18,6,3590,1671.3,0.81,13.3,7,12.2,0.113,10,0.4,0.78
,15:41:19,6,3590,1672.3,0.81,13.3,7,12.2,0.117,10,0.4,0.77
,15:41:20,6,3590,1673.3,0.8,13.3,7,12.3,0.116,10,0.4,0.77
,15:41:21,6,3590,1674.3,0.8,13.3,7,12.3,0.119,10,0.4,0.76
,15:41:22,6,3590,1675.3,0.8,13.3,7,12.3,0.119,10,0.4,0.77
,15:41:23,6,3590,1676.3,0.8,13.3,7,12.3,0.121,10,0.4,0.77
,15:41:24,6,3590,1677.3,0.81,13.3,7,12.4,0.118,10,0.4,0.78
,15:41:25,6,3590,1678.3,0.82,13.3,7,12.4,0.118,10,0.4,0.78
,15:41:26,6,3590,1679.3,0.81,13.3,7,12.4,0.117,10,0.4,0.78
,15:41:27,6,3590,1680.3,0.8,13.3,6,12.4,0.125,10,0.4,0.77
,15:41:28,6,3590,1681.3,0.8,13.3,7,12.4,0.121,10,0.4,0.77
,15:41:29,6,3590,1682.3,0.81,13.3,7,12.5,0.121,10,0.4,0.78
,15:41:30,6,3590,1683.3,0.81,13.3,7,12.5,0.117,10,0.4,0.78
,15:41:31,6,3590,1684.3,0.81,13.3,7,12.5,0.113,10,0.4,0.78
,15:41:32,6,3590,1685.3,0.8,13.3,7,12.5,0.112,10,0.4,0.77
,15:41:33,6,3590,1686.3,0.8,13.3,7,12.5,0.115,10,0.4,0.77
,15:41:34,6,3590,1687.3,0.8,13.3,7,12.5,0.12,10,0.4,0.77
,15:41:35,6,3590,1688.3,0.81,13.3,7,12.6,0.121,10,0.4,0.77
,15:41:36,6,3590,1689.3,0.81,13.3,7,12.6,0.117,10,0.4,0.78
,15:41:37,6,3590,1690.3,0.81,13.3,7,12.6,0.117,10,0.4,0.78
,15:41:38,6,3590,1691.3,0.8,13.3,7,12.6,0.121,10,0.4,0.77
,15:41:39,6,3590,1692.3,0.8,13.3,7,12.7,0.119,10,0.4,0.77
,15:41:40,6,3590,1693.3,0.8,13.3,6,12.7,0.124,10,0.4,0.77
,15:41:41,6,3590,1694.3,0.8,13.3,7,12.7,0.116,10,0.4,0.77
,15:41:42,6,3590,1695.3,0.81,13.3,7,12.7,0.112,10,0.4,0.77
,15:41:43,6,3590,1696.3,0.8,13.3,7,12.8,0.112,10,0.4,0.77
,15:41:44,6,3590,1697.3,0.8,13.3,7,12.8,0.115,10,0.4,0.77
,15:41:45,6,3590,1698.3,0.79,13.3,7,12.8,0.119,10,0.4,0.76
,15:41:46,6,3590,1699.3,0.8,13.3,7,12.8,0.12,10,0.4,0.77
,15:41:47,6,3590,1700.3,0.8,13.3,7,12.9,0.116,10,0.4,0.77
,15:41:48,6,3590,1701.3,0.8,13.3,7,12.9,0.116,10,0.4,0.77
,15:41:49,6,3590,1702.3,0.8,13.3,7,12.9,0.119,10,0.4,0.77
,15:41:50,6,3590,1703.3,0.79,13.3,7,12.9,0.119,10,0.4,0.76
,15:41:51,6,3590,1704.3,0.79,13.3,7,12.9,0.119,10,0.4,0.76
,15:41:52,6,3590,1705.3,0.8,13.3,7,12.9,0.115,10,0.4,0.77
,15:41:53,6,3590,1706.3,0.8,13.3,7,12.9,0.115,10,0.4,0.77
,15:41:54,6,3590,1707.3,0.8,13.3,7,13,0.111,10,0.4,0.77
,15:41:55,6,3590,1708.3,0.79,13.3,7,13,0.115,10,0.4,0.76
,15:41:56,6,3590,1709.3,0.79,13.3,7,13,0.119,10,0.4,0.76
,15:41:57,6,3590,1710.3,0.79,13.3,7,13.1,0.115,10,0.4,0.77
,15:41:58,6,3590,1711.3,0.8,13.3,7,13.1,0.115,10,0.4,0.77
,15:41:59,6,3590,1712.3,0.8,13.3,7,13.1,0.112,10,0.4,0.77
,15:42:00,6,3590,1713.3,0.8,13.3,7,13.1,0.119,10,0.4,0.77
,15:42:01,6,3590,1714.3,0.8,13.3,7,13.1,0.119,10,0.4,0.77
,15:42:02,6,3590,1715.3,0.8,13.3,7,13.2,0.12,10,0.4,0.77
,15:42:03,6,3590,1716.3,0.8,13.3,7,13.2,0.116,10,0.4,0.77
,15:42:04,6,3590,1717.3,0.81,13.3,7,13.2,0.116,10,0.4,0.77
,15:42:05,6,3590,1718.3,0.8,13.3,7,13.2,0.116,10,0.4,0.77
,15:42:06,6,3590,1719.3,0.8,13.3,7,13.2,0.121,10,0.4,0.77
,15:42:07,6,3590,1720.3,0.81,13.3,7,13.3,0.117,10,0.4,0.78
,15:42:08,6,3590,1721.3,0.81,13.3,7,13.2,0.117,10,0.4,0.78
,15:42:09,6,3590,1722.3,0.81,13.3,7,13.3,0.116,10,0.4,0.77
,15:42:10,6,3590,1723.3,0.8,13.3,7,13.3,0.12,10,0.4,0.77
,15:42:11,6,3590,1724.3,0.8,13.3,7,13.3,0.115,10,0.4,0.77
,15:42:12,6,3590,1725.3,0.8,13.3,7,13.3,0.111,10,0.4,0.77
,15:42:13,6,3590,1726.3,0.79,13.3,7,13.3,0.115,10,0.4,0.76
,15:42:14,6,3590,1727.3,0.79,13.3,7,13.4,0.114,10,0.4,0.75
,15:42:15,6,3590,1728.3,0.78,13.3,7,13.4,0.118,10,0.4,0.76
,15:42:16,6,3590,1729.3,0.79,13.3,7,13.4,0.119,10,0.4,0.76
,15:42:17,6,3590,1730.3,0.8,13.3,7,13.4,0.116,10,0.4,0.77
,15:42:18,6,3590,1731.3,0.81,13.3,7,13.4,0.117,10,0.4,0.78
,15:42:19,6,3590,1732.3,0.81,13.3,7,13.5,0.121,10,0.4,0.78
,15:42:20,6,3590,1733.3,0.81,13.3,7,13.5,0.121,10,0.4,0.77
,15:42:21,6,3590,1734.3,0.8,13.3,7,13.5,0.121,10,0.4,0.77
,15:42:22,6,3590,1735.3,0.81,13.3,7,13.5,0.112,10,0.4,0.78
,15:42:23,6,3590,1736.3,0.81,13.3,7,13.5,0.109,10,0.4,0.78
,15:42:24,6,3590,1737.3,0.8,13.3,7,13.6,0.112,10,0.4,0.77
,15:42:25,6,3590,1738.3,0.8,13.3,7,13.6,0.115,10,0.4,0.77
,15:42:26,6,3590,1739.3,0.8,13.3,7,13.6,0.119,10,0.4,0.77
,15:42:27,6,3590,1740.3,0.8,13.3,7,13.6,0.121,10,0.4,0.77
,15:42:28,6,3590,1741.3,0.81,13.3,7,13.6,0.117,10,0.4,0.78
,15:42:29,6,3590,1742.3,0.81,13.3,7,13.6,0.113,10,0.4,0.78
,15:42:30,6,3590,1743.3,0.8,13.3,7,13.6,0.112,10,0.4,0.77
,15:42:31,6,3590,1744.3,0.79,13.3,7,13.6,0.115,10,0.4,0.76
,15:42:32,6,3590,1745.3,0.79,13.3,7,13.7,0.114,10,0.4,0.76
,15:42:33,6,3590,1746.3,0.79,13.3,7,13.7,0.118,10,0.4,0.76
,15:42:34,6,3590,1747.3,0.79,13.3,7,13.7,0.114,10,0.4,0.76
,15:42:35,6,3590,1748.3,0.79,13.3,7,13.7,0.114,10,0.4,0.76
,15:42:36,6,3590,1749.3,0.79,13.3,7,13.7,0.118,10,0.4,0.76
,15:42:37,6,3590,1750.3,0.79,13.3,6,13.7,0.123,10,0.4,0.76
,15:42:38,6,3590,1751.3,0.8,13.3,7,13.8,0.12,10,0.4,0.77
,15:42:39,6,3590,1752.3,0.81,13.3,7,13.8,0.117,10,0.4,0.78
,15:42:40,6,3590,1753.3,0.82,13.3,7,13.8,0.118,10,0.4,0.78
,15:42:41,6,3590,1754.3,0.81,13.3,7,13.8,0.117,10,0.4,0.78
,15:42:42,6,3590,1755.3,0.8,13.3,7,13.8,0.121,10,0.4,0.77
,15:42:43,6,3590,1756.3,0.8,13.3,7,13.8,0.121,10,0.4,0.77
,15:42:44,6,3590,1757.3,0.81,13.3,7,13.9,0.112,10,0.4,0.77
,15:42:45,6,3590,1758.3,0.8,13.3,7,13.9,0.112,10,0.4,0.77
,15:42:46,6,3590,1759.3,0.8,13.3,7,13.9,0.112,10,0.4,0.77
,15:42:47,6,3590,1760.3,0.8,13.3,7,13.9,0.115,10,0.4,0.77
,15:42:48,6,3590,1761.3,0.8,13.3,7,13.9,0.12,10,0.4,0.77
,15:42:49,6,3590,1762.3,0.8,13.3,7,13.9,0.121,10,0.4,0.77
,15:42:50,6,3590,1763.3,0.8,13.3,7,13.9,0.12,10,0.4,0.77
,15:42:51,6,3590,1764.3,0.8,13.3,7,13.9,0.12,10,0.4,0.77
,15:42:52,6,3590,1765.3,0.8,13.3,7,13.9,0.12,10,0.4,0.77
,15:42:53,6,3590,1766.3,0.8,13.3,7,13.9,0.116,10,0.4,0.77
,15:42:54,6,3590,1767.3,0.8,13.3,7,14,0.116,10,0.4,0.77
,15:42:55,6,3590,1768.3,0.8,13.3,7,14,0.115,10,0.4,0.77
,15:42:56,6,3590,1769.3,0.79,13.3,7,14,0.115,10,0.4,0.76
,15:42:57,6,3590,1770.3,0.8,13.3,7,14,0.119,10,0.4,0.77
,15:42:58,6,3590,1771.3,0.8,13.3,7,14,0.121,10,0.4,0.77
,15:42:59,6,3590,1772.3,0.81,13.3,7,14,0.122,10,0.4,0.78
,15:43:00,6,3590,1773.3,0.81,13.3,7,14,0.118,10,0.4,0.78
,15:43:01,6,3590,1774.3,0.81,13.3,7,14,0.122,10,0.4,0.78
,15:43:02,6,3590,1775.3,0.81,13.3,7,14.1,0.121,10,0.4,0.77
,15:43:03,6,3590,1776.3,0.8,13.3,7,14.1,0.12,10,0.4,0.77
,15:43:04,6,3590,1777.3,0.8,13.3,7,14.1,0.116,10,0.4,0.77
,15:43:05,6,3590,1778.3,0.8,13.3,7,14.1,0.115,10,0.4,0.77
,15:43:06,6,3590,1779.3,0.8,13.3,7,14.1,0.111,10,0.4,0.77
,15:43:07,6,3590,1780.3,0.8,13.3,7,14.1,0.111,10,0.4,0.77
,15:43:08,6,3590,1781.3,0.8,13.3,7,14.1,0.112,10,0.4,0.77
,15:43:09,6,3590,1782.3,0.8,13.3,7,14.1,0.116,10,0.4,0.77
,15:43:10,6,3590,1783.3,0.8,13.3,7,14.1,0.12,10,0.4,0.77
,15:43:11,6,3590,1784.3,0.8,13.3,7,14.1,0.115,10,0.4,0.77
,15:43:12,6,3590,1785.3,0.8,13.3,7,14.1,0.115,10,0.5,0.77
,15:43:13,6,3590,1786.3,0.8,13.3,7,14.1,0.119,10,0.4,0.77
,15:43:14,6,3590,1787.3,0.79,13.3,7,14.1,0.119,10,0.4,0.76
,15:43:15,6,3590,1788.3,0.79,13.3,7,14.2,0.118,10,0.4,0.76
,15:43:16,6,3590,1789.3,0.79,13.3,7,14.2,0.118,10,0.4,0.76
,15:43:17,6,3590,1790.3,0.8,13.3,7,14.2,0.116,10,0.4,0.77
,15:43:18,6,3590,1791.3,0.81,13.3,7,14.2,0.117,10,0.4,0.78
,15:43:19,6,3590,1792.3,0.82,13.3,7,14.2,0.118,10,0.4,0.78
,15:43:20,6,3590,1793.3,0.81,13.3,7,14.2,0.121,10,0.4,0.78
,15:43:21,6,3590,1794.3,0.81,13.3,7,14.2,0.121,10,0.4,0.77
,15:43:22,6,3590,1795.3,0.81,13.3,7,14.2,0.122,10,0.4,0.78
,15:43:23,6,3590,1796.3,0.82,13.3,7,14.2,0.118,10,0.4,0.78
,15:43:24,6,3590,1797.3,0.81,13.3,7,14.2,0.113,10,0.4,0.78
,15:43:25,6,3590,1798.3,0.8,13.3,7,14.2,0.12,10,0.4,0.77
,15:43:26,6,3590,1799.3,0.8,13.3,7,14.2,0.12,10,0.4,0.77
,15:43:27,6,3590,1800.3,0.81,13.3,7,14.2,0.121,10,0.4,0.77
,15:43:28,6,3590,1801.3,0.81,13.3,7,14.2,0.118,10,0.4,0.78
,15:43:29,6,3590,1802.3,0.82,13.3,7,14.2,0.114,10,0.4,0.79
,15:43:30,6,3590,1803.3,0.81,13.3,7,14.2,0.113,10,0.4,0.78
,15:43:31,6,3590,1804.3,0.81,13.3,7,14.2,0.121,10,0.4,0.77
,15:43:32,6,3590,1805.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:43:33,6,3590,1806.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:34,6,3590,1807.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:35,6,3590,1808.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:43:36,6,3590,1809.3,0.8,13.3,7,14.3,0.119,10,0.5,0.77
,15:43:37,6,3590,1810.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:43:38,6,3590,1811.3,0.81,13.3,7,14.3,0.117,10,0.4,0.78
,15:43:39,6,3590,1812.3,0.81,13.3,7,14.3,0.118,10,0.4,0.78
,15:43:40,6,3590,1813.3,0.81,13.3,7,14.3,0.117,10,0.4,0.78
,15:43:41,6,3590,1814.3,0.81,13.3,7,14.3,0.121,10,0.4,0.77
,15:43:42,6,3590,1815.3,0.8,13.3,7,14.3,0.121,10,0.4,0.77
,15:43:43,6,3590,1816.3,0.81,13.3,7,14.3,0.121,10,0.4,0.77
,15:43:44,6,3590,1817.3,0.81,13.3,7,14.3,0.113,10,0.4,0.78
,15:43:45,6,3590,1818.3,0.81,13.3,7,14.3,0.112,10,0.4,0.77
,15:43:46,6,3590,1819.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:47,6,3590,1820.3,0.81,13.3,7,14.3,0.121,10,0.4,0.77
,15:43:48,6,3590,1821.3,0.81,13.3,7,14.3,0.121,10,0.4,0.78
,15:43:49,6,3590,1822.3,0.81,13.3,7,14.3,0.117,10,0.4,0.78
,15:43:50,6,3590,1823.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:51,6,3590,1824.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:52,6,3590,1825.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:53,6,3590,1826.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:54,6,3590,1827.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:43:55,6,3590,1828.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:43:56,6,3590,1829.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:43:57,6,3590,1830.3,0.8,13.3,7,14.3,0.121,10,0.4,0.77
,15:43:58,6,3590,1831.3,0.8,13.3,7,14.3,0.121,10,0.4,0.77
,15:43:59,6,3590,1832.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:44:00,6,3590,1833.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:44:01,6,3590,1834.3,0.8,13.3,7,14.3,0.115,10,0.5,0.77
,15:44:02,6,3590,1835.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:44:03,6,3590,1836.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:44:04,6,3590,1837.3,0.8,13.3,7,14.3,0.115,10,0.4,0.76
,15:44:05,6,3590,1838.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:44:06,6,3590,1839.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:44:07,6,3590,1840.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:44:08,6,3590,1841.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:44:09,6,3590,1842.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:44:10,6,3590,1843.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:11,6,3590,1844.3,0.81,13.3,7,14.3,0.117,10,0.4,0.78
,15:44:12,6,3590,1845.3,0.81,13.3,7,14.3,0.121,10,0.4,0.77
,15:44:13,6,3590,1846.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:14,6,3590,1847.3,0.8,13.3,7,14.3,0.116,10,0.5,0.77
,15:44:15,6,3590,1848.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:16,6,3590,1849.3,0.81,13.3,7,14.3,0.121,10,0.4,0.78
,15:44:17,6,3590,1850.3,0.81,13.3,7,14.3,0.121,10,0.5,0.78
,15:44:18,6,3590,1851.3,0.81,13.3,7,14.3,0.117,10,0.4,0.78
,15:44:19,6,3590,1852.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:20,6,3590,1853.3,0.8,13.3,7,14.3,0.115,10,0.4,0.77
,15:44:21,6,3590,1854.3,0.8,13.3,7,14.3,0.119,10,0.5,0.77
,15:44:22,6,3590,1855.3,0.8,13.3,7,14.3,0.12,10,0.4,0.77
,15:44:23,6,3590,1856.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:24,6,3590,1857.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:25,6,3590,1858.3,0.8,13.3,7,14.3,0.121,10,0.4,0.77
,15:44:26,6,3590,1859.3,0.81,13.3,7,14.3,0.117,10,0.4,0.78
,15:44:27,6,3590,1860.3,0.82,13.3,7,14.3,0.118,10,0.4,0.79
,15:44:28,6,3590,1861.3,0.82,13.3,7,14.3,0.118,10,0.4,0.78
,15:44:29,6,3590,1862.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:30,6,3590,1863.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:31,6,3590,1864.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:32,6,3590,1865.3,0.81,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:33,6,3590,1866.3,0.8,13.3,7,14.3,0.116,10,0.4,0.77
,15:44:34,6,3590,1867.3,0.8,13.3,6,14.3,0.125,10,0.4,0.77
,15:44:35,6,3590,1868.3,0.8,13.3,7,14.2,0.12,10,0.4,0.77
,15:44:36,6,3590,1869.3,0.81,13.3,7,14.2,0.117,10,0.4,0.78
,15:44:37,6,3590,1870.3,0.81,13.3,7,14.2,0.118,10,0.4,0.78
,15:44:38,6,3590,1871.3,0.81,13.3,7,14.2,0.117,10,0.4,0.78
,15:44:39,6,3590,1872.3,0.8,13.3,7,14.2,0.121,10,0.4,0.77
,15:44:40,6,3590,1873.3,0.81,13.3,7,14.2,0.116,10,0.4,0.77
,15:44:41,6,3590,1874.3,0.81,13.3,7,14.2,0.113,10,0.5,0.78
,15:44:42,6,3590,1875.3,0.81,13.3,7,14.2,0.117,10,0.4,0.77
,15:44:43,6,3590,1876.3,0.8,13.3,7,14.2,0.121,10,0.5,0.77
,15:44:44,6,3590,1877.3,0.8,13.3,7,14.2,0.12,10,0.4,0.77
,15:44:45,6,3590,1878.3,0.81,13.3,7,14.2,0.116,10,0.4,0.77
,15:44:46,6,3590,1879.3,0.81,13.3,7,14.2,0.116,10,0.4,0.78
,15:44:47,6,3590,1880.3,0.81,13.3,7,14.2,0.121,10,0.4,0.77
,15:44:48,6,3590,1881.3,0.81,13.3,6,14.2,0.126,10,0.4,0.77
,15:44:49,6,3590,1882.3,0.81,13.3,7,14.2,0.121,10,0.4,0.78
,15:44:50,6,3590,1883.3,0.81,13.3,7,14.2,0.117,10,0.4,0.78
,15:44:51,6,3590,1884.3,0.81,13.3,7,14.2,0.117,10,0.4,0.78
,15:44:52,6,3590,1885.3,0.8,13.3,7,14.2,0.121,10,0.4,0.77
,15:44:53,6,3590,1886.3,0.8,13.3,7,14.2,0.121,10,0.5,0.77
,15:44:54,6,3590,1887.3,0.81,13.3,7,14.1,0.117,10,0.4,0.78
,15:44:55,6,3590,1888.3,0.81,13.3,7,14.1,0.113,10,0.4,0.78
,15:44:56,6,3590,1889.3,0.81,13.3,7,14.1,0.117,10,0.4,0.78
,15:44:57,6,3590,1890.3,0.81,13.3,6,14.1,0.126,10,0.4,0.77
,15:44:58,6,3590,1891.3,0.81,13.3,7,14.1,0.122,10,0.4,0.78
,15:44:59,6,3590,1892.3,0.82,13.3,7,14.1,0.114,10,0.4,0.79
,15:45:00,6,3590,1893.3,0.82,13.3,7,14.1,0.114,10,0.5,0.79
,15:45:01,6,3590,1894.3,0.82,13.3,7,14.1,0.122,10,0.5,0.78
,15:45:02,6,3590,1895.3,0.81,13.3,6,14.1,0.126,10,0.5,0.77
,15:45:03,6,3590,1896.3,0.81,13.3,7,14.1,0.121,10,0.4,0.78
,15:45:04,6,3590,1897.3,0.81,13.3,7,14.1,0.117,10,0.4,0.78
,15:45:05,6,3590,1898.3,0.81,13.3,7,14.1,0.117,10,0.4,0.78
,15:45:06,6,3590,1899.3,0.81,13.3,7,14.1,0.122,10,0.4,0.78
