Data file,,DELRINNC010_PDMS_12DEG_003.TSV,,,,,,,,,,
,12:25:55,6,1795,1133.1,0.46,13.3,7,14,0.069,10,0.5,0.44
,12:25:56,6,1795,1134.1,0.45,13.3,7,14,0.068,10,0.5,0.44
,12:25:57,6,1795,1135.1,0.46,13.3,7,14,0.069,10,0.5,0.44
,12:25:58,6,1795,1136.1,0.46,13.3,7,14,0.069,10,0.5,0.44
,12:25:59,6,1795,1137.1,0.46,13.3,7,14,0.066,10,0.5,0.44
,12:26:00,6,1795,1138.1,0.46,13.3,7,14,0.066,10,0.5,0.44
,12:26:01,6,1795,1139.1,0.46,13.3,7,14,0.066,10,0.5,0.44
,12:26:02,6,1795,1140.1,0.46,13.3,7,14,0.069,10,0.5,0.44
,12:26:03,6,1795,1141.1,0.46,13.3,7,14,0.066,10,0.5,0.44
,12:26:04,6,1795,1142.1,0.46,13.3,7,14,0.064,10,0.5,0.44
,12:26:05,6,1795,1143.1,0.46,13.3,7,14.1,0.064,10,0.5,0.44
,12:26:06,6,1795,1144.1,0.45,13.3,7,14.1,0.066,10,0.5,0.43
,12:26:07,6,1795,1145.1,0.45,13.3,7,14.1,0.067,10,0.5,0.43
,12:26:08,6,1795,1146.1,0.45,13.3,7,14.1,0.067,10,0.4,0.43
,12:26:09,6,1795,1147.1,0.45,13.3,7,14.1,0.068,10,0.4,0.43
,12:26:10,6,1795,1148.1,0.45,13.3,6,14.1,0.071,10,0.4,0.44
,12:26:11,6,1795,1149.1,0.46,13.3,7,14.1,0.069,10,0.5,0.44
,12:26:12,6,1795,1150.1,0.46,13.3,7,14.1,0.066,10,0.4,0.44
,12:26:13,6,1795,1151.1,0.46,13.3,7,14.1,0.066,10,0.4,0.44
,12:26:14,6,1795,1152.1,0.46,13.3,7,14.1,0.066,10,0.4,0.44
,12:26:15,6,1795,1153.1,0.46,13.3,7,14.1,0.064,10,0.4,0.44
,12:26:16,6,1795,1154.1,0.45,13.3,7,14.1,0.063,10,0.4,0.44
,12:26:17,6,1795,1155.1,0.45,13.3,7,14.1,0.063,10,0.5,0.43
,12:26:18,6,1795,1156.1,0.45,13.3,7,14.1,0.065,10,0.5,0.43
,12:26:19,6,1795,1157.1,0.45,13.3,7,14.1,0.068,10,0.5,0.44
,12:26:20,6,1795,1158.1,0.45,13.3,6,14.1,0.071,10,0.5,0.43
,12:26:21,6,1795,1159.1,0.45,13.3,7,14.1,0.068,10,0.4,0.44
,12:26:22,6,1795,1160.1,0.46,13.3,7,14.1,0.069,10,0.4,0.44
,12:26:23,6,1795,1161.1,0.46,13.3,7,14.1,0.07,10,0.4,0.45
,12:26:24,6,1795,1162.1,0.46,13.3,7,14.1,0.067,10,0.4,0.45
,12:26:25,6,1795,1163.1,0.46,13.3,7,14.1,0.067,10,0.4,0.45
,12:26:26,6,1795,1164.1,0.46,13.3,7,14.1,0.065,10,0.5,0.45
,12:26:27,6,1795,1165.1,0.46,13.3,7,14.1,0.064,10,0.5,0.44
,12:26:28,6,1795,1166.1,0.46,13.3,7,14.1,0.066,10,0.5,0.44
,12:26:29,6,1795,1167.1,0.46,13.3,7,14.2,0.069,10,0.5,0.44
,12:26:30,6,1795,1168.1,0.46,13.3,7,14.2,0.069,10,0.5,0.44
,12:26:31,6,1795,1169.1,0.47,13.3,7,14.2,0.067,10,0.4,0.45
,12:26:32,6,1795,1170.1,0.47,13.3,7,14.2,0.07,10,0.4,0.45
,12:26:33,6,1795,1171.1,0.47,13.3,7,14.2,0.07,10,0.4,0.45
,12:26:34,6,1795,1172.1,0.47,13.3,7,14.2,0.07,10,0.5,0.45
,12:26:35,6,1795,1173.1,0.47,13.3,7,14.2,0.067,10,0.5,0.45
,12:26:36,6,1795,1174.1,0.47,13.3,7,14.2,0.065,10,0.5,0.45
,12:26:37,6,1795,1175.1,0.47,13.3,7,14.2,0.065,10,0.5,0.45
,12:26:38,6,1795,1176.1,0.47,13.3,7,14.2,0.068,10,0.4,0.45
,12:26:39,6,1795,1177.1,0.47,13.3,7,14.2,0.068,10,0.4,0.45
,12:26:40,6,1795,1178.1,0.47,13.3,7,14.2,0.07,10,0.4,0.45
,12:26:41,6,1795,1179.1,0.47,13.3,7,14.2,0.07,10,0.4,0.45
,12:26:42,6,1795,1180.1,0.47,13.3,7,14.2,0.07,10,0.4,0.45
,12:26:43,6,1795,1181.1,0.47,13.3,7,14.2,0.07,10,0.4,0.45
,12:26:44,6,1795,1182.1,0.47,13.3,7,14.2,0.068,10,0.4,0.45
,12:26:45,6,1795,1183.1,0.47,13.3,7,14.2,0.068,10,0.5,0.45
,12:26:46,6,1795,1184.1,0.47,13.3,7,14.2,0.068,10,0.4,0.45
,12:26:47,6,1795,1185.1,0.47,13.3,7,14.2,0.065,10,0.4,0.45
,12:26:48,6,1795,1186.1,0.47,13.3,7,14.2,0.065,10,0.5,0.45
,12:26:49,6,1795,1187.1,0.47,13.3,7,14.2,0.067,10,0.5,0.45
,12:26:50,6,1795,1188.1,0.47,13.3,7,14.2,0.07,10,0.5,0.45
,12:26:51,6,1795,1189.1,0.47,13.3,7,14.2,0.07,10,0.5,0.45
,12:26:52,6,1795,1190.1,0.47,13.3,7,14.2,0.07,10,0.5,0.45
,12:26:53,6,1795,1191.1,0.47,13.3,7,14.1,0.07,10,0.5,0.45
,12:26:54,6,1795,1192.1,0.47,13.3,7,14.1,0.07,10,0.5,0.45
,12:26:55,6,1795,1193.1,0.47,13.3,7,14.1,0.07,10,0.5,0.45
,12:26:56,6,1795,1194.1,0.47,13.3,7,14.1,0.068,10,0.4,0.45
,12:26:57,6,1795,1195.1,0.47,13.3,7,14.1,0.07,10,0.4,0.45
,12:26:58,6,1795,1196.1,0.47,13.3,7,14.1,0.067,10,0.4,0.45
,12:26:59,6,1795,1197.1,0.47,13.3,7,14.1,0.067,10,0.4,0.45
,12:27:00,6,1795,1198.1,0.46,13.3,7,14.1,0.065,10,0.4,0.45
,12:27:01,6,1795,1199.1,0.46,13.3,7,14.1,0.065,10,0.5,0.45
,12:27:02,6,1795,1200.1,0.46,13.3,7,14.1,0.067,10,0.5,0.45
,12:27:03,6,1795,1201.1,0.46,13.3,7,14.1,0.07,10,0.5,0.45
,12:27:04,6,1795,1202.1,0.46,13.3,7,14.1,0.07,10,0.5,0.45
,12:27:05,6,1795,1203.1,0.46,13.3,7,14.1,0.07,10,0.4,0.45
,12:27:06,6,1795,1204.1,0.47,13.3,7,14.1,0.07,10,0.4,0.45
,12:27:07,6,1795,1205.1,0.47,13.3,7,14.1,0.07,10,0.4,0.45
,12:27:08,6,1795,1206.1,0.47,13.3,7,14.1,0.068,10,0.5,0.45
,12:27:09,6,1795,1207.1,0.47,13.3,7,14.1,0.068,10,0.4,0.45
,12:27:10,6,1795,1208.1,0.47,13.3,7,14.1,0.068,10,0.5,0.45
,12:27:11,6,1795,1209.1,0.47,13.3,7,14.1,0.07,10,0.5,0.45
,12:27:12,6,1795,1210.1,0.47,13.3,7,14.1,0.068,10,0.5,0.45
,12:27:13,6,1795,1211.1,0.47,13.3,7,14.1,0.066,10,0.5,0.45
,12:27:14,6,1795,1212.1,0.47,13.3,7,14.1,0.066,10,0.5,0.45
,12:27:15,6,1795,1213.1,0.47,13.3,7,14.1,0.068,10,0.5,0.45
,12:27:16,6,1795,1214.1,0.47,13.3,7,14.1,0.07,10,0.5,0.45
,12:27:17,6,1795,1215.1,0.47,13.3,7,14.1,0.071,10,0.5,0.45
,12:27:18,6,1795,1216.1,0.47,13.3,7,14.1,0.071,10,0.5,0.46
,12:27:19,6,1795,1217.1,0.47,13.3,7,14.1,0.071,10,0.5,0.45
,12:27:20,6,1795,1218.1,0.47,13.3,7,14.1,0.071,10,0.5,0.45
,12:27:21,6,1795,1219.1,0.47,13.3,7,14.1,0.071,10,0.5,0.46
,12:27:22,6,1795,1220.1,0.48,13.3,7,14.1,0.069,10,0.5,0.46
,12:27:23,6,1795,1221.1,0.48,13.3,7,14,0.069,10,0.5,0.46
,12:27:24,6,1795,1222.1,0.48,13.3,7,14,0.069,10,0.5,0.46
,12:27:25,6,1795,1223.1,0.48,13.3,7,14,0.07,10,0.5,0.46
,12:27:26,6,1795,1224.1,0.48,13.3,7,14,0.067,10,0.5,0.47
,12:27:27,6,1795,1225.1,0.48,13.3,7,14,0.07,10,0.5,0.46
,12:27:28,6,1795,1226.1,0.48,13.3,7,14,0.072,10,0.5,0.46
,12:27:29,6,1795,1227.1,0.47,13.3,7,14,0.071,10,0.5,0.46
,12:27:30,6,1795,1228.1,0.47,13.3,7,14,0.071,10,0.5,0.45
,12:27:31,6,1795,1229.1,0.47,13.3,7,14,0.07,10,0.5,0.45
,12:27:32,6,1795,1230.1,0.46,13.3,7,14,0.07,10,0.5,0.45
,12:27:33,6,1795,1231.1,0.46,13.3,7,14,0.07,10,0.5,0.45
,12:27:34,6,1795,1232.1,0.47,13.3,7,14,0.067,10,0.5,0.45
,12:27:35,6,1795,1233.1,0.47,13.3,7,14,0.067,10,0.5,0.45
,12:27:36,6,1795,1234.1,0.46,13.3,7,14,0.065,10,0.5,0.45
,12:27:37,6,1795,1235.1,0.46,13.3,7,14,0.064,10,0.5,0.44
,12:27:38,6,1795,1236.1,0.46,13.3,7,14,0.066,10,0.5,0.44
,12:27:39,6,1795,1237.1,0.46,13.3,7,14,0.069,10,0.5,0.44
,12:27:40,6,1795,1238.1,0.45,13.3,7,14,0.068,10,0.5,0.44
,12:27:41,6,1795,1239.1,0.46,13.3,7,13.9,0.069,10,0.5,0.44
,12:27:42,6,1795,1240.1,0.46,13.3,6,13.9,0.071,10,0.5,0.44
,12:27:43,6,1795,1241.1,0.46,13.3,7,13.9,0.069,10,0.5,0.44
,12:27:44,6,1795,1242.1,0.46,13.3,7,13.9,0.069,10,0.5,0.44
,12:27:45,6,1795,1243.1,0.46,13.3,7,13.9,0.067,10,0.5,0.45
,12:27:46,6,1795,1244.1,0.46,13.3,7,13.9,0.067,10,0.5,0.44
,12:27:47,6,1795,1245.1,0.46,13.3,7,13.9,0.067,10,0.4,0.44
,12:27:48,6,1795,1246.1,0.46,13.3,7,13.9,0.066,10,0.4,0.44
,12:27:49,6,1795,1247.1,0.45,13.3,7,13.9,0.063,10,0.5,0.44
,12:27:50,6,1795,1248.1,0.45,13.3,7,13.9,0.066,10,0.5,0.44
,12:27:51,6,1795,1249.1,0.45,13.3,7,13.9,0.068,10,0.4,0.43
,12:27:52,6,1795,1250.1,0.45,13.3,7,13.9,0.067,10,0.4,0.43
,12:27:53,6,1795,1251.1,0.45,13.3,7,13.8,0.067,10,0.4,0.43
,12:27:54,6,1795,1252.1,0.44,13.3,7,13.8,0.067,10,0.4,0.43
,12:27:55,6,1795,1253.1,0.45,13.3,7,13.8,0.067,10,0.4,0.43
,12:27:56,6,1795,1254.1,0.45,13.3,7,13.8,0.067,10,0.4,0.43
,12:27:57,6,1795,1255.1,0.45,13.3,7,13.8,0.065,10,0.5,0.43
,12:27:58,6,1795,1256.1,0.45,13.3,7,13.8,0.063,10,0.5,0.43
,12:27:59,6,1795,1257.1,0.45,13.3,7,13.8,0.063,10,0.5,0.43
,12:28:00,6,1795,1258.1,0.45,13.3,7,13.8,0.062,10,0.5,0.43
,12:28:01,6,1795,1259.1,0.44,13.3,7,13.8,0.064,10,0.5,0.43
,12:28:02,6,1795,1260.1,0.45,13.3,7,13.8,0.067,10,0.5,0.43
,12:28:03,6,1795,1261.1,0.45,13.3,7,13.8,0.067,10,0.5,0.43
,12:28:04,6,1795,1262.1,0.45,13.3,7,13.8,0.067,10,0.5,0.43
,12:28:05,6,1795,1263.1,0.45,13.3,7,13.8,0.067,10,0.5,0.43
,12:28:06,6,1795,1264.1,0.45,13.3,7,13.7,0.065,10,0.5,0.43
,12:28:07,6,1795,1265.1,0.45,13.3,7,13.7,0.065,10,0.5,0.43
,12:28:08,6,1795,1266.1,0.45,13.3,7,13.7,0.068,10,0.5,0.43
,12:28:09,6,1795,1267.1,0.45,13.3,7,13.7,0.065,10,0.5,0.43
,12:28:10,6,1795,1268.1,0.45,13.3,7,13.7,0.063,10,0.5,0.44
,12:28:11,6,1795,1269.1,0.45,13.3,7,13.7,0.063,10,0.5,0.44
,12:28:12,6,1795,1270.1,0.45,13.3,7,13.7,0.065,10,0.5,0.43
,12:28:13,6,1795,1271.1,0.45,13.3,7,13.7,0.065,10,0.5,0.43
,12:28:14,6,1795,1272.1,0.44,13.3,7,13.7,0.067,10,0.5,0.43
,12:28:15,6,1795,1273.1,0.44,13.3,7,13.7,0.067,10,0.4,0.43
,12:28:16,6,1795,1274.1,0.44,13.3,7,13.7,0.067,10,0.4,0.42
,12:28:17,6,1795,1275.1,0.44,13.3,7,13.7,0.066,10,0.5,0.42
,12:28:18,6,1795,1276.1,0.44,13.3,7,13.6,0.066,10,0.4,0.42
,12:28:19,6,1795,1277.1,0.44,13.3,7,13.6,0.066,10,0.4,0.42
,12:28:20,6,1795,1278.1,0.44,13.3,7,13.6,0.066,10,0.4,0.42
,12:28:21,6,1795,1279.1,0.44,13.3,7,13.6,0.064,10,0.4,0.43
,12:28:22,6,1795,1280.1,0.44,13.3,7,13.6,0.062,10,0.4,0.43
,12:28:23,6,1795,1281.1,0.45,13.3,7,13.6,0.062,10,0.4,0.43
,12:28:24,6,1795,1282.1,0.44,13.3,7,13.6,0.064,10,0.4,0.43
,12:28:25,6,1795,1283.1,0.44,13.3,7,13.6,0.066,10,0.5,0.42
,12:28:26,6,1795,1284.1,0.44,13.3,7,13.6,0.066,10,0.5,0.42
,12:28:27,6,1795,1285.1,0.44,13.3,7,13.5,0.066,10,0.5,0.42
,12:28:28,6,1795,1286.1,0.44,13.3,7,13.5,0.067,10,0.5,0.43
,12:28:29,6,1795,1287.1,0.44,13.3,7,13.5,0.067,10,0.5,0.43
,12:28:30,6,1795,1288.1,0.44,13.3,7,13.5,0.064,10,0.5,0.43
,12:28:31,6,1795,1289.1,0.44,13.3,7,13.5,0.067,10,0.5,0.43
,12:28:32,6,1795,1290.1,0.45,13.3,7,13.5,0.067,10,0.5,0.43
,12:28:33,6,1795,1291.1,0.45,13.3,7,13.5,0.067,10,0.5,0.43
,12:28:34,6,1795,1292.1,0.45,13.3,7,13.5,0.065,10,0.5,0.43
,12:28:35,6,1795,1293.1,0.45,13.3,7,13.5,0.063,10,0.5,0.43
,12:28:36,6,1795,1294.1,0.45,13.3,7,13.5,0.062,10,0.5,0.43
,12:28:37,6,1795,1295.1,0.44,13.3,7,13.5,0.064,10,0.5,0.42
,12:28:38,6,1795,1296.1,0.44,13.3,7,13.4,0.064,10,0.5,0.43
,12:28:39,6,1795,1297.1,0.44,13.3,7,13.4,0.064,10,0.5,0.43
,12:28:40,6,1795,1298.1,0.45,13.3,7,13.4,0.067,10,0.5,0.43
,12:28:41,6,1795,1299.1,0.45,13.3,7,13.4,0.067,10,0.5,0.43
,12:28:42,6,1795,1300.1,0.45,13.3,7,13.4,0.068,10,0.5,0.43
,12:28:43,6,1795,1301.1,0.45,13.3,7,13.4,0.066,10,0.4,0.44
,12:28:44,6,1795,1302.1,0.45,13.3,7,13.4,0.066,10,0.4,0.44
,12:28:45,6,1795,1303.1,0.46,13.3,7,13.4,0.069,10,0.4,0.44
,12:28:46,6,1795,1304.1,0.46,13.3,7,13.4,0.069,10,0.4,0.44
,12:28:47,6,1795,1305.1,0.46,13.3,7,13.3,0.069,10,0.5,0.44
,12:28:48,6,1795,1306.1,0.46,13.3,7,13.3,0.066,10,0.5,0.44
,12:28:49,6,1795,1307.1,0.46,13.3,7,13.3,0.066,10,0.5,0.44
,12:28:50,6,1795,1308.1,0.45,13.3,7,13.3,0.066,10,0.5,0.44
,12:28:51,6,1795,1309.1,0.45,13.3,7,13.3,0.066,10,0.5,0.44
,12:28:52,6,1795,1310.1,0.45,13.3,7,13.3,0.063,10,0.5,0.43
,12:28:53,6,1795,1311.1,0.45,13.3,7,13.3,0.063,10,0.5,0.44
,12:28:54,6,1795,1312.1,0.45,13.3,7,13.3,0.066,10,0.5,0.44
,12:28:55,6,1795,1313.1,0.45,13.3,7,13.3,0.065,10,0.5,0.43
,12:28:56,6,1795,1314.1,0.45,13.3,7,13.2,0.068,10,0.5,0.43
,12:28:57,6,1795,1315.1,0.45,13.3,7,13.2,0.068,10,0.5,0.44
,12:28:58,6,1795,1316.1,0.46,13.3,7,13.2,0.069,10,0.5,0.44
,12:28:59,6,1795,1317.1,0.46,13.3,7,13.2,0.069,10,0.5,0.44
,12:29:00,6,1795,1318.1,0.46,13.3,7,13.2,0.067,10,0.5,0.44
,12:29:01,6,1795,1319.1,0.46,13.3,7,13.2,0.067,10,0.5,0.44
,12:29:02,6,1795,1320.1,0.46,13.3,7,13.2,0.069,10,0.5,0.44
,12:29:03,6,1795,1321.1,0.46,13.3,7,13.2,0.069,10,0.5,0.44
,12:29:04,6,1795,1322.1,0.46,13.3,7,13.2,0.069,10,0.5,0.44
,12:29:05,6,1795,1323.1,0.46,13.3,7,13.1,0.069,10,0.5,0.44
,12:29:06,6,1795,1324.1,0.46,13.3,7,13.1,0.069,10,0.5,0.44
,12:29:07,6,1795,1325.1,0.46,13.3,7,13.1,0.067,10,0.4,0.45
,12:29:08,6,1795,1326.1,0.47,13.3,7,13.1,0.067,10,0.4,0.45
,12:29:09,6,1795,1327.1,0.47,13.3,7,13.1,0.065,10,0.5,0.45
,12:29:10,6,1795,1328.1,0.47,13.3,7,13.1,0.065,10,0.5,0.45
,12:29:11,6,1795,1329.1,0.46,13.3,7,13.1,0.067,10,0.5,0.45
,12:29:12,6,1795,1330.1,0.47,13.3,7,13.1,0.067,10,0.5,0.45
,12:29:13,6,1795,1331.1,0.47,13.3,7,13.1,0.067,10,0.4,0.45
,12:29:14,6,1795,1332.1,0.47,13.3,7,13,0.067,10,0.4,0.45
,12:29:15,6,1795,1333.1,0.46,13.3,7,13,0.07,10,0.5,0.45
,12:29:16,6,1795,1334.1,0.46,13.3,7,13,0.07,10,0.5,0.45
,12:29:17,6,1795,1335.1,0.46,13.3,7,13,0.069,10,0.5,0.44
,12:29:18,6,1795,1336.1,0.46,13.3,7,13,0.069,10,0.4,0.44
,12:29:19,6,1795,1337.1,0.46,13.3,7,13,0.067,10,0.4,0.45
,12:29:20,6,1795,1338.1,0.47,13.3,7,13,0.065,10,0.4,0.45
,12:29:21,6,1795,1339.1,0.47,13.3,7,12.9,0.065,10,0.5,0.45
,12:29:22,6,1795,1340.1,0.47,13.3,7,12.9,0.067,10,0.5,0.45
,12:29:23,6,1795,1341.1,0.47,13.3,7,12.9,0.07,10,0.5,0.45
,12:29:24,6,1795,1342.1,0.46,13.3,7,12.9,0.067,10,0.5,0.45
,12:29:25,6,1795,1343.1,0.46,13.3,7,12.9,0.069,10,0.5,0.44
,12:29:26,6,1795,1344.1,0.46,13.3,7,12.9,0.069,10,0.5,0.44
,12:29:27,6,1795,1345.1,0.46,13.3,7,12.9,0.069,10,0.5,0.44
,12:29:28,6,1795,1346.1,0.46,13.3,7,12.9,0.069,10,0.5,0.44
,12:29:29,6,1795,1347.1,0.46,13.3,7,12.8,0.067,10,0.4,0.45
,12:29:30,6,1795,1348.1,0.47,13.3,7,12.8,0.067,10,0.4,0.45
,12:29:31,6,1795,1349.1,0.47,13.3,7,12.8,0.065,10,0.4,0.45
,12:29:32,6,1795,1350.1,0.46,13.3,7,12.8,0.065,10,0.4,0.45
,12:29:33,6,1795,1351.1,0.46,13.3,7,12.8,0.066,10,0.5,0.44
,12:29:34,6,1795,1352.1,0.46,13.3,7,12.8,0.069,10,0.5,0.44
,12:29:35,6,1795,1353.1,0.46,13.3,7,12.8,0.069,10,0.5,0.44
,12:29:36,6,1795,1354.1,0.46,13.3,7,12.8,0.069,10,0.5,0.44
,12:29:37,6,1795,1355.1,0.46,13.3,7,12.7,0.069,10,0.5,0.44
,12:29:38,6,1795,1356.1,0.46,13.3,7,12.7,0.069,10,0.5,0.44
,12:29:39,6,1795,1357.1,0.46,13.3,7,12.7,0.069,10,0.5,0.44
,12:29:40,6,1795,1358.1,0.47,13.3,7,12.7,0.07,10,0.5,0.45
,12:29:41,6,1795,1359.1,0.47,13.3,7,12.7,0.07,10,0.5,0.45
,12:29:42,6,1795,1360.1,0.47,13.3,7,12.7,0.068,10,0.5,0.45
,12:29:43,6,1795,1361.1,0.48,13.3,7,12.7,0.069,10,0.4,0.46
,12:29:44,6,1795,1362.1,0.48,13.3,7,12.6,0.069,10,0.5,0.46
,12:29:45,6,1795,1363.1,0.47,13.3,7,12.6,0.069,10,0.5,0.46
,12:29:46,6,1795,1364.1,0.47,13.3,7,12.6,0.068,10,0.5,0.45
,12:29:47,6,1795,1365.1,0.47,13.3,7,12.6,0.068,10,0.5,0.45
,12:29:48,6,1795,1366.1,0.47,13.3,7,12.6,0.065,10,0.5,0.45
,12:29:49,6,1795,1367.1,0.47,13.3,7,12.6,0.065,10,0.5,0.45
,12:29:50,6,1795,1368.1,0.47,13.3,7,12.6,0.065,10,0.5,0.45
,12:29:51,6,1795,1369.1,0.46,13.3,7,12.6,0.07,10,0.5,0.45
,12:29:52,6,1795,1370.1,0.46,13.3,7,12.6,0.069,10,0.5,0.44
,12:29:53,6,1795,1371.1,0.46,13.3,7,12.5,0.069,10,0.5,0.44
,12:29:54,6,1795,1372.1,0.46,13.3,7,12.5,0.069,10,0.5,0.44
,12:29:55,6,1795,1373.1,0.46,13.3,7,12.5,0.069,10,0.5,0.44
,12:29:56,6,1795,1374.1,0.46,13.3,7,12.5,0.067,10,0.5,0.44
,12:29:57,6,1795,1375.1,0.46,13.3,7,12.5,0.067,10,0.5,0.45
,12:29:58,6,1795,1376.1,0.47,13.3,7,12.5,0.067,10,0.5,0.45
,12:29:59,6,1795,1377.1,0.47,13.3,7,12.4,0.067,10,0.5,0.45
,12:30:00,6,1795,1378.1,0.47,13.3,7,12.4,0.07,10,0.5,0.45
,12:30:01,6,1795,1379.1,0.47,13.3,7,12.4,0.068,10,0.5,0.45
,12:30:02,6,1795,1380.1,0.47,13.3,7,12.4,0.068,10,0.5,0.45
,12:30:03,6,1795,1381.1,0.47,13.3,7,12.4,0.065,10,0.5,0.45
,12:30:04,6,1795,1382.1,0.47,13.3,7,12.4,0.065,10,0.5,0.45
,12:30:05,6,1795,1383.1,0.47,13.3,7,12.3,0.068,10,0.5,0.45
,12:30:06,6,1795,1384.1,0.47,13.3,7,12.3,0.07,10,0.5,0.45
,12:30:07,6,1795,1385.1,0.47,13.3,7,12.3,0.071,10,0.5,0.45
,12:30:08,6,1795,1386.1,0.47,13.3,7,12.3,0.07,10,0.5,0.45
,12:30:09,6,1795,1387.1,0.47,13.3,7,12.3,0.071,10,0.5,0.45
,12:30:10,6,1795,1388.1,0.47,13.3,7,12.3,0.069,10,0.5,0.46
,12:30:11,6,1795,1389.1,0.48,13.3,7,12.3,0.069,10,0.5,0.46
,12:30:12,6,1795,1390.1,0.48,13.3,7,12.3,0.069,10,0.5,0.46
,12:30:13,6,1795,1391.1,0.47,13.3,7,12.2,0.071,10,0.5,0.45
,12:30:14,6,1795,1392.1,0.47,13.3,7,12.2,0.071,10,0.5,0.45
,12:30:15,6,1795,1393.1,0.47,13.3,7,12.2,0.071,10,0.5,0.45
,12:30:16,6,1795,1394.1,0.48,13.3,7,12.2,0.069,10,0.5,0.46
,12:30:17,6,1795,1395.1,0.48,13.3,7,12.2,0.066,10,0.5,0.46
,12:30:18,6,1795,1396.1,0.48,13.3,7,12.2,0.066,10,0.5,0.46
,12:30:19,6,1795,1397.1,0.47,13.3,7,12.1,0.069,10,0.5,0.46
,12:30:20,6,1795,1398.1,0.47,13.3,7,12.1,0.07,10,0.5,0.45
,12:30:21,6,1795,1399.1,0.47,13.3,7,12.1,0.07,10,0.5,0.45
,12:30:22,6,1795,1400.1,0.47,13.3,7,12.1,0.067,10,0.5,0.45
,12:30:23,6,1795,1401.1,0.47,13.3,7,12.1,0.07,10,0.5,0.45
,12:30:24,6,1795,1402.1,0.47,13.3,7,12.1,0.07,10,0.5,0.45
,12:30:25,6,1795,1403.1,0.46,13.3,7,12,0.069,10,0.5,0.44
,12:30:26,6,1795,1404.1,0.46,13.3,7,12,0.07,10,0.5,0.45
,12:30:27,6,1795,1405.1,0.46,13.3,7,12,0.065,10,0.5,0.45
,12:30:28,6,1795,1406.1,0.46,13.3,7,12,0.065,10,0.5,0.45
,12:30:29,6,1795,1407.1,0.46,13.3,7,12,0.067,10,0.5,0.44
,12:30:30,6,1795,1408.1,0.46,13.3,7,12,0.069,10,0.5,0.44
,12:30:31,6,1795,1409.1,0.46,13.3,7,12,0.069,10,0.5,0.44
,12:30:32,6,1795,1410.1,0.46,13.3,6,12,0.072,10,0.4,0.44
,12:30:33,6,1795,1411.1,0.46,13.3,7,11.9,0.069,10,0.4,0.44
,12:30:34,6,1795,1412.1,0.46,13.3,7,11.9,0.066,10,0.4,0.44
,12:30:35,6,1795,1413.1,0.46,13.3,7,11.9,0.066,10,0.4,0.44
,12:30:36,6,1795,1414.1,0.46,13.3,7,11.9,0.069,10,0.4,0.44
,12:30:37,6,1795,1415.1,0.46,13.3,7,11.9,0.066,10,0.5,0.44
,12:30:38,6,1795,1416.1,0.46,13.3,7,11.8,0.064,10,0.5,0.44
,12:30:39,6,1795,1417.1,0.46,13.3,7,11.8,0.066,10,0.5,0.44
,12:30:40,6,1795,1418.1,0.46,13.3,7,11.8,0.069,10,0.5,0.44
,12:30:41,6,1795,1419.1,0.46,13.3,7,11.8,0.069,10,0.5,0.44
,12:30:42,6,1795,1420.1,0.46,13.3,7,11.8,0.069,10,0.5,0.44
,12:30:43,6,1795,1421.1,0.46,13.3,7,11.8,0.069,10,0.5,0.44
,12:30:44,6,1795,1422.1,0.46,13.3,7,11.7,0.066,10,0.4,0.44
,12:30:45,6,1795,1423.1,0.46,13.3,7,11.7,0.067,10,0.5,0.44
,12:30:46,6,1795,1424.1,0.46,13.3,7,11.7,0.067,10,0.5,0.44
,12:30:47,6,1795,1425.1,0.46,13.3,7,11.7,0.064,10,0.5,0.44
,12:30:48,6,1795,1426.1,0.46,13.3,7,11.7,0.064,10,0.5,0.44
,12:30:49,6,1795,1427.1,0.46,13.3,7,11.7,0.064,10,0.5,0.44
,12:30:50,6,1795,1428.1,0.46,13.3,7,11.7,0.066,10,0.5,0.44
,12:30:51,6,1795,1429.1,0.45,13.3,7,11.7,0.066,10,0.5,0.44
,12:30:52,6,1795,1430.1,0.46,13.3,7,11.7,0.066,10,0.5,0.44
,12:30:53,6,1795,1431.1,0.46,13.3,7,11.6,0.069,10,0.5,0.44
,12:30:54,6,1795,1432.1,0.46,13.3,7,11.6,0.069,10,0.5,0.44
,12:30:55,6,1795,1433.1,0.46,13.3,7,11.6,0.069,10,0.5,0.44
,12:30:56,6,1795,1434.1,0.46,13.3,7,11.6,0.066,10,0.5,0.44
,12:30:57,6,1795,1435.1,0.46,13.3,7,11.6,0.064,10,0.5,0.44
,12:30:58,6,1795,1436.1,0.46,13.3,7,11.6,0.064,10,0.5,0.44
,12:30:59,6,1795,1437.1,0.46,13.3,7,11.5,0.066,10,0.5,0.44
,12:31:00,6,1795,1438.1,0.46,13.3,7,11.5,0.069,10,0.5,0.44
,12:31:01,6,1795,1439.1,0.46,13.3,7,11.5,0.069,10,0.4,0.44
,12:31:02,6,1795,1440.1,0.46,13.3,7,11.5,0.067,10,0.4,0.44
,12:31:03,6,1795,1441.1,0.46,13.3,7,11.5,0.069,10,0.4,0.44
,12:31:04,6,1795,1442.1,0.46,13.3,7,11.5,0.067,10,0.5,0.44
,12:31:05,6,1795,1443.1,0.46,13.3,7,11.4,0.066,10,0.5,0.44
,12:31:06,6,1795,1444.1,0.46,13.3,7,11.4,0.067,10,0.5,0.44
