Data file,,DELRINNC010_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:45:01 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:05:55,4,3600,4853.5,1.01,13.3,7,-6.4,0.146,10,0.6,0.95
,16:05:56,4,3600,4854.5,1.02,13.3,7,-6.4,0.147,10,0.5,0.95
,16:05:57,4,3600,4855.5,1.02,13.3,7,-6.4,0.148,10,0.5,0.96
,16:05:58,4,3600,4856.5,1.03,13.3,7,-6.4,0.148,10,0.6,0.96
,16:05:59,4,3600,4857.5,1.02,13.3,7,-6.4,0.143,10,0.6,0.96
,16:06:00,4,3600,4858.5,1.02,13.3,7,-6.4,0.142,10,0.5,0.95
,16:06:01,4,3600,4859.5,1.01,13.3,7,-6.4,0.14,10,0.6,0.94
,16:06:02,4,3600,4860.5,1.01,13.3,7,-6.4,0.145,10,0.6,0.94
,16:06:03,4,3600,4861.5,1.01,13.3,7,-6.4,0.145,10,0.5,0.94
,16:06:04,4,3600,4862.5,1.01,13.3,7,-6.4,0.151,10,0.6,0.94
,16:06:05,4,3600,4863.5,1.01,13.3,7,-6.4,0.151,10,0.6,0.94
,16:06:06,4,3600,4864.5,1.01,13.3,6,-6.4,0.157,10,0.6,0.94
,16:06:07,4,3600,4865.5,1.01,13.3,6,-6.4,0.158,10,0.5,0.95
,16:06:08,4,3600,4866.5,1.02,13.3,7,-6.4,0.153,10,0.6,0.96
,16:06:09,4,3600,4867.5,1.03,13.3,7,-6.4,0.148,10,0.6,0.96
,16:06:10,4,3600,4868.5,1.03,13.3,7,-6.4,0.148,10,0.5,0.96
,16:06:11,4,3600,4869.5,1.02,13.3,7,-6.4,0.147,10,0.6,0.95
,16:06:12,4,3600,4870.5,1.02,13.3,7,-6.4,0.147,10,0.5,0.95
,16:06:13,4,3600,4871.5,1.02,13.3,7,-6.4,0.142,10,0.5,0.95
,16:06:14,4,3600,4872.5,1.02,13.3,7,-6.4,0.142,10,0.5,0.95
,16:06:15,4,3600,4873.5,1.02,13.3,7,-6.5,0.142,10,0.5,0.95
,16:06:16,4,3600,4874.5,1.02,13.3,7,-6.5,0.147,10,0.5,0.95
,16:06:17,4,3600,4875.5,1.02,13.3,7,-6.5,0.153,10,0.6,0.95
,16:06:18,4,3600,4876.5,1.02,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:19,4,3600,4877.5,1.01,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:20,4,3600,4878.5,1.01,13.3,6,-6.5,0.158,10,0.5,0.95
,16:06:21,4,3600,4879.5,1.01,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:22,4,3600,4880.5,1.02,13.3,7,-6.5,0.152,10,0.6,0.95
,16:06:23,4,3600,4881.5,1.02,13.3,7,-6.5,0.153,10,0.5,0.95
,16:06:24,4,3600,4882.5,1.02,13.3,7,-6.5,0.153,10,0.5,0.96
,16:06:25,4,3600,4883.5,1.03,13.3,7,-6.5,0.148,10,0.6,0.96
,16:06:26,4,3600,4884.5,1.03,13.3,7,-6.5,0.148,10,0.5,0.96
,16:06:27,4,3600,4885.5,1.02,13.3,7,-6.5,0.148,10,0.5,0.96
,16:06:28,4,3600,4886.5,1.02,13.3,7,-6.5,0.147,10,0.6,0.95
,16:06:29,4,3600,4887.5,1.02,13.3,7,-6.5,0.142,10,0.5,0.95
,16:06:30,4,3600,4888.5,1.01,13.3,7,-6.5,0.136,10,0.5,0.95
,16:06:31,4,3600,4889.5,1.01,13.3,7,-6.5,0.141,10,0.5,0.95
,16:06:32,4,3600,4890.5,1.01,13.3,7,-6.5,0.141,10,0.5,0.95
,16:06:33,4,3600,4891.5,1.01,13.3,7,-6.5,0.146,10,0.5,0.94
,16:06:34,4,3600,4892.5,1.01,13.3,7,-6.5,0.151,10,0.6,0.94
,16:06:35,4,3600,4893.5,1.01,13.3,7,-6.5,0.151,10,0.5,0.94
,16:06:36,4,3600,4894.5,1,13.3,7,-6.5,0.15,10,0.6,0.94
,16:06:37,4,3600,4895.5,1,13.3,6,-6.5,0.156,10,0.6,0.94
,16:06:38,4,3600,4896.5,1.01,13.3,7,-6.5,0.151,10,0.6,0.94
,16:06:39,4,3600,4897.5,1.01,13.3,7,-6.5,0.151,10,0.6,0.94
,16:06:40,4,3600,4898.5,1.01,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:41,4,3600,4899.5,1.01,13.3,7,-6.5,0.151,10,0.5,0.94
,16:06:42,4,3600,4900.5,1.01,13.3,7,-6.5,0.151,10,0.5,0.94
,16:06:43,4,3600,4901.5,1.01,13.3,7,-6.5,0.151,10,0.6,0.94
,16:06:44,4,3600,4902.5,1.01,13.3,7,-6.5,0.151,10,0.5,0.94
,16:06:45,4,3600,4903.5,1.01,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:46,4,3600,4904.5,1.02,13.3,7,-6.5,0.153,10,0.5,0.96
,16:06:47,4,3600,4905.5,1.03,13.3,7,-6.5,0.154,10,0.5,0.96
,16:06:48,4,3600,4906.5,1.03,13.3,7,-6.5,0.148,10,0.5,0.96
,16:06:49,4,3600,4907.5,1.02,13.3,7,-6.5,0.147,10,0.5,0.96
,16:06:50,4,3600,4908.5,1.01,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:51,4,3600,4909.5,1.01,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:52,4,3600,4910.5,1.01,13.3,7,-6.5,0.152,10,0.5,0.95
,16:06:53,4,3600,4911.5,1.02,13.3,7,-6.5,0.147,10,0.5,0.95
,16:06:54,4,3600,4912.5,1.02,13.3,7,-6.5,0.147,10,0.6,0.95
,16:06:55,4,3600,4913.5,1.01,13.3,7,-6.5,0.152,10,0.6,0.95
,16:06:56,4,3600,4914.5,1.01,13.3,6,-6.5,0.158,10,0.6,0.95
,16:06:57,4,3600,4915.5,1.02,13.3,6,-6.5,0.159,10,0.5,0.95
,16:06:58,4,3600,4916.5,1.03,13.3,7,-6.5,0.154,10,0.5,0.96
,16:06:59,4,3600,4917.5,1.03,13.3,7,-6.5,0.149,10,0.6,0.97
,16:07:00,4,3600,4918.5,1.03,13.3,7,-6.5,0.149,10,0.6,0.97
,16:07:01,4,3600,4919.5,1.03,13.3,7,-6.5,0.149,10,0.5,0.97
,16:07:02,4,3600,4920.5,1.03,13.3,7,-6.5,0.144,10,0.6,0.97
,16:07:03,4,3600,4921.5,1.03,13.3,7,-6.5,0.144,10,0.5,0.97
,16:07:04,4,3600,4922.5,1.03,13.3,7,-6.5,0.138,10,0.5,0.96
,16:07:05,4,3600,4923.5,1.02,13.3,7,-6.5,0.142,10,0.6,0.96
,16:07:06,4,3600,4924.5,1.02,13.3,7,-6.5,0.142,10,0.6,0.95
,16:07:07,4,3600,4925.5,1.01,13.3,7,-6.5,0.141,10,0.5,0.95
,16:07:08,4,3600,4926.5,1.01,13.3,7,-6.5,0.146,10,0.5,0.95
,16:07:09,4,3600,4927.5,1.01,13.3,7,-6.5,0.146,10,0.6,0.95
,16:07:10,4,3600,4928.5,1.01,13.3,7,-6.5,0.152,10,0.6,0.95
,16:07:11,4,3600,4929.5,1.02,13.3,7,-6.5,0.153,10,0.6,0.96
,16:07:12,4,3600,4930.5,1.02,13.3,7,-6.6,0.153,10,0.6,0.96
,16:07:13,4,3600,4931.5,1.02,13.3,7,-6.6,0.153,10,0.6,0.96
,16:07:14,4,3600,4932.5,1.02,13.3,7,-6.6,0.153,10,0.5,0.95
,16:07:15,4,3600,4933.5,1.02,13.3,7,-6.6,0.152,10,0.5,0.95
,16:07:16,4,3600,4934.5,1.02,13.3,7,-6.6,0.152,10,0.5,0.95
,16:07:17,4,3600,4935.5,1.02,13.3,7,-6.6,0.152,10,0.5,0.95
,16:07:18,4,3600,4936.5,1.02,13.3,7,-6.6,0.153,10,0.6,0.95
,16:07:19,4,3600,4937.5,1.02,13.3,7,-6.6,0.147,10,0.6,0.96
,16:07:20,4,3600,4938.5,1.02,13.3,7,-6.6,0.147,10,0.6,0.96
,16:07:21,4,3600,4939.5,1.02,13.3,7,-6.6,0.148,10,0.6,0.96
,16:07:22,4,3600,4940.5,1.02,13.3,7,-6.6,0.153,10,0.6,0.96
,16:07:23,4,3600,4941.5,1.03,13.3,7,-6.6,0.148,10,0.6,0.96
,16:07:24,4,3600,4942.5,1.03,13.3,7,-6.6,0.143,10,0.5,0.96
,16:07:25,4,3600,4943.5,1.02,13.3,7,-6.6,0.143,10,0.6,0.96
,16:07:26,4,3600,4944.5,1.02,13.3,7,-6.6,0.147,10,0.6,0.95
,16:07:27,4,3600,4945.5,1.02,13.3,7,-6.6,0.147,10,0.5,0.95
,16:07:28,4,3600,4946.5,1.02,13.3,7,-6.6,0.152,10,0.6,0.95
,16:07:29,4,3600,4947.5,1.01,13.3,7,-6.6,0.152,10,0.5,0.95
,16:07:30,4,3600,4948.5,1.02,13.3,7,-6.6,0.152,10,0.5,0.95
,16:07:31,4,3600,4949.5,1.02,13.3,7,-6.6,0.153,10,0.6,0.96
,16:07:32,4,3600,4950.5,1.02,13.3,7,-6.6,0.154,10,0.6,0.96
,16:07:33,4,3600,4951.5,1.03,13.3,7,-6.6,0.149,10,0.6,0.96
,16:07:34,4,3600,4952.5,1.02,13.3,7,-6.6,0.148,10,0.5,0.96
,16:07:35,4,3600,4953.5,1.02,13.3,7,-6.6,0.142,10,0.5,0.95
,16:07:36,4,3600,4954.5,1.01,13.3,7,-6.6,0.146,10,0.5,0.95
,16:07:37,4,3600,4955.5,1.01,13.3,7,-6.6,0.151,10,0.6,0.95
,16:07:38,4,3600,4956.5,1.01,13.3,7,-6.6,0.152,10,0.5,0.95
,16:07:39,4,3600,4957.5,1.01,13.3,7,-6.7,0.152,10,0.6,0.95
,16:07:40,4,3600,4958.5,1.02,13.3,7,-6.7,0.153,10,0.6,0.95
,16:07:41,4,3600,4959.5,1.02,13.3,7,-6.7,0.153,10,0.6,0.96
,16:07:42,4,3600,4960.5,1.03,13.3,7,-6.7,0.148,10,0.6,0.96
,16:07:43,4,3600,4961.5,1.03,13.3,7,-6.7,0.149,10,0.6,0.96
,16:07:44,4,3600,4962.5,1.03,13.3,7,-6.7,0.143,10,0.5,0.96
,16:07:45,4,3600,4963.5,1.03,13.3,7,-6.7,0.143,10,0.5,0.96
,16:07:46,4,3600,4964.5,1.02,13.3,7,-6.7,0.147,10,0.6,0.95
,16:07:47,4,3600,4965.5,1.02,13.3,7,-6.7,0.153,10,0.5,0.95
,16:07:48,4,3600,4966.5,1.02,13.3,7,-6.7,0.153,10,0.5,0.95
,16:07:49,4,3600,4967.5,1.02,13.3,7,-6.7,0.153,10,0.6,0.96
,16:07:50,4,3600,4968.5,1.02,13.3,7,-6.7,0.154,10,0.6,0.96
,16:07:51,4,3600,4969.5,1.02,13.3,7,-6.7,0.147,10,0.5,0.96
,16:07:52,4,3600,4970.5,1.02,13.3,7,-6.7,0.143,10,0.5,0.96
,16:07:53,4,3600,4971.5,1.02,13.3,7,-6.8,0.147,10,0.5,0.95
,16:07:54,4,3600,4972.5,1.02,13.3,7,-6.8,0.152,10,0.6,0.95
,16:07:55,4,3600,4973.5,1.01,13.3,7,-6.8,0.152,10,0.5,0.95
,16:07:56,4,3600,4974.5,1.02,13.3,7,-6.8,0.152,10,0.5,0.95
,16:07:57,4,3600,4975.5,1.02,13.3,7,-6.8,0.148,10,0.6,0.96
,16:07:58,4,3600,4976.5,1.03,13.3,7,-6.8,0.149,10,0.5,0.96
,16:07:59,4,3600,4977.5,1.03,13.3,7,-6.8,0.148,10,0.5,0.96
,16:08:00,4,3600,4978.5,1.02,13.3,7,-6.8,0.147,10,0.6,0.96
,16:08:01,4,3600,4979.5,1.02,13.3,7,-6.8,0.147,10,0.6,0.95
,16:08:02,4,3600,4980.5,1.02,13.3,7,-6.8,0.147,10,0.5,0.96
,16:08:03,4,3600,4981.5,1.02,13.3,7,-6.8,0.148,10,0.6,0.96
,16:08:04,4,3600,4982.5,1.02,13.3,7,-6.8,0.148,10,0.6,0.96
,16:08:05,4,3600,4983.5,1.02,13.3,7,-6.8,0.154,10,0.6,0.96
,16:08:06,4,3600,4984.5,1.02,13.3,7,-6.8,0.153,10,0.5,0.95
,16:08:07,4,3600,4985.5,1.02,13.3,7,-6.8,0.153,10,0.6,0.96
,16:08:08,4,3600,4986.5,1.02,13.3,7,-6.8,0.147,10,0.6,0.96
,16:08:09,4,3600,4987.5,1.02,13.3,7,-6.8,0.148,10,0.6,0.96
,16:08:10,4,3600,4988.5,1.02,13.3,7,-6.8,0.154,10,0.6,0.96
,16:08:11,4,3600,4989.5,1.02,13.3,7,-6.8,0.154,10,0.5,0.96
,16:08:12,4,3600,4990.5,1.03,13.3,7,-6.8,0.154,10,0.6,0.96
,16:08:13,4,3600,4991.5,1.03,13.3,7,-6.8,0.149,10,0.6,0.96
,16:08:14,4,3600,4992.5,1.03,13.3,7,-6.8,0.143,10,0.6,0.96
,16:08:15,4,3600,4993.5,1.02,13.3,7,-6.8,0.142,10,0.6,0.96
,16:08:16,4,3600,4994.5,1.02,13.3,7,-6.9,0.142,10,0.6,0.95
,16:08:17,4,3600,4995.5,1.01,13.3,7,-6.9,0.141,10,0.6,0.95
,16:08:18,4,3600,4996.5,1.01,13.3,7,-6.9,0.146,10,0.5,0.95
,16:08:19,4,3600,4997.5,1.02,13.3,7,-6.9,0.147,10,0.6,0.95
,16:08:20,4,3600,4998.5,1.02,13.3,7,-6.9,0.153,10,0.6,0.95
,16:08:21,4,3600,4999.5,1.02,13.3,7,-6.9,0.153,10,0.5,0.96
,16:08:22,4,3600,5000.5,1.02,13.3,7,-6.9,0.153,10,0.5,0.96
,16:08:23,4,3600,5001.5,1.02,13.3,7,-6.9,0.153,10,0.5,0.96
,16:08:24,4,3600,5002.5,1.02,13.3,7,-6.9,0.147,10,0.5,0.95
,16:08:25,4,3600,5003.5,1.02,13.3,7,-6.9,0.152,10,0.5,0.95
,16:08:26,4,3600,5004.5,1.02,13.3,7,-6.9,0.153,10,0.5,0.95
,16:08:27,4,3600,5005.5,1.02,13.3,7,-6.9,0.153,10,0.5,0.96
,16:08:28,4,3600,5006.5,1.02,13.3,7,-6.9,0.148,10,0.6,0.96
,16:08:29,4,3600,5007.5,1.02,13.3,7,-6.9,0.148,10,0.5,0.96
,16:08:30,4,3600,5008.5,1.02,13.3,7,-6.9,0.154,10,0.6,0.96
,16:08:31,4,3600,5009.5,1.03,13.3,7,-6.9,0.154,10,0.6,0.96
,16:08:32,4,3600,5010.5,1.03,13.3,7,-6.9,0.155,10,0.6,0.97
,16:08:33,4,3600,5011.5,1.03,13.3,7,-6.9,0.149,10,0.6,0.97
,16:08:34,4,3600,5012.5,1.04,13.3,7,-6.9,0.144,10,0.6,0.97
,16:08:35,4,3600,5013.5,1.03,13.3,7,-6.9,0.144,10,0.6,0.97
,16:08:36,4,3600,5014.5,1.03,13.3,7,-6.9,0.138,10,0.5,0.96
,16:08:37,4,3600,5015.5,1.02,13.3,7,-6.9,0.137,10,0.6,0.96
,16:08:38,4,3600,5016.5,1.02,13.3,7,-6.9,0.137,10,0.6,0.95
,16:08:39,4,3600,5017.5,1.01,13.3,7,-7,0.136,10,0.6,0.95
,16:08:40,4,3600,5018.5,1.01,13.3,7,-7,0.14,10,0.6,0.94
,16:08:41,4,3600,5019.5,1.01,13.3,7,-7,0.146,10,0.6,0.94
,16:08:42,4,3600,5020.5,1,13.3,7,-7,0.15,10,0.6,0.94
,16:08:43,4,3600,5021.5,1,13.3,6,-7,0.156,10,0.6,0.94
,16:08:44,4,3600,5022.5,1,13.3,6,-7,0.156,10,0.6,0.94
,16:08:45,4,3600,5023.5,1.01,13.3,7,-7,0.152,10,0.6,0.95
,16:08:46,4,3600,5024.5,1.02,13.3,7,-7,0.152,10,0.6,0.95
,16:08:47,4,3600,5025.5,1.02,13.3,7,-7,0.153,10,0.5,0.95
,16:08:48,4,3600,5026.5,1.02,13.3,7,-7,0.152,10,0.5,0.95
,16:08:49,4,3600,5027.5,1.02,13.3,7,-7,0.152,10,0.5,0.95
,16:08:50,4,3600,5028.5,1.02,13.3,7,-7,0.152,10,0.5,0.95
,16:08:51,4,3600,5029.5,1.02,13.3,7,-7,0.152,10,0.5,0.95
,16:08:52,4,3600,5030.5,1.02,13.3,7,-7,0.152,10,0.5,0.95
,16:08:53,4,3600,5031.5,1.02,13.3,7,-7,0.153,10,0.5,0.95
,16:08:54,4,3600,5032.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:08:55,4,3600,5033.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:08:56,4,3600,5034.5,1.02,13.3,7,-7,0.147,10,0.6,0.95
,16:08:57,4,3600,5035.5,1.02,13.3,7,-7,0.147,10,0.6,0.95
,16:08:58,4,3600,5036.5,1.02,13.3,7,-7,0.147,10,0.5,0.95
,16:08:59,4,3600,5037.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:09:00,4,3600,5038.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:01,4,3600,5039.5,1.02,13.3,7,-7,0.148,10,0.6,0.96
,16:09:02,4,3600,5040.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:03,4,3600,5041.5,1.02,13.3,7,-7,0.152,10,0.6,0.95
,16:09:04,4,3600,5042.5,1.01,13.3,7,-7,0.152,10,0.6,0.95
,16:09:05,4,3600,5043.5,1.02,13.3,7,-7,0.147,10,0.5,0.95
,16:09:06,4,3600,5044.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:07,4,3600,5045.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:08,4,3600,5046.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:09,4,3600,5047.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:09:10,4,3600,5048.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:11,4,3600,5049.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:09:12,4,3600,5050.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:13,4,3600,5051.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:14,4,3600,5052.5,1.02,13.3,7,-7,0.147,10,0.6,0.95
,16:09:15,4,3600,5053.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:09:16,4,3600,5054.5,1.02,13.3,7,-7,0.153,10,0.5,0.96
,16:09:17,4,3600,5055.5,1.03,13.3,7,-7,0.148,10,0.6,0.96
,16:09:18,4,3600,5056.5,1.03,13.3,7,-7,0.148,10,0.6,0.96
,16:09:19,4,3600,5057.5,1.02,13.3,7,-7,0.147,10,0.6,0.95
,16:09:20,4,3600,5058.5,1.01,13.3,7,-7,0.152,10,0.5,0.95
,16:09:21,4,3600,5059.5,1.02,13.3,7,-7,0.152,10,0.5,0.95
,16:09:22,4,3600,5060.5,1.02,13.3,7,-7,0.154,10,0.6,0.96
,16:09:23,4,3600,5061.5,1.03,13.3,7,-6.9,0.148,10,0.6,0.96
,16:09:24,4,3600,5062.5,1.03,13.3,7,-6.9,0.149,10,0.6,0.96
,16:09:25,4,3600,5063.5,1.03,13.3,7,-6.9,0.149,10,0.5,0.96
,16:09:26,4,3600,5064.5,1.03,13.3,7,-6.9,0.149,10,0.6,0.96
,16:09:27,4,3600,5065.5,1.03,13.3,7,-6.9,0.149,10,0.6,0.96
,16:09:28,4,3600,5066.5,1.03,13.3,7,-6.9,0.148,10,0.6,0.96
,16:09:29,4,3600,5067.5,1.02,13.3,7,-6.9,0.153,10,0.6,0.96
,16:09:30,4,3600,5068.5,1.03,13.3,7,-6.9,0.154,10,0.6,0.96
,16:09:31,4,3600,5069.5,1.03,13.3,7,-6.9,0.154,10,0.6,0.96
,16:09:32,4,3600,5070.5,1.03,13.3,7,-6.9,0.155,10,0.5,0.97
,16:09:33,4,3600,5071.5,1.03,13.3,7,-6.9,0.149,10,0.5,0.97
,16:09:34,4,3600,5072.5,1.03,13.3,7,-7,0.149,10,0.5,0.97
,16:09:35,4,3600,5073.5,1.03,13.3,7,-7,0.149,10,0.5,0.97
,16:09:36,4,3600,5074.5,1.03,13.3,7,-7,0.148,10,0.6,0.96
,16:09:37,4,3600,5075.5,1.03,13.3,7,-7,0.149,10,0.5,0.96
,16:09:38,4,3600,5076.5,1.03,13.3,7,-7,0.149,10,0.6,0.96
,16:09:39,4,3600,5077.5,1.03,13.3,7,-7,0.149,10,0.5,0.97
,16:09:40,4,3600,5078.5,1.03,13.3,7,-7,0.149,10,0.6,0.96
,16:09:41,4,3600,5079.5,1.03,13.3,7,-7,0.148,10,0.5,0.96
,16:09:42,4,3600,5080.5,1.02,13.3,7,-7,0.148,10,0.6,0.96
,16:09:43,4,3600,5081.5,1.02,13.3,7,-7,0.153,10,0.6,0.96
,16:09:44,4,3600,5082.5,1.02,13.3,7,-7,0.153,10,0.6,0.96
,16:09:45,4,3600,5083.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:46,4,3600,5084.5,1.03,13.3,7,-7,0.143,10,0.6,0.96
,16:09:47,4,3600,5085.5,1.03,13.3,7,-7,0.143,10,0.6,0.96
,16:09:48,4,3600,5086.5,1.02,13.3,7,-7,0.137,10,0.5,0.96
,16:09:49,4,3600,5087.5,1.02,13.3,7,-7,0.142,10,0.5,0.95
,16:09:50,4,3600,5088.5,1.02,13.3,7,-7,0.147,10,0.6,0.95
,16:09:51,4,3600,5089.5,1.02,13.3,7,-7,0.147,10,0.6,0.95
,16:09:52,4,3600,5090.5,1.02,13.3,7,-7,0.153,10,0.6,0.96
,16:09:53,4,3600,5091.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:09:54,4,3600,5092.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:09:55,4,3600,5093.5,1.01,13.3,7,-7,0.152,10,0.6,0.95
,16:09:56,4,3600,5094.5,1.02,13.3,7,-7,0.152,10,0.6,0.95
,16:09:57,4,3600,5095.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:09:58,4,3600,5096.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:09:59,4,3600,5097.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:10:00,4,3600,5098.5,1.02,13.3,7,-7,0.153,10,0.6,0.96
,16:10:01,4,3600,5099.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:10:02,4,3600,5100.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:10:03,4,3600,5101.5,1.02,13.3,7,-7,0.147,10,0.6,0.96
,16:10:04,4,3600,5102.5,1.02,13.3,7,-7,0.147,10,0.6,0.95
,16:10:05,4,3600,5103.5,1.02,13.3,7,-7,0.153,10,0.6,0.96
,16:10:06,4,3600,5104.5,1.02,13.3,7,-7,0.154,10,0.6,0.96
,16:10:07,4,3600,5105.5,1.02,13.3,7,-7,0.147,10,0.5,0.96
,16:10:08,4,3600,5106.5,1.02,13.3,7,-7,0.148,10,0.6,0.96
,16:10:09,4,3600,5107.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:10:10,4,3600,5108.5,1.02,13.3,7,-7,0.153,10,0.6,0.95
,16:10:11,4,3600,5109.5,1.02,13.3,7,-7,0.153,10,0.6,0.96
,16:10:12,4,3600,5110.5,1.02,13.3,7,-7,0.147,10,0.5,0.96
,16:10:13,4,3600,5111.5,1.03,13.3,7,-7,0.148,10,0.5,0.96
,16:10:14,4,3600,5112.5,1.02,13.3,7,-7.1,0.154,10,0.6,0.96
,16:10:15,4,3600,5113.5,1.02,13.3,7,-7.1,0.153,10,0.6,0.96
,16:10:16,4,3600,5114.5,1.02,13.3,7,-7.1,0.153,10,0.6,0.96
,16:10:17,4,3600,5115.5,1.02,13.3,7,-7.1,0.147,10,0.6,0.96
,16:10:18,4,3600,5116.5,1.03,13.3,7,-7.1,0.143,10,0.6,0.96
,16:10:19,4,3600,5117.5,1.02,13.3,7,-7.1,0.143,10,0.6,0.96
,16:10:20,4,3600,5118.5,1.02,13.3,7,-7.1,0.137,10,0.5,0.96
,16:10:21,4,3600,5119.5,1.02,13.3,7,-7.1,0.142,10,0.6,0.96
,16:10:22,4,3600,5120.5,1.02,13.3,7,-7.1,0.147,10,0.5,0.96
,16:10:23,4,3600,5121.5,1.02,13.3,7,-7.1,0.154,10,0.6,0.96
,16:10:24,4,3600,5122.5,1.02,13.3,7,-7.1,0.154,10,0.6,0.96
,16:10:25,4,3600,5123.5,1.02,13.3,7,-7.1,0.153,10,0.6,0.96
,16:10:26,4,3600,5124.5,1.02,13.3,7,-7.2,0.153,10,0.6,0.95
,16:10:27,4,3600,5125.5,1.02,13.3,7,-7.2,0.152,10,0.5,0.95
,16:10:28,4,3600,5126.5,1.02,13.3,7,-7.2,0.153,10,0.5,0.95
,16:10:29,4,3600,5127.5,1.02,13.3,7,-7.2,0.147,10,0.5,0.96
,16:10:30,4,3600,5128.5,1.03,13.3,7,-7.2,0.148,10,0.6,0.96
,16:10:31,4,3600,5129.5,1.03,13.3,7,-7.2,0.149,10,0.6,0.96
,16:10:32,4,3600,5130.5,1.03,13.3,7,-7.2,0.149,10,0.6,0.96
,16:10:33,4,3600,5131.5,1.03,13.3,7,-7.2,0.148,10,0.5,0.96
,16:10:34,4,3600,5132.5,1.02,13.3,7,-7.3,0.147,10,0.6,0.96
,16:10:35,4,3600,5133.5,1.02,13.3,7,-7.3,0.154,10,0.6,0.96
,16:10:36,4,3600,5134.5,1.03,13.3,7,-7.3,0.148,10,0.5,0.96
,16:10:37,4,3600,5135.5,1.03,13.3,7,-7.3,0.143,10,0.6,0.96
,16:10:38,4,3600,5136.5,1.03,13.3,7,-7.3,0.143,10,0.6,0.96
,16:10:39,4,3600,5137.5,1.02,13.3,7,-7.3,0.143,10,0.6,0.96
,16:10:40,4,3600,5138.5,1.02,13.3,7,-7.3,0.148,10,0.6,0.96
,16:10:41,4,3600,5139.5,1.02,13.3,7,-7.3,0.148,10,0.6,0.96
,16:10:42,4,3600,5140.5,1.02,13.3,7,-7.3,0.154,10,0.6,0.96
,16:10:43,4,3600,5141.5,1.02,13.3,7,-7.3,0.154,10,0.5,0.96
,16:10:44,4,3600,5142.5,1.02,13.3,7,-7.3,0.153,10,0.5,0.96
,16:10:45,4,3600,5143.5,1.02,13.3,7,-7.3,0.153,10,0.6,0.95
,16:10:46,4,3600,5144.5,1.02,13.3,7,-7.3,0.152,10,0.6,0.95
,16:10:47,4,3600,5145.5,1.02,13.3,7,-7.4,0.153,10,0.6,0.96
,16:10:48,4,3600,5146.5,1.03,13.3,7,-7.4,0.148,10,0.6,0.96
,16:10:49,4,3600,5147.5,1.03,13.3,7,-7.4,0.149,10,0.5,0.96
,16:10:50,4,3600,5148.5,1.03,13.3,7,-7.4,0.143,10,0.6,0.96
,16:10:51,4,3600,5149.5,1.02,13.3,7,-7.4,0.143,10,0.6,0.96
,16:10:52,4,3600,5150.5,1.02,13.3,7,-7.4,0.143,10,0.5,0.96
