Data file,,DELRIN500AF_ISO10_-8C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin500AF on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 15:44:08 on 04/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:21:23,4,3600,2228.5,1.09,13.3,7,-8.5,0.164,10,0.1,1.02
,16:21:24,4,3600,2229.5,1.09,13.3,7,-8.5,0.163,10,0.1,1.02
,16:21:25,4,3600,2230.5,1.09,13.3,7,-8.5,0.157,10,0.1,1.02
,16:21:26,4,3600,2231.5,1.09,13.3,7,-8.5,0.146,10,0.1,1.02
,16:21:27,4,3600,2232.5,1.09,13.3,7,-8.5,0.146,10,0.1,1.02
,16:21:28,4,3600,2233.5,1.09,13.3,7,-8.5,0.146,10,0.1,1.02
,16:21:29,4,3600,2234.5,1.08,13.3,7,-8.5,0.151,10,0.1,1.01
,16:21:30,4,3600,2235.5,1.08,13.3,7,-8.5,0.155,10,0.1,1.01
,16:21:31,4,3600,2236.5,1.07,13.3,7,-8.5,0.161,10,0.1,1
,16:21:32,4,3600,2237.5,1.07,13.3,7,-8.5,0.161,10,0.1,1
,16:21:33,4,3600,2238.5,1.07,13.3,6,-8.5,0.167,10,0.1,1
,16:21:34,4,3600,2239.5,1.07,13.3,6,-8.5,0.167,10,0.1,1
,16:21:35,4,3600,2240.5,1.08,13.3,6,-8.5,0.168,10,0.1,1.01
,16:21:36,4,3600,2241.5,1.08,13.3,7,-8.4,0.162,10,0.1,1.01
,16:21:37,4,3600,2242.5,1.09,13.3,7,-8.5,0.163,10,0.1,1.02
,16:21:38,4,3600,2243.5,1.09,13.3,7,-8.4,0.157,10,0.1,1.02
,16:21:39,4,3600,2244.5,1.09,13.3,7,-8.4,0.163,10,0.1,1.02
,16:21:40,4,3600,2245.5,1.09,13.3,7,-8.4,0.163,10,0.1,1.02
,16:21:41,4,3600,2246.5,1.09,13.3,7,-8.4,0.158,10,0.1,1.02
,16:21:42,4,3600,2247.5,1.09,13.3,7,-8.4,0.163,10,0.1,1.02
,16:21:43,4,3600,2248.5,1.09,13.3,6,-8.4,0.17,10,0.1,1.02
,16:21:44,4,3600,2249.5,1.09,13.3,7,-8.4,0.163,10,0.1,1.02
,16:21:45,4,3600,2250.5,1.09,13.3,7,-8.4,0.163,10,0.1,1.02
,16:21:46,4,3600,2251.5,1.09,13.3,7,-8.4,0.158,10,0.1,1.02
,16:21:47,4,3600,2252.5,1.09,13.3,7,-8.4,0.157,10,0.1,1.02
,16:21:48,4,3600,2253.5,1.09,13.3,7,-8.4,0.157,10,0.1,1.02
,16:21:49,4,3600,2254.5,1.08,13.3,7,-8.4,0.156,10,0.1,1.01
,16:21:50,4,3600,2255.5,1.09,13.3,7,-8.4,0.157,10,0.1,1.02
,16:21:51,4,3600,2256.5,1.09,13.3,7,-8.4,0.158,10,0.1,1.02
,16:21:52,4,3600,2257.5,1.09,13.3,7,-8.4,0.158,10,0.1,1.02
,16:21:53,4,3600,2258.5,1.09,13.3,7,-8.4,0.158,10,0.1,1.03
,16:21:54,4,3600,2259.5,1.1,13.3,7,-8.3,0.159,10,0.1,1.03
,16:21:55,4,3600,2260.5,1.1,13.3,7,-8.3,0.153,10,0.1,1.03
,16:21:56,4,3600,2261.5,1.1,13.3,7,-8.3,0.153,10,0.1,1.03
,16:21:57,4,3600,2262.5,1.09,13.3,7,-8.3,0.147,10,0.1,1.02
,16:21:58,4,3600,2263.5,1.08,13.3,7,-8.3,0.151,10,0.1,1.01
,16:21:59,4,3600,2264.5,1.08,13.3,7,-8.3,0.15,10,0.1,1.01
,16:22:00,4,3600,2265.5,1.08,13.3,7,-8.3,0.15,10,0.1,1.01
,16:22:01,4,3600,2266.5,1.08,13.3,7,-8.3,0.15,10,0.1,1.01
,16:22:02,4,3600,2267.5,1.08,13.3,7,-8.3,0.155,10,0.1,1.01
,16:22:03,4,3600,2268.5,1.08,13.3,7,-8.3,0.161,10,0.1,1.01
,16:22:04,4,3600,2269.5,1.08,13.3,7,-8.3,0.162,10,0.1,1.01
,16:22:05,4,3600,2270.5,1.08,13.3,7,-8.3,0.161,10,0.1,1
,16:22:06,4,3600,2271.5,1.07,13.3,7,-8.3,0.161,10,0.1,1
,16:22:07,4,3600,2272.5,1.07,13.3,7,-8.3,0.161,10,0.1,1
,16:22:08,4,3600,2273.5,1.07,13.3,7,-8.3,0.161,10,0.1,1
,16:22:09,4,3600,2274.5,1.07,13.3,7,-8.3,0.161,10,0.1,1
,16:22:10,4,3600,2275.5,1.07,13.3,7,-8.3,0.161,10,0.1,1
,16:22:11,4,3600,2276.5,1.07,13.3,7,-8.3,0.161,10,0.1,1
,16:22:12,4,3600,2277.5,1.08,13.3,7,-8.3,0.162,10,0.1,1.01
,16:22:13,4,3600,2278.5,1.08,13.3,7,-8.3,0.162,10,0.1,1.01
,16:22:14,4,3600,2279.5,1.09,13.3,7,-8.3,0.163,10,0.1,1.02
,16:22:15,4,3600,2280.5,1.08,13.3,7,-8.3,0.156,10,0.1,1.01
,16:22:16,4,3600,2281.5,1.09,13.3,7,-8.3,0.151,10,0.1,1.02
,16:22:17,4,3600,2282.5,1.09,13.3,7,-8.3,0.146,10,0.1,1.02
,16:22:18,4,3600,2283.5,1.09,13.3,7,-8.2,0.151,10,0.1,1.02
,16:22:19,4,3600,2284.5,1.08,13.3,7,-8.2,0.156,10,0.1,1.01
,16:22:20,4,3600,2285.5,1.08,13.3,7,-8.2,0.161,10,0.1,1.01
,16:22:21,4,3600,2286.5,1.07,13.3,7,-8.2,0.161,10,0.1,1
,16:22:22,4,3600,2287.5,1.07,13.3,6,-8.2,0.167,10,0.1,1
,16:22:23,4,3600,2288.5,1.08,13.3,6,-8.2,0.168,10,0.1,1.01
,16:22:24,4,3600,2289.5,1.08,13.3,7,-8.2,0.162,10,0.1,1.01
,16:22:25,4,3600,2290.5,1.09,13.3,7,-8.2,0.163,10,0.1,1.02
,16:22:26,4,3600,2291.5,1.09,13.3,7,-8.2,0.163,10,0.1,1.02
,16:22:27,4,3600,2292.5,1.09,13.3,7,-8.2,0.163,10,0.1,1.02
,16:22:28,4,3600,2293.5,1.08,13.3,7,-8.2,0.156,10,0.1,1.01
,16:22:29,4,3600,2294.5,1.08,13.3,7,-8.2,0.162,10,0.1,1.01
,16:22:30,4,3600,2295.5,1.09,13.3,7,-8.2,0.163,10,0.1,1.01
,16:22:31,4,3600,2296.5,1.08,13.3,7,-8.1,0.156,10,0.1,1.01
,16:22:32,4,3600,2297.5,1.09,13.3,7,-8.1,0.157,10,0.1,1.02
,16:22:33,4,3600,2298.5,1.09,13.3,7,-8.1,0.163,10,0.1,1.02
,16:22:34,4,3600,2299.5,1.09,13.3,7,-8.1,0.157,10,0.1,1.02
,16:22:35,4,3600,2300.5,1.09,13.3,7,-8.1,0.157,10,0.1,1.02
,16:22:36,4,3600,2301.5,1.08,13.3,7,-8.1,0.156,10,0.1,1.01
,16:22:37,4,3600,2302.5,1.08,13.3,7,-8.1,0.162,10,0.1,1.01
,16:22:38,4,3600,2303.5,1.08,13.3,7,-8.1,0.156,10,0.1,1.01
,16:22:39,4,3600,2304.5,1.08,13.3,7,-8.1,0.156,10,0.1,1.01
,16:22:40,4,3600,2305.5,1.09,13.3,7,-8.1,0.157,10,0.1,1.02
,16:22:41,4,3600,2306.5,1.09,13.3,7,-8.1,0.157,10,0.1,1.02
,16:22:42,4,3600,2307.5,1.09,13.3,7,-8.1,0.152,10,0.1,1.02
,16:22:43,4,3600,2308.5,1.09,13.3,7,-8.1,0.146,10,0.1,1.02
,16:22:44,4,3600,2309.5,1.09,13.3,7,-8.1,0.146,10,0.1,1.02
,16:22:45,4,3600,2310.5,1.08,13.3,7,-8.1,0.15,10,0.1,1.01
,16:22:46,4,3600,2311.5,1.08,13.3,7,-8.1,0.15,10,0.1,1.01
,16:22:47,4,3600,2312.5,1.08,13.3,7,-8,0.155,10,0.1,1.01
,16:22:48,4,3600,2313.5,1.08,13.3,7,-8,0.155,10,0.1,1.01
,16:22:49,4,3600,2314.5,1.08,13.3,7,-8,0.161,10,0.1,1.01
,16:22:50,4,3600,2315.5,1.08,13.3,7,-8,0.162,10,0.1,1.01
,16:22:51,4,3600,2316.5,1.08,13.3,7,-8,0.162,10,0.1,1.01
,16:22:52,4,3600,2317.5,1.08,13.3,7,-8,0.162,10,0.1,1.01
,16:22:53,4,3600,2318.5,1.08,13.3,7,-8,0.161,10,0.1,1.01
,16:22:54,4,3600,2319.5,1.07,13.3,7,-8,0.161,10,0.1,1.01
,16:22:55,4,3600,2320.5,1.08,13.3,7,-8,0.161,10,0.1,1.01
,16:22:56,4,3600,2321.5,1.08,13.3,7,-8,0.162,10,0.1,1.01
,16:22:57,4,3600,2322.5,1.08,13.3,7,-8,0.162,10,0.1,1.01
,16:22:58,4,3600,2323.5,1.09,13.3,7,-8,0.157,10,0.1,1.02
,16:22:59,4,3600,2324.5,1.09,13.3,7,-8,0.157,10,0.1,1.02
,16:23:00,4,3600,2325.5,1.09,13.3,7,-7.9,0.158,10,0.1,1.02
,16:23:01,4,3600,2326.5,1.09,13.3,7,-7.9,0.158,10,0.1,1.02
,16:23:02,4,3600,2327.5,1.09,13.3,7,-7.9,0.157,10,0.1,1.02
,16:23:03,4,3600,2328.5,1.08,13.3,7,-7.9,0.156,10,0.1,1.01
,16:23:04,4,3600,2329.5,1.08,13.3,7,-7.9,0.155,10,0.1,1.01
,16:23:05,4,3600,2330.5,1.08,13.3,7,-7.9,0.155,10,0.1,1.01
,16:23:06,4,3600,2331.5,1.07,13.3,7,-7.9,0.155,10,0.1,1
,16:23:07,4,3600,2332.5,1.07,13.3,7,-7.9,0.149,10,0.1,1
,16:23:08,4,3600,2333.5,1.07,13.3,7,-7.8,0.155,10,0.1,1
,16:23:09,4,3600,2334.5,1.07,13.3,7,-7.8,0.155,10,0.1,1
,16:23:10,4,3600,2335.5,1.08,13.3,7,-7.8,0.162,10,0.1,1.01
,16:23:11,4,3600,2336.5,1.08,13.3,6,-7.8,0.168,10,0.1,1.01
,16:23:12,4,3600,2337.5,1.08,13.3,7,-7.8,0.162,10,0.1,1.01
,16:23:13,4,3600,2338.5,1.08,13.3,7,-7.8,0.162,10,0.1,1.01
,16:23:14,4,3600,2339.5,1.08,13.3,7,-7.8,0.162,10,0.1,1.01
,16:23:15,4,3600,2340.5,1.09,13.3,7,-7.8,0.163,10,0.1,1.02
,16:23:16,4,3600,2341.5,1.09,13.3,7,-7.8,0.158,10,0.1,1.02
,16:23:17,4,3600,2342.5,1.09,13.3,7,-7.8,0.158,10,0.1,1.03
,16:23:18,4,3600,2343.5,1.1,13.3,7,-7.8,0.165,10,0.1,1.03
,16:23:19,4,3600,2344.5,1.1,13.3,7,-7.7,0.159,10,0.1,1.03
,16:23:20,4,3600,2345.5,1.1,13.3,7,-7.7,0.153,10,0.1,1.03
,16:23:21,4,3600,2346.5,1.09,13.3,7,-7.7,0.152,10,0.1,1.02
,16:23:22,4,3600,2347.5,1.09,13.3,7,-7.7,0.157,10,0.1,1.02
,16:23:23,4,3600,2348.5,1.09,13.3,7,-7.7,0.163,10,0.1,1.02
,16:23:24,4,3600,2349.5,1.09,13.3,7,-7.7,0.164,10,0.1,1.02
,16:23:25,4,3600,2350.5,1.1,13.3,7,-7.7,0.158,10,0.1,1.03
,16:23:26,4,3600,2351.5,1.09,13.3,7,-7.7,0.158,10,0.1,1.02
,16:23:27,4,3600,2352.5,1.09,13.3,7,-7.7,0.163,10,0.1,1.02
,16:23:28,4,3600,2353.5,1.09,13.3,7,-7.6,0.164,10,0.1,1.02
,16:23:29,4,3600,2354.5,1.09,13.3,7,-7.6,0.164,10,0.1,1.02
,16:23:30,4,3600,2355.5,1.1,13.3,7,-7.6,0.165,10,0.1,1.03
,16:23:31,4,3600,2356.5,1.1,13.3,7,-7.6,0.159,10,0.1,1.03
,16:23:32,4,3600,2357.5,1.1,13.3,7,-7.6,0.159,10,0.1,1.03
,16:23:33,4,3600,2358.5,1.1,13.3,7,-7.6,0.158,10,0.1,1.03
,16:23:34,4,3600,2359.5,1.1,13.3,7,-7.6,0.159,10,0.1,1.03
,16:23:35,4,3600,2360.5,1.1,13.3,7,-7.6,0.153,10,0.1,1.03
,16:23:36,4,3600,2361.5,1.1,13.3,7,-7.6,0.153,10,0.1,1.03
,16:23:37,4,3600,2362.5,1.1,13.3,7,-7.6,0.159,10,0.1,1.03
,16:23:38,4,3600,2363.5,1.1,13.3,7,-7.5,0.158,10,0.1,1.03
,16:23:39,4,3600,2364.5,1.09,13.3,7,-7.5,0.164,10,0.1,1.02
,16:23:40,4,3600,2365.5,1.09,13.3,7,-7.5,0.164,10,0.1,1.02
,16:23:41,4,3600,2366.5,1.1,13.3,7,-7.5,0.164,10,0.1,1.03
,16:23:42,4,3600,2367.5,1.1,13.3,7,-7.5,0.164,10,0.1,1.03
,16:23:43,4,3600,2368.5,1.1,13.3,7,-7.5,0.164,10,0.1,1.03
,16:23:44,4,3600,2369.5,1.09,13.3,7,-7.5,0.164,10,0.1,1.02
,16:23:45,4,3600,2370.5,1.09,13.3,7,-7.5,0.158,10,0.1,1.02
,16:23:46,4,3600,2371.5,1.09,13.3,7,-7.5,0.158,10,0.1,1.02
,16:23:47,4,3600,2372.5,1.09,13.3,7,-7.4,0.158,10,0.1,1.02
,16:23:48,4,3600,2373.5,1.09,13.3,7,-7.4,0.158,10,0.1,1.02
,16:23:49,4,3600,2374.5,1.09,13.3,7,-7.4,0.163,10,0.1,1.02
,16:23:50,4,3600,2375.5,1.09,13.3,7,-7.4,0.163,10,0.1,1.02
,16:23:51,4,3600,2376.5,1.09,13.3,7,-7.4,0.163,10,0.1,1.02
,16:23:52,4,3600,2377.5,1.09,13.3,7,-7.4,0.164,10,0.1,1.02
,16:23:53,4,3600,2378.5,1.09,13.3,7,-7.4,0.152,10,0.1,1.02
,16:23:54,4,3600,2379.5,1.09,13.3,7,-7.4,0.152,10,0.1,1.02
,16:23:55,4,3600,2380.5,1.09,13.3,7,-7.4,0.152,10,0.1,1.02
,16:23:56,4,3600,2381.5,1.09,13.3,7,-7.4,0.152,10,0.1,1.02
,16:23:57,4,3600,2382.5,1.08,13.3,7,-7.4,0.156,10,0.1,1.01
,16:23:58,4,3600,2383.5,1.08,13.3,7,-7.3,0.162,10,0.1,1.01
,16:23:59,4,3600,2384.5,1.08,13.3,7,-7.3,0.162,10,0.1,1.01
,16:24:00,4,3600,2385.5,1.09,13.3,7,-7.3,0.163,10,0.1,1.01
,16:24:01,4,3600,2386.5,1.09,13.3,7,-7.3,0.163,10,0.1,1.02
,16:24:02,4,3600,2387.5,1.09,13.3,7,-7.3,0.157,10,0.1,1.02
,16:24:03,4,3600,2388.5,1.09,13.3,7,-7.3,0.152,10,0.1,1.02
,16:24:04,4,3600,2389.5,1.1,13.3,7,-7.3,0.158,10,0.1,1.02
,16:24:05,4,3600,2390.5,1.09,13.3,7,-7.3,0.164,10,0.1,1.02
,16:24:06,4,3600,2391.5,1.09,13.3,7,-7.2,0.164,10,0.1,1.02
,16:24:07,4,3600,2392.5,1.09,13.3,7,-7.2,0.164,10,0.1,1.02
,16:24:08,4,3600,2393.5,1.09,13.3,7,-7.2,0.158,10,0.1,1.02
,16:24:09,4,3600,2394.5,1.09,13.3,7,-7.2,0.158,10,0.1,1.02
,16:24:10,4,3600,2395.5,1.09,13.3,7,-7.2,0.157,10,0.1,1.02
,16:24:11,4,3600,2396.5,1.09,13.3,7,-7.2,0.163,10,0.1,1.02
,16:24:12,4,3600,2397.5,1.09,13.3,7,-7.2,0.163,10,0.1,1.02
,16:24:13,4,3600,2398.5,1.09,13.3,7,-7.2,0.164,10,0.1,1.02
,16:24:14,4,3600,2399.5,1.09,13.3,7,-7.2,0.164,10,0.1,1.02
,16:24:15,4,3600,2400.5,1.09,13.3,7,-7.2,0.164,10,0.1,1.03
,16:24:16,4,3600,2401.5,1.1,13.3,7,-7.1,0.159,10,0.1,1.03
,16:24:17,4,3600,2402.5,1.1,13.3,7,-7.1,0.159,10,0.1,1.03
,16:24:18,4,3600,2403.5,1.1,13.3,7,-7.1,0.159,10,0.1,1.03
,16:24:19,4,3600,2404.5,1.11,13.3,7,-7.1,0.166,10,0.1,1.04
,16:24:20,4,3600,2405.5,1.11,13.3,7,-7.1,0.166,10,0.1,1.04
,16:24:21,4,3600,2406.5,1.11,13.3,7,-7.1,0.166,10,0.1,1.04
,16:24:22,4,3600,2407.5,1.11,13.3,7,-7.1,0.16,10,0.1,1.03
,16:24:23,4,3600,2408.5,1.1,13.3,7,-7,0.159,10,0.1,1.03
,16:24:24,4,3600,2409.5,1.11,13.3,7,-7,0.16,10,0.1,1.04
,16:24:25,4,3600,2410.5,1.11,13.3,7,-7,0.16,10,0.1,1.04
,16:24:26,4,3600,2411.5,1.11,13.3,7,-7,0.16,10,0.1,1.04
,16:24:27,4,3600,2412.5,1.11,13.3,7,-7,0.166,10,0.1,1.04
,16:24:28,4,3600,2413.5,1.1,13.3,7,-7,0.159,10,0.1,1.03
,16:24:29,4,3600,2414.5,1.1,13.3,7,-7,0.164,10,0.1,1.03
,16:24:30,4,3600,2415.5,1.1,13.3,7,-7,0.164,10,0.1,1.03
,16:24:31,4,3600,2416.5,1.1,13.3,7,-7,0.159,10,0.1,1.03
,16:24:32,4,3600,2417.5,1.1,13.3,7,-7,0.159,10,0.1,1.03
,16:24:33,4,3600,2418.5,1.1,13.3,7,-7,0.159,10,0.1,1.03
,16:24:34,4,3600,2419.5,1.1,13.3,7,-7,0.159,10,0.1,1.03
,16:24:35,4,3600,2420.5,1.1,13.3,7,-6.9,0.159,10,0.1,1.03
,16:24:36,4,3600,2421.5,1.1,13.3,7,-6.9,0.153,10,0.1,1.03
,16:24:37,4,3600,2422.5,1.1,13.3,7,-6.9,0.159,10,0.1,1.03
,16:24:38,4,3600,2423.5,1.09,13.3,7,-6.9,0.164,10,0.1,1.02
,16:24:39,4,3600,2424.5,1.1,13.3,7,-6.9,0.164,10,0.1,1.03
,16:24:40,4,3600,2425.5,1.1,13.3,7,-6.9,0.158,10,0.1,1.03
,16:24:41,4,3600,2426.5,1.1,13.3,7,-6.9,0.158,10,0.1,1.03
,16:24:42,4,3600,2427.5,1.1,13.3,7,-6.9,0.158,10,0.1,1.03
,16:24:43,4,3600,2428.5,1.1,13.3,7,-6.9,0.164,10,0.1,1.03
,16:24:44,4,3600,2429.5,1.1,13.3,6,-6.9,0.172,10,0.1,1.03
,16:24:45,4,3600,2430.5,1.11,13.3,7,-6.9,0.166,10,0.1,1.04
,16:24:46,4,3600,2431.5,1.11,13.3,7,-6.8,0.161,10,0.1,1.04
,16:24:47,4,3600,2432.5,1.11,13.3,7,-6.8,0.167,10,0.1,1.04
,16:24:48,4,3600,2433.5,1.11,13.3,7,-6.8,0.161,10,0.1,1.04
,16:24:49,4,3600,2434.5,1.11,13.3,7,-6.8,0.155,10,0.1,1.04
,16:24:50,4,3600,2435.5,1.11,13.3,7,-6.8,0.155,10,0.1,1.04
,16:24:51,4,3600,2436.5,1.11,13.3,7,-6.8,0.154,10,0.1,1.04
,16:24:52,4,3600,2437.5,1.11,13.3,7,-6.8,0.16,10,0.1,1.04
,16:24:53,4,3600,2438.5,1.1,13.3,7,-6.8,0.159,10,0.1,1.03
,16:24:54,4,3600,2439.5,1.1,13.3,7,-6.8,0.159,10,0.1,1.03
,16:24:55,4,3600,2440.5,1.1,13.3,7,-6.7,0.159,10,0.1,1.03
,16:24:56,4,3600,2441.5,1.1,13.3,7,-6.7,0.164,10,0.1,1.03
,16:24:57,4,3600,2442.5,1.1,13.3,7,-6.7,0.165,10,0.1,1.03
,16:24:58,4,3600,2443.5,1.11,13.3,7,-6.7,0.166,10,0.1,1.04
,16:24:59,4,3600,2444.5,1.11,13.3,7,-6.7,0.167,10,0.1,1.04
,16:25:00,4,3600,2445.5,1.12,13.3,7,-6.7,0.167,10,0.1,1.05
,16:25:01,4,3600,2446.5,1.12,13.3,7,-6.7,0.161,10,0.1,1.05
,16:25:02,4,3600,2447.5,1.12,13.3,7,-6.6,0.162,10,0.1,1.05
,16:25:03,4,3600,2448.5,1.12,13.3,7,-6.6,0.161,10,0.1,1.05
,16:25:04,4,3600,2449.5,1.12,13.3,7,-6.6,0.156,10,0.1,1.05
,16:25:05,4,3600,2450.5,1.11,13.3,7,-6.6,0.155,10,0.1,1.04
,16:25:06,4,3600,2451.5,1.1,13.3,7,-6.6,0.159,10,0.1,1.03
,16:25:07,4,3600,2452.5,1.1,13.3,7,-6.6,0.159,10,0.1,1.03
,16:25:08,4,3600,2453.5,1.1,13.3,7,-6.6,0.159,10,0.1,1.03
,16:25:09,4,3600,2454.5,1.1,13.3,7,-6.6,0.159,10,0.1,1.03
,16:25:10,4,3600,2455.5,1.11,13.3,7,-6.6,0.166,10,0.1,1.04
,16:25:11,4,3600,2456.5,1.11,13.3,7,-6.6,0.166,10,0.1,1.04
,16:25:12,4,3600,2457.5,1.11,13.3,7,-6.5,0.167,10,0.1,1.04
,16:25:13,4,3600,2458.5,1.12,13.3,7,-6.5,0.161,10,0.1,1.05
,16:25:14,4,3600,2459.5,1.12,13.3,7,-6.5,0.161,10,0.1,1.05
,16:25:15,4,3600,2460.5,1.11,13.3,7,-6.5,0.161,10,0.1,1.04
,16:25:16,4,3600,2461.5,1.11,13.3,6,-6.5,0.173,10,0.1,1.04
,16:25:17,4,3600,2462.5,1.11,13.3,7,-6.5,0.166,10,0.1,1.04
,16:25:18,4,3600,2463.5,1.11,13.3,7,-6.5,0.161,10,0.1,1.04
,16:25:19,4,3600,2464.5,1.11,13.3,7,-6.4,0.161,10,0.1,1.04
,16:25:20,4,3600,2465.5,1.11,13.3,7,-6.4,0.166,10,0.1,1.04
,16:25:21,4,3600,2466.5,1.11,13.3,7,-6.4,0.166,10,0.1,1.04
,16:25:22,4,3600,2467.5,1.11,13.3,7,-6.4,0.161,10,0.1,1.04
,16:25:23,4,3600,2468.5,1.12,13.3,7,-6.4,0.161,10,0.1,1.05
,16:25:24,4,3600,2469.5,1.11,13.3,7,-6.4,0.161,10,0.1,1.04
,16:25:25,4,3600,2470.5,1.11,13.3,7,-6.4,0.16,10,0.1,1.04
,16:25:26,4,3600,2471.5,1.1,13.3,7,-6.4,0.159,10,0.1,1.03
,16:25:27,4,3600,2472.5,1.1,13.3,7,-6.4,0.165,10,0.1,1.03
,16:25:28,4,3600,2473.5,1.11,13.3,7,-6.4,0.166,10,0.1,1.04
,16:25:29,4,3600,2474.5,1.11,13.3,7,-6.4,0.167,10,0.1,1.04
,16:25:30,4,3600,2475.5,1.12,13.3,7,-6.4,0.161,10,0.1,1.05
,16:25:31,4,3600,2476.5,1.12,13.3,7,-6.3,0.156,10,0.1,1.05
,16:25:32,4,3600,2477.5,1.11,13.3,7,-6.3,0.161,10,0.1,1.04
,16:25:33,4,3600,2478.5,1.11,13.3,7,-6.3,0.166,10,0.1,1.04
,16:25:34,4,3600,2479.5,1.11,13.3,7,-6.3,0.166,10,0.1,1.04
,16:25:35,4,3600,2480.5,1.11,13.3,7,-6.3,0.161,10,0.1,1.04
,16:25:36,4,3600,2481.5,1.11,13.3,7,-6.3,0.161,10,0.1,1.04
,16:25:37,4,3600,2482.5,1.11,13.3,7,-6.3,0.161,10,0.1,1.04
,16:25:38,4,3600,2483.5,1.11,13.3,7,-6.3,0.166,10,0.1,1.04
,16:25:39,4,3600,2484.5,1.11,13.3,7,-6.3,0.167,10,0.1,1.04
,16:25:40,4,3600,2485.5,1.11,13.3,7,-6.2,0.167,10,0.1,1.04
,16:25:41,4,3600,2486.5,1.12,13.3,7,-6.2,0.161,10,0.1,1.05
,16:25:42,4,3600,2487.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:25:43,4,3600,2488.5,1.12,13.3,7,-6.2,0.162,10,0.1,1.05
,16:25:44,4,3600,2489.5,1.11,13.3,7,-6.2,0.161,10,0.1,1.04
,16:25:45,4,3600,2490.5,1.11,13.3,7,-6.2,0.161,10,0.1,1.04
,16:25:46,4,3600,2491.5,1.11,13.3,7,-6.2,0.16,10,0.1,1.04
,16:25:47,4,3600,2492.5,1.11,13.3,7,-6.2,0.166,10,0.1,1.04
,16:25:48,4,3600,2493.5,1.11,13.3,7,-6.2,0.166,10,0.1,1.04
,16:25:49,4,3600,2494.5,1.11,13.3,7,-6.2,0.161,10,0.1,1.04
,16:25:50,4,3600,2495.5,1.12,13.3,7,-6.2,0.161,10,0.1,1.05
,16:25:51,4,3600,2496.5,1.11,13.3,7,-6.2,0.161,10,0.1,1.04
,16:25:52,4,3600,2497.5,1.11,13.3,7,-6.1,0.167,10,0.1,1.04
,16:25:53,4,3600,2498.5,1.11,13.3,7,-6.1,0.167,10,0.1,1.04
,16:25:54,4,3600,2499.5,1.11,13.3,7,-6.1,0.167,10,0.1,1.04
,16:25:55,4,3600,2500.5,1.12,13.3,7,-6.1,0.167,10,0.1,1.05
,16:25:56,4,3600,2501.5,1.12,13.3,7,-6.1,0.167,10,0.1,1.05
,16:25:57,4,3600,2502.5,1.12,13.3,7,-6.1,0.168,10,0.1,1.05
,16:25:58,4,3600,2503.5,1.12,13.3,7,-6.1,0.168,10,0.1,1.05
,16:25:59,4,3600,2504.5,1.12,13.3,7,-6.1,0.169,10,0.1,1.05
,16:26:00,4,3600,2505.5,1.13,13.3,7,-6.1,0.169,10,0.1,1.06
,16:26:01,4,3600,2506.5,1.13,13.3,7,-6.1,0.169,10,0.1,1.06
,16:26:02,4,3600,2507.5,1.13,13.3,7,-6,0.169,10,0.1,1.05
,16:26:03,4,3600,2508.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:26:04,4,3600,2509.5,1.12,13.3,7,-6,0.162,10,0.1,1.05
,16:26:05,4,3600,2510.5,1.12,13.3,7,-6,0.168,10,0.1,1.05
,16:26:06,4,3600,2511.5,1.12,13.3,7,-6,0.169,10,0.1,1.05
,16:26:07,4,3600,2512.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:08,4,3600,2513.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:09,4,3600,2514.5,1.13,13.3,7,-6,0.164,10,0.1,1.06
,16:26:10,4,3600,2515.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:11,4,3600,2516.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:12,4,3600,2517.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:13,4,3600,2518.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:14,4,3600,2519.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:15,4,3600,2520.5,1.13,13.3,7,-6,0.163,10,0.1,1.06
,16:26:16,4,3600,2521.5,1.13,13.3,7,-6,0.157,10,0.1,1.06
,16:26:17,4,3600,2522.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
,16:26:18,4,3600,2523.5,1.13,13.3,7,-5.9,0.157,10,0.1,1.06
