Data file,,PTFE_HEF_T26_PT3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,PTFE,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 16:03:39 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,ptfe_hef_t26_pt3-h001.tsv,,,,,,,,,,
,16:10:01,5,3590,381.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:10:02,5,3590,382.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:10:03,5,3590,383.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:10:04,5,3590,384.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:10:05,5,3590,385.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:06,5,3590,386.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:07,5,3590,387.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:08,5,3590,388.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:09,5,3590,389.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:10,5,3590,390.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:10:11,5,3590,391.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:12,5,3590,392.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:13,5,3590,393.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:10:14,5,3590,394.7,0.36,13.3,7,20,0.05,10,49.8,0.35
,16:10:15,5,3590,395.7,0.36,13.3,7,20,0.05,10,49.8,0.35
,16:10:16,5,3590,396.7,0.36,13.3,7,20,0.05,10,49.8,0.35
,16:10:17,5,3590,397.7,0.36,13.3,7,20,0.05,10,49.8,0.35
,16:10:18,5,3590,398.7,0.36,13.3,7,20,0.05,10,49.8,0.35
,16:10:19,5,3590,399.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:10:20,5,3590,400.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:21,5,3590,401.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:10:22,5,3590,402.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:10:23,5,3590,403.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:10:24,5,3590,404.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:10:25,5,3590,405.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:10:26,5,3590,406.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:10:27,5,3590,407.7,0.37,13.3,7,20,0.051,10,49.8,0.36
,16:10:28,5,3590,408.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:10:29,5,3590,409.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:10:30,5,3590,410.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:10:31,5,3590,411.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:10:32,5,3590,412.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:10:33,5,3590,413.7,0.36,13.3,7,20,0.054,10,49.8,0.35
,16:10:34,5,3590,414.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:10:35,5,3590,415.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:10:36,5,3590,416.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:10:37,5,3590,417.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:38,5,3590,418.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:10:39,5,3590,419.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:10:40,5,3590,420.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:41,5,3590,421.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:10:42,5,3590,422.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:10:43,5,3590,423.7,0.36,13.3,7,20,0.05,10,49.8,0.35
,16:10:44,5,3590,424.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:10:45,5,3590,425.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:10:46,5,3590,426.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:10:47,5,3590,427.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:10:48,5,3590,428.7,0.37,13.3,7,21,0.053,10,49.8,0.35
,16:10:49,5,3590,429.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:10:50,5,3590,430.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:10:51,5,3590,431.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:10:52,5,3590,432.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:10:53,5,3590,433.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:10:54,5,3590,434.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:10:55,5,3590,435.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:10:56,5,3590,436.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:10:57,5,3590,437.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:10:58,5,3590,438.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:10:59,5,3590,439.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:00,5,3590,440.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:11:01,5,3590,441.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:11:02,5,3590,442.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:03,5,3590,443.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:04,5,3590,444.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:05,5,3590,445.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:11:06,5,3590,446.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:11:07,5,3590,447.7,0.36,13.3,7,20,0.052,10,49.8,0.35
,16:11:08,5,3590,448.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:09,5,3590,449.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:10,5,3590,450.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:11:11,5,3590,451.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:12,5,3590,452.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:11:13,5,3590,453.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:11:14,5,3590,454.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:11:15,5,3590,455.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:16,5,3590,456.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:17,5,3590,457.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:11:18,5,3590,458.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:19,5,3590,459.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:11:20,5,3590,460.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:21,5,3590,461.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:11:22,5,3590,462.7,0.36,13.3,7,20,0.05,10,49.8,0.35
,16:11:23,5,3590,463.7,0.36,13.3,7,20,0.051,10,49.8,0.35
,16:11:24,5,3590,464.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:25,5,3590,465.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:26,5,3590,466.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:27,5,3590,467.7,0.37,13.3,7,20,0.049,10,49.8,0.35
,16:11:28,5,3590,468.7,0.37,13.3,7,20,0.049,10,49.8,0.35
,16:11:29,5,3590,469.7,0.36,13.3,7,20,0.049,10,49.8,0.35
,16:11:30,5,3590,470.7,0.37,13.3,7,20,0.049,10,49.8,0.35
,16:11:31,5,3590,471.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:32,5,3590,472.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:11:33,5,3590,473.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:34,5,3590,474.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:35,5,3590,475.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:36,5,3590,476.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:11:37,5,3590,477.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:38,5,3590,478.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:39,5,3590,479.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:11:40,5,3590,480.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:41,5,3590,481.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:42,5,3590,482.7,0.37,13.3,7,20,0.051,10,49.8,0.35
,16:11:43,5,3590,483.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:11:44,5,3590,484.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:11:45,5,3590,485.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:11:46,5,3590,486.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:11:47,5,3590,487.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:11:48,5,3590,488.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:11:49,5,3590,489.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:11:50,5,3590,490.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:11:51,5,3590,491.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:11:52,5,3590,492.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:11:53,5,3590,493.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:11:54,5,3590,494.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:11:55,5,3590,495.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:11:56,5,3590,496.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:11:57,5,3590,497.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:11:58,5,3590,498.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:11:59,5,3590,499.7,0.37,13.3,7,20,0.051,10,49.8,0.36
,16:12:00,5,3590,500.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:12:01,5,3590,501.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:12:02,5,3590,502.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:12:03,5,3590,503.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:12:04,5,3590,504.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:12:05,5,3590,505.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:06,5,3590,506.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:07,5,3590,507.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:08,5,3590,508.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:12:09,5,3590,509.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:12:10,5,3590,510.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:12:11,5,3590,511.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:12,5,3590,512.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:12:13,5,3590,513.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:12:14,5,3590,514.7,0.38,13.3,8,20,0.049,10,49.8,0.36
,16:12:15,5,3590,515.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:12:16,5,3590,516.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:12:17,5,3590,517.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:12:18,5,3590,518.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:12:19,5,3590,519.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:12:20,5,3590,520.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:12:21,5,3590,521.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:12:22,5,3590,522.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:12:23,5,3590,523.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:12:24,5,3590,524.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:12:25,5,3590,525.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:12:26,5,3590,526.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:12:27,5,3590,527.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:12:28,5,3590,528.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:12:29,5,3590,529.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:12:30,5,3590,530.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:12:31,5,3590,531.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:12:32,5,3590,532.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:12:33,5,3590,533.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:12:34,5,3590,534.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:35,5,3590,535.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:36,5,3590,536.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:37,5,3590,537.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:12:38,5,3590,538.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:39,5,3590,539.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:12:40,5,3590,540.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:12:41,5,3590,541.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:12:42,5,3590,542.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:12:43,5,3590,543.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:12:44,5,3590,544.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:12:45,5,3590,545.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:12:46,5,3590,546.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:12:47,5,3590,547.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:12:48,5,3590,548.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:12:49,5,3590,549.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:12:50,5,3590,550.7,0.38,13.3,7,20,0.057,10,49.8,0.37
,16:12:51,5,3590,551.7,0.39,13.3,7,20,0.059,10,49.8,0.38
,16:12:52,5,3590,552.7,0.39,13.3,7,20,0.058,10,49.8,0.37
,16:12:53,5,3590,553.7,0.39,13.3,7,20,0.054,10,49.8,0.38
,16:12:54,5,3590,554.7,0.39,13.3,7,20,0.054,10,49.9,0.37
,16:12:55,5,3590,555.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:12:56,5,3590,556.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:12:57,5,3590,557.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:12:58,5,3590,558.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:12:59,5,3590,559.7,0.37,13.3,7,20,0.053,10,49.7,0.36
,16:13:00,5,3590,560.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:13:01,5,3590,561.7,0.37,13.3,7,20,0.053,10,49.7,0.35
,16:13:02,5,3590,562.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:13:03,5,3590,563.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:13:04,5,3590,564.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:13:05,5,3590,565.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:13:06,5,3590,566.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:13:07,5,3590,567.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:13:08,5,3590,568.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:13:09,5,3590,569.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:13:10,5,3590,570.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:13:11,5,3590,571.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:13:12,5,3590,572.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:13:13,5,3590,573.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:13:14,5,3590,574.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:13:15,5,3590,575.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:16,5,3590,576.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:17,5,3590,577.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:18,5,3590,578.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:13:19,5,3590,579.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:13:20,5,3590,580.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:13:21,5,3590,581.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:13:22,5,3590,582.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:23,5,3590,583.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:13:24,5,3590,584.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:13:25,5,3590,585.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:26,5,3590,586.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:13:27,5,3590,587.7,0.37,13.3,7,20,0.049,10,49.8,0.35
,16:13:28,5,3590,588.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:13:29,5,3590,589.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:13:30,5,3590,590.7,0.38,13.3,7,20,0.056,10,49.8,0.36
,16:13:31,5,3590,591.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:13:32,5,3590,592.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:13:33,5,3590,593.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:34,5,3590,594.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:35,5,3590,595.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:36,5,3590,596.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:13:37,5,3590,597.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:13:38,5,3590,598.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:13:39,5,3590,599.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:13:40,5,3590,600.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:13:41,5,3590,601.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:13:42,5,3590,602.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:13:43,5,3590,603.7,0.39,13.3,7,20,0.054,10,49.8,0.38
,16:13:44,5,3590,604.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:13:45,5,3590,605.7,0.41,13.3,7,20,0.059,10,49.8,0.4
,16:13:46,5,3590,606.7,0.41,13.3,7,20,0.059,10,49.8,0.4
,16:13:47,5,3590,607.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:13:48,5,3590,608.7,0.41,13.3,7,20,0.059,10,49.8,0.39
,16:13:49,5,3590,609.7,0.4,13.3,7,20,0.058,10,49.8,0.39
,16:13:50,5,3590,610.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:13:51,5,3590,611.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:13:52,5,3590,612.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:13:53,5,3590,613.7,0.39,13.3,7,20,0.058,10,49.8,0.37
,16:13:54,5,3590,614.7,0.39,13.3,7,20,0.058,10,49.8,0.37
,16:13:55,5,3590,615.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:13:56,5,3590,616.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:13:57,5,3590,617.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:13:58,5,3590,618.7,0.38,13.3,8,20,0.049,10,49.8,0.36
,16:13:59,5,3590,619.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:14:00,5,3590,620.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:14:01,5,3590,621.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:14:02,5,3590,622.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:14:03,5,3590,623.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:14:04,5,3590,624.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:14:05,5,3590,625.7,0.37,13.3,7,20,0.054,10,49.7,0.36
,16:14:06,5,3590,626.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:14:07,5,3590,627.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:14:08,5,3590,628.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:14:09,5,3590,629.7,0.37,13.3,7,20,0.053,10,49.8,0.35
,16:14:10,5,3590,630.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:14:11,5,3590,631.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:14:12,5,3590,632.7,0.37,13.3,7,20,0.053,10,49.8,0.36
,16:14:13,5,3590,633.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:14:14,5,3590,634.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:14:15,5,3590,635.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:14:16,5,3590,636.7,0.37,13.3,8,20,0.048,10,49.8,0.36
,16:14:17,5,3590,637.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:14:18,5,3590,638.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:14:19,5,3590,639.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:14:20,5,3590,640.7,0.39,13.3,7,20,0.055,10,49.8,0.38
,16:14:21,5,3590,641.7,0.39,13.3,7,20,0.054,10,49.8,0.38
,16:14:22,5,3590,642.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:14:23,5,3590,643.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:14:24,5,3590,644.7,0.4,13.3,7,20,0.057,10,49.8,0.38
,16:14:25,5,3590,645.7,0.39,13.3,7,20,0.057,10,49.8,0.38
,16:14:26,5,3590,646.7,0.39,13.3,7,20,0.056,10,49.8,0.38
,16:14:27,5,3590,647.7,0.39,13.3,7,20,0.056,10,49.8,0.37
,16:14:28,5,3590,648.7,0.39,13.3,7,20,0.054,10,49.8,0.37
,16:14:29,5,3590,649.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:14:30,5,3590,650.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:14:31,5,3590,651.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:14:32,5,3590,652.7,0.38,13.3,7,20,0.05,10,49.8,0.36
,16:14:33,5,3590,653.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:14:34,5,3590,654.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:14:35,5,3590,655.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:14:36,5,3590,656.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:14:37,5,3590,657.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:14:38,5,3590,658.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:14:39,5,3590,659.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:14:40,5,3590,660.7,0.38,13.3,7,20,0.057,10,49.8,0.37
,16:14:41,5,3590,661.7,0.38,13.3,7,20,0.057,10,49.8,0.37
,16:14:42,5,3590,662.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:14:43,5,3590,663.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:14:44,5,3590,664.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:14:45,5,3590,665.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:14:46,5,3590,666.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:14:47,5,3590,667.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:14:48,5,3590,668.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:14:49,5,3590,669.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:14:50,5,3590,670.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:14:51,5,3590,671.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:14:52,5,3590,672.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:14:53,5,3590,673.7,0.38,13.3,7,20,0.055,10,49.9,0.37
,16:14:54,5,3590,674.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:14:55,5,3590,675.7,0.38,13.3,7,20,0.053,10,49.8,0.36
,16:14:56,5,3590,676.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:14:57,5,3590,677.7,0.37,13.3,7,20,0.052,10,49.8,0.36
,16:14:58,5,3590,678.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:14:59,5,3590,679.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:15:00,5,3590,680.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:15:01,5,3590,681.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:15:02,5,3590,682.7,0.38,13.3,7,20,0.053,10,49.8,0.37
,16:15:03,5,3590,683.7,0.38,13.3,7,20,0.051,10,49.8,0.37
,16:15:04,5,3590,684.7,0.38,13.3,8,20,0.049,10,49.8,0.36
,16:15:05,5,3590,685.7,0.38,13.3,7,20,0.051,10,49.8,0.36
,16:15:06,5,3590,686.7,0.37,13.3,7,20,0.05,10,49.8,0.36
,16:15:07,5,3590,687.7,0.38,13.3,7,20,0.052,10,49.8,0.36
,16:15:08,5,3590,688.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:15:09,5,3590,689.7,0.38,13.3,7,20,0.056,10,49.8,0.36
,16:15:10,5,3590,690.7,0.37,13.3,7,20,0.054,10,49.8,0.36
,16:15:11,5,3590,691.7,0.37,13.3,7,20,0.056,10,49.8,0.36
,16:15:12,5,3590,692.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:15:13,5,3590,693.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:15:14,5,3590,694.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:15:15,5,3590,695.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:15:16,5,3590,696.7,0.38,13.3,7,20,0.055,10,49.8,0.37
,16:15:17,5,3590,697.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:15:18,5,3590,698.7,0.38,13.3,7,20,0.055,10,49.8,0.36
,16:15:19,5,3590,699.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:15:20,5,3590,700.7,0.38,13.3,7,20,0.054,10,49.8,0.36
,16:15:21,5,3590,701.7,0.38,13.3,7,20,0.054,10,49.8,0.36
