Data file,,DRYSLIDE_ISO10_12C_002__12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,09/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Dryslide on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 19:27:37 on 16/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,04:45:46,4,43200,33488.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:45:47,4,43200,33489.7,0.87,13.3,7,13.7,0.126,10,50.2,0.83
,04:45:48,4,43200,33490.7,0.87,13.3,7,13.7,0.121,10,50.1,0.83
,04:45:49,4,43200,33491.7,0.87,13.3,7,13.7,0.126,10,50.1,0.83
,04:45:50,4,43200,33492.7,0.86,13.3,7,13.7,0.125,10,50.1,0.83
,04:45:51,4,43200,33493.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:45:52,4,43200,33494.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:45:53,4,43200,33495.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:45:54,4,43200,33496.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:45:55,4,43200,33497.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:45:56,4,43200,33498.7,0.87,13.3,7,13.7,0.126,10,50.1,0.83
,04:45:57,4,43200,33499.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:45:58,4,43200,33500.7,0.86,13.3,7,13.8,0.125,10,50.1,0.83
,04:45:59,4,43200,33501.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:00,4,43200,33502.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:01,4,43200,33503.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:02,4,43200,33504.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:03,4,43200,33505.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:04,4,43200,33506.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:05,4,43200,33507.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:06,4,43200,33508.7,0.86,13.3,7,13.8,0.13,10,50.2,0.83
,04:46:07,4,43200,33509.7,0.87,13.3,7,13.8,0.125,10,50.2,0.83
,04:46:08,4,43200,33510.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:09,4,43200,33511.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:10,4,43200,33512.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:11,4,43200,33513.7,0.87,13.3,7,13.8,0.125,10,50.2,0.83
,04:46:12,4,43200,33514.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:13,4,43200,33515.7,0.87,13.3,7,13.8,0.131,10,50.1,0.83
,04:46:14,4,43200,33516.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:15,4,43200,33517.7,0.87,13.3,7,13.8,0.121,10,50.1,0.83
,04:46:16,4,43200,33518.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:17,4,43200,33519.7,0.87,13.3,7,13.8,0.131,10,50.1,0.83
,04:46:18,4,43200,33520.7,0.87,13.3,6,13.8,0.136,10,50.1,0.83
,04:46:19,4,43200,33521.7,0.87,13.3,7,13.8,0.126,10,50.1,0.84
,04:46:20,4,43200,33522.7,0.88,13.3,7,13.8,0.127,10,50.1,0.84
,04:46:21,4,43200,33523.7,0.88,13.3,7,13.8,0.132,10,50.1,0.84
,04:46:22,4,43200,33524.7,0.87,13.3,7,13.8,0.131,10,50.1,0.84
,04:46:23,4,43200,33525.7,0.88,13.3,7,13.8,0.122,10,50.1,0.84
,04:46:24,4,43200,33526.7,0.88,13.3,7,13.8,0.122,10,50.1,0.84
,04:46:25,4,43200,33527.7,0.87,13.3,7,13.8,0.126,10,50.1,0.84
,04:46:26,4,43200,33528.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:27,4,43200,33529.7,0.86,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:28,4,43200,33530.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:29,4,43200,33531.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:30,4,43200,33532.7,0.87,13.3,7,13.8,0.131,10,50.1,0.83
,04:46:31,4,43200,33533.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:32,4,43200,33534.7,0.87,13.3,7,13.8,0.126,10,50.1,0.84
,04:46:33,4,43200,33535.7,0.88,13.3,7,13.8,0.127,10,50.1,0.84
,04:46:34,4,43200,33536.7,0.87,13.3,7,13.8,0.131,10,50.1,0.84
,04:46:35,4,43200,33537.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:36,4,43200,33538.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:37,4,43200,33539.7,0.87,13.3,7,13.8,0.126,10,50.1,0.84
,04:46:38,4,43200,33540.7,0.87,13.3,7,13.8,0.126,10,50.1,0.84
,04:46:39,4,43200,33541.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:40,4,43200,33542.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:41,4,43200,33543.7,0.88,13.3,7,13.8,0.127,10,50.1,0.84
,04:46:42,4,43200,33544.7,0.88,13.3,7,13.8,0.123,10,50.1,0.84
,04:46:43,4,43200,33545.7,0.87,13.3,7,13.8,0.126,10,50.1,0.84
,04:46:44,4,43200,33546.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:45,4,43200,33547.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:46,4,43200,33548.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:47,4,43200,33549.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:48,4,43200,33550.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:49,4,43200,33551.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:46:50,4,43200,33552.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:51,4,43200,33553.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:46:52,4,43200,33554.7,0.86,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:53,4,43200,33555.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:54,4,43200,33556.7,0.86,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:55,4,43200,33557.7,0.86,13.3,7,13.8,0.129,10,50.1,0.82
,04:46:56,4,43200,33558.7,0.86,13.3,7,13.8,0.129,10,50.1,0.82
,04:46:57,4,43200,33559.7,0.86,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:58,4,43200,33560.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:46:59,4,43200,33561.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:47:00,4,43200,33562.7,0.86,13.3,7,13.8,0.13,10,50.1,0.83
,04:47:01,4,43200,33563.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:47:02,4,43200,33564.7,0.87,13.3,7,13.8,0.121,10,50.2,0.83
,04:47:03,4,43200,33565.7,0.87,13.3,7,13.8,0.121,10,50.1,0.83
,04:47:04,4,43200,33566.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:47:05,4,43200,33567.7,0.86,13.3,7,13.8,0.13,10,50.1,0.83
,04:47:06,4,43200,33568.7,0.86,13.3,7,13.8,0.13,10,50.1,0.83
,04:47:07,4,43200,33569.7,0.87,13.3,7,13.8,0.125,10,50.1,0.83
,04:47:08,4,43200,33570.7,0.87,13.3,7,13.8,0.126,10,50.1,0.83
,04:47:09,4,43200,33571.7,0.87,13.3,7,13.8,0.13,10,50.1,0.83
,04:47:10,4,43200,33572.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:11,4,43200,33573.7,0.86,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:12,4,43200,33574.7,0.87,13.3,7,13.7,0.121,10,50.1,0.83
,04:47:13,4,43200,33575.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:14,4,43200,33576.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:15,4,43200,33577.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:16,4,43200,33578.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:17,4,43200,33579.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:18,4,43200,33580.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:19,4,43200,33581.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:20,4,43200,33582.7,0.87,13.3,7,13.7,0.13,10,50.2,0.83
,04:47:21,4,43200,33583.7,0.87,13.3,7,13.7,0.121,10,50.2,0.83
,04:47:22,4,43200,33584.7,0.87,13.3,7,13.7,0.121,10,50.1,0.83
,04:47:23,4,43200,33585.7,0.87,13.3,7,13.7,0.126,10,50.1,0.83
,04:47:24,4,43200,33586.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:25,4,43200,33587.7,0.87,13.3,7,13.7,0.13,10,50.2,0.83
,04:47:26,4,43200,33588.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:27,4,43200,33589.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:28,4,43200,33590.7,0.87,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:29,4,43200,33591.7,0.86,13.3,7,13.7,0.13,10,50.1,0.83
,04:47:30,4,43200,33592.7,0.86,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:31,4,43200,33593.7,0.87,13.3,7,13.7,0.125,10,50.1,0.83
,04:47:32,4,43200,33594.7,0.87,13.3,7,13.7,0.126,10,50.1,0.83
,04:47:33,4,43200,33595.7,0.87,13.3,7,13.6,0.131,10,50.1,0.83
,04:47:34,4,43200,33596.7,0.87,13.3,7,13.6,0.13,10,50.1,0.83
,04:47:35,4,43200,33597.7,0.87,13.3,7,13.6,0.126,10,50.2,0.83
,04:47:36,4,43200,33598.7,0.88,13.3,7,13.6,0.122,10,50.1,0.84
,04:47:37,4,43200,33599.7,0.88,13.3,7,13.6,0.122,10,50.1,0.84
,04:47:38,4,43200,33600.7,0.87,13.3,7,13.6,0.126,10,50.1,0.83
,04:47:39,4,43200,33601.7,0.87,13.3,7,13.6,0.13,10,50.1,0.83
,04:47:40,4,43200,33602.7,0.86,13.3,7,13.6,0.129,10,50.1,0.82
,04:47:41,4,43200,33603.7,0.86,13.3,7,13.6,0.125,10,50.1,0.83
,04:47:42,4,43200,33604.7,0.86,13.3,7,13.6,0.125,10,50.1,0.83
,04:47:43,4,43200,33605.7,0.87,13.3,7,13.6,0.13,10,50.1,0.83
,04:47:44,4,43200,33606.7,0.87,13.3,7,13.6,0.13,10,50.1,0.83
,04:47:45,4,43200,33607.7,0.87,13.3,7,13.6,0.13,10,50.2,0.83
,04:47:46,4,43200,33608.7,0.87,13.3,7,13.6,0.125,10,50.1,0.83
,04:47:47,4,43200,33609.7,0.87,13.3,7,13.6,0.121,10,50.1,0.83
,04:47:48,4,43200,33610.7,0.87,13.3,7,13.6,0.126,10,50.1,0.83
,04:47:49,4,43200,33611.7,0.87,13.3,7,13.6,0.13,10,50.1,0.83
,04:47:50,4,43200,33612.7,0.86,13.3,7,13.6,0.13,10,50.1,0.83
,04:47:51,4,43200,33613.7,0.87,13.3,7,13.5,0.125,10,50.1,0.83
,04:47:52,4,43200,33614.7,0.86,13.3,7,13.5,0.125,10,50.1,0.83
,04:47:53,4,43200,33615.7,0.86,13.3,7,13.5,0.13,10,50.1,0.83
,04:47:54,4,43200,33616.7,0.86,13.3,7,13.5,0.13,10,50.1,0.83
,04:47:55,4,43200,33617.7,0.87,13.3,7,13.5,0.125,10,50.1,0.83
,04:47:56,4,43200,33618.7,0.87,13.3,7,13.5,0.121,10,50.1,0.83
,04:47:57,4,43200,33619.7,0.87,13.3,7,13.5,0.121,10,50.1,0.83
,04:47:58,4,43200,33620.7,0.87,13.3,7,13.5,0.125,10,50.1,0.83
,04:47:59,4,43200,33621.7,0.86,13.3,7,13.5,0.129,10,50.1,0.82
,04:48:00,4,43200,33622.7,0.86,13.3,7,13.5,0.129,10,50.1,0.82
,04:48:01,4,43200,33623.7,0.86,13.3,7,13.5,0.125,10,50.1,0.83
,04:48:02,4,43200,33624.7,0.87,13.3,7,13.5,0.125,10,50.1,0.83
,04:48:03,4,43200,33625.7,0.87,13.3,7,13.5,0.125,10,50.1,0.83
,04:48:04,4,43200,33626.7,0.87,13.3,7,13.5,0.13,10,50.1,0.83
,04:48:05,4,43200,33627.7,0.86,13.3,7,13.5,0.13,10,50.1,0.83
,04:48:06,4,43200,33628.7,0.86,13.3,7,13.5,0.13,10,50.1,0.83
,04:48:07,4,43200,33629.7,0.86,13.3,7,13.5,0.12,10,50.2,0.83
,04:48:08,4,43200,33630.7,0.86,13.3,7,13.4,0.12,10,50.1,0.83
,04:48:09,4,43200,33631.7,0.86,13.3,7,13.4,0.125,10,50.1,0.83
,04:48:10,4,43200,33632.7,0.86,13.3,7,13.4,0.129,10,50.1,0.82
,04:48:11,4,43200,33633.7,0.86,13.3,7,13.4,0.129,10,50.1,0.82
,04:48:12,4,43200,33634.7,0.86,13.3,7,13.4,0.125,10,50.1,0.82
,04:48:13,4,43200,33635.7,0.86,13.3,7,13.4,0.125,10,50.1,0.83
,04:48:14,4,43200,33636.7,0.87,13.3,7,13.4,0.13,10,50.1,0.83
,04:48:15,4,43200,33637.7,0.87,13.3,7,13.4,0.13,10,50.1,0.83
,04:48:16,4,43200,33638.7,0.86,13.3,7,13.4,0.13,10,50.1,0.83
,04:48:17,4,43200,33639.7,0.86,13.3,7,13.4,0.125,10,50.2,0.83
,04:48:18,4,43200,33640.7,0.87,13.3,7,13.4,0.121,10,50.2,0.83
,04:48:19,4,43200,33641.7,0.87,13.3,7,13.4,0.125,10,50.1,0.83
,04:48:20,4,43200,33642.7,0.87,13.3,7,13.3,0.13,10,50.1,0.83
,04:48:21,4,43200,33643.7,0.87,13.3,6,13.3,0.136,10,50.1,0.83
,04:48:22,4,43200,33644.7,0.87,13.3,7,13.3,0.131,10,50.1,0.84
,04:48:23,4,43200,33645.7,0.88,13.3,7,13.3,0.127,10,50.1,0.84
,04:48:24,4,43200,33646.7,0.88,13.3,7,13.3,0.127,10,50.1,0.84
,04:48:25,4,43200,33647.7,0.88,13.3,7,13.3,0.132,10,50.1,0.84
,04:48:26,4,43200,33648.7,0.87,13.3,7,13.3,0.13,10,50.2,0.83
,04:48:27,4,43200,33649.7,0.87,13.3,7,13.3,0.126,10,50.1,0.83
,04:48:28,4,43200,33650.7,0.87,13.3,7,13.3,0.126,10,50.2,0.83
,04:48:29,4,43200,33651.7,0.87,13.3,7,13.3,0.125,10,50.1,0.83
,04:48:30,4,43200,33652.7,0.86,13.3,7,13.3,0.129,10,50.1,0.82
,04:48:31,4,43200,33653.7,0.86,13.3,6,13.3,0.134,10,50.1,0.82
,04:48:32,4,43200,33654.7,0.87,13.3,7,13.3,0.125,10,50.1,0.83
,04:48:33,4,43200,33655.7,0.87,13.3,7,13.2,0.121,10,50.1,0.83
,04:48:34,4,43200,33656.7,0.87,13.3,7,13.2,0.121,10,50.1,0.83
,04:48:35,4,43200,33657.7,0.87,13.3,7,13.2,0.125,10,50.1,0.83
,04:48:36,4,43200,33658.7,0.86,13.3,7,13.2,0.125,10,50.1,0.82
,04:48:37,4,43200,33659.7,0.86,13.3,7,13.2,0.129,10,50.1,0.82
,04:48:38,4,43200,33660.7,0.86,13.3,7,13.2,0.129,10,50.1,0.82
,04:48:39,4,43200,33661.7,0.86,13.3,7,13.2,0.129,10,50.1,0.82
,04:48:40,4,43200,33662.7,0.86,13.3,7,13.2,0.12,10,50.2,0.83
,04:48:41,4,43200,33663.7,0.87,13.3,7,13.2,0.121,10,50.1,0.83
,04:48:42,4,43200,33664.7,0.87,13.3,7,13.2,0.126,10,50.1,0.83
,04:48:43,4,43200,33665.7,0.87,13.3,7,13.2,0.13,10,50.1,0.83
,04:48:44,4,43200,33666.7,0.86,13.3,7,13.2,0.13,10,50.1,0.83
,04:48:45,4,43200,33667.7,0.86,13.3,7,13.1,0.129,10,50.1,0.82
,04:48:46,4,43200,33668.7,0.86,13.3,7,13.1,0.124,10,50.1,0.82
,04:48:47,4,43200,33669.7,0.86,13.3,7,13.1,0.125,10,50.1,0.82
,04:48:48,4,43200,33670.7,0.86,13.3,7,13.1,0.12,10,50.1,0.83
,04:48:49,4,43200,33671.7,0.86,13.3,7,13.1,0.125,10,50.2,0.82
,04:48:50,4,43200,33672.7,0.86,13.3,7,13.1,0.129,10,50.1,0.82
,04:48:51,4,43200,33673.7,0.86,13.3,7,13.1,0.129,10,50.1,0.82
,04:48:52,4,43200,33674.7,0.86,13.3,7,13.1,0.13,10,50.1,0.83
,04:48:53,4,43200,33675.7,0.86,13.3,7,13.1,0.13,10,50.1,0.83
,04:48:54,4,43200,33676.7,0.86,13.3,7,13.1,0.12,10,50.2,0.82
,04:48:55,4,43200,33677.7,0.86,13.3,7,13,0.12,10,50.1,0.82
,04:48:56,4,43200,33678.7,0.86,13.3,7,13,0.125,10,50.2,0.83
,04:48:57,4,43200,33679.7,0.86,13.3,7,13,0.13,10,50.1,0.83
,04:48:58,4,43200,33680.7,0.86,13.3,7,13,0.129,10,50.1,0.83
,04:48:59,4,43200,33681.7,0.86,13.3,7,13,0.13,10,50.1,0.83
,04:49:00,4,43200,33682.7,0.87,13.3,7,13,0.13,10,50.1,0.83
,04:49:01,4,43200,33683.7,0.87,13.3,7,13,0.126,10,50.1,0.83
,04:49:02,4,43200,33684.7,0.87,13.3,7,13,0.121,10,50.1,0.83
,04:49:03,4,43200,33685.7,0.87,13.3,7,13,0.121,10,50.1,0.83
,04:49:04,4,43200,33686.7,0.87,13.3,7,13,0.126,10,50.1,0.83
,04:49:05,4,43200,33687.7,0.87,13.3,7,13,0.13,10,50.1,0.83
,04:49:06,4,43200,33688.7,0.86,13.3,7,13,0.13,10,50.1,0.83
,04:49:07,4,43200,33689.7,0.86,13.3,7,12.9,0.129,10,50.1,0.82
,04:49:08,4,43200,33690.7,0.86,13.3,7,12.9,0.129,10,50.2,0.82
,04:49:09,4,43200,33691.7,0.86,13.3,7,12.9,0.13,10,50.1,0.83
,04:49:10,4,43200,33692.7,0.86,13.3,7,12.9,0.125,10,50.1,0.83
,04:49:11,4,43200,33693.7,0.86,13.3,7,12.9,0.12,10,50.1,0.83
,04:49:12,4,43200,33694.7,0.87,13.3,7,12.9,0.121,10,50.1,0.83
,04:49:13,4,43200,33695.7,0.87,13.3,7,12.9,0.126,10,50.1,0.83
,04:49:14,4,43200,33696.7,0.87,13.3,7,12.9,0.13,10,50.1,0.83
,04:49:15,4,43200,33697.7,0.86,13.3,7,12.8,0.13,10,50.1,0.83
,04:49:16,4,43200,33698.7,0.86,13.3,7,12.8,0.13,10,50.1,0.83
,04:49:17,4,43200,33699.7,0.87,13.3,7,12.8,0.13,10,50.1,0.83
,04:49:18,4,43200,33700.7,0.87,13.3,7,12.8,0.13,10,50.1,0.83
,04:49:19,4,43200,33701.7,0.87,13.3,7,12.8,0.13,10,50.1,0.83
,04:49:20,4,43200,33702.7,0.87,13.3,7,12.8,0.13,10,50.2,0.83
,04:49:21,4,43200,33703.7,0.87,13.3,7,12.8,0.131,10,50.2,0.83
,04:49:22,4,43200,33704.7,0.87,13.3,7,12.8,0.126,10,50.2,0.84
,04:49:23,4,43200,33705.7,0.87,13.3,7,12.8,0.118,10,50.1,0.84
,04:49:24,4,43200,33706.7,0.87,13.3,7,12.8,0.117,10,50.1,0.83
,04:49:25,4,43200,33707.7,0.87,13.3,7,12.8,0.121,10,50.1,0.83
,04:49:26,4,43200,33708.7,0.86,13.3,7,12.7,0.13,10,50.1,0.83
,04:49:27,4,43200,33709.7,0.86,13.3,7,12.7,0.129,10,50.1,0.82
,04:49:28,4,43200,33710.7,0.86,13.3,7,12.7,0.129,10,50.1,0.82
,04:49:29,4,43200,33711.7,0.86,13.3,7,12.7,0.129,10,50.1,0.82
,04:49:30,4,43200,33712.7,0.86,13.3,7,12.7,0.129,10,50.1,0.82
,04:49:31,4,43200,33713.7,0.86,13.3,7,12.7,0.129,10,50.2,0.82
,04:49:32,4,43200,33714.7,0.86,13.3,7,12.7,0.129,10,50.2,0.82
,04:49:33,4,43200,33715.7,0.85,13.3,7,12.7,0.123,10,50.1,0.82
,04:49:34,4,43200,33716.7,0.85,13.3,7,12.6,0.119,10,50.1,0.82
,04:49:35,4,43200,33717.7,0.86,13.3,7,12.6,0.119,10,50.1,0.82
,04:49:36,4,43200,33718.7,0.86,13.3,7,12.6,0.12,10,50.2,0.82
,04:49:37,4,43200,33719.7,0.86,13.3,7,12.6,0.125,10,50.1,0.82
,04:49:38,4,43200,33720.7,0.86,13.3,7,12.6,0.129,10,50.1,0.82
,04:49:39,4,43200,33721.7,0.86,13.3,7,12.6,0.129,10,50.2,0.82
,04:49:40,4,43200,33722.7,0.86,13.3,7,12.6,0.129,10,50.2,0.82
,04:49:41,4,43200,33723.7,0.86,13.3,7,12.6,0.129,10,50.2,0.82
,04:49:42,4,43200,33724.7,0.85,13.3,7,12.6,0.128,10,50.1,0.82
,04:49:43,4,43200,33725.7,0.85,13.3,7,12.6,0.128,10,50.1,0.82
,04:49:44,4,43200,33726.7,0.86,13.3,7,12.6,0.129,10,50.1,0.82
,04:49:45,4,43200,33727.7,0.86,13.3,7,12.5,0.129,10,50.1,0.82
,04:49:46,4,43200,33728.7,0.87,13.3,7,12.5,0.13,10,50.1,0.83
,04:49:47,4,43200,33729.7,0.87,13.3,7,12.5,0.126,10,50.1,0.84
,04:49:48,4,43200,33730.7,0.87,13.3,7,12.5,0.131,10,50.1,0.84
,04:49:49,4,43200,33731.7,0.87,13.3,7,12.5,0.126,10,50.1,0.83
,04:49:50,4,43200,33732.7,0.87,13.3,7,12.5,0.121,10,50.1,0.83
,04:49:51,4,43200,33733.7,0.86,13.3,7,12.5,0.116,10,50.1,0.83
,04:49:52,4,43200,33734.7,0.86,13.3,7,12.4,0.12,10,50.1,0.82
,04:49:53,4,43200,33735.7,0.86,13.3,7,12.4,0.124,10,50.1,0.82
,04:49:54,4,43200,33736.7,0.86,13.3,7,12.4,0.124,10,50.1,0.82
,04:49:55,4,43200,33737.7,0.86,13.3,7,12.4,0.129,10,50.1,0.82
,04:49:56,4,43200,33738.7,0.86,13.3,7,12.4,0.129,10,50.1,0.82
,04:49:57,4,43200,33739.7,0.86,13.3,7,12.4,0.129,10,50.1,0.82
,04:49:58,4,43200,33740.7,0.86,13.3,7,12.4,0.129,10,50.1,0.82
,04:49:59,4,43200,33741.7,0.86,13.3,7,12.4,0.129,10,50.1,0.82
,04:50:00,4,43200,33742.7,0.86,13.3,7,12.4,0.129,10,50.1,0.82
,04:50:01,4,43200,33743.7,0.86,13.3,7,12.4,0.129,10,50.2,0.82
,04:50:02,4,43200,33744.7,0.86,13.3,7,12.3,0.13,10,50.2,0.83
,04:50:03,4,43200,33745.7,0.87,13.3,7,12.3,0.125,10,50.2,0.83
,04:50:04,4,43200,33746.7,0.87,13.3,7,12.3,0.121,10,50.1,0.83
,04:50:05,4,43200,33747.7,0.87,13.3,7,12.3,0.117,10,50.1,0.83
,04:50:06,4,43200,33748.7,0.87,13.3,7,12.3,0.125,10,50.1,0.83
,04:50:07,4,43200,33749.7,0.86,13.3,7,12.3,0.13,10,50.1,0.83
,04:50:08,4,43200,33750.7,0.86,13.3,7,12.3,0.125,10,50.1,0.82
,04:50:09,4,43200,33751.7,0.86,13.3,7,12.2,0.124,10,50.2,0.82
,04:50:10,4,43200,33752.7,0.86,13.3,7,12.2,0.129,10,50.1,0.82
,04:50:11,4,43200,33753.7,0.86,13.3,7,12.2,0.129,10,50.1,0.82
,04:50:12,4,43200,33754.7,0.86,13.3,7,12.2,0.129,10,50.1,0.82
,04:50:13,4,43200,33755.7,0.86,13.3,7,12.2,0.129,10,50.1,0.82
,04:50:14,4,43200,33756.7,0.86,13.3,7,12.2,0.129,10,50.1,0.82
,04:50:15,4,43200,33757.7,0.86,13.3,7,12.2,0.129,10,50.1,0.82
,04:50:16,4,43200,33758.7,0.86,13.3,7,12.2,0.129,10,50.2,0.82
,04:50:17,4,43200,33759.7,0.87,13.3,7,12.2,0.13,10,50.2,0.83
,04:50:18,4,43200,33760.7,0.87,13.3,7,12.2,0.125,10,50.1,0.83
,04:50:19,4,43200,33761.7,0.86,13.3,7,12.1,0.12,10,50.2,0.83
,04:50:20,4,43200,33762.7,0.86,13.3,7,12.1,0.12,10,50.1,0.82
,04:50:21,4,43200,33763.7,0.86,13.3,7,12.1,0.115,10,50.1,0.82
,04:50:22,4,43200,33764.7,0.86,13.3,7,12.1,0.12,10,50.1,0.82
,04:50:23,4,43200,33765.7,0.86,13.3,7,12.1,0.124,10,50.1,0.82
,04:50:24,4,43200,33766.7,0.85,13.3,7,12.1,0.128,10,50.1,0.82
,04:50:25,4,43200,33767.7,0.85,13.3,6,12.1,0.133,10,50.1,0.81
,04:50:26,4,43200,33768.7,0.85,13.3,6,12.1,0.133,10,50.1,0.82
,04:50:27,4,43200,33769.7,0.86,13.3,7,12,0.129,10,50.2,0.82
,04:50:28,4,43200,33770.7,0.86,13.3,7,12,0.129,10,50.1,0.82
,04:50:29,4,43200,33771.7,0.86,13.3,7,12,0.129,10,50.1,0.82
,04:50:30,4,43200,33772.7,0.85,13.3,7,12,0.128,10,50.1,0.81
,04:50:31,4,43200,33773.7,0.85,13.3,7,12,0.127,10,50.1,0.81
,04:50:32,4,43200,33774.7,0.85,13.3,7,12,0.128,10,50.1,0.82
,04:50:33,4,43200,33775.7,0.86,13.3,7,12,0.129,10,50.2,0.82
,04:50:34,4,43200,33776.7,0.86,13.3,7,11.9,0.125,10,50.1,0.83
,04:50:35,4,43200,33777.7,0.86,13.3,7,11.9,0.125,10,50.1,0.83
,04:50:36,4,43200,33778.7,0.86,13.3,7,11.9,0.129,10,50.1,0.82
,04:50:37,4,43200,33779.7,0.85,13.3,7,11.9,0.123,10,50.1,0.82
,04:50:38,4,43200,33780.7,0.85,13.3,7,11.9,0.119,10,50.1,0.81
,04:50:39,4,43200,33781.7,0.85,13.3,7,11.9,0.115,10,50.1,0.82
,04:50:40,4,43200,33782.7,0.85,13.3,7,11.9,0.115,10,50.1,0.82
,04:50:41,4,43200,33783.7,0.86,13.3,7,11.9,0.115,10,50.1,0.82
,04:50:42,4,43200,33784.7,0.86,13.3,7,11.9,0.119,10,50.1,0.82
,04:50:43,4,43200,33785.7,0.85,13.3,7,11.8,0.128,10,50.1,0.82
,04:50:44,4,43200,33786.7,0.85,13.3,6,11.8,0.133,10,50.1,0.81
,04:50:45,4,43200,33787.7,0.85,13.3,7,11.8,0.128,10,50.1,0.81
,04:50:46,4,43200,33788.7,0.85,13.3,7,11.8,0.128,10,50.1,0.82
