Data file,,RA0.3_HEF65_12C_003_45MINS.TSV,,,,,,,,,,
,13:22:24,4,2700,2105.8,1.12,13.3,9,10.9,0.125,10,0.2,1.05
,13:22:25,4,2700,2106.8,1.12,13.3,9,10.9,0.122,10,0.2,1.05
,13:22:26,4,2700,2107.8,1.12,13.3,9,10.9,0.118,10,0.2,1.05
,13:22:27,4,2700,2108.8,1.12,13.3,9,10.9,0.118,10,0.2,1.05
,13:22:28,4,2700,2109.8,1.12,13.3,9,10.9,0.118,10,0.2,1.05
,13:22:29,4,2700,2110.8,1.12,13.3,9,10.9,0.121,10,0.2,1.05
,13:22:30,4,2700,2111.8,1.12,13.3,9,10.9,0.125,10,0.2,1.05
,13:22:31,4,2700,2112.8,1.12,13.3,9,10.9,0.125,10,0.2,1.05
,13:22:32,4,2700,2113.8,1.13,13.3,9,10.9,0.126,10,0.2,1.06
,13:22:33,4,2700,2114.8,1.13,13.3,9,11,0.126,10,0.2,1.06
,13:22:34,4,2700,2115.8,1.13,13.3,9,11,0.126,10,0.2,1.06
,13:22:35,4,2700,2116.8,1.13,13.3,9,11,0.126,10,0.2,1.06
,13:22:36,4,2700,2117.8,1.13,13.3,9,11,0.126,10,0.2,1.06
,13:22:37,4,2700,2118.8,1.13,13.3,9,11,0.126,10,0.2,1.06
,13:22:38,4,2700,2119.8,1.13,13.3,9,11,0.126,10,0.2,1.06
,13:22:39,4,2700,2120.8,1.13,13.3,9,11,0.126,10,0.2,1.06
,13:22:40,4,2700,2121.8,1.12,13.3,9,11,0.125,10,0.2,1.05
,13:22:41,4,2700,2122.8,1.12,13.3,9,11,0.125,10,0.2,1.05
,13:22:42,4,2700,2123.8,1.12,13.3,9,11,0.125,10,0.2,1.05
,13:22:43,4,2700,2124.8,1.12,13.3,9,11,0.125,10,0.2,1.05
,13:22:44,4,2700,2125.8,1.12,13.3,9,11,0.122,10,0.2,1.05
,13:22:45,4,2700,2126.8,1.12,13.3,9,11.1,0.118,10,0.2,1.05
,13:22:46,4,2700,2127.8,1.12,13.3,10,11.1,0.115,10,0.2,1.05
,13:22:47,4,2700,2128.8,1.12,13.3,9,11.1,0.118,10,0.2,1.05
,13:22:48,4,2700,2129.8,1.12,13.3,9,11.1,0.122,10,0.2,1.05
,13:22:49,4,2700,2130.8,1.12,13.3,9,11.1,0.121,10,0.2,1.05
,13:22:50,4,2700,2131.8,1.11,13.3,9,11.1,0.127,10,0.2,1.03
,13:22:51,4,2700,2132.8,1.1,13.3,9,11.1,0.126,10,0.2,1.03
,13:22:52,4,2700,2133.8,1.1,13.3,9,11.1,0.126,10,0.2,1.03
,13:22:53,4,2700,2134.8,1.1,13.3,9,11.2,0.126,10,0.2,1.03
,13:22:54,4,2700,2135.8,1.1,13.3,9,11.2,0.127,10,0.2,1.03
,13:22:55,4,2700,2136.8,1.11,13.3,9,11.1,0.123,10,0.2,1.04
,13:22:56,4,2700,2137.8,1.11,13.3,9,11.2,0.123,10,0.2,1.04
,13:22:57,4,2700,2138.8,1.11,13.3,9,11.2,0.124,10,0.2,1.04
,13:22:58,4,2700,2139.8,1.11,13.3,9,11.2,0.124,10,0.2,1.04
,13:22:59,4,2700,2140.8,1.11,13.3,9,11.2,0.124,10,0.2,1.04
,13:23:00,4,2700,2141.8,1.11,13.3,9,11.2,0.124,10,0.2,1.04
,13:23:01,4,2700,2142.8,1.12,13.3,9,11.2,0.124,10,0.2,1.05
,13:23:02,4,2700,2143.8,1.12,13.3,9,11.2,0.125,10,0.2,1.05
,13:23:03,4,2700,2144.8,1.13,13.3,9,11.3,0.126,10,0.2,1.06
,13:23:04,4,2700,2145.8,1.13,13.3,9,11.3,0.122,10,0.2,1.06
,13:23:05,4,2700,2146.8,1.13,13.3,9,11.3,0.119,10,0.2,1.06
,13:23:06,4,2700,2147.8,1.13,13.3,9,11.3,0.122,10,0.2,1.06
,13:23:07,4,2700,2148.8,1.13,13.3,9,11.3,0.123,10,0.2,1.06
,13:23:08,4,2700,2149.8,1.13,13.3,9,11.3,0.126,10,0.2,1.06
,13:23:09,4,2700,2150.8,1.13,13.3,9,11.3,0.13,10,0.2,1.06
,13:23:10,4,2700,2151.8,1.13,13.3,9,11.4,0.126,10,0.2,1.06
,13:23:11,4,2700,2152.8,1.12,13.3,9,11.4,0.122,10,0.2,1.05
,13:23:12,4,2700,2153.8,1.12,13.3,9,11.4,0.121,10,0.2,1.05
,13:23:13,4,2700,2154.8,1.12,13.3,9,11.4,0.124,10,0.2,1.05
,13:23:14,4,2700,2155.8,1.11,13.3,9,11.4,0.124,10,0.2,1.04
,13:23:15,4,2700,2156.8,1.12,13.3,9,11.4,0.124,10,0.2,1.05
,13:23:16,4,2700,2157.8,1.12,13.3,9,11.4,0.121,10,0.2,1.05
,13:23:17,4,2700,2158.8,1.12,13.3,9,11.4,0.121,10,0.2,1.05
,13:23:18,4,2700,2159.8,1.12,13.3,9,11.4,0.125,10,0.2,1.05
,13:23:19,4,2700,2160.8,1.13,13.3,9,11.4,0.126,10,0.2,1.06
,13:23:20,4,2700,2161.8,1.13,13.3,9,11.5,0.122,10,0.2,1.06
,13:23:21,4,2700,2162.8,1.13,13.3,9,11.5,0.119,10,0.2,1.06
,13:23:22,4,2700,2163.8,1.12,13.3,9,11.5,0.118,10,0.2,1.05
,13:23:23,4,2700,2164.8,1.11,13.3,9,11.5,0.12,10,0.2,1.03
,13:23:24,4,2700,2165.8,1.1,13.3,9,11.5,0.122,10,0.2,1.03
,13:23:25,4,2700,2166.8,1.1,13.3,9,11.5,0.122,10,0.2,1.03
,13:23:26,4,2700,2167.8,1.1,13.3,9,11.6,0.126,10,0.2,1.03
,13:23:27,4,2700,2168.8,1.1,13.3,9,11.6,0.127,10,0.2,1.04
,13:23:28,4,2700,2169.8,1.11,13.3,8,11.6,0.131,10,0.2,1.04
,13:23:29,4,2700,2170.8,1.11,13.3,9,11.6,0.127,10,0.2,1.04
,13:23:30,4,2700,2171.8,1.11,13.3,9,11.6,0.128,10,0.2,1.05
,13:23:31,4,2700,2172.8,1.12,13.3,9,11.6,0.128,10,0.2,1.05
,13:23:32,4,2700,2173.8,1.12,13.3,9,11.6,0.125,10,0.2,1.05
,13:23:33,4,2700,2174.8,1.13,13.3,9,11.6,0.126,10,0.2,1.06
,13:23:34,4,2700,2175.8,1.13,13.3,9,11.7,0.126,10,0.2,1.06
,13:23:35,4,2700,2176.8,1.13,13.3,9,11.7,0.126,10,0.2,1.06
,13:23:36,4,2700,2177.8,1.13,13.3,9,11.7,0.123,10,0.2,1.06
,13:23:37,4,2700,2178.8,1.14,13.3,9,11.7,0.127,10,0.2,1.06
,13:23:38,4,2700,2179.8,1.14,13.3,9,11.7,0.127,10,0.2,1.07
,13:23:39,4,2700,2180.8,1.15,13.3,9,11.7,0.128,10,0.2,1.07
,13:23:40,4,2700,2181.8,1.15,13.3,9,11.8,0.128,10,0.2,1.08
,13:23:41,4,2700,2182.8,1.15,13.3,9,11.8,0.128,10,0.2,1.08
,13:23:42,4,2700,2183.8,1.15,13.3,9,11.8,0.128,10,0.2,1.07
,13:23:43,4,2700,2184.8,1.14,13.3,9,11.8,0.128,10,0.2,1.07
,13:23:44,4,2700,2185.8,1.15,13.3,9,11.8,0.128,10,0.2,1.07
,13:23:45,4,2700,2186.8,1.15,13.3,9,11.8,0.128,10,0.2,1.08
,13:23:46,4,2700,2187.8,1.16,13.3,9,11.9,0.129,10,0.2,1.08
,13:23:47,4,2700,2188.8,1.16,13.3,9,11.9,0.13,10,0.2,1.09
,13:23:48,4,2700,2189.8,1.17,13.3,9,11.9,0.134,10,0.2,1.09
,13:23:49,4,2700,2190.8,1.17,13.3,9,11.9,0.13,10,0.2,1.09
,13:23:50,4,2700,2191.8,1.16,13.3,9,11.9,0.13,10,0.2,1.09
,13:23:51,4,2700,2192.8,1.17,13.3,9,11.9,0.13,10,0.2,1.09
,13:23:52,4,2700,2193.8,1.17,13.3,9,11.9,0.13,10,0.2,1.09
,13:23:53,4,2700,2194.8,1.17,13.3,9,11.9,0.13,10,0.2,1.1
,13:23:54,4,2700,2195.8,1.17,13.3,9,11.9,0.127,10,0.2,1.09
,13:23:55,4,2700,2196.8,1.17,13.3,9,12,0.127,10,0.2,1.09
,13:23:56,4,2700,2197.8,1.17,13.3,9,12,0.123,10,0.2,1.09
,13:23:57,4,2700,2198.8,1.16,13.3,9,12,0.126,10,0.2,1.09
,13:23:58,4,2700,2199.8,1.16,13.3,9,12,0.125,10,0.2,1.08
,13:23:59,4,2700,2200.8,1.16,13.3,9,12,0.122,10,0.2,1.08
,13:24:00,4,2700,2201.8,1.16,13.3,9,12,0.122,10,0.2,1.08
,13:24:01,4,2700,2202.8,1.15,13.3,9,12.1,0.125,10,0.2,1.08
,13:24:02,4,2700,2203.8,1.14,13.3,9,12.1,0.128,10,0.2,1.07
,13:24:03,4,2700,2204.8,1.14,13.3,9,12.1,0.127,10,0.2,1.07
,13:24:04,4,2700,2205.8,1.14,13.3,9,12.1,0.13,10,0.2,1.06
,13:24:05,4,2700,2206.8,1.14,13.3,9,12.2,0.127,10,0.2,1.06
,13:24:06,4,2700,2207.8,1.14,13.3,9,12.2,0.127,10,0.2,1.06
,13:24:07,4,2700,2208.8,1.14,13.3,9,12.2,0.127,10,0.2,1.06
,13:24:08,4,2700,2209.8,1.13,13.3,9,12.2,0.126,10,0.2,1.06
,13:24:09,4,2700,2210.8,1.13,13.3,9,12.2,0.126,10,0.2,1.06
,13:24:10,4,2700,2211.8,1.13,13.3,9,12.2,0.13,10,0.2,1.06
,13:24:11,4,2700,2212.8,1.13,13.3,9,12.2,0.126,10,0.2,1.06
,13:24:12,4,2700,2213.8,1.13,13.3,9,12.2,0.126,10,0.2,1.06
,13:24:13,4,2700,2214.8,1.14,13.3,9,12.2,0.127,10,0.2,1.07
,13:24:14,4,2700,2215.8,1.14,13.3,9,12.3,0.128,10,0.2,1.07
,13:24:15,4,2700,2216.8,1.15,13.3,9,12.3,0.128,10,0.2,1.07
,13:24:16,4,2700,2217.8,1.15,13.3,9,12.3,0.128,10,0.2,1.07
,13:24:17,4,2700,2218.8,1.14,13.3,9,12.3,0.124,10,0.2,1.07
,13:24:18,4,2700,2219.8,1.15,13.3,9,12.3,0.128,10,0.2,1.07
,13:24:19,4,2700,2220.8,1.15,13.3,9,12.3,0.128,10,0.2,1.07
,13:24:20,4,2700,2221.8,1.15,13.3,9,12.4,0.128,10,0.2,1.08
,13:24:21,4,2700,2222.8,1.15,13.3,9,12.4,0.128,10,0.2,1.08
,13:24:22,4,2700,2223.8,1.16,13.3,9,12.4,0.129,10,0.2,1.08
,13:24:23,4,2700,2224.8,1.16,13.3,9,12.4,0.129,10,0.2,1.08
,13:24:24,4,2700,2225.8,1.16,13.3,9,12.4,0.129,10,0.2,1.08
,13:24:25,4,2700,2226.8,1.16,13.3,9,12.4,0.129,10,0.2,1.08
,13:24:26,4,2700,2227.8,1.16,13.3,9,12.5,0.129,10,0.2,1.08
,13:24:27,4,2700,2228.8,1.16,13.3,9,12.5,0.129,10,0.2,1.08
,13:24:28,4,2700,2229.8,1.16,13.3,9,12.5,0.129,10,0.2,1.08
,13:24:29,4,2700,2230.8,1.16,13.3,9,12.5,0.129,10,0.2,1.08
,13:24:30,4,2700,2231.8,1.15,13.3,9,12.5,0.128,10,0.2,1.08
,13:24:31,4,2700,2232.8,1.15,13.3,9,12.5,0.128,10,0.2,1.08
,13:24:32,4,2700,2233.8,1.16,13.3,9,12.5,0.129,10,0.2,1.08
,13:24:33,4,2700,2234.8,1.16,13.3,9,12.6,0.133,10,0.2,1.09
,13:24:34,4,2700,2235.8,1.17,13.3,9,12.6,0.134,10,0.2,1.09
,13:24:35,4,2700,2236.8,1.17,13.3,9,12.6,0.13,10,0.2,1.1
,13:24:36,4,2700,2237.8,1.18,13.3,9,12.6,0.131,10,0.2,1.1
,13:24:37,4,2700,2238.8,1.18,13.3,9,12.6,0.128,10,0.2,1.1
,13:24:38,4,2700,2239.8,1.18,13.3,9,12.6,0.128,10,0.2,1.11
,13:24:39,4,2700,2240.8,1.18,13.3,9,12.6,0.132,10,0.2,1.11
,13:24:40,4,2700,2241.8,1.18,13.3,9,12.7,0.131,10,0.2,1.1
,13:24:41,4,2700,2242.8,1.18,13.3,9,12.7,0.131,10,0.2,1.1
,13:24:42,4,2700,2243.8,1.18,13.3,9,12.7,0.127,10,0.2,1.1
,13:24:43,4,2700,2244.8,1.18,13.3,9,12.7,0.127,10,0.2,1.1
,13:24:44,4,2700,2245.8,1.18,13.3,9,12.7,0.131,10,0.2,1.1
,13:24:45,4,2700,2246.8,1.18,13.3,9,12.7,0.131,10,0.2,1.1
,13:24:46,4,2700,2247.8,1.18,13.3,9,12.8,0.128,10,0.2,1.11
,13:24:47,4,2700,2248.8,1.18,13.3,9,12.8,0.128,10,0.2,1.1
,13:24:48,4,2700,2249.8,1.17,13.3,9,12.8,0.131,10,0.2,1.1
,13:24:49,4,2700,2250.8,1.17,13.3,9,12.8,0.13,10,0.2,1.09
,13:24:50,4,2700,2251.8,1.17,13.3,9,12.8,0.13,10,0.2,1.09
,13:24:51,4,2700,2252.8,1.16,13.3,9,12.8,0.13,10,0.2,1.09
,13:24:52,4,2700,2253.8,1.17,13.3,9,12.8,0.13,10,0.2,1.09
,13:24:53,4,2700,2254.8,1.17,13.3,9,12.8,0.13,10,0.2,1.1
,13:24:54,4,2700,2255.8,1.18,13.3,9,12.8,0.131,10,0.2,1.11
,13:24:55,4,2700,2256.8,1.19,13.3,9,12.8,0.128,10,0.2,1.11
,13:24:56,4,2700,2257.8,1.19,13.3,9,12.9,0.128,10,0.2,1.11
,13:24:57,4,2700,2258.8,1.18,13.3,9,12.9,0.128,10,0.2,1.11
,13:24:58,4,2700,2259.8,1.18,13.3,9,12.9,0.128,10,0.2,1.1
,13:24:59,4,2700,2260.8,1.18,13.3,9,12.9,0.131,10,0.2,1.1
,13:25:00,4,2700,2261.8,1.18,13.3,9,12.9,0.128,10,0.2,1.1
,13:25:01,4,2700,2262.8,1.18,13.3,9,12.9,0.131,10,0.2,1.1
,13:25:02,4,2700,2263.8,1.18,13.3,9,12.9,0.131,10,0.2,1.1
,13:25:03,4,2700,2264.8,1.17,13.3,9,12.9,0.131,10,0.2,1.1
,13:25:04,4,2700,2265.8,1.17,13.3,9,13,0.13,10,0.2,1.09
,13:25:05,4,2700,2266.8,1.16,13.3,9,13,0.126,10,0.2,1.09
,13:25:06,4,2700,2267.8,1.16,13.3,9,13,0.129,10,0.2,1.09
,13:25:07,4,2700,2268.8,1.16,13.3,9,13,0.129,10,0.2,1.08
,13:25:08,4,2700,2269.8,1.16,13.3,9,13,0.129,10,0.2,1.08
,13:25:09,4,2700,2270.8,1.16,13.3,9,13,0.125,10,0.2,1.08
,13:25:10,4,2700,2271.8,1.16,13.3,9,13,0.125,10,0.2,1.08
,13:25:11,4,2700,2272.8,1.16,13.3,9,13,0.129,10,0.2,1.08
,13:25:12,4,2700,2273.8,1.16,13.3,9,13,0.129,10,0.2,1.08
,13:25:13,4,2700,2274.8,1.16,13.3,9,13,0.129,10,0.2,1.08
,13:25:14,4,2700,2275.8,1.17,13.3,9,13,0.13,10,0.2,1.09
,13:25:15,4,2700,2276.8,1.17,13.3,9,13.1,0.127,10,0.2,1.1
,13:25:16,4,2700,2277.8,1.17,13.3,9,13.1,0.131,10,0.2,1.1
,13:25:17,4,2700,2278.8,1.17,13.3,9,13.1,0.134,10,0.2,1.09
,13:25:18,4,2700,2279.8,1.17,13.3,9,13.1,0.13,10,0.2,1.09
,13:25:19,4,2700,2280.8,1.17,13.3,9,13.1,0.126,10,0.2,1.09
,13:25:20,4,2700,2281.8,1.17,13.3,9,13.1,0.127,10,0.2,1.09
,13:25:21,4,2700,2282.8,1.17,13.3,9,13.1,0.13,10,0.2,1.09
,13:25:22,4,2700,2283.8,1.17,13.3,9,13.1,0.13,10,0.2,1.1
,13:25:23,4,2700,2284.8,1.17,13.3,9,13.1,0.127,10,0.2,1.1
,13:25:24,4,2700,2285.8,1.17,13.3,9,13.1,0.127,10,0.2,1.1
,13:25:25,4,2700,2286.8,1.17,13.3,9,13.1,0.127,10,0.2,1.1
,13:25:26,4,2700,2287.8,1.17,13.3,9,13.1,0.127,10,0.2,1.1
,13:25:27,4,2700,2288.8,1.17,13.3,9,13.1,0.127,10,0.2,1.1
,13:25:28,4,2700,2289.8,1.17,13.3,9,13.1,0.13,10,0.2,1.1
,13:25:29,4,2700,2290.8,1.17,13.3,9,13.1,0.13,10,0.2,1.1
,13:25:30,4,2700,2291.8,1.17,13.3,9,13.1,0.13,10,0.2,1.09
,13:25:31,4,2700,2292.8,1.16,13.3,9,13.1,0.13,10,0.2,1.09
,13:25:32,4,2700,2293.8,1.16,13.3,9,13.1,0.13,10,0.2,1.09
,13:25:33,4,2700,2294.8,1.16,13.3,9,13.2,0.126,10,0.2,1.09
,13:25:34,4,2700,2295.8,1.16,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:35,4,2700,2296.8,1.16,13.3,9,13.2,0.129,10,0.2,1.09
,13:25:36,4,2700,2297.8,1.16,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:37,4,2700,2298.8,1.17,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:38,4,2700,2299.8,1.17,13.3,9,13.2,0.13,10,0.2,1.1
,13:25:39,4,2700,2300.8,1.17,13.3,9,13.2,0.127,10,0.2,1.1
,13:25:40,4,2700,2301.8,1.17,13.3,9,13.2,0.13,10,0.2,1.1
,13:25:41,4,2700,2302.8,1.17,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:42,4,2700,2303.8,1.17,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:43,4,2700,2304.8,1.16,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:44,4,2700,2305.8,1.16,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:45,4,2700,2306.8,1.16,13.3,9,13.2,0.129,10,0.2,1.09
,13:25:46,4,2700,2307.8,1.16,13.3,9,13.2,0.129,10,0.2,1.09
,13:25:47,4,2700,2308.8,1.17,13.3,9,13.2,0.13,10,0.2,1.09
,13:25:48,4,2700,2309.8,1.17,13.3,9,13.2,0.13,10,0.2,1.1
,13:25:49,4,2700,2310.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:25:50,4,2700,2311.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:25:51,4,2700,2312.8,1.18,13.3,9,13.2,0.128,10,0.2,1.11
,13:25:52,4,2700,2313.8,1.18,13.3,9,13.2,0.128,10,0.2,1.1
,13:25:53,4,2700,2314.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:25:54,4,2700,2315.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:25:55,4,2700,2316.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:25:56,4,2700,2317.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:25:57,4,2700,2318.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:25:58,4,2700,2319.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:25:59,4,2700,2320.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:26:00,4,2700,2321.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:26:01,4,2700,2322.8,1.17,13.3,9,13.2,0.127,10,0.2,1.1
,13:26:02,4,2700,2323.8,1.17,13.3,9,13.2,0.127,10,0.2,1.1
,13:26:03,4,2700,2324.8,1.17,13.3,9,13.2,0.13,10,0.2,1.09
,13:26:04,4,2700,2325.8,1.17,13.3,9,13.2,0.13,10,0.2,1.09
,13:26:05,4,2700,2326.8,1.16,13.3,9,13.2,0.13,10,0.2,1.09
,13:26:06,4,2700,2327.8,1.17,13.3,9,13.2,0.13,10,0.2,1.09
,13:26:07,4,2700,2328.8,1.17,13.3,9,13.2,0.131,10,0.2,1.1
,13:26:08,4,2700,2329.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:26:09,4,2700,2330.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:26:10,4,2700,2331.8,1.17,13.3,9,13.2,0.131,10,0.2,1.1
,13:26:11,4,2700,2332.8,1.17,13.3,9,13.2,0.13,10,0.2,1.1
,13:26:12,4,2700,2333.8,1.17,13.3,9,13.2,0.131,10,0.2,1.1
,13:26:13,4,2700,2334.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:26:14,4,2700,2335.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:26:15,4,2700,2336.8,1.18,13.3,9,13.2,0.128,10,0.2,1.11
,13:26:16,4,2700,2337.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:26:17,4,2700,2338.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:26:18,4,2700,2339.8,1.18,13.3,9,13.2,0.135,10,0.2,1.11
,13:26:19,4,2700,2340.8,1.18,13.3,9,13.2,0.132,10,0.2,1.11
,13:26:20,4,2700,2341.8,1.18,13.3,9,13.2,0.128,10,0.2,1.1
,13:26:21,4,2700,2342.8,1.18,13.3,9,13.2,0.127,10,0.2,1.1
,13:26:22,4,2700,2343.8,1.18,13.3,9,13.2,0.131,10,0.2,1.1
,13:26:23,4,2700,2344.8,1.18,13.3,9,13.1,0.128,10,0.2,1.1
,13:26:24,4,2700,2345.8,1.18,13.3,9,13.1,0.128,10,0.2,1.11
,13:26:25,4,2700,2346.8,1.18,13.3,9,13.1,0.132,10,0.2,1.11
,13:26:26,4,2700,2347.8,1.18,13.3,9,13.1,0.131,10,0.2,1.1
,13:26:27,4,2700,2348.8,1.18,13.3,9,13.1,0.131,10,0.2,1.1
,13:26:28,4,2700,2349.8,1.18,13.3,9,13.1,0.131,10,0.2,1.1
,13:26:29,4,2700,2350.8,1.17,13.3,9,13.1,0.131,10,0.2,1.1
,13:26:30,4,2700,2351.8,1.17,13.3,9,13.1,0.127,10,0.2,1.09
,13:26:31,4,2700,2352.8,1.17,13.3,9,13.1,0.126,10,0.2,1.09
,13:26:32,4,2700,2353.8,1.16,13.3,9,13.1,0.122,10,0.2,1.09
,13:26:33,4,2700,2354.8,1.16,13.3,9,13.1,0.122,10,0.2,1.08
,13:26:34,4,2700,2355.8,1.16,13.3,9,13.1,0.122,10,0.2,1.08
,13:26:35,4,2700,2356.8,1.16,13.3,9,13.1,0.122,10,0.2,1.08
,13:26:36,4,2700,2357.8,1.15,13.3,9,13.1,0.124,10,0.2,1.07
,13:26:37,4,2700,2358.8,1.13,13.3,9,13.1,0.126,10,0.2,1.06
,13:26:38,4,2700,2359.8,1.12,13.3,9,13.1,0.129,10,0.2,1.05
,13:26:39,4,2700,2360.8,1.12,13.3,9,13.1,0.129,10,0.2,1.05
,13:26:40,4,2700,2361.8,1.12,13.3,9,13.1,0.125,10,0.2,1.06
,13:26:41,4,2700,2362.8,1.13,13.3,9,13.1,0.13,10,0.2,1.06
,13:26:42,4,2700,2363.8,1.14,13.3,9,13.1,0.131,10,0.2,1.07
,13:26:43,4,2700,2364.8,1.14,13.3,9,13.1,0.131,10,0.2,1.07
,13:26:44,4,2700,2365.8,1.14,13.3,9,13.1,0.128,10,0.2,1.07
,13:26:45,4,2700,2366.8,1.14,13.3,9,13.1,0.131,10,0.2,1.07
,13:26:46,4,2700,2367.8,1.14,13.3,9,13,0.131,10,0.2,1.07
,13:26:47,4,2700,2368.8,1.14,13.3,9,13,0.131,10,0.2,1.07
,13:26:48,4,2700,2369.8,1.15,13.3,9,13,0.128,10,0.2,1.08
,13:26:49,4,2700,2370.8,1.15,13.3,9,13,0.128,10,0.2,1.08
,13:26:50,4,2700,2371.8,1.15,13.3,9,13,0.125,10,0.2,1.08
,13:26:51,4,2700,2372.8,1.15,13.3,9,13,0.128,10,0.2,1.07
,13:26:52,4,2700,2373.8,1.14,13.3,9,13,0.128,10,0.2,1.07
,13:26:53,4,2700,2374.8,1.15,13.3,9,13,0.124,10,0.2,1.07
,13:26:54,4,2700,2375.8,1.15,13.3,9,13,0.124,10,0.2,1.07
,13:26:55,4,2700,2376.8,1.15,13.3,9,13,0.124,10,0.2,1.07
,13:26:56,4,2700,2377.8,1.14,13.3,9,13,0.128,10,0.2,1.07
,13:26:57,4,2700,2378.8,1.14,13.3,9,13,0.128,10,0.2,1.07
,13:26:58,4,2700,2379.8,1.14,13.3,9,13,0.128,10,0.2,1.07
,13:26:59,4,2700,2380.8,1.14,13.3,9,12.9,0.124,10,0.2,1.07
,13:27:00,4,2700,2381.8,1.14,13.3,9,12.9,0.124,10,0.2,1.07
,13:27:01,4,2700,2382.8,1.14,13.3,9,12.9,0.123,10,0.2,1.07
,13:27:02,4,2700,2383.8,1.14,13.3,9,12.9,0.123,10,0.2,1.07
,13:27:03,4,2700,2384.8,1.14,13.3,9,12.9,0.127,10,0.2,1.07
,13:27:04,4,2700,2385.8,1.14,13.3,9,12.9,0.127,10,0.2,1.07
,13:27:05,4,2700,2386.8,1.14,13.3,9,12.9,0.127,10,0.2,1.06
,13:27:06,4,2700,2387.8,1.13,13.3,9,12.9,0.126,10,0.2,1.06
,13:27:07,4,2700,2388.8,1.13,13.3,9,12.9,0.13,10,0.2,1.06
,13:27:08,4,2700,2389.8,1.13,13.3,9,12.9,0.126,10,0.2,1.06
,13:27:09,4,2700,2390.8,1.13,13.3,9,12.9,0.126,10,0.2,1.06
,13:27:10,4,2700,2391.8,1.14,13.3,9,12.9,0.13,10,0.2,1.06
,13:27:11,4,2700,2392.8,1.14,13.3,9,12.9,0.127,10,0.2,1.06
,13:27:12,4,2700,2393.8,1.14,13.3,9,12.9,0.127,10,0.2,1.06
,13:27:13,4,2700,2394.8,1.13,13.3,9,12.9,0.126,10,0.2,1.06
,13:27:14,4,2700,2395.8,1.14,13.3,9,12.8,0.127,10,0.2,1.06
,13:27:15,4,2700,2396.8,1.14,13.3,9,12.8,0.127,10,0.2,1.07
,13:27:16,4,2700,2397.8,1.14,13.3,9,12.8,0.127,10,0.2,1.07
,13:27:17,4,2700,2398.8,1.14,13.3,9,12.8,0.128,10,0.2,1.07
,13:27:18,4,2700,2399.8,1.15,13.3,9,12.8,0.128,10,0.2,1.07
,13:27:19,4,2700,2400.8,1.14,13.3,9,12.8,0.128,10,0.2,1.07
,13:27:20,4,2700,2401.8,1.14,13.3,9,12.8,0.127,10,0.2,1.07
,13:27:21,4,2700,2402.8,1.14,13.3,9,12.8,0.127,10,0.2,1.07
,13:27:22,4,2700,2403.8,1.14,13.3,9,12.8,0.123,10,0.2,1.06
,13:27:23,4,2700,2404.8,1.14,13.3,9,12.8,0.123,10,0.2,1.06
,13:27:24,4,2700,2405.8,1.13,13.3,9,12.8,0.126,10,0.2,1.06
,13:27:25,4,2700,2406.8,1.14,13.3,9,12.8,0.127,10,0.2,1.07
,13:27:26,4,2700,2407.8,1.14,13.3,9,12.8,0.127,10,0.2,1.07
,13:27:27,4,2700,2408.8,1.15,13.3,9,12.8,0.128,10,0.2,1.08
,13:27:28,4,2700,2409.8,1.15,13.3,9,12.7,0.128,10,0.2,1.08
,13:27:29,4,2700,2410.8,1.14,13.3,9,12.7,0.128,10,0.2,1.07
,13:27:30,4,2700,2411.8,1.14,13.3,9,12.7,0.124,10,0.2,1.07
,13:27:31,4,2700,2412.8,1.14,13.3,9,12.7,0.127,10,0.2,1.07
,13:27:32,4,2700,2413.8,1.14,13.3,9,12.7,0.127,10,0.2,1.07
,13:27:33,4,2700,2414.8,1.14,13.3,9,12.7,0.128,10,0.2,1.07
,13:27:34,4,2700,2415.8,1.15,13.3,9,12.7,0.128,10,0.2,1.07
,13:27:35,4,2700,2416.8,1.15,13.3,9,12.7,0.128,10,0.2,1.08
