Data file,,RA0.3_DISTILLEDWATER_12C_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,14/10/2016,,,,,,,,,,
Lubricant,,Distilled Water,,,,,,,,,,
Specimens,,Al Ra0.3 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 9.3,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 10:58:37 on 14/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:48:09,6,3590,2971.3,0.65,13.3,9,10.5,0.072,10,49.9,0.63
,11:48:10,6,3590,2972.3,0.66,13.3,9,10.5,0.074,10,49.9,0.63
,11:48:11,6,3590,2973.3,0.68,13.3,9,10.4,0.075,10,49.9,0.65
,11:48:12,6,3590,2974.3,0.69,13.3,9,10.4,0.077,10,49.9,0.66
,11:48:13,6,3590,2975.3,0.69,13.3,9,10.4,0.077,10,49.9,0.67
,11:48:14,6,3590,2976.3,0.7,13.3,9,10.4,0.075,10,49.9,0.67
,11:48:15,6,3590,2977.3,0.69,13.3,9,10.4,0.073,10,49.9,0.66
,11:48:16,6,3590,2978.3,0.68,13.3,10,10.4,0.07,10,49.9,0.65
,11:48:17,6,3590,2979.3,0.67,13.3,10,10.3,0.069,10,49.9,0.65
,11:48:18,6,3590,2980.3,0.68,13.3,10,10.3,0.07,10,49.9,0.65
,11:48:19,6,3590,2981.3,0.68,13.3,10,10.3,0.07,10,49.9,0.66
,11:48:20,6,3590,2982.3,0.68,13.3,9,10.3,0.072,10,49.9,0.65
,11:48:21,6,3590,2983.3,0.67,13.3,9,10.3,0.072,10,49.9,0.64
,11:48:22,6,3590,2984.3,0.65,13.3,9,10.3,0.072,10,49.9,0.62
,11:48:23,6,3590,2985.3,0.64,13.3,9,10.3,0.071,10,49.9,0.62
,11:48:24,6,3590,2986.3,0.65,13.3,9,10.2,0.073,10,49.9,0.63
,11:48:25,6,3590,2987.3,0.68,13.3,9,10.2,0.073,10,49.9,0.65
,11:48:26,6,3590,2988.3,0.69,13.3,9,10.2,0.072,10,49.9,0.66
,11:48:27,6,3590,2989.3,0.68,13.3,9,10.2,0.072,10,49.9,0.65
,11:48:28,6,3590,2990.3,0.67,13.3,9,10.2,0.075,10,49.9,0.65
,11:48:29,6,3590,2991.3,0.67,13.3,9,10.2,0.074,10,49.9,0.64
,11:48:30,6,3590,2992.3,0.67,13.3,9,10.2,0.074,10,49.9,0.64
,11:48:31,6,3590,2993.3,0.67,13.3,9,10.2,0.073,10,49.9,0.64
,11:48:32,6,3590,2994.3,0.68,13.3,9,10.2,0.073,10,49.9,0.65
,11:48:33,6,3590,2995.3,0.68,13.3,9,10.2,0.074,10,49.9,0.65
,11:48:34,6,3590,2996.3,0.69,13.3,9,10.1,0.074,10,49.9,0.66
,11:48:35,6,3590,2997.3,0.69,13.3,9,10.1,0.075,10,49.9,0.67
,11:48:36,6,3590,2998.3,0.7,13.3,9,10.1,0.074,10,49.9,0.67
,11:48:37,6,3590,2999.3,0.7,13.3,9,10.1,0.074,10,49.9,0.67
,11:48:38,6,3590,3000.3,0.68,13.3,10,10.1,0.07,10,49.9,0.66
,11:48:39,6,3590,3001.3,0.68,13.3,10,10.1,0.069,10,49.9,0.65
,11:48:40,6,3590,3002.3,0.67,13.3,9,10,0.073,10,49.9,0.64
,11:48:41,6,3590,3003.3,0.66,13.3,9,10,0.074,10,49.9,0.63
,11:48:42,6,3590,3004.3,0.65,13.3,9,10,0.073,10,49.9,0.63
,11:48:43,6,3590,3005.3,0.65,13.3,9,10,0.072,10,49.9,0.62
,11:48:44,6,3590,3006.3,0.65,13.3,9,10,0.072,10,49.9,0.63
,11:48:45,6,3590,3007.3,0.65,13.3,9,10,0.07,10,49.9,0.63
,11:48:46,6,3590,3008.3,0.65,13.3,9,10,0.07,10,49.9,0.63
,11:48:47,6,3590,3009.3,0.65,13.3,9,10,0.069,10,49.9,0.63
,11:48:48,6,3590,3010.3,0.65,13.3,10,10,0.067,10,49.9,0.63
,11:48:49,6,3590,3011.3,0.65,13.3,10,10,0.067,10,49.9,0.63
,11:48:50,6,3590,3012.3,0.65,13.3,9,9.9,0.068,10,49.9,0.62
,11:48:51,6,3590,3013.3,0.64,13.3,9,9.9,0.069,10,49.9,0.61
,11:48:52,6,3590,3014.3,0.63,13.3,9,9.9,0.07,10,49.9,0.61
,11:48:53,6,3590,3015.3,0.64,13.3,9,9.9,0.073,10,49.9,0.61
,11:48:54,6,3590,3016.3,0.65,13.3,9,9.9,0.073,10,49.9,0.63
,11:48:55,6,3590,3017.3,0.67,13.3,9,9.9,0.07,10,49.9,0.64
,11:48:56,6,3590,3018.3,0.67,13.3,9,9.9,0.071,10,49.9,0.65
,11:48:57,6,3590,3019.3,0.67,13.3,9,9.9,0.07,10,49.9,0.64
,11:48:58,6,3590,3020.3,0.66,13.3,9,9.9,0.07,10,49.9,0.63
,11:48:59,6,3590,3021.3,0.65,13.3,9,9.9,0.069,10,49.9,0.63
,11:49:00,6,3590,3022.3,0.64,13.3,9,9.9,0.069,10,49.9,0.62
,11:49:01,6,3590,3023.3,0.63,13.3,9,9.9,0.07,10,49.9,0.61
,11:49:02,6,3590,3024.3,0.63,13.3,9,9.8,0.07,10,49.9,0.61
,11:49:03,6,3590,3025.3,0.64,13.3,9,9.8,0.069,10,49.9,0.61
,11:49:04,6,3590,3026.3,0.65,13.3,9,9.8,0.069,10,49.9,0.63
,11:49:05,6,3590,3027.3,0.66,13.3,10,9.8,0.068,10,49.9,0.64
,11:49:06,6,3590,3028.3,0.66,13.3,9,9.8,0.07,10,49.9,0.63
,11:49:07,6,3590,3029.3,0.65,13.3,9,9.8,0.07,10,49.9,0.62
,11:49:08,6,3590,3030.3,0.64,13.3,9,9.8,0.071,10,49.9,0.61
,11:49:09,6,3590,3031.3,0.63,13.3,9,9.8,0.071,10,49.9,0.61
,11:49:10,6,3590,3032.3,0.65,13.3,9,9.8,0.072,10,49.9,0.62
,11:49:11,6,3590,3033.3,0.66,13.3,9,9.8,0.073,10,49.9,0.63
,11:49:12,6,3590,3034.3,0.66,13.3,9,9.8,0.072,10,49.9,0.64
,11:49:13,6,3590,3035.3,0.66,13.3,9,9.8,0.07,10,49.9,0.64
,11:49:14,6,3590,3036.3,0.66,13.3,9,9.8,0.07,10,49.9,0.64
,11:49:15,6,3590,3037.3,0.66,13.3,9,9.8,0.069,10,49.9,0.63
,11:49:16,6,3590,3038.3,0.65,13.3,9,9.8,0.071,10,49.9,0.63
,11:49:17,6,3590,3039.3,0.65,13.3,9,9.8,0.071,10,49.9,0.63
,11:49:18,6,3590,3040.3,0.66,13.3,9,9.8,0.071,10,49.9,0.63
,11:49:19,6,3590,3041.3,0.66,13.3,9,9.8,0.071,10,49.9,0.63
,11:49:20,6,3590,3042.3,0.65,13.3,9,9.8,0.069,10,49.9,0.63
,11:49:21,6,3590,3043.3,0.65,13.3,9,9.8,0.069,10,49.9,0.63
,11:49:22,6,3590,3044.3,0.66,13.3,9,9.8,0.069,10,49.9,0.63
,11:49:23,6,3590,3045.3,0.67,13.3,9,9.7,0.071,10,49.9,0.65
,11:49:24,6,3590,3046.3,0.68,13.3,9,9.7,0.072,10,49.9,0.65
,11:49:25,6,3590,3047.3,0.68,13.3,9,9.7,0.072,10,49.9,0.65
,11:49:26,6,3590,3048.3,0.67,13.3,9,9.7,0.073,10,49.9,0.64
,11:49:27,6,3590,3049.3,0.67,13.3,9,9.7,0.074,10,49.9,0.64
,11:49:28,6,3590,3050.3,0.67,13.3,9,9.7,0.074,10,49.9,0.64
,11:49:29,6,3590,3051.3,0.67,13.3,9,9.7,0.075,10,49.9,0.65
,11:49:30,6,3590,3052.3,0.68,13.3,9,9.7,0.075,10,49.9,0.65
,11:49:31,6,3590,3053.3,0.67,13.3,9,9.7,0.071,10,49.9,0.65
,11:49:32,6,3590,3054.3,0.67,13.3,9,9.7,0.071,10,49.9,0.64
,11:49:33,6,3590,3055.3,0.68,13.3,10,9.7,0.07,10,49.9,0.65
,11:49:34,6,3590,3056.3,0.68,13.3,10,9.7,0.07,10,49.9,0.66
,11:49:35,6,3590,3057.3,0.68,13.3,10,9.7,0.07,10,49.9,0.65
,11:49:36,6,3590,3058.3,0.66,13.3,9,9.7,0.07,10,49.9,0.63
,11:49:37,6,3590,3059.3,0.64,13.3,9,9.7,0.07,10,49.9,0.62
,11:49:38,6,3590,3060.3,0.63,13.3,9,9.7,0.071,10,49.9,0.61
,11:49:39,6,3590,3061.3,0.63,13.3,9,9.7,0.073,10,49.9,0.61
,11:49:40,6,3590,3062.3,0.64,13.3,9,9.7,0.072,10,49.9,0.62
,11:49:41,6,3590,3063.3,0.65,13.3,9,9.7,0.073,10,49.9,0.63
,11:49:42,6,3590,3064.3,0.66,13.3,9,9.7,0.073,10,49.9,0.63
,11:49:43,6,3590,3065.3,0.66,13.3,9,9.7,0.071,10,49.9,0.63
,11:49:44,6,3590,3066.3,0.66,13.3,9,9.7,0.072,10,49.9,0.64
,11:49:45,6,3590,3067.3,0.67,13.3,9,9.7,0.07,10,49.9,0.64
,11:49:46,6,3590,3068.3,0.67,13.3,9,9.7,0.07,10,49.9,0.64
,11:49:47,6,3590,3069.3,0.67,13.3,9,9.7,0.072,10,49.9,0.64
,11:49:48,6,3590,3070.3,0.67,13.3,9,9.7,0.072,10,49.9,0.64
,11:49:49,6,3590,3071.3,0.67,13.3,9,9.7,0.07,10,49.9,0.64
,11:49:50,6,3590,3072.3,0.67,13.3,9,9.7,0.07,10,49.9,0.64
,11:49:51,6,3590,3073.3,0.66,13.3,9,9.7,0.07,10,49.9,0.64
,11:49:52,6,3590,3074.3,0.66,13.3,9,9.7,0.07,10,49.9,0.63
,11:49:53,6,3590,3075.3,0.65,13.3,9,9.7,0.069,10,49.9,0.63
,11:49:54,6,3590,3076.3,0.65,13.3,9,9.7,0.07,10,49.9,0.62
,11:49:55,6,3590,3077.3,0.64,13.3,9,9.7,0.071,10,49.9,0.61
,11:49:56,6,3590,3078.3,0.64,13.3,9,9.8,0.071,10,49.9,0.62
,11:49:57,6,3590,3079.3,0.65,13.3,9,9.8,0.072,10,49.9,0.62
,11:49:58,6,3590,3080.3,0.66,13.3,9,9.8,0.073,10,49.9,0.63
,11:49:59,6,3590,3081.3,0.66,13.3,9,9.8,0.07,10,49.9,0.64
,11:50:00,6,3590,3082.3,0.67,13.3,10,9.8,0.068,10,49.9,0.64
,11:50:01,6,3590,3083.3,0.67,13.3,9,9.8,0.071,10,49.9,0.64
,11:50:02,6,3590,3084.3,0.67,13.3,9,9.8,0.072,10,49.9,0.64
,11:50:03,6,3590,3085.3,0.66,13.3,9,9.8,0.072,10,49.9,0.64
,11:50:04,6,3590,3086.3,0.66,13.3,9,9.8,0.074,10,49.9,0.63
,11:50:05,6,3590,3087.3,0.67,13.3,9,9.8,0.072,10,49.9,0.64
,11:50:06,6,3590,3088.3,0.67,13.3,9,9.8,0.072,10,49.9,0.64
,11:50:07,6,3590,3089.3,0.67,13.3,9,9.8,0.073,10,49.9,0.64
,11:50:08,6,3590,3090.3,0.67,13.3,9,9.8,0.07,10,49.9,0.64
,11:50:09,6,3590,3091.3,0.67,13.3,9,9.8,0.071,10,49.9,0.64
,11:50:10,6,3590,3092.3,0.67,13.3,10,9.8,0.069,10,49.9,0.64
,11:50:11,6,3590,3093.3,0.67,13.3,9,9.8,0.07,10,49.9,0.64
,11:50:12,6,3590,3094.3,0.66,13.3,9,9.8,0.07,10,49.9,0.63
,11:50:13,6,3590,3095.3,0.66,13.3,9,9.8,0.071,10,49.9,0.63
,11:50:14,6,3590,3096.3,0.65,13.3,9,9.8,0.07,10,49.9,0.63
,11:50:15,6,3590,3097.3,0.65,13.3,9,9.8,0.07,10,49.9,0.62
,11:50:16,6,3590,3098.3,0.65,13.3,9,9.8,0.07,10,49.9,0.63
,11:50:17,6,3590,3099.3,0.66,13.3,9,9.9,0.073,10,49.9,0.63
,11:50:18,6,3590,3100.3,0.67,13.3,9,9.9,0.072,10,49.9,0.64
,11:50:19,6,3590,3101.3,0.67,13.3,9,9.9,0.073,10,49.9,0.64
,11:50:20,6,3590,3102.3,0.67,13.3,9,9.9,0.073,10,49.9,0.64
,11:50:21,6,3590,3103.3,0.67,13.3,9,9.9,0.073,10,49.9,0.65
,11:50:22,6,3590,3104.3,0.69,13.3,9,9.9,0.074,10,49.9,0.66
,11:50:23,6,3590,3105.3,0.69,13.3,9,9.9,0.077,10,49.9,0.66
,11:50:24,6,3590,3106.3,0.69,13.3,9,9.9,0.077,10,49.9,0.66
,11:50:25,6,3590,3107.3,0.69,13.3,9,9.9,0.074,10,49.9,0.66
,11:50:26,6,3590,3108.3,0.69,13.3,9,9.9,0.074,10,49.9,0.66
,11:50:27,6,3590,3109.3,0.69,13.3,9,9.9,0.075,10,49.9,0.66
,11:50:28,6,3590,3110.3,0.69,13.3,9,9.9,0.076,10,49.9,0.66
,11:50:29,6,3590,3111.3,0.69,13.3,9,9.9,0.076,10,49.9,0.66
,11:50:30,6,3590,3112.3,0.69,13.3,9,9.9,0.077,10,49.9,0.67
,11:50:31,6,3590,3113.3,0.7,13.3,9,10,0.074,10,49.9,0.68
,11:50:32,6,3590,3114.3,0.71,13.3,9,10,0.075,10,49.9,0.68
,11:50:33,6,3590,3115.3,0.7,13.3,9,10,0.074,10,49.9,0.67
,11:50:34,6,3590,3116.3,0.69,13.3,9,10,0.073,10,49.9,0.67
,11:50:35,6,3590,3117.3,0.69,13.3,10,10,0.071,10,49.9,0.66
,11:50:36,6,3590,3118.3,0.68,13.3,10,10,0.07,10,49.9,0.65
,11:50:37,6,3590,3119.3,0.67,13.3,10,10,0.069,10,49.9,0.64
,11:50:38,6,3590,3120.3,0.66,13.3,9,10,0.07,10,49.9,0.63
,11:50:39,6,3590,3121.3,0.65,13.3,9,10,0.069,10,49.9,0.62
,11:50:40,6,3590,3122.3,0.64,13.3,9,10,0.069,10,49.9,0.62
,11:50:41,6,3590,3123.3,0.64,13.3,9,10.1,0.071,10,49.9,0.61
,11:50:42,6,3590,3124.3,0.64,13.3,9,10.1,0.073,10,49.9,0.62
,11:50:43,6,3590,3125.3,0.66,13.3,9,10.1,0.073,10,49.9,0.63
,11:50:44,6,3590,3126.3,0.67,13.3,9,10.1,0.075,10,49.9,0.65
,11:50:45,6,3590,3127.3,0.68,13.3,9,10.1,0.076,10,49.9,0.65
,11:50:46,6,3590,3128.3,0.68,13.3,9,10.1,0.073,10,49.9,0.65
,11:50:47,6,3590,3129.3,0.68,13.3,9,10.1,0.071,10,49.9,0.65
,11:50:48,6,3590,3130.3,0.67,13.3,9,10.1,0.07,10,49.9,0.64
,11:50:49,6,3590,3131.3,0.67,13.3,9,10.1,0.072,10,49.9,0.64
,11:50:50,6,3590,3132.3,0.67,13.3,9,10.2,0.072,10,49.9,0.64
,11:50:51,6,3590,3133.3,0.67,13.3,9,10.2,0.073,10,49.9,0.64
,11:50:52,6,3590,3134.3,0.67,13.3,9,10.2,0.075,10,49.9,0.65
,11:50:53,6,3590,3135.3,0.67,13.3,9,10.2,0.075,10,49.9,0.65
,11:50:54,6,3590,3136.3,0.68,13.3,9,10.2,0.074,10,49.9,0.66
,11:50:55,6,3590,3137.3,0.69,13.3,9,10.2,0.072,10,49.9,0.66
,11:50:56,6,3590,3138.3,0.69,13.3,9,10.2,0.073,10,49.9,0.66
,11:50:57,6,3590,3139.3,0.68,13.3,9,10.2,0.071,10,49.9,0.65
,11:50:58,6,3590,3140.3,0.67,13.3,9,10.3,0.07,10,49.9,0.64
,11:50:59,6,3590,3141.3,0.67,13.3,9,10.3,0.07,10,49.9,0.64
,11:51:00,6,3590,3142.3,0.67,13.3,9,10.3,0.072,10,49.9,0.64
,11:51:01,6,3590,3143.3,0.67,13.3,9,10.3,0.075,10,49.9,0.64
,11:51:02,6,3590,3144.3,0.67,13.3,9,10.3,0.075,10,49.9,0.64
,11:51:03,6,3590,3145.3,0.67,13.3,9,10.3,0.075,10,49.9,0.64
,11:51:04,6,3590,3146.3,0.68,13.3,9,10.3,0.073,10,49.9,0.65
,11:51:05,6,3590,3147.3,0.69,13.3,9,10.3,0.073,10,49.9,0.66
,11:51:06,6,3590,3148.3,0.71,13.3,9,10.3,0.077,10,49.9,0.68
,11:51:07,6,3590,3149.3,0.71,13.3,9,10.4,0.077,10,49.9,0.68
,11:51:08,6,3590,3150.3,0.71,13.3,9,10.4,0.077,10,49.9,0.68
,11:51:09,6,3590,3151.3,0.69,13.3,9,10.4,0.075,10,49.9,0.66
,11:51:10,6,3590,3152.3,0.68,13.3,9,10.4,0.074,10,49.9,0.65
,11:51:11,6,3590,3153.3,0.67,13.3,9,10.4,0.073,10,49.9,0.65
,11:51:12,6,3590,3154.3,0.67,13.3,9,10.4,0.072,10,49.9,0.64
,11:51:13,6,3590,3155.3,0.67,13.3,9,10.5,0.072,10,49.9,0.64
,11:51:14,6,3590,3156.3,0.67,13.3,9,10.5,0.07,10,49.9,0.64
,11:51:15,6,3590,3157.3,0.67,13.3,9,10.5,0.07,10,49.9,0.64
,11:51:16,6,3590,3158.3,0.66,13.3,9,10.5,0.071,10,49.9,0.63
,11:51:17,6,3590,3159.3,0.65,13.3,9,10.5,0.07,10,49.9,0.62
,11:51:18,6,3590,3160.3,0.65,13.3,9,10.5,0.073,10,49.9,0.63
,11:51:19,6,3590,3161.3,0.67,13.3,9,10.6,0.074,10,49.9,0.64
,11:51:20,6,3590,3162.3,0.68,13.3,9,10.6,0.074,10,49.9,0.66
,11:51:21,6,3590,3163.3,0.69,13.3,9,10.6,0.073,10,49.9,0.67
,11:51:22,6,3590,3164.3,0.69,13.3,9,10.6,0.073,10,49.9,0.67
,11:51:23,6,3590,3165.3,0.68,13.3,9,10.6,0.072,10,49.9,0.65
,11:51:24,6,3590,3166.3,0.67,13.3,9,10.6,0.071,10,49.9,0.64
,11:51:25,6,3590,3167.3,0.66,13.3,9,10.6,0.071,10,49.9,0.63
,11:51:26,6,3590,3168.3,0.65,13.3,9,10.7,0.07,10,49.9,0.63
,11:51:27,6,3590,3169.3,0.65,13.3,9,10.7,0.07,10,49.9,0.62
,11:51:28,6,3590,3170.3,0.65,13.3,9,10.7,0.069,10,49.9,0.63
,11:51:29,6,3590,3171.3,0.66,13.3,9,10.7,0.07,10,49.9,0.64
,11:51:30,6,3590,3172.3,0.67,13.3,10,10.7,0.069,10,49.9,0.64
,11:51:31,6,3590,3173.3,0.68,13.3,9,10.7,0.071,10,49.9,0.65
,11:51:32,6,3590,3174.3,0.68,13.3,10,10.8,0.07,10,49.9,0.65
,11:51:33,6,3590,3175.3,0.67,13.3,9,10.8,0.071,10,49.9,0.64
,11:51:34,6,3590,3176.3,0.66,13.3,9,10.8,0.071,10,49.9,0.63
,11:51:35,6,3590,3177.3,0.64,13.3,9,10.8,0.073,10,49.9,0.62
,11:51:36,6,3590,3178.3,0.64,13.3,9,10.8,0.071,10,49.9,0.61
,11:51:37,6,3590,3179.3,0.65,13.3,9,10.9,0.072,10,49.9,0.62
,11:51:38,6,3590,3180.3,0.66,13.3,9,10.9,0.073,10,49.9,0.63
,11:51:39,6,3590,3181.3,0.66,13.3,9,10.9,0.072,10,49.9,0.64
,11:51:40,6,3590,3182.3,0.67,13.3,9,10.9,0.072,10,49.9,0.64
,11:51:41,6,3590,3183.3,0.67,13.3,9,10.9,0.075,10,49.9,0.64
,11:51:42,6,3590,3184.3,0.68,13.3,9,10.9,0.073,10,49.9,0.65
,11:51:43,6,3590,3185.3,0.68,13.3,9,10.9,0.074,10,49.9,0.66
,11:51:44,6,3590,3186.3,0.69,13.3,9,11,0.074,10,49.9,0.66
,11:51:45,6,3590,3187.3,0.69,13.3,9,11,0.075,10,49.9,0.67
,11:51:46,6,3590,3188.3,0.7,13.3,9,11,0.073,10,49.9,0.67
,11:51:47,6,3590,3189.3,0.7,13.3,9,11,0.075,10,49.9,0.67
,11:51:48,6,3590,3190.3,0.69,13.3,9,11,0.075,10,49.9,0.67
,11:51:49,6,3590,3191.3,0.69,13.3,9,11.1,0.074,10,49.9,0.66
,11:51:50,6,3590,3192.3,0.68,13.3,9,11.1,0.072,10,49.9,0.66
,11:51:51,6,3590,3193.3,0.68,13.3,9,11.1,0.072,10,49.9,0.66
,11:51:52,6,3590,3194.3,0.68,13.3,10,11.1,0.07,10,49.9,0.66
,11:51:53,6,3590,3195.3,0.69,13.3,9,11.1,0.073,10,49.9,0.66
,11:51:54,6,3590,3196.3,0.69,13.3,9,11.2,0.072,10,49.9,0.66
,11:51:55,6,3590,3197.3,0.68,13.3,9,11.2,0.073,10,49.9,0.65
,11:51:56,6,3590,3198.3,0.66,13.3,9,11.2,0.072,10,49.9,0.63
,11:51:57,6,3590,3199.3,0.65,13.3,9,11.2,0.072,10,49.9,0.63
,11:51:58,6,3590,3200.3,0.65,13.3,9,11.2,0.072,10,49.9,0.63
,11:51:59,6,3590,3201.3,0.66,13.3,9,11.2,0.076,10,49.9,0.64
,11:52:00,6,3590,3202.3,0.69,13.3,9,11.2,0.077,10,49.9,0.66
,11:52:01,6,3590,3203.3,0.71,13.3,9,11.3,0.077,10,49.9,0.68
,11:52:02,6,3590,3204.3,0.72,13.3,9,11.3,0.078,10,49.9,0.69
,11:52:03,6,3590,3205.3,0.71,13.3,9,11.3,0.077,10,49.9,0.68
,11:52:04,6,3590,3206.3,0.7,13.3,9,11.3,0.076,10,49.9,0.67
,11:52:05,6,3590,3207.3,0.69,13.3,9,11.3,0.075,10,49.9,0.66
,11:52:06,6,3590,3208.3,0.68,13.3,9,11.4,0.072,10,49.9,0.66
,11:52:07,6,3590,3209.3,0.68,13.3,10,11.4,0.07,10,49.9,0.66
,11:52:08,6,3590,3210.3,0.69,13.3,9,11.4,0.072,10,49.9,0.66
,11:52:09,6,3590,3211.3,0.69,13.3,9,11.4,0.075,10,49.9,0.66
,11:52:10,6,3590,3212.3,0.69,13.3,9,11.4,0.075,10,49.9,0.67
,11:52:11,6,3590,3213.3,0.7,13.3,9,11.5,0.078,10,49.9,0.67
,11:52:12,6,3590,3214.3,0.7,13.3,9,11.5,0.076,10,49.9,0.67
,11:52:13,6,3590,3215.3,0.69,13.3,9,11.5,0.075,10,49.9,0.67
,11:52:14,6,3590,3216.3,0.69,13.3,9,11.6,0.075,10,49.9,0.66
,11:52:15,6,3590,3217.3,0.69,13.3,9,11.6,0.075,10,49.9,0.66
,11:52:16,6,3590,3218.3,0.69,13.3,9,11.6,0.075,10,49.9,0.66
,11:52:17,6,3590,3219.3,0.69,13.3,9,11.6,0.075,10,49.9,0.67
,11:52:18,6,3590,3220.3,0.69,13.3,9,11.6,0.075,10,49.9,0.67
,11:52:19,6,3590,3221.3,0.69,13.3,9,11.6,0.075,10,49.9,0.66
,11:52:20,6,3590,3222.3,0.68,13.3,9,11.6,0.076,10,49.9,0.65
,11:52:21,6,3590,3223.3,0.68,13.3,9,11.6,0.074,10,49.9,0.65
,11:52:22,6,3590,3224.3,0.69,13.3,9,11.7,0.075,10,49.9,0.66
,11:52:23,6,3590,3225.3,0.71,13.3,9,11.7,0.077,10,49.9,0.68
,11:52:24,6,3590,3226.3,0.72,13.3,9,11.7,0.075,10,49.9,0.69
,11:52:25,6,3590,3227.3,0.71,13.3,9,11.8,0.075,10,49.9,0.68
,11:52:26,6,3590,3228.3,0.7,13.3,10,11.8,0.072,10,49.9,0.68
,11:52:27,6,3590,3229.3,0.7,13.3,10,11.8,0.072,10,49.9,0.67
,11:52:28,6,3590,3230.3,0.69,13.3,9,11.8,0.073,10,49.9,0.67
,11:52:29,6,3590,3231.3,0.68,13.3,9,11.9,0.074,10,49.9,0.65
,11:52:30,6,3590,3232.3,0.67,13.3,9,11.9,0.074,10,49.9,0.64
,11:52:31,6,3590,3233.3,0.66,13.3,9,11.9,0.072,10,49.9,0.63
,11:52:32,6,3590,3234.3,0.67,13.3,9,11.9,0.072,10,49.9,0.64
,11:52:33,6,3590,3235.3,0.68,13.3,9,11.9,0.074,10,49.9,0.66
,11:52:34,6,3590,3236.3,0.69,13.3,9,12,0.075,10,49.9,0.66
,11:52:35,6,3590,3237.3,0.69,13.3,9,12,0.077,10,49.9,0.66
,11:52:36,6,3590,3238.3,0.68,13.3,9,12,0.078,10,49.9,0.65
,11:52:37,6,3590,3239.3,0.68,13.3,9,12,0.076,10,49.9,0.65
,11:52:38,6,3590,3240.3,0.69,13.3,9,12,0.075,10,49.9,0.67
,11:52:39,6,3590,3241.3,0.71,13.3,9,12,0.076,10,49.9,0.68
,11:52:40,6,3590,3242.3,0.71,13.3,9,12.1,0.077,10,49.9,0.68
,11:52:41,6,3590,3243.3,0.71,13.3,9,12.1,0.076,10,49.9,0.68
,11:52:42,6,3590,3244.3,0.7,13.3,9,12.1,0.074,10,49.9,0.68
,11:52:43,6,3590,3245.3,0.71,13.3,9,12.2,0.074,10,49.9,0.68
,11:52:44,6,3590,3246.3,0.7,13.3,9,12.2,0.074,10,49.9,0.68
,11:52:45,6,3590,3247.3,0.69,13.3,9,12.2,0.077,10,49.9,0.67
,11:52:46,6,3590,3248.3,0.69,13.3,9,12.2,0.074,10,49.9,0.66
,11:52:47,6,3590,3249.3,0.68,13.3,9,12.2,0.074,10,49.9,0.65
,11:52:48,6,3590,3250.3,0.68,13.3,9,12.3,0.074,10,49.9,0.65
,11:52:49,6,3590,3251.3,0.68,13.3,9,12.3,0.076,10,49.9,0.65
,11:52:50,6,3590,3252.3,0.69,13.3,9,12.3,0.075,10,49.9,0.66
,11:52:51,6,3590,3253.3,0.7,13.3,9,12.3,0.074,10,49.9,0.67
,11:52:52,6,3590,3254.3,0.71,13.3,9,12.4,0.075,10,49.9,0.68
,11:52:53,6,3590,3255.3,0.71,13.3,9,12.4,0.077,10,49.9,0.68
,11:52:54,6,3590,3256.3,0.7,13.3,9,12.4,0.076,10,49.9,0.68
,11:52:55,6,3590,3257.3,0.7,13.3,9,12.4,0.076,10,49.9,0.67
,11:52:56,6,3590,3258.3,0.69,13.3,9,12.4,0.073,10,49.9,0.67
,11:52:57,6,3590,3259.3,0.69,13.3,10,12.4,0.069,10,49.9,0.67
,11:52:58,6,3590,3260.3,0.7,13.3,10,12.5,0.071,10,49.9,0.67
,11:52:59,6,3590,3261.3,0.7,13.3,9,12.5,0.074,10,49.9,0.67
,11:53:00,6,3590,3262.3,0.7,13.3,9,12.5,0.075,10,49.9,0.67
,11:53:01,6,3590,3263.3,0.69,13.3,9,12.5,0.075,10,49.9,0.66
,11:53:02,6,3590,3264.3,0.68,13.3,9,12.6,0.074,10,49.9,0.65
,11:53:03,6,3590,3265.3,0.69,13.3,9,12.6,0.074,10,49.9,0.66
,11:53:04,6,3590,3266.3,0.7,13.3,9,12.6,0.075,10,49.9,0.67
,11:53:05,6,3590,3267.3,0.7,13.3,9,12.6,0.078,10,49.9,0.67
,11:53:06,6,3590,3268.3,0.7,13.3,9,12.7,0.078,10,49.9,0.68
,11:53:07,6,3590,3269.3,0.7,13.3,9,12.7,0.076,10,49.9,0.67
,11:53:08,6,3590,3270.3,0.7,13.3,9,12.7,0.073,10,49.9,0.67
