Data file,,RA0.3_HEF_-8C_001_45MINS.TSV,,,,,,,,,,
,17:03:08,4,2700,2483,1.11,13.3,9,-6,0.117,10,0.2,1.04
,17:03:09,4,2700,2484,1.11,13.3,9,-6,0.12,10,0.2,1.04
,17:03:10,4,2700,2485,1.11,13.3,9,-6,0.12,10,0.2,1.03
,17:03:11,4,2700,2486,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:12,4,2700,2487,1.09,13.3,9,-6,0.122,10,0.2,1.03
,17:03:13,4,2700,2488,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:14,4,2700,2489,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:15,4,2700,2490,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:16,4,2700,2491,1.09,13.3,9,-6,0.122,10,0.2,1.02
,17:03:17,4,2700,2492,1.09,13.3,9,-6,0.122,10,0.2,1.02
,17:03:18,4,2700,2493,1.09,13.3,9,-6,0.122,10,0.2,1.02
,17:03:19,4,2700,2494,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:20,4,2700,2495,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:21,4,2700,2496,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:22,4,2700,2497,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:23,4,2700,2498,1.1,13.3,9,-6,0.122,10,0.2,1.03
,17:03:24,4,2700,2499,1.1,13.3,9,-6,0.123,10,0.2,1.03
,17:03:25,4,2700,2500,1.11,13.3,9,-6,0.123,10,0.2,1.04
,17:03:26,4,2700,2501,1.11,13.3,9,-6,0.12,10,0.2,1.03
,17:03:27,4,2700,2502,1.1,13.3,9,-6,0.116,10,0.2,1.03
,17:03:28,4,2700,2503,1.1,13.3,9,-6,0.116,10,0.2,1.03
,17:03:29,4,2700,2504,1.11,13.3,9,-6.1,0.12,10,0.2,1.04
,17:03:30,4,2700,2505,1.1,13.3,9,-6.1,0.12,10,0.2,1.03
,17:03:31,4,2700,2506,1.1,13.3,9,-6.1,0.122,10,0.2,1.03
,17:03:32,4,2700,2507,1.09,13.3,9,-6.1,0.125,10,0.2,1.02
,17:03:33,4,2700,2508,1.09,13.3,9,-6.1,0.125,10,0.2,1.02
,17:03:34,4,2700,2509,1.1,13.3,9,-6.1,0.126,10,0.2,1.03
,17:03:35,4,2700,2510,1.1,13.3,9,-6.1,0.123,10,0.2,1.03
,17:03:36,4,2700,2511,1.1,13.3,9,-6.1,0.123,10,0.1,1.03
,17:03:37,4,2700,2512,1.1,13.3,9,-6.1,0.123,10,0.2,1.03
,17:03:38,4,2700,2513,1.1,13.3,9,-6.1,0.127,10,0.2,1.03
,17:03:39,4,2700,2514,1.11,13.3,9,-6.1,0.123,10,0.2,1.04
,17:03:40,4,2700,2515,1.1,13.3,9,-6.1,0.123,10,0.2,1.03
,17:03:41,4,2700,2516,1.1,13.3,9,-6.1,0.123,10,0.2,1.03
,17:03:42,4,2700,2517,1.1,13.3,9,-6.1,0.126,10,0.2,1.03
,17:03:43,4,2700,2518,1.1,13.3,9,-6.1,0.122,10,0.2,1.03
,17:03:44,4,2700,2519,1.1,13.3,9,-6.1,0.122,10,0.2,1.03
,17:03:45,4,2700,2520,1.1,13.3,9,-6.1,0.123,10,0.2,1.03
,17:03:46,4,2700,2521,1.1,13.3,9,-6.1,0.12,10,0.2,1.03
,17:03:47,4,2700,2522,1.1,13.3,9,-6.1,0.119,10,0.2,1.03
,17:03:48,4,2700,2523,1.09,13.3,9,-6.1,0.115,10,0.2,1.02
,17:03:49,4,2700,2524,1.08,13.3,9,-6.1,0.117,10,0.2,1.01
,17:03:50,4,2700,2525,1.09,13.3,9,-6.1,0.118,10,0.2,1.02
,17:03:51,4,2700,2526,1.08,13.3,9,-6.1,0.121,10,0.2,1.01
,17:03:52,4,2700,2527,1.08,13.3,9,-6.1,0.121,10,0.2,1.01
,17:03:53,4,2700,2528,1.08,13.3,9,-6.1,0.12,10,0.2,1.01
,17:03:54,4,2700,2529,1.08,13.3,9,-6.1,0.12,10,0.2,1.01
,17:03:55,4,2700,2530,1.08,13.3,9,-6.1,0.121,10,0.2,1.01
,17:03:56,4,2700,2531,1.09,13.3,9,-6.1,0.121,10,0.2,1.02
,17:03:57,4,2700,2532,1.09,13.3,9,-6.1,0.121,10,0.2,1.02
,17:03:58,4,2700,2533,1.09,13.3,9,-6.1,0.122,10,0.2,1.02
,17:03:59,4,2700,2534,1.1,13.3,9,-6.1,0.122,10,0.2,1.03
,17:04:00,4,2700,2535,1.1,13.3,9,-6.1,0.122,10,0.2,1.03
,17:04:01,4,2700,2536,1.1,13.3,9,-6.1,0.119,10,0.2,1.03
,17:04:02,4,2700,2537,1.09,13.3,9,-6.1,0.118,10,0.2,1.02
,17:04:03,4,2700,2538,1.09,13.3,9,-6.1,0.115,10,0.2,1.02
,17:04:04,4,2700,2539,1.08,13.3,9,-6.1,0.117,10,0.2,1.01
,17:04:05,4,2700,2540,1.08,13.3,9,-6.1,0.117,10,0.2,1.01
,17:04:06,4,2700,2541,1.07,13.3,9,-6.2,0.119,10,0.2,1
,17:04:07,4,2700,2542,1.07,13.3,9,-6.2,0.122,10,0.2,1
,17:04:08,4,2700,2543,1.06,13.3,9,-6.2,0.122,10,0.2,1
,17:04:09,4,2700,2544,1.07,13.3,9,-6.2,0.122,10,0.2,1
,17:04:10,4,2700,2545,1.07,13.3,9,-6.2,0.122,10,0.2,1
,17:04:11,4,2700,2546,1.07,13.3,9,-6.2,0.123,10,0.2,1
,17:04:12,4,2700,2547,1.08,13.3,9,-6.2,0.12,10,0.2,1.01
,17:04:13,4,2700,2548,1.08,13.3,9,-6.2,0.12,10,0.2,1.01
,17:04:14,4,2700,2549,1.08,13.3,9,-6.2,0.124,10,0.2,1.01
,17:04:15,4,2700,2550,1.08,13.3,9,-6.2,0.12,10,0.2,1.01
,17:04:16,4,2700,2551,1.09,13.3,9,-6.2,0.121,10,0.2,1.02
,17:04:17,4,2700,2552,1.09,13.3,9,-6.2,0.122,10,0.2,1.02
,17:04:18,4,2700,2553,1.1,13.3,9,-6.2,0.122,10,0.2,1.03
,17:04:19,4,2700,2554,1.1,13.3,9,-6.2,0.122,10,0.2,1.03
,17:04:20,4,2700,2555,1.1,13.3,9,-6.2,0.122,10,0.2,1.03
,17:04:21,4,2700,2556,1.1,13.3,9,-6.2,0.119,10,0.2,1.03
,17:04:22,4,2700,2557,1.09,13.3,9,-6.2,0.115,10,0.2,1.02
,17:04:23,4,2700,2558,1.09,13.3,9,-6.2,0.114,10,0.2,1.02
,17:04:24,4,2700,2559,1.08,13.3,9,-6.2,0.114,10,0.2,1.01
,17:04:25,4,2700,2560,1.08,13.3,9,-6.2,0.116,10,0.2,1.01
,17:04:26,4,2700,2561,1.08,13.3,9,-6.2,0.116,10,0.2,1.01
,17:04:27,4,2700,2562,1.08,13.3,9,-6.2,0.12,10,0.2,1.01
,17:04:28,4,2700,2563,1.08,13.3,9,-6.2,0.12,10,0.2,1.01
,17:04:29,4,2700,2564,1.07,13.3,9,-6.2,0.123,10,0.2,1
,17:04:30,4,2700,2565,1.07,13.3,9,-6.2,0.122,10,0.2,1
,17:04:31,4,2700,2566,1.07,13.3,9,-6.2,0.122,10,0.2,1
,17:04:32,4,2700,2567,1.07,13.3,9,-6.2,0.123,10,0.2,1
,17:04:33,4,2700,2568,1.08,13.3,9,-6.2,0.123,10,0.2,1.01
,17:04:34,4,2700,2569,1.08,13.3,9,-6.2,0.12,10,0.2,1.01
,17:04:35,4,2700,2570,1.08,13.3,9,-6.3,0.121,10,0.2,1.01
,17:04:36,4,2700,2571,1.09,13.3,9,-6.3,0.121,10,0.2,1.02
,17:04:37,4,2700,2572,1.09,13.3,9,-6.3,0.122,10,0.2,1.02
,17:04:38,4,2700,2573,1.09,13.3,9,-6.3,0.118,10,0.2,1.02
,17:04:39,4,2700,2574,1.09,13.3,9,-6.3,0.115,10,0.2,1.02
,17:04:40,4,2700,2575,1.09,13.3,9,-6.3,0.115,10,0.2,1.02
,17:04:41,4,2700,2576,1.09,13.3,9,-6.3,0.118,10,0.2,1.02
,17:04:42,4,2700,2577,1.08,13.3,9,-6.3,0.117,10,0.2,1.01
,17:04:43,4,2700,2578,1.08,13.3,9,-6.3,0.12,10,0.2,1.01
,17:04:44,4,2700,2579,1.08,13.3,9,-6.3,0.12,10,0.2,1.01
,17:04:45,4,2700,2580,1.08,13.3,9,-6.3,0.124,10,0.2,1.01
,17:04:46,4,2700,2581,1.08,13.3,9,-6.3,0.124,10,0.2,1.01
,17:04:47,4,2700,2582,1.08,13.3,9,-6.3,0.12,10,0.2,1.01
,17:04:48,4,2700,2583,1.08,13.3,9,-6.3,0.121,10,0.2,1.01
,17:04:49,4,2700,2584,1.09,13.3,9,-6.3,0.121,10,0.2,1.02
,17:04:50,4,2700,2585,1.09,13.3,9,-6.3,0.121,10,0.2,1.02
,17:04:51,4,2700,2586,1.09,13.3,9,-6.3,0.125,10,0.2,1.02
,17:04:52,4,2700,2587,1.08,13.3,9,-6.3,0.124,10,0.2,1.02
,17:04:53,4,2700,2588,1.09,13.3,9,-6.3,0.125,10,0.2,1.02
,17:04:54,4,2700,2589,1.09,13.3,9,-6.3,0.122,10,0.2,1.02
,17:04:55,4,2700,2590,1.09,13.3,9,-6.3,0.122,10,0.2,1.02
,17:04:56,4,2700,2591,1.1,13.3,9,-6.3,0.122,10,0.2,1.03
,17:04:57,4,2700,2592,1.1,13.3,9,-6.3,0.123,10,0.2,1.03
,17:04:58,4,2700,2593,1.11,13.3,9,-6.3,0.12,10,0.2,1.04
,17:04:59,4,2700,2594,1.11,13.3,9,-6.3,0.117,10,0.2,1.04
,17:05:00,4,2700,2595,1.11,13.3,9,-6.3,0.117,10,0.2,1.04
,17:05:01,4,2700,2596,1.1,13.3,9,-6.3,0.116,10,0.2,1.03
,17:05:02,4,2700,2597,1.1,13.3,9,-6.3,0.12,10,0.2,1.03
,17:05:03,4,2700,2598,1.1,13.3,9,-6.3,0.119,10,0.2,1.03
,17:05:04,4,2700,2599,1.1,13.3,9,-6.3,0.122,10,0.2,1.03
,17:05:05,4,2700,2600,1.09,13.3,9,-6.3,0.122,10,0.2,1.02
,17:05:06,4,2700,2601,1.09,13.3,9,-6.3,0.125,10,0.2,1.02
,17:05:07,4,2700,2602,1.09,13.3,9,-6.3,0.121,10,0.2,1.02
,17:05:08,4,2700,2603,1.09,13.3,9,-6.3,0.121,10,0.2,1.02
,17:05:09,4,2700,2604,1.09,13.3,9,-6.3,0.121,10,0.2,1.02
,17:05:10,4,2700,2605,1.09,13.3,9,-6.3,0.122,10,0.2,1.02
,17:05:11,4,2700,2606,1.09,13.3,9,-6.3,0.122,10,0.2,1.02
,17:05:12,4,2700,2607,1.09,13.3,9,-6.3,0.122,10,0.2,1.02
,17:05:13,4,2700,2608,1.09,13.3,9,-6.3,0.121,10,0.2,1.01
,17:05:14,4,2700,2609,1.08,13.3,9,-6.4,0.116,10,0.2,1.01
,17:05:15,4,2700,2610,1.07,13.3,9,-6.4,0.116,10,0.2,1
,17:05:16,4,2700,2611,1.07,13.3,9,-6.4,0.116,10,0.2,1
,17:05:17,4,2700,2612,1.07,13.3,9,-6.4,0.116,10,0.2,1
,17:05:18,4,2700,2613,1.07,13.3,9,-6.4,0.119,10,0.2,1
,17:05:19,4,2700,2614,1.07,13.3,9,-6.4,0.119,10,0.2,1
,17:05:20,4,2700,2615,1.07,13.3,9,-6.4,0.123,10,0.2,1
,17:05:21,4,2700,2616,1.07,13.3,9,-6.4,0.123,10,0.2,1
,17:05:22,4,2700,2617,1.07,13.3,9,-6.4,0.119,10,0.2,1
,17:05:23,4,2700,2618,1.07,13.3,9,-6.4,0.119,10,0.2,1
,17:05:24,4,2700,2619,1.06,13.3,9,-6.4,0.119,10,0.1,1
,17:05:25,4,2700,2620,1.07,13.3,9,-6.4,0.119,10,0.2,1
,17:05:26,4,2700,2621,1.07,13.3,9,-6.4,0.12,10,0.2,1
,17:05:27,4,2700,2622,1.08,13.3,9,-6.4,0.114,10,0.2,1.01
,17:05:28,4,2700,2623,1.08,13.3,9,-6.4,0.114,10,0.2,1.01
,17:05:29,4,2700,2624,1.08,13.3,9,-6.4,0.117,10,0.2,1.01
,17:05:30,4,2700,2625,1.08,13.3,9,-6.4,0.12,10,0.2,1.01
,17:05:31,4,2700,2626,1.08,13.3,9,-6.4,0.12,10,0.1,1.01
,17:05:32,4,2700,2627,1.08,13.3,9,-6.4,0.12,10,0.1,1.01
,17:05:33,4,2700,2628,1.09,13.3,9,-6.4,0.121,10,0.1,1.02
,17:05:34,4,2700,2629,1.09,13.3,9,-6.4,0.121,10,0.2,1.02
,17:05:35,4,2700,2630,1.08,13.3,9,-6.4,0.12,10,0.2,1.01
,17:05:36,4,2700,2631,1.08,13.3,9,-6.4,0.12,10,0.2,1.01
,17:05:37,4,2700,2632,1.08,13.3,9,-6.4,0.12,10,0.1,1.01
,17:05:38,4,2700,2633,1.09,13.3,9,-6.5,0.121,10,0.2,1.02
,17:05:39,4,2700,2634,1.09,13.3,9,-6.5,0.121,10,0.2,1.02
,17:05:40,4,2700,2635,1.09,13.3,9,-6.5,0.121,10,0.2,1.02
,17:05:41,4,2700,2636,1.08,13.3,9,-6.5,0.121,10,0.2,1.01
,17:05:42,4,2700,2637,1.08,13.3,9,-6.5,0.117,10,0.2,1.01
,17:05:43,4,2700,2638,1.08,13.3,9,-6.5,0.116,10,0.2,1.01
,17:05:44,4,2700,2639,1.08,13.3,9,-6.5,0.113,10,0.2,1.01
,17:05:45,4,2700,2640,1.08,13.3,9,-6.5,0.117,10,0.2,1.01
,17:05:46,4,2700,2641,1.08,13.3,9,-6.5,0.12,10,0.2,1.01
,17:05:47,4,2700,2642,1.08,13.3,9,-6.5,0.123,10,0.1,1.01
,17:05:48,4,2700,2643,1.07,13.3,9,-6.5,0.123,10,0.2,1
,17:05:49,4,2700,2644,1.07,13.3,9,-6.5,0.122,10,0.2,1
,17:05:50,4,2700,2645,1.07,13.3,9,-6.5,0.122,10,0.2,1
,17:05:51,4,2700,2646,1.06,13.3,9,-6.5,0.122,10,0.1,1
,17:05:52,4,2700,2647,1.07,13.3,9,-6.5,0.122,10,0.2,1
,17:05:53,4,2700,2648,1.08,13.3,9,-6.5,0.123,10,0.2,1.01
,17:05:54,4,2700,2649,1.09,13.3,9,-6.5,0.121,10,0.2,1.02
,17:05:55,4,2700,2650,1.09,13.3,9,-6.5,0.122,10,0.2,1.02
,17:05:56,4,2700,2651,1.09,13.3,9,-6.5,0.122,10,0.2,1.02
,17:05:57,4,2700,2652,1.09,13.3,9,-6.5,0.122,10,0.2,1.02
,17:05:58,4,2700,2653,1.09,13.3,9,-6.5,0.121,10,0.2,1.02
,17:05:59,4,2700,2654,1.09,13.3,9,-6.5,0.121,10,0.2,1.01
,17:06:00,4,2700,2655,1.08,13.3,9,-6.5,0.117,10,0.2,1.01
,17:06:01,4,2700,2656,1.08,13.3,9,-6.5,0.117,10,0.2,1.01
,17:06:02,4,2700,2657,1.08,13.3,9,-6.5,0.117,10,0.2,1.01
,17:06:03,4,2700,2658,1.08,13.3,9,-6.5,0.114,10,0.2,1.01
,17:06:04,4,2700,2659,1.08,13.3,9,-6.5,0.113,10,0.2,1.01
,17:06:05,4,2700,2660,1.07,13.3,9,-6.5,0.113,10,0.2,1
,17:06:06,4,2700,2661,1.07,13.3,9,-6.5,0.119,10,0.2,1
,17:06:07,4,2700,2662,1.07,13.3,9,-6.5,0.119,10,0.2,1
,17:06:08,4,2700,2663,1.07,13.3,9,-6.6,0.119,10,0.2,1
,17:06:09,4,2700,2664,1.07,13.3,9,-6.6,0.119,10,0.2,1
,17:06:10,4,2700,2665,1.07,13.3,9,-6.6,0.12,10,0.2,1
,17:06:11,4,2700,2666,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:12,4,2700,2667,1.08,13.3,9,-6.6,0.124,10,0.2,1.01
,17:06:13,4,2700,2668,1.08,13.3,9,-6.6,0.124,10,0.2,1.01
,17:06:14,4,2700,2669,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:15,4,2700,2670,1.08,13.3,9,-6.6,0.117,10,0.2,1.01
,17:06:16,4,2700,2671,1.08,13.3,9,-6.6,0.114,10,0.2,1.01
,17:06:17,4,2700,2672,1.08,13.3,9,-6.6,0.117,10,0.2,1.01
,17:06:18,4,2700,2673,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:19,4,2700,2674,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:20,4,2700,2675,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:21,4,2700,2676,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:22,4,2700,2677,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:23,4,2700,2678,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:24,4,2700,2679,1.08,13.3,9,-6.6,0.121,10,0.2,1.01
,17:06:25,4,2700,2680,1.08,13.3,9,-6.6,0.121,10,0.2,1.01
,17:06:26,4,2700,2681,1.09,13.3,9,-6.6,0.121,10,0.2,1.02
,17:06:27,4,2700,2682,1.08,13.3,9,-6.6,0.121,10,0.2,1.01
,17:06:28,4,2700,2683,1.08,13.3,9,-6.6,0.12,10,0.2,1.01
,17:06:29,4,2700,2684,1.07,13.3,9,-6.6,0.12,10,0.2,1
,17:06:30,4,2700,2685,1.07,13.3,9,-6.6,0.119,10,0.2,1
,17:06:31,4,2700,2686,1.07,13.3,9,-6.7,0.12,10,0.2,1
,17:06:32,4,2700,2687,1.07,13.3,9,-6.7,0.12,10,0.2,1.01
,17:06:33,4,2700,2688,1.08,13.3,9,-6.7,0.116,10,0.2,1
,17:06:34,4,2700,2689,1.07,13.3,9,-6.7,0.113,10,0.2,1
,17:06:35,4,2700,2690,1.07,13.3,9,-6.7,0.113,10,0.2,1
,17:06:36,4,2700,2691,1.07,13.3,10,-6.7,0.11,10,0.2,1
,17:06:37,4,2700,2692,1.07,13.3,9,-6.7,0.113,10,0.2,1
,17:06:38,4,2700,2693,1.06,13.3,9,-6.7,0.112,10,0.2,0.99
,17:06:39,4,2700,2694,1.05,13.3,9,-6.7,0.114,10,0.2,0.98
,17:06:40,4,2700,2695,1.04,13.3,9,-6.7,0.116,10,0.2,0.97
,17:06:41,4,2700,2696,1.03,13.3,9,-6.7,0.115,10,0.2,0.97
,17:06:42,4,2700,2697,1.03,13.3,9,-6.7,0.115,10,0.2,0.97
,17:06:43,4,2700,2698,1.03,13.3,9,-6.7,0.115,10,0.2,0.97
,17:06:44,4,2700,2699,1.03,13.3,9,-6.7,0.115,10,0.2,0.97
,17:06:45,4,2700,2700,1.03,13.3,9,-6.7,0.115,10,0.2,0.97
,17:06:46,4,2700,2701,1.03,13.3,9,-6.7,0.115,10,0.2,0.97
,17:06:47,4,2700,2702,1.03,13.3,9,-6.7,0.118,10,0.2,0.96
,17:06:48,4,2700,2703,1.03,13.3,9,-6.7,0.118,10,0.2,0.96
,17:06:49,4,2700,2704,1.03,13.3,9,-6.7,0.118,10,0.2,0.97
,17:06:50,4,2700,2705,1.04,13.3,9,-6.7,0.119,10,0.2,0.97
,17:06:51,4,2700,2706,1.04,13.3,9,-6.7,0.12,10,0.2,0.98
,17:06:52,4,2700,2707,1.05,13.3,9,-6.7,0.121,10,0.2,0.99
,17:06:53,4,2700,2708,1.05,13.3,9,-6.7,0.121,10,0.2,0.99
,17:06:54,4,2700,2709,1.05,13.3,9,-6.7,0.121,10,0.2,0.99
,17:06:55,4,2700,2710,1.05,13.3,9,-6.8,0.121,10,0.2,0.99
,17:06:56,4,2700,2711,1.06,13.3,9,-6.8,0.122,10,0.2,0.99
,17:06:57,4,2700,2712,1.07,13.3,9,-6.8,0.119,10,0.2,1
,17:06:58,4,2700,2713,1.07,13.3,9,-6.8,0.12,10,0.2,1.01
,17:06:59,4,2700,2714,1.07,13.3,9,-6.8,0.12,10,0.2,1
,17:07:00,4,2700,2715,1.07,13.3,9,-6.8,0.119,10,0.2,1
,17:07:01,4,2700,2716,1.07,13.3,9,-6.8,0.119,10,0.2,1
,17:07:02,4,2700,2717,1.07,13.3,9,-6.8,0.119,10,0.2,1
,17:07:03,4,2700,2718,1.06,13.3,9,-6.8,0.119,10,0.2,1
,17:07:04,4,2700,2719,1.07,13.3,9,-6.8,0.119,10,0.2,1
,17:07:05,4,2700,2720,1.07,13.3,9,-6.8,0.119,10,0.2,1
,17:07:06,4,2700,2721,1.07,13.3,9,-6.8,0.12,10,0.2,1
,17:07:07,4,2700,2722,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:08,4,2700,2723,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:09,4,2700,2724,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:10,4,2700,2725,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:11,4,2700,2726,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:12,4,2700,2727,1.07,13.3,9,-6.8,0.12,10,0.2,1
,17:07:13,4,2700,2728,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:14,4,2700,2729,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:15,4,2700,2730,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:16,4,2700,2731,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:17,4,2700,2732,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:18,4,2700,2733,1.08,13.3,9,-6.8,0.12,10,0.2,1.01
,17:07:19,4,2700,2734,1.08,13.3,9,-6.8,0.117,10,0.2,1.01
,17:07:20,4,2700,2735,1.08,13.3,9,-6.9,0.117,10,0.2,1.01
,17:07:21,4,2700,2736,1.08,13.3,9,-6.9,0.117,10,0.2,1.01
,17:07:22,4,2700,2737,1.08,13.3,9,-6.9,0.114,10,0.2,1.01
,17:07:23,4,2700,2738,1.08,13.3,9,-6.9,0.114,10,0.2,1.01
,17:07:24,4,2700,2739,1.07,13.3,9,-6.9,0.113,10,0.2,1
,17:07:25,4,2700,2740,1.06,13.3,9,-6.9,0.112,10,0.2,0.99
,17:07:26,4,2700,2741,1.06,13.3,9,-6.9,0.115,10,0.2,0.99
,17:07:27,4,2700,2742,1.06,13.3,9,-6.9,0.115,10,0.2,0.99
,17:07:28,4,2700,2743,1.06,13.3,9,-6.9,0.115,10,0.2,0.99
,17:07:29,4,2700,2744,1.05,13.3,9,-6.9,0.117,10,0.2,0.99
,17:07:30,4,2700,2745,1.05,13.3,9,-6.9,0.12,10,0.2,0.98
,17:07:31,4,2700,2746,1.04,13.3,9,-6.9,0.119,10,0.2,0.97
,17:07:32,4,2700,2747,1.04,13.3,9,-6.9,0.119,10,0.2,0.97
,17:07:33,4,2700,2748,1.03,13.3,9,-6.9,0.119,10,0.2,0.97
,17:07:34,4,2700,2749,1.04,13.3,9,-6.9,0.119,10,0.2,0.97
,17:07:35,4,2700,2750,1.04,13.3,9,-6.9,0.119,10,0.2,0.98
,17:07:36,4,2700,2751,1.05,13.3,9,-6.9,0.12,10,0.2,0.98
,17:07:37,4,2700,2752,1.05,13.3,9,-6.9,0.117,10,0.2,0.99
,17:07:38,4,2700,2753,1.05,13.3,9,-6.9,0.118,10,0.2,0.99
,17:07:39,4,2700,2754,1.05,13.3,9,-6.9,0.117,10,0.2,0.99
,17:07:40,4,2700,2755,1.05,13.3,9,-6.9,0.117,10,0.2,0.99
,17:07:41,4,2700,2756,1.05,13.3,9,-7,0.117,10,0.2,0.98
,17:07:42,4,2700,2757,1.05,13.3,9,-7,0.117,10,0.2,0.98
,17:07:43,4,2700,2758,1.05,13.3,9,-7,0.117,10,0.2,0.98
,17:07:44,4,2700,2759,1.05,13.3,9,-7,0.117,10,0.2,0.99
,17:07:45,4,2700,2760,1.06,13.3,9,-7,0.118,10,0.2,0.99
,17:07:46,4,2700,2761,1.06,13.3,9,-7,0.118,10,0.2,0.99
,17:07:47,4,2700,2762,1.06,13.3,9,-7,0.118,10,0.2,1
,17:07:48,4,2700,2763,1.06,13.3,9,-7,0.119,10,0.2,1
,17:07:49,4,2700,2764,1.06,13.3,9,-7,0.119,10,0.2,1
,17:07:50,4,2700,2765,1.06,13.3,9,-7,0.118,10,0.2,0.99
,17:07:51,4,2700,2766,1.05,13.3,9,-7,0.118,10,0.2,0.99
,17:07:52,4,2700,2767,1.05,13.3,9,-7,0.117,10,0.2,0.99
,17:07:53,4,2700,2768,1.05,13.3,9,-7,0.114,10,0.2,0.99
,17:07:54,4,2700,2769,1.05,13.3,9,-7,0.114,10,0.2,0.99
,17:07:55,4,2700,2770,1.06,13.3,9,-7,0.115,10,0.2,0.99
,17:07:56,4,2700,2771,1.05,13.3,9,-7,0.114,10,0.2,0.99
,17:07:57,4,2700,2772,1.05,13.3,9,-7,0.113,10,0.2,0.98
,17:07:58,4,2700,2773,1.04,13.3,9,-7,0.113,10,0.2,0.98
,17:07:59,4,2700,2774,1.05,13.3,9,-7,0.113,10,0.2,0.98
,17:08:00,4,2700,2775,1.05,13.3,9,-7,0.114,10,0.2,0.98
,17:08:01,4,2700,2776,1.05,13.3,9,-7,0.114,10,0.2,0.98
,17:08:02,4,2700,2777,1.05,13.3,9,-7,0.113,10,0.2,0.98
,17:08:03,4,2700,2778,1.05,13.3,9,-7,0.113,10,0.2,0.98
,17:08:04,4,2700,2779,1.05,13.3,9,-7,0.117,10,0.2,0.98
,17:08:05,4,2700,2780,1.04,13.3,9,-7.1,0.116,10,0.2,0.98
,17:08:06,4,2700,2781,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:07,4,2700,2782,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:08,4,2700,2783,1.05,13.3,9,-7.1,0.114,10,0.2,0.99
,17:08:09,4,2700,2784,1.05,13.3,9,-7.1,0.114,10,0.2,0.98
,17:08:10,4,2700,2785,1.04,13.3,9,-7.1,0.116,10,0.2,0.98
,17:08:11,4,2700,2786,1.04,13.3,9,-7.1,0.116,10,0.2,0.98
,17:08:12,4,2700,2787,1.04,13.3,9,-7.1,0.116,10,0.2,0.97
,17:08:13,4,2700,2788,1.04,13.3,9,-7.1,0.115,10,0.2,0.97
,17:08:14,4,2700,2789,1.03,13.3,9,-7.1,0.115,10,0.2,0.97
,17:08:15,4,2700,2790,1.04,13.3,9,-7.1,0.115,10,0.2,0.97
,17:08:16,4,2700,2791,1.04,13.3,9,-7.1,0.116,10,0.2,0.98
,17:08:17,4,2700,2792,1.05,13.3,9,-7.1,0.117,10,0.2,0.99
,17:08:18,4,2700,2793,1.05,13.3,9,-7.1,0.117,10,0.2,0.99
,17:08:19,4,2700,2794,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:20,4,2700,2795,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:21,4,2700,2796,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:22,4,2700,2797,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:23,4,2700,2798,1.04,13.3,9,-7.1,0.12,10,0.2,0.98
,17:08:24,4,2700,2799,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:25,4,2700,2800,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:26,4,2700,2801,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:27,4,2700,2802,1.05,13.3,9,-7.1,0.117,10,0.2,0.98
,17:08:28,4,2700,2803,1.05,13.3,9,-7.2,0.117,10,0.2,0.98
