Data file,,HONEDPEEK_ISO10_-8C_003.TSV,,,,,,,,,,
,10:41:36,4,3600,4268.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:41:37,4,3600,4269.8,0.86,13.3,7,-8.5,0.13,10,0.1,0.81
,10:41:38,4,3600,4270.8,0.86,13.3,7,-8.5,0.128,10,0.1,0.8
,10:41:39,4,3600,4271.8,0.86,13.3,6,-8.5,0.134,10,0.1,0.8
,10:41:40,4,3600,4272.8,0.86,13.3,6,-8.5,0.134,10,0.1,0.8
,10:41:41,4,3600,4273.8,0.87,13.3,7,-8.5,0.125,10,0.1,0.81
,10:41:42,4,3600,4274.8,0.87,13.3,7,-8.5,0.121,10,0.1,0.82
,10:41:43,4,3600,4275.8,0.88,13.3,7,-8.5,0.122,10,0.1,0.82
,10:41:44,4,3600,4276.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:41:45,4,3600,4277.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:41:46,4,3600,4278.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.8
,10:41:47,4,3600,4279.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.8
,10:41:48,4,3600,4280.8,0.86,13.3,7,-8.5,0.124,10,0.1,0.81
,10:41:49,4,3600,4281.8,0.86,13.3,7,-8.5,0.124,10,0.1,0.81
,10:41:50,4,3600,4282.8,0.86,13.3,7,-8.5,0.124,10,0.1,0.81
,10:41:51,4,3600,4283.8,0.86,13.3,7,-8.5,0.13,10,0,0.81
,10:41:52,4,3600,4284.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:41:53,4,3600,4285.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:41:54,4,3600,4286.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:41:55,4,3600,4287.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:41:56,4,3600,4288.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:41:57,4,3600,4289.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:41:58,4,3600,4290.8,0.87,13.3,7,-8.5,0.121,10,0.1,0.81
,10:41:59,4,3600,4291.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.8
,10:42:00,4,3600,4292.8,0.85,13.3,6,-8.5,0.133,10,0.1,0.8
,10:42:01,4,3600,4293.8,0.85,13.3,6,-8.5,0.132,10,0.1,0.79
,10:42:02,4,3600,4294.8,0.85,13.3,7,-8.5,0.128,10,0.1,0.8
,10:42:03,4,3600,4295.8,0.86,13.3,7,-8.5,0.128,10,0.1,0.8
,10:42:04,4,3600,4296.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.81
,10:42:05,4,3600,4297.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:06,4,3600,4298.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:42:07,4,3600,4299.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:42:08,4,3600,4300.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:42:09,4,3600,4301.8,0.88,13.3,7,-8.5,0.127,10,0.1,0.82
,10:42:10,4,3600,4302.8,0.88,13.3,7,-8.5,0.132,10,0.1,0.83
,10:42:11,4,3600,4303.8,0.88,13.3,7,-8.5,0.127,10,0.1,0.83
,10:42:12,4,3600,4304.8,0.88,13.3,7,-8.5,0.132,10,0.1,0.82
,10:42:13,4,3600,4305.8,0.88,13.3,7,-8.5,0.127,10,0.1,0.82
,10:42:14,4,3600,4306.8,0.87,13.3,7,-8.5,0.122,10,0.1,0.82
,10:42:15,4,3600,4307.8,0.87,13.3,7,-8.5,0.121,10,0.1,0.82
,10:42:16,4,3600,4308.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:42:17,4,3600,4309.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:42:18,4,3600,4310.8,0.87,13.3,7,-8.5,0.121,10,0.1,0.81
,10:42:19,4,3600,4311.8,0.86,13.3,7,-8.5,0.125,10,0.1,0.81
,10:42:20,4,3600,4312.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.81
,10:42:21,4,3600,4313.8,0.86,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:22,4,3600,4314.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:23,4,3600,4315.8,0.87,13.3,7,-8.5,0.13,10,0,0.81
,10:42:24,4,3600,4316.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:25,4,3600,4317.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:26,4,3600,4318.8,0.86,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:27,4,3600,4319.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:28,4,3600,4320.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:42:29,4,3600,4321.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:42:30,4,3600,4322.8,0.87,13.3,7,-8.5,0.122,10,0.1,0.82
,10:42:31,4,3600,4323.8,0.88,13.3,7,-8.5,0.118,10,0.1,0.82
,10:42:32,4,3600,4324.8,0.87,13.3,7,-8.5,0.122,10,0.1,0.82
,10:42:33,4,3600,4325.8,0.87,13.3,7,-8.5,0.125,10,0.1,0.81
,10:42:34,4,3600,4326.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.8
,10:42:35,4,3600,4327.8,0.86,13.3,6,-8.5,0.134,10,0.1,0.8
,10:42:36,4,3600,4328.8,0.86,13.3,6,-8.5,0.134,10,0.1,0.8
,10:42:37,4,3600,4329.8,0.86,13.3,6,-8.5,0.134,10,0.1,0.81
,10:42:38,4,3600,4330.8,0.86,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:39,4,3600,4331.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:42:40,4,3600,4332.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:42:41,4,3600,4333.8,0.88,13.3,7,-8.5,0.127,10,0.1,0.82
,10:42:42,4,3600,4334.8,0.88,13.3,7,-8.5,0.127,10,0.1,0.82
,10:42:43,4,3600,4335.8,0.88,13.3,7,-8.5,0.122,10,0.1,0.82
,10:42:44,4,3600,4336.8,0.88,13.3,7,-8.5,0.122,10,0.1,0.82
,10:42:45,4,3600,4337.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:42:46,4,3600,4338.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:47,4,3600,4339.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:48,4,3600,4340.8,0.86,13.3,7,-8.5,0.125,10,0.1,0.81
,10:42:49,4,3600,4341.8,0.87,13.3,7,-8.5,0.125,10,0.1,0.81
,10:42:50,4,3600,4342.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:42:51,4,3600,4343.8,0.87,13.3,7,-8.5,0.125,10,0.1,0.81
,10:42:52,4,3600,4344.8,0.86,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:53,4,3600,4345.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.8
,10:42:54,4,3600,4346.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.8
,10:42:55,4,3600,4347.8,0.86,13.3,7,-8.5,0.129,10,0.1,0.8
,10:42:56,4,3600,4348.8,0.86,13.3,7,-8.5,0.125,10,0.1,0.81
,10:42:57,4,3600,4349.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:42:58,4,3600,4350.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:42:59,4,3600,4351.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.82
,10:43:00,4,3600,4352.8,0.87,13.3,7,-8.5,0.121,10,0.1,0.81
,10:43:01,4,3600,4353.8,0.87,13.3,7,-8.5,0.126,10,0.1,0.81
,10:43:02,4,3600,4354.8,0.87,13.3,7,-8.5,0.13,10,0.1,0.81
,10:43:03,4,3600,4355.8,0.86,13.3,6,-8.5,0.135,10,0.1,0.81
,10:43:04,4,3600,4356.8,0.86,13.3,6,-8.4,0.134,10,0.1,0.8
,10:43:05,4,3600,4357.8,0.86,13.3,6,-8.4,0.134,10,0.1,0.8
,10:43:06,4,3600,4358.8,0.86,13.3,7,-8.4,0.129,10,0.1,0.81
,10:43:07,4,3600,4359.8,0.87,13.3,7,-8.4,0.125,10,0.1,0.81
,10:43:08,4,3600,4360.8,0.87,13.3,7,-8.4,0.125,10,0.1,0.81
,10:43:09,4,3600,4361.8,0.87,13.3,7,-8.4,0.125,10,0.1,0.81
,10:43:10,4,3600,4362.8,0.87,13.3,7,-8.4,0.13,10,0.1,0.81
,10:43:11,4,3600,4363.8,0.86,13.3,7,-8.4,0.13,10,0.1,0.81
,10:43:12,4,3600,4364.8,0.87,13.3,7,-8.4,0.125,10,0.1,0.81
,10:43:13,4,3600,4365.8,0.87,13.3,7,-8.4,0.125,10,0.1,0.81
,10:43:14,4,3600,4366.8,0.87,13.3,7,-8.4,0.126,10,0.1,0.81
,10:43:15,4,3600,4367.8,0.87,13.3,7,-8.4,0.131,10,0.1,0.82
,10:43:16,4,3600,4368.8,0.87,13.3,7,-8.4,0.131,10,0.1,0.82
,10:43:17,4,3600,4369.8,0.88,13.3,6,-8.4,0.137,10,0.1,0.82
,10:43:18,4,3600,4370.8,0.88,13.3,7,-8.4,0.131,10,0.1,0.82
,10:43:19,4,3600,4371.8,0.88,13.3,7,-8.4,0.127,10,0.1,0.82
,10:43:20,4,3600,4372.8,0.88,13.3,7,-8.4,0.123,10,0.1,0.83
,10:43:21,4,3600,4373.8,0.88,13.3,7,-8.4,0.123,10,0.1,0.83
,10:43:22,4,3600,4374.8,0.88,13.3,7,-8.4,0.123,10,0.1,0.83
,10:43:23,4,3600,4375.8,0.88,13.3,7,-8.4,0.127,10,0.1,0.82
,10:43:24,4,3600,4376.8,0.88,13.3,7,-8.4,0.123,10,0.1,0.83
,10:43:25,4,3600,4377.8,0.89,13.3,7,-8.4,0.124,10,0.1,0.83
,10:43:26,4,3600,4378.8,0.88,13.3,7,-8.4,0.123,10,0.1,0.83
,10:43:27,4,3600,4379.8,0.88,13.3,7,-8.4,0.131,10,0.1,0.82
,10:43:28,4,3600,4380.8,0.87,13.3,7,-8.4,0.13,10,0.1,0.81
,10:43:29,4,3600,4381.8,0.86,13.3,7,-8.4,0.129,10,0.1,0.81
,10:43:30,4,3600,4382.8,0.86,13.3,7,-8.4,0.125,10,0.1,0.81
,10:43:31,4,3600,4383.8,0.87,13.3,7,-8.4,0.125,10,0.1,0.81
,10:43:32,4,3600,4384.8,0.86,13.3,7,-8.4,0.13,10,0.1,0.81
,10:43:33,4,3600,4385.8,0.86,13.3,6,-8.4,0.134,10,0.1,0.8
,10:43:34,4,3600,4386.8,0.86,13.3,7,-8.4,0.129,10,0.1,0.81
,10:43:35,4,3600,4387.8,0.87,13.3,7,-8.3,0.13,10,0.1,0.81
,10:43:36,4,3600,4388.8,0.87,13.3,7,-8.3,0.126,10,0.1,0.82
,10:43:37,4,3600,4389.8,0.88,13.3,7,-8.3,0.127,10,0.1,0.83
,10:43:38,4,3600,4390.8,0.89,13.3,7,-8.3,0.128,10,0.1,0.83
,10:43:39,4,3600,4391.8,0.89,13.3,7,-8.3,0.128,10,0.1,0.83
,10:43:40,4,3600,4392.8,0.88,13.3,7,-8.3,0.128,10,0.1,0.83
,10:43:41,4,3600,4393.8,0.88,13.3,7,-8.3,0.127,10,0.1,0.82
,10:43:42,4,3600,4394.8,0.87,13.3,7,-8.3,0.131,10,0.1,0.82
,10:43:43,4,3600,4395.8,0.87,13.3,7,-8.3,0.126,10,0.1,0.82
,10:43:44,4,3600,4396.8,0.88,13.3,7,-8.3,0.127,10,0.1,0.82
,10:43:45,4,3600,4397.8,0.88,13.3,7,-8.3,0.127,10,0.1,0.82
,10:43:46,4,3600,4398.8,0.88,13.3,7,-8.3,0.127,10,0.1,0.82
,10:43:47,4,3600,4399.8,0.88,13.3,7,-8.3,0.127,10,0.1,0.82
,10:43:48,4,3600,4400.8,0.88,13.3,7,-8.3,0.122,10,0.1,0.82
,10:43:49,4,3600,4401.8,0.88,13.3,7,-8.3,0.118,10,0.1,0.82
,10:43:50,4,3600,4402.8,0.87,13.3,7,-8.3,0.122,10,0.1,0.82
,10:43:51,4,3600,4403.8,0.87,13.3,7,-8.3,0.121,10,0.1,0.81
,10:43:52,4,3600,4404.8,0.86,13.3,7,-8.3,0.124,10,0.1,0.81
,10:43:53,4,3600,4405.8,0.86,13.3,7,-8.3,0.124,10,0.1,0.8
,10:43:54,4,3600,4406.8,0.86,13.3,7,-8.3,0.128,10,0.1,0.8
,10:43:55,4,3600,4407.8,0.86,13.3,7,-8.3,0.128,10,0.1,0.8
,10:43:56,4,3600,4408.8,0.86,13.3,7,-8.3,0.124,10,0.1,0.8
,10:43:57,4,3600,4409.8,0.86,13.3,7,-8.2,0.124,10,0.1,0.8
,10:43:58,4,3600,4410.8,0.85,13.3,7,-8.2,0.128,10,0.1,0.8
,10:43:59,4,3600,4411.8,0.85,13.3,7,-8.2,0.128,10,0.1,0.8
,10:44:00,4,3600,4412.8,0.85,13.3,6,-8.2,0.133,10,0.1,0.8
,10:44:01,4,3600,4413.8,0.86,13.3,6,-8.2,0.134,10,0.1,0.81
,10:44:02,4,3600,4414.8,0.87,13.3,7,-8.2,0.126,10,0.1,0.82
,10:44:03,4,3600,4415.8,0.88,13.3,7,-8.2,0.127,10,0.1,0.82
,10:44:04,4,3600,4416.8,0.88,13.3,7,-8.2,0.127,10,0.1,0.82
,10:44:05,4,3600,4417.8,0.87,13.3,7,-8.2,0.131,10,0.1,0.82
,10:44:06,4,3600,4418.8,0.87,13.3,7,-8.2,0.131,10,0.1,0.82
,10:44:07,4,3600,4419.8,0.87,13.3,7,-8.2,0.126,10,0.1,0.82
,10:44:08,4,3600,4420.8,0.87,13.3,7,-8.2,0.121,10,0.1,0.81
,10:44:09,4,3600,4421.8,0.87,13.3,7,-8.2,0.121,10,0.1,0.81
,10:44:10,4,3600,4422.8,0.86,13.3,7,-8.2,0.124,10,0.1,0.8
,10:44:11,4,3600,4423.8,0.85,13.3,7,-8.2,0.123,10,0.1,0.8
,10:44:12,4,3600,4424.8,0.85,13.3,7,-8.2,0.127,10,0.1,0.79
,10:44:13,4,3600,4425.8,0.85,13.3,7,-8.2,0.127,10,0.1,0.79
,10:44:14,4,3600,4426.8,0.85,13.3,6,-8.2,0.133,10,0.1,0.8
,10:44:15,4,3600,4427.8,0.86,13.3,7,-8.1,0.128,10,0.1,0.8
,10:44:16,4,3600,4428.8,0.86,13.3,7,-8.1,0.13,10,0.1,0.81
,10:44:17,4,3600,4429.8,0.87,13.3,7,-8.1,0.13,10,0.1,0.81
,10:44:18,4,3600,4430.8,0.87,13.3,7,-8.1,0.13,10,0,0.81
,10:44:19,4,3600,4431.8,0.87,13.3,7,-8.1,0.13,10,0.1,0.81
,10:44:20,4,3600,4432.8,0.87,13.3,7,-8.1,0.13,10,0.1,0.81
,10:44:21,4,3600,4433.8,0.87,13.3,7,-8.1,0.131,10,0.1,0.82
,10:44:22,4,3600,4434.8,0.88,13.3,7,-8.1,0.132,10,0.1,0.82
,10:44:23,4,3600,4435.8,0.88,13.3,7,-8.1,0.132,10,0.1,0.83
,10:44:24,4,3600,4436.8,0.88,13.3,7,-8.1,0.133,10,0.1,0.83
,10:44:25,4,3600,4437.8,0.89,13.3,7,-8.1,0.133,10,0.1,0.83
,10:44:26,4,3600,4438.8,0.89,13.3,7,-8.1,0.128,10,0.1,0.83
,10:44:27,4,3600,4439.8,0.89,13.3,7,-8,0.124,10,0.1,0.83
,10:44:28,4,3600,4440.8,0.89,13.3,7,-8,0.12,10,0.1,0.83
,10:44:29,4,3600,4441.8,0.89,13.3,7,-8,0.124,10,0.1,0.83
,10:44:30,4,3600,4442.8,0.89,13.3,7,-8,0.128,10,0.1,0.83
,10:44:31,4,3600,4443.8,0.89,13.3,7,-8,0.124,10,0.1,0.83
,10:44:32,4,3600,4444.8,0.89,13.3,7,-8,0.128,10,0.1,0.83
,10:44:33,4,3600,4445.8,0.89,13.3,7,-8,0.133,10,0.1,0.83
,10:44:34,4,3600,4446.8,0.88,13.3,7,-8,0.133,10,0.1,0.83
,10:44:35,4,3600,4447.8,0.88,13.3,7,-8,0.132,10,0.1,0.82
,10:44:36,4,3600,4448.8,0.88,13.3,7,-8,0.132,10,0.1,0.83
,10:44:37,4,3600,4449.8,0.89,13.3,7,-8,0.128,10,0.1,0.83
,10:44:38,4,3600,4450.8,0.89,13.3,7,-8,0.129,10,0.1,0.84
,10:44:39,4,3600,4451.8,0.9,13.3,7,-8,0.13,10,0.1,0.84
,10:44:40,4,3600,4452.8,0.9,13.3,7,-8,0.13,10,0.1,0.84
,10:44:41,4,3600,4453.8,0.9,13.3,7,-7.9,0.135,10,0.1,0.84
,10:44:42,4,3600,4454.8,0.89,13.3,7,-7.9,0.134,10,0.1,0.84
,10:44:43,4,3600,4455.8,0.89,13.3,7,-7.9,0.134,10,0.1,0.84
,10:44:44,4,3600,4456.8,0.89,13.3,7,-7.9,0.129,10,0.1,0.84
,10:44:45,4,3600,4457.8,0.89,13.3,7,-7.9,0.129,10,0.1,0.84
,10:44:46,4,3600,4458.8,0.89,13.3,7,-7.9,0.129,10,0.1,0.84
,10:44:47,4,3600,4459.8,0.89,13.3,7,-7.9,0.124,10,0.1,0.84
,10:44:48,4,3600,4460.8,0.89,13.3,7,-7.9,0.124,10,0.1,0.83
,10:44:49,4,3600,4461.8,0.89,13.3,7,-7.9,0.124,10,0.1,0.83
,10:44:50,4,3600,4462.8,0.88,13.3,7,-7.9,0.119,10,0.1,0.83
,10:44:51,4,3600,4463.8,0.88,13.3,7,-7.9,0.122,10,0.1,0.82
,10:44:52,4,3600,4464.8,0.87,13.3,7,-7.9,0.122,10,0.1,0.82
,10:44:53,4,3600,4465.8,0.87,13.3,7,-7.8,0.126,10,0.1,0.82
,10:44:54,4,3600,4466.8,0.87,13.3,6,-7.8,0.136,10,0.1,0.82
,10:44:55,4,3600,4467.8,0.87,13.3,6,-7.8,0.136,10,0.1,0.82
,10:44:56,4,3600,4468.8,0.88,13.3,7,-7.8,0.131,10,0.1,0.82
,10:44:57,4,3600,4469.8,0.89,13.3,7,-7.8,0.128,10,0.1,0.83
,10:44:58,4,3600,4470.8,0.89,13.3,7,-7.8,0.129,10,0.1,0.84
,10:44:59,4,3600,4471.8,0.89,13.3,7,-7.8,0.133,10,0.1,0.83
,10:45:00,4,3600,4472.8,0.89,13.3,7,-7.8,0.133,10,0.1,0.83
,10:45:01,4,3600,4473.8,0.89,13.3,6,-7.8,0.138,10,0.1,0.83
,10:45:02,4,3600,4474.8,0.89,13.3,6,-7.8,0.139,10,0.1,0.84
,10:45:03,4,3600,4475.8,0.89,13.3,7,-7.7,0.134,10,0.1,0.84
,10:45:04,4,3600,4476.8,0.9,13.3,7,-7.7,0.13,10,0.1,0.84
,10:45:05,4,3600,4477.8,0.9,13.3,7,-7.7,0.13,10,0.1,0.84
,10:45:06,4,3600,4478.8,0.9,13.3,7,-7.7,0.13,10,0.1,0.84
,10:45:07,4,3600,4479.8,0.9,13.3,7,-7.7,0.13,10,0.1,0.84
,10:45:08,4,3600,4480.8,0.9,13.3,7,-7.7,0.13,10,0.1,0.84
,10:45:09,4,3600,4481.8,0.9,13.3,7,-7.7,0.126,10,0.1,0.84
,10:45:10,4,3600,4482.8,0.9,13.3,7,-7.7,0.126,10,0.1,0.84
,10:45:11,4,3600,4483.8,0.9,13.3,7,-7.7,0.125,10,0.1,0.84
,10:45:12,4,3600,4484.8,0.89,13.3,7,-7.7,0.129,10,0.1,0.84
,10:45:13,4,3600,4485.8,0.88,13.3,7,-7.7,0.133,10,0.1,0.83
,10:45:14,4,3600,4486.8,0.88,13.3,6,-7.6,0.137,10,0.1,0.82
,10:45:15,4,3600,4487.8,0.88,13.3,7,-7.6,0.127,10,0.1,0.82
,10:45:16,4,3600,4488.8,0.88,13.3,7,-7.6,0.132,10,0,0.83
,10:45:17,4,3600,4489.8,0.88,13.3,7,-7.6,0.132,10,0.1,0.82
,10:45:18,4,3600,4490.8,0.88,13.3,7,-7.6,0.132,10,0,0.82
,10:45:19,4,3600,4491.8,0.88,13.3,7,-7.6,0.132,10,0.1,0.83
,10:45:20,4,3600,4492.8,0.88,13.3,7,-7.6,0.128,10,0.1,0.83
,10:45:21,4,3600,4493.8,0.89,13.3,7,-7.6,0.128,10,0.1,0.84
,10:45:22,4,3600,4494.8,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,10:45:23,4,3600,4495.8,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,10:45:24,4,3600,4496.8,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,10:45:25,4,3600,4497.8,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,10:45:26,4,3600,4498.8,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,10:45:27,4,3600,4499.8,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,10:45:28,4,3600,4500.8,0.91,13.3,7,-7.5,0.136,10,0.1,0.84
,10:45:29,4,3600,4501.8,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,10:45:30,4,3600,4502.8,0.9,13.3,7,-7.5,0.125,10,0.1,0.84
,10:45:31,4,3600,4503.8,0.89,13.3,7,-7.5,0.12,10,0.1,0.84
,10:45:32,4,3600,4504.8,0.89,13.3,7,-7.4,0.12,10,0.1,0.84
,10:45:33,4,3600,4505.8,0.89,13.3,7,-7.4,0.124,10,0.1,0.83
,10:45:34,4,3600,4506.8,0.89,13.3,7,-7.4,0.128,10,0.1,0.83
,10:45:35,4,3600,4507.8,0.88,13.3,7,-7.4,0.133,10,0.1,0.83
,10:45:36,4,3600,4508.8,0.88,13.3,7,-7.4,0.133,10,0.1,0.83
,10:45:37,4,3600,4509.8,0.89,13.3,7,-7.4,0.133,10,0.1,0.83
,10:45:38,4,3600,4510.8,0.89,13.3,7,-7.4,0.133,10,0.1,0.83
,10:45:39,4,3600,4511.8,0.89,13.3,7,-7.4,0.128,10,0.1,0.83
,10:45:40,4,3600,4512.8,0.89,13.3,7,-7.3,0.128,10,0.1,0.83
,10:45:41,4,3600,4513.8,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,10:45:42,4,3600,4514.8,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,10:45:43,4,3600,4515.8,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,10:45:44,4,3600,4516.8,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,10:45:45,4,3600,4517.8,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,10:45:46,4,3600,4518.8,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,10:45:47,4,3600,4519.8,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,10:45:48,4,3600,4520.8,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,10:45:49,4,3600,4521.8,0.89,13.3,7,-7.3,0.129,10,0.1,0.84
,10:45:50,4,3600,4522.8,0.89,13.3,7,-7.2,0.129,10,0.1,0.84
,10:45:51,4,3600,4523.8,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,10:45:52,4,3600,4524.8,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,10:45:53,4,3600,4525.8,0.9,13.3,7,-7.2,0.125,10,0.1,0.84
,10:45:54,4,3600,4526.8,0.9,13.3,7,-7.2,0.125,10,0.1,0.84
,10:45:55,4,3600,4527.8,0.9,13.3,7,-7.2,0.125,10,0.1,0.84
,10:45:56,4,3600,4528.8,0.89,13.3,7,-7.2,0.12,10,0.1,0.84
,10:45:57,4,3600,4529.8,0.89,13.3,7,-7.1,0.125,10,0.1,0.84
,10:45:58,4,3600,4530.8,0.89,13.3,7,-7.1,0.124,10,0.1,0.84
,10:45:59,4,3600,4531.8,0.89,13.3,7,-7.1,0.133,10,0.1,0.83
,10:46:00,4,3600,4532.8,0.88,13.3,6,-7.1,0.138,10,0.1,0.83
,10:46:01,4,3600,4533.8,0.88,13.3,7,-7.1,0.133,10,0.1,0.83
,10:46:02,4,3600,4534.8,0.88,13.3,7,-7.1,0.133,10,0.1,0.83
,10:46:03,4,3600,4535.8,0.89,13.3,7,-7.1,0.133,10,0.1,0.83
,10:46:04,4,3600,4536.8,0.89,13.3,6,-7,0.139,10,0.1,0.84
,10:46:05,4,3600,4537.8,0.9,13.3,7,-7,0.135,10,0.1,0.84
,10:46:06,4,3600,4538.8,0.9,13.3,6,-7,0.14,10,0.1,0.84
,10:46:07,4,3600,4539.8,0.9,13.3,7,-7,0.135,10,0,0.85
,10:46:08,4,3600,4540.8,0.91,13.3,7,-7,0.131,10,0.1,0.85
,10:46:09,4,3600,4541.8,0.91,13.3,7,-7,0.131,10,0.1,0.85
,10:46:10,4,3600,4542.8,0.91,13.3,7,-7,0.131,10,0.1,0.85
,10:46:11,4,3600,4543.8,0.91,13.3,7,-7,0.131,10,0.1,0.85
,10:46:12,4,3600,4544.8,0.91,13.3,7,-7,0.131,10,0.1,0.85
,10:46:13,4,3600,4545.8,0.91,13.3,7,-6.9,0.131,10,0.1,0.85
,10:46:14,4,3600,4546.8,0.91,13.3,7,-6.9,0.136,10,0.1,0.85
,10:46:15,4,3600,4547.8,0.91,13.3,7,-6.9,0.131,10,0.1,0.85
,10:46:16,4,3600,4548.8,0.91,13.3,7,-6.9,0.126,10,0.1,0.85
,10:46:17,4,3600,4549.8,0.91,13.3,7,-6.9,0.122,10,0.1,0.85
,10:46:18,4,3600,4550.8,0.91,13.3,7,-6.9,0.127,10,0.1,0.85
,10:46:19,4,3600,4551.8,0.91,13.3,7,-6.9,0.131,10,0.1,0.85
,10:46:20,4,3600,4552.8,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,10:46:21,4,3600,4553.8,0.9,13.3,6,-6.8,0.14,10,0.1,0.84
,10:46:22,4,3600,4554.8,0.9,13.3,6,-6.8,0.14,10,0.1,0.84
,10:46:23,4,3600,4555.8,0.9,13.3,6,-6.8,0.141,10,0.1,0.84
,10:46:24,4,3600,4556.8,0.91,13.3,7,-6.8,0.136,10,0.1,0.85
,10:46:25,4,3600,4557.8,0.92,13.3,7,-6.8,0.137,10,0.1,0.86
,10:46:26,4,3600,4558.8,0.92,13.3,7,-6.8,0.138,10,0.1,0.86
,10:46:27,4,3600,4559.8,0.92,13.3,7,-6.8,0.133,10,0.1,0.86
,10:46:28,4,3600,4560.8,0.92,13.3,7,-6.8,0.133,10,0.1,0.86
,10:46:29,4,3600,4561.8,0.92,13.3,7,-6.7,0.133,10,0.1,0.86
,10:46:30,4,3600,4562.8,0.93,13.3,7,-6.7,0.129,10,0.1,0.87
,10:46:31,4,3600,4563.8,0.93,13.3,7,-6.7,0.134,10,0.1,0.87
,10:46:32,4,3600,4564.8,0.93,13.3,7,-6.7,0.135,10,0.1,0.87
,10:46:33,4,3600,4565.8,0.93,13.3,7,-6.7,0.14,10,0.1,0.87
,10:46:34,4,3600,4566.8,0.93,13.3,7,-6.7,0.134,10,0.1,0.87
,10:46:35,4,3600,4567.8,0.93,13.3,7,-6.7,0.134,10,0.1,0.86
,10:46:36,4,3600,4568.8,0.92,13.3,7,-6.7,0.133,10,0.1,0.86
,10:46:37,4,3600,4569.8,0.92,13.3,7,-6.6,0.133,10,0.1,0.86
,10:46:38,4,3600,4570.8,0.92,13.3,7,-6.6,0.138,10,0.1,0.86
,10:46:39,4,3600,4571.8,0.93,13.3,7,-6.6,0.139,10,0.1,0.86
