Data file,,RA0.3_PDMS_-8C_003.TSV,,,,,,,,,,
,12:52:52,4,2700,2000.2,1.12,13.3,9,-5.9,0.128,10,0,1.05
,12:52:53,4,2700,2001.2,1.12,13.3,9,-5.9,0.128,10,0,1.05
,12:52:54,4,2700,2002.2,1.12,13.3,9,-5.9,0.128,10,0,1.05
,12:52:55,4,2700,2003.2,1.12,13.3,9,-5.9,0.128,10,0,1.05
,12:52:56,4,2700,2004.2,1.12,13.3,9,-5.9,0.122,10,0,1.05
,12:52:57,4,2700,2005.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:52:58,4,2700,2006.2,1.12,13.3,9,-5.9,0.118,10,0,1.05
,12:52:59,4,2700,2007.2,1.12,13.3,9,-5.9,0.122,10,0,1.05
,12:53:00,4,2700,2008.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:53:01,4,2700,2009.2,1.12,13.3,9,-5.9,0.129,10,0,1.05
,12:53:02,4,2700,2010.2,1.12,13.3,9,-5.9,0.128,10,0,1.05
,12:53:03,4,2700,2011.2,1.12,13.3,9,-5.9,0.125,10,0,1.05
,12:53:04,4,2700,2012.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:53:05,4,2700,2013.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:53:06,4,2700,2014.2,1.12,13.3,9,-5.9,0.124,10,0,1.05
,12:53:07,4,2700,2015.2,1.11,13.3,9,-5.9,0.121,10,0,1.05
,12:53:08,4,2700,2016.2,1.11,13.3,9,-5.9,0.121,10,0,1.05
,12:53:09,4,2700,2017.2,1.12,13.3,9,-5.9,0.124,10,0,1.04
,12:53:10,4,2700,2018.2,1.11,13.3,9,-6,0.124,10,0,1.04
,12:53:11,4,2700,2019.2,1.11,13.3,9,-6,0.124,10,0,1.04
,12:53:12,4,2700,2020.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:53:13,4,2700,2021.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:53:14,4,2700,2022.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:53:15,4,2700,2023.2,1.12,13.3,9,-6,0.118,10,0,1.05
,12:53:16,4,2700,2024.2,1.12,13.3,9,-6,0.118,10,0,1.05
,12:53:17,4,2700,2025.2,1.12,13.3,9,-6,0.118,10,0,1.05
,12:53:18,4,2700,2026.2,1.12,13.3,9,-6,0.118,10,0,1.05
,12:53:19,4,2700,2027.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:53:20,4,2700,2028.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:53:21,4,2700,2029.2,1.11,13.3,9,-6,0.128,10,0,1.04
,12:53:22,4,2700,2030.2,1.11,13.3,9,-6,0.128,10,0,1.04
,12:53:23,4,2700,2031.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:24,4,2700,2032.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:25,4,2700,2033.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:26,4,2700,2034.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:53:27,4,2700,2035.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:53:28,4,2700,2036.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:53:29,4,2700,2037.2,1.11,13.3,9,-6,0.124,10,0,1.04
,12:53:30,4,2700,2038.2,1.11,13.3,9,-6,0.124,10,0,1.04
,12:53:31,4,2700,2039.2,1.11,13.3,9,-6,0.127,10,0,1.04
,12:53:32,4,2700,2040.2,1.11,13.3,9,-6,0.127,10,0,1.04
,12:53:33,4,2700,2041.2,1.11,13.3,9,-6,0.124,10,0,1.04
,12:53:34,4,2700,2042.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:53:35,4,2700,2043.2,1.12,13.3,9,-6,0.118,10,0,1.05
,12:53:36,4,2700,2044.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:37,4,2700,2045.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:38,4,2700,2046.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:53:39,4,2700,2047.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:53:40,4,2700,2048.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:41,4,2700,2049.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:42,4,2700,2050.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:53:43,4,2700,2051.2,1.12,13.3,9,-6,0.118,10,0,1.05
,12:53:44,4,2700,2052.2,1.12,13.3,9,-6,0.118,10,0,1.05
,12:53:45,4,2700,2053.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:46,4,2700,2054.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:53:47,4,2700,2055.2,1.11,13.3,9,-6,0.128,10,0,1.04
,12:53:48,4,2700,2056.2,1.11,13.3,9,-6,0.124,10,0,1.05
,12:53:49,4,2700,2057.2,1.12,13.3,9,-6,0.124,10,0,1.05
,12:53:50,4,2700,2058.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:53:51,4,2700,2059.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:53:52,4,2700,2060.2,1.12,13.3,9,-6,0.122,10,0,1.06
,12:53:53,4,2700,2061.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:54,4,2700,2062.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:55,4,2700,2063.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:56,4,2700,2064.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:53:57,4,2700,2065.2,1.13,13.3,9,-6,0.122,10,0,1.06
,12:53:58,4,2700,2066.2,1.13,13.3,9,-6,0.122,10,0,1.06
,12:53:59,4,2700,2067.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:54:00,4,2700,2068.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:54:01,4,2700,2069.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:54:02,4,2700,2070.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:54:03,4,2700,2071.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:54:04,4,2700,2072.2,1.12,13.3,9,-6,0.121,10,0,1.05
,12:54:05,4,2700,2073.2,1.12,13.3,9,-6,0.128,10,0,1.05
,12:54:06,4,2700,2074.2,1.12,13.3,9,-6,0.129,10,0,1.05
,12:54:07,4,2700,2075.2,1.12,13.3,9,-6,0.129,10,0,1.06
,12:54:08,4,2700,2076.2,1.13,13.3,9,-6,0.13,10,0,1.06
,12:54:09,4,2700,2077.2,1.14,13.3,9,-6,0.127,10,0,1.06
,12:54:10,4,2700,2078.2,1.14,13.3,9,-6,0.123,10,0,1.06
,12:54:11,4,2700,2079.2,1.13,13.3,9,-6,0.12,10,0,1.06
,12:54:12,4,2700,2080.2,1.13,13.3,9,-6,0.119,10,0,1.06
,12:54:13,4,2700,2081.2,1.13,13.3,9,-6,0.123,10,0,1.06
,12:54:14,4,2700,2082.2,1.13,13.3,9,-6,0.126,10,0,1.06
,12:54:15,4,2700,2083.2,1.13,13.3,9,-6,0.126,10,0,1.06
,12:54:16,4,2700,2084.2,1.13,13.3,9,-6,0.122,10,0,1.05
,12:54:17,4,2700,2085.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:54:18,4,2700,2086.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:54:19,4,2700,2087.2,1.12,13.3,9,-6,0.125,10,0,1.05
,12:54:20,4,2700,2088.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:54:21,4,2700,2089.2,1.12,13.3,9,-6,0.122,10,0,1.05
,12:54:22,4,2700,2090.2,1.12,13.3,9,-6.1,0.121,10,0,1.05
,12:54:23,4,2700,2091.2,1.12,13.3,9,-6.1,0.128,10,0,1.04
,12:54:24,4,2700,2092.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:54:25,4,2700,2093.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:54:26,4,2700,2094.2,1.12,13.3,9,-6.1,0.124,10,0,1.05
,12:54:27,4,2700,2095.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:54:28,4,2700,2096.2,1.12,13.3,9,-6.1,0.122,10,0,1.05
,12:54:29,4,2700,2097.2,1.12,13.3,9,-6.1,0.118,10,0,1.05
,12:54:30,4,2700,2098.2,1.12,13.3,9,-6.1,0.118,10,0,1.05
,12:54:31,4,2700,2099.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:54:32,4,2700,2100.2,1.12,13.3,9,-6.1,0.124,10,0,1.05
,12:54:33,4,2700,2101.2,1.11,13.3,9,-6.1,0.128,10,0,1.04
,12:54:34,4,2700,2102.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:54:35,4,2700,2103.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:54:36,4,2700,2104.2,1.11,13.3,9,-6.1,0.124,10,0.1,1.04
,12:54:37,4,2700,2105.2,1.12,13.3,9,-6.1,0.121,10,0,1.05
,12:54:38,4,2700,2106.2,1.12,13.3,9,-6.1,0.121,10,0,1.05
,12:54:39,4,2700,2107.2,1.12,13.3,9,-6.1,0.121,10,0,1.05
,12:54:40,4,2700,2108.2,1.11,13.3,9,-6.1,0.121,10,0,1.04
,12:54:41,4,2700,2109.2,1.11,13.3,9,-6.1,0.128,10,0,1.04
,12:54:42,4,2700,2110.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:54:43,4,2700,2111.2,1.11,13.3,8,-6.1,0.131,10,0,1.04
,12:54:44,4,2700,2112.2,1.12,13.3,9,-6.1,0.128,10,0,1.05
,12:54:45,4,2700,2113.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:54:46,4,2700,2114.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:54:47,4,2700,2115.2,1.12,13.3,9,-6.1,0.122,10,0,1.05
,12:54:48,4,2700,2116.2,1.12,13.3,9,-6.1,0.118,10,0,1.05
,12:54:49,4,2700,2117.2,1.12,13.3,9,-6.1,0.118,10,0,1.05
,12:54:50,4,2700,2118.2,1.12,13.3,9,-6.1,0.122,10,0,1.05
,12:54:51,4,2700,2119.2,1.12,13.3,9,-6.1,0.124,10,0,1.04
,12:54:52,4,2700,2120.2,1.11,13.3,9,-6.1,0.127,10,0,1.04
,12:54:53,4,2700,2121.2,1.11,13.3,9,-6.1,0.124,10,0,1.04
,12:54:54,4,2700,2122.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:54:55,4,2700,2123.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:54:56,4,2700,2124.2,1.13,13.3,9,-6.1,0.122,10,0,1.06
,12:54:57,4,2700,2125.2,1.12,13.3,9,-6.1,0.122,10,0,1.05
,12:54:58,4,2700,2126.2,1.12,13.3,9,-6.1,0.122,10,0,1.05
,12:54:59,4,2700,2127.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:55:00,4,2700,2128.2,1.12,13.3,9,-6.1,0.124,10,0,1.05
,12:55:01,4,2700,2129.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:55:02,4,2700,2130.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:55:03,4,2700,2131.2,1.12,13.3,9,-6.1,0.125,10,0,1.05
,12:55:04,4,2700,2132.2,1.12,13.3,9,-6.1,0.122,10,0,1.05
,12:55:05,4,2700,2133.2,1.12,13.3,9,-6.2,0.122,10,0,1.05
,12:55:06,4,2700,2134.2,1.12,13.3,9,-6.2,0.125,10,0.1,1.05
,12:55:07,4,2700,2135.2,1.11,13.3,9,-6.2,0.124,10,0,1.04
,12:55:08,4,2700,2136.2,1.11,13.3,9,-6.2,0.127,10,0.1,1.04
,12:55:09,4,2700,2137.2,1.11,13.3,9,-6.2,0.128,10,0,1.05
,12:55:10,4,2700,2138.2,1.12,13.3,9,-6.2,0.128,10,0,1.05
,12:55:11,4,2700,2139.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:12,4,2700,2140.2,1.12,13.3,9,-6.2,0.122,10,0,1.05
,12:55:13,4,2700,2141.2,1.12,13.3,9,-6.2,0.118,10,0,1.06
,12:55:14,4,2700,2142.2,1.13,13.3,9,-6.2,0.122,10,0,1.06
,12:55:15,4,2700,2143.2,1.13,13.3,9,-6.2,0.126,10,0,1.06
,12:55:16,4,2700,2144.2,1.13,13.3,9,-6.2,0.126,10,0,1.06
,12:55:17,4,2700,2145.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:18,4,2700,2146.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:19,4,2700,2147.2,1.12,13.3,9,-6.2,0.129,10,0,1.05
,12:55:20,4,2700,2148.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:21,4,2700,2149.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:22,4,2700,2150.2,1.12,13.3,9,-6.2,0.118,10,0,1.05
,12:55:23,4,2700,2151.2,1.12,13.3,9,-6.2,0.118,10,0.1,1.05
,12:55:24,4,2700,2152.2,1.12,13.3,9,-6.2,0.122,10,0,1.05
,12:55:25,4,2700,2153.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:26,4,2700,2154.2,1.12,13.3,9,-6.2,0.128,10,0,1.04
,12:55:27,4,2700,2155.2,1.11,13.3,9,-6.2,0.124,10,0,1.04
,12:55:28,4,2700,2156.2,1.11,13.3,9,-6.2,0.128,10,0,1.04
,12:55:29,4,2700,2157.2,1.12,13.3,9,-6.2,0.128,10,0,1.05
,12:55:30,4,2700,2158.2,1.12,13.3,9,-6.2,0.121,10,0,1.05
,12:55:31,4,2700,2159.2,1.12,13.3,9,-6.2,0.118,10,0,1.05
,12:55:32,4,2700,2160.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:33,4,2700,2161.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:34,4,2700,2162.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:35,4,2700,2163.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:36,4,2700,2164.2,1.12,13.3,9,-6.2,0.124,10,0,1.05
,12:55:37,4,2700,2165.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:38,4,2700,2166.2,1.12,13.3,9,-6.2,0.125,10,0,1.05
,12:55:39,4,2700,2167.2,1.12,13.3,9,-6.2,0.122,10,0,1.05
,12:55:40,4,2700,2168.2,1.12,13.3,9,-6.2,0.118,10,0,1.05
,12:55:41,4,2700,2169.2,1.12,13.3,9,-6.2,0.118,10,0,1.05
,12:55:42,4,2700,2170.2,1.12,13.3,9,-6.2,0.124,10,0,1.05
,12:55:43,4,2700,2171.2,1.11,13.3,9,-6.2,0.128,10,0,1.04
,12:55:44,4,2700,2172.2,1.11,13.3,9,-6.2,0.128,10,0,1.04
,12:55:45,4,2700,2173.2,1.11,13.3,9,-6.2,0.124,10,0,1.05
,12:55:46,4,2700,2174.2,1.12,13.3,9,-6.3,0.125,10,0,1.05
,12:55:47,4,2700,2175.2,1.12,13.3,9,-6.3,0.124,10,0,1.05
,12:55:48,4,2700,2176.2,1.12,13.3,9,-6.3,0.125,10,0,1.05
,12:55:49,4,2700,2177.2,1.12,13.3,9,-6.3,0.128,10,0,1.05
,12:55:50,4,2700,2178.2,1.12,13.3,9,-6.3,0.129,10,0,1.05
,12:55:51,4,2700,2179.2,1.12,13.3,9,-6.3,0.125,10,0,1.05
,12:55:52,4,2700,2180.2,1.12,13.3,9,-6.3,0.122,10,0,1.05
,12:55:53,4,2700,2181.2,1.12,13.3,9,-6.3,0.125,10,0,1.05
,12:55:54,4,2700,2182.2,1.12,13.3,9,-6.3,0.122,10,0,1.05
,12:55:55,4,2700,2183.2,1.12,13.3,9,-6.3,0.125,10,0,1.05
,12:55:56,4,2700,2184.2,1.12,13.3,9,-6.3,0.125,10,0,1.05
,12:55:57,4,2700,2185.2,1.12,13.3,9,-6.3,0.129,10,0,1.05
,12:55:58,4,2700,2186.2,1.13,13.3,9,-6.3,0.129,10,0.1,1.06
,12:55:59,4,2700,2187.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:00,4,2700,2188.2,1.13,13.3,9,-6.3,0.123,10,0,1.06
,12:56:01,4,2700,2189.2,1.14,13.3,9,-6.3,0.127,10,0,1.06
,12:56:02,4,2700,2190.2,1.14,13.3,9,-6.3,0.127,10,0,1.06
,12:56:03,4,2700,2191.2,1.14,13.3,9,-6.3,0.123,10,0,1.06
,12:56:04,4,2700,2192.2,1.14,13.3,9,-6.3,0.127,10,0,1.06
,12:56:05,4,2700,2193.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:06,4,2700,2194.2,1.14,13.3,9,-6.3,0.127,10,0.1,1.06
,12:56:07,4,2700,2195.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:08,4,2700,2196.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:09,4,2700,2197.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:10,4,2700,2198.2,1.13,13.3,9,-6.3,0.122,10,0,1.06
,12:56:11,4,2700,2199.2,1.13,13.3,9,-6.3,0.122,10,0,1.06
,12:56:12,4,2700,2200.2,1.13,13.3,9,-6.3,0.122,10,0,1.06
,12:56:13,4,2700,2201.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:14,4,2700,2202.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:15,4,2700,2203.2,1.13,13.3,9,-6.3,0.126,10,0,1.06
,12:56:16,4,2700,2204.2,1.13,13.3,9,-6.3,0.123,10,0,1.06
,12:56:17,4,2700,2205.2,1.13,13.3,9,-6.3,0.123,10,0,1.06
,12:56:18,4,2700,2206.2,1.13,13.3,9,-6.3,0.123,10,0,1.06
,12:56:19,4,2700,2207.2,1.13,13.3,9,-6.3,0.123,10,0,1.06
,12:56:20,4,2700,2208.2,1.13,13.3,9,-6.3,0.119,10,0,1.06
,12:56:21,4,2700,2209.2,1.13,13.3,9,-6.3,0.12,10,0,1.06
,12:56:22,4,2700,2210.2,1.13,13.3,10,-6.4,0.116,10,0,1.06
,12:56:23,4,2700,2211.2,1.13,13.3,10,-6.4,0.116,10,0,1.06
,12:56:24,4,2700,2212.2,1.13,13.3,9,-6.4,0.119,10,0,1.06
,12:56:25,4,2700,2213.2,1.12,13.3,9,-6.4,0.122,10,0,1.05
,12:56:26,4,2700,2214.2,1.12,13.3,9,-6.4,0.122,10,0,1.05
,12:56:27,4,2700,2215.2,1.12,13.3,9,-6.4,0.122,10,0,1.05
,12:56:28,4,2700,2216.2,1.12,13.3,9,-6.4,0.122,10,0,1.05
,12:56:29,4,2700,2217.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:30,4,2700,2218.2,1.11,13.3,9,-6.4,0.128,10,0,1.04
,12:56:31,4,2700,2219.2,1.11,13.3,9,-6.4,0.127,10,0,1.04
,12:56:32,4,2700,2220.2,1.11,13.3,9,-6.4,0.127,10,0,1.04
,12:56:33,4,2700,2221.2,1.11,13.3,9,-6.4,0.124,10,0,1.04
,12:56:34,4,2700,2222.2,1.11,13.3,9,-6.4,0.124,10,0,1.04
,12:56:35,4,2700,2223.2,1.12,13.3,9,-6.4,0.124,10,0,1.05
,12:56:36,4,2700,2224.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:37,4,2700,2225.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:38,4,2700,2226.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:39,4,2700,2227.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:40,4,2700,2228.2,1.12,13.3,9,-6.4,0.128,10,0,1.05
,12:56:41,4,2700,2229.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:42,4,2700,2230.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:43,4,2700,2231.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:44,4,2700,2232.2,1.12,13.3,9,-6.4,0.125,10,0,1.05
,12:56:45,4,2700,2233.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:56:46,4,2700,2234.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:56:47,4,2700,2235.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:56:48,4,2700,2236.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:56:49,4,2700,2237.2,1.12,13.3,9,-6.4,0.121,10,0,1.05
,12:56:50,4,2700,2238.2,1.12,13.3,9,-6.4,0.118,10,0,1.05
,12:56:51,4,2700,2239.2,1.12,13.3,9,-6.4,0.118,10,0,1.05
,12:56:52,4,2700,2240.2,1.11,13.3,9,-6.4,0.121,10,0,1.04
,12:56:53,4,2700,2241.2,1.11,13.3,9,-6.4,0.12,10,0,1.04
,12:56:54,4,2700,2242.2,1.11,13.3,9,-6.4,0.124,10,0,1.04
,12:56:55,4,2700,2243.2,1.1,13.3,9,-6.4,0.123,10,0,1.03
,12:56:56,4,2700,2244.2,1.1,13.3,9,-6.5,0.123,10,0,1.03
,12:56:57,4,2700,2245.2,1.1,13.3,9,-6.5,0.123,10,0,1.03
,12:56:58,4,2700,2246.2,1.11,13.3,9,-6.5,0.123,10,0,1.04
,12:56:59,4,2700,2247.2,1.11,13.3,9,-6.5,0.124,10,0,1.04
,12:57:00,4,2700,2248.2,1.11,13.3,9,-6.5,0.124,10,0,1.04
,12:57:01,4,2700,2249.2,1.11,13.3,9,-6.5,0.124,10,0,1.04
,12:57:02,4,2700,2250.2,1.11,13.3,9,-6.5,0.124,10,0,1.04
,12:57:03,4,2700,2251.2,1.11,13.3,9,-6.5,0.124,10,0,1.04
,12:57:04,4,2700,2252.2,1.12,13.3,9,-6.5,0.124,10,0,1.05
,12:57:05,4,2700,2253.2,1.12,13.3,9,-6.5,0.121,10,0,1.05
,12:57:06,4,2700,2254.2,1.12,13.3,9,-6.5,0.121,10,0,1.05
,12:57:07,4,2700,2255.2,1.11,13.3,9,-6.5,0.124,10,0,1.04
,12:57:08,4,2700,2256.2,1.11,13.3,9,-6.5,0.127,10,0,1.04
,12:57:09,4,2700,2257.2,1.11,13.3,9,-6.5,0.127,10,0,1.04
,12:57:10,4,2700,2258.2,1.11,13.3,9,-6.5,0.127,10,0,1.04
,12:57:11,4,2700,2259.2,1.11,13.3,9,-6.5,0.128,10,0,1.04
,12:57:12,4,2700,2260.2,1.12,13.3,9,-6.5,0.128,10,0,1.05
,12:57:13,4,2700,2261.2,1.12,13.3,9,-6.5,0.128,10,0,1.05
,12:57:14,4,2700,2262.2,1.12,13.3,9,-6.5,0.125,10,0,1.05
,12:57:15,4,2700,2263.2,1.12,13.3,9,-6.5,0.125,10,0,1.05
,12:57:16,4,2700,2264.2,1.13,13.3,9,-6.5,0.126,10,0,1.06
,12:57:17,4,2700,2265.2,1.13,13.3,9,-6.5,0.129,10,0,1.06
,12:57:18,4,2700,2266.2,1.13,13.3,9,-6.5,0.129,10,0,1.06
,12:57:19,4,2700,2267.2,1.13,13.3,9,-6.5,0.13,10,0,1.06
,12:57:20,4,2700,2268.2,1.13,13.3,9,-6.5,0.126,10,0,1.06
,12:57:21,4,2700,2269.2,1.13,13.3,9,-6.5,0.13,10,0,1.06
,12:57:22,4,2700,2270.2,1.13,13.3,9,-6.5,0.13,10,0,1.06
,12:57:23,4,2700,2271.2,1.13,13.3,9,-6.6,0.13,10,0,1.06
,12:57:24,4,2700,2272.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:25,4,2700,2273.2,1.14,13.3,9,-6.6,0.127,10,0,1.06
,12:57:26,4,2700,2274.2,1.14,13.3,9,-6.6,0.123,10,0,1.06
,12:57:27,4,2700,2275.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:28,4,2700,2276.2,1.13,13.3,9,-6.6,0.123,10,0,1.06
,12:57:29,4,2700,2277.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:30,4,2700,2278.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:31,4,2700,2279.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:32,4,2700,2280.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:33,4,2700,2281.2,1.14,13.3,9,-6.6,0.123,10,0,1.06
,12:57:34,4,2700,2282.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:35,4,2700,2283.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:36,4,2700,2284.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:37,4,2700,2285.2,1.14,13.3,9,-6.6,0.127,10,0,1.06
,12:57:38,4,2700,2286.2,1.14,13.3,9,-6.6,0.13,10,0,1.06
,12:57:39,4,2700,2287.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:40,4,2700,2288.2,1.14,13.3,9,-6.6,0.127,10,0,1.06
,12:57:41,4,2700,2289.2,1.14,13.3,9,-6.6,0.127,10,0,1.06
,12:57:42,4,2700,2290.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:43,4,2700,2291.2,1.13,13.3,9,-6.6,0.123,10,0,1.06
,12:57:44,4,2700,2292.2,1.13,13.3,9,-6.6,0.123,10,0,1.06
,12:57:45,4,2700,2293.2,1.13,13.3,9,-6.6,0.126,10,0,1.06
,12:57:46,4,2700,2294.2,1.13,13.3,9,-6.6,0.123,10,0,1.06
,12:57:47,4,2700,2295.2,1.13,13.3,9,-6.6,0.123,10,0,1.06
,12:57:48,4,2700,2296.2,1.14,13.3,9,-6.6,0.127,10,0,1.06
,12:57:49,4,2700,2297.2,1.14,13.3,9,-6.6,0.13,10,0,1.06
,12:57:50,4,2700,2298.2,1.14,13.3,9,-6.6,0.127,10,0,1.07
,12:57:51,4,2700,2299.2,1.14,13.3,9,-6.6,0.127,10,0,1.07
,12:57:52,4,2700,2300.2,1.14,13.3,9,-6.6,0.127,10,0,1.07
,12:57:53,4,2700,2301.2,1.14,13.3,9,-6.7,0.128,10,0,1.07
,12:57:54,4,2700,2302.2,1.15,13.3,9,-6.7,0.124,10,0,1.07
,12:57:55,4,2700,2303.2,1.15,13.3,9,-6.7,0.124,10,0,1.07
,12:57:56,4,2700,2304.2,1.14,13.3,9,-6.7,0.124,10,0,1.07
,12:57:57,4,2700,2305.2,1.14,13.3,9,-6.7,0.124,10,0,1.07
,12:57:58,4,2700,2306.2,1.14,13.3,9,-6.7,0.12,10,0,1.07
,12:57:59,4,2700,2307.2,1.14,13.3,9,-6.7,0.12,10,0,1.06
,12:58:00,4,2700,2308.2,1.14,13.3,9,-6.7,0.12,10,0,1.06
,12:58:01,4,2700,2309.2,1.13,13.3,9,-6.7,0.12,10,0,1.06
,12:58:02,4,2700,2310.2,1.13,13.3,9,-6.7,0.123,10,0,1.06
,12:58:03,4,2700,2311.2,1.13,13.3,9,-6.7,0.126,10,0,1.06
,12:58:04,4,2700,2312.2,1.13,13.3,9,-6.7,0.129,10,0,1.06
,12:58:05,4,2700,2313.2,1.13,13.3,9,-6.7,0.129,10,0,1.06
,12:58:06,4,2700,2314.2,1.13,13.3,9,-6.7,0.129,10,0,1.06
,12:58:07,4,2700,2315.2,1.13,13.3,9,-6.7,0.126,10,0,1.06
,12:58:08,4,2700,2316.2,1.13,13.3,9,-6.7,0.126,10,0,1.06
,12:58:09,4,2700,2317.2,1.13,13.3,9,-6.7,0.126,10,0,1.06
,12:58:10,4,2700,2318.2,1.14,13.3,9,-6.7,0.13,10,0,1.06
,12:58:11,4,2700,2319.2,1.14,13.3,9,-6.7,0.131,10,0,1.07
