Data file,,PEEK_HEF_T35_PE6.TSV,,,,,,,,,,
,11:47:08,6,10790,376.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:47:09,6,10790,377.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:47:10,6,10790,378.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:47:11,6,10790,379.7,0.63,13.3,7,20,0.09,10,49.9,0.6
,11:47:12,6,10790,380.7,0.63,13.3,7,20,0.09,10,49.9,0.6
,11:47:13,6,10790,381.7,0.63,13.3,7,20,0.087,10,49.9,0.6
,11:47:14,6,10790,382.7,0.63,13.3,7,20,0.087,10,49.9,0.61
,11:47:15,6,10790,383.7,0.63,13.3,7,20,0.087,10,49.9,0.61
,11:47:16,6,10790,384.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:47:17,6,10790,385.7,0.64,13.3,7,20,0.092,10,49.9,0.61
,11:47:18,6,10790,386.7,0.64,13.3,7,20,0.09,10,49.9,0.62
,11:47:19,6,10790,387.7,0.65,13.3,7,20,0.09,10,49.9,0.63
,11:47:20,6,10790,388.7,0.65,13.3,7,20,0.094,10,49.9,0.63
,11:47:21,6,10790,389.7,0.65,13.3,7,20,0.094,10,49.9,0.63
,11:47:22,6,10790,390.7,0.65,13.3,7,20,0.094,10,49.9,0.63
,11:47:23,6,10790,391.7,0.65,13.3,7,20,0.09,10,49.9,0.63
,11:47:24,6,10790,392.7,0.64,13.3,7,20,0.09,10,49.9,0.62
,11:47:25,6,10790,393.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:26,6,10790,394.7,0.64,13.3,7,20,0.092,10,49.9,0.61
,11:47:27,6,10790,395.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:47:28,6,10790,396.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:47:29,6,10790,397.7,0.62,13.3,7,20,0.087,10,49.9,0.6
,11:47:30,6,10790,398.7,0.63,13.3,7,20,0.087,10,49.9,0.6
,11:47:31,6,10790,399.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:47:32,6,10790,400.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:47:33,6,10790,401.7,0.64,13.3,7,20,0.09,10,49.9,0.62
,11:47:34,6,10790,402.7,0.65,13.3,7,20,0.09,10,49.9,0.62
,11:47:35,6,10790,403.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:36,6,10790,404.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:37,6,10790,405.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:38,6,10790,406.7,0.65,13.3,7,20,0.093,10,49.9,0.62
,11:47:39,6,10790,407.7,0.64,13.3,7,20,0.09,10,49.9,0.62
,11:47:40,6,10790,408.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:41,6,10790,409.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:42,6,10790,410.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:47:43,6,10790,411.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:47:44,6,10790,412.7,0.64,13.3,7,20,0.092,10,49.9,0.61
,11:47:45,6,10790,413.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:47:46,6,10790,414.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:47:47,6,10790,415.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:47:48,6,10790,416.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:49,6,10790,417.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:50,6,10790,418.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:47:51,6,10790,419.7,0.64,13.3,7,20,0.086,10,49.9,0.62
,11:47:52,6,10790,420.7,0.64,13.3,7,20,0.086,10,49.9,0.62
,11:47:53,6,10790,421.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:47:54,6,10790,422.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:47:55,6,10790,423.7,0.65,13.3,7,20,0.093,10,49.9,0.62
,11:47:56,6,10790,424.7,0.65,13.3,7,20,0.09,10,49.9,0.62
,11:47:57,6,10790,425.7,0.65,13.3,7,20,0.09,10,49.9,0.62
,11:47:58,6,10790,426.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:47:59,6,10790,427.7,0.64,13.3,7,20,0.092,10,49.9,0.61
,11:48:00,6,10790,428.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:48:01,6,10790,429.7,0.63,13.3,7,20,0.087,10,49.9,0.61
,11:48:02,6,10790,430.7,0.63,13.3,7,20,0.087,10,49.9,0.61
,11:48:03,6,10790,431.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:48:04,6,10790,432.7,0.64,13.3,7,20,0.088,10,49.9,0.61
,11:48:05,6,10790,433.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:48:06,6,10790,434.7,0.63,13.3,7,20,0.087,10,49.9,0.61
,11:48:07,6,10790,435.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:48:08,6,10790,436.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:48:09,6,10790,437.7,0.65,13.3,7,20,0.09,10,49.9,0.62
,11:48:10,6,10790,438.7,0.65,13.3,7,20,0.09,10,49.9,0.62
,11:48:11,6,10790,439.7,0.64,13.3,7,20,0.09,10,49.9,0.62
,11:48:12,6,10790,440.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:48:13,6,10790,441.7,0.65,13.3,7,20,0.093,10,49.9,0.62
,11:48:14,6,10790,442.7,0.65,13.3,7,20,0.094,10,49.9,0.63
,11:48:15,6,10790,443.7,0.65,13.3,7,20,0.094,10,49.9,0.63
,11:48:16,6,10790,444.7,0.65,13.3,7,20,0.094,10,49.9,0.62
,11:48:17,6,10790,445.7,0.64,13.3,7,20,0.093,10,49.9,0.62
,11:48:18,6,10790,446.7,0.64,13.3,7,20,0.089,10,50,0.62
,11:48:19,6,10790,447.7,0.64,13.3,7,20,0.088,10,49.9,0.61
,11:48:20,6,10790,448.7,0.64,13.3,7,20,0.088,10,49.9,0.61
,11:48:21,6,10790,449.7,0.64,13.3,7,20,0.088,10,49.9,0.61
,11:48:22,6,10790,450.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:48:23,6,10790,451.7,0.65,13.3,7,20,0.093,10,49.9,0.62
,11:48:24,6,10790,452.7,0.66,13.3,7,20,0.089,10,49.9,0.64
,11:48:25,6,10790,453.7,0.67,13.3,7,20,0.09,10,49.9,0.65
,11:48:26,6,10790,454.7,0.68,13.3,7,20,0.094,10,49.9,0.66
,11:48:27,6,10790,455.7,0.68,13.3,7,20,0.098,10,49.9,0.65
,11:48:28,6,10790,456.7,0.67,13.3,7,20,0.097,10,49.9,0.65
,11:48:29,6,10790,457.7,0.67,13.3,7,20,0.093,10,49.9,0.64
,11:48:30,6,10790,458.7,0.67,13.3,7,20,0.09,10,49.9,0.65
,11:48:31,6,10790,459.7,0.68,13.3,7,20,0.095,10,49.9,0.66
,11:48:32,6,10790,460.7,0.69,13.3,7,20,0.099,10,49.9,0.66
,11:48:33,6,10790,461.7,0.68,13.3,7,20,0.101,10,49.9,0.65
,11:48:34,6,10790,462.7,0.72,13.3,7,20,0.108,10,49.9,0.7
,11:48:35,6,10790,463.7,0.81,13.3,7,20,0.117,10,49.9,0.8
,11:48:36,6,10790,464.7,0.93,13.3,7,20,0.129,10,49.9,0.9
,11:48:37,6,10790,465.7,0.92,13.3,7,20,0.124,10,49.9,0.89
,11:48:38,6,10790,466.7,0.86,13.3,7,20,0.12,10,49.9,0.82
,11:48:39,6,10790,467.7,0.77,13.3,7,20,0.107,10,49.9,0.73
,11:48:40,6,10790,468.7,0.72,13.3,7,20,0.104,10,49.9,0.7
,11:48:41,6,10790,469.7,0.69,13.3,7,20,0.099,10,49.9,0.66
,11:48:42,6,10790,470.7,0.67,13.3,7,20,0.093,10,49.9,0.64
,11:48:43,6,10790,471.7,0.67,13.3,7,20,0.093,10,49.9,0.64
,11:48:44,6,10790,472.7,0.67,13.3,7,20,0.093,10,49.7,0.64
,11:48:45,6,10790,473.7,0.66,13.3,7,20,0.095,10,49.7,0.64
,11:48:46,6,10790,474.7,0.66,13.3,7,20,0.091,10,49.7,0.63
,11:48:47,6,10790,475.7,0.66,13.3,7,20,0.088,10,49.7,0.63
,11:48:48,6,10790,476.7,0.67,13.3,7,20,0.093,10,49.9,0.65
,11:48:49,6,10790,477.7,0.67,13.3,7,20,0.097,10,49.9,0.65
,11:48:50,6,10790,478.7,0.67,13.3,7,20,0.101,10,49.9,0.65
,11:48:51,6,10790,479.7,0.66,13.3,7,20,0.096,10,49.9,0.64
,11:48:52,6,10790,480.7,0.67,13.3,7,20,0.097,10,49.9,0.65
,11:48:53,6,10790,481.7,0.67,13.3,7,20,0.093,10,49.9,0.65
,11:48:54,6,10790,482.7,0.66,13.3,7,20,0.092,10,49.9,0.63
,11:48:55,6,10790,483.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:48:56,6,10790,484.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:48:57,6,10790,485.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:48:58,6,10790,486.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:48:59,6,10790,487.7,0.65,13.3,7,20,0.094,10,49.8,0.63
,11:49:00,6,10790,488.7,0.66,13.3,7,20,0.095,10,49.9,0.63
,11:49:01,6,10790,489.7,0.67,13.3,7,20,0.093,10,49.9,0.64
,11:49:02,6,10790,490.7,0.67,13.3,7,20,0.093,10,49.9,0.64
,11:49:03,6,10790,491.7,0.66,13.3,7,20,0.092,10,49.9,0.64
,11:49:04,6,10790,492.7,0.65,13.3,7,20,0.093,10,49.9,0.62
,11:49:05,6,10790,493.7,0.63,13.3,7,20,0.091,10,49.9,0.6
,11:49:06,6,10790,494.7,0.62,13.3,7,20,0.089,10,49.9,0.59
,11:49:07,6,10790,495.7,0.61,13.3,7,20,0.088,10,49.9,0.58
,11:49:08,6,10790,496.7,0.61,13.3,7,20,0.087,10,50,0.58
,11:49:09,6,10790,497.7,0.6,13.3,7,20,0.087,10,49.9,0.58
,11:49:10,6,10790,498.7,0.61,13.3,7,20,0.082,10,50,0.59
,11:49:11,6,10790,499.7,0.61,13.3,7,20,0.082,10,49.9,0.59
,11:49:12,6,10790,500.7,0.61,13.3,7,20,0.084,10,49.9,0.58
,11:49:13,6,10790,501.7,0.6,13.3,7,20,0.086,10,49.9,0.58
,11:49:14,6,10790,502.7,0.6,13.3,7,20,0.086,10,49.9,0.57
,11:49:15,6,10790,503.7,0.6,13.3,7,20,0.086,10,49.9,0.57
,11:49:16,6,10790,504.7,0.6,13.3,7,20,0.086,10,49.9,0.57
,11:49:17,6,10790,505.7,0.6,13.3,7,20,0.084,10,49.9,0.58
,11:49:18,6,10790,506.7,0.61,13.3,7,20,0.085,10,49.9,0.59
,11:49:19,6,10790,507.7,0.61,13.3,7,20,0.085,10,49.9,0.59
,11:49:20,6,10790,508.7,0.61,13.3,7,20,0.082,10,49.9,0.59
,11:49:21,6,10790,509.7,0.6,13.3,7,20,0.084,10,49.9,0.58
,11:49:22,6,10790,510.7,0.6,13.3,7,20,0.087,10,49.9,0.58
,11:49:23,6,10790,511.7,0.61,13.3,7,20,0.087,10,49.9,0.58
,11:49:24,6,10790,512.7,0.61,13.3,7,20,0.085,10,49.9,0.59
,11:49:25,6,10790,513.7,0.61,13.3,7,20,0.088,10,49.9,0.59
,11:49:26,6,10790,514.7,0.61,13.3,7,20,0.087,10,49.9,0.58
,11:49:27,6,10790,515.7,0.6,13.3,7,20,0.083,10,49.9,0.58
,11:49:28,6,10790,516.7,0.6,13.3,7,20,0.08,10,49.9,0.58
,11:49:29,6,10790,517.7,0.6,13.3,7,20,0.08,10,49.9,0.57
,11:49:30,6,10790,518.7,0.6,13.3,7,20,0.083,10,49.9,0.57
,11:49:31,6,10790,519.7,0.59,13.3,7,20,0.083,10,49.9,0.57
,11:49:32,6,10790,520.7,0.59,13.3,7,20,0.083,10,49.9,0.57
,11:49:33,6,10790,521.7,0.6,13.3,7,20,0.083,10,49.9,0.58
,11:49:34,6,10790,522.7,0.61,13.3,7,20,0.085,10,49.9,0.59
,11:49:35,6,10790,523.7,0.63,13.3,7,20,0.087,10,49.9,0.61
,11:49:36,6,10790,524.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:49:37,6,10790,525.7,0.64,13.3,7,20,0.086,10,49.9,0.62
,11:49:38,6,10790,526.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:49:39,6,10790,527.7,0.63,13.3,7,20,0.087,10,49.9,0.6
,11:49:40,6,10790,528.7,0.67,13.3,7,20,0.093,10,49.9,0.65
,11:49:41,6,10790,529.7,0.75,13.3,7,20,0.108,10,49.9,0.73
,11:49:42,6,10790,530.7,0.86,13.3,7,20,0.124,10,49.9,0.84
,11:49:43,6,10790,531.7,0.85,13.3,7,20,0.123,10,49.9,0.81
,11:49:44,6,10790,532.7,0.78,13.3,7,20,0.109,10,49.9,0.75
,11:49:45,6,10790,533.7,0.69,13.3,7,20,0.097,10,49.9,0.66
,11:49:46,6,10790,534.7,0.67,13.3,7,20,0.097,10,49.9,0.64
,11:49:47,6,10790,535.7,0.67,13.3,7,20,0.097,10,49.9,0.65
,11:49:48,6,10790,536.7,0.69,13.3,7,20,0.1,10,49.9,0.67
,11:49:49,6,10790,537.7,0.69,13.3,7,20,0.099,10,49.9,0.66
,11:49:50,6,10790,538.7,0.67,13.3,7,20,0.097,10,49.9,0.65
,11:49:51,6,10790,539.7,0.65,13.3,7,20,0.091,10,49.9,0.63
,11:49:52,6,10790,540.7,0.65,13.3,7,20,0.091,10,49.9,0.63
,11:49:53,6,10790,541.7,0.65,13.3,7,20,0.091,10,49.9,0.63
,11:49:54,6,10790,542.7,0.64,13.3,7,20,0.089,10,49.9,0.62
,11:49:55,6,10790,543.7,0.64,13.3,7,20,0.088,10,49.9,0.61
,11:49:56,6,10790,544.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:49:57,6,10790,545.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:49:58,6,10790,546.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:49:59,6,10790,547.7,0.62,13.3,7,20,0.09,10,49.9,0.6
,11:50:00,6,10790,548.7,0.62,13.3,7,20,0.093,10,49.9,0.6
,11:50:01,6,10790,549.7,0.61,13.3,7,20,0.092,10,49.9,0.59
,11:50:02,6,10790,550.7,0.62,13.3,7,20,0.086,10,49.9,0.59
,11:50:03,6,10790,551.7,0.61,13.3,7,20,0.085,10,49.9,0.59
,11:50:04,6,10790,552.7,0.61,13.3,7,20,0.082,10,49.9,0.58
,11:50:05,6,10790,553.7,0.6,13.3,7,20,0.084,10,49.9,0.58
,11:50:06,6,10790,554.7,0.61,13.3,7,20,0.084,10,49.9,0.58
,11:50:07,6,10790,555.7,0.61,13.3,7,20,0.088,10,49.9,0.59
,11:50:08,6,10790,556.7,0.61,13.3,7,20,0.088,10,49.9,0.59
,11:50:09,6,10790,557.7,0.6,13.3,7,20,0.087,10,49.9,0.58
,11:50:10,6,10790,558.7,0.6,13.3,7,20,0.087,10,49.9,0.58
,11:50:11,6,10790,559.7,0.6,13.3,7,20,0.084,10,49.9,0.58
,11:50:12,6,10790,560.7,0.6,13.3,7,20,0.084,10,49.9,0.58
,11:50:13,6,10790,561.7,0.6,13.3,7,20,0.087,10,49.9,0.58
,11:50:14,6,10790,562.7,0.6,13.3,7,20,0.084,10,49.9,0.58
,11:50:15,6,10790,563.7,0.61,13.3,7,20,0.085,10,49.9,0.59
,11:50:16,6,10790,564.7,0.62,13.3,7,20,0.083,10,49.9,0.6
,11:50:17,6,10790,565.7,0.63,13.3,7,20,0.088,10,49.9,0.61
,11:50:18,6,10790,566.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:50:19,6,10790,567.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:50:20,6,10790,568.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:50:21,6,10790,569.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:50:22,6,10790,570.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:50:23,6,10790,571.7,0.64,13.3,7,20,0.092,10,49.9,0.62
,11:50:24,6,10790,572.7,0.65,13.3,7,20,0.091,10,49.9,0.63
,11:50:25,6,10790,573.7,0.66,13.3,7,20,0.091,10,49.9,0.63
,11:50:26,6,10790,574.7,0.65,13.3,7,20,0.087,10,49.9,0.63
,11:50:27,6,10790,575.7,0.64,13.3,7,20,0.088,10,49.9,0.61
,11:50:28,6,10790,576.7,0.62,13.3,7,20,0.087,10,49.9,0.6
,11:50:29,6,10790,577.7,0.62,13.3,7,20,0.09,10,49.9,0.6
,11:50:30,6,10790,578.7,0.62,13.3,7,20,0.086,10,49.9,0.6
,11:50:31,6,10790,579.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:50:32,6,10790,580.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:50:33,6,10790,581.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:50:34,6,10790,582.7,0.63,13.3,7,20,0.091,10,49.9,0.61
,11:50:35,6,10790,583.7,0.65,13.3,7,20,0.09,10,49.9,0.63
,11:50:36,6,10790,584.7,0.66,13.3,7,20,0.089,10,49.9,0.64
,11:50:37,6,10790,585.7,0.67,13.3,7,20,0.09,10,49.9,0.65
,11:50:38,6,10790,586.7,0.68,13.3,7,20,0.091,10,49.9,0.66
,11:50:39,6,10790,587.7,0.69,13.3,7,20,0.095,10,49.9,0.66
,11:50:40,6,10790,588.7,0.67,13.3,7,20,0.093,10,49.9,0.64
,11:50:41,6,10790,589.7,0.65,13.3,7,20,0.094,10,49.9,0.63
,11:50:42,6,10790,590.7,0.8,13.3,7,20,0.116,10,49.9,0.8
,11:50:43,6,10790,591.7,1.14,13.3,7,20,0.164,10,49.9,1.13
,11:50:44,6,10790,592.7,1.38,13.3,7,20,0.2,10,49.9,1.34
,11:50:45,6,10790,593.7,1.26,13.3,7,20,0.182,10,49.9,1.2
,11:50:46,6,10790,594.7,0.9,13.3,7,20,0.125,10,49.9,0.82
,11:50:47,6,10790,595.7,0.6,13.3,7,20,0.083,10,49.9,0.56
,11:50:48,6,10790,596.7,0.5,13.3,7,20,0.069,10,49.9,0.48
,11:50:49,6,10790,597.7,0.48,13.3,7,20,0.067,10,49.9,0.47
,11:50:50,6,10790,598.7,0.49,13.3,7,20,0.068,10,49.9,0.47
,11:50:51,6,10790,599.7,0.49,13.3,7,20,0.068,10,49.9,0.47
,11:50:52,6,10790,600.7,0.48,13.3,7,20,0.067,10,49.9,0.47
,11:50:53,6,10790,601.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:50:54,6,10790,602.7,0.48,13.3,7,20,0.064,10,49.9,0.46
,11:50:55,6,10790,603.7,0.48,13.3,7,20,0.066,10,49.9,0.46
,11:50:56,6,10790,604.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,11:50:57,6,10790,605.7,0.47,13.3,7,20,0.067,10,49.9,0.45
,11:50:58,6,10790,606.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,11:50:59,6,10790,607.7,0.47,13.3,7,20,0.066,10,49.9,0.46
,11:51:00,6,10790,608.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:01,6,10790,609.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:51:02,6,10790,610.7,0.48,13.3,7,20,0.067,10,49.9,0.47
,11:51:03,6,10790,611.7,0.48,13.3,7,20,0.065,10,49.9,0.46
,11:51:04,6,10790,612.7,0.48,13.3,7,20,0.064,10,49.9,0.46
,11:51:05,6,10790,613.7,0.48,13.3,7,20,0.066,10,49.9,0.46
,11:51:06,6,10790,614.7,0.47,13.3,7,20,0.066,10,49.9,0.46
,11:51:07,6,10790,615.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:51:08,6,10790,616.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,11:51:09,6,10790,617.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:51:10,6,10790,618.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:11,6,10790,619.7,0.48,13.3,7,20,0.069,10,49.9,0.47
,11:51:12,6,10790,620.7,0.48,13.3,7,20,0.07,10,49.9,0.47
,11:51:13,6,10790,621.7,0.48,13.3,7,20,0.067,10,49.9,0.47
,11:51:14,6,10790,622.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:15,6,10790,623.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:16,6,10790,624.7,0.48,13.3,7,20,0.071,10,49.9,0.46
,11:51:17,6,10790,625.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:51:18,6,10790,626.7,0.48,13.3,7,20,0.069,10,49.9,0.47
,11:51:19,6,10790,627.7,0.49,13.3,7,20,0.07,10,49.9,0.47
,11:51:20,6,10790,628.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:51:21,6,10790,629.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:22,6,10790,630.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:23,6,10790,631.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:24,6,10790,632.7,0.49,13.3,7,20,0.065,10,49.9,0.47
,11:51:25,6,10790,633.7,0.49,13.3,7,20,0.068,10,49.9,0.47
,11:51:26,6,10790,634.7,0.49,13.3,7,20,0.071,10,49.9,0.47
,11:51:27,6,10790,635.7,0.49,13.3,7,20,0.074,10,49.9,0.47
,11:51:28,6,10790,636.7,0.49,13.3,7,20,0.07,10,49.9,0.47
,11:51:29,6,10790,637.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:51:30,6,10790,638.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:51:31,6,10790,639.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:51:32,6,10790,640.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:33,6,10790,641.7,0.48,13.3,7,20,0.064,10,49.9,0.46
,11:51:34,6,10790,642.7,0.48,13.3,7,20,0.064,10,49.9,0.46
,11:51:35,6,10790,643.7,0.47,13.3,7,20,0.064,10,49.9,0.46
,11:51:36,6,10790,644.7,0.47,13.3,7,20,0.066,10,49.9,0.46
,11:51:37,6,10790,645.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:51:38,6,10790,646.7,0.47,13.3,7,20,0.071,10,49.9,0.45
,11:51:39,6,10790,647.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,11:51:40,6,10790,648.7,0.46,13.3,7,20,0.066,10,49.9,0.44
,11:51:41,6,10790,649.7,0.45,13.3,7,20,0.063,10,49.9,0.44
,11:51:42,6,10790,650.7,0.45,13.3,7,20,0.063,10,49.9,0.44
,11:51:43,6,10790,651.7,0.46,13.3,7,20,0.063,10,49.9,0.44
,11:51:44,6,10790,652.7,0.46,13.3,7,20,0.064,10,49.9,0.45
,11:51:45,6,10790,653.7,0.47,13.3,7,20,0.068,10,50,0.45
,11:51:46,6,10790,654.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:51:47,6,10790,655.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:51:48,6,10790,656.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,11:51:49,6,10790,657.7,0.47,13.3,7,20,0.067,10,49.9,0.45
,11:51:50,6,10790,658.7,0.48,13.3,7,20,0.066,10,49.9,0.46
,11:51:51,6,10790,659.7,0.48,13.3,7,20,0.067,10,49.9,0.47
,11:51:52,6,10790,660.7,0.49,13.3,7,20,0.068,10,49.9,0.47
,11:51:53,6,10790,661.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:51:54,6,10790,662.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,11:51:55,6,10790,663.7,0.47,13.3,7,20,0.067,10,49.9,0.45
,11:51:56,6,10790,664.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:51:57,6,10790,665.7,0.47,13.3,7,20,0.068,10,50,0.45
,11:51:58,6,10790,666.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:51:59,6,10790,667.7,0.47,13.3,7,20,0.068,10,49.9,0.45
,11:52:00,6,10790,668.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:01,6,10790,669.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:02,6,10790,670.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:03,6,10790,671.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:04,6,10790,672.7,0.47,13.3,7,20,0.067,10,49.9,0.45
,11:52:05,6,10790,673.7,0.46,13.3,7,20,0.064,10,49.9,0.45
,11:52:06,6,10790,674.7,0.46,13.3,7,20,0.064,10,49.9,0.45
,11:52:07,6,10790,675.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:08,6,10790,676.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:09,6,10790,677.7,0.47,13.3,7,20,0.065,10,49.9,0.46
,11:52:10,6,10790,678.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:52:11,6,10790,679.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:52:12,6,10790,680.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:52:13,6,10790,681.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:52:14,6,10790,682.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:52:15,6,10790,683.7,0.48,13.3,7,20,0.072,10,50,0.46
,11:52:16,6,10790,684.7,0.48,13.3,7,20,0.069,10,49.9,0.46
,11:52:17,6,10790,685.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:52:18,6,10790,686.7,0.48,13.3,7,20,0.067,10,49.9,0.46
,11:52:19,6,10790,687.7,0.48,13.3,7,20,0.066,10,49.9,0.46
,11:52:20,6,10790,688.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:52:21,6,10790,689.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:52:22,6,10790,690.7,0.47,13.3,7,20,0.068,10,49.9,0.46
,11:52:23,6,10790,691.7,0.47,13.3,7,20,0.066,10,49.9,0.46
,11:52:24,6,10790,692.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:25,6,10790,693.7,0.47,13.3,7,20,0.066,10,49.9,0.46
,11:52:26,6,10790,694.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:27,6,10790,695.7,0.47,13.3,7,20,0.065,10,49.9,0.45
,11:52:28,6,10790,696.7,0.46,13.3,7,20,0.062,10,49.9,0.44
,11:52:29,6,10790,697.7,0.46,13.3,7,20,0.062,10,49.9,0.44
,11:52:30,6,10790,698.7,0.46,13.3,7,20,0.062,10,49.9,0.44
,11:52:31,6,10790,699.7,0.47,13.3,7,20,0.063,10,50,0.45
,11:52:32,6,10790,700.7,0.46,13.3,7,20,0.067,10,49.9,0.45
,11:52:33,6,10790,701.7,0.46,13.3,7,20,0.069,10,50,0.44
,11:52:34,6,10790,702.7,0.46,13.3,7,20,0.069,10,49.9,0.44
,11:52:35,6,10790,703.7,0.46,13.3,7,20,0.066,10,49.9,0.44
,11:52:36,6,10790,704.7,0.46,13.3,7,20,0.066,10,49.9,0.44
,11:52:37,6,10790,705.7,0.46,13.3,7,20,0.064,10,49.9,0.44
,11:52:38,6,10790,706.7,0.46,13.3,7,20,0.063,10,49.9,0.44
,11:52:39,6,10790,707.7,0.46,13.3,7,20,0.064,10,49.9,0.44
