Data file,,SORONA_ISO10_-8C_007.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:41:17 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:59:14,4,3600,4676.3,1.01,13.3,7,-7.5,0.146,10,0.1,0.94
,11:59:15,4,3600,4677.3,1,13.3,7,-7.5,0.15,10,0.1,0.94
,11:59:16,4,3600,4678.3,1,13.3,7,-7.5,0.144,10,0.1,0.93
,11:59:17,4,3600,4679.3,0.99,13.3,7,-7.5,0.149,10,0.1,0.93
,11:59:18,4,3600,4680.3,1,13.3,7,-7.5,0.149,10,0.1,0.93
,11:59:19,4,3600,4681.3,1,13.3,7,-7.5,0.15,10,0.1,0.94
,11:59:20,4,3600,4682.3,1.01,13.3,7,-7.5,0.146,10,0.1,0.94
,11:59:21,4,3600,4683.3,1.01,13.3,7,-7.5,0.145,10,0.1,0.94
,11:59:22,4,3600,4684.3,1.01,13.3,7,-7.5,0.145,10,0.1,0.94
,11:59:23,4,3600,4685.3,1,13.3,7,-7.5,0.145,10,0.1,0.94
,11:59:24,4,3600,4686.3,1,13.3,7,-7.5,0.144,10,0.1,0.93
,11:59:25,4,3600,4687.3,1,13.3,6,-7.5,0.156,10,0.1,0.93
,11:59:26,4,3600,4688.3,1,13.3,7,-7.5,0.15,10,0.1,0.94
,11:59:27,4,3600,4689.3,1,13.3,7,-7.5,0.145,10,0.1,0.94
,11:59:28,4,3600,4690.3,1.01,13.3,7,-7.5,0.14,10,0.1,0.94
,11:59:29,4,3600,4691.3,1.01,13.3,7,-7.5,0.14,10,0.1,0.94
,11:59:30,4,3600,4692.3,1,13.3,7,-7.5,0.145,10,0.1,0.94
,11:59:31,4,3600,4693.3,1,13.3,7,-7.5,0.144,10,0.1,0.93
,11:59:32,4,3600,4694.3,0.99,13.3,7,-7.5,0.143,10,0.1,0.93
,11:59:33,4,3600,4695.3,0.99,13.3,7,-7.5,0.143,10,0.1,0.93
,11:59:34,4,3600,4696.3,0.99,13.3,7,-7.6,0.149,10,0.1,0.93
,11:59:35,4,3600,4697.3,1,13.3,7,-7.5,0.149,10,0.1,0.93
,11:59:36,4,3600,4698.3,1,13.3,6,-7.6,0.156,10,0.1,0.94
,11:59:37,4,3600,4699.3,1.01,13.3,7,-7.6,0.151,10,0.1,0.94
,11:59:38,4,3600,4700.3,1.01,13.3,7,-7.6,0.152,10,0.1,0.95
,11:59:39,4,3600,4701.3,1.01,13.3,7,-7.6,0.152,10,0.1,0.95
,11:59:40,4,3600,4702.3,1.01,13.3,7,-7.6,0.146,10,0.1,0.95
,11:59:41,4,3600,4703.3,1.01,13.3,7,-7.6,0.146,10,0.1,0.94
,11:59:42,4,3600,4704.3,1.01,13.3,7,-7.6,0.145,10,0.1,0.94
,11:59:43,4,3600,4705.3,1.01,13.3,7,-7.6,0.145,10,0.1,0.94
,11:59:44,4,3600,4706.3,1,13.3,7,-7.6,0.15,10,0.1,0.94
,11:59:45,4,3600,4707.3,1,13.3,7,-7.6,0.15,10,0.1,0.94
,11:59:46,4,3600,4708.3,1.01,13.3,7,-7.6,0.151,10,0.1,0.94
,11:59:47,4,3600,4709.3,1.01,13.3,7,-7.6,0.152,10,0.1,0.95
,11:59:48,4,3600,4710.3,1.01,13.3,7,-7.6,0.152,10,0.1,0.95
,11:59:49,4,3600,4711.3,1.02,13.3,7,-7.6,0.152,10,0.1,0.95
,11:59:50,4,3600,4712.3,1.02,13.3,7,-7.6,0.152,10,0.1,0.95
,11:59:51,4,3600,4713.3,1.02,13.3,7,-7.6,0.153,10,0.1,0.95
,11:59:52,4,3600,4714.3,1.02,13.3,7,-7.6,0.153,10,0.1,0.95
,11:59:53,4,3600,4715.3,1.02,13.3,7,-7.6,0.147,10,0.1,0.96
,11:59:54,4,3600,4716.3,1.02,13.3,7,-7.6,0.142,10,0.1,0.96
,11:59:55,4,3600,4717.3,1.02,13.3,7,-7.6,0.142,10,0.1,0.96
,11:59:56,4,3600,4718.3,1.02,13.3,7,-7.6,0.147,10,0.1,0.96
,11:59:57,4,3600,4719.3,1.02,13.3,7,-7.6,0.142,10,0.1,0.95
,11:59:58,4,3600,4720.3,1.02,13.3,7,-7.6,0.142,10,0.1,0.96
,11:59:59,4,3600,4721.3,1.02,13.3,7,-7.7,0.142,10,0.1,0.96
,12:00:00,4,3600,4722.3,1.02,13.3,7,-7.7,0.147,10,0.1,0.95
,12:00:01,4,3600,4723.3,1.01,13.3,7,-7.7,0.141,10,0.1,0.95
,12:00:02,4,3600,4724.3,1,13.3,7,-7.7,0.139,10,0.1,0.94
,12:00:03,4,3600,4725.3,1,13.3,7,-7.7,0.139,10,0.1,0.93
,12:00:04,4,3600,4726.3,1,13.3,7,-7.7,0.149,10,0.1,0.93
,12:00:05,4,3600,4727.3,1,13.3,7,-7.7,0.149,10,0.1,0.93
,12:00:06,4,3600,4728.3,1,13.3,7,-7.7,0.15,10,0.1,0.94
,12:00:07,4,3600,4729.3,1,13.3,7,-7.7,0.15,10,0.1,0.94
,12:00:08,4,3600,4730.3,1.01,13.3,7,-7.7,0.145,10,0.1,0.94
,12:00:09,4,3600,4731.3,1.01,13.3,7,-7.7,0.145,10,0.1,0.94
,12:00:10,4,3600,4732.3,1,13.3,7,-7.7,0.15,10,0.1,0.93
,12:00:11,4,3600,4733.3,0.99,13.3,7,-7.7,0.143,10,0.1,0.93
,12:00:12,4,3600,4734.3,0.99,13.3,7,-7.7,0.138,10,0.1,0.93
,12:00:13,4,3600,4735.3,1,13.3,7,-7.7,0.139,10,0.1,0.93
,12:00:14,4,3600,4736.3,1,13.3,7,-7.7,0.144,10,0.1,0.93
,12:00:15,4,3600,4737.3,0.99,13.3,7,-7.7,0.149,10,0.1,0.93
,12:00:16,4,3600,4738.3,0.99,13.3,7,-7.7,0.149,10,0.1,0.93
,12:00:17,4,3600,4739.3,1,13.3,7,-7.7,0.144,10,0.1,0.93
,12:00:18,4,3600,4740.3,1,13.3,7,-7.7,0.139,10,0.1,0.93
,12:00:19,4,3600,4741.3,1,13.3,7,-7.7,0.144,10,0.1,0.93
,12:00:20,4,3600,4742.3,0.99,13.3,7,-7.7,0.143,10,0.1,0.93
,12:00:21,4,3600,4743.3,0.99,13.3,7,-7.7,0.143,10,0.1,0.92
,12:00:22,4,3600,4744.3,0.99,13.3,7,-7.8,0.148,10,0.1,0.92
,12:00:23,4,3600,4745.3,0.98,13.3,7,-7.8,0.148,10,0.1,0.92
,12:00:24,4,3600,4746.3,0.98,13.3,7,-7.8,0.148,10,0.1,0.92
,12:00:25,4,3600,4747.3,0.99,13.3,6,-7.8,0.155,10,0.1,0.93
,12:00:26,4,3600,4748.3,1,13.3,7,-7.8,0.15,10,0.1,0.93
,12:00:27,4,3600,4749.3,1,13.3,7,-7.8,0.145,10,0.1,0.94
,12:00:28,4,3600,4750.3,1,13.3,7,-7.8,0.145,10,0.1,0.94
,12:00:29,4,3600,4751.3,1,13.3,7,-7.8,0.15,10,0.1,0.94
,12:00:30,4,3600,4752.3,1,13.3,7,-7.8,0.15,10,0.1,0.93
,12:00:31,4,3600,4753.3,1,13.3,7,-7.8,0.145,10,0.1,0.94
,12:00:32,4,3600,4754.3,1,13.3,7,-7.8,0.14,10,0.1,0.94
,12:00:33,4,3600,4755.3,1,13.3,7,-7.8,0.144,10,0.1,0.93
,12:00:34,4,3600,4756.3,0.99,13.3,7,-7.8,0.149,10,0.1,0.93
,12:00:35,4,3600,4757.3,0.99,13.3,7,-7.8,0.149,10,0.1,0.93
,12:00:36,4,3600,4758.3,1,13.3,7,-7.8,0.144,10,0.1,0.93
,12:00:37,4,3600,4759.3,1,13.3,7,-7.8,0.144,10,0.1,0.93
,12:00:38,4,3600,4760.3,1,13.3,7,-7.8,0.149,10,0.1,0.93
,12:00:39,4,3600,4761.3,0.99,13.3,7,-7.8,0.149,10,0.1,0.93
,12:00:40,4,3600,4762.3,1,13.3,7,-7.8,0.149,10,0.1,0.93
,12:00:41,4,3600,4763.3,1,13.3,6,-7.8,0.156,10,0.1,0.94
,12:00:42,4,3600,4764.3,1,13.3,7,-7.9,0.15,10,0.1,0.94
,12:00:43,4,3600,4765.3,1,13.3,7,-7.9,0.145,10,0.1,0.94
,12:00:44,4,3600,4766.3,1,13.3,7,-7.9,0.139,10,0.1,0.94
,12:00:45,4,3600,4767.3,1,13.3,7,-7.9,0.139,10,0.1,0.94
,12:00:46,4,3600,4768.3,1,13.3,7,-7.9,0.15,10,0.1,0.93
,12:00:47,4,3600,4769.3,1,13.3,7,-7.9,0.15,10,0.1,0.93
,12:00:48,4,3600,4770.3,1,13.3,7,-7.9,0.149,10,0.1,0.93
,12:00:49,4,3600,4771.3,1,13.3,7,-7.9,0.144,10,0.1,0.93
,12:00:50,4,3600,4772.3,1,13.3,7,-7.9,0.145,10,0.1,0.94
,12:00:51,4,3600,4773.3,1,13.3,7,-7.9,0.139,10,0.1,0.94
,12:00:52,4,3600,4774.3,1,13.3,7,-7.9,0.144,10,0.1,0.93
,12:00:53,4,3600,4775.3,0.99,13.3,7,-7.9,0.143,10,0.1,0.92
,12:00:54,4,3600,4776.3,0.98,13.3,7,-7.9,0.148,10,0.1,0.92
,12:00:55,4,3600,4777.3,0.99,13.3,7,-7.9,0.143,10,0.1,0.93
,12:00:56,4,3600,4778.3,1,13.3,7,-7.9,0.149,10,0.1,0.93
,12:00:57,4,3600,4779.3,1,13.3,7,-7.9,0.15,10,0.1,0.94
,12:00:58,4,3600,4780.3,1,13.3,7,-7.9,0.145,10,0.1,0.94
,12:00:59,4,3600,4781.3,1,13.3,7,-7.9,0.145,10,0.1,0.94
,12:01:00,4,3600,4782.3,1,13.3,7,-7.9,0.145,10,0.1,0.94
,12:01:01,4,3600,4783.3,1,13.3,7,-7.9,0.145,10,0.1,0.94
,12:01:02,4,3600,4784.3,1,13.3,7,-7.9,0.14,10,0.1,0.94
,12:01:03,4,3600,4785.3,1,13.3,7,-7.9,0.145,10,0.1,0.94
,12:01:04,4,3600,4786.3,1,13.3,7,-7.9,0.149,10,0.1,0.93
,12:01:05,4,3600,4787.3,0.99,13.3,7,-7.9,0.149,10,0.1,0.93
,12:01:06,4,3600,4788.3,1,13.3,7,-8,0.149,10,0.1,0.93
,12:01:07,4,3600,4789.3,1,13.3,7,-8,0.145,10,0.1,0.94
,12:01:08,4,3600,4790.3,1,13.3,7,-8,0.145,10,0.1,0.94
,12:01:09,4,3600,4791.3,1,13.3,7,-8,0.144,10,0.1,0.93
,12:01:10,4,3600,4792.3,0.99,13.3,7,-8,0.149,10,0.1,0.93
,12:01:11,4,3600,4793.3,1,13.3,7,-8,0.149,10,0.1,0.93
,12:01:12,4,3600,4794.3,1,13.3,7,-8,0.15,10,0.1,0.93
,12:01:13,4,3600,4795.3,1,13.3,7,-8,0.145,10,0.1,0.94
,12:01:14,4,3600,4796.3,1,13.3,7,-8,0.145,10,0.1,0.94
,12:01:15,4,3600,4797.3,1,13.3,7,-8,0.145,10,0.1,0.94
,12:01:16,4,3600,4798.3,1,13.3,7,-8,0.144,10,0.1,0.93
,12:01:17,4,3600,4799.3,1,13.3,7,-8,0.149,10,0.1,0.93
,12:01:18,4,3600,4800.3,0.99,13.3,7,-8,0.149,10,0.1,0.93
,12:01:19,4,3600,4801.3,1,13.3,7,-8,0.144,10,0.1,0.93
,12:01:20,4,3600,4802.3,1,13.3,7,-8,0.144,10,0.1,0.93
,12:01:21,4,3600,4803.3,1,13.3,7,-8,0.144,10,0.1,0.93
,12:01:22,4,3600,4804.3,0.99,13.3,7,-8,0.149,10,0.1,0.93
,12:01:23,4,3600,4805.3,0.99,13.3,7,-8,0.149,10,0.1,0.93
,12:01:24,4,3600,4806.3,0.99,13.3,7,-8,0.149,10,0.1,0.93
,12:01:25,4,3600,4807.3,1,13.3,7,-8,0.15,10,0.1,0.93
,12:01:26,4,3600,4808.3,1,13.3,7,-8,0.15,10,0.1,0.94
,12:01:27,4,3600,4809.3,1,13.3,7,-8,0.15,10,0.1,0.94
,12:01:28,4,3600,4810.3,1,13.3,7,-8,0.145,10,0.1,0.94
,12:01:29,4,3600,4811.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:30,4,3600,4812.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:31,4,3600,4813.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:32,4,3600,4814.3,1.01,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:33,4,3600,4815.3,1.01,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:34,4,3600,4816.3,1.01,13.3,7,-8.1,0.146,10,0.1,0.94
,12:01:35,4,3600,4817.3,1.01,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:36,4,3600,4818.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:37,4,3600,4819.3,1,13.3,7,-8.1,0.14,10,0.1,0.94
,12:01:38,4,3600,4820.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:39,4,3600,4821.3,1,13.3,7,-8.1,0.15,10,0.1,0.93
,12:01:40,4,3600,4822.3,0.99,13.3,6,-8.1,0.155,10,0.1,0.93
,12:01:41,4,3600,4823.3,0.99,13.3,7,-8.1,0.149,10,0.1,0.93
,12:01:42,4,3600,4824.3,1,13.3,7,-8.1,0.149,10,0.1,0.93
,12:01:43,4,3600,4825.3,1,13.3,7,-8.1,0.144,10,0.1,0.93
,12:01:44,4,3600,4826.3,1,13.3,7,-8.1,0.144,10,0.1,0.93
,12:01:45,4,3600,4827.3,1,13.3,7,-8.1,0.144,10,0.1,0.93
,12:01:46,4,3600,4828.3,1,13.3,7,-8.1,0.144,10,0.1,0.93
,12:01:47,4,3600,4829.3,1,13.3,7,-8.1,0.144,10,0.1,0.94
,12:01:48,4,3600,4830.3,1,13.3,7,-8.1,0.15,10,0.1,0.94
,12:01:49,4,3600,4831.3,1,13.3,7,-8.1,0.145,10,0.1,0.94
,12:01:50,4,3600,4832.3,1,13.3,7,-8.1,0.15,10,0.1,0.94
,12:01:51,4,3600,4833.3,1,13.3,7,-8.1,0.15,10,0.1,0.94
,12:01:52,4,3600,4834.3,1.01,13.3,7,-8.1,0.151,10,0.1,0.94
,12:01:53,4,3600,4835.3,1.01,13.3,7,-8.1,0.146,10,0.1,0.94
,12:01:54,4,3600,4836.3,1.01,13.3,7,-8.2,0.151,10,0.1,0.94
,12:01:55,4,3600,4837.3,1.01,13.3,7,-8.2,0.145,10,0.1,0.94
,12:01:56,4,3600,4838.3,1,13.3,7,-8.2,0.145,10,0.1,0.94
,12:01:57,4,3600,4839.3,1,13.3,7,-8.2,0.145,10,0.1,0.94
,12:01:58,4,3600,4840.3,1,13.3,7,-8.2,0.14,10,0.1,0.94
,12:01:59,4,3600,4841.3,1,13.3,7,-8.2,0.14,10,0.1,0.94
,12:02:00,4,3600,4842.3,1,13.3,7,-8.2,0.139,10,0.1,0.94
,12:02:01,4,3600,4843.3,1,13.3,7,-8.2,0.139,10,0.1,0.93
,12:02:02,4,3600,4844.3,0.99,13.3,7,-8.2,0.143,10,0.1,0.92
,12:02:03,4,3600,4845.3,0.98,13.3,7,-8.2,0.148,10,0.1,0.92
,12:02:04,4,3600,4846.3,0.99,13.3,6,-8.2,0.16,10,0.1,0.93
,12:02:05,4,3600,4847.3,1,13.3,6,-8.2,0.155,10,0.1,0.93
,12:02:06,4,3600,4848.3,1,13.3,7,-8.2,0.15,10,0.1,0.94
,12:02:07,4,3600,4849.3,1.01,13.3,7,-8.2,0.151,10,0.1,0.94
,12:02:08,4,3600,4850.3,1.01,13.3,7,-8.2,0.151,10,0.1,0.94
,12:02:09,4,3600,4851.3,1.01,13.3,7,-8.2,0.146,10,0.1,0.94
,12:02:10,4,3600,4852.3,1.01,13.3,7,-8.2,0.14,10,0.1,0.94
,12:02:11,4,3600,4853.3,1.01,13.3,7,-8.2,0.14,10,0.1,0.95
,12:02:12,4,3600,4854.3,1,13.3,7,-8.2,0.14,10,0.1,0.94
,12:02:13,4,3600,4855.3,1,13.3,7,-8.2,0.139,10,0.1,0.93
,12:02:14,4,3600,4856.3,0.99,13.3,7,-8.2,0.138,10,0.1,0.93
,12:02:15,4,3600,4857.3,0.98,13.3,7,-8.2,0.142,10,0.1,0.92
,12:02:16,4,3600,4858.3,0.98,13.3,7,-8.2,0.142,10,0.1,0.92
,12:02:17,4,3600,4859.3,0.98,13.3,7,-8.3,0.142,10,0.1,0.92
,12:02:18,4,3600,4860.3,0.98,13.3,7,-8.3,0.148,10,0.1,0.92
,12:02:19,4,3600,4861.3,0.99,13.3,7,-8.3,0.148,10,0.1,0.92
,12:02:20,4,3600,4862.3,0.99,13.3,6,-8.3,0.154,10,0.1,0.92
,12:02:21,4,3600,4863.3,0.99,13.3,6,-8.3,0.155,10,0.1,0.93
,12:02:22,4,3600,4864.3,1,13.3,7,-8.3,0.15,10,0.1,0.93
,12:02:23,4,3600,4865.3,1,13.3,7,-8.3,0.145,10,0.1,0.94
,12:02:24,4,3600,4866.3,1,13.3,7,-8.3,0.15,10,0.1,0.94
,12:02:25,4,3600,4867.3,1,13.3,7,-8.3,0.145,10,0.1,0.94
,12:02:26,4,3600,4868.3,1,13.3,7,-8.3,0.145,10,0.1,0.94
