Data file,,SORONA-UNHONED_ISO10_12DEG_003_12HRS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,22/11/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12Hrs,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 09:29:49 on 24/11/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,15:09:20,6,21600,20370.5,0.66,13.3,7,14.1,0.092,10,0.5,0.64
,15:09:21,6,21600,20371.5,0.66,13.3,7,14.1,0.092,10,0.5,0.64
,15:09:22,6,21600,20372.5,0.66,13.3,8,14.1,0.085,10,0.5,0.64
,15:09:23,6,21600,20373.5,0.65,13.3,7,14.1,0.091,10,0.5,0.64
,15:09:24,6,21600,20374.5,0.65,13.3,7,14.1,0.09,10,0.5,0.63
,15:09:25,6,21600,20375.5,0.63,13.3,7,14.1,0.094,10,0.5,0.61
,15:09:26,6,21600,20376.5,0.61,13.3,6,14.1,0.095,10,0.5,0.6
,15:09:27,6,21600,20377.5,0.61,13.3,6,14.1,0.095,10,0.5,0.59
,15:09:28,6,21600,20378.5,0.62,13.3,7,14,0.094,10,0.5,0.61
,15:09:29,6,21600,20379.5,0.64,13.3,7,14,0.096,10,0.5,0.63
,15:09:30,6,21600,20380.5,0.65,13.3,7,14,0.094,10,0.5,0.63
,15:09:31,6,21600,20381.5,0.65,13.3,7,14,0.094,10,0.5,0.63
,15:09:32,6,21600,20382.5,0.65,13.3,7,14,0.094,10,0.5,0.63
,15:09:33,6,21600,20383.5,0.65,13.3,7,14,0.094,10,0.5,0.64
,15:09:34,6,21600,20384.5,0.65,13.3,7,14,0.098,10,0.5,0.64
,15:09:35,6,21600,20385.5,0.65,13.3,7,14,0.094,10,0.5,0.63
,15:09:36,6,21600,20386.5,0.65,13.3,7,14,0.093,10,0.5,0.63
,15:09:37,6,21600,20387.5,0.65,13.3,7,14,0.09,10,0.5,0.63
,15:09:38,6,21600,20388.5,0.65,13.3,7,14,0.091,10,0.5,0.63
,15:09:39,6,21600,20389.5,0.65,13.3,7,14,0.093,10,0.5,0.63
,15:09:40,6,21600,20390.5,0.63,13.3,7,14,0.095,10,0.5,0.62
,15:09:41,6,21600,20391.5,0.62,13.3,6,14,0.097,10,0.5,0.61
,15:09:42,6,21600,20392.5,0.63,13.3,6,13.9,0.098,10,0.5,0.61
,15:09:43,6,21600,20393.5,0.64,13.3,7,13.9,0.096,10,0.5,0.63
,15:09:44,6,21600,20394.5,0.65,13.3,7,13.9,0.097,10,0.5,0.63
,15:09:45,6,21600,20395.5,0.65,13.3,7,13.9,0.093,10,0.5,0.63
,15:09:46,6,21600,20396.5,0.65,13.3,7,13.9,0.097,10,0.5,0.63
,15:09:47,6,21600,20397.5,0.65,13.3,7,13.9,0.097,10,0.5,0.63
,15:09:48,6,21600,20398.5,0.65,13.3,7,13.9,0.093,10,0.5,0.63
,15:09:49,6,21600,20399.5,0.65,13.3,7,13.9,0.093,10,0.5,0.63
,15:09:50,6,21600,20400.5,0.65,13.3,7,13.9,0.093,10,0.5,0.63
,15:09:51,6,21600,20401.5,0.65,13.3,7,13.9,0.093,10,0.5,0.63
,15:09:52,6,21600,20402.5,0.65,13.3,7,13.9,0.093,10,0.5,0.63
,15:09:53,6,21600,20403.5,0.65,13.3,7,13.9,0.093,10,0.5,0.63
,15:09:54,6,21600,20404.5,0.65,13.3,7,13.9,0.09,10,0.5,0.63
,15:09:55,6,21600,20405.5,0.64,13.3,7,13.9,0.09,10,0.5,0.63
,15:09:56,6,21600,20406.5,0.64,13.3,7,13.8,0.089,10,0.5,0.62
,15:09:57,6,21600,20407.5,0.63,13.3,7,13.8,0.091,10,0.5,0.61
,15:09:58,6,21600,20408.5,0.61,13.3,7,13.8,0.092,10,0.5,0.6
,15:09:59,6,21600,20409.5,0.61,13.3,6,13.8,0.096,10,0.5,0.6
,15:10:00,6,21600,20410.5,0.62,13.3,6,13.8,0.097,10,0.5,0.61
,15:10:01,6,21600,20411.5,0.63,13.3,7,13.8,0.095,10,0.5,0.62
,15:10:02,6,21600,20412.5,0.64,13.3,7,13.8,0.095,10,0.5,0.62
,15:10:03,6,21600,20413.5,0.63,13.3,7,13.8,0.095,10,0.5,0.62
,15:10:04,6,21600,20414.5,0.63,13.3,7,13.8,0.095,10,0.5,0.62
,15:10:05,6,21600,20415.5,0.64,13.3,7,13.8,0.096,10,0.5,0.62
,15:10:06,6,21600,20416.5,0.64,13.3,7,13.7,0.093,10,0.5,0.63
,15:10:07,6,21600,20417.5,0.64,13.3,7,13.7,0.093,10,0.5,0.63
,15:10:08,6,21600,20418.5,0.64,13.3,7,13.7,0.097,10,0.5,0.63
,15:10:09,6,21600,20419.5,0.64,13.3,7,13.7,0.096,10,0.5,0.63
,15:10:10,6,21600,20420.5,0.64,13.3,7,13.7,0.093,10,0.5,0.63
,15:10:11,6,21600,20421.5,0.64,13.3,7,13.7,0.089,10,0.5,0.62
,15:10:12,6,21600,20422.5,0.64,13.3,7,13.7,0.086,10,0.5,0.63
,15:10:13,6,21600,20423.5,0.64,13.3,7,13.7,0.087,10,0.5,0.63
,15:10:14,6,21600,20424.5,0.64,13.3,7,13.7,0.089,10,0.5,0.62
,15:10:15,6,21600,20425.5,0.63,13.3,7,13.7,0.091,10,0.6,0.61
,15:10:16,6,21600,20426.5,0.61,13.3,7,13.7,0.092,10,0.5,0.6
,15:10:17,6,21600,20427.5,0.61,13.3,7,13.6,0.092,10,0.5,0.6
,15:10:18,6,21600,20428.5,0.62,13.3,7,13.6,0.094,10,0.5,0.61
,15:10:19,6,21600,20429.5,0.63,13.3,7,13.6,0.095,10,0.5,0.62
,15:10:20,6,21600,20430.5,0.64,13.3,7,13.6,0.092,10,0.5,0.62
,15:10:21,6,21600,20431.5,0.63,13.3,7,13.6,0.095,10,0.5,0.62
,15:10:22,6,21600,20432.5,0.64,13.3,7,13.6,0.095,10,0.5,0.62
,15:10:23,6,21600,20433.5,0.63,13.3,7,13.6,0.095,10,0.5,0.62
,15:10:24,6,21600,20434.5,0.64,13.3,7,13.6,0.092,10,0.5,0.62
,15:10:25,6,21600,20435.5,0.64,13.3,7,13.6,0.092,10,0.5,0.62
,15:10:26,6,21600,20436.5,0.64,13.3,7,13.5,0.092,10,0.6,0.62
,15:10:27,6,21600,20437.5,0.64,13.3,7,13.5,0.092,10,0.5,0.62
,15:10:28,6,21600,20438.5,0.64,13.3,7,13.5,0.092,10,0.5,0.62
,15:10:29,6,21600,20439.5,0.64,13.3,7,13.5,0.092,10,0.5,0.62
,15:10:30,6,21600,20440.5,0.64,13.3,7,13.5,0.089,10,0.5,0.62
,15:10:31,6,21600,20441.5,0.64,13.3,7,13.5,0.089,10,0.5,0.62
,15:10:32,6,21600,20442.5,0.63,13.3,7,13.5,0.087,10,0.5,0.61
,15:10:33,6,21600,20443.5,0.61,13.3,7,13.5,0.085,10,0.5,0.59
,15:10:34,6,21600,20444.5,0.6,13.3,7,13.5,0.087,10,0.5,0.58
,15:10:35,6,21600,20445.5,0.6,13.3,7,13.5,0.087,10,0.5,0.58
,15:10:36,6,21600,20446.5,0.6,13.3,7,13.5,0.09,10,0.5,0.59
,15:10:37,6,21600,20447.5,0.6,13.3,6,13.4,0.094,10,0.5,0.59
,15:10:38,6,21600,20448.5,0.6,13.3,6,13.4,0.094,10,0.5,0.59
,15:10:39,6,21600,20449.5,0.61,13.3,7,13.4,0.092,10,0.5,0.6
,15:10:40,6,21600,20450.5,0.63,13.3,7,13.4,0.091,10,0.5,0.61
,15:10:41,6,21600,20451.5,0.63,13.3,7,13.4,0.095,10,0.5,0.62
,15:10:42,6,21600,20452.5,0.63,13.3,7,13.4,0.095,10,0.5,0.62
,15:10:43,6,21600,20453.5,0.63,13.3,6,13.4,0.099,10,0.5,0.62
,15:10:44,6,21600,20454.5,0.64,13.3,6,13.3,0.1,10,0.5,0.63
,15:10:45,6,21600,20455.5,0.65,13.3,7,13.3,0.098,10,0.5,0.64
,15:10:46,6,21600,20456.5,0.66,13.3,7,13.3,0.096,10,0.5,0.64
,15:10:47,6,21600,20457.5,0.66,13.3,7,13.3,0.092,10,0.5,0.65
,15:10:48,6,21600,20458.5,0.66,13.3,7,13.3,0.095,10,0.5,0.64
,15:10:49,6,21600,20459.5,0.66,13.3,7,13.3,0.095,10,0.5,0.64
,15:10:50,6,21600,20460.5,0.65,13.3,7,13.3,0.094,10,0.5,0.64
,15:10:51,6,21600,20461.5,0.65,13.3,7,13.3,0.094,10,0.5,0.63
,15:10:52,6,21600,20462.5,0.65,13.3,7,13.3,0.094,10,0.5,0.63
,15:10:53,6,21600,20463.5,0.65,13.3,7,13.3,0.093,10,0.5,0.63
,15:10:54,6,21600,20464.5,0.65,13.3,7,13.2,0.094,10,0.5,0.63
,15:10:55,6,21600,20465.5,0.65,13.3,7,13.2,0.094,10,0.5,0.63
,15:10:56,6,21600,20466.5,0.64,13.3,7,13.2,0.093,10,0.5,0.63
,15:10:57,6,21600,20467.5,0.63,13.3,7,13.2,0.095,10,0.5,0.62
,15:10:58,6,21600,20468.5,0.63,13.3,7,13.2,0.094,10,0.5,0.61
,15:10:59,6,21600,20469.5,0.64,13.3,7,13.2,0.095,10,0.5,0.62
,15:11:00,6,21600,20470.5,0.64,13.3,7,13.2,0.093,10,0.5,0.63
,15:11:01,6,21600,20471.5,0.65,13.3,7,13.1,0.097,10,0.5,0.63
,15:11:02,6,21600,20472.5,0.65,13.3,7,13.1,0.098,10,0.5,0.63
,15:11:03,6,21600,20473.5,0.65,13.3,7,13.1,0.097,10,0.5,0.63
,15:11:04,6,21600,20474.5,0.65,13.3,7,13.1,0.097,10,0.5,0.63
,15:11:05,6,21600,20475.5,0.65,13.3,7,13.1,0.094,10,0.5,0.63
,15:11:06,6,21600,20476.5,0.65,13.3,7,13.1,0.094,10,0.5,0.63
,15:11:07,6,21600,20477.5,0.65,13.3,7,13.1,0.094,10,0.5,0.63
,15:11:08,6,21600,20478.5,0.65,13.3,7,13.1,0.094,10,0.5,0.63
,15:11:09,6,21600,20479.5,0.65,13.3,7,13.1,0.094,10,0.5,0.63
,15:11:10,6,21600,20480.5,0.65,13.3,7,13.1,0.094,10,0.5,0.63
,15:11:11,6,21600,20481.5,0.65,13.3,7,13,0.09,10,0.5,0.63
,15:11:12,6,21600,20482.5,0.64,13.3,7,13,0.09,10,0.5,0.63
,15:11:13,6,21600,20483.5,0.64,13.3,7,13,0.089,10,0.5,0.63
,15:11:14,6,21600,20484.5,0.63,13.3,7,13,0.088,10,0.5,0.61
,15:11:15,6,21600,20485.5,0.61,13.3,7,13,0.089,10,0.5,0.6
,15:11:16,6,21600,20486.5,0.6,13.3,7,13,0.087,10,0.5,0.59
,15:11:17,6,21600,20487.5,0.6,13.3,7,13,0.09,10,0.5,0.59
,15:11:18,6,21600,20488.5,0.61,13.3,7,12.9,0.091,10,0.5,0.59
,15:11:19,6,21600,20489.5,0.62,13.3,7,12.9,0.093,10,0.5,0.6
,15:11:20,6,21600,20490.5,0.63,13.3,7,12.9,0.091,10,0.5,0.61
,15:11:21,6,21600,20491.5,0.62,13.3,7,12.9,0.094,10,0.5,0.61
,15:11:22,6,21600,20492.5,0.62,13.3,7,12.9,0.089,10,0.5,0.6
,15:11:23,6,21600,20493.5,0.61,13.3,7,12.9,0.091,10,0.5,0.59
,15:11:24,6,21600,20494.5,0.61,13.3,7,12.8,0.092,10,0.5,0.6
,15:11:25,6,21600,20495.5,0.62,13.3,7,12.8,0.089,10,0.5,0.61
,15:11:26,6,21600,20496.5,0.63,13.3,7,12.8,0.091,10,0.5,0.61
,15:11:27,6,21600,20497.5,0.63,13.3,7,12.8,0.094,10,0.5,0.61
,15:11:28,6,21600,20498.5,0.63,13.3,7,12.8,0.094,10,0.5,0.62
,15:11:29,6,21600,20499.5,0.63,13.3,7,12.8,0.091,10,0.5,0.62
,15:11:30,6,21600,20500.5,0.64,13.3,7,12.8,0.089,10,0.5,0.62
,15:11:31,6,21600,20501.5,0.64,13.3,7,12.8,0.089,10,0.5,0.62
,15:11:32,6,21600,20502.5,0.63,13.3,7,12.7,0.091,10,0.5,0.61
,15:11:33,6,21600,20503.5,0.62,13.3,7,12.7,0.093,10,0.6,0.61
,15:11:34,6,21600,20504.5,0.62,13.3,7,12.7,0.093,10,0.5,0.61
,15:11:35,6,21600,20505.5,0.63,13.3,7,12.7,0.094,10,0.5,0.61
,15:11:36,6,21600,20506.5,0.63,13.3,7,12.7,0.092,10,0.5,0.62
,15:11:37,6,21600,20507.5,0.64,13.3,7,12.7,0.095,10,0.5,0.62
,15:11:38,6,21600,20508.5,0.64,13.3,7,12.6,0.095,10,0.5,0.62
,15:11:39,6,21600,20509.5,0.64,13.3,7,12.6,0.092,10,0.5,0.62
,15:11:40,6,21600,20510.5,0.64,13.3,7,12.6,0.092,10,0.5,0.62
,15:11:41,6,21600,20511.5,0.64,13.3,7,12.6,0.093,10,0.5,0.63
,15:11:42,6,21600,20512.5,0.64,13.3,7,12.6,0.093,10,0.5,0.63
,15:11:43,6,21600,20513.5,0.63,13.3,7,12.6,0.092,10,0.5,0.62
,15:11:44,6,21600,20514.5,0.62,13.3,7,12.6,0.093,10,0.5,0.61
,15:11:45,6,21600,20515.5,0.62,13.3,7,12.6,0.093,10,0.5,0.6
,15:11:46,6,21600,20516.5,0.63,13.3,7,12.5,0.091,10,0.5,0.61
,15:11:47,6,21600,20517.5,0.63,13.3,7,12.6,0.088,10,0.5,0.62
,15:11:48,6,21600,20518.5,0.63,13.3,7,12.5,0.091,10,0.5,0.61
,15:11:49,6,21600,20519.5,0.62,13.3,7,12.5,0.093,10,0.5,0.6
,15:11:50,6,21600,20520.5,0.62,13.3,7,12.5,0.093,10,0.5,0.6
,15:11:51,6,21600,20521.5,0.62,13.3,7,12.5,0.093,10,0.5,0.61
,15:11:52,6,21600,20522.5,0.63,13.3,7,12.5,0.091,10,0.5,0.62
,15:11:53,6,21600,20523.5,0.64,13.3,7,12.5,0.092,10,0.5,0.62
,15:11:54,6,21600,20524.5,0.64,13.3,7,12.4,0.092,10,0.5,0.62
,15:11:55,6,21600,20525.5,0.63,13.3,7,12.4,0.094,10,0.5,0.61
,15:11:56,6,21600,20526.5,0.62,13.3,7,12.4,0.093,10,0.5,0.61
,15:11:57,6,21600,20527.5,0.62,13.3,7,12.4,0.09,10,0.5,0.61
,15:11:58,6,21600,20528.5,0.63,13.3,7,12.4,0.091,10,0.5,0.61
,15:11:59,6,21600,20529.5,0.63,13.3,7,12.4,0.088,10,0.5,0.62
,15:12:00,6,21600,20530.5,0.63,13.3,7,12.3,0.084,10,0.5,0.61
,15:12:01,6,21600,20531.5,0.62,13.3,7,12.3,0.086,10,0.5,0.6
,15:12:02,6,21600,20532.5,0.61,13.3,7,12.3,0.091,10,0.5,0.59
,15:12:03,6,21600,20533.5,0.6,13.3,7,12.3,0.091,10,0.5,0.59
,15:12:04,6,21600,20534.5,0.6,13.3,7,12.3,0.091,10,0.5,0.59
,15:12:05,6,21600,20535.5,0.61,13.3,7,12.3,0.092,10,0.5,0.6
,15:12:06,6,21600,20536.5,0.62,13.3,7,12.3,0.093,10,0.5,0.61
,15:12:07,6,21600,20537.5,0.63,13.3,7,12.2,0.095,10,0.5,0.62
,15:12:08,6,21600,20538.5,0.64,13.3,7,12.2,0.092,10,0.5,0.62
,15:12:09,6,21600,20539.5,0.63,13.3,7,12.2,0.092,10,0.5,0.62
,15:12:10,6,21600,20540.5,0.62,13.3,7,12.2,0.09,10,0.5,0.61
,15:12:11,6,21600,20541.5,0.61,13.3,7,12.2,0.089,10,0.5,0.6
,15:12:12,6,21600,20542.5,0.61,13.3,7,12.2,0.088,10,0.5,0.59
,15:12:13,6,21600,20543.5,0.6,13.3,7,12.1,0.087,10,0.5,0.59
,15:12:14,6,21600,20544.5,0.6,13.3,7,12.1,0.091,10,0.5,0.59
,15:12:15,6,21600,20545.5,0.61,13.3,7,12.1,0.091,10,0.5,0.59
,15:12:16,6,21600,20546.5,0.61,13.3,7,12.1,0.089,10,0.5,0.6
,15:12:17,6,21600,20547.5,0.62,13.3,7,12.1,0.093,10,0.5,0.61
,15:12:18,6,21600,20548.5,0.62,13.3,7,12.1,0.094,10,0.5,0.61
,15:12:19,6,21600,20549.5,0.62,13.3,7,12,0.094,10,0.5,0.61
,15:12:20,6,21600,20550.5,0.62,13.3,7,12,0.09,10,0.5,0.61
,15:12:21,6,21600,20551.5,0.62,13.3,7,12,0.093,10,0.5,0.61
,15:12:22,6,21600,20552.5,0.62,13.3,7,12,0.093,10,0.5,0.61
,15:12:23,6,21600,20553.5,0.63,13.3,7,12,0.094,10,0.5,0.61
,15:12:24,6,21600,20554.5,0.64,13.3,7,12,0.095,10,0.5,0.62
,15:12:25,6,21600,20555.5,0.64,13.3,7,12,0.092,10,0.5,0.62
,15:12:26,6,21600,20556.5,0.64,13.3,7,12,0.093,10,0.5,0.63
,15:12:27,6,21600,20557.5,0.64,13.3,7,12,0.089,10,0.5,0.63
,15:12:28,6,21600,20558.5,0.65,13.3,7,11.9,0.09,10,0.5,0.63
,15:12:29,6,21600,20559.5,0.65,13.3,7,11.9,0.087,10,0.5,0.63
,15:12:30,6,21600,20560.5,0.64,13.3,7,11.9,0.09,10,0.5,0.63
,15:12:31,6,21600,20561.5,0.63,13.3,7,11.9,0.091,10,0.5,0.61
,15:12:32,6,21600,20562.5,0.62,13.3,7,11.9,0.093,10,0.5,0.6
,15:12:33,6,21600,20563.5,0.61,13.3,7,11.9,0.092,10,0.5,0.6
,15:12:34,6,21600,20564.5,0.61,13.3,6,11.8,0.095,10,0.5,0.59
,15:12:35,6,21600,20565.5,0.61,13.3,7,11.8,0.092,10,0.5,0.6
,15:12:36,6,21600,20566.5,0.62,13.3,7,11.8,0.093,10,0.5,0.6
,15:12:37,6,21600,20567.5,0.63,13.3,7,11.8,0.094,10,0.5,0.61
,15:12:38,6,21600,20568.5,0.64,13.3,7,11.7,0.092,10,0.5,0.62
,15:12:39,6,21600,20569.5,0.64,13.3,7,11.7,0.092,10,0.5,0.62
,15:12:40,6,21600,20570.5,0.63,13.3,7,11.7,0.095,10,0.5,0.62
,15:12:41,6,21600,20571.5,0.63,13.3,7,11.7,0.094,10,0.5,0.61
,15:12:42,6,21600,20572.5,0.63,13.3,7,11.7,0.094,10,0.5,0.61
,15:12:43,6,21600,20573.5,0.63,13.3,7,11.7,0.091,10,0.5,0.61
,15:12:44,6,21600,20574.5,0.63,13.3,7,11.7,0.088,10,0.5,0.61
,15:12:45,6,21600,20575.5,0.63,13.3,7,11.7,0.091,10,0.5,0.62
,15:12:46,6,21600,20576.5,0.63,13.3,7,11.7,0.091,10,0.5,0.62
,15:12:47,6,21600,20577.5,0.62,13.3,7,11.6,0.094,10,0.5,0.61
,15:12:48,6,21600,20578.5,0.62,13.3,7,11.6,0.09,10,0.5,0.61
,15:12:49,6,21600,20579.5,0.62,13.3,7,11.6,0.09,10,0.5,0.61
,15:12:50,6,21600,20580.5,0.63,13.3,7,11.6,0.087,10,0.5,0.61
,15:12:51,6,21600,20581.5,0.61,13.3,7,11.6,0.086,10,0.5,0.6
,15:12:52,6,21600,20582.5,0.6,13.3,7,11.6,0.087,10,0.5,0.58
,15:12:53,6,21600,20583.5,0.6,13.3,7,11.5,0.086,10,0.5,0.58
,15:12:54,6,21600,20584.5,0.6,13.3,7,11.5,0.09,10,0.5,0.58
,15:12:55,6,21600,20585.5,0.6,13.3,6,11.5,0.094,10,0.5,0.58
,15:12:56,6,21600,20586.5,0.61,13.3,7,11.5,0.091,10,0.5,0.59
,15:12:57,6,21600,20587.5,0.62,13.3,7,11.5,0.09,10,0.5,0.61
,15:12:58,6,21600,20588.5,0.63,13.3,7,11.5,0.092,10,0.5,0.62
,15:12:59,6,21600,20589.5,0.63,13.3,7,11.4,0.091,10,0.5,0.61
,15:13:00,6,21600,20590.5,0.61,13.3,7,11.4,0.092,10,0.5,0.6
,15:13:01,6,21600,20591.5,0.61,13.3,7,11.4,0.091,10,0.5,0.59
,15:13:02,6,21600,20592.5,0.62,13.3,7,11.4,0.093,10,0.5,0.61
,15:13:03,6,21600,20593.5,0.63,13.3,7,11.4,0.091,10,0.5,0.62
,15:13:04,6,21600,20594.5,0.64,13.3,7,11.4,0.089,10,0.5,0.62
,15:13:05,6,21600,20595.5,0.64,13.3,7,11.4,0.089,10,0.5,0.62
,15:13:06,6,21600,20596.5,0.63,13.3,7,11.3,0.085,10,0.5,0.61
,15:13:07,6,21600,20597.5,0.62,13.3,7,11.3,0.083,10,0.5,0.6
,15:13:08,6,21600,20598.5,0.6,13.3,7,11.3,0.084,10,0.5,0.59
,15:13:09,6,21600,20599.5,0.59,13.3,7,11.3,0.086,10,0.5,0.58
,15:13:10,6,21600,20600.5,0.59,13.3,7,11.3,0.086,10,0.5,0.58
,15:13:11,6,21600,20601.5,0.59,13.3,7,11.3,0.086,10,0.5,0.58
,15:13:12,6,21600,20602.5,0.59,13.3,7,11.2,0.086,10,0.5,0.58
,15:13:13,6,21600,20603.5,0.59,13.3,7,11.2,0.086,10,0.5,0.58
,15:13:14,6,21600,20604.5,0.59,13.3,7,11.2,0.089,10,0.5,0.58
,15:13:15,6,21600,20605.5,0.59,13.3,6,11.2,0.093,10,0.5,0.58
,15:13:16,6,21600,20606.5,0.6,13.3,6,11.2,0.094,10,0.5,0.58
,15:13:17,6,21600,20607.5,0.61,13.3,7,11.1,0.091,10,0.5,0.6
,15:13:18,6,21600,20608.5,0.62,13.3,7,11.1,0.093,10,0.5,0.6
,15:13:19,6,21600,20609.5,0.61,13.3,7,11.1,0.092,10,0.5,0.6
,15:13:20,6,21600,20610.5,0.6,13.3,7,11.1,0.09,10,0.5,0.58
,15:13:21,6,21600,20611.5,0.6,13.3,6,11.1,0.094,10,0.5,0.58
,15:13:22,6,21600,20612.5,0.61,13.3,6,11.1,0.095,10,0.5,0.6
,15:13:23,6,21600,20613.5,0.62,13.3,7,11.1,0.094,10,0.5,0.61
,15:13:24,6,21600,20614.5,0.63,13.3,7,11,0.095,10,0.5,0.62
,15:13:25,6,21600,20615.5,0.64,13.3,7,11,0.095,10,0.5,0.62
,15:13:26,6,21600,20616.5,0.64,13.3,7,11,0.096,10,0.5,0.63
,15:13:27,6,21600,20617.5,0.64,13.3,7,11,0.096,10,0.5,0.62
,15:13:28,6,21600,20618.5,0.64,13.3,7,11,0.092,10,0.5,0.62
,15:13:29,6,21600,20619.5,0.64,13.3,7,11,0.092,10,0.5,0.62
,15:13:30,6,21600,20620.5,0.64,13.3,7,10.9,0.092,10,0.5,0.62
,15:13:31,6,21600,20621.5,0.63,13.3,7,10.9,0.092,10,0.5,0.62
,15:13:32,6,21600,20622.5,0.63,13.3,7,10.9,0.088,10,0.5,0.62
,15:13:33,6,21600,20623.5,0.63,13.3,7,10.9,0.085,10,0.5,0.62
,15:13:34,6,21600,20624.5,0.63,13.3,7,10.9,0.085,10,0.5,0.61
,15:13:35,6,21600,20625.5,0.62,13.3,7,10.9,0.086,10,0.5,0.6
,15:13:36,6,21600,20626.5,0.6,13.3,7,10.8,0.087,10,0.5,0.59
,15:13:37,6,21600,20627.5,0.59,13.3,7,10.8,0.085,10,0.5,0.57
,15:13:38,6,21600,20628.5,0.58,13.3,7,10.8,0.087,10,0.5,0.56
,15:13:39,6,21600,20629.5,0.57,13.3,7,10.8,0.086,10,0.5,0.56
,15:13:40,6,21600,20630.5,0.58,13.3,7,10.8,0.087,10,0.5,0.56
,15:13:41,6,21600,20631.5,0.59,13.3,7,10.7,0.089,10,0.5,0.58
,15:13:42,6,21600,20632.5,0.6,13.3,7,10.8,0.087,10,0.5,0.59
,15:13:43,6,21600,20633.5,0.61,13.3,7,10.7,0.092,10,0.5,0.6
,15:13:44,6,21600,20634.5,0.61,13.3,7,10.7,0.092,10,0.5,0.6
,15:13:45,6,21600,20635.5,0.61,13.3,7,10.7,0.092,10,0.5,0.6
,15:13:46,6,21600,20636.5,0.62,13.3,7,10.7,0.093,10,0.5,0.6
,15:13:47,6,21600,20637.5,0.62,13.3,7,10.7,0.093,10,0.5,0.6
,15:13:48,6,21600,20638.5,0.62,13.3,7,10.7,0.09,10,0.5,0.61
,15:13:49,6,21600,20639.5,0.62,13.3,7,10.6,0.09,10,0.5,0.61
,15:13:50,6,21600,20640.5,0.63,13.3,7,10.6,0.094,10,0.5,0.61
,15:13:51,6,21600,20641.5,0.63,13.3,7,10.6,0.094,10,0.5,0.61
,15:13:52,6,21600,20642.5,0.63,13.3,7,10.6,0.094,10,0.5,0.61
,15:13:53,6,21600,20643.5,0.63,13.3,7,10.6,0.094,10,0.5,0.61
,15:13:54,6,21600,20644.5,0.63,13.3,7,10.6,0.094,10,0.5,0.61
,15:13:55,6,21600,20645.5,0.63,13.3,7,10.5,0.094,10,0.5,0.61
,15:13:56,6,21600,20646.5,0.63,13.3,7,10.5,0.091,10,0.5,0.61
,15:13:57,6,21600,20647.5,0.63,13.3,7,10.5,0.088,10,0.5,0.62
,15:13:58,6,21600,20648.5,0.63,13.3,7,10.5,0.085,10,0.5,0.62
,15:13:59,6,21600,20649.5,0.63,13.3,7,10.5,0.085,10,0.5,0.61
,15:14:00,6,21600,20650.5,0.62,13.3,7,10.5,0.086,10,0.5,0.6
,15:14:01,6,21600,20651.5,0.61,13.3,7,10.5,0.085,10,0.5,0.59
,15:14:02,6,21600,20652.5,0.6,13.3,7,10.4,0.086,10,0.5,0.58
,15:14:03,6,21600,20653.5,0.59,13.3,7,10.4,0.089,10,0.5,0.58
,15:14:04,6,21600,20654.5,0.59,13.3,7,10.4,0.089,10,0.5,0.58
,15:14:05,6,21600,20655.5,0.59,13.3,6,10.4,0.092,10,0.5,0.58
,15:14:06,6,21600,20656.5,0.6,13.3,6,10.4,0.093,10,0.5,0.58
,15:14:07,6,21600,20657.5,0.6,13.3,7,10.4,0.091,10,0.5,0.59
,15:14:08,6,21600,20658.5,0.61,13.3,7,10.3,0.092,10,0.5,0.6
,15:14:09,6,21600,20659.5,0.62,13.3,7,10.3,0.094,10,0.5,0.61
,15:14:10,6,21600,20660.5,0.63,13.3,7,10.3,0.094,10,0.5,0.61
,15:14:11,6,21600,20661.5,0.63,13.3,7,10.3,0.091,10,0.5,0.61
,15:14:12,6,21600,20662.5,0.63,13.3,7,10.3,0.091,10,0.5,0.61
,15:14:13,6,21600,20663.5,0.63,13.3,7,10.3,0.091,10,0.5,0.61
,15:14:14,6,21600,20664.5,0.62,13.3,7,10.3,0.09,10,0.5,0.61
,15:14:15,6,21600,20665.5,0.62,13.3,7,10.3,0.094,10,0.5,0.61
,15:14:16,6,21600,20666.5,0.62,13.3,7,10.2,0.094,10,0.5,0.61
,15:14:17,6,21600,20667.5,0.63,13.3,7,10.2,0.094,10,0.5,0.61
,15:14:18,6,21600,20668.5,0.63,13.3,7,10.2,0.091,10,0.5,0.61
,15:14:19,6,21600,20669.5,0.63,13.3,7,10.2,0.091,10,0.5,0.62
