Data file,,RA0.3_PAO_12C_003_45MINS.TSV,,,,,,,,,,
,10:25:58,4,2700,1827.6,0.8,13.3,9,13.5,0.085,10,0.3,0.72
,10:25:59,4,2700,1828.6,0.81,13.3,9,13.5,0.085,10,0.3,0.73
,10:26:00,4,2700,1829.6,0.81,13.3,9,13.5,0.09,10,0.3,0.73
,10:26:01,4,2700,1830.6,0.8,13.3,9,13.5,0.092,10,0.3,0.72
,10:26:02,4,2700,1831.6,0.8,13.3,9,13.5,0.09,10,0.3,0.72
,10:26:03,4,2700,1832.6,0.8,13.3,9,13.5,0.087,10,0.3,0.72
,10:26:04,4,2700,1833.6,0.81,13.3,9,13.6,0.087,10,0.3,0.73
,10:26:05,4,2700,1834.6,0.8,13.3,9,13.6,0.087,10,0.3,0.72
,10:26:06,4,2700,1835.6,0.8,13.3,9,13.6,0.087,10,0.3,0.72
,10:26:07,4,2700,1836.6,0.8,13.3,9,13.6,0.092,10,0.3,0.72
,10:26:08,4,2700,1837.6,0.8,13.3,9,13.6,0.089,10,0.3,0.72
,10:26:09,4,2700,1838.6,0.8,13.3,9,13.6,0.089,10,0.3,0.72
,10:26:10,4,2700,1839.6,0.8,13.3,9,13.6,0.089,10,0.3,0.72
,10:26:11,4,2700,1840.6,0.8,13.3,9,13.6,0.086,10,0.3,0.72
,10:26:12,4,2700,1841.6,0.8,13.3,9,13.6,0.084,10,0.3,0.72
,10:26:13,4,2700,1842.6,0.8,13.3,9,13.6,0.087,10,0.3,0.72
,10:26:14,4,2700,1843.6,0.8,13.3,9,13.6,0.089,10,0.3,0.72
,10:26:15,4,2700,1844.6,0.8,13.3,9,13.6,0.092,10,0.3,0.72
,10:26:16,4,2700,1845.6,0.8,13.3,9,13.6,0.092,10,0.3,0.72
,10:26:17,4,2700,1846.6,0.8,13.3,9,13.6,0.089,10,0.3,0.72
,10:26:18,4,2700,1847.6,0.8,13.3,9,13.7,0.092,10,0.3,0.72
,10:26:19,4,2700,1848.6,0.8,13.3,9,13.6,0.089,10,0.3,0.72
,10:26:20,4,2700,1849.6,0.81,13.3,9,13.6,0.087,10,0.3,0.73
,10:26:21,4,2700,1850.6,0.81,13.3,9,13.7,0.086,10,0.3,0.73
,10:26:22,4,2700,1851.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:26:23,4,2700,1852.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:24,4,2700,1853.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:25,4,2700,1854.6,0.8,13.3,9,13.7,0.092,10,0.3,0.72
,10:26:26,4,2700,1855.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:26:27,4,2700,1856.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:26:28,4,2700,1857.6,0.8,13.3,9,13.7,0.087,10,0.3,0.72
,10:26:29,4,2700,1858.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:30,4,2700,1859.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:31,4,2700,1860.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:32,4,2700,1861.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:33,4,2700,1862.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:26:34,4,2700,1863.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:35,4,2700,1864.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:26:36,4,2700,1865.6,0.81,13.3,9,13.7,0.085,10,0.3,0.73
,10:26:37,4,2700,1866.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:38,4,2700,1867.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:26:39,4,2700,1868.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:26:40,4,2700,1869.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:41,4,2700,1870.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:42,4,2700,1871.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:26:43,4,2700,1872.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:44,4,2700,1873.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:45,4,2700,1874.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:26:46,4,2700,1875.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:26:47,4,2700,1876.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:26:48,4,2700,1877.6,0.8,13.3,9,13.7,0.09,10,0.3,0.72
,10:26:49,4,2700,1878.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:26:50,4,2700,1879.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:26:51,4,2700,1880.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:26:52,4,2700,1881.6,0.8,13.3,9,13.7,0.092,10,0.3,0.72
,10:26:53,4,2700,1882.6,0.8,13.3,9,13.7,0.092,10,0.3,0.72
,10:26:54,4,2700,1883.6,0.8,13.3,9,13.7,0.092,10,0.3,0.72
,10:26:55,4,2700,1884.6,0.8,13.3,9,13.8,0.087,10,0.3,0.73
,10:26:56,4,2700,1885.6,0.81,13.3,9,13.8,0.087,10,0.3,0.73
,10:26:57,4,2700,1886.6,0.81,13.3,9,13.8,0.088,10,0.3,0.73
,10:26:58,4,2700,1887.6,0.81,13.3,9,13.8,0.09,10,0.3,0.73
,10:26:59,4,2700,1888.6,0.81,13.3,9,13.8,0.09,10,0.3,0.73
,10:27:00,4,2700,1889.6,0.81,13.3,9,13.8,0.09,10,0.3,0.73
,10:27:01,4,2700,1890.6,0.81,13.3,9,13.8,0.09,10,0.3,0.73
,10:27:02,4,2700,1891.6,0.81,13.3,9,13.8,0.087,10,0.3,0.73
,10:27:03,4,2700,1892.6,0.81,13.3,9,13.8,0.085,10,0.3,0.73
,10:27:04,4,2700,1893.6,0.81,13.3,9,13.8,0.087,10,0.3,0.73
,10:27:05,4,2700,1894.6,0.8,13.3,9,13.8,0.092,10,0.3,0.72
,10:27:06,4,2700,1895.6,0.8,13.3,9,13.8,0.092,10,0.3,0.72
,10:27:07,4,2700,1896.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:27:08,4,2700,1897.6,0.8,13.3,9,13.7,0.089,10,0.3,0.72
,10:27:09,4,2700,1898.6,0.81,13.3,9,13.7,0.087,10,0.3,0.73
,10:27:10,4,2700,1899.6,0.81,13.3,9,13.7,0.088,10,0.3,0.74
,10:27:11,4,2700,1900.6,0.83,13.3,9,13.7,0.092,10,0.3,0.75
,10:27:12,4,2700,1901.6,0.83,13.3,9,13.7,0.092,10,0.3,0.75
,10:27:13,4,2700,1902.6,0.83,13.3,9,13.7,0.092,10,0.3,0.75
,10:27:14,4,2700,1903.6,0.83,13.3,9,13.7,0.093,10,0.3,0.75
,10:27:15,4,2700,1904.6,0.85,13.3,9,13.7,0.095,10,0.3,0.77
,10:27:16,4,2700,1905.6,0.85,13.3,9,13.7,0.095,10,0.3,0.77
,10:27:17,4,2700,1906.6,0.85,13.3,9,13.7,0.092,10,0.3,0.76
,10:27:18,4,2700,1907.6,0.84,13.3,9,13.7,0.09,10,0.3,0.75
,10:27:19,4,2700,1908.6,0.83,13.3,9,13.7,0.092,10,0.3,0.74
,10:27:20,4,2700,1909.6,0.82,13.3,9,13.7,0.094,10,0.3,0.74
,10:27:21,4,2700,1910.6,0.82,13.3,9,13.7,0.094,10,0.3,0.74
,10:27:22,4,2700,1911.6,0.82,13.3,9,13.7,0.091,10,0.3,0.74
,10:27:23,4,2700,1912.6,0.82,13.3,9,13.7,0.086,10,0.3,0.74
,10:27:24,4,2700,1913.6,0.82,13.3,9,13.7,0.086,10,0.3,0.74
,10:27:25,4,2700,1914.6,0.82,13.3,9,13.7,0.089,10,0.3,0.74
,10:27:26,4,2700,1915.6,0.82,13.3,9,13.7,0.091,10,0.3,0.74
,10:27:27,4,2700,1916.6,0.82,13.3,9,13.7,0.091,10,0.3,0.74
,10:27:28,4,2700,1917.6,0.82,13.3,9,13.7,0.091,10,0.3,0.74
,10:27:29,4,2700,1918.6,0.82,13.3,9,13.7,0.094,10,0.3,0.74
,10:27:30,4,2700,1919.6,0.82,13.3,9,13.7,0.091,10,0.3,0.74
,10:27:31,4,2700,1920.6,0.82,13.3,9,13.7,0.086,10,0.3,0.74
,10:27:32,4,2700,1921.6,0.82,13.3,9,13.7,0.087,10,0.3,0.74
,10:27:33,4,2700,1922.6,0.82,13.3,9,13.7,0.091,10,0.3,0.74
,10:27:34,4,2700,1923.6,0.82,13.3,9,13.7,0.094,10,0.3,0.74
,10:27:35,4,2700,1924.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:27:36,4,2700,1925.6,0.81,13.3,9,13.7,0.091,10,0.3,0.73
,10:27:37,4,2700,1926.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:27:38,4,2700,1927.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:27:39,4,2700,1928.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:27:40,4,2700,1929.6,0.81,13.3,9,13.7,0.088,10,0.3,0.73
,10:27:41,4,2700,1930.6,0.81,13.3,9,13.7,0.091,10,0.3,0.73
,10:27:42,4,2700,1931.6,0.81,13.3,9,13.7,0.091,10,0.3,0.73
,10:27:43,4,2700,1932.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:27:44,4,2700,1933.6,0.81,13.3,9,13.7,0.09,10,0.3,0.73
,10:27:45,4,2700,1934.6,0.81,13.3,9,13.7,0.093,10,0.3,0.73
,10:27:46,4,2700,1935.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:27:47,4,2700,1936.6,0.81,13.3,9,13.6,0.088,10,0.3,0.73
,10:27:48,4,2700,1937.6,0.81,13.3,9,13.6,0.088,10,0.3,0.73
,10:27:49,4,2700,1938.6,0.82,13.3,9,13.6,0.088,10,0.3,0.74
,10:27:50,4,2700,1939.6,0.82,13.3,9,13.6,0.092,10,0.3,0.74
,10:27:51,4,2700,1940.6,0.82,13.3,9,13.6,0.091,10,0.3,0.74
,10:27:52,4,2700,1941.6,0.82,13.3,9,13.6,0.091,10,0.3,0.74
,10:27:53,4,2700,1942.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:27:54,4,2700,1943.6,0.81,13.3,9,13.6,0.091,10,0.3,0.73
,10:27:55,4,2700,1944.6,0.81,13.3,9,13.6,0.088,10,0.3,0.73
,10:27:56,4,2700,1945.6,0.81,13.3,9,13.6,0.086,10,0.3,0.73
,10:27:57,4,2700,1946.6,0.81,13.3,9,13.6,0.086,10,0.3,0.73
,10:27:58,4,2700,1947.6,0.81,13.3,9,13.6,0.088,10,0.3,0.73
,10:27:59,4,2700,1948.6,0.81,13.3,9,13.6,0.09,10,0.3,0.73
,10:28:00,4,2700,1949.6,0.8,13.3,9,13.6,0.092,10,0.3,0.72
,10:28:01,4,2700,1950.6,0.8,13.3,8,13.6,0.095,10,0.3,0.72
,10:28:02,4,2700,1951.6,0.8,13.3,9,13.6,0.092,10,0.3,0.72
,10:28:03,4,2700,1952.6,0.82,13.3,9,13.6,0.094,10,0.3,0.74
,10:28:04,4,2700,1953.6,0.83,13.3,9,13.6,0.093,10,0.3,0.75
,10:28:05,4,2700,1954.6,0.84,13.3,9,13.6,0.091,10,0.3,0.76
,10:28:06,4,2700,1955.6,0.84,13.3,9,13.5,0.091,10,0.3,0.76
,10:28:07,4,2700,1956.6,0.84,13.3,9,13.5,0.091,10,0.3,0.76
,10:28:08,4,2700,1957.6,0.85,13.3,9,13.5,0.094,10,0.3,0.77
,10:28:09,4,2700,1958.6,0.85,13.3,9,13.5,0.093,10,0.3,0.77
,10:28:10,4,2700,1959.6,0.86,13.3,9,13.5,0.096,10,0.3,0.77
,10:28:11,4,2700,1960.6,0.86,13.3,9,13.5,0.099,10,0.3,0.78
,10:28:12,4,2700,1961.6,0.86,13.3,9,13.5,0.099,10,0.3,0.78
,10:28:13,4,2700,1962.6,0.87,13.3,9,13.5,0.1,10,0.3,0.78
,10:28:14,4,2700,1963.6,0.87,13.3,9,13.5,0.097,10,0.3,0.78
,10:28:15,4,2700,1964.6,0.87,13.3,9,13.5,0.094,10,0.3,0.78
,10:28:16,4,2700,1965.6,0.86,13.3,9,13.5,0.094,10,0.3,0.78
,10:28:17,4,2700,1966.6,0.85,13.3,9,13.5,0.095,10,0.3,0.77
,10:28:18,4,2700,1967.6,0.85,13.3,9,13.5,0.095,10,0.3,0.77
,10:28:19,4,2700,1968.6,0.85,13.3,9,13.5,0.095,10,0.3,0.77
,10:28:20,4,2700,1969.6,0.86,13.3,9,13.5,0.098,10,0.3,0.77
,10:28:21,4,2700,1970.6,0.86,13.3,9,13.5,0.099,10,0.3,0.77
,10:28:22,4,2700,1971.6,0.86,13.3,9,13.4,0.096,10,0.3,0.77
,10:28:23,4,2700,1972.6,0.85,13.3,9,13.4,0.09,10,0.3,0.77
,10:28:24,4,2700,1973.6,0.85,13.3,9,13.4,0.089,10,0.3,0.76
,10:28:25,4,2700,1974.6,0.85,13.3,9,13.4,0.095,10,0.3,0.77
,10:28:26,4,2700,1975.6,0.86,13.3,9,13.4,0.098,10,0.3,0.77
,10:28:27,4,2700,1976.6,0.86,13.3,9,13.4,0.096,10,0.3,0.77
,10:28:28,4,2700,1977.6,0.86,13.3,9,13.4,0.095,10,0.3,0.77
,10:28:29,4,2700,1978.6,0.85,13.3,9,13.4,0.095,10,0.3,0.77
,10:28:30,4,2700,1979.6,0.86,13.3,9,13.4,0.095,10,0.3,0.77
,10:28:31,4,2700,1980.6,0.86,13.3,9,13.4,0.094,10,0.3,0.78
,10:28:32,4,2700,1981.6,0.88,13.3,9,13.4,0.095,10,0.3,0.79
,10:28:33,4,2700,1982.6,0.88,13.3,9,13.4,0.098,10,0.3,0.79
,10:28:34,4,2700,1983.6,0.87,13.3,9,13.4,0.097,10,0.3,0.78
,10:28:35,4,2700,1984.6,0.86,13.3,9,13.4,0.099,10,0.3,0.78
,10:28:36,4,2700,1985.6,0.86,13.3,9,13.3,0.096,10,0.3,0.78
,10:28:37,4,2700,1986.6,0.86,13.3,9,13.3,0.096,10,0.3,0.78
,10:28:38,4,2700,1987.6,0.86,13.3,9,13.3,0.096,10,0.3,0.77
,10:28:39,4,2700,1988.6,0.85,13.3,9,13.3,0.093,10,0.3,0.77
,10:28:40,4,2700,1989.6,0.86,13.3,9,13.3,0.093,10,0.3,0.77
,10:28:41,4,2700,1990.6,0.86,13.3,9,13.3,0.094,10,0.3,0.78
,10:28:42,4,2700,1991.6,0.86,13.3,9,13.3,0.094,10,0.3,0.78
,10:28:43,4,2700,1992.6,0.86,13.3,9,13.3,0.096,10,0.3,0.77
,10:28:44,4,2700,1993.6,0.86,13.3,9,13.3,0.096,10,0.3,0.77
,10:28:45,4,2700,1994.6,0.86,13.3,9,13.3,0.096,10,0.3,0.78
,10:28:46,4,2700,1995.6,0.86,13.3,9,13.3,0.096,10,0.3,0.77
,10:28:47,4,2700,1996.6,0.85,13.3,9,13.2,0.093,10,0.3,0.77
,10:28:48,4,2700,1997.6,0.85,13.3,9,13.2,0.092,10,0.3,0.77
,10:28:49,4,2700,1998.6,0.86,13.3,9,13.2,0.09,10,0.3,0.77
,10:28:50,4,2700,1999.6,0.86,13.3,9,13.2,0.093,10,0.3,0.78
,10:28:51,4,2700,2000.6,0.87,13.3,9,13.2,0.097,10,0.3,0.78
,10:28:52,4,2700,2001.6,0.86,13.3,9,13.2,0.099,10,0.3,0.78
,10:28:53,4,2700,2002.6,0.86,13.3,9,13.2,0.099,10,0.3,0.78
,10:28:54,4,2700,2003.6,0.87,13.3,9,13.2,0.1,10,0.3,0.78
,10:28:55,4,2700,2004.6,0.87,13.3,9,13.2,0.097,10,0.3,0.79
,10:28:56,4,2700,2005.6,0.87,13.3,9,13.2,0.097,10,0.3,0.79
,10:28:57,4,2700,2006.6,0.87,13.3,9,13.2,0.094,10,0.3,0.78
,10:28:58,4,2700,2007.6,0.86,13.3,9,13.2,0.091,10,0.3,0.77
,10:28:59,4,2700,2008.6,0.85,13.3,9,13.1,0.093,10,0.3,0.77
,10:29:00,4,2700,2009.6,0.86,13.3,9,13.1,0.093,10,0.3,0.77
,10:29:01,4,2700,2010.6,0.87,13.3,9,13.1,0.097,10,0.3,0.78
,10:29:02,4,2700,2011.6,0.87,13.3,9,13.1,0.097,10,0.3,0.79
,10:29:03,4,2700,2012.6,0.88,13.3,9,13.1,0.101,10,0.3,0.79
,10:29:04,4,2700,2013.6,0.88,13.3,9,13.1,0.098,10,0.3,0.79
,10:29:05,4,2700,2014.6,0.88,13.3,9,13.1,0.101,10,0.3,0.79
,10:29:06,4,2700,2015.6,0.88,13.3,9,13.1,0.095,10,0.3,0.79
,10:29:07,4,2700,2016.6,0.88,13.3,9,13.1,0.093,10,0.3,0.79
,10:29:08,4,2700,2017.6,0.88,13.3,9,13.1,0.095,10,0.3,0.79
,10:29:09,4,2700,2018.6,0.88,13.3,9,13,0.098,10,0.3,0.8
,10:29:10,4,2700,2019.6,0.88,13.3,9,13,0.098,10,0.3,0.79
,10:29:11,4,2700,2020.6,0.88,13.3,9,13,0.098,10,0.3,0.79
,10:29:12,4,2700,2021.6,0.87,13.3,9,13,0.097,10,0.3,0.79
,10:29:13,4,2700,2022.6,0.87,13.3,9,13,0.1,10,0.3,0.79
,10:29:14,4,2700,2023.6,0.87,13.3,9,13,0.097,10,0.3,0.78
,10:29:15,4,2700,2024.6,0.86,13.3,9,13,0.093,10,0.3,0.77
,10:29:16,4,2700,2025.6,0.85,13.3,9,13,0.09,10,0.3,0.77
,10:29:17,4,2700,2026.6,0.85,13.3,9,13,0.092,10,0.3,0.77
,10:29:18,4,2700,2027.6,0.85,13.3,9,13,0.095,10,0.3,0.77
,10:29:19,4,2700,2028.6,0.86,13.3,9,12.9,0.095,10,0.3,0.77
,10:29:20,4,2700,2029.6,0.86,13.3,9,12.9,0.095,10,0.3,0.77
,10:29:21,4,2700,2030.6,0.85,13.3,9,12.9,0.098,10,0.3,0.77
,10:29:22,4,2700,2031.6,0.85,13.3,9,12.9,0.098,10,0.3,0.77
,10:29:23,4,2700,2032.6,0.85,13.3,9,12.9,0.095,10,0.3,0.77
,10:29:24,4,2700,2033.6,0.85,13.3,9,12.9,0.093,10,0.3,0.77
,10:29:25,4,2700,2034.6,0.85,13.3,9,12.9,0.093,10,0.3,0.77
,10:29:26,4,2700,2035.6,0.86,13.3,9,12.9,0.091,10,0.3,0.78
,10:29:27,4,2700,2036.6,0.87,13.3,9,12.9,0.094,10,0.3,0.78
,10:29:28,4,2700,2037.6,0.87,13.3,9,12.9,0.094,10,0.3,0.78
,10:29:29,4,2700,2038.6,0.86,13.3,9,12.8,0.096,10,0.3,0.78
,10:29:30,4,2700,2039.6,0.85,13.3,9,12.8,0.095,10,0.3,0.77
,10:29:31,4,2700,2040.6,0.84,13.3,9,12.8,0.096,10,0.3,0.76
,10:29:32,4,2700,2041.6,0.83,13.3,9,12.8,0.095,10,0.3,0.75
,10:29:33,4,2700,2042.6,0.82,13.3,9,12.8,0.092,10,0.3,0.74
,10:29:34,4,2700,2043.6,0.82,13.3,9,12.8,0.089,10,0.3,0.74
,10:29:35,4,2700,2044.6,0.82,13.3,9,12.8,0.087,10,0.3,0.74
,10:29:36,4,2700,2045.6,0.82,13.3,9,12.8,0.089,10,0.3,0.74
,10:29:37,4,2700,2046.6,0.82,13.3,9,12.8,0.092,10,0.3,0.74
,10:29:38,4,2700,2047.6,0.82,13.3,9,12.8,0.092,10,0.3,0.74
,10:29:39,4,2700,2048.6,0.82,13.3,9,12.7,0.092,10,0.3,0.74
,10:29:40,4,2700,2049.6,0.82,13.3,9,12.7,0.091,10,0.3,0.74
,10:29:41,4,2700,2050.6,0.82,13.3,9,12.7,0.094,10,0.3,0.74
,10:29:42,4,2700,2051.6,0.82,13.3,9,12.7,0.092,10,0.3,0.74
,10:29:43,4,2700,2052.6,0.82,13.3,9,12.7,0.092,10,0.3,0.74
,10:29:44,4,2700,2053.6,0.82,13.3,9,12.7,0.092,10,0.3,0.74
,10:29:45,4,2700,2054.6,0.82,13.3,9,12.7,0.089,10,0.3,0.74
,10:29:46,4,2700,2055.6,0.82,13.3,9,12.7,0.089,10,0.3,0.74
,10:29:47,4,2700,2056.6,0.83,13.3,9,12.6,0.09,10,0.3,0.75
,10:29:48,4,2700,2057.6,0.83,13.3,9,12.6,0.092,10,0.3,0.75
,10:29:49,4,2700,2058.6,0.82,13.3,9,12.6,0.095,10,0.3,0.74
,10:29:50,4,2700,2059.6,0.83,13.3,9,12.6,0.095,10,0.3,0.75
,10:29:51,4,2700,2060.6,0.83,13.3,9,12.6,0.095,10,0.3,0.75
,10:29:52,4,2700,2061.6,0.84,13.3,9,12.6,0.096,10,0.3,0.76
,10:29:53,4,2700,2062.6,0.85,13.3,9,12.6,0.097,10,0.3,0.77
,10:29:54,4,2700,2063.6,0.85,13.3,9,12.6,0.095,10,0.3,0.77
,10:29:55,4,2700,2064.6,0.85,13.3,9,12.6,0.093,10,0.3,0.77
,10:29:56,4,2700,2065.6,0.86,13.3,9,12.6,0.093,10,0.3,0.77
,10:29:57,4,2700,2066.6,0.87,13.3,9,12.5,0.094,10,0.3,0.78
,10:29:58,4,2700,2067.6,0.88,13.3,9,12.5,0.098,10,0.3,0.79
,10:29:59,4,2700,2068.6,0.88,13.3,9,12.5,0.101,10,0.3,0.8
,10:30:00,4,2700,2069.6,0.88,13.3,9,12.5,0.101,10,0.3,0.8
,10:30:01,4,2700,2070.6,0.89,13.3,9,12.5,0.099,10,0.3,0.8
,10:30:02,4,2700,2071.6,0.89,13.3,9,12.5,0.099,10,0.3,0.8
,10:30:03,4,2700,2072.6,0.89,13.3,9,12.5,0.102,10,0.3,0.8
,10:30:04,4,2700,2073.6,0.89,13.3,9,12.5,0.099,10,0.3,0.8
,10:30:05,4,2700,2074.6,0.89,13.3,9,12.4,0.096,10,0.3,0.8
,10:30:06,4,2700,2075.6,0.89,13.3,9,12.4,0.094,10,0.3,0.8
,10:30:07,4,2700,2076.6,0.89,13.3,9,12.4,0.097,10,0.3,0.8
,10:30:08,4,2700,2077.6,0.89,13.3,9,12.4,0.099,10,0.3,0.8
,10:30:09,4,2700,2078.6,0.89,13.3,9,12.4,0.099,10,0.3,0.8
,10:30:10,4,2700,2079.6,0.89,13.3,9,12.4,0.097,10,0.3,0.8
,10:30:11,4,2700,2080.6,0.89,13.3,9,12.4,0.097,10,0.3,0.8
,10:30:12,4,2700,2081.6,0.89,13.3,9,12.4,0.099,10,0.3,0.8
,10:30:13,4,2700,2082.6,0.89,13.3,9,12.4,0.1,10,0.3,0.81
,10:30:14,4,2700,2083.6,0.89,13.3,9,12.4,0.1,10,0.3,0.81
,10:30:15,4,2700,2084.6,0.89,13.3,9,12.3,0.094,10,0.3,0.8
,10:30:16,4,2700,2085.6,0.89,13.3,9,12.3,0.094,10,0.3,0.8
,10:30:17,4,2700,2086.6,0.89,13.3,9,12.3,0.097,10,0.3,0.8
,10:30:18,4,2700,2087.6,0.89,13.3,9,12.3,0.097,10,0.3,0.8
,10:30:19,4,2700,2088.6,0.89,13.3,9,12.3,0.096,10,0.3,0.8
,10:30:20,4,2700,2089.6,0.89,13.3,9,12.3,0.099,10,0.3,0.8
,10:30:21,4,2700,2090.6,0.89,13.3,9,12.3,0.099,10,0.3,0.8
,10:30:22,4,2700,2091.6,0.89,13.3,9,12.2,0.102,10,0.3,0.8
,10:30:23,4,2700,2092.6,0.88,13.3,9,12.2,0.101,10,0.3,0.8
,10:30:24,4,2700,2093.6,0.88,13.3,9,12.2,0.101,10,0.3,0.79
,10:30:25,4,2700,2094.6,0.87,13.3,9,12.2,0.1,10,0.3,0.78
,10:30:26,4,2700,2095.6,0.85,13.3,9,12.2,0.098,10,0.3,0.77
,10:30:27,4,2700,2096.6,0.84,13.3,9,12.2,0.094,10,0.3,0.76
,10:30:28,4,2700,2097.6,0.84,13.3,9,12.2,0.088,10,0.3,0.76
,10:30:29,4,2700,2098.6,0.84,13.3,10,12.2,0.086,10,0.3,0.76
,10:30:30,4,2700,2099.6,0.84,13.3,9,12.1,0.088,10,0.3,0.76
,10:30:31,4,2700,2100.6,0.84,13.3,9,12.1,0.09,10,0.3,0.75
,10:30:32,4,2700,2101.6,0.84,13.3,9,12.1,0.093,10,0.3,0.75
,10:30:33,4,2700,2102.6,0.84,13.3,9,12.1,0.096,10,0.3,0.75
,10:30:34,4,2700,2103.6,0.84,13.3,9,12.1,0.096,10,0.3,0.76
,10:30:35,4,2700,2104.6,0.84,13.3,9,12.1,0.093,10,0.3,0.76
,10:30:36,4,2700,2105.6,0.84,13.3,9,12.1,0.096,10,0.3,0.75
,10:30:37,4,2700,2106.6,0.83,13.3,9,12.1,0.093,10,0.3,0.75
,10:30:38,4,2700,2107.6,0.84,13.3,9,12.1,0.088,10,0.3,0.75
,10:30:39,4,2700,2108.6,0.84,13.3,9,12,0.088,10,0.3,0.76
,10:30:40,4,2700,2109.6,0.84,13.3,9,12,0.094,10,0.3,0.76
,10:30:41,4,2700,2110.6,0.84,13.3,9,12,0.093,10,0.3,0.76
,10:30:42,4,2700,2111.6,0.84,13.3,9,12,0.093,10,0.3,0.76
,10:30:43,4,2700,2112.6,0.84,13.3,9,12,0.093,10,0.3,0.76
,10:30:44,4,2700,2113.6,0.84,13.3,9,12,0.094,10,0.3,0.76
,10:30:45,4,2700,2114.6,0.84,13.3,9,11.9,0.091,10,0.3,0.76
,10:30:46,4,2700,2115.6,0.84,13.3,9,11.9,0.091,10,0.3,0.76
,10:30:47,4,2700,2116.6,0.84,13.3,9,11.9,0.091,10,0.3,0.76
,10:30:48,4,2700,2117.6,0.84,13.3,9,11.9,0.09,10,0.3,0.75
,10:30:49,4,2700,2118.6,0.84,13.3,9,11.9,0.09,10,0.3,0.75
,10:30:50,4,2700,2119.6,0.83,13.3,9,11.9,0.093,10,0.3,0.75
,10:30:51,4,2700,2120.6,0.84,13.3,9,11.9,0.093,10,0.3,0.75
,10:30:52,4,2700,2121.6,0.84,13.3,9,11.9,0.094,10,0.3,0.76
,10:30:53,4,2700,2122.6,0.84,13.3,9,11.9,0.091,10,0.3,0.76
,10:30:54,4,2700,2123.6,0.84,13.3,9,11.8,0.094,10,0.3,0.76
,10:30:55,4,2700,2124.6,0.84,13.3,9,11.8,0.094,10,0.3,0.76
,10:30:56,4,2700,2125.6,0.84,13.3,9,11.8,0.096,10,0.3,0.76
,10:30:57,4,2700,2126.6,0.85,13.3,9,11.8,0.097,10,0.3,0.76
,10:30:58,4,2700,2127.6,0.85,13.3,9,11.8,0.094,10,0.3,0.76
,10:30:59,4,2700,2128.6,0.85,13.3,9,11.8,0.094,10,0.3,0.76
,10:31:00,4,2700,2129.6,0.84,13.3,9,11.7,0.094,10,0.3,0.76
,10:31:01,4,2700,2130.6,0.85,13.3,9,11.7,0.095,10,0.3,0.77
,10:31:02,4,2700,2131.6,0.86,13.3,9,11.7,0.095,10,0.3,0.77
,10:31:03,4,2700,2132.6,0.87,13.3,9,11.7,0.097,10,0.3,0.79
,10:31:04,4,2700,2133.6,0.88,13.3,9,11.7,0.101,10,0.3,0.79
,10:31:05,4,2700,2134.6,0.88,13.3,9,11.7,0.101,10,0.3,0.79
,10:31:06,4,2700,2135.6,0.88,13.3,9,11.7,0.098,10,0.3,0.79
,10:31:07,4,2700,2136.6,0.88,13.3,9,11.7,0.095,10,0.3,0.79
