Data file,,SORONA_ISO10_12C_001.TSV,,,,,,,,,,
,11:15:40,4,3600,3487.1,0.59,13.3,7,13.3,0.089,10,4,0.56
,11:15:41,4,3600,3488.1,0.6,13.3,7,13.3,0.086,10,3.7,0.56
,11:15:42,4,3600,3489.1,0.59,13.3,7,13.3,0.083,10,4.9,0.56
,11:15:43,4,3600,3490.1,0.59,13.3,7,13.3,0.082,10,5.9,0.55
,11:15:44,4,3600,3491.1,0.59,13.3,7,13.3,0.088,10,6.5,0.55
,11:15:45,4,3600,3492.1,0.59,13.3,7,13.3,0.088,10,6.3,0.55
,11:15:46,4,3600,3493.1,0.59,13.3,7,13.3,0.085,10,6.3,0.55
,11:15:47,4,3600,3494.1,0.59,13.3,7,13.4,0.085,10,6.8,0.55
,11:15:48,4,3600,3495.1,0.59,13.3,7,13.4,0.088,10,7,0.55
,11:15:49,4,3600,3496.1,0.59,13.3,7,13.4,0.088,10,7.2,0.55
,11:15:50,4,3600,3497.1,0.6,13.3,7,13.4,0.089,10,7.3,0.56
,11:15:51,4,3600,3498.1,0.6,13.3,7,13.4,0.089,10,7.6,0.56
,11:15:52,4,3600,3499.1,0.6,13.3,7,13.4,0.086,10,6.8,0.56
,11:15:53,4,3600,3500.1,0.6,13.3,7,13.4,0.087,10,6,0.56
,11:15:54,4,3600,3501.1,0.6,13.3,7,13.4,0.086,10,6.2,0.56
,11:15:55,4,3600,3502.1,0.6,13.3,7,13.4,0.086,10,6.8,0.56
,11:15:56,4,3600,3503.1,0.59,13.3,7,13.4,0.086,10,7,0.56
,11:15:57,4,3600,3504.1,0.59,13.3,7,13.4,0.086,10,6.8,0.56
,11:15:58,4,3600,3505.1,0.6,13.3,7,13.4,0.086,10,6.4,0.56
,11:15:59,4,3600,3506.1,0.6,13.3,7,13.4,0.089,10,6.1,0.56
,11:16:00,4,3600,3507.1,0.6,13.3,7,13.4,0.089,10,5.4,0.56
,11:16:01,4,3600,3508.1,0.59,13.3,7,13.4,0.089,10,5.3,0.56
,11:16:02,4,3600,3509.1,0.59,13.3,7,13.4,0.086,10,5.6,0.56
,11:16:03,4,3600,3510.1,0.59,13.3,7,13.5,0.089,10,5.4,0.56
,11:16:04,4,3600,3511.1,0.59,13.3,7,13.5,0.089,10,5.7,0.55
,11:16:05,4,3600,3512.1,0.59,13.3,7,13.5,0.085,10,6,0.55
,11:16:06,4,3600,3513.1,0.59,13.3,7,13.5,0.086,10,6.4,0.56
,11:16:07,4,3600,3514.1,0.59,13.3,7,13.5,0.086,10,6.3,0.56
,11:16:08,4,3600,3515.1,0.59,13.3,7,13.5,0.085,10,5.7,0.55
,11:16:09,4,3600,3516.1,0.59,13.3,7,13.5,0.085,10,5.8,0.55
,11:16:10,4,3600,3517.1,0.6,13.3,7,13.5,0.083,10,6.4,0.56
,11:16:11,4,3600,3518.1,0.6,13.3,7,13.5,0.083,10,6,0.56
,11:16:12,4,3600,3519.1,0.59,13.3,7,13.5,0.086,10,6.3,0.56
,11:16:13,4,3600,3520.1,0.59,13.3,7,13.5,0.089,10,7,0.55
,11:16:14,4,3600,3521.1,0.59,13.3,7,13.5,0.089,10,7.1,0.56
,11:16:15,4,3600,3522.1,0.6,13.3,7,13.5,0.086,10,7.5,0.56
,11:16:16,4,3600,3523.1,0.59,13.3,7,13.5,0.085,10,7.8,0.55
,11:16:17,4,3600,3524.1,0.59,13.3,7,13.5,0.089,10,8,0.56
,11:16:18,4,3600,3525.1,0.59,13.3,7,13.5,0.089,10,9.1,0.55
,11:16:19,4,3600,3526.1,0.59,13.3,7,13.5,0.089,10,8.4,0.55
,11:16:20,4,3600,3527.1,0.59,13.3,7,13.5,0.085,10,7.9,0.55
,11:16:21,4,3600,3528.1,0.59,13.3,7,13.5,0.086,10,7.9,0.56
,11:16:22,4,3600,3529.1,0.6,13.3,7,13.5,0.086,10,8.1,0.56
,11:16:23,4,3600,3530.1,0.6,13.3,7,13.5,0.089,10,6.6,0.56
,11:16:24,4,3600,3531.1,0.6,13.3,7,13.5,0.09,10,6.4,0.56
,11:16:25,4,3600,3532.1,0.6,13.3,7,13.5,0.087,10,6.5,0.56
,11:16:26,4,3600,3533.1,0.6,13.3,7,13.5,0.087,10,7,0.56
,11:16:27,4,3600,3534.1,0.6,13.3,7,13.5,0.086,10,6.4,0.56
,11:16:28,4,3600,3535.1,0.59,13.3,7,13.5,0.089,10,4.7,0.55
,11:16:29,4,3600,3536.1,0.59,13.3,7,13.5,0.085,10,4.5,0.55
,11:16:30,4,3600,3537.1,0.59,13.3,7,13.6,0.085,10,5.1,0.55
,11:16:31,4,3600,3538.1,0.59,13.3,7,13.6,0.085,10,5.2,0.55
,11:16:32,4,3600,3539.1,0.59,13.3,7,13.6,0.089,10,5.8,0.56
,11:16:33,4,3600,3540.1,0.59,13.3,7,13.6,0.089,10,5.5,0.55
,11:16:34,4,3600,3541.1,0.59,13.3,7,13.6,0.089,10,4.4,0.56
,11:16:35,4,3600,3542.1,0.59,13.3,7,13.6,0.086,10,3.5,0.56
,11:16:36,4,3600,3543.1,0.6,13.3,7,13.6,0.087,10,3.5,0.56
,11:16:37,4,3600,3544.1,0.6,13.3,7,13.6,0.087,10,3.7,0.56
,11:16:38,4,3600,3545.1,0.61,13.3,7,13.6,0.091,10,4.2,0.57
,11:16:39,4,3600,3546.1,0.6,13.3,7,13.6,0.09,10,5.2,0.56
,11:16:40,4,3600,3547.1,0.6,13.3,7,13.6,0.09,10,5.3,0.56
,11:16:41,4,3600,3548.1,0.6,13.3,7,13.6,0.084,10,4.9,0.56
,11:16:42,4,3600,3549.1,0.6,13.3,7,13.6,0.084,10,5.1,0.56
,11:16:43,4,3600,3550.1,0.6,13.3,7,13.6,0.087,10,4,0.56
,11:16:44,4,3600,3551.1,0.6,13.3,7,13.6,0.09,10,3.9,0.56
,11:16:45,4,3600,3552.1,0.6,13.3,7,13.6,0.087,10,4.8,0.56
,11:16:46,4,3600,3553.1,0.6,13.3,7,13.6,0.087,10,4.7,0.56
,11:16:47,4,3600,3554.1,0.6,13.3,7,13.6,0.087,10,4.3,0.56
,11:16:48,4,3600,3555.1,0.6,13.3,7,13.6,0.091,10,4.8,0.56
,11:16:49,4,3600,3556.1,0.6,13.3,7,13.6,0.09,10,6,0.56
,11:16:50,4,3600,3557.1,0.6,13.3,7,13.6,0.091,10,4.9,0.56
,11:16:51,4,3600,3558.1,0.61,13.3,7,13.6,0.091,10,4.3,0.57
,11:16:52,4,3600,3559.1,0.61,13.3,7,13.6,0.088,10,4.4,0.57
,11:16:53,4,3600,3560.1,0.61,13.3,7,13.6,0.085,10,5.3,0.57
,11:16:54,4,3600,3561.1,0.61,13.3,7,13.6,0.084,10,6.8,0.57
,11:16:55,4,3600,3562.1,0.6,13.3,7,13.6,0.091,10,5.8,0.56
,11:16:56,4,3600,3563.1,0.6,13.3,7,13.6,0.089,10,6.1,0.56
,11:16:57,4,3600,3564.1,0.6,13.3,7,13.6,0.09,10,7.5,0.56
,11:16:58,4,3600,3565.1,0.6,13.3,7,13.6,0.087,10,8.5,0.56
,11:16:59,4,3600,3566.1,0.6,13.3,7,13.5,0.087,10,7.9,0.56
,11:17:00,4,3600,3567.1,0.6,13.3,7,13.5,0.084,10,8.9,0.56
,11:17:01,4,3600,3568.1,0.59,13.3,7,13.5,0.089,10,8.9,0.56
,11:17:02,4,3600,3569.1,0.59,13.3,7,13.5,0.089,10,8.5,0.56
,11:17:03,4,3600,3570.1,0.6,13.3,7,13.5,0.089,10,8.6,0.56
,11:17:04,4,3600,3571.1,0.6,13.3,7,13.5,0.087,10,8.7,0.56
,11:17:05,4,3600,3572.1,0.6,13.3,7,13.5,0.087,10,7.1,0.56
,11:17:06,4,3600,3573.1,0.6,13.3,7,13.5,0.087,10,6.7,0.56
,11:17:07,4,3600,3574.1,0.61,13.3,7,13.5,0.091,10,6.7,0.57
,11:17:08,4,3600,3575.1,0.61,13.3,7,13.5,0.091,10,6.6,0.57
,11:17:09,4,3600,3576.1,0.61,13.3,7,13.5,0.088,10,5.4,0.57
,11:17:10,4,3600,3577.1,0.6,13.3,7,13.5,0.087,10,5.2,0.56
,11:17:11,4,3600,3578.1,0.6,13.3,7,13.5,0.087,10,6.3,0.56
,11:17:12,4,3600,3579.1,0.6,13.3,7,13.5,0.084,10,5.8,0.56
,11:17:13,4,3600,3580.1,0.6,13.3,7,13.5,0.087,10,5.1,0.57
,11:17:14,4,3600,3581.1,0.61,13.3,7,13.5,0.091,10,5,0.57
,11:17:15,4,3600,3582.1,0.6,13.3,7,13.5,0.091,10,4.7,0.56
,11:17:16,4,3600,3583.1,0.6,13.3,7,13.5,0.087,10,4.2,0.56
,11:17:17,4,3600,3584.1,0.6,13.3,7,13.5,0.087,10,4,0.56
,11:17:18,4,3600,3585.1,0.6,13.3,7,13.5,0.087,10,4,0.57
,11:17:19,4,3600,3586.1,0.61,13.3,7,13.5,0.085,10,3.4,0.57
,11:17:20,4,3600,3587.1,0.61,13.3,7,13.5,0.088,10,3.4,0.57
,11:17:21,4,3600,3588.1,0.61,13.3,7,13.5,0.091,10,3.4,0.57
,11:17:22,4,3600,3589.1,0.6,13.3,7,13.5,0.091,10,3.5,0.56
,11:17:23,4,3600,3590.1,0.61,13.3,7,13.5,0.091,10,3.5,0.57
,11:17:24,4,3600,3591.1,0.61,13.3,7,13.5,0.088,10,4.1,0.57
,11:17:25,4,3600,3592.1,0.61,13.3,7,13.5,0.085,10,3.8,0.57
,11:17:26,4,3600,3593.1,0.61,13.3,7,13.5,0.088,10,3.4,0.57
,11:17:27,4,3600,3594.1,0.6,13.3,7,13.5,0.09,10,4,0.56
,11:17:28,4,3600,3595.1,0.6,13.3,7,13.4,0.09,10,5.4,0.56
,11:17:29,4,3600,3596.1,0.6,13.3,7,13.4,0.09,10,4.9,0.56
,11:17:30,4,3600,3597.1,0.6,13.3,7,13.4,0.09,10,5.3,0.56
,11:17:31,4,3600,3598.1,0.6,13.3,7,13.4,0.087,10,5.8,0.56
,11:17:32,4,3600,3599.1,0.6,13.3,7,13.4,0.087,10,5.5,0.56
,11:17:33,4,3600,3600.1,0.6,13.3,7,13.4,0.091,10,4.9,0.56
,11:17:34,4,3600,3601.1,0.6,13.3,7,13.4,0.091,10,4.9,0.56
,11:17:35,4,3600,3602.1,0.6,13.3,7,13.4,0.091,10,5.6,0.56
,11:17:36,4,3600,3603.1,0.6,13.3,7,13.4,0.087,10,6.4,0.56
,11:17:37,4,3600,3604.1,0.6,13.3,7,13.4,0.087,10,5.8,0.56
,11:17:38,4,3600,3605.1,0.6,13.3,7,13.4,0.087,10,5.6,0.56
,11:17:39,4,3600,3606.1,0.61,13.3,7,13.4,0.091,10,6.3,0.57
,11:17:40,4,3600,3607.1,0.61,13.3,7,13.4,0.092,10,7.8,0.57
,11:17:41,4,3600,3608.1,0.61,13.3,7,13.4,0.089,10,8.1,0.57
,11:17:42,4,3600,3609.1,0.61,13.3,7,13.4,0.088,10,7.1,0.57
,11:17:43,4,3600,3610.1,0.61,13.3,7,13.4,0.085,10,7.1,0.57
,11:17:44,4,3600,3611.1,0.6,13.3,7,13.4,0.087,10,7.3,0.56
,11:17:45,4,3600,3612.1,0.6,13.3,7,13.4,0.09,10,7.4,0.56
,11:17:46,4,3600,3613.1,0.59,13.3,7,13.4,0.089,10,6.9,0.56
,11:17:47,4,3600,3614.1,0.59,13.3,7,13.3,0.085,10,6.3,0.55
,11:17:48,4,3600,3615.1,0.6,13.3,7,13.3,0.086,10,6.6,0.56
,11:17:49,4,3600,3616.1,0.6,13.3,7,13.3,0.086,10,6.3,0.56
,11:17:50,4,3600,3617.1,0.6,13.3,7,13.3,0.09,10,6.2,0.56
,11:17:51,4,3600,3618.1,0.6,13.3,7,13.3,0.091,10,6.2,0.56
,11:17:52,4,3600,3619.1,0.61,13.3,7,13.3,0.091,10,5.3,0.57
,11:17:53,4,3600,3620.1,0.61,13.3,7,13.3,0.088,10,5.5,0.57
,11:17:54,4,3600,3621.1,0.61,13.3,7,13.3,0.088,10,5.9,0.57
,11:17:55,4,3600,3622.1,0.61,13.3,7,13.3,0.088,10,5.6,0.57
,11:17:56,4,3600,3623.1,0.61,13.3,7,13.3,0.092,10,5.8,0.57
,11:17:57,4,3600,3624.1,0.61,13.3,7,13.3,0.092,10,6.1,0.57
,11:17:58,4,3600,3625.1,0.61,13.3,7,13.3,0.091,10,5.8,0.57
,11:17:59,4,3600,3626.1,0.6,13.3,7,13.3,0.087,10,5.3,0.56
,11:18:00,4,3600,3627.1,0.6,13.3,7,13.3,0.084,10,5.3,0.56
,11:18:01,4,3600,3628.1,0.6,13.3,7,13.3,0.086,10,5.1,0.56
,11:18:02,4,3600,3629.1,0.6,13.3,7,13.3,0.086,10,5.8,0.56
,11:18:03,4,3600,3630.1,0.6,13.3,7,13.2,0.086,10,7.6,0.56
,11:18:04,4,3600,3631.1,0.61,13.3,7,13.2,0.091,10,8.4,0.57
,11:18:05,4,3600,3632.1,0.61,13.3,7,13.2,0.088,10,7.6,0.57
,11:18:06,4,3600,3633.1,0.61,13.3,7,13.2,0.088,10,6.1,0.57
,11:18:07,4,3600,3634.1,0.61,13.3,7,13.2,0.088,10,5.7,0.57
,11:18:08,4,3600,3635.1,0.6,13.3,7,13.2,0.091,10,5.3,0.56
,11:18:09,4,3600,3636.1,0.6,13.3,7,13.2,0.09,10,5.1,0.56
,11:18:10,4,3600,3637.1,0.6,13.3,7,13.2,0.09,10,5.5,0.56
,11:18:11,4,3600,3638.1,0.61,13.3,7,13.2,0.088,10,5.5,0.57
,11:18:12,4,3600,3639.1,0.61,13.3,7,13.2,0.088,10,4.6,0.57
,11:18:13,4,3600,3640.1,0.61,13.3,7,13.2,0.088,10,4.1,0.57
,11:18:14,4,3600,3641.1,0.61,13.3,7,13.2,0.091,10,3.6,0.57
,11:18:15,4,3600,3642.1,0.6,13.3,7,13.2,0.091,10,4.2,0.57
,11:18:16,4,3600,3643.1,0.61,13.3,7,13.1,0.088,10,4.3,0.57
,11:18:17,4,3600,3644.1,0.61,13.3,7,13.1,0.088,10,4.8,0.57
,11:18:18,4,3600,3645.1,0.6,13.3,7,13.1,0.087,10,5.2,0.56
,11:18:19,4,3600,3646.1,0.6,13.3,7,13.1,0.09,10,5.7,0.56
,11:18:20,4,3600,3647.1,0.61,13.3,7,13.1,0.091,10,5.7,0.57
,11:18:21,4,3600,3648.1,0.62,13.3,7,13.1,0.089,10,4.9,0.58
,11:18:22,4,3600,3649.1,0.62,13.3,7,13.1,0.089,10,4.4,0.58
,11:18:23,4,3600,3650.1,0.62,13.3,7,13.1,0.089,10,4.4,0.58
,11:18:24,4,3600,3651.1,0.61,13.3,7,13.1,0.088,10,4.1,0.57
,11:18:25,4,3600,3652.1,0.61,13.3,7,13.1,0.088,10,4.2,0.57
,11:18:26,4,3600,3653.1,0.61,13.3,7,13.1,0.088,10,4.1,0.57
,11:18:27,4,3600,3654.1,0.61,13.3,7,13,0.088,10,4.2,0.57
,11:18:28,4,3600,3655.1,0.61,13.3,7,13,0.092,10,4.3,0.57
,11:18:29,4,3600,3656.1,0.61,13.3,7,13,0.091,10,4.4,0.57
,11:18:30,4,3600,3657.1,0.61,13.3,7,13,0.091,10,3.8,0.57
,11:18:31,4,3600,3658.1,0.61,13.3,7,13,0.089,10,3.9,0.57
,11:18:32,4,3600,3659.1,0.62,13.3,7,13,0.089,10,3.7,0.58
,11:18:33,4,3600,3660.1,0.62,13.3,7,13,0.089,10,3.6,0.58
,11:18:34,4,3600,3661.1,0.61,13.3,7,13,0.088,10,3.8,0.57
,11:18:35,4,3600,3662.1,0.61,13.3,7,13,0.088,10,3.2,0.57
,11:18:36,4,3600,3663.1,0.6,13.3,7,13,0.087,10,2.7,0.56
,11:18:37,4,3600,3664.1,0.6,13.3,7,13,0.087,10,2.3,0.56
,11:18:38,4,3600,3665.1,0.6,13.3,7,13,0.087,10,3,0.56
,11:18:39,4,3600,3666.1,0.6,13.3,7,12.9,0.09,10,4.5,0.56
,11:18:40,4,3600,3667.1,0.6,13.3,7,12.9,0.09,10,3.7,0.56
,11:18:41,4,3600,3668.1,0.61,13.3,7,12.9,0.088,10,3.3,0.57
,11:18:42,4,3600,3669.1,0.61,13.3,7,12.9,0.088,10,2.4,0.57
,11:18:43,4,3600,3670.1,0.61,13.3,7,12.9,0.088,10,1.7,0.57
,11:18:44,4,3600,3671.1,0.61,13.3,7,12.9,0.088,10,1.6,0.57
,11:18:45,4,3600,3672.1,0.61,13.3,7,12.9,0.088,10,1.9,0.57
,11:18:46,4,3600,3673.1,0.61,13.3,7,12.9,0.088,10,1.8,0.57
,11:18:47,4,3600,3674.1,0.61,13.3,7,12.9,0.088,10,1.7,0.57
,11:18:48,4,3600,3675.1,0.61,13.3,7,12.8,0.091,10,2.3,0.57
,11:18:49,4,3600,3676.1,0.61,13.3,7,12.9,0.091,10,2.4,0.57
,11:18:50,4,3600,3677.1,0.61,13.3,7,12.9,0.088,10,3.1,0.57
,11:18:51,4,3600,3678.1,0.61,13.3,7,12.8,0.088,10,2.4,0.57
,11:18:52,4,3600,3679.1,0.61,13.3,7,12.8,0.091,10,1.9,0.57
,11:18:53,4,3600,3680.1,0.61,13.3,7,12.8,0.091,10,1.7,0.57
,11:18:54,4,3600,3681.1,0.61,13.3,7,12.8,0.091,10,1.5,0.57
,11:18:55,4,3600,3682.1,0.61,13.3,7,12.8,0.088,10,1.3,0.57
,11:18:56,4,3600,3683.1,0.61,13.3,7,12.8,0.088,10,1.2,0.56
,11:18:57,4,3600,3684.1,0.6,13.3,7,12.8,0.091,10,1.2,0.56
,11:18:58,4,3600,3685.1,0.6,13.3,7,12.8,0.09,10,1.2,0.56
,11:18:59,4,3600,3686.1,0.6,13.3,7,12.7,0.09,10,1.2,0.56
,11:19:00,4,3600,3687.1,0.6,13.3,7,12.7,0.087,10,1.2,0.56
,11:19:01,4,3600,3688.1,0.61,13.3,7,12.7,0.088,10,1.2,0.57
,11:19:02,4,3600,3689.1,0.61,13.3,7,12.7,0.088,10,1.3,0.57
,11:19:03,4,3600,3690.1,0.61,13.3,7,12.7,0.088,10,1.3,0.57
,11:19:04,4,3600,3691.1,0.61,13.3,7,12.7,0.091,10,1.4,0.57
,11:19:05,4,3600,3692.1,0.61,13.3,7,12.7,0.088,10,1.5,0.57
,11:19:06,4,3600,3693.1,0.61,13.3,7,12.7,0.088,10,2,0.57
,11:19:07,4,3600,3694.1,0.61,13.3,7,12.6,0.088,10,2.3,0.57
,11:19:08,4,3600,3695.1,0.61,13.3,7,12.6,0.091,10,2,0.57
,11:19:09,4,3600,3696.1,0.61,13.3,7,12.7,0.091,10,2,0.57
,11:19:10,4,3600,3697.1,0.61,13.3,7,12.6,0.088,10,2,0.57
,11:19:11,4,3600,3698.1,0.61,13.3,7,12.6,0.085,10,1.8,0.58
,11:19:12,4,3600,3699.1,0.62,13.3,7,12.6,0.089,10,1.8,0.58
,11:19:13,4,3600,3700.1,0.61,13.3,7,12.6,0.091,10,1.9,0.57
,11:19:14,4,3600,3701.1,0.61,13.3,7,12.6,0.092,10,2.5,0.57
,11:19:15,4,3600,3702.1,0.61,13.3,7,12.6,0.089,10,3.2,0.57
,11:19:16,4,3600,3703.1,0.62,13.3,7,12.6,0.089,10,2.5,0.58
,11:19:17,4,3600,3704.1,0.62,13.3,7,12.6,0.093,10,2.4,0.58
,11:19:18,4,3600,3705.1,0.61,13.3,7,12.5,0.092,10,3.3,0.57
,11:19:19,4,3600,3706.1,0.62,13.3,7,12.5,0.092,10,4.1,0.58
,11:19:20,4,3600,3707.1,0.61,13.3,7,12.5,0.085,10,3.7,0.57
,11:19:21,4,3600,3708.1,0.61,13.3,7,12.5,0.088,10,3.1,0.57
,11:19:22,4,3600,3709.1,0.61,13.3,7,12.5,0.088,10,3.9,0.57
,11:19:23,4,3600,3710.1,0.61,13.3,7,12.5,0.091,10,5.6,0.57
,11:19:24,4,3600,3711.1,0.61,13.3,7,12.5,0.091,10,6.2,0.57
,11:19:25,4,3600,3712.1,0.6,13.3,7,12.4,0.087,10,6.4,0.56
,11:19:26,4,3600,3713.1,0.61,13.3,7,12.4,0.088,10,5.2,0.57
,11:19:27,4,3600,3714.1,0.61,13.3,7,12.4,0.088,10,6.2,0.56
,11:19:28,4,3600,3715.1,0.61,13.3,7,12.4,0.091,10,8.9,0.57
,11:19:29,4,3600,3716.1,0.61,13.3,7,12.4,0.091,10,8.8,0.57
,11:19:30,4,3600,3717.1,0.61,13.3,7,12.4,0.088,10,8.6,0.57
,11:19:31,4,3600,3718.1,0.61,13.3,7,12.4,0.085,10,8.4,0.57
,11:19:32,4,3600,3719.1,0.61,13.3,7,12.4,0.088,10,8.4,0.57
,11:19:33,4,3600,3720.1,0.61,13.3,7,12.4,0.091,10,7.5,0.57
,11:19:34,4,3600,3721.1,0.61,13.3,7,12.4,0.091,10,9.2,0.57
,11:19:35,4,3600,3722.1,0.61,13.3,7,12.4,0.085,10,10.4,0.57
,11:19:36,4,3600,3723.1,0.62,13.3,7,12.3,0.086,10,11.1,0.58
,11:19:37,4,3600,3724.1,0.61,13.3,7,12.3,0.089,10,10.8,0.57
,11:19:38,4,3600,3725.1,0.61,13.3,7,12.3,0.092,10,9.8,0.57
,11:19:39,4,3600,3726.1,0.61,13.3,7,12.3,0.092,10,10.2,0.57
,11:19:40,4,3600,3727.1,0.61,13.3,7,12.3,0.092,10,8.1,0.57
,11:19:41,4,3600,3728.1,0.61,13.3,7,12.3,0.089,10,8,0.57
,11:19:42,4,3600,3729.1,0.61,13.3,7,12.3,0.092,10,8.1,0.57
,11:19:43,4,3600,3730.1,0.62,13.3,7,12.2,0.092,10,8.3,0.58
,11:19:44,4,3600,3731.1,0.61,13.3,7,12.2,0.089,10,9.8,0.57
,11:19:45,4,3600,3732.1,0.62,13.3,7,12.2,0.089,10,9.8,0.58
,11:19:46,4,3600,3733.1,0.61,13.3,7,12.2,0.089,10,10.9,0.57
,11:19:47,4,3600,3734.1,0.61,13.3,7,12.2,0.092,10,9.9,0.58
,11:19:48,4,3600,3735.1,0.61,13.3,7,12.2,0.092,10,9.3,0.57
,11:19:49,4,3600,3736.1,0.61,13.3,7,12.2,0.088,10,7.8,0.57
,11:19:50,4,3600,3737.1,0.61,13.3,7,12.2,0.089,10,8.5,0.57
,11:19:51,4,3600,3738.1,0.61,13.3,7,12.2,0.088,10,9.3,0.57
,11:19:52,4,3600,3739.1,0.61,13.3,7,12.1,0.092,10,8.4,0.57
,11:19:53,4,3600,3740.1,0.61,13.3,7,12.1,0.092,10,6.5,0.57
,11:19:54,4,3600,3741.1,0.61,13.3,7,12.1,0.089,10,7.6,0.57
,11:19:55,4,3600,3742.1,0.62,13.3,7,12.1,0.089,10,9,0.58
,11:19:56,4,3600,3743.1,0.61,13.3,7,12.1,0.092,10,10.9,0.57
,11:19:57,4,3600,3744.1,0.61,13.3,7,12.1,0.092,10,8.5,0.57
,11:19:58,4,3600,3745.1,0.61,13.3,7,12.1,0.092,10,10.5,0.57
,11:19:59,4,3600,3746.1,0.61,13.3,7,12.1,0.088,10,12.6,0.57
,11:20:00,4,3600,3747.1,0.61,13.3,7,12,0.088,10,12.2,0.57
,11:20:01,4,3600,3748.1,0.61,13.3,7,12,0.088,10,12.4,0.56
,11:20:02,4,3600,3749.1,0.6,13.3,7,12,0.091,10,12.1,0.56
,11:20:03,4,3600,3750.1,0.6,13.3,7,12,0.09,10,12.5,0.56
,11:20:04,4,3600,3751.1,0.61,13.3,7,12,0.091,10,11.7,0.57
,11:20:05,4,3600,3752.1,0.61,13.3,7,12,0.088,10,12.1,0.57
,11:20:06,4,3600,3753.1,0.61,13.3,7,12,0.088,10,12.6,0.57
,11:20:07,4,3600,3754.1,0.62,13.3,7,12,0.092,10,13,0.58
,11:20:08,4,3600,3755.1,0.62,13.3,7,12,0.092,10,13.4,0.58
,11:20:09,4,3600,3756.1,0.61,13.3,7,12,0.089,10,13.5,0.57
,11:20:10,4,3600,3757.1,0.61,13.3,7,11.9,0.089,10,12.6,0.57
,11:20:11,4,3600,3758.1,0.61,13.3,7,11.9,0.085,10,12.4,0.57
,11:20:12,4,3600,3759.1,0.62,13.3,7,11.9,0.089,10,13.1,0.58
,11:20:13,4,3600,3760.1,0.62,13.3,7,11.9,0.092,10,13.4,0.58
,11:20:14,4,3600,3761.1,0.62,13.3,7,11.9,0.089,10,13.8,0.58
,11:20:15,4,3600,3762.1,0.62,13.3,7,11.9,0.089,10,12.5,0.58
,11:20:16,4,3600,3763.1,0.62,13.3,7,11.8,0.089,10,12.4,0.58
,11:20:17,4,3600,3764.1,0.62,13.3,7,11.8,0.089,10,13.4,0.58
,11:20:18,4,3600,3765.1,0.61,13.3,7,11.8,0.089,10,12.8,0.57
,11:20:19,4,3600,3766.1,0.61,13.3,7,11.8,0.089,10,13.4,0.57
,11:20:20,4,3600,3767.1,0.62,13.3,7,11.8,0.089,10,13.6,0.58
,11:20:21,4,3600,3768.1,0.61,13.3,7,11.8,0.085,10,12.5,0.57
,11:20:22,4,3600,3769.1,0.61,13.3,7,11.8,0.088,10,11.6,0.57
,11:20:23,4,3600,3770.1,0.6,13.3,7,11.7,0.09,10,12.5,0.56
,11:20:24,4,3600,3771.1,0.6,13.3,7,11.7,0.09,10,11.7,0.56
,11:20:25,4,3600,3772.1,0.6,13.3,7,11.7,0.087,10,11.7,0.56
,11:20:26,4,3600,3773.1,0.61,13.3,7,11.7,0.088,10,11.6,0.57
,11:20:27,4,3600,3774.1,0.61,13.3,7,11.7,0.088,10,12.5,0.57
,11:20:28,4,3600,3775.1,0.61,13.3,7,11.7,0.088,10,11.6,0.57
,11:20:29,4,3600,3776.1,0.61,13.3,7,11.7,0.088,10,11,0.57
,11:20:30,4,3600,3777.1,0.61,13.3,7,11.7,0.084,10,10.4,0.57
,11:20:31,4,3600,3778.1,0.61,13.3,7,11.6,0.085,10,10.1,0.57
,11:20:32,4,3600,3779.1,0.6,13.3,7,11.6,0.087,10,10.8,0.56
,11:20:33,4,3600,3780.1,0.6,13.3,6,11.6,0.094,10,11.6,0.56
,11:20:34,4,3600,3781.1,0.6,13.3,6,11.6,0.094,10,12,0.56
,11:20:35,4,3600,3782.1,0.61,13.3,7,11.6,0.091,10,11.7,0.57
,11:20:36,4,3600,3783.1,0.61,13.3,7,11.6,0.088,10,12.1,0.57
,11:20:37,4,3600,3784.1,0.6,13.3,7,11.6,0.091,10,13.9,0.56
,11:20:38,4,3600,3785.1,0.61,13.3,7,11.6,0.091,10,13.5,0.57
,11:20:39,4,3600,3786.1,0.6,13.3,7,11.5,0.087,10,11.6,0.56
,11:20:40,4,3600,3787.1,0.6,13.3,7,11.5,0.084,10,10.2,0.56
,11:20:41,4,3600,3788.1,0.61,13.3,7,11.5,0.088,10,10.8,0.56
,11:20:42,4,3600,3789.1,0.6,13.3,7,11.5,0.091,10,12.9,0.56
,11:20:43,4,3600,3790.1,0.61,13.3,7,11.5,0.091,10,12.7,0.57
,11:20:44,4,3600,3791.1,0.61,13.3,7,11.5,0.091,10,12.3,0.57
,11:20:45,4,3600,3792.1,0.61,13.3,7,11.5,0.088,10,12.1,0.57
,11:20:46,4,3600,3793.1,0.6,13.3,7,11.5,0.087,10,9.3,0.56
,11:20:47,4,3600,3794.1,0.6,13.3,7,11.4,0.09,10,9.4,0.56
,11:20:48,4,3600,3795.1,0.6,13.3,7,11.4,0.09,10,11,0.56
,11:20:49,4,3600,3796.1,0.6,13.3,7,11.4,0.087,10,10.4,0.56
,11:20:50,4,3600,3797.1,0.61,13.3,7,11.4,0.088,10,10.4,0.57
,11:20:51,4,3600,3798.1,0.61,13.3,7,11.4,0.088,10,9.3,0.57
