Data file,,DELRINNC010-UNHONED_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,12/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DelrinNC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 13:26:42 on 12/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:29:53,6,3590,3788.1,0.3,13.3,7,14.3,0.044,10,49.8,0.29
,14:29:54,6,3590,3789.1,0.3,13.3,7,14.2,0.044,10,49.8,0.29
,14:29:55,6,3590,3790.1,0.3,13.3,7,14.2,0.044,10,49.8,0.29
,14:29:56,6,3590,3791.1,0.3,13.3,7,14.2,0.043,10,49.8,0.29
,14:29:57,6,3590,3792.1,0.3,13.3,7,14.2,0.041,10,49.8,0.28
,14:29:58,6,3590,3793.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:29:59,6,3590,3794.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:30:00,6,3590,3795.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:01,6,3590,3796.1,0.29,13.3,6,14.2,0.045,10,49.8,0.28
,14:30:02,6,3590,3797.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:03,6,3590,3798.1,0.3,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:04,6,3590,3799.1,0.3,13.3,7,14.2,0.043,10,49.8,0.29
,14:30:05,6,3590,3800.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:30:06,6,3590,3801.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:30:07,6,3590,3802.1,0.29,13.3,7,14.2,0.04,10,49.8,0.28
,14:30:08,6,3590,3803.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:30:09,6,3590,3804.1,0.29,13.3,7,14.2,0.041,10,49.8,0.28
,14:30:10,6,3590,3805.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:30:11,6,3590,3806.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:12,6,3590,3807.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:30:13,6,3590,3808.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:14,6,3590,3809.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:15,6,3590,3810.1,0.29,13.3,7,14.2,0.043,10,49.8,0.28
,14:30:16,6,3590,3811.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:17,6,3590,3812.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:30:18,6,3590,3813.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:30:19,6,3590,3814.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:30:20,6,3590,3815.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:30:21,6,3590,3816.1,0.29,13.3,7,14.1,0.04,10,49.8,0.28
,14:30:22,6,3590,3817.1,0.29,13.3,7,14.1,0.039,10,49.8,0.28
,14:30:23,6,3590,3818.1,0.3,13.3,7,14.1,0.041,10,49.9,0.28
,14:30:24,6,3590,3819.1,0.3,13.3,7,14.1,0.043,10,49.8,0.28
,14:30:25,6,3590,3820.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:30:26,6,3590,3821.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:30:27,6,3590,3822.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:30:28,6,3590,3823.1,0.29,13.3,7,14.1,0.043,10,49.8,0.28
,14:30:29,6,3590,3824.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:30:30,6,3590,3825.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:30:31,6,3590,3826.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:30:32,6,3590,3827.1,0.29,13.3,7,14.1,0.042,10,49.9,0.28
,14:30:33,6,3590,3828.1,0.29,13.3,7,14.1,0.042,10,49.9,0.28
,14:30:34,6,3590,3829.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:30:35,6,3590,3830.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:30:36,6,3590,3831.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:30:37,6,3590,3832.1,0.29,13.3,7,14,0.043,10,49.9,0.28
,14:30:38,6,3590,3833.1,0.29,13.3,7,14,0.044,10,49.8,0.28
,14:30:39,6,3590,3834.1,0.3,13.3,7,14,0.044,10,49.8,0.28
,14:30:40,6,3590,3835.1,0.3,13.3,7,14,0.045,10,49.8,0.29
,14:30:41,6,3590,3836.1,0.3,13.3,7,14,0.043,10,49.8,0.29
,14:30:42,6,3590,3837.1,0.3,13.3,7,14,0.043,10,49.8,0.28
,14:30:43,6,3590,3838.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:30:44,6,3590,3839.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:30:45,6,3590,3840.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:30:46,6,3590,3841.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:30:47,6,3590,3842.1,0.29,13.3,7,14,0.044,10,49.9,0.28
,14:30:48,6,3590,3843.1,0.3,13.3,6,14,0.046,10,49.8,0.28
,14:30:49,6,3590,3844.1,0.3,13.3,7,14,0.044,10,49.8,0.28
,14:30:50,6,3590,3845.1,0.3,13.3,7,13.9,0.043,10,49.9,0.28
,14:30:51,6,3590,3846.1,0.3,13.3,7,13.9,0.043,10,49.8,0.28
,14:30:52,6,3590,3847.1,0.3,13.3,7,13.9,0.044,10,49.8,0.29
,14:30:53,6,3590,3848.1,0.3,13.3,7,13.9,0.043,10,49.8,0.29
,14:30:54,6,3590,3849.1,0.3,13.3,7,13.9,0.042,10,49.8,0.29
,14:30:55,6,3590,3850.1,0.3,13.3,7,13.9,0.041,10,49.8,0.28
,14:30:56,6,3590,3851.1,0.3,13.3,7,13.9,0.043,10,49.8,0.29
,14:30:57,6,3590,3852.1,0.3,13.3,7,13.9,0.045,10,49.8,0.29
,14:30:58,6,3590,3853.1,0.3,13.3,7,13.9,0.045,10,49.8,0.29
,14:30:59,6,3590,3854.1,0.3,13.3,7,13.9,0.044,10,49.8,0.28
,14:31:00,6,3590,3855.1,0.29,13.3,7,13.9,0.044,10,49.8,0.28
,14:31:01,6,3590,3856.1,0.3,13.3,7,13.9,0.045,10,49.8,0.29
,14:31:02,6,3590,3857.1,0.3,13.3,7,13.9,0.045,10,49.8,0.29
,14:31:03,6,3590,3858.1,0.3,13.3,7,13.8,0.044,10,49.8,0.29
,14:31:04,6,3590,3859.1,0.3,13.3,7,13.8,0.044,10,49.9,0.29
,14:31:05,6,3590,3860.1,0.3,13.3,7,13.8,0.044,10,49.8,0.29
,14:31:06,6,3590,3861.1,0.3,13.3,7,13.8,0.042,10,49.9,0.29
,14:31:07,6,3590,3862.1,0.3,13.3,7,13.8,0.042,10,49.8,0.29
,14:31:08,6,3590,3863.1,0.3,13.3,7,13.8,0.043,10,49.8,0.28
,14:31:09,6,3590,3864.1,0.3,13.3,7,13.8,0.044,10,49.8,0.28
,14:31:10,6,3590,3865.1,0.29,13.3,6,13.8,0.046,10,49.8,0.28
,14:31:11,6,3590,3866.1,0.29,13.3,7,13.8,0.044,10,49.8,0.28
,14:31:12,6,3590,3867.1,0.29,13.3,7,13.7,0.044,10,49.8,0.28
,14:31:13,6,3590,3868.1,0.29,13.3,7,13.7,0.044,10,49.8,0.28
,14:31:14,6,3590,3869.1,0.3,13.3,7,13.7,0.043,10,49.8,0.29
,14:31:15,6,3590,3870.1,0.3,13.3,7,13.7,0.043,10,49.8,0.29
,14:31:16,6,3590,3871.1,0.3,13.3,7,13.7,0.041,10,49.8,0.28
,14:31:17,6,3590,3872.1,0.29,13.3,7,13.7,0.041,10,49.8,0.28
,14:31:18,6,3590,3873.1,0.3,13.3,7,13.7,0.043,10,49.9,0.28
,14:31:19,6,3590,3874.1,0.3,13.3,7,13.7,0.043,10,49.8,0.28
,14:31:20,6,3590,3875.1,0.29,13.3,7,13.7,0.044,10,49.8,0.28
,14:31:21,6,3590,3876.1,0.29,13.3,6,13.7,0.045,10,49.8,0.28
,14:31:22,6,3590,3877.1,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,14:31:23,6,3590,3878.1,0.3,13.3,7,13.6,0.043,10,49.9,0.28
,14:31:24,6,3590,3879.1,0.3,13.3,7,13.6,0.043,10,49.8,0.28
,14:31:25,6,3590,3880.1,0.3,13.3,7,13.6,0.043,10,49.8,0.29
,14:31:26,6,3590,3881.1,0.3,13.3,7,13.6,0.043,10,49.8,0.28
,14:31:27,6,3590,3882.1,0.3,13.3,7,13.6,0.045,10,49.8,0.29
,14:31:28,6,3590,3883.1,0.3,13.3,7,13.6,0.044,10,49.8,0.28
,14:31:29,6,3590,3884.1,0.29,13.3,7,13.6,0.044,10,49.8,0.28
,14:31:30,6,3590,3885.1,0.29,13.3,7,13.6,0.042,10,49.8,0.28
,14:31:31,6,3590,3886.1,0.3,13.3,7,13.6,0.043,10,49.8,0.29
,14:31:32,6,3590,3887.1,0.3,13.3,7,13.6,0.043,10,49.8,0.28
,14:31:33,6,3590,3888.1,0.3,13.3,7,13.5,0.043,10,49.8,0.28
,14:31:34,6,3590,3889.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:31:35,6,3590,3890.1,0.3,13.3,7,13.5,0.043,10,49.8,0.28
,14:31:36,6,3590,3891.1,0.3,13.3,7,13.5,0.044,10,49.8,0.28
,14:31:37,6,3590,3892.1,0.29,13.3,7,13.5,0.044,10,49.8,0.28
,14:31:38,6,3590,3893.1,0.29,13.3,7,13.5,0.044,10,49.8,0.28
,14:31:39,6,3590,3894.1,0.29,13.3,7,13.5,0.044,10,49.8,0.28
,14:31:40,6,3590,3895.1,0.3,13.3,7,13.5,0.043,10,49.8,0.28
,14:31:41,6,3590,3896.1,0.3,13.3,7,13.5,0.043,10,49.8,0.29
,14:31:42,6,3590,3897.1,0.3,13.3,7,13.5,0.042,10,49.8,0.29
,14:31:43,6,3590,3898.1,0.3,13.3,7,13.5,0.041,10,49.8,0.28
,14:31:44,6,3590,3899.1,0.29,13.3,7,13.5,0.044,10,49.8,0.28
,14:31:45,6,3590,3900.1,0.29,13.3,7,13.4,0.044,10,49.8,0.28
,14:31:46,6,3590,3901.1,0.3,13.3,7,13.4,0.044,10,49.8,0.28
,14:31:47,6,3590,3902.1,0.3,13.3,7,13.4,0.045,10,49.8,0.28
,14:31:48,6,3590,3903.1,0.3,13.3,7,13.4,0.043,10,49.8,0.28
,14:31:49,6,3590,3904.1,0.3,13.3,7,13.4,0.043,10,49.8,0.29
,14:31:50,6,3590,3905.1,0.3,13.3,7,13.4,0.043,10,49.8,0.29
,14:31:51,6,3590,3906.1,0.3,13.3,7,13.4,0.043,10,49.8,0.28
,14:31:52,6,3590,3907.1,0.29,13.3,7,13.4,0.044,10,49.8,0.28
,14:31:53,6,3590,3908.1,0.29,13.3,7,13.3,0.044,10,49.8,0.28
,14:31:54,6,3590,3909.1,0.29,13.3,7,13.3,0.044,10,49.8,0.28
,14:31:55,6,3590,3910.1,0.29,13.3,7,13.3,0.042,10,49.8,0.28
,14:31:56,6,3590,3911.1,0.29,13.3,7,13.3,0.042,10,49.8,0.28
,14:31:57,6,3590,3912.1,0.3,13.3,7,13.3,0.043,10,49.8,0.28
,14:31:58,6,3590,3913.1,0.3,13.3,7,13.3,0.044,10,49.8,0.28
,14:31:59,6,3590,3914.1,0.29,13.3,7,13.3,0.044,10,49.8,0.28
,14:32:00,6,3590,3915.1,0.29,13.3,7,13.3,0.044,10,49.8,0.28
,14:32:01,6,3590,3916.1,0.29,13.3,7,13.3,0.044,10,49.8,0.28
,14:32:02,6,3590,3917.1,0.3,13.3,7,13.3,0.044,10,49.8,0.28
,14:32:03,6,3590,3918.1,0.3,13.3,7,13.2,0.044,10,49.8,0.29
,14:32:04,6,3590,3919.1,0.3,13.3,7,13.2,0.044,10,49.8,0.29
,14:32:05,6,3590,3920.1,0.3,13.3,7,13.2,0.044,10,49.8,0.29
,14:32:06,6,3590,3921.1,0.3,13.3,7,13.2,0.045,10,49.8,0.29
,14:32:07,6,3590,3922.1,0.3,13.3,7,13.2,0.044,10,49.8,0.28
,14:32:08,6,3590,3923.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:32:09,6,3590,3924.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:32:10,6,3590,3925.1,0.3,13.3,7,13.2,0.043,10,49.8,0.28
,14:32:11,6,3590,3926.1,0.3,13.3,7,13.1,0.043,10,49.8,0.29
,14:32:12,6,3590,3927.1,0.3,13.3,7,13.1,0.043,10,49.8,0.28
,14:32:13,6,3590,3928.1,0.29,13.3,7,13.1,0.044,10,49.8,0.28
,14:32:14,6,3590,3929.1,0.29,13.3,7,13.1,0.044,10,49.8,0.28
,14:32:15,6,3590,3930.1,0.29,13.3,7,13.1,0.044,10,49.8,0.28
,14:32:16,6,3590,3931.1,0.3,13.3,7,13.1,0.043,10,49.9,0.28
,14:32:17,6,3590,3932.1,0.3,13.3,7,13.1,0.043,10,49.9,0.28
,14:32:18,6,3590,3933.1,0.29,13.3,7,13.1,0.042,10,49.8,0.28
,14:32:19,6,3590,3934.1,0.29,13.3,7,13.1,0.041,10,49.8,0.28
,14:32:20,6,3590,3935.1,0.29,13.3,7,13.1,0.041,10,49.8,0.28
,14:32:21,6,3590,3936.1,0.29,13.3,7,13,0.042,10,49.8,0.28
,14:32:22,6,3590,3937.1,0.29,13.3,7,13,0.044,10,49.8,0.28
,14:32:23,6,3590,3938.1,0.29,13.3,7,13,0.044,10,49.8,0.28
,14:32:24,6,3590,3939.1,0.29,13.3,7,13,0.044,10,49.9,0.28
,14:32:25,6,3590,3940.1,0.3,13.3,7,13,0.043,10,49.9,0.29
,14:32:26,6,3590,3941.1,0.3,13.3,7,13,0.044,10,49.8,0.29
,14:32:27,6,3590,3942.1,0.3,13.3,7,13,0.045,10,49.8,0.29
,14:32:28,6,3590,3943.1,0.3,13.3,7,12.9,0.045,10,49.8,0.29
,14:32:29,6,3590,3944.1,0.3,13.3,7,12.9,0.043,10,49.8,0.29
,14:32:30,6,3590,3945.1,0.3,13.3,7,12.9,0.043,10,49.8,0.28
,14:32:31,6,3590,3946.1,0.29,13.3,7,12.9,0.042,10,49.8,0.28
,14:32:32,6,3590,3947.1,0.29,13.3,7,12.9,0.041,10,49.8,0.28
,14:32:33,6,3590,3948.1,0.29,13.3,7,12.9,0.041,10,49.8,0.28
,14:32:34,6,3590,3949.1,0.29,13.3,7,12.9,0.042,10,49.8,0.28
,14:32:35,6,3590,3950.1,0.29,13.3,7,12.8,0.044,10,49.8,0.28
,14:32:36,6,3590,3951.1,0.29,13.3,7,12.9,0.044,10,49.8,0.28
,14:32:37,6,3590,3952.1,0.29,13.3,7,12.9,0.044,10,49.8,0.28
,14:32:38,6,3590,3953.1,0.29,13.3,7,12.8,0.044,10,49.8,0.28
,14:32:39,6,3590,3954.1,0.29,13.3,7,12.8,0.044,10,49.8,0.28
,14:32:40,6,3590,3955.1,0.3,13.3,7,12.8,0.043,10,49.8,0.28
,14:32:41,6,3590,3956.1,0.3,13.3,7,12.8,0.043,10,49.8,0.29
,14:32:42,6,3590,3957.1,0.3,13.3,7,12.8,0.043,10,49.8,0.28
,14:32:43,6,3590,3958.1,0.29,13.3,7,12.8,0.042,10,49.8,0.28
,14:32:44,6,3590,3959.1,0.29,13.3,7,12.8,0.042,10,49.8,0.28
,14:32:45,6,3590,3960.1,0.29,13.3,7,12.7,0.041,10,49.8,0.28
,14:32:46,6,3590,3961.1,0.29,13.3,7,12.7,0.041,10,49.8,0.28
,14:32:47,6,3590,3962.1,0.29,13.3,7,12.7,0.044,10,49.8,0.28
,14:32:48,6,3590,3963.1,0.29,13.3,6,12.7,0.046,10,49.8,0.28
,14:32:49,6,3590,3964.1,0.29,13.3,7,12.7,0.044,10,49.8,0.28
,14:32:50,6,3590,3965.1,0.3,13.3,7,12.7,0.044,10,49.8,0.28
,14:32:51,6,3590,3966.1,0.3,13.3,7,12.6,0.043,10,49.8,0.29
,14:32:52,6,3590,3967.1,0.3,13.3,7,12.6,0.043,10,49.8,0.29
,14:32:53,6,3590,3968.1,0.3,13.3,7,12.6,0.043,10,49.8,0.28
,14:32:54,6,3590,3969.1,0.29,13.3,7,12.6,0.042,10,49.8,0.28
,14:32:55,6,3590,3970.1,0.29,13.3,7,12.6,0.041,10,49.8,0.28
,14:32:56,6,3590,3971.1,0.29,13.3,7,12.6,0.042,10,49.8,0.28
,14:32:57,6,3590,3972.1,0.29,13.3,7,12.6,0.044,10,49.8,0.28
,14:32:58,6,3590,3973.1,0.29,13.3,7,12.6,0.044,10,49.8,0.28
,14:32:59,6,3590,3974.1,0.29,13.3,7,12.6,0.044,10,49.8,0.28
,14:33:00,6,3590,3975.1,0.29,13.3,7,12.5,0.042,10,49.9,0.28
,14:33:01,6,3590,3976.1,0.29,13.3,7,12.5,0.042,10,49.8,0.28
,14:33:02,6,3590,3977.1,0.29,13.3,7,12.5,0.041,10,49.8,0.28
,14:33:03,6,3590,3978.1,0.29,13.3,7,12.5,0.042,10,49.8,0.28
,14:33:04,6,3590,3979.1,0.29,13.3,7,12.5,0.044,10,49.8,0.28
,14:33:05,6,3590,3980.1,0.29,13.3,7,12.5,0.043,10,49.8,0.28
,14:33:06,6,3590,3981.1,0.29,13.3,7,12.4,0.043,10,49.8,0.28
,14:33:07,6,3590,3982.1,0.29,13.3,7,12.4,0.043,10,49.8,0.28
,14:33:08,6,3590,3983.1,0.29,13.3,7,12.4,0.042,10,49.8,0.28
,14:33:09,6,3590,3984.1,0.29,13.3,7,12.4,0.042,10,49.8,0.28
,14:33:10,6,3590,3985.1,0.29,13.3,7,12.4,0.042,10,49.8,0.28
,14:33:11,6,3590,3986.1,0.29,13.3,7,12.4,0.042,10,49.8,0.28
,14:33:12,6,3590,3987.1,0.29,13.3,7,12.4,0.044,10,49.8,0.28
,14:33:13,6,3590,3988.1,0.29,13.3,7,12.4,0.044,10,49.8,0.28
,14:33:14,6,3590,3989.1,0.29,13.3,7,12.3,0.044,10,49.8,0.28
,14:33:15,6,3590,3990.1,0.29,13.3,7,12.3,0.042,10,49.8,0.28
,14:33:16,6,3590,3991.1,0.29,13.3,7,12.3,0.042,10,49.8,0.28
,14:33:17,6,3590,3992.1,0.29,13.3,7,12.3,0.042,10,49.8,0.28
,14:33:18,6,3590,3993.1,0.29,13.3,7,12.3,0.042,10,49.8,0.28
,14:33:19,6,3590,3994.1,0.29,13.3,7,12.3,0.043,10,49.8,0.28
,14:33:20,6,3590,3995.1,0.29,13.3,7,12.3,0.044,10,49.8,0.28
,14:33:21,6,3590,3996.1,0.29,13.3,7,12.3,0.042,10,49.8,0.28
,14:33:22,6,3590,3997.1,0.3,13.3,7,12.2,0.043,10,49.8,0.28
,14:33:23,6,3590,3998.1,0.3,13.3,7,12.2,0.043,10,49.8,0.28
,14:33:24,6,3590,3999.1,0.29,13.3,7,12.2,0.044,10,49.8,0.28
,14:33:25,6,3590,4000.1,0.29,13.3,7,12.2,0.044,10,49.8,0.28
,14:33:26,6,3590,4001.1,0.3,13.3,7,12.2,0.043,10,49.8,0.28
,14:33:27,6,3590,4002.1,0.3,13.3,7,12.2,0.041,10,49.8,0.28
,14:33:28,6,3590,4003.1,0.29,13.3,7,12.1,0.041,10,49.8,0.28
,14:33:29,6,3590,4004.1,0.29,13.3,7,12.1,0.041,10,49.8,0.28
,14:33:30,6,3590,4005.1,0.29,13.3,7,12.1,0.042,10,49.8,0.28
,14:33:31,6,3590,4006.1,0.29,13.3,7,12.1,0.043,10,49.8,0.28
,14:33:32,6,3590,4007.1,0.29,13.3,7,12.1,0.043,10,49.8,0.28
,14:33:33,6,3590,4008.1,0.29,13.3,6,12.1,0.045,10,49.8,0.28
,14:33:34,6,3590,4009.1,0.29,13.3,7,12.1,0.043,10,49.8,0.28
,14:33:35,6,3590,4010.1,0.29,13.3,7,12.1,0.042,10,49.8,0.28
,14:33:36,6,3590,4011.1,0.29,13.3,7,12,0.044,10,49.8,0.28
,14:33:37,6,3590,4012.1,0.29,13.3,7,12,0.044,10,49.8,0.28
,14:33:38,6,3590,4013.1,0.29,13.3,7,12,0.042,10,49.8,0.28
,14:33:39,6,3590,4014.1,0.3,13.3,7,12,0.041,10,49.8,0.28
,14:33:40,6,3590,4015.1,0.3,13.3,7,12,0.041,10,49.8,0.28
,14:33:41,6,3590,4016.1,0.29,13.3,7,12,0.042,10,49.8,0.28
,14:33:42,6,3590,4017.1,0.29,13.3,7,11.9,0.044,10,49.8,0.28
,14:33:43,6,3590,4018.1,0.29,13.3,7,11.9,0.044,10,49.8,0.28
,14:33:44,6,3590,4019.1,0.29,13.3,7,11.9,0.044,10,49.8,0.28
,14:33:45,6,3590,4020.1,0.29,13.3,7,11.9,0.044,10,49.8,0.28
,14:33:46,6,3590,4021.1,0.29,13.3,7,11.9,0.042,10,49.8,0.28
,14:33:47,6,3590,4022.1,0.29,13.3,7,11.9,0.042,10,49.8,0.28
,14:33:48,6,3590,4023.1,0.29,13.3,7,11.9,0.042,10,49.8,0.28
,14:33:49,6,3590,4024.1,0.29,13.3,7,11.9,0.042,10,49.8,0.28
,14:33:50,6,3590,4025.1,0.29,13.3,7,11.8,0.042,10,49.8,0.28
,14:33:51,6,3590,4026.1,0.29,13.3,7,11.8,0.044,10,49.8,0.28
,14:33:52,6,3590,4027.1,0.29,13.3,7,11.8,0.044,10,49.8,0.28
,14:33:53,6,3590,4028.1,0.29,13.3,7,11.8,0.042,10,49.8,0.28
,14:33:54,6,3590,4029.1,0.3,13.3,7,11.8,0.043,10,49.8,0.29
,14:33:55,6,3590,4030.1,0.3,13.3,7,11.8,0.045,10,49.8,0.29
,14:33:56,6,3590,4031.1,0.3,13.3,7,11.8,0.045,10,49.8,0.29
,14:33:57,6,3590,4032.1,0.29,13.3,7,11.8,0.042,10,49.8,0.28
,14:33:58,6,3590,4033.1,0.29,13.3,7,11.7,0.041,10,49.8,0.28
,14:33:59,6,3590,4034.1,0.29,13.3,7,11.7,0.041,10,49.8,0.28
,14:34:00,6,3590,4035.1,0.29,13.3,7,11.7,0.042,10,49.8,0.28
,14:34:01,6,3590,4036.1,0.29,13.3,7,11.7,0.042,10,49.8,0.28
,14:34:02,6,3590,4037.1,0.29,13.3,7,11.7,0.043,10,49.8,0.28
,14:34:03,6,3590,4038.1,0.29,13.3,7,11.7,0.043,10,49.8,0.28
,14:34:04,6,3590,4039.1,0.29,13.3,7,11.6,0.044,10,49.8,0.28
,14:34:05,6,3590,4040.1,0.29,13.3,7,11.6,0.044,10,49.8,0.28
,14:34:06,6,3590,4041.1,0.3,13.3,7,11.6,0.043,10,49.8,0.28
,14:34:07,6,3590,4042.1,0.3,13.3,7,11.6,0.041,10,49.8,0.28
,14:34:08,6,3590,4043.1,0.3,13.3,7,11.6,0.042,10,49.8,0.29
,14:34:09,6,3590,4044.1,0.3,13.3,7,11.6,0.043,10,49.8,0.29
,14:34:10,6,3590,4045.1,0.3,13.3,7,11.5,0.045,10,49.8,0.29
,14:34:11,6,3590,4046.1,0.29,13.3,6,11.5,0.046,10,49.8,0.28
,14:34:12,6,3590,4047.1,0.29,13.3,7,11.5,0.043,10,49.8,0.28
,14:34:13,6,3590,4048.1,0.29,13.3,7,11.5,0.043,10,49.8,0.28
,14:34:14,6,3590,4049.1,0.29,13.3,7,11.5,0.042,10,49.8,0.28
,14:34:15,6,3590,4050.1,0.29,13.3,7,11.5,0.042,10,49.8,0.28
,14:34:16,6,3590,4051.1,0.29,13.3,7,11.5,0.044,10,49.8,0.28
,14:34:17,6,3590,4052.1,0.29,13.3,7,11.5,0.042,10,49.8,0.28
,14:34:18,6,3590,4053.1,0.29,13.3,7,11.4,0.042,10,49.8,0.28
,14:34:19,6,3590,4054.1,0.29,13.3,7,11.4,0.044,10,49.8,0.28
,14:34:20,6,3590,4055.1,0.29,13.3,7,11.4,0.044,10,49.8,0.28
,14:34:21,6,3590,4056.1,0.29,13.3,7,11.4,0.044,10,49.8,0.28
,14:34:22,6,3590,4057.1,0.3,13.3,7,11.4,0.043,10,49.8,0.28
,14:34:23,6,3590,4058.1,0.3,13.3,7,11.4,0.043,10,49.8,0.28
,14:34:24,6,3590,4059.1,0.29,13.3,7,11.4,0.042,10,49.8,0.28
,14:34:25,6,3590,4060.1,0.29,13.3,7,11.4,0.041,10,49.8,0.28
,14:34:26,6,3590,4061.1,0.29,13.3,7,11.3,0.041,10,49.8,0.28
,14:34:27,6,3590,4062.1,0.29,13.3,7,11.3,0.041,10,49.9,0.28
,14:34:28,6,3590,4063.1,0.3,13.3,7,11.3,0.043,10,49.8,0.29
,14:34:29,6,3590,4064.1,0.3,13.3,7,11.3,0.044,10,49.8,0.29
,14:34:30,6,3590,4065.1,0.3,13.3,7,11.3,0.045,10,49.8,0.29
,14:34:31,6,3590,4066.1,0.3,13.3,7,11.3,0.045,10,49.8,0.29
,14:34:32,6,3590,4067.1,0.29,13.3,7,11.3,0.044,10,49.8,0.28
,14:34:33,6,3590,4068.1,0.29,13.3,7,11.2,0.044,10,49.8,0.28
,14:34:34,6,3590,4069.1,0.29,13.3,6,11.2,0.046,10,49.8,0.28
,14:34:35,6,3590,4070.1,0.3,13.3,7,11.2,0.044,10,49.8,0.28
,14:34:36,6,3590,4071.1,0.3,13.3,7,11.2,0.044,10,49.8,0.29
,14:34:37,6,3590,4072.1,0.3,13.3,7,11.2,0.042,10,49.8,0.29
,14:34:38,6,3590,4073.1,0.3,13.3,7,11.2,0.043,10,49.8,0.28
,14:34:39,6,3590,4074.1,0.29,13.3,7,11.1,0.044,10,49.8,0.28
,14:34:40,6,3590,4075.1,0.29,13.3,7,11.1,0.044,10,49.8,0.28
,14:34:41,6,3590,4076.1,0.29,13.3,7,11.1,0.044,10,49.8,0.28
,14:34:42,6,3590,4077.1,0.29,13.3,7,11.1,0.044,10,49.8,0.28
,14:34:43,6,3590,4078.1,0.29,13.3,7,11.1,0.042,10,49.8,0.28
,14:34:44,6,3590,4079.1,0.29,13.3,7,11.1,0.042,10,49.8,0.28
,14:34:45,6,3590,4080.1,0.29,13.3,7,11,0.042,10,49.8,0.28
,14:34:46,6,3590,4081.1,0.29,13.3,7,11,0.041,10,49.8,0.28
,14:34:47,6,3590,4082.1,0.29,13.3,7,11,0.042,10,49.8,0.28
,14:34:48,6,3590,4083.1,0.29,13.3,7,11,0.042,10,49.8,0.28
,14:34:49,6,3590,4084.1,0.29,13.3,7,11,0.044,10,49.8,0.28
,14:34:50,6,3590,4085.1,0.29,13.3,7,11,0.043,10,49.8,0.28
,14:34:51,6,3590,4086.1,0.29,13.3,7,11,0.043,10,49.8,0.28
,14:34:52,6,3590,4087.1,0.29,13.3,7,10.9,0.042,10,49.8,0.28
