Data file,,PTT_ISO10_12DEG_002.TSV,,,,,,,,,,
,15:10:45,6,3590,1550,0.94,13.3,7,11.8,0.141,10,50,0.91
,15:10:46,6,3590,1551,0.94,13.3,7,11.8,0.136,10,50,0.91
,15:10:47,6,3590,1552,0.94,13.3,7,11.8,0.136,10,50,0.91
,15:10:48,6,3590,1553,0.94,13.3,7,11.8,0.136,10,50,0.91
,15:10:49,6,3590,1554,0.93,13.3,7,11.9,0.14,10,50,0.9
,15:10:50,6,3590,1555,0.93,13.3,7,11.9,0.139,10,50,0.89
,15:10:51,6,3590,1556,0.93,13.3,7,11.9,0.14,10,50,0.9
,15:10:52,6,3590,1557,0.94,13.3,7,12,0.136,10,50,0.91
,15:10:53,6,3590,1558,0.95,13.3,7,12,0.137,10,50,0.91
,15:10:54,6,3590,1559,0.95,13.3,7,12,0.142,10,50,0.91
,15:10:55,6,3590,1560,0.94,13.3,7,12,0.141,10,50,0.9
,15:10:56,6,3590,1561,0.94,13.3,7,12,0.136,10,50,0.91
,15:10:57,6,3590,1562,0.94,13.3,7,12,0.131,10,50,0.91
,15:10:58,6,3590,1563,0.95,13.3,7,12,0.132,10,50,0.91
,15:10:59,6,3590,1564,0.94,13.3,7,12,0.141,10,50,0.9
,15:11:00,6,3590,1565,0.94,13.3,7,12.1,0.14,10,50,0.9
,15:11:01,6,3590,1566,0.94,13.3,7,12.1,0.135,10,50,0.9
,15:11:02,6,3590,1567,0.94,13.3,7,12.1,0.135,10,50,0.9
,15:11:03,6,3590,1568,0.94,13.3,7,12.2,0.131,10,50,0.91
,15:11:04,6,3590,1569,0.94,13.3,7,12.2,0.136,10,50,0.91
,15:11:05,6,3590,1570,0.95,13.3,7,12.2,0.137,10,50,0.91
,15:11:06,6,3590,1571,0.95,13.3,7,12.2,0.142,10,50,0.91
,15:11:07,6,3590,1572,0.95,13.3,7,12.2,0.142,10,50,0.91
,15:11:08,6,3590,1573,0.95,13.3,7,12.3,0.137,10,50,0.91
,15:11:09,6,3590,1574,0.95,13.3,7,12.3,0.133,10,50,0.91
,15:11:10,6,3590,1575,0.95,13.3,7,12.3,0.133,10,50,0.92
,15:11:11,6,3590,1576,0.95,13.3,7,12.3,0.138,10,50,0.92
,15:11:12,6,3590,1577,0.95,13.3,7,12.4,0.142,10,50,0.91
,15:11:13,6,3590,1578,0.94,13.3,7,12.4,0.142,10,50,0.91
,15:11:14,6,3590,1579,0.94,13.3,7,12.4,0.141,10,50,0.91
,15:11:15,6,3590,1580,0.94,13.3,7,12.4,0.141,10,50,0.9
,15:11:16,6,3590,1581,0.94,13.3,7,12.4,0.141,10,50,0.91
,15:11:17,6,3590,1582,0.94,13.3,7,12.4,0.141,10,50,0.9
,15:11:18,6,3590,1583,0.94,13.3,7,12.4,0.136,10,50,0.9
,15:11:19,6,3590,1584,0.94,13.3,7,12.5,0.136,10,50,0.9
,15:11:20,6,3590,1585,0.94,13.3,7,12.5,0.136,10,50,0.91
,15:11:21,6,3590,1586,0.94,13.3,7,12.5,0.142,10,50,0.91
,15:11:22,6,3590,1587,0.94,13.3,6,12.6,0.147,10,50,0.91
,15:11:23,6,3590,1588,0.95,13.3,7,12.6,0.143,10,50,0.91
,15:11:24,6,3590,1589,0.95,13.3,7,12.6,0.143,10,50,0.92
,15:11:25,6,3590,1590,0.96,13.3,7,12.6,0.138,10,50,0.92
,15:11:26,6,3590,1591,0.95,13.3,7,12.6,0.133,10,50,0.91
,15:11:27,6,3590,1592,0.95,13.3,7,12.7,0.137,10,50,0.91
,15:11:28,6,3590,1593,0.94,13.3,7,12.7,0.142,10,50,0.91
,15:11:29,6,3590,1594,0.94,13.3,7,12.7,0.141,10,50,0.91
,15:11:30,6,3590,1595,0.94,13.3,7,12.7,0.142,10,50,0.91
,15:11:31,6,3590,1596,0.95,13.3,7,12.7,0.143,10,50,0.92
,15:11:32,6,3590,1597,0.96,13.3,7,12.8,0.145,10,50,0.93
,15:11:33,6,3590,1598,0.97,13.3,7,12.8,0.14,10,50,0.93
,15:11:34,6,3590,1599,0.96,13.3,7,12.8,0.134,10,50,0.92
,15:11:35,6,3590,1600,0.95,13.3,7,12.8,0.133,10,50,0.91
,15:11:36,6,3590,1601,0.94,13.3,7,12.8,0.141,10,50,0.91
,15:11:37,6,3590,1602,0.94,13.3,7,12.8,0.141,10,50,0.91
,15:11:38,6,3590,1603,0.94,13.3,7,12.9,0.141,10,50,0.91
,15:11:39,6,3590,1604,0.95,13.3,7,12.9,0.142,10,50,0.91
,15:11:40,6,3590,1605,0.96,13.3,7,12.9,0.139,10,50,0.92
,15:11:41,6,3590,1606,0.97,13.3,7,12.9,0.14,10,50,0.93
,15:11:42,6,3590,1607,0.96,13.3,7,12.9,0.134,10,50,0.93
,15:11:43,6,3590,1608,0.95,13.3,7,13,0.133,10,50,0.91
,15:11:44,6,3590,1609,0.95,13.3,7,13,0.137,10,50,0.91
,15:11:45,6,3590,1610,0.95,13.3,7,13,0.142,10,50,0.91
,15:11:46,6,3590,1611,0.95,13.3,7,13,0.142,10,50,0.91
,15:11:47,6,3590,1612,0.95,13.3,7,13,0.142,10,50,0.91
,15:11:48,6,3590,1613,0.95,13.3,7,13.1,0.137,10,50,0.92
,15:11:49,6,3590,1614,0.95,13.3,7,13.1,0.138,10,50,0.92
,15:11:50,6,3590,1615,0.95,13.3,7,13.1,0.133,10,50,0.92
,15:11:51,6,3590,1616,0.95,13.3,7,13.1,0.132,10,50,0.91
,15:11:52,6,3590,1617,0.95,13.3,7,13.2,0.137,10,50,0.91
,15:11:53,6,3590,1618,0.95,13.3,7,13.2,0.142,10,50,0.91
,15:11:54,6,3590,1619,0.95,13.3,7,13.2,0.142,10,50,0.91
,15:11:55,6,3590,1620,0.95,13.3,7,13.2,0.143,10,50,0.91
,15:11:56,6,3590,1621,0.95,13.3,7,13.2,0.143,10,50,0.92
,15:11:57,6,3590,1622,0.95,13.3,7,13.2,0.138,10,50,0.92
,15:11:58,6,3590,1623,0.95,13.3,7,13.2,0.133,10,50,0.92
,15:11:59,6,3590,1624,0.95,13.3,7,13.2,0.128,10,50,0.92
,15:12:00,6,3590,1625,0.95,13.3,7,13.3,0.137,10,50,0.91
,15:12:01,6,3590,1626,0.95,13.3,7,13.3,0.137,10,50,0.91
,15:12:02,6,3590,1627,0.95,13.3,7,13.3,0.142,10,50,0.91
,15:12:03,6,3590,1628,0.95,13.3,7,13.3,0.142,10,50,0.91
,15:12:04,6,3590,1629,0.95,13.3,7,13.4,0.143,10,50,0.91
,15:12:05,6,3590,1630,0.95,13.3,7,13.4,0.143,10,50,0.92
,15:12:06,6,3590,1631,0.95,13.3,7,13.4,0.142,10,50,0.91
,15:12:07,6,3590,1632,0.95,13.3,7,13.4,0.142,10,50,0.91
,15:12:08,6,3590,1633,0.95,13.3,7,13.4,0.142,10,50,0.91
,15:12:09,6,3590,1634,0.96,13.3,7,13.5,0.139,10,50,0.93
,15:12:10,6,3590,1635,0.97,13.3,7,13.5,0.14,10,50,0.93
,15:12:11,6,3590,1636,0.96,13.3,7,13.5,0.134,10,50,0.92
,15:12:12,6,3590,1637,0.95,13.3,7,13.5,0.132,10,50,0.91
,15:12:13,6,3590,1638,0.94,13.3,7,13.5,0.136,10,50,0.9
,15:12:14,6,3590,1639,0.94,13.3,7,13.5,0.14,10,50,0.9
,15:12:15,6,3590,1640,0.94,13.3,7,13.5,0.141,10,50,0.9
,15:12:16,6,3590,1641,0.94,13.3,7,13.6,0.136,10,50,0.91
,15:12:17,6,3590,1642,0.94,13.3,7,13.6,0.142,10,50,0.91
,15:12:18,6,3590,1643,0.94,13.3,7,13.6,0.142,10,50,0.91
,15:12:19,6,3590,1644,0.94,13.3,7,13.6,0.142,10,50,0.91
,15:12:20,6,3590,1645,0.95,13.3,7,13.6,0.138,10,50,0.92
,15:12:21,6,3590,1646,0.96,13.3,7,13.6,0.134,10,50,0.92
,15:12:22,6,3590,1647,0.95,13.3,7,13.7,0.133,10,50,0.91
,15:12:23,6,3590,1648,0.94,13.3,7,13.7,0.136,10,50,0.91
,15:12:24,6,3590,1649,0.94,13.3,7,13.7,0.141,10,50,0.9
,15:12:25,6,3590,1650,0.94,13.3,7,13.7,0.141,10,50,0.91
,15:12:26,6,3590,1651,0.94,13.3,7,13.7,0.141,10,50,0.91
,15:12:27,6,3590,1652,0.94,13.3,7,13.7,0.141,10,50,0.91
,15:12:28,6,3590,1653,0.95,13.3,7,13.8,0.143,10,50,0.92
,15:12:29,6,3590,1654,0.96,13.3,7,13.8,0.139,10,50,0.93
,15:12:30,6,3590,1655,0.97,13.3,7,13.8,0.14,10,50,0.93
,15:12:31,6,3590,1656,0.96,13.3,7,13.8,0.139,10,50,0.92
,15:12:32,6,3590,1657,0.95,13.3,7,13.8,0.137,10,50,0.91
,15:12:33,6,3590,1658,0.94,13.3,7,13.8,0.131,10,50,0.9
,15:12:34,6,3590,1659,0.94,13.3,7,13.8,0.136,10,50,0.9
,15:12:35,6,3590,1660,0.94,13.3,7,13.8,0.136,10,50,0.91
,15:12:36,6,3590,1661,0.94,13.3,7,13.9,0.142,10,50,0.91
,15:12:37,6,3590,1662,0.94,13.3,7,13.9,0.142,10,50,0.91
,15:12:38,6,3590,1663,0.94,13.3,7,13.9,0.142,10,50,0.91
,15:12:39,6,3590,1664,0.94,13.3,7,13.9,0.141,10,50,0.91
,15:12:40,6,3590,1665,0.94,13.3,7,13.9,0.142,10,50,0.91
,15:12:41,6,3590,1666,0.96,13.3,7,13.9,0.143,10,50,0.92
,15:12:42,6,3590,1667,0.97,13.3,7,13.9,0.14,10,50,0.93
,15:12:43,6,3590,1668,0.97,13.3,7,13.9,0.14,10,50,0.93
,15:12:44,6,3590,1669,0.96,13.3,7,14,0.138,10,50,0.92
,15:12:45,6,3590,1670,0.94,13.3,7,14,0.131,10,50,0.91
,15:12:46,6,3590,1671,0.94,13.3,7,14,0.131,10,50,0.9
,15:12:47,6,3590,1672,0.94,13.3,7,14,0.131,10,50,0.9
,15:12:48,6,3590,1673,0.94,13.3,7,14,0.141,10,50,0.91
,15:12:49,6,3590,1674,0.94,13.3,7,14,0.141,10,50,0.91
,15:12:50,6,3590,1675,0.94,13.3,7,14,0.141,10,50,0.91
,15:12:51,6,3590,1676,0.94,13.3,7,14,0.141,10,49.9,0.9
,15:12:52,6,3590,1677,0.94,13.3,7,14,0.141,10,49.9,0.9
,15:12:53,6,3590,1678,0.94,13.3,7,14,0.141,10,50,0.9
,15:12:54,6,3590,1679,0.94,13.3,7,14.1,0.141,10,50,0.9
,15:12:55,6,3590,1680,0.94,13.3,7,14.1,0.141,10,50,0.9
,15:12:56,6,3590,1681,0.95,13.3,7,14.1,0.142,10,50,0.91
,15:12:57,6,3590,1682,0.96,13.3,7,14.1,0.133,10,50,0.92
,15:12:58,6,3590,1683,0.96,13.3,7,14.1,0.134,10,50,0.92
,15:12:59,6,3590,1684,0.95,13.3,7,14.1,0.138,10,50,0.92
,15:13:00,6,3590,1685,0.95,13.3,7,14.1,0.142,10,50,0.91
,15:13:01,6,3590,1686,0.95,13.3,7,14.1,0.142,10,50,0.91
,15:13:02,6,3590,1687,0.95,13.3,6,14.1,0.148,10,50,0.91
,15:13:03,6,3590,1688,0.96,13.3,7,14.1,0.143,10,49.9,0.92
,15:13:04,6,3590,1689,0.97,13.3,7,14.2,0.14,10,50,0.93
,15:13:05,6,3590,1690,0.97,13.3,7,14.2,0.141,10,50,0.94
,15:13:06,6,3590,1691,0.97,13.3,7,14.2,0.14,10,50,0.93
,15:13:07,6,3590,1692,0.96,13.3,7,14.2,0.134,10,50,0.92
,15:13:08,6,3590,1693,0.95,13.3,7,14.2,0.133,10,50,0.92
,15:13:09,6,3590,1694,0.95,13.3,7,14.2,0.137,10,50,0.91
,15:13:10,6,3590,1695,0.95,13.3,7,14.2,0.142,10,50,0.91
,15:13:11,6,3590,1696,0.95,13.3,7,14.2,0.142,10,50,0.91
,15:13:12,6,3590,1697,0.95,13.3,7,14.2,0.142,10,50,0.91
,15:13:13,6,3590,1698,0.95,13.3,7,14.2,0.143,10,50,0.92
,15:13:14,6,3590,1699,0.96,13.3,7,14.2,0.145,10,49.9,0.93
,15:13:15,6,3590,1700,0.98,13.3,7,14.2,0.141,10,50,0.94
,15:13:16,6,3590,1701,0.98,13.3,7,14.2,0.147,10,50,0.94
,15:13:17,6,3590,1702,0.97,13.3,7,14.2,0.14,10,50,0.93
,15:13:18,6,3590,1703,0.96,13.3,7,14.2,0.138,10,50,0.92
,15:13:19,6,3590,1704,0.95,13.3,7,14.2,0.132,10,50,0.91
,15:13:20,6,3590,1705,0.94,13.3,7,14.2,0.131,10,50,0.9
,15:13:21,6,3590,1706,0.93,13.3,7,14.3,0.13,10,50,0.9
,15:13:22,6,3590,1707,0.93,13.3,7,14.3,0.135,10,50,0.9
,15:13:23,6,3590,1708,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:24,6,3590,1709,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:25,6,3590,1710,0.92,13.3,7,14.3,0.139,10,49.9,0.89
,15:13:26,6,3590,1711,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:27,6,3590,1712,0.93,13.3,7,14.3,0.135,10,50,0.9
,15:13:28,6,3590,1713,0.94,13.3,7,14.3,0.136,10,50,0.91
,15:13:29,6,3590,1714,0.94,13.3,7,14.3,0.136,10,50,0.91
,15:13:30,6,3590,1715,0.94,13.3,7,14.3,0.136,10,50,0.91
,15:13:31,6,3590,1716,0.94,13.3,7,14.3,0.135,10,50,0.9
,15:13:32,6,3590,1717,0.94,13.3,7,14.3,0.136,10,50,0.9
,15:13:33,6,3590,1718,0.94,13.3,7,14.3,0.141,10,50,0.91
,15:13:34,6,3590,1719,0.94,13.3,7,14.3,0.141,10,50,0.9
,15:13:35,6,3590,1720,0.94,13.3,7,14.3,0.14,10,50,0.9
,15:13:36,6,3590,1721,0.93,13.3,7,14.3,0.14,10,50,0.9
,15:13:37,6,3590,1722,0.93,13.3,7,14.3,0.139,10,50,0.9
,15:13:38,6,3590,1723,0.94,13.3,7,14.3,0.136,10,50,0.91
,15:13:39,6,3590,1724,0.95,13.3,7,14.3,0.137,10,50,0.91
,15:13:40,6,3590,1725,0.95,13.3,7,14.3,0.137,10,50,0.91
,15:13:41,6,3590,1726,0.94,13.3,7,14.3,0.142,10,50,0.91
,15:13:42,6,3590,1727,0.95,13.3,7,14.3,0.137,10,50,0.91
,15:13:43,6,3590,1728,0.96,13.3,7,14.3,0.138,10,50,0.92
,15:13:44,6,3590,1729,0.95,13.3,7,14.3,0.133,10,50,0.91
,15:13:45,6,3590,1730,0.94,13.3,7,14.3,0.127,10,50,0.9
,15:13:46,6,3590,1731,0.93,13.3,7,14.3,0.125,10,50,0.89
,15:13:47,6,3590,1732,0.92,13.3,7,14.3,0.133,10,50,0.89
,15:13:48,6,3590,1733,0.91,13.3,7,14.3,0.137,10,50,0.87
,15:13:49,6,3590,1734,0.9,13.3,6,14.3,0.141,10,50,0.87
,15:13:50,6,3590,1735,0.91,13.3,6,14.3,0.141,10,50,0.87
,15:13:51,6,3590,1736,0.92,13.3,7,14.3,0.138,10,50,0.89
,15:13:52,6,3590,1737,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:53,6,3590,1738,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:54,6,3590,1739,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:55,6,3590,1740,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:56,6,3590,1741,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:13:57,6,3590,1742,0.93,13.3,7,14.3,0.139,10,49.9,0.89
,15:13:58,6,3590,1743,0.93,13.3,7,14.3,0.139,10,49.9,0.89
,15:13:59,6,3590,1744,0.93,13.3,7,14.3,0.14,10,50,0.9
,15:14:00,6,3590,1745,0.94,13.3,7,14.3,0.141,10,50,0.91
,15:14:01,6,3590,1746,0.95,13.3,7,14.3,0.137,10,50,0.91
,15:14:02,6,3590,1747,0.95,13.3,7,14.3,0.137,10,50,0.91
,15:14:03,6,3590,1748,0.94,13.3,7,14.3,0.136,10,50,0.91
,15:14:04,6,3590,1749,0.93,13.3,7,14.3,0.135,10,50,0.9
,15:14:05,6,3590,1750,0.93,13.3,7,14.3,0.134,10,50,0.89
,15:14:06,6,3590,1751,0.93,13.3,7,14.3,0.134,10,50,0.89
,15:14:07,6,3590,1752,0.92,13.3,7,14.3,0.129,10,50,0.89
,15:14:08,6,3590,1753,0.92,13.3,7,14.3,0.129,10,50,0.89
,15:14:09,6,3590,1754,0.92,13.3,7,14.3,0.129,10,50,0.89
,15:14:10,6,3590,1755,0.93,13.3,7,14.3,0.129,10,50,0.89
,15:14:11,6,3590,1756,0.92,13.3,7,14.3,0.133,10,50,0.89
,15:14:12,6,3590,1757,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:14:13,6,3590,1758,0.92,13.3,7,14.3,0.139,10,50,0.89
,15:14:14,6,3590,1759,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:14:15,6,3590,1760,0.93,13.3,7,14.3,0.139,10,50,0.89
,15:14:16,6,3590,1761,0.93,13.3,6,14.3,0.145,10,50,0.89
,15:14:17,6,3590,1762,0.94,13.3,7,14.3,0.14,10,50,0.9
,15:14:18,6,3590,1763,0.94,13.3,7,14.3,0.141,10,50,0.9
,15:14:19,6,3590,1764,0.94,13.3,7,14.3,0.14,10,49.9,0.9
,15:14:20,6,3590,1765,0.93,13.3,7,14.3,0.14,10,49.9,0.9
,15:14:21,6,3590,1766,0.94,13.3,7,14.3,0.141,10,49.9,0.91
,15:14:22,6,3590,1767,0.95,13.3,7,14.3,0.137,10,50,0.91
,15:14:23,6,3590,1768,0.95,13.3,7,14.3,0.142,10,50,0.91
,15:14:24,6,3590,1769,0.94,13.3,7,14.3,0.141,10,50,0.91
,15:14:25,6,3590,1770,0.94,13.3,7,14.3,0.142,10,50,0.91
,15:14:26,6,3590,1771,0.95,13.3,7,14.3,0.138,10,50,0.92
,15:14:27,6,3590,1772,0.95,13.3,7,14.3,0.138,10,50,0.92
,15:14:28,6,3590,1773,0.95,13.3,7,14.3,0.137,10,50,0.91
,15:14:29,6,3590,1774,0.94,13.3,7,14.3,0.142,10,50,0.91
,15:14:30,6,3590,1775,0.95,13.3,7,14.3,0.142,10,50,0.91
,15:14:31,6,3590,1776,0.96,13.3,7,14.3,0.144,10,50,0.92
,15:14:32,6,3590,1777,0.97,13.3,7,14.2,0.14,10,50,0.93
,15:14:33,6,3590,1778,0.97,13.3,7,14.2,0.14,10,50,0.93
,15:14:34,6,3590,1779,0.96,13.3,7,14.2,0.139,10,50,0.92
,15:14:35,6,3590,1780,0.95,13.3,7,14.2,0.137,10,50,0.91
,15:14:36,6,3590,1781,0.93,13.3,7,14.2,0.134,10,50,0.89
,15:14:37,6,3590,1782,0.92,13.3,7,14.2,0.133,10,50,0.88
,15:14:38,6,3590,1783,0.92,13.3,7,14.2,0.137,10,50,0.88
,15:14:39,6,3590,1784,0.93,13.3,7,14.2,0.139,10,50,0.89
,15:14:40,6,3590,1785,0.94,13.3,7,14.2,0.136,10,50,0.9
,15:14:41,6,3590,1786,0.95,13.3,7,14.2,0.137,10,50,0.91
,15:14:42,6,3590,1787,0.95,13.3,7,14.2,0.137,10,50,0.91
,15:14:43,6,3590,1788,0.94,13.3,7,14.2,0.14,10,50,0.9
,15:14:44,6,3590,1789,0.93,13.3,7,14.2,0.14,10,50,0.9
,15:14:45,6,3590,1790,0.94,13.3,7,14.2,0.135,10,50,0.9
,15:14:46,6,3590,1791,0.95,13.3,7,14.2,0.137,10,50,0.92
,15:14:47,6,3590,1792,0.96,13.3,7,14.2,0.139,10,50,0.92
,15:14:48,6,3590,1793,0.96,13.3,7,14.2,0.139,10,50,0.93
,15:14:49,6,3590,1794,0.96,13.3,7,14.2,0.138,10,50,0.92
,15:14:50,6,3590,1795,0.95,13.3,7,14.2,0.137,10,50,0.91
,15:14:51,6,3590,1796,0.93,13.3,7,14.1,0.14,10,50,0.9
,15:14:52,6,3590,1797,0.94,13.3,7,14.1,0.141,10,49.9,0.91
,15:14:53,6,3590,1798,0.95,13.3,7,14.1,0.137,10,50,0.91
,15:14:54,6,3590,1799,0.96,13.3,7,14.1,0.139,10,49.9,0.93
,15:14:55,6,3590,1800,0.97,13.3,7,14.1,0.14,10,49.9,0.93
,15:14:56,6,3590,1801,0.97,13.3,7,14.1,0.14,10,49.9,0.93
,15:14:57,6,3590,1802,0.96,13.3,7,14.1,0.138,10,49.9,0.92
,15:14:58,6,3590,1803,0.95,13.3,7,14.1,0.142,10,49.9,0.91
,15:14:59,6,3590,1804,0.94,13.3,7,14.1,0.141,10,49.9,0.91
,15:15:00,6,3590,1805,0.95,13.3,7,14.1,0.142,10,50,0.91
,15:15:01,6,3590,1806,0.96,13.3,7,14.1,0.139,10,50,0.92
,15:15:02,6,3590,1807,0.96,13.3,7,14.1,0.139,10,50,0.93
,15:15:03,6,3590,1808,0.96,13.3,7,14.1,0.139,10,50,0.93
,15:15:04,6,3590,1809,0.96,13.3,7,14,0.134,10,50,0.92
,15:15:05,6,3590,1810,0.95,13.3,7,14,0.137,10,50,0.91
,15:15:06,6,3590,1811,0.94,13.3,7,14,0.136,10,50,0.9
,15:15:07,6,3590,1812,0.93,13.3,7,14,0.14,10,50,0.9
,15:15:08,6,3590,1813,0.94,13.3,7,14,0.14,10,50,0.9
,15:15:09,6,3590,1814,0.94,13.3,7,14,0.136,10,50,0.91
,15:15:10,6,3590,1815,0.94,13.3,7,14,0.136,10,50,0.91
,15:15:11,6,3590,1816,0.93,13.3,7,14,0.135,10,50,0.9
,15:15:12,6,3590,1817,0.92,13.3,7,14,0.133,10,50,0.89
,15:15:13,6,3590,1818,0.92,13.3,7,14,0.139,10,50,0.89
,15:15:14,6,3590,1819,0.93,13.3,7,14,0.135,10,50,0.9
,15:15:15,6,3590,1820,0.94,13.3,7,14,0.136,10,50,0.9
,15:15:16,6,3590,1821,0.93,13.3,7,14,0.14,10,50,0.9
,15:15:17,6,3590,1822,0.93,13.3,7,14,0.14,10,50,0.89
,15:15:18,6,3590,1823,0.94,13.3,7,13.9,0.14,10,50,0.9
,15:15:19,6,3590,1824,0.95,13.3,7,13.9,0.137,10,50,0.91
,15:15:20,6,3590,1825,0.95,13.3,7,13.9,0.138,10,49.9,0.92
,15:15:21,6,3590,1826,0.95,13.3,7,13.9,0.138,10,49.9,0.92
,15:15:22,6,3590,1827,0.95,13.3,7,13.9,0.143,10,49.9,0.91
,15:15:23,6,3590,1828,0.95,13.3,7,13.9,0.137,10,49.9,0.91
,15:15:24,6,3590,1829,0.96,13.3,7,13.9,0.138,10,50,0.92
,15:15:25,6,3590,1830,0.95,13.3,7,13.9,0.138,10,49.9,0.92
,15:15:26,6,3590,1831,0.95,13.3,7,13.9,0.142,10,50,0.91
,15:15:27,6,3590,1832,0.94,13.3,7,13.9,0.141,10,50,0.9
,15:15:28,6,3590,1833,0.94,13.3,7,13.9,0.136,10,50,0.91
,15:15:29,6,3590,1834,0.95,13.3,7,13.9,0.137,10,50,0.91
,15:15:30,6,3590,1835,0.94,13.3,7,13.8,0.141,10,50,0.91
,15:15:31,6,3590,1836,0.94,13.3,7,13.8,0.14,10,50,0.9
,15:15:32,6,3590,1837,0.94,13.3,7,13.8,0.142,10,50,0.91
,15:15:33,6,3590,1838,0.96,13.3,7,13.8,0.138,10,50,0.92
,15:15:34,6,3590,1839,0.96,13.3,7,13.8,0.139,10,50,0.92
,15:15:35,6,3590,1840,0.96,13.3,7,13.8,0.139,10,50,0.93
,15:15:36,6,3590,1841,0.96,13.3,7,13.8,0.139,10,50,0.92
,15:15:37,6,3590,1842,0.95,13.3,7,13.8,0.137,10,50,0.91
,15:15:38,6,3590,1843,0.93,13.3,7,13.8,0.14,10,50,0.9
,15:15:39,6,3590,1844,0.93,13.3,7,13.7,0.14,10,50,0.9
,15:15:40,6,3590,1845,0.94,13.3,7,13.7,0.141,10,50,0.91
,15:15:41,6,3590,1846,0.96,13.3,7,13.7,0.139,10,50,0.92
,15:15:42,6,3590,1847,0.96,13.3,7,13.7,0.139,10,50,0.93
,15:15:43,6,3590,1848,0.97,13.3,7,13.7,0.14,10,50,0.93
,15:15:44,6,3590,1849,0.96,13.3,7,13.7,0.139,10,50,0.92
,15:15:45,6,3590,1850,0.96,13.3,7,13.7,0.138,10,50,0.92
,15:15:46,6,3590,1851,0.94,13.3,7,13.7,0.142,10,49.9,0.91
,15:15:47,6,3590,1852,0.93,13.3,7,13.7,0.14,10,49.9,0.9
,15:15:48,6,3590,1853,0.93,13.3,7,13.7,0.14,10,50,0.9
,15:15:49,6,3590,1854,0.94,13.3,7,13.7,0.136,10,50,0.91
,15:15:50,6,3590,1855,0.95,13.3,7,13.6,0.137,10,49.9,0.91
,15:15:51,6,3590,1856,0.94,13.3,7,13.6,0.141,10,49.9,0.9
,15:15:52,6,3590,1857,0.93,13.3,7,13.6,0.14,10,50,0.9
,15:15:53,6,3590,1858,0.93,13.3,7,13.6,0.14,10,49.9,0.9
,15:15:54,6,3590,1859,0.94,13.3,7,13.6,0.141,10,49.9,0.91
,15:15:55,6,3590,1860,0.95,13.3,7,13.6,0.137,10,49.9,0.91
,15:15:56,6,3590,1861,0.96,13.3,7,13.6,0.138,10,50,0.92
,15:15:57,6,3590,1862,0.96,13.3,7,13.6,0.139,10,50,0.92
,15:15:58,6,3590,1863,0.95,13.3,7,13.5,0.137,10,50,0.91
,15:15:59,6,3590,1864,0.94,13.3,7,13.5,0.136,10,50,0.91
,15:16:00,6,3590,1865,0.93,13.3,7,13.5,0.14,10,50,0.9
,15:16:01,6,3590,1866,0.93,13.3,7,13.5,0.139,10,50,0.89
,15:16:02,6,3590,1867,0.93,13.3,7,13.5,0.135,10,50,0.9
,15:16:03,6,3590,1868,0.94,13.3,7,13.5,0.136,10,50,0.91
,15:16:04,6,3590,1869,0.95,13.3,7,13.5,0.137,10,50,0.91
,15:16:05,6,3590,1870,0.94,13.3,7,13.5,0.136,10,50,0.9
,15:16:06,6,3590,1871,0.93,13.3,7,13.5,0.134,10,50,0.89
,15:16:07,6,3590,1872,0.92,13.3,7,13.5,0.132,10,50,0.88
,15:16:08,6,3590,1873,0.91,13.3,7,13.4,0.137,10,50,0.88
,15:16:09,6,3590,1874,0.92,13.3,7,13.4,0.138,10,49.9,0.89
,15:16:10,6,3590,1875,0.93,13.3,7,13.4,0.135,10,49.9,0.9
,15:16:11,6,3590,1876,0.94,13.3,7,13.4,0.136,10,50,0.91
,15:16:12,6,3590,1877,0.93,13.3,7,13.4,0.14,10,49.9,0.9
,15:16:13,6,3590,1878,0.93,13.3,7,13.4,0.139,10,49.9,0.89
,15:16:14,6,3590,1879,0.93,13.3,7,13.4,0.134,10,50,0.89
,15:16:15,6,3590,1880,0.94,13.3,7,13.3,0.135,10,50,0.9
,15:16:16,6,3590,1881,0.94,13.3,7,13.3,0.136,10,50,0.9
,15:16:17,6,3590,1882,0.93,13.3,7,13.3,0.135,10,50,0.9
,15:16:18,6,3590,1883,0.92,13.3,7,13.3,0.139,10,50,0.89
,15:16:19,6,3590,1884,0.91,13.3,7,13.3,0.132,10,50,0.88
,15:16:20,6,3590,1885,0.91,13.3,7,13.3,0.132,10,50,0.88
,15:16:21,6,3590,1886,0.91,13.3,7,13.3,0.137,10,50,0.88
,15:16:22,6,3590,1887,0.92,13.3,7,13.2,0.138,10,49.9,0.88
,15:16:23,6,3590,1888,0.93,13.3,7,13.2,0.139,10,50,0.9
,15:16:24,6,3590,1889,0.94,13.3,7,13.3,0.136,10,50,0.91
