Data file,,PTT_ISO10_12DEG_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:09:38 on 05/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:52:11,6,3590,2552.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:12,6,3590,2553.7,0.68,13.3,7,14.3,0.101,10,50,0.65
,16:52:13,6,3590,2554.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:14,6,3590,2555.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:15,6,3590,2556.7,0.67,13.3,7,14.3,0.101,10,50,0.65
,16:52:16,6,3590,2557.7,0.67,13.3,7,14.3,0.101,10,50,0.64
,16:52:17,6,3590,2558.7,0.67,13.3,7,14.3,0.1,10,50,0.64
,16:52:18,6,3590,2559.7,0.67,13.3,7,14.3,0.1,10,50,0.64
,16:52:19,6,3590,2560.7,0.67,13.3,7,14.3,0.1,10,50,0.64
,16:52:20,6,3590,2561.7,0.67,13.3,7,14.3,0.101,10,50,0.65
,16:52:21,6,3590,2562.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:22,6,3590,2563.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:23,6,3590,2564.7,0.68,13.3,7,14.3,0.094,10,50,0.65
,16:52:24,6,3590,2565.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:25,6,3590,2566.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:26,6,3590,2567.7,0.68,13.3,7,14.3,0.098,10,50,0.65
,16:52:27,6,3590,2568.7,0.67,13.3,7,14.3,0.097,10,50,0.64
,16:52:28,6,3590,2569.7,0.67,13.3,7,14.3,0.097,10,50,0.65
,16:52:29,6,3590,2570.7,0.67,13.3,7,14.3,0.097,10,50,0.65
,16:52:30,6,3590,2571.7,0.68,13.3,7,14.2,0.101,10,50,0.65
,16:52:31,6,3590,2572.7,0.67,13.3,7,14.2,0.101,10,50,0.65
,16:52:32,6,3590,2573.7,0.67,13.3,7,14.2,0.101,10,50,0.65
,16:52:33,6,3590,2574.7,0.67,13.3,7,14.2,0.101,10,50,0.65
,16:52:34,6,3590,2575.7,0.67,13.3,7,14.2,0.101,10,50,0.65
,16:52:35,6,3590,2576.7,0.67,13.3,7,14.2,0.101,10,50,0.65
,16:52:36,6,3590,2577.7,0.67,13.3,7,14.2,0.101,10,50,0.64
,16:52:37,6,3590,2578.7,0.68,13.3,7,14.2,0.098,10,50,0.65
,16:52:38,6,3590,2579.7,0.68,13.3,7,14.2,0.102,10,50,0.66
,16:52:39,6,3590,2580.7,0.69,13.3,7,14.2,0.099,10,50,0.66
,16:52:40,6,3590,2581.7,0.69,13.3,7,14.2,0.099,10,50,0.66
,16:52:41,6,3590,2582.7,0.68,13.3,7,14.2,0.099,10,50,0.66
,16:52:42,6,3590,2583.7,0.68,13.3,7,14.2,0.098,10,50,0.65
,16:52:43,6,3590,2584.7,0.68,13.3,7,14.2,0.098,10,50,0.65
,16:52:44,6,3590,2585.7,0.68,13.3,7,14.2,0.098,10,50,0.65
,16:52:45,6,3590,2586.7,0.68,13.3,7,14.2,0.098,10,50,0.65
,16:52:46,6,3590,2587.7,0.67,13.3,7,14.2,0.101,10,50,0.65
,16:52:47,6,3590,2588.7,0.67,13.3,7,14.2,0.101,10,50,0.65
,16:52:48,6,3590,2589.7,0.68,13.3,7,14.2,0.098,10,50,0.65
,16:52:49,6,3590,2590.7,0.68,13.3,7,14.2,0.098,10,50,0.65
,16:52:50,6,3590,2591.7,0.68,13.3,7,14.2,0.102,10,50,0.66
,16:52:51,6,3590,2592.7,0.69,13.3,7,14.2,0.103,10,50,0.66
,16:52:52,6,3590,2593.7,0.69,13.3,7,14.2,0.099,10,50,0.66
,16:52:53,6,3590,2594.7,0.69,13.3,7,14.2,0.099,10,50,0.66
,16:52:54,6,3590,2595.7,0.68,13.3,7,14.1,0.095,10,50,0.65
,16:52:55,6,3590,2596.7,0.67,13.3,7,14.1,0.094,10,50,0.65
,16:52:56,6,3590,2597.7,0.67,13.3,7,14.1,0.09,10,50,0.64
,16:52:57,6,3590,2598.7,0.67,13.3,7,14.1,0.093,10,50,0.64
,16:52:58,6,3590,2599.7,0.67,13.3,7,14.1,0.093,10,50,0.64
,16:52:59,6,3590,2600.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,16:53:00,6,3590,2601.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,16:53:01,6,3590,2602.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,16:53:02,6,3590,2603.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,16:53:03,6,3590,2604.7,0.66,13.3,7,14.1,0.099,10,50,0.63
,16:53:04,6,3590,2605.7,0.65,13.3,6,14.1,0.102,10,50,0.63
,16:53:05,6,3590,2606.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,16:53:06,6,3590,2607.7,0.66,13.3,7,14.1,0.099,10,50,0.63
,16:53:07,6,3590,2608.7,0.67,13.3,7,14.1,0.1,10,50,0.64
,16:53:08,6,3590,2609.7,0.67,13.3,7,14.1,0.096,10,50,0.64
,16:53:09,6,3590,2610.7,0.67,13.3,7,14.1,0.1,10,50,0.64
,16:53:10,6,3590,2611.7,0.67,13.3,7,14,0.101,10,50,0.64
,16:53:11,6,3590,2612.7,0.67,13.3,7,14,0.101,10,50,0.64
,16:53:12,6,3590,2613.7,0.67,13.3,7,14,0.097,10,50,0.64
,16:53:13,6,3590,2614.7,0.67,13.3,7,14,0.093,10,50,0.64
,16:53:14,6,3590,2615.7,0.67,13.3,7,14,0.09,10,50,0.64
,16:53:15,6,3590,2616.7,0.67,13.3,7,14,0.093,10,50,0.64
,16:53:16,6,3590,2617.7,0.67,13.3,7,14,0.096,10,50,0.64
,16:53:17,6,3590,2618.7,0.67,13.3,7,14,0.1,10,50,0.64
,16:53:18,6,3590,2619.7,0.67,13.3,7,14,0.1,10,50,0.64
,16:53:19,6,3590,2620.7,0.67,13.3,7,14,0.096,10,50,0.64
,16:53:20,6,3590,2621.7,0.66,13.3,7,14,0.099,10,50,0.64
,16:53:21,6,3590,2622.7,0.67,13.3,7,13.9,0.1,10,50,0.64
,16:53:22,6,3590,2623.7,0.66,13.3,7,13.9,0.099,10,50,0.64
,16:53:23,6,3590,2624.7,0.66,13.3,7,13.9,0.099,10,50,0.64
,16:53:24,6,3590,2625.7,0.66,13.3,7,13.9,0.099,10,50,0.64
,16:53:25,6,3590,2626.7,0.67,13.3,7,13.9,0.1,10,50,0.64
,16:53:26,6,3590,2627.7,0.67,13.3,7,13.9,0.1,10,50,0.64
,16:53:27,6,3590,2628.7,0.67,13.3,7,13.9,0.1,10,50,0.64
,16:53:28,6,3590,2629.7,0.67,13.3,7,13.9,0.1,10,50,0.64
,16:53:29,6,3590,2630.7,0.67,13.3,7,13.9,0.097,10,50,0.65
,16:53:30,6,3590,2631.7,0.68,13.3,7,13.9,0.098,10,50,0.65
,16:53:31,6,3590,2632.7,0.68,13.3,7,13.9,0.098,10,50,0.65
,16:53:32,6,3590,2633.7,0.68,13.3,7,13.9,0.094,10,50,0.65
,16:53:33,6,3590,2634.7,0.67,13.3,7,13.9,0.09,10,50,0.64
,16:53:34,6,3590,2635.7,0.67,13.3,7,13.8,0.093,10,50,0.64
,16:53:35,6,3590,2636.7,0.67,13.3,7,13.8,0.093,10,50,0.64
,16:53:36,6,3590,2637.7,0.66,13.3,7,13.8,0.096,10,50,0.64
,16:53:37,6,3590,2638.7,0.66,13.3,7,13.8,0.099,10,50,0.63
,16:53:38,6,3590,2639.7,0.66,13.3,7,13.8,0.099,10,50,0.63
,16:53:39,6,3590,2640.7,0.65,13.3,7,13.8,0.098,10,50,0.63
,16:53:40,6,3590,2641.7,0.66,13.3,6,13.8,0.102,10,50,0.63
,16:53:41,6,3590,2642.7,0.66,13.3,7,13.8,0.099,10,50,0.63
,16:53:42,6,3590,2643.7,0.66,13.3,7,13.8,0.099,10,50,0.64
,16:53:43,6,3590,2644.7,0.66,13.3,7,13.8,0.099,10,50,0.64
,16:53:44,6,3590,2645.7,0.66,13.3,7,13.8,0.099,10,50,0.63
,16:53:45,6,3590,2646.7,0.66,13.3,7,13.8,0.095,10,50,0.63
,16:53:46,6,3590,2647.7,0.66,13.3,7,13.7,0.099,10,50,0.64
,16:53:47,6,3590,2648.7,0.67,13.3,7,13.7,0.096,10,50,0.64
,16:53:48,6,3590,2649.7,0.67,13.3,7,13.7,0.096,10,50,0.64
,16:53:49,6,3590,2650.7,0.67,13.3,7,13.7,0.1,10,50,0.64
,16:53:50,6,3590,2651.7,0.67,13.3,7,13.7,0.1,10,50,0.64
,16:53:51,6,3590,2652.7,0.67,13.3,7,13.7,0.1,10,50,0.64
,16:53:52,6,3590,2653.7,0.67,13.3,7,13.7,0.097,10,50,0.64
,16:53:53,6,3590,2654.7,0.67,13.3,7,13.7,0.101,10,50,0.64
,16:53:54,6,3590,2655.7,0.67,13.3,7,13.7,0.101,10,50,0.64
,16:53:55,6,3590,2656.7,0.67,13.3,7,13.7,0.097,10,50,0.64
,16:53:56,6,3590,2657.7,0.67,13.3,7,13.6,0.097,10,50,0.64
,16:53:57,6,3590,2658.7,0.67,13.3,7,13.6,0.097,10,50,0.64
,16:53:58,6,3590,2659.7,0.67,13.3,7,13.6,0.1,10,50,0.64
,16:53:59,6,3590,2660.7,0.67,13.3,7,13.6,0.096,10,50,0.64
,16:54:00,6,3590,2661.7,0.66,13.3,7,13.6,0.096,10,50,0.64
,16:54:01,6,3590,2662.7,0.66,13.3,7,13.6,0.099,10,50,0.64
,16:54:02,6,3590,2663.7,0.67,13.3,7,13.6,0.096,10,50,0.64
,16:54:03,6,3590,2664.7,0.67,13.3,7,13.6,0.097,10,50,0.64
,16:54:04,6,3590,2665.7,0.67,13.3,7,13.6,0.097,10,50,0.64
,16:54:05,6,3590,2666.7,0.67,13.3,7,13.6,0.096,10,50,0.64
,16:54:06,6,3590,2667.7,0.67,13.3,7,13.6,0.097,10,50,0.64
,16:54:07,6,3590,2668.7,0.67,13.3,7,13.5,0.097,10,50,0.65
,16:54:08,6,3590,2669.7,0.67,13.3,7,13.5,0.097,10,50,0.65
,16:54:09,6,3590,2670.7,0.67,13.3,7,13.5,0.097,10,50,0.64
,16:54:10,6,3590,2671.7,0.67,13.3,7,13.5,0.096,10,50,0.64
,16:54:11,6,3590,2672.7,0.67,13.3,7,13.5,0.096,10,50,0.64
,16:54:12,6,3590,2673.7,0.67,13.3,7,13.5,0.096,10,50,0.64
,16:54:13,6,3590,2674.7,0.66,13.3,7,13.5,0.096,10,50,0.64
,16:54:14,6,3590,2675.7,0.66,13.3,7,13.5,0.096,10,50,0.64
,16:54:15,6,3590,2676.7,0.66,13.3,7,13.4,0.099,10,50,0.64
,16:54:16,6,3590,2677.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,16:54:17,6,3590,2678.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,16:54:18,6,3590,2679.7,0.66,13.3,7,13.4,0.099,10,50,0.63
,16:54:19,6,3590,2680.7,0.66,13.3,7,13.4,0.099,10,50,0.63
,16:54:20,6,3590,2681.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,16:54:21,6,3590,2682.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,16:54:22,6,3590,2683.7,0.66,13.3,7,13.4,0.099,10,50,0.63
,16:54:23,6,3590,2684.7,0.66,13.3,7,13.4,0.099,10,50,0.64
,16:54:24,6,3590,2685.7,0.67,13.3,7,13.4,0.1,10,50,0.64
,16:54:25,6,3590,2686.7,0.68,13.3,7,13.3,0.098,10,50,0.65
,16:54:26,6,3590,2687.7,0.68,13.3,7,13.3,0.098,10,50,0.65
,16:54:27,6,3590,2688.7,0.67,13.3,7,13.3,0.101,10,50,0.65
,16:54:28,6,3590,2689.7,0.67,13.3,7,13.3,0.1,10,50,0.64
,16:54:29,6,3590,2690.7,0.67,13.3,7,13.3,0.097,10,50,0.65
,16:54:30,6,3590,2691.7,0.67,13.3,7,13.3,0.097,10,50,0.65
,16:54:31,6,3590,2692.7,0.67,13.3,7,13.3,0.097,10,50,0.64
,16:54:32,6,3590,2693.7,0.67,13.3,7,13.2,0.096,10,50,0.64
,16:54:33,6,3590,2694.7,0.67,13.3,7,13.2,0.1,10,50,0.64
,16:54:34,6,3590,2695.7,0.67,13.3,7,13.2,0.101,10,50,0.65
,16:54:35,6,3590,2696.7,0.68,13.3,7,13.2,0.098,10,50,0.65
,16:54:36,6,3590,2697.7,0.67,13.3,7,13.2,0.097,10,50,0.65
,16:54:37,6,3590,2698.7,0.67,13.3,7,13.2,0.096,10,50,0.64
,16:54:38,6,3590,2699.7,0.67,13.3,7,13.2,0.096,10,50,0.64
,16:54:39,6,3590,2700.7,0.67,13.3,7,13.2,0.1,10,50,0.64
,16:54:40,6,3590,2701.7,0.67,13.3,7,13.2,0.101,10,50,0.64
,16:54:41,6,3590,2702.7,0.68,13.3,7,13.2,0.098,10,50,0.65
,16:54:42,6,3590,2703.7,0.68,13.3,7,13.1,0.098,10,50,0.65
,16:54:43,6,3590,2704.7,0.67,13.3,7,13.1,0.097,10,50,0.65
,16:54:44,6,3590,2705.7,0.67,13.3,7,13.1,0.093,10,50,0.64
,16:54:45,6,3590,2706.7,0.67,13.3,7,13.1,0.089,10,50,0.64
,16:54:46,6,3590,2707.7,0.67,13.3,7,13.1,0.093,10,50,0.64
,16:54:47,6,3590,2708.7,0.67,13.3,7,13.1,0.089,10,50,0.64
,16:54:48,6,3590,2709.7,0.67,13.3,7,13.1,0.093,10,50,0.64
,16:54:49,6,3590,2710.7,0.67,13.3,7,13.1,0.093,10,50,0.64
,16:54:50,6,3590,2711.7,0.66,13.3,7,13,0.092,10,50,0.64
,16:54:51,6,3590,2712.7,0.66,13.3,7,13,0.091,10,50,0.63
,16:54:52,6,3590,2713.7,0.65,13.3,7,13,0.091,10,50,0.63
,16:54:53,6,3590,2714.7,0.65,13.3,7,13,0.094,10,50,0.62
,16:54:54,6,3590,2715.7,0.65,13.3,7,13,0.094,10,50,0.62
,16:54:55,6,3590,2716.7,0.64,13.3,7,13,0.096,10,50,0.62
,16:54:56,6,3590,2717.7,0.64,13.3,7,12.9,0.096,10,50,0.62
,16:54:57,6,3590,2718.7,0.64,13.3,6,12.9,0.1,10,50,0.62
,16:54:58,6,3590,2719.7,0.65,13.3,7,12.9,0.097,10,50,0.62
,16:54:59,6,3590,2720.7,0.65,13.3,7,12.9,0.098,10,50,0.63
,16:55:00,6,3590,2721.7,0.66,13.3,7,12.9,0.099,10,50,0.63
,16:55:01,6,3590,2722.7,0.66,13.3,7,12.9,0.099,10,50,0.64
,16:55:02,6,3590,2723.7,0.66,13.3,7,12.9,0.095,10,50,0.63
,16:55:03,6,3590,2724.7,0.66,13.3,7,12.9,0.098,10,50,0.63
,16:55:04,6,3590,2725.7,0.65,13.3,7,12.9,0.098,10,50,0.63
,16:55:05,6,3590,2726.7,0.65,13.3,7,12.9,0.098,10,50,0.63
,16:55:06,6,3590,2727.7,0.66,13.3,7,12.8,0.099,10,50,0.63
,16:55:07,6,3590,2728.7,0.66,13.3,7,12.8,0.099,10,50,0.64
,16:55:08,6,3590,2729.7,0.66,13.3,7,12.8,0.099,10,50,0.64
,16:55:09,6,3590,2730.7,0.66,13.3,7,12.8,0.099,10,50,0.63
,16:55:10,6,3590,2731.7,0.66,13.3,7,12.8,0.099,10,50,0.63
,16:55:11,6,3590,2732.7,0.66,13.3,7,12.8,0.099,10,50,0.63
,16:55:12,6,3590,2733.7,0.66,13.3,7,12.8,0.099,10,50,0.63
,16:55:13,6,3590,2734.7,0.66,13.3,7,12.7,0.098,10,50,0.63
,16:55:14,6,3590,2735.7,0.66,13.3,7,12.7,0.098,10,50,0.63
,16:55:15,6,3590,2736.7,0.66,13.3,7,12.7,0.096,10,50,0.64
,16:55:16,6,3590,2737.7,0.67,13.3,7,12.7,0.096,10,50,0.64
,16:55:17,6,3590,2738.7,0.67,13.3,7,12.7,0.093,10,50,0.64
,16:55:18,6,3590,2739.7,0.67,13.3,7,12.7,0.093,10,50,0.64
,16:55:19,6,3590,2740.7,0.67,13.3,7,12.7,0.093,10,50,0.64
,16:55:20,6,3590,2741.7,0.67,13.3,7,12.7,0.093,10,50,0.64
,16:55:21,6,3590,2742.7,0.67,13.3,7,12.6,0.093,10,50,0.64
,16:55:22,6,3590,2743.7,0.67,13.3,7,12.6,0.093,10,50,0.64
,16:55:23,6,3590,2744.7,0.66,13.3,7,12.6,0.095,10,50,0.63
,16:55:24,6,3590,2745.7,0.65,13.3,7,12.6,0.098,10,50,0.63
,16:55:25,6,3590,2746.7,0.65,13.3,7,12.6,0.094,10,50,0.62
,16:55:26,6,3590,2747.7,0.65,13.3,7,12.6,0.094,10,50,0.63
,16:55:27,6,3590,2748.7,0.66,13.3,7,12.6,0.091,10,50,0.63
,16:55:28,6,3590,2749.7,0.66,13.3,7,12.5,0.095,10,50,0.63
,16:55:29,6,3590,2750.7,0.65,13.3,7,12.5,0.098,10,50,0.63
,16:55:30,6,3590,2751.7,0.66,13.3,7,12.5,0.099,10,50,0.63
,16:55:31,6,3590,2752.7,0.67,13.3,7,12.5,0.096,10,50,0.64
,16:55:32,6,3590,2753.7,0.67,13.3,7,12.5,0.1,10,50,0.64
,16:55:33,6,3590,2754.7,0.66,13.3,7,12.5,0.099,10,50,0.63
,16:55:34,6,3590,2755.7,0.66,13.3,7,12.4,0.099,10,50,0.63
,16:55:35,6,3590,2756.7,0.66,13.3,6,12.4,0.103,10,50,0.63
,16:55:36,6,3590,2757.7,0.67,13.3,6,12.4,0.104,10,50,0.64
,16:55:37,6,3590,2758.7,0.67,13.3,7,12.4,0.101,10,50,0.64
,16:55:38,6,3590,2759.7,0.67,13.3,7,12.4,0.097,10,50,0.65
,16:55:39,6,3590,2760.7,0.67,13.3,7,12.4,0.101,10,50,0.64
,16:55:40,6,3590,2761.7,0.67,13.3,7,12.4,0.096,10,50,0.64
,16:55:41,6,3590,2762.7,0.67,13.3,7,12.4,0.096,10,50,0.64
,16:55:42,6,3590,2763.7,0.66,13.3,7,12.4,0.096,10,50,0.64
,16:55:43,6,3590,2764.7,0.66,13.3,7,12.4,0.096,10,50,0.64
,16:55:44,6,3590,2765.7,0.66,13.3,7,12.3,0.092,10,50,0.64
,16:55:45,6,3590,2766.7,0.66,13.3,7,12.3,0.096,10,50,0.64
,16:55:46,6,3590,2767.7,0.66,13.3,7,12.3,0.095,10,50,0.63
,16:55:47,6,3590,2768.7,0.66,13.3,7,12.3,0.099,10,50,0.63
,16:55:48,6,3590,2769.7,0.66,13.3,7,12.3,0.099,10,50,0.63
,16:55:49,6,3590,2770.7,0.66,13.3,7,12.3,0.099,10,50,0.63
,16:55:50,6,3590,2771.7,0.66,13.3,7,12.2,0.099,10,50,0.63
,16:55:51,6,3590,2772.7,0.66,13.3,7,12.2,0.099,10,50,0.63
,16:55:52,6,3590,2773.7,0.66,13.3,7,12.2,0.099,10,50,0.63
,16:55:53,6,3590,2774.7,0.66,13.3,7,12.2,0.095,10,50,0.63
,16:55:54,6,3590,2775.7,0.66,13.3,7,12.2,0.092,10,50,0.64
,16:55:55,6,3590,2776.7,0.66,13.3,7,12.2,0.092,10,50,0.64
,16:55:56,6,3590,2777.7,0.66,13.3,7,12.2,0.092,10,50,0.64
,16:55:57,6,3590,2778.7,0.66,13.3,7,12.2,0.092,10,50,0.63
,16:55:58,6,3590,2779.7,0.66,13.3,7,12.1,0.095,10,50,0.63
,16:55:59,6,3590,2780.7,0.65,13.3,7,12.1,0.098,10,50,0.63
,16:56:00,6,3590,2781.7,0.65,13.3,7,12.1,0.097,10,50,0.62
,16:56:01,6,3590,2782.7,0.65,13.3,7,12.1,0.097,10,50,0.62
,16:56:02,6,3590,2783.7,0.65,13.3,7,12.1,0.097,10,50,0.63
,16:56:03,6,3590,2784.7,0.65,13.3,7,12.1,0.098,10,50,0.63
,16:56:04,6,3590,2785.7,0.66,13.3,7,12.1,0.098,10,50,0.63
,16:56:05,6,3590,2786.7,0.66,13.3,7,12.1,0.099,10,50,0.63
,16:56:06,6,3590,2787.7,0.66,13.3,7,12,0.095,10,50,0.63
,16:56:07,6,3590,2788.7,0.66,13.3,7,12,0.095,10,50,0.63
,16:56:08,6,3590,2789.7,0.66,13.3,7,12,0.095,10,50,0.63
,16:56:09,6,3590,2790.7,0.66,13.3,7,12,0.092,10,50,0.64
,16:56:10,6,3590,2791.7,0.66,13.3,7,12,0.092,10,50,0.64
,16:56:11,6,3590,2792.7,0.66,13.3,7,12,0.095,10,50,0.63
,16:56:12,6,3590,2793.7,0.65,13.3,7,11.9,0.098,10,50,0.62
,16:56:13,6,3590,2794.7,0.65,13.3,6,11.9,0.101,10,50,0.62
,16:56:14,6,3590,2795.7,0.65,13.3,6,11.9,0.101,10,50,0.63
,16:56:15,6,3590,2796.7,0.66,13.3,7,11.9,0.099,10,50,0.64
,16:56:16,6,3590,2797.7,0.66,13.3,7,11.9,0.096,10,50,0.64
,16:56:17,6,3590,2798.7,0.66,13.3,7,11.9,0.095,10,50,0.63
,16:56:18,6,3590,2799.7,0.66,13.3,7,11.9,0.098,10,50,0.63
,16:56:19,6,3590,2800.7,0.66,13.3,6,11.9,0.102,10,50,0.63
,16:56:20,6,3590,2801.7,0.66,13.3,7,11.9,0.099,10,50,0.63
,16:56:21,6,3590,2802.7,0.66,13.3,7,11.8,0.099,10,50,0.63
,16:56:22,6,3590,2803.7,0.66,13.3,7,11.8,0.099,10,50,0.64
,16:56:23,6,3590,2804.7,0.66,13.3,7,11.8,0.096,10,50,0.64
,16:56:24,6,3590,2805.7,0.67,13.3,7,11.8,0.1,10,50,0.64
,16:56:25,6,3590,2806.7,0.67,13.3,7,11.8,0.1,10,50,0.64
,16:56:26,6,3590,2807.7,0.67,13.3,7,11.8,0.096,10,50,0.64
,16:56:27,6,3590,2808.7,0.67,13.3,7,11.7,0.096,10,50,0.64
,16:56:28,6,3590,2809.7,0.67,13.3,7,11.7,0.1,10,50,0.64
,16:56:29,6,3590,2810.7,0.66,13.3,7,11.7,0.099,10,50,0.63
,16:56:30,6,3590,2811.7,0.67,13.3,7,11.7,0.096,10,50,0.64
,16:56:31,6,3590,2812.7,0.67,13.3,7,11.7,0.097,10,50,0.64
,16:56:32,6,3590,2813.7,0.67,13.3,7,11.7,0.097,10,50,0.64
,16:56:33,6,3590,2814.7,0.66,13.3,7,11.6,0.099,10,50,0.64
,16:56:34,6,3590,2815.7,0.66,13.3,7,11.6,0.099,10,50,0.64
,16:56:35,6,3590,2816.7,0.67,13.3,7,11.6,0.096,10,50,0.64
,16:56:36,6,3590,2817.7,0.67,13.3,7,11.6,0.097,10,50,0.64
,16:56:37,6,3590,2818.7,0.67,13.3,7,11.6,0.1,10,50,0.64
,16:56:38,6,3590,2819.7,0.67,13.3,7,11.6,0.1,10,50,0.64
,16:56:39,6,3590,2820.7,0.67,13.3,7,11.6,0.096,10,50,0.64
,16:56:40,6,3590,2821.7,0.68,13.3,7,11.6,0.098,10,50,0.65
,16:56:41,6,3590,2822.7,0.68,13.3,7,11.6,0.098,10,50,0.65
,16:56:42,6,3590,2823.7,0.67,13.3,7,11.5,0.096,10,50,0.64
,16:56:43,6,3590,2824.7,0.66,13.3,7,11.5,0.098,10,50,0.63
,16:56:44,6,3590,2825.7,0.66,13.3,7,11.5,0.098,10,50,0.63
,16:56:45,6,3590,2826.7,0.66,13.3,7,11.5,0.095,10,50,0.63
,16:56:46,6,3590,2827.7,0.66,13.3,7,11.5,0.096,10,50,0.64
,16:56:47,6,3590,2828.7,0.66,13.3,7,11.5,0.099,10,50,0.63
,16:56:48,6,3590,2829.7,0.66,13.3,7,11.4,0.099,10,50,0.63
,16:56:49,6,3590,2830.7,0.66,13.3,7,11.4,0.096,10,50,0.64
,16:56:50,6,3590,2831.7,0.67,13.3,7,11.4,0.097,10,50,0.65
,16:56:51,6,3590,2832.7,0.67,13.3,7,11.4,0.097,10,50,0.65
,16:56:52,6,3590,2833.7,0.67,13.3,7,11.4,0.096,10,50,0.64
,16:56:53,6,3590,2834.7,0.66,13.3,7,11.4,0.099,10,50,0.64
,16:56:54,6,3590,2835.7,0.66,13.3,7,11.4,0.096,10,50,0.64
,16:56:55,6,3590,2836.7,0.66,13.3,7,11.4,0.096,10,50,0.64
,16:56:56,6,3590,2837.7,0.66,13.3,7,11.3,0.095,10,50,0.63
,16:56:57,6,3590,2838.7,0.66,13.3,7,11.3,0.095,10,50,0.63
,16:56:58,6,3590,2839.7,0.66,13.3,7,11.3,0.095,10,50,0.63
,16:56:59,6,3590,2840.7,0.66,13.3,7,11.3,0.095,10,50,0.63
,16:57:00,6,3590,2841.7,0.66,13.3,7,11.3,0.099,10,50,0.64
,16:57:01,6,3590,2842.7,0.67,13.3,7,11.3,0.1,10,50,0.64
,16:57:02,6,3590,2843.7,0.67,13.3,7,11.3,0.1,10,50,0.64
,16:57:03,6,3590,2844.7,0.67,13.3,7,11.2,0.097,10,50,0.64
,16:57:04,6,3590,2845.7,0.67,13.3,7,11.2,0.096,10,50,0.64
,16:57:05,6,3590,2846.7,0.67,13.3,7,11.2,0.1,10,50,0.64
,16:57:06,6,3590,2847.7,0.67,13.3,7,11.2,0.1,10,50,0.64
,16:57:07,6,3590,2848.7,0.67,13.3,7,11.2,0.096,10,50,0.64
,16:57:08,6,3590,2849.7,0.67,13.3,7,11.2,0.097,10,50,0.64
,16:57:09,6,3590,2850.7,0.67,13.3,7,11.1,0.096,10,50,0.64
,16:57:10,6,3590,2851.7,0.66,13.3,7,11.1,0.095,10,50,0.63
,16:57:11,6,3590,2852.7,0.66,13.3,7,11.1,0.095,10,50,0.63
,16:57:12,6,3590,2853.7,0.66,13.3,7,11.1,0.099,10,50,0.63
,16:57:13,6,3590,2854.7,0.66,13.3,7,11.1,0.099,10,50,0.63
,16:57:14,6,3590,2855.7,0.66,13.3,7,11.1,0.099,10,50,0.64
,16:57:15,6,3590,2856.7,0.67,13.3,7,11.1,0.1,10,50,0.64
,16:57:16,6,3590,2857.7,0.67,13.3,7,11.1,0.097,10,50,0.64
,16:57:17,6,3590,2858.7,0.67,13.3,7,11.1,0.096,10,50,0.64
,16:57:18,6,3590,2859.7,0.67,13.3,7,11,0.1,10,50,0.64
,16:57:19,6,3590,2860.7,0.67,13.3,7,11,0.1,10,50,0.64
,16:57:20,6,3590,2861.7,0.67,13.3,7,11,0.101,10,50,0.64
,16:57:21,6,3590,2862.7,0.67,13.3,7,11,0.101,10,50,0.65
,16:57:22,6,3590,2863.7,0.68,13.3,7,11,0.098,10,50,0.65
,16:57:23,6,3590,2864.7,0.68,13.3,7,11,0.094,10,50,0.65
,16:57:24,6,3590,2865.7,0.68,13.3,7,10.9,0.094,10,50,0.65
