Data file,,COLISIBRO_ISO10_T20_C1.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,20/03/2017,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Colsibro,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 12:20:24 on 20/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,colisibro_iso10_t20_c1-h001.tsv,,,,,,,,,,
,12:31:17,5,3590,652.7,0.93,13.6,7,23,0.13,10,49.7,0.9
,12:31:18,5,3590,653.7,0.94,13.6,7,23,0.131,10,49.7,0.91
,12:31:19,5,3590,654.7,0.96,13.6,7,23,0.134,10,49.7,0.93
,12:31:20,5,3590,655.7,0.96,13.6,7,23,0.134,10,49.7,0.93
,12:31:21,5,3590,656.7,0.93,13.6,7,23,0.13,10,49.7,0.9
,12:31:22,5,3590,657.7,0.88,13.6,7,23,0.128,10,49.7,0.85
,12:31:23,5,3590,658.7,0.85,13.6,7,23,0.122,10,49.8,0.81
,12:31:24,5,3590,659.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,12:31:25,5,3590,660.7,0.84,13.6,7,23,0.122,10,49.7,0.81
,12:31:26,5,3590,661.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:31:27,5,3590,662.7,0.88,13.6,7,23,0.122,10,49.7,0.84
,12:31:28,5,3590,663.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:31:29,5,3590,664.7,0.9,13.6,7,23,0.126,10,49.7,0.88
,12:31:30,5,3590,665.7,0.94,13.6,7,23,0.131,10,49.8,0.91
,12:31:31,5,3590,666.7,0.98,13.6,7,23,0.142,10,49.7,0.95
,12:31:32,5,3590,667.7,0.99,13.6,7,23,0.143,10,49.7,0.95
,12:31:33,5,3590,668.7,0.97,13.6,7,23,0.139,10,49.7,0.93
,12:31:34,5,3590,669.7,0.94,13.6,7,23,0.135,10,49.7,0.9
,12:31:35,5,3590,670.7,0.91,13.6,7,23,0.132,10,49.7,0.88
,12:31:36,5,3590,671.7,0.89,13.6,7,23,0.128,10,49.7,0.85
,12:31:37,5,3590,672.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:31:38,5,3590,673.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:31:39,5,3590,674.7,0.81,13.6,7,23,0.113,10,49.8,0.78
,12:31:40,5,3590,675.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,12:31:41,5,3590,676.7,0.83,13.6,7,23,0.12,10,49.7,0.81
,12:31:42,5,3590,677.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,12:31:43,5,3590,678.7,0.83,13.6,7,23,0.12,10,49.7,0.81
,12:31:44,5,3590,679.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:31:45,5,3590,680.7,0.86,13.6,7,23,0.12,10,49.7,0.84
,12:31:46,5,3590,681.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:31:47,5,3590,682.7,0.88,13.6,7,23,0.126,10,49.8,0.84
,12:31:48,5,3590,683.7,0.87,13.6,7,23,0.122,10,49.8,0.84
,12:31:49,5,3590,684.7,0.88,13.6,7,23,0.122,10,49.8,0.85
,12:31:50,5,3590,685.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:31:51,5,3590,686.7,0.92,13.6,7,23,0.133,10,49.7,0.89
,12:31:52,5,3590,687.7,0.95,13.6,7,23,0.138,10,49.7,0.92
,12:31:53,5,3590,688.7,0.95,13.6,7,23,0.133,10,49.7,0.92
,12:31:54,5,3590,689.7,0.94,13.6,7,23,0.131,10,49.7,0.91
,12:31:55,5,3590,690.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:31:56,5,3590,691.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:31:57,5,3590,692.7,0.9,13.6,7,23,0.12,10,49.7,0.86
,12:31:58,5,3590,693.7,0.91,13.6,7,23,0.122,10,49.7,0.88
,12:31:59,5,3590,694.7,0.91,13.6,7,23,0.123,10,49.7,0.88
,12:32:00,5,3590,695.7,0.91,13.6,7,23,0.127,10,49.8,0.88
,12:32:01,5,3590,696.7,0.9,13.6,7,23,0.125,10,49.8,0.86
,12:32:02,5,3590,697.7,0.88,13.6,7,23,0.128,10,49.7,0.85
,12:32:03,5,3590,698.7,0.89,13.6,7,23,0.128,10,49.7,0.86
,12:32:04,5,3590,699.7,0.89,13.6,7,23,0.128,10,49.7,0.86
,12:32:05,5,3590,700.7,0.91,13.6,7,23,0.136,10,49.7,0.88
,12:32:06,5,3590,701.7,0.93,13.6,7,23,0.139,10,49.8,0.9
,12:32:07,5,3590,702.7,0.96,13.6,7,23,0.138,10,49.7,0.93
,12:32:08,5,3590,703.7,0.97,13.6,7,23,0.134,10,49.7,0.93
,12:32:09,5,3590,704.7,0.96,13.6,7,23,0.134,10,49.7,0.93
,12:32:10,5,3590,705.7,0.97,13.6,7,23,0.14,10,49.7,0.94
,12:32:11,5,3590,706.7,0.99,13.6,7,23,0.143,10,49.7,0.96
,12:32:12,5,3590,707.7,1.04,13.6,7,23,0.15,10,49.7,1
,12:32:13,5,3590,708.7,1.05,13.6,7,23,0.146,10,49.7,1.01
,12:32:14,5,3590,709.7,1.02,13.6,7,23,0.142,10,49.7,0.98
,12:32:15,5,3590,710.7,0.97,13.6,7,23,0.135,10,49.7,0.93
,12:32:16,5,3590,711.7,0.94,13.6,7,23,0.131,10,49.7,0.91
,12:32:17,5,3590,712.7,0.94,13.6,7,23,0.13,10,49.7,0.9
,12:32:18,5,3590,713.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:32:19,5,3590,714.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,12:32:20,5,3590,715.7,0.84,13.6,7,23,0.116,10,49.8,0.8
,12:32:21,5,3590,716.7,0.81,13.6,7,23,0.113,10,49.8,0.78
,12:32:22,5,3590,717.7,0.8,13.6,7,23,0.116,10,49.8,0.77
,12:32:23,5,3590,718.7,0.81,13.6,7,23,0.116,10,49.8,0.78
,12:32:24,5,3590,719.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,12:32:25,5,3590,720.7,0.82,13.6,7,23,0.115,10,49.7,0.79
,12:32:26,5,3590,721.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,12:32:27,5,3590,722.7,0.83,13.6,7,23,0.111,10,49.7,0.8
,12:32:28,5,3590,723.7,0.84,13.6,7,23,0.113,10,49.7,0.81
,12:32:29,5,3590,724.7,0.85,13.6,7,23,0.114,10,49.7,0.82
,12:32:30,5,3590,725.7,0.85,13.6,7,23,0.119,10,49.7,0.82
,12:32:31,5,3590,726.7,0.87,13.6,7,23,0.125,10,49.8,0.84
,12:32:32,5,3590,727.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:32:33,5,3590,728.7,0.91,13.6,7,23,0.137,10,49.7,0.88
,12:32:34,5,3590,729.7,0.92,13.6,7,23,0.132,10,49.7,0.88
,12:32:35,5,3590,730.7,0.9,13.6,7,23,0.129,10,49.7,0.86
,12:32:36,5,3590,731.7,0.87,13.6,7,23,0.126,10,49.7,0.84
,12:32:37,5,3590,732.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:32:38,5,3590,733.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:32:39,5,3590,734.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:32:40,5,3590,735.7,0.86,13.6,7,23,0.125,10,49.7,0.84
,12:32:41,5,3590,736.7,0.89,13.6,7,23,0.129,10,49.8,0.86
,12:32:42,5,3590,737.7,0.92,13.6,7,23,0.132,10,49.7,0.89
,12:32:43,5,3590,738.7,0.94,13.6,7,23,0.131,10,49.7,0.91
,12:32:44,5,3590,739.7,0.94,13.6,7,23,0.131,10,49.8,0.91
,12:32:45,5,3590,740.7,0.94,13.6,7,23,0.131,10,49.7,0.91
,12:32:46,5,3590,741.7,0.92,13.6,7,23,0.133,10,49.7,0.89
,12:32:47,5,3590,742.7,0.92,13.6,7,23,0.128,10,49.7,0.89
,12:32:48,5,3590,743.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:32:49,5,3590,744.7,0.91,13.6,7,23,0.122,10,49.7,0.88
,12:32:50,5,3590,745.7,0.89,13.6,7,23,0.12,10,49.7,0.86
,12:32:51,5,3590,746.7,0.9,13.6,7,23,0.12,10,49.7,0.87
,12:32:52,5,3590,747.7,0.94,13.6,7,23,0.126,10,49.7,0.91
,12:32:53,5,3590,748.7,1.01,13.6,7,23,0.136,10,49.7,0.98
,12:32:54,5,3590,749.7,1.04,13.6,7,23,0.14,10,49.7,1.01
,12:32:55,5,3590,750.7,1.01,13.6,7,23,0.136,10,49.7,0.97
,12:32:56,5,3590,751.7,0.92,13.6,7,23,0.128,10,49.7,0.88
,12:32:57,5,3590,752.7,0.86,13.6,7,23,0.124,10,49.7,0.82
,12:32:58,5,3590,753.7,0.82,13.6,7,23,0.119,10,49.7,0.79
,12:32:59,5,3590,754.7,0.82,13.6,7,23,0.119,10,49.7,0.79
,12:33:00,5,3590,755.7,0.83,13.6,7,23,0.12,10,49.7,0.81
,12:33:01,5,3590,756.7,0.86,13.6,7,23,0.125,10,49.7,0.84
,12:33:02,5,3590,757.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:33:03,5,3590,758.7,0.92,13.6,7,23,0.128,10,49.7,0.89
,12:33:04,5,3590,759.7,0.9,13.6,7,23,0.13,10,49.7,0.86
,12:33:05,5,3590,760.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:33:06,5,3590,761.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,12:33:07,5,3590,762.7,0.84,13.6,7,23,0.122,10,49.7,0.81
,12:33:08,5,3590,763.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:33:09,5,3590,764.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:33:10,5,3590,765.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:33:11,5,3590,766.7,0.92,13.6,7,23,0.128,10,49.7,0.88
,12:33:12,5,3590,767.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:33:13,5,3590,768.7,0.86,13.6,7,23,0.116,10,49.7,0.83
,12:33:14,5,3590,769.7,0.84,13.6,7,23,0.113,10,49.7,0.81
,12:33:15,5,3590,770.7,0.84,13.6,7,23,0.113,10,49.7,0.81
,12:33:16,5,3590,771.7,0.84,13.6,7,23,0.112,10,49.7,0.81
,12:33:17,5,3590,772.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:33:18,5,3590,773.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:33:19,5,3590,774.7,0.91,13.6,7,23,0.127,10,49.7,0.89
,12:33:20,5,3590,775.7,0.92,13.6,7,23,0.129,10,49.7,0.89
,12:33:21,5,3590,776.7,0.92,13.6,7,23,0.128,10,49.7,0.89
,12:33:22,5,3590,777.7,0.93,13.6,7,23,0.135,10,49.7,0.9
,12:33:23,5,3590,778.7,0.96,13.6,7,23,0.133,10,49.7,0.93
,12:33:24,5,3590,779.7,0.97,13.6,7,23,0.136,10,49.7,0.94
,12:33:25,5,3590,780.7,0.97,13.6,7,23,0.135,10,49.7,0.93
,12:33:26,5,3590,781.7,0.96,13.6,7,23,0.133,10,49.7,0.92
,12:33:27,5,3590,782.7,0.94,13.6,7,23,0.131,10,49.7,0.91
,12:33:28,5,3590,783.7,0.92,13.6,7,23,0.129,10,49.7,0.89
,12:33:29,5,3590,784.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,12:33:30,5,3590,785.7,0.86,13.6,7,23,0.119,10,49.7,0.82
,12:33:31,5,3590,786.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:33:32,5,3590,787.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:33:33,5,3590,788.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:33:34,5,3590,789.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:33:35,5,3590,790.7,0.83,13.6,7,23,0.116,10,49.7,0.8
,12:33:36,5,3590,791.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:33:37,5,3590,792.7,0.84,13.6,7,23,0.116,10,49.7,0.81
,12:33:38,5,3590,793.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:33:39,5,3590,794.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:33:40,5,3590,795.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:33:41,5,3590,796.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:33:42,5,3590,797.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:33:43,5,3590,798.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:33:44,5,3590,799.7,0.83,13.6,7,23,0.116,10,49.7,0.8
,12:33:45,5,3590,800.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:33:46,5,3590,801.7,0.9,13.6,7,23,0.129,10,49.7,0.87
,12:33:47,5,3590,802.7,0.91,13.6,7,23,0.131,10,49.7,0.88
,12:33:48,5,3590,803.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:33:49,5,3590,804.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:33:50,5,3590,805.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,12:33:51,5,3590,806.7,0.82,13.6,7,23,0.115,10,49.7,0.79
,12:33:52,5,3590,807.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:33:53,5,3590,808.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:33:54,5,3590,809.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,12:33:55,5,3590,810.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:33:56,5,3590,811.7,0.88,13.6,7,23,0.123,10,49.7,0.85
,12:33:57,5,3590,812.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,12:33:58,5,3590,813.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:33:59,5,3590,814.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,12:34:00,5,3590,815.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,12:34:01,5,3590,816.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:34:02,5,3590,817.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:34:03,5,3590,818.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:34:04,5,3590,819.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:34:05,5,3590,820.7,0.89,13.6,7,23,0.133,10,49.7,0.86
,12:34:06,5,3590,821.7,0.92,13.6,7,23,0.138,10,49.7,0.89
,12:34:07,5,3590,822.7,0.93,13.6,7,23,0.14,10,49.7,0.9
,12:34:08,5,3590,823.7,0.94,13.6,7,23,0.141,10,49.7,0.91
