Data file,,PTFE_DRY_T4_PT2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,27/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PTFE,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 10:16:08 on 27/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,ptfe_dry_t4_pt2-h001.tsv,,,,,,,,,,
,10:37:32,5,3590,1276.8,2.45,13.3,7,21,0.33,10,49.8,2.37
,10:37:33,5,3590,1277.8,2.46,13.3,7,21,0.33,10,49.9,2.37
,10:37:34,5,3590,1278.8,2.46,13.3,7,21,0.331,10,49.8,2.37
,10:37:35,5,3590,1279.8,2.45,13.3,7,21,0.329,10,49.8,2.36
,10:37:36,5,3590,1280.8,2.44,13.3,7,21,0.34,10,49.8,2.35
,10:37:37,5,3590,1281.8,2.42,13.3,7,21,0.338,10,49.8,2.34
,10:37:38,5,3590,1282.8,2.42,13.3,7,21,0.349,10,49.8,2.33
,10:37:39,5,3590,1283.8,2.42,13.3,7,21,0.349,10,49.8,2.33
,10:37:40,5,3590,1284.8,2.43,13.3,7,21,0.351,10,49.8,2.35
,10:37:41,5,3590,1285.8,2.45,13.3,7,21,0.353,10,49.8,2.36
,10:37:42,5,3590,1286.8,2.44,13.3,7,21,0.353,10,49.8,2.36
,10:37:43,5,3590,1287.8,2.43,13.3,7,21,0.351,10,49.8,2.35
,10:37:44,5,3590,1288.8,2.42,13.3,7,21,0.35,10,49.8,2.34
,10:37:45,5,3590,1289.8,2.42,13.3,7,21,0.337,10,49.8,2.34
,10:37:46,5,3590,1290.8,2.43,13.3,7,21,0.338,10,49.8,2.35
,10:37:47,5,3590,1291.8,2.44,13.3,7,21,0.34,10,49.8,2.36
,10:37:48,5,3590,1292.8,2.46,13.3,7,21,0.331,10,49.8,2.38
,10:37:49,5,3590,1293.8,2.48,13.3,7,21,0.334,10,49.8,2.4
,10:37:50,5,3590,1294.8,2.5,13.3,7,21,0.336,10,49.8,2.41
,10:37:51,5,3590,1295.8,2.49,13.3,7,21,0.335,10,49.8,2.4
,10:37:52,5,3590,1296.8,2.46,13.3,7,21,0.356,10,49.8,2.37
,10:37:53,5,3590,1297.8,2.44,13.3,7,21,0.366,10,49.8,2.36
,10:37:54,5,3590,1298.8,2.45,13.3,7,21,0.368,10,49.8,2.37
,10:37:55,5,3590,1299.8,2.47,13.3,7,21,0.357,10,49.9,2.39
,10:37:56,5,3590,1300.8,2.48,13.3,7,21,0.358,10,49.8,2.39
,10:37:57,5,3590,1301.8,2.47,13.3,7,21,0.356,10,49.8,2.38
,10:37:58,5,3590,1302.8,2.46,13.3,7,21,0.355,10,49.8,2.37
,10:37:59,5,3590,1303.8,2.46,13.3,7,21,0.355,10,49.8,2.37
,10:38:00,5,3590,1304.8,2.45,13.3,7,21,0.367,10,49.8,2.36
,10:38:01,5,3590,1305.8,2.45,13.3,7,21,0.354,10,49.8,2.36
,10:38:02,5,3590,1306.8,2.46,13.3,7,22,0.355,10,49.8,2.37
,10:38:03,5,3590,1307.8,2.47,13.3,7,22,0.357,10,49.8,2.38
,10:38:04,5,3590,1308.8,2.47,13.3,7,22,0.356,10,49.8,2.38
,10:38:05,5,3590,1309.8,2.47,13.3,7,21,0.344,10,49.8,2.39
,10:38:06,5,3590,1310.8,2.48,13.3,7,21,0.333,10,49.8,2.39
,10:38:07,5,3590,1311.8,2.48,13.3,7,21,0.333,10,49.8,2.39
,10:38:08,5,3590,1312.8,2.47,13.3,7,21,0.344,10,49.8,2.39
,10:38:09,5,3590,1313.8,2.48,13.3,7,21,0.358,10,49.8,2.39
,10:38:10,5,3590,1314.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:38:11,5,3590,1315.8,2.5,13.3,7,21,0.375,10,49.8,2.41
,10:38:12,5,3590,1316.8,2.5,13.3,7,21,0.375,10,49.9,2.41
,10:38:13,5,3590,1317.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:38:14,5,3590,1318.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:38:15,5,3590,1319.8,2.5,13.3,7,21,0.348,10,49.8,2.41
,10:38:16,5,3590,1320.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:38:17,5,3590,1321.8,2.47,13.3,7,21,0.357,10,49.8,2.39
,10:38:18,5,3590,1322.8,2.47,13.3,7,21,0.356,10,49.8,2.38
,10:38:19,5,3590,1323.8,2.48,13.3,7,22,0.358,10,49.8,2.39
,10:38:20,5,3590,1324.8,2.5,13.3,7,22,0.348,10,49.8,2.41
,10:38:21,5,3590,1325.8,2.5,13.3,7,22,0.349,10,49.8,2.42
,10:38:22,5,3590,1326.8,2.5,13.3,7,22,0.348,10,49.8,2.41
,10:38:23,5,3590,1327.8,2.49,13.3,7,22,0.347,10,49.9,2.4
,10:38:24,5,3590,1328.8,2.49,13.3,7,22,0.335,10,49.8,2.4
,10:38:25,5,3590,1329.8,2.49,13.3,7,21,0.335,10,49.8,2.41
,10:38:26,5,3590,1330.8,2.49,13.3,7,21,0.334,10,49.8,2.4
,10:38:27,5,3590,1331.8,2.47,13.3,7,21,0.332,10,49.8,2.38
,10:38:28,5,3590,1332.8,2.45,13.3,7,21,0.33,10,49.8,2.37
,10:38:29,5,3590,1333.8,2.45,13.3,7,21,0.33,10,49.8,2.37
,10:38:30,5,3590,1334.8,2.46,13.3,7,21,0.331,10,49.8,2.38
,10:38:31,5,3590,1335.8,2.46,13.3,7,21,0.343,10,49.8,2.38
,10:38:32,5,3590,1336.8,2.47,13.3,7,21,0.356,10,49.8,2.38
,10:38:33,5,3590,1337.8,2.46,13.3,7,21,0.355,10,49.9,2.37
,10:38:34,5,3590,1338.8,2.46,13.3,7,21,0.355,10,49.8,2.37
,10:38:35,5,3590,1339.8,2.45,13.3,7,21,0.354,10,49.8,2.36
,10:38:36,5,3590,1340.8,2.45,13.3,7,21,0.354,10,49.8,2.36
,10:38:37,5,3590,1341.8,2.44,13.3,7,21,0.353,10,49.8,2.36
,10:38:38,5,3590,1342.8,2.45,13.3,7,21,0.353,10,49.8,2.36
,10:38:39,5,3590,1343.8,2.46,13.3,7,21,0.369,10,49.8,2.38
,10:38:40,5,3590,1344.8,2.48,13.3,7,21,0.358,10,49.8,2.39
,10:38:41,5,3590,1345.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:38:42,5,3590,1346.8,2.51,13.3,7,21,0.362,10,49.8,2.42
,10:38:43,5,3590,1347.8,2.52,13.3,7,21,0.363,10,49.8,2.43
,10:38:44,5,3590,1348.8,2.52,13.3,7,22,0.365,10,49.8,2.44
,10:38:45,5,3590,1349.8,2.52,13.3,7,22,0.365,10,49.8,2.44
,10:38:46,5,3590,1350.8,2.52,13.3,7,22,0.364,10,49.8,2.43
,10:38:47,5,3590,1351.8,2.52,13.3,7,22,0.35,10,49.8,2.43
,10:38:48,5,3590,1352.8,2.52,13.3,7,22,0.351,10,49.8,2.43
,10:38:49,5,3590,1353.8,2.53,13.3,7,22,0.352,10,49.8,2.44
,10:38:50,5,3590,1354.8,2.52,13.3,7,22,0.339,10,49.8,2.44
,10:38:51,5,3590,1355.8,2.52,13.3,7,22,0.338,10,49.8,2.43
,10:38:52,5,3590,1356.8,2.51,13.3,7,22,0.337,10,49.8,2.42
,10:38:53,5,3590,1357.8,2.5,13.3,7,21,0.336,10,49.8,2.41
,10:38:54,5,3590,1358.8,2.48,13.3,7,21,0.346,10,49.8,2.39
,10:38:55,5,3590,1359.8,2.47,13.3,7,21,0.344,10,49.8,2.38
,10:38:56,5,3590,1360.8,2.46,13.3,7,21,0.356,10,49.8,2.38
,10:38:57,5,3590,1361.8,2.46,13.3,7,21,0.356,10,49.8,2.38
,10:38:58,5,3590,1362.8,2.47,13.3,7,21,0.356,10,49.8,2.38
,10:38:59,5,3590,1363.8,2.46,13.3,7,21,0.355,10,49.8,2.38
,10:39:00,5,3590,1364.8,2.46,13.3,7,21,0.355,10,49.8,2.38
,10:39:01,5,3590,1365.8,2.45,13.3,7,21,0.354,10,49.8,2.37
,10:39:02,5,3590,1366.8,2.46,13.3,7,21,0.342,10,49.8,2.38
,10:39:03,5,3590,1367.8,2.46,13.3,7,21,0.342,10,49.8,2.37
,10:39:04,5,3590,1368.8,2.46,13.3,7,21,0.355,10,49.8,2.38
,10:39:05,5,3590,1369.8,2.47,13.3,7,21,0.356,10,49.8,2.38
,10:39:06,5,3590,1370.8,2.49,13.3,7,22,0.346,10,49.8,2.4
,10:39:07,5,3590,1371.8,2.5,13.3,7,21,0.337,10,49.8,2.42
,10:39:08,5,3590,1372.8,2.51,13.3,7,21,0.337,10,49.8,2.42
,10:39:09,5,3590,1373.8,2.51,13.3,7,21,0.349,10,49.8,2.42
,10:39:10,5,3590,1374.8,2.51,13.3,7,21,0.362,10,49.8,2.42
,10:39:11,5,3590,1375.8,2.51,13.3,7,21,0.363,10,49.8,2.42
,10:39:12,5,3590,1376.8,2.5,13.3,7,21,0.362,10,49.8,2.42
,10:39:13,5,3590,1377.8,2.5,13.3,7,21,0.362,10,49.8,2.42
,10:39:14,5,3590,1378.8,2.51,13.3,7,21,0.363,10,49.8,2.43
,10:39:15,5,3590,1379.8,2.53,13.3,7,21,0.365,10,49.8,2.44
,10:39:16,5,3590,1380.8,2.54,13.3,7,21,0.367,10,49.9,2.45
,10:39:17,5,3590,1381.8,2.55,13.3,7,21,0.355,10,49.8,2.46
,10:39:18,5,3590,1382.8,2.55,13.3,7,21,0.355,10,49.8,2.46
,10:39:19,5,3590,1383.8,2.53,13.3,7,21,0.341,10,49.8,2.44
,10:39:20,5,3590,1384.8,2.51,13.3,7,21,0.35,10,49.8,2.42
,10:39:21,5,3590,1385.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:39:22,5,3590,1386.8,2.48,13.3,7,21,0.358,10,49.8,2.39
,10:39:23,5,3590,1387.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:39:24,5,3590,1388.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:39:25,5,3590,1389.8,2.51,13.3,7,21,0.349,10,49.8,2.42
,10:39:26,5,3590,1390.8,2.51,13.3,7,21,0.362,10,49.8,2.42
,10:39:27,5,3590,1391.8,2.5,13.3,7,21,0.362,10,49.8,2.42
,10:39:28,5,3590,1392.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:39:29,5,3590,1393.8,2.49,13.3,7,22,0.347,10,49.8,2.4
,10:39:30,5,3590,1394.8,2.49,13.3,7,21,0.334,10,49.8,2.4
,10:39:31,5,3590,1395.8,2.48,13.3,7,21,0.334,10,49.8,2.39
,10:39:32,5,3590,1396.8,2.47,13.3,7,21,0.357,10,49.8,2.39
,10:39:33,5,3590,1397.8,2.48,13.3,7,21,0.358,10,49.8,2.4
,10:39:34,5,3590,1398.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:39:35,5,3590,1399.8,2.51,13.3,7,21,0.362,10,49.8,2.42
,10:39:36,5,3590,1400.8,2.52,13.3,7,21,0.363,10,49.8,2.43
,10:39:37,5,3590,1401.8,2.52,13.3,7,21,0.365,10,49.8,2.44
,10:39:38,5,3590,1402.8,2.53,13.3,7,22,0.353,10,49.8,2.45
,10:39:39,5,3590,1403.8,2.53,13.3,7,22,0.353,10,49.8,2.44
,10:39:40,5,3590,1404.8,2.52,13.3,7,22,0.351,10,49.8,2.43
,10:39:41,5,3590,1405.8,2.49,13.3,7,22,0.347,10,49.8,2.4
,10:39:42,5,3590,1406.8,2.48,13.3,7,21,0.345,10,49.8,2.39
,10:39:43,5,3590,1407.8,2.46,13.3,7,21,0.356,10,49.8,2.38
,10:39:44,5,3590,1408.8,2.47,13.3,7,21,0.357,10,49.8,2.39
,10:39:45,5,3590,1409.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:39:46,5,3590,1410.8,2.51,13.3,7,21,0.363,10,49.8,2.43
,10:39:47,5,3590,1411.8,2.53,13.3,7,21,0.366,10,49.8,2.44
,10:39:48,5,3590,1412.8,2.54,13.3,7,21,0.354,10,49.8,2.45
,10:39:49,5,3590,1413.8,2.55,13.3,7,21,0.343,10,49.8,2.46
,10:39:50,5,3590,1414.8,2.55,13.3,7,21,0.343,10,49.8,2.46
,10:39:51,5,3590,1415.8,2.55,13.3,7,21,0.355,10,49.8,2.46
,10:39:52,5,3590,1416.8,2.53,13.3,7,21,0.366,10,49.8,2.44
,10:39:53,5,3590,1417.8,2.51,13.3,7,21,0.363,10,49.8,2.42
,10:39:54,5,3590,1418.8,2.51,13.3,7,21,0.362,10,49.8,2.42
,10:39:55,5,3590,1419.8,2.52,13.3,7,21,0.351,10,49.8,2.43
,10:39:56,5,3590,1420.8,2.53,13.3,7,21,0.352,10,49.8,2.44
,10:39:57,5,3590,1421.8,2.52,13.3,7,21,0.352,10,49.8,2.43
,10:39:58,5,3590,1422.8,2.51,13.3,7,21,0.363,10,49.8,2.42
,10:39:59,5,3590,1423.8,2.52,13.3,7,21,0.35,10,49.8,2.43
,10:40:00,5,3590,1424.8,2.53,13.3,7,21,0.352,10,49.8,2.44
,10:40:01,5,3590,1425.8,2.54,13.3,7,21,0.354,10,49.8,2.45
,10:40:02,5,3590,1426.8,2.54,13.3,7,22,0.354,10,49.8,2.45
,10:40:03,5,3590,1427.8,2.53,13.3,7,22,0.353,10,49.8,2.44
,10:40:04,5,3590,1428.8,2.52,13.3,7,22,0.363,10,49.8,2.43
,10:40:05,5,3590,1429.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:40:06,5,3590,1430.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:40:07,5,3590,1431.8,2.51,13.3,7,21,0.363,10,49.8,2.42
,10:40:08,5,3590,1432.8,2.53,13.3,7,21,0.352,10,49.8,2.44
,10:40:09,5,3590,1433.8,2.53,13.3,7,22,0.341,10,49.8,2.45
,10:40:10,5,3590,1434.8,2.53,13.3,7,22,0.34,10,49.8,2.44
,10:40:11,5,3590,1435.8,2.51,13.3,7,22,0.35,10,49.8,2.42
,10:40:12,5,3590,1436.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:40:13,5,3590,1437.8,2.48,13.3,7,21,0.358,10,49.8,2.4
,10:40:14,5,3590,1438.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:40:15,5,3590,1439.8,2.51,13.3,7,21,0.363,10,49.8,2.42
,10:40:16,5,3590,1440.8,2.51,13.3,7,21,0.35,10,49.8,2.42
,10:40:17,5,3590,1441.8,2.51,13.3,7,21,0.337,10,49.8,2.42
,10:40:18,5,3590,1442.8,2.5,13.3,7,21,0.348,10,49.8,2.41
,10:40:19,5,3590,1443.8,2.49,13.3,7,21,0.36,10,49.8,2.4
,10:40:20,5,3590,1444.8,2.48,13.3,7,21,0.359,10,49.8,2.4
,10:40:21,5,3590,1445.8,2.49,13.3,7,21,0.36,10,49.8,2.4
,10:40:22,5,3590,1446.8,2.5,13.3,7,21,0.348,10,49.8,2.42
,10:40:23,5,3590,1447.8,2.52,13.3,7,21,0.35,10,49.8,2.43
,10:40:24,5,3590,1448.8,2.51,13.3,7,21,0.35,10,49.8,2.43
,10:40:25,5,3590,1449.8,2.5,13.3,7,21,0.348,10,49.8,2.41
,10:40:26,5,3590,1450.8,2.47,13.3,7,21,0.343,10,49.8,2.38
,10:40:27,5,3590,1451.8,2.45,13.3,7,21,0.354,10,49.8,2.37
,10:40:28,5,3590,1452.8,2.46,13.3,7,21,0.355,10,49.8,2.37
,10:40:29,5,3590,1453.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:40:30,5,3590,1454.8,2.51,13.3,7,22,0.363,10,49.8,2.43
,10:40:31,5,3590,1455.8,2.53,13.3,7,22,0.366,10,49.8,2.45
,10:40:32,5,3590,1456.8,2.55,13.3,7,22,0.342,10,49.8,2.46
,10:40:33,5,3590,1457.8,2.53,13.3,7,22,0.34,10,49.8,2.44
,10:40:34,5,3590,1458.8,2.51,13.3,7,22,0.35,10,49.8,2.42
,10:40:35,5,3590,1459.8,2.5,13.3,7,22,0.361,10,49.8,2.41
,10:40:36,5,3590,1460.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:40:37,5,3590,1461.8,2.51,13.3,7,22,0.362,10,49.8,2.42
,10:40:38,5,3590,1462.8,2.52,13.3,7,21,0.35,10,49.8,2.43
,10:40:39,5,3590,1463.8,2.52,13.3,7,21,0.35,10,49.8,2.43
,10:40:40,5,3590,1464.8,2.51,13.3,7,21,0.337,10,49.8,2.42
,10:40:41,5,3590,1465.8,2.5,13.3,7,21,0.348,10,49.8,2.41
,10:40:42,5,3590,1466.8,2.49,13.3,7,21,0.36,10,49.8,2.4
,10:40:43,5,3590,1467.8,2.49,13.3,7,21,0.36,10,49.8,2.4
,10:40:44,5,3590,1468.8,2.5,13.3,7,21,0.349,10,49.8,2.42
,10:40:45,5,3590,1469.8,2.52,13.3,7,21,0.351,10,49.8,2.43
,10:40:46,5,3590,1470.8,2.52,13.3,7,21,0.351,10,49.8,2.43
,10:40:47,5,3590,1471.8,2.51,13.3,7,21,0.35,10,49.8,2.42
,10:40:48,5,3590,1472.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:40:49,5,3590,1473.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:40:50,5,3590,1474.8,2.51,13.3,7,22,0.363,10,49.8,2.43
,10:40:51,5,3590,1475.8,2.53,13.3,7,22,0.366,10,49.8,2.45
,10:40:52,5,3590,1476.8,2.54,13.3,7,22,0.354,10,49.8,2.46
,10:40:53,5,3590,1477.8,2.54,13.3,7,22,0.342,10,49.8,2.46
,10:40:54,5,3590,1478.8,2.54,13.3,7,22,0.341,10,49.8,2.45
,10:40:55,5,3590,1479.8,2.52,13.3,7,22,0.365,10,49.8,2.43
,10:40:56,5,3590,1480.8,2.51,13.3,7,21,0.363,10,49.8,2.42
,10:40:57,5,3590,1481.8,2.52,13.3,7,21,0.363,10,49.8,2.43
,10:40:58,5,3590,1482.8,2.53,13.3,7,21,0.366,10,49.8,2.44
,10:40:59,5,3590,1483.8,2.54,13.3,7,21,0.366,10,49.8,2.45
,10:41:00,5,3590,1484.8,2.53,13.3,7,21,0.353,10,49.8,2.45
,10:41:01,5,3590,1485.8,2.52,13.3,7,21,0.339,10,49.8,2.43
,10:41:02,5,3590,1486.8,2.51,13.3,7,22,0.35,10,49.8,2.42
,10:41:03,5,3590,1487.8,2.49,13.3,7,21,0.36,10,49.8,2.4
,10:41:04,5,3590,1488.8,2.48,13.3,7,21,0.358,10,49.8,2.39
,10:41:05,5,3590,1489.8,2.48,13.3,7,21,0.358,10,49.8,2.39
,10:41:06,5,3590,1490.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:41:07,5,3590,1491.8,2.51,13.3,7,21,0.362,10,49.8,2.42
,10:41:08,5,3590,1492.8,2.51,13.3,7,21,0.35,10,49.8,2.42
,10:41:09,5,3590,1493.8,2.52,13.3,7,21,0.339,10,49.8,2.43
,10:41:10,5,3590,1494.8,2.52,13.3,7,21,0.352,10,49.8,2.44
,10:41:11,5,3590,1495.8,2.52,13.3,7,22,0.365,10,49.8,2.44
,10:41:12,5,3590,1496.8,2.52,13.3,7,21,0.365,10,49.8,2.44
,10:41:13,5,3590,1497.8,2.53,13.3,7,21,0.353,10,49.8,2.44
,10:41:14,5,3590,1498.8,2.54,13.3,7,21,0.354,10,49.9,2.45
,10:41:15,5,3590,1499.8,2.54,13.3,7,22,0.341,10,49.8,2.45
,10:41:16,5,3590,1500.8,2.52,13.3,7,21,0.339,10,49.8,2.43
,10:41:17,5,3590,1501.8,2.51,13.3,7,21,0.35,10,49.8,2.42
,10:41:18,5,3590,1502.8,2.5,13.3,7,21,0.362,10,49.8,2.42
,10:41:19,5,3590,1503.8,2.52,13.3,7,21,0.364,10,49.8,2.43
,10:41:20,5,3590,1504.8,2.53,13.3,7,21,0.366,10,49.8,2.45
,10:41:21,5,3590,1505.8,2.55,13.3,7,22,0.369,10,49.9,2.46
,10:41:22,5,3590,1506.8,2.55,13.3,7,22,0.355,10,49.8,2.46
,10:41:23,5,3590,1507.8,2.53,13.3,7,22,0.34,10,49.8,2.44
,10:41:24,5,3590,1508.8,2.51,13.3,7,22,0.338,10,49.8,2.42
,10:41:25,5,3590,1509.8,2.49,13.3,7,22,0.347,10,49.8,2.41
,10:41:26,5,3590,1510.8,2.48,13.3,7,21,0.359,10,49.8,2.4
,10:41:27,5,3590,1511.8,2.48,13.3,7,21,0.359,10,49.8,2.4
,10:41:28,5,3590,1512.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:41:29,5,3590,1513.8,2.49,13.3,7,21,0.36,10,49.8,2.41
,10:41:30,5,3590,1514.8,2.5,13.3,7,21,0.361,10,49.8,2.42
,10:41:31,5,3590,1515.8,2.51,13.3,7,22,0.363,10,49.8,2.43
,10:41:32,5,3590,1516.8,2.53,13.3,7,22,0.352,10,49.8,2.44
,10:41:33,5,3590,1517.8,2.53,13.3,7,22,0.353,10,49.8,2.44
,10:41:34,5,3590,1518.8,2.52,13.3,7,22,0.339,10,49.8,2.43
,10:41:35,5,3590,1519.8,2.51,13.3,7,21,0.349,10,49.8,2.42
,10:41:36,5,3590,1520.8,2.5,13.3,7,21,0.349,10,49.8,2.42
,10:41:37,5,3590,1521.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:41:38,5,3590,1522.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:41:39,5,3590,1523.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:41:40,5,3590,1524.8,2.49,13.3,7,22,0.36,10,49.8,2.41
,10:41:41,5,3590,1525.8,2.51,13.3,7,22,0.35,10,49.8,2.43
,10:41:42,5,3590,1526.8,2.53,13.3,7,22,0.353,10,49.9,2.45
,10:41:43,5,3590,1527.8,2.54,13.3,7,22,0.341,10,49.8,2.45
,10:41:44,5,3590,1528.8,2.52,13.3,7,22,0.339,10,49.8,2.43
,10:41:45,5,3590,1529.8,2.51,13.3,7,21,0.35,10,49.8,2.43
,10:41:46,5,3590,1530.8,2.5,13.3,7,21,0.362,10,49.8,2.42
,10:41:47,5,3590,1531.8,2.5,13.3,7,21,0.361,10,49.8,2.41
,10:41:48,5,3590,1532.8,2.49,13.3,7,21,0.359,10,49.8,2.4
,10:41:49,5,3590,1533.8,2.48,13.3,7,21,0.358,10,49.8,2.39
,10:41:50,5,3590,1534.8,2.48,13.3,7,22,0.358,10,49.8,2.39
,10:41:51,5,3590,1535.8,2.49,13.3,7,22,0.347,10,49.8,2.4
,10:41:52,5,3590,1536.8,2.5,13.3,7,22,0.336,10,49.8,2.41
,10:41:53,5,3590,1537.8,2.48,13.3,7,22,0.346,10,49.8,2.39
,10:41:54,5,3590,1538.8,2.45,13.3,7,22,0.341,10,49.8,2.36
,10:41:55,5,3590,1539.8,2.4,13.3,7,22,0.346,10,49.8,2.31
,10:41:56,5,3590,1540.8,2.38,13.3,7,21,0.344,10,49.8,2.3
,10:41:57,5,3590,1541.8,2.39,13.3,7,21,0.345,10,49.8,2.31
,10:41:58,5,3590,1542.8,2.43,13.3,7,22,0.351,10,49.8,2.35
,10:41:59,5,3590,1543.8,2.47,13.3,7,22,0.344,10,49.9,2.39
,10:42:00,5,3590,1544.8,2.49,13.3,7,22,0.346,10,49.8,2.4
,10:42:01,5,3590,1545.8,2.48,13.3,7,22,0.345,10,49.8,2.39
,10:42:02,5,3590,1546.8,2.46,13.3,7,22,0.355,10,49.8,2.37
,10:42:03,5,3590,1547.8,2.45,13.3,7,22,0.353,10,49.8,2.36
,10:42:04,5,3590,1548.8,2.46,13.3,7,22,0.355,10,49.9,2.37
,10:42:05,5,3590,1549.8,2.47,13.3,7,22,0.344,10,49.8,2.39
,10:42:06,5,3590,1550.8,2.48,13.3,7,22,0.346,10,49.8,2.39
,10:42:07,5,3590,1551.8,2.48,13.3,7,21,0.345,10,49.8,2.39
,10:42:08,5,3590,1552.8,2.47,13.3,7,21,0.357,10,49.8,2.38
,10:42:09,5,3590,1553.8,2.46,13.3,7,21,0.355,10,49.8,2.38
,10:42:10,5,3590,1554.8,2.47,13.3,7,21,0.356,10,49.8,2.38
,10:42:11,5,3590,1555.8,2.48,13.3,7,21,0.345,10,49.8,2.39
,10:42:12,5,3590,1556.8,2.47,13.3,7,21,0.344,10,49.8,2.38
,10:42:13,5,3590,1557.8,2.46,13.3,7,22,0.343,10,49.8,2.38
,10:42:14,5,3590,1558.8,2.44,13.3,7,22,0.353,10,49.8,2.35
,10:42:15,5,3590,1559.8,2.44,13.3,7,21,0.353,10,49.8,2.36
,10:42:16,5,3590,1560.8,2.46,13.3,7,22,0.355,10,49.8,2.37
,10:42:17,5,3590,1561.8,2.48,13.3,7,22,0.346,10,49.8,2.4
,10:42:18,5,3590,1562.8,2.51,13.3,7,22,0.337,10,49.8,2.42
,10:42:19,5,3590,1563.8,2.51,13.3,7,22,0.349,10,49.8,2.42
,10:42:20,5,3590,1564.8,2.5,13.3,7,22,0.361,10,49.8,2.41
,10:42:21,5,3590,1565.8,2.49,13.3,7,22,0.36,10,49.8,2.4
,10:42:22,5,3590,1566.8,2.49,13.3,7,22,0.36,10,49.8,2.41
,10:42:23,5,3590,1567.8,2.51,13.3,7,22,0.362,10,49.8,2.42
,10:42:24,5,3590,1568.8,2.52,13.3,7,22,0.352,10,49.8,2.44
,10:42:25,5,3590,1569.8,2.52,13.3,7,22,0.352,10,49.8,2.44
,10:42:26,5,3590,1570.8,2.51,13.3,7,22,0.35,10,49.8,2.42
,10:42:27,5,3590,1571.8,2.51,13.3,7,21,0.362,10,49.8,2.42
,10:42:28,5,3590,1572.8,2.52,13.3,7,21,0.365,10,49.8,2.44
,10:42:29,5,3590,1573.8,2.55,13.3,7,21,0.369,10,49.8,2.46
,10:42:30,5,3590,1574.8,2.58,13.3,7,21,0.359,10,49.8,2.49
,10:42:31,5,3590,1575.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:42:32,5,3590,1576.8,2.59,13.3,7,22,0.36,10,49.8,2.5
,10:42:33,5,3590,1577.8,2.58,13.3,7,22,0.359,10,49.8,2.49
,10:42:34,5,3590,1578.8,2.58,13.3,7,22,0.359,10,49.8,2.48
,10:42:35,5,3590,1579.8,2.57,13.3,7,22,0.371,10,49.9,2.48
,10:42:36,5,3590,1580.8,2.58,13.3,7,21,0.372,10,49.8,2.49
,10:42:37,5,3590,1581.8,2.59,13.3,7,22,0.374,10,49.8,2.5
,10:42:38,5,3590,1582.8,2.61,13.3,7,22,0.377,10,49.8,2.52
,10:42:39,5,3590,1583.8,2.61,13.3,7,22,0.378,10,49.8,2.52
,10:42:40,5,3590,1584.8,2.61,13.3,7,22,0.363,10,49.8,2.52
,10:42:41,5,3590,1585.8,2.6,13.3,7,22,0.362,10,49.8,2.51
,10:42:42,5,3590,1586.8,2.58,13.3,7,22,0.36,10,49.8,2.49
,10:42:43,5,3590,1587.8,2.58,13.3,7,22,0.359,10,49.8,2.49
,10:42:44,5,3590,1588.8,2.57,13.3,7,22,0.371,10,49.8,2.48
,10:42:45,5,3590,1589.8,2.57,13.3,7,22,0.371,10,49.8,2.48
