Data file,,HONEDPEEK_ISO10_12C_005.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,24/03/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,PEEK on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:42:33 on 24/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:18:55,4,3600,2182.2,0.96,13.3,7,10.9,0.139,10,0,0.9
,13:18:56,4,3600,2183.2,0.96,13.3,7,10.8,0.144,10,0.1,0.9
,13:18:57,4,3600,2184.2,0.96,13.3,6,10.8,0.15,10,0.1,0.9
,13:18:58,4,3600,2185.2,0.96,13.3,6,10.8,0.15,10,0.1,0.9
,13:18:59,4,3600,2186.2,0.96,13.3,7,10.8,0.144,10,0.1,0.9
,13:19:00,4,3600,2187.2,0.96,13.3,6,10.8,0.15,10,0.1,0.9
,13:19:01,4,3600,2188.2,0.96,13.3,6,10.8,0.149,10,0,0.9
,13:19:02,4,3600,2189.2,0.96,13.3,7,10.8,0.143,10,0,0.9
,13:19:03,4,3600,2190.2,0.96,13.3,7,10.7,0.144,10,0,0.9
,13:19:04,4,3600,2191.2,0.96,13.3,7,10.7,0.145,10,0.1,0.9
,13:19:05,4,3600,2192.2,0.97,13.3,7,10.7,0.14,10,0.1,0.91
,13:19:06,4,3600,2193.2,0.96,13.3,7,10.7,0.144,10,0,0.9
,13:19:07,4,3600,2194.2,0.96,13.3,7,10.7,0.144,10,0,0.9
,13:19:08,4,3600,2195.2,0.96,13.3,7,10.7,0.145,10,0,0.9
,13:19:09,4,3600,2196.2,0.97,13.3,7,10.7,0.145,10,0,0.91
,13:19:10,4,3600,2197.2,0.97,13.3,7,10.7,0.146,10,0,0.91
,13:19:11,4,3600,2198.2,0.97,13.3,7,10.7,0.145,10,0,0.91
,13:19:12,4,3600,2199.2,0.96,13.3,7,10.7,0.145,10,0,0.9
,13:19:13,4,3600,2200.2,0.96,13.3,7,10.6,0.144,10,0,0.9
,13:19:14,4,3600,2201.2,0.96,13.3,7,10.6,0.144,10,0,0.9
,13:19:15,4,3600,2202.2,0.97,13.3,7,10.6,0.14,10,0,0.91
,13:19:16,4,3600,2203.2,0.98,13.3,7,10.6,0.136,10,0,0.92
,13:19:17,4,3600,2204.2,0.98,13.3,7,10.6,0.137,10,0,0.92
,13:19:18,4,3600,2205.2,0.98,13.3,7,10.6,0.137,10,0,0.92
,13:19:19,4,3600,2206.2,0.98,13.3,7,10.6,0.136,10,0,0.92
,13:19:20,4,3600,2207.2,0.98,13.3,7,10.6,0.132,10,0,0.92
,13:19:21,4,3600,2208.2,0.98,13.3,7,10.5,0.132,10,0,0.92
,13:19:22,4,3600,2209.2,0.98,13.3,7,10.5,0.137,10,0,0.92
,13:19:23,4,3600,2210.2,0.98,13.3,7,10.5,0.136,10,0,0.92
,13:19:24,4,3600,2211.2,0.97,13.3,7,10.5,0.136,10,0,0.91
,13:19:25,4,3600,2212.2,0.97,13.3,7,10.5,0.14,10,0.1,0.91
,13:19:26,4,3600,2213.2,0.96,13.3,7,10.5,0.144,10,0,0.9
,13:19:27,4,3600,2214.2,0.97,13.3,7,10.5,0.145,10,0.1,0.91
,13:19:28,4,3600,2215.2,0.97,13.3,7,10.5,0.145,10,0,0.91
,13:19:29,4,3600,2216.2,0.97,13.3,7,10.5,0.145,10,0,0.91
,13:19:30,4,3600,2217.2,0.97,13.3,7,10.5,0.145,10,0.1,0.91
,13:19:31,4,3600,2218.2,0.97,13.3,7,10.5,0.145,10,0,0.91
,13:19:32,4,3600,2219.2,0.97,13.3,7,10.5,0.145,10,0,0.91
,13:19:33,4,3600,2220.2,0.97,13.3,7,10.4,0.145,10,0,0.91
,13:19:34,4,3600,2221.2,0.97,13.3,7,10.4,0.145,10,0,0.91
,13:19:35,4,3600,2222.2,0.97,13.3,7,10.4,0.145,10,0,0.91
,13:19:36,4,3600,2223.2,0.97,13.3,7,10.4,0.145,10,0,0.91
,13:19:37,4,3600,2224.2,0.97,13.3,7,10.4,0.145,10,0,0.91
,13:19:38,4,3600,2225.2,0.97,13.3,7,10.4,0.146,10,0,0.91
,13:19:39,4,3600,2226.2,0.97,13.3,7,10.4,0.146,10,0,0.91
,13:19:40,4,3600,2227.2,0.97,13.3,7,10.4,0.146,10,0,0.91
,13:19:41,4,3600,2228.2,0.97,13.3,7,10.4,0.146,10,0,0.91
,13:19:42,4,3600,2229.2,0.97,13.3,7,10.4,0.145,10,0,0.91
,13:19:43,4,3600,2230.2,0.96,13.3,7,10.4,0.145,10,0,0.9
,13:19:44,4,3600,2231.2,0.96,13.3,7,10.4,0.145,10,0,0.9
,13:19:45,4,3600,2232.2,0.96,13.3,7,10.4,0.145,10,0,0.9
,13:19:46,4,3600,2233.2,0.97,13.3,7,10.3,0.14,10,0.1,0.91
,13:19:47,4,3600,2234.2,0.97,13.3,7,10.3,0.14,10,0,0.91
,13:19:48,4,3600,2235.2,0.97,13.3,7,10.3,0.14,10,0,0.91
,13:19:49,4,3600,2236.2,0.98,13.3,7,10.3,0.136,10,0,0.92
,13:19:50,4,3600,2237.2,0.98,13.3,7,10.3,0.137,10,0,0.92
,13:19:51,4,3600,2238.2,0.99,13.3,7,10.3,0.138,10,0,0.92
,13:19:52,4,3600,2239.2,0.99,13.3,7,10.3,0.138,10,0,0.92
,13:19:53,4,3600,2240.2,0.98,13.3,7,10.3,0.137,10,0,0.92
,13:19:54,4,3600,2241.2,0.98,13.3,7,10.3,0.141,10,0,0.91
,13:19:55,4,3600,2242.2,0.97,13.3,7,10.3,0.14,10,0.1,0.91
,13:19:56,4,3600,2243.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:19:57,4,3600,2244.2,0.97,13.3,7,10.3,0.145,10,0.1,0.91
,13:19:58,4,3600,2245.2,0.97,13.3,7,10.3,0.146,10,0,0.91
,13:19:59,4,3600,2246.2,0.97,13.3,7,10.3,0.146,10,0,0.91
,13:20:00,4,3600,2247.2,0.97,13.3,7,10.3,0.146,10,0,0.91
,13:20:01,4,3600,2248.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:02,4,3600,2249.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:03,4,3600,2250.2,0.98,13.3,7,10.3,0.142,10,0,0.92
,13:20:04,4,3600,2251.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:05,4,3600,2252.2,0.98,13.3,7,10.3,0.147,10,0,0.91
,13:20:06,4,3600,2253.2,0.97,13.3,7,10.3,0.146,10,0.1,0.91
,13:20:07,4,3600,2254.2,0.97,13.3,7,10.3,0.146,10,0,0.91
,13:20:08,4,3600,2255.2,0.98,13.3,7,10.3,0.147,10,0,0.91
,13:20:09,4,3600,2256.2,0.98,13.3,7,10.3,0.142,10,0.1,0.92
,13:20:10,4,3600,2257.2,0.99,13.3,7,10.3,0.143,10,0,0.92
,13:20:11,4,3600,2258.2,0.98,13.3,7,10.3,0.137,10,0,0.92
,13:20:12,4,3600,2259.2,0.98,13.3,7,10.3,0.137,10,0,0.92
,13:20:13,4,3600,2260.2,0.98,13.3,7,10.3,0.137,10,0.1,0.92
,13:20:14,4,3600,2261.2,0.98,13.3,7,10.3,0.142,10,0.1,0.92
,13:20:15,4,3600,2262.2,0.98,13.3,7,10.3,0.148,10,0.1,0.92
,13:20:16,4,3600,2263.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:17,4,3600,2264.2,0.98,13.3,7,10.3,0.148,10,0,0.92
,13:20:18,4,3600,2265.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:19,4,3600,2266.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:20,4,3600,2267.2,0.98,13.3,7,10.3,0.147,10,0,0.91
,13:20:21,4,3600,2268.2,0.98,13.3,7,10.3,0.147,10,0,0.91
,13:20:22,4,3600,2269.2,0.98,13.3,7,10.3,0.148,10,0.1,0.92
,13:20:23,4,3600,2270.2,0.99,13.3,7,10.3,0.148,10,0.1,0.92
,13:20:24,4,3600,2271.2,0.99,13.3,7,10.3,0.149,10,0,0.93
,13:20:25,4,3600,2272.2,0.98,13.3,7,10.3,0.142,10,0,0.92
,13:20:26,4,3600,2273.2,0.98,13.3,7,10.3,0.137,10,0,0.92
,13:20:27,4,3600,2274.2,0.98,13.3,7,10.3,0.136,10,0.1,0.92
,13:20:28,4,3600,2275.2,0.98,13.3,7,10.3,0.131,10,0.1,0.91
,13:20:29,4,3600,2276.2,0.98,13.3,7,10.3,0.136,10,0,0.92
,13:20:30,4,3600,2277.2,0.98,13.3,7,10.3,0.136,10,0.1,0.92
,13:20:31,4,3600,2278.2,0.98,13.3,7,10.3,0.142,10,0,0.92
,13:20:32,4,3600,2279.2,0.98,13.3,7,10.3,0.142,10,0.1,0.92
,13:20:33,4,3600,2280.2,0.97,13.3,7,10.3,0.146,10,0.1,0.91
,13:20:34,4,3600,2281.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:20:35,4,3600,2282.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:20:36,4,3600,2283.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:20:37,4,3600,2284.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:20:38,4,3600,2285.2,0.96,13.3,7,10.3,0.144,10,0,0.9
,13:20:39,4,3600,2286.2,0.96,13.3,7,10.3,0.144,10,0,0.9
,13:20:40,4,3600,2287.2,0.96,13.3,7,10.3,0.145,10,0,0.9
,13:20:41,4,3600,2288.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:20:42,4,3600,2289.2,0.96,13.3,7,10.3,0.145,10,0,0.9
,13:20:43,4,3600,2290.2,0.96,13.3,7,10.3,0.139,10,0,0.9
,13:20:44,4,3600,2291.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:20:45,4,3600,2292.2,0.97,13.3,7,10.3,0.145,10,0,0.91
,13:20:46,4,3600,2293.2,0.97,13.3,7,10.3,0.146,10,0.1,0.91
,13:20:47,4,3600,2294.2,0.97,13.3,7,10.3,0.146,10,0.1,0.91
,13:20:48,4,3600,2295.2,0.97,13.3,7,10.3,0.146,10,0.1,0.91
,13:20:49,4,3600,2296.2,0.98,13.3,7,10.3,0.141,10,0,0.91
,13:20:50,4,3600,2297.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:51,4,3600,2298.2,0.98,13.3,7,10.3,0.147,10,0,0.92
,13:20:52,4,3600,2299.2,0.98,13.3,7,10.3,0.142,10,0,0.92
,13:20:53,4,3600,2300.2,0.98,13.3,7,10.3,0.142,10,0,0.92
,13:20:54,4,3600,2301.2,0.98,13.3,7,10.4,0.142,10,0,0.92
,13:20:55,4,3600,2302.2,0.98,13.3,7,10.4,0.142,10,0,0.92
,13:20:56,4,3600,2303.2,0.97,13.3,7,10.4,0.136,10,0,0.91
,13:20:57,4,3600,2304.2,0.97,13.3,7,10.4,0.135,10,0,0.91
,13:20:58,4,3600,2305.2,0.97,13.3,7,10.4,0.136,10,0,0.91
,13:20:59,4,3600,2306.2,0.98,13.3,7,10.4,0.131,10,0,0.91
,13:21:00,4,3600,2307.2,0.98,13.3,7,10.4,0.132,10,0.1,0.92
,13:21:01,4,3600,2308.2,0.98,13.3,7,10.4,0.136,10,0,0.92
,13:21:02,4,3600,2309.2,0.98,13.3,7,10.4,0.136,10,0,0.91
,13:21:03,4,3600,2310.2,0.97,13.3,7,10.4,0.14,10,0,0.91
,13:21:04,4,3600,2311.2,0.97,13.3,7,10.4,0.145,10,0,0.91
,13:21:05,4,3600,2312.2,0.97,13.3,7,10.4,0.145,10,0.1,0.91
,13:21:06,4,3600,2313.2,0.97,13.3,7,10.4,0.146,10,0,0.91
,13:21:07,4,3600,2314.2,0.98,13.3,7,10.4,0.147,10,0.1,0.91
,13:21:08,4,3600,2315.2,0.98,13.3,7,10.4,0.147,10,0,0.91
,13:21:09,4,3600,2316.2,0.98,13.3,7,10.4,0.147,10,0,0.92
,13:21:10,4,3600,2317.2,0.98,13.3,7,10.5,0.147,10,0,0.92
,13:21:11,4,3600,2318.2,0.98,13.3,7,10.5,0.147,10,0,0.91
,13:21:12,4,3600,2319.2,0.98,13.3,7,10.5,0.147,10,0,0.91
,13:21:13,4,3600,2320.2,0.97,13.3,7,10.5,0.146,10,0,0.91
,13:21:14,4,3600,2321.2,0.97,13.3,7,10.5,0.146,10,0,0.91
,13:21:15,4,3600,2322.2,0.97,13.3,7,10.5,0.146,10,0,0.91
,13:21:16,4,3600,2323.2,0.97,13.3,7,10.5,0.146,10,0,0.91
,13:21:17,4,3600,2324.2,0.98,13.3,7,10.5,0.147,10,0,0.91
,13:21:18,4,3600,2325.2,0.98,13.3,7,10.5,0.147,10,0,0.92
,13:21:19,4,3600,2326.2,0.98,13.3,7,10.5,0.148,10,0.1,0.92
,13:21:20,4,3600,2327.2,0.99,13.3,7,10.5,0.148,10,0,0.92
,13:21:21,4,3600,2328.2,0.99,13.3,7,10.6,0.149,10,0,0.93
,13:21:22,4,3600,2329.2,0.99,13.3,7,10.6,0.149,10,0,0.93
,13:21:23,4,3600,2330.2,1,13.3,7,10.6,0.144,10,0.1,0.93
,13:21:24,4,3600,2331.2,1,13.3,7,10.6,0.144,10,0,0.93
,13:21:25,4,3600,2332.2,0.99,13.3,7,10.6,0.143,10,0,0.93
,13:21:26,4,3600,2333.2,0.99,13.3,7,10.6,0.143,10,0,0.93
,13:21:27,4,3600,2334.2,0.99,13.3,7,10.6,0.138,10,0,0.93
,13:21:28,4,3600,2335.2,0.99,13.3,7,10.6,0.138,10,0.1,0.93
,13:21:29,4,3600,2336.2,0.99,13.3,7,10.6,0.133,10,0,0.93
,13:21:30,4,3600,2337.2,0.99,13.3,7,10.6,0.133,10,0,0.92
,13:21:31,4,3600,2338.2,0.98,13.3,7,10.6,0.137,10,0,0.92
,13:21:32,4,3600,2339.2,0.98,13.3,7,10.7,0.136,10,0,0.92
,13:21:33,4,3600,2340.2,0.97,13.3,7,10.7,0.141,10,0,0.91
,13:21:34,4,3600,2341.2,0.97,13.3,7,10.7,0.145,10,0.1,0.91
,13:21:35,4,3600,2342.2,0.96,13.3,7,10.7,0.144,10,0,0.9
,13:21:36,4,3600,2343.2,0.96,13.3,7,10.7,0.144,10,0,0.9
,13:21:37,4,3600,2344.2,0.96,13.3,7,10.7,0.144,10,0,0.9
,13:21:38,4,3600,2345.2,0.97,13.3,7,10.7,0.145,10,0,0.91
,13:21:39,4,3600,2346.2,0.97,13.3,7,10.7,0.145,10,0,0.91
,13:21:40,4,3600,2347.2,0.96,13.3,7,10.8,0.145,10,0,0.9
,13:21:41,4,3600,2348.2,0.96,13.3,7,10.8,0.145,10,0,0.9
,13:21:42,4,3600,2349.2,0.96,13.3,7,10.8,0.144,10,0,0.9
,13:21:43,4,3600,2350.2,0.96,13.3,7,10.8,0.145,10,0.1,0.9
,13:21:44,4,3600,2351.2,0.97,13.3,7,10.8,0.146,10,0.1,0.91
,13:21:45,4,3600,2352.2,0.98,13.3,7,10.8,0.147,10,0,0.92
,13:21:46,4,3600,2353.2,0.99,13.3,7,10.8,0.148,10,0,0.92
,13:21:47,4,3600,2354.2,0.98,13.3,7,10.8,0.142,10,0,0.92
,13:21:48,4,3600,2355.2,0.98,13.3,7,10.8,0.142,10,0,0.92
,13:21:49,4,3600,2356.2,0.98,13.3,7,10.8,0.142,10,0,0.92
,13:21:50,4,3600,2357.2,0.98,13.3,7,10.8,0.142,10,0,0.92
,13:21:51,4,3600,2358.2,0.99,13.3,7,10.9,0.138,10,0,0.92
,13:21:52,4,3600,2359.2,0.98,13.3,7,10.9,0.137,10,0.1,0.92
,13:21:53,4,3600,2360.2,0.98,13.3,7,10.9,0.137,10,0,0.92
,13:21:54,4,3600,2361.2,0.98,13.3,7,10.9,0.136,10,0,0.92
,13:21:55,4,3600,2362.2,0.98,13.3,7,10.9,0.141,10,0.1,0.92
,13:21:56,4,3600,2363.2,0.98,13.3,7,10.9,0.142,10,0.1,0.92
,13:21:57,4,3600,2364.2,0.97,13.3,7,11,0.146,10,0.1,0.91
,13:21:58,4,3600,2365.2,0.97,13.3,7,11,0.146,10,0,0.91
,13:21:59,4,3600,2366.2,0.97,13.3,7,11,0.145,10,0,0.91
,13:22:00,4,3600,2367.2,0.97,13.3,7,11,0.145,10,0,0.91
,13:22:01,4,3600,2368.2,0.97,13.3,7,11,0.146,10,0,0.91
,13:22:02,4,3600,2369.2,0.97,13.3,7,11,0.146,10,0,0.91
,13:22:03,4,3600,2370.2,0.98,13.3,7,11,0.147,10,0.1,0.91
,13:22:04,4,3600,2371.2,0.97,13.3,7,11,0.14,10,0.1,0.91
,13:22:05,4,3600,2372.2,0.97,13.3,7,11,0.14,10,0,0.91
,13:22:06,4,3600,2373.2,0.97,13.3,7,11.1,0.141,10,0,0.91
,13:22:07,4,3600,2374.2,0.97,13.3,7,11.1,0.146,10,0.1,0.91
,13:22:08,4,3600,2375.2,0.97,13.3,7,11.1,0.146,10,0,0.91
,13:22:09,4,3600,2376.2,0.97,13.3,7,11.1,0.146,10,0.1,0.91
,13:22:10,4,3600,2377.2,0.97,13.3,7,11.1,0.146,10,0.1,0.91
,13:22:11,4,3600,2378.2,0.97,13.3,7,11.1,0.141,10,0,0.91
,13:22:12,4,3600,2379.2,0.97,13.3,7,11.2,0.141,10,0,0.91
,13:22:13,4,3600,2380.2,0.97,13.3,7,11.2,0.136,10,0,0.91
,13:22:14,4,3600,2381.2,0.97,13.3,7,11.2,0.136,10,0,0.91
,13:22:15,4,3600,2382.2,0.98,13.3,7,11.2,0.136,10,0,0.92
,13:22:16,4,3600,2383.2,0.98,13.3,7,11.2,0.142,10,0,0.92
,13:22:17,4,3600,2384.2,0.98,13.3,7,11.2,0.142,10,0,0.92
,13:22:18,4,3600,2385.2,0.98,13.3,7,11.3,0.141,10,0.1,0.91
,13:22:19,4,3600,2386.2,0.98,13.3,7,11.3,0.147,10,0.1,0.91
,13:22:20,4,3600,2387.2,0.98,13.3,7,11.3,0.147,10,0.1,0.92
,13:22:21,4,3600,2388.2,0.98,13.3,7,11.3,0.147,10,0.1,0.91
,13:22:22,4,3600,2389.2,0.98,13.3,7,11.3,0.147,10,0,0.92
,13:22:23,4,3600,2390.2,0.98,13.3,7,11.3,0.148,10,0,0.92
,13:22:24,4,3600,2391.2,0.99,13.3,7,11.3,0.148,10,0,0.93
,13:22:25,4,3600,2392.2,0.99,13.3,7,11.3,0.149,10,0,0.93
,13:22:26,4,3600,2393.2,0.99,13.3,7,11.4,0.149,10,0,0.93
,13:22:27,4,3600,2394.2,0.99,13.3,7,11.4,0.148,10,0,0.92
,13:22:28,4,3600,2395.2,0.98,13.3,7,11.4,0.147,10,0,0.92
,13:22:29,4,3600,2396.2,0.98,13.3,7,11.4,0.147,10,0,0.92
,13:22:30,4,3600,2397.2,0.98,13.3,7,11.4,0.142,10,0,0.92
,13:22:31,4,3600,2398.2,0.99,13.3,7,11.4,0.143,10,0,0.92
,13:22:32,4,3600,2399.2,0.99,13.3,7,11.5,0.149,10,0,0.93
,13:22:33,4,3600,2400.2,0.99,13.3,7,11.5,0.143,10,0.1,0.92
,13:22:34,4,3600,2401.2,0.99,13.3,7,11.5,0.143,10,0.1,0.93
,13:22:35,4,3600,2402.2,0.99,13.3,7,11.5,0.138,10,0,0.93
,13:22:36,4,3600,2403.2,0.99,13.3,7,11.5,0.138,10,0,0.92
,13:22:37,4,3600,2404.2,0.99,13.3,7,11.6,0.138,10,0.1,0.92
,13:22:38,4,3600,2405.2,0.99,13.3,7,11.6,0.138,10,0,0.92
,13:22:39,4,3600,2406.2,1,13.3,7,11.6,0.134,10,0,0.93
,13:22:40,4,3600,2407.2,1,13.3,7,11.6,0.134,10,0,0.93
,13:22:41,4,3600,2408.2,0.99,13.3,7,11.6,0.138,10,0.1,0.92
,13:22:42,4,3600,2409.2,0.98,13.3,7,11.6,0.136,10,0.1,0.92
,13:22:43,4,3600,2410.2,0.97,13.3,7,11.6,0.141,10,0,0.91
,13:22:44,4,3600,2411.2,0.98,13.3,7,11.6,0.141,10,0,0.91
,13:22:45,4,3600,2412.2,0.98,13.3,7,11.7,0.141,10,0.1,0.91
,13:22:46,4,3600,2413.2,0.97,13.3,7,11.7,0.146,10,0.1,0.91
,13:22:47,4,3600,2414.2,0.97,13.3,7,11.7,0.146,10,0,0.91
,13:22:48,4,3600,2415.2,0.97,13.3,7,11.7,0.145,10,0.1,0.91
,13:22:49,4,3600,2416.2,0.97,13.3,7,11.7,0.146,10,0,0.91
,13:22:50,4,3600,2417.2,0.97,13.3,7,11.8,0.146,10,0,0.91
,13:22:51,4,3600,2418.2,0.97,13.3,6,11.8,0.152,10,0.1,0.91
,13:22:52,4,3600,2419.2,0.97,13.3,7,11.8,0.146,10,0.1,0.91
,13:22:53,4,3600,2420.2,0.97,13.3,7,11.8,0.146,10,0.1,0.91
,13:22:54,4,3600,2421.2,0.97,13.3,7,11.8,0.146,10,0.1,0.91
,13:22:55,4,3600,2422.2,0.97,13.3,7,11.8,0.146,10,0.1,0.91
,13:22:56,4,3600,2423.2,0.98,13.3,7,11.9,0.148,10,0,0.92
,13:22:57,4,3600,2424.2,0.99,13.3,7,11.9,0.143,10,0,0.92
,13:22:58,4,3600,2425.2,0.99,13.3,7,11.9,0.149,10,0.1,0.93
,13:22:59,4,3600,2426.2,0.99,13.3,7,11.9,0.149,10,0.1,0.93
,13:23:00,4,3600,2427.2,0.98,13.3,7,11.9,0.148,10,0.1,0.92
,13:23:01,4,3600,2428.2,0.99,13.3,7,11.9,0.143,10,0,0.92
,13:23:02,4,3600,2429.2,0.99,13.3,7,11.9,0.143,10,0,0.92
,13:23:03,4,3600,2430.2,0.99,13.3,7,12,0.143,10,0.1,0.93
,13:23:04,4,3600,2431.2,0.99,13.3,7,12,0.143,10,0.1,0.93
,13:23:05,4,3600,2432.2,0.99,13.3,7,12,0.143,10,0,0.92
,13:23:06,4,3600,2433.2,0.99,13.3,7,12,0.138,10,0,0.93
,13:23:07,4,3600,2434.2,0.99,13.3,7,12,0.138,10,0,0.93
,13:23:08,4,3600,2435.2,0.99,13.3,7,12.1,0.143,10,0,0.93
,13:23:09,4,3600,2436.2,0.99,13.3,7,12.1,0.138,10,0,0.93
,13:23:10,4,3600,2437.2,0.98,13.3,7,12.1,0.137,10,0.1,0.92
,13:23:11,4,3600,2438.2,0.98,13.3,7,12.1,0.136,10,0,0.92
,13:23:12,4,3600,2439.2,0.98,13.3,7,12.1,0.136,10,0,0.91
,13:23:13,4,3600,2440.2,0.98,13.3,7,12.2,0.137,10,0,0.92
,13:23:14,4,3600,2441.2,0.98,13.3,7,12.2,0.137,10,0,0.92
,13:23:15,4,3600,2442.2,0.98,13.3,7,12.2,0.142,10,0,0.92
,13:23:16,4,3600,2443.2,0.98,13.3,7,12.2,0.142,10,0,0.92
,13:23:17,4,3600,2444.2,0.98,13.3,7,12.2,0.147,10,0,0.91
,13:23:18,4,3600,2445.2,0.97,13.3,7,12.3,0.146,10,0.1,0.91
,13:23:19,4,3600,2446.2,0.97,13.3,7,12.2,0.145,10,0,0.91
,13:23:20,4,3600,2447.2,0.96,13.3,7,12.3,0.145,10,0,0.9
,13:23:21,4,3600,2448.2,0.96,13.3,7,12.3,0.144,10,0,0.9
,13:23:22,4,3600,2449.2,0.96,13.3,7,12.3,0.145,10,0,0.9
,13:23:23,4,3600,2450.2,0.97,13.3,6,12.3,0.151,10,0,0.91
,13:23:24,4,3600,2451.2,0.97,13.3,6,12.3,0.151,10,0.1,0.91
,13:23:25,4,3600,2452.2,0.97,13.3,7,12.4,0.146,10,0,0.91
,13:23:26,4,3600,2453.2,0.98,13.3,7,12.4,0.147,10,0,0.91
,13:23:27,4,3600,2454.2,0.98,13.3,7,12.4,0.148,10,0.1,0.92
,13:23:28,4,3600,2455.2,0.99,13.3,7,12.4,0.149,10,0,0.93
,13:23:29,4,3600,2456.2,0.99,13.3,7,12.4,0.149,10,0,0.93
,13:23:30,4,3600,2457.2,1,13.3,7,12.5,0.149,10,0.1,0.93
,13:23:31,4,3600,2458.2,0.99,13.3,7,12.5,0.149,10,0,0.93
,13:23:32,4,3600,2459.2,0.99,13.3,7,12.5,0.149,10,0,0.93
,13:23:33,4,3600,2460.2,0.99,13.3,7,12.5,0.149,10,0,0.93
,13:23:34,4,3600,2461.2,0.99,13.3,7,12.6,0.148,10,0,0.92
,13:23:35,4,3600,2462.2,0.99,13.3,7,12.6,0.148,10,0,0.92
,13:23:36,4,3600,2463.2,0.98,13.3,7,12.6,0.148,10,0,0.92
,13:23:37,4,3600,2464.2,0.98,13.3,7,12.6,0.148,10,0,0.92
,13:23:38,4,3600,2465.2,0.98,13.3,7,12.6,0.148,10,0,0.92
,13:23:39,4,3600,2466.2,0.98,13.3,7,12.6,0.148,10,0,0.92
,13:23:40,4,3600,2467.2,0.99,13.3,7,12.6,0.148,10,0.1,0.92
,13:23:41,4,3600,2468.2,1,13.3,7,12.6,0.149,10,0,0.93
,13:23:42,4,3600,2469.2,1,13.3,7,12.6,0.15,10,0,0.94
,13:23:43,4,3600,2470.2,1.01,13.3,7,12.7,0.145,10,0,0.94
,13:23:44,4,3600,2471.2,1.01,13.3,7,12.7,0.146,10,0.1,0.94
,13:23:45,4,3600,2472.2,1.01,13.3,7,12.7,0.146,10,0,0.94
,13:23:46,4,3600,2473.2,1.01,13.3,7,12.7,0.145,10,0,0.94
,13:23:47,4,3600,2474.2,1.01,13.3,7,12.7,0.146,10,0,0.95
,13:23:48,4,3600,2475.2,1.01,13.3,7,12.8,0.146,10,0.1,0.95
,13:23:49,4,3600,2476.2,1.02,13.3,7,12.8,0.147,10,0.1,0.95
,13:23:50,4,3600,2477.2,1.01,13.3,7,12.8,0.146,10,0,0.95
,13:23:51,4,3600,2478.2,1.01,13.3,7,12.8,0.146,10,0,0.95
,13:23:52,4,3600,2479.2,1.01,13.3,7,12.8,0.146,10,0,0.95
,13:23:53,4,3600,2480.2,1.01,13.3,7,12.8,0.146,10,0.1,0.94
,13:23:54,4,3600,2481.2,1.01,13.3,7,12.9,0.146,10,0,0.95
,13:23:55,4,3600,2482.2,1.02,13.3,7,12.9,0.147,10,0,0.95
,13:23:56,4,3600,2483.2,1.02,13.3,7,12.9,0.147,10,0,0.95
,13:23:57,4,3600,2484.2,1.02,13.3,7,12.9,0.147,10,0,0.95
,13:23:58,4,3600,2485.2,1.02,13.3,7,12.9,0.147,10,0.1,0.95
,13:23:59,4,3600,2486.2,1.02,13.3,7,12.9,0.147,10,0,0.95
,13:24:00,4,3600,2487.2,1.02,13.3,7,12.9,0.147,10,0,0.96
,13:24:01,4,3600,2488.2,1.03,13.3,7,13,0.148,10,0,0.96
,13:24:02,4,3600,2489.2,1.03,13.3,7,13,0.149,10,0,0.97
,13:24:03,4,3600,2490.2,1.03,13.3,7,13,0.149,10,0,0.96
,13:24:04,4,3600,2491.2,1.03,13.3,7,13,0.149,10,0.1,0.96
,13:24:05,4,3600,2492.2,1.03,13.3,7,13,0.148,10,0.1,0.96
,13:24:06,4,3600,2493.2,1.03,13.3,7,13,0.148,10,0,0.96
