Data file,,DRYSLIDE_ISO10_12C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,17/05/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Dryslide on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:54:03 on 17/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:43:31,4,3600,2966.8,1.35,13.3,7,13.2,0.195,10,50.2,1.29
,11:43:32,4,3600,2967.8,1.35,13.3,7,13.2,0.196,10,50.2,1.29
,11:43:33,4,3600,2968.8,1.35,13.3,7,13.2,0.195,10,50.2,1.29
,11:43:34,4,3600,2969.8,1.35,13.3,7,13.2,0.195,10,50.2,1.29
,11:43:35,4,3600,2970.8,1.35,13.3,7,13.1,0.195,10,50.2,1.29
,11:43:36,4,3600,2971.8,1.34,13.3,7,13.1,0.194,10,50.2,1.28
,11:43:37,4,3600,2972.8,1.34,13.3,7,13.1,0.201,10,50.2,1.28
,11:43:38,4,3600,2973.8,1.34,13.3,7,13.1,0.201,10,50.2,1.28
,11:43:39,4,3600,2974.8,1.34,13.3,7,13.1,0.194,10,50.2,1.28
,11:43:40,4,3600,2975.8,1.34,13.3,7,13.1,0.201,10,50.2,1.28
,11:43:41,4,3600,2976.8,1.34,13.3,7,13.1,0.201,10,50.2,1.28
,11:43:42,4,3600,2977.8,1.34,13.3,7,13.1,0.201,10,50.2,1.28
,11:43:43,4,3600,2978.8,1.34,13.3,7,13.1,0.201,10,50.2,1.28
,11:43:44,4,3600,2979.8,1.33,13.3,7,13.1,0.192,10,50.3,1.27
,11:43:45,4,3600,2980.8,1.33,13.3,7,13.1,0.192,10,50.2,1.27
,11:43:46,4,3600,2981.8,1.33,13.3,7,13.1,0.199,10,50.3,1.27
,11:43:47,4,3600,2982.8,1.33,13.3,7,13,0.2,10,50.3,1.27
,11:43:48,4,3600,2983.8,1.34,13.3,7,13,0.201,10,50.3,1.28
,11:43:49,4,3600,2984.8,1.34,13.3,7,13,0.194,10,50.2,1.28
,11:43:50,4,3600,2985.8,1.34,13.3,7,13,0.187,10,50.3,1.28
,11:43:51,4,3600,2986.8,1.34,13.3,7,13,0.181,10,50.2,1.28
,11:43:52,4,3600,2987.8,1.34,13.3,7,13,0.181,10,50.3,1.28
,11:43:53,4,3600,2988.8,1.34,13.3,7,13,0.181,10,50.3,1.28
,11:43:54,4,3600,2989.8,1.33,13.3,7,13,0.186,10,50.3,1.27
,11:43:55,4,3600,2990.8,1.32,13.3,7,13,0.191,10,50.2,1.26
,11:43:56,4,3600,2991.8,1.32,13.3,6,13,0.206,10,50.2,1.26
,11:43:57,4,3600,2992.8,1.32,13.3,6,13,0.206,10,50.2,1.26
,11:43:58,4,3600,2993.8,1.33,13.3,7,13,0.199,10,50.2,1.27
,11:43:59,4,3600,2994.8,1.33,13.3,7,13,0.2,10,50.2,1.27
,11:44:00,4,3600,2995.8,1.34,13.3,7,12.9,0.201,10,50.2,1.28
,11:44:01,4,3600,2996.8,1.34,13.3,7,12.9,0.201,10,50.2,1.28
,11:44:02,4,3600,2997.8,1.34,13.3,7,12.9,0.193,10,50.2,1.28
,11:44:03,4,3600,2998.8,1.33,13.3,7,12.9,0.193,10,50.3,1.27
,11:44:04,4,3600,2999.8,1.33,13.3,7,12.9,0.192,10,50.3,1.27
,11:44:05,4,3600,3000.8,1.33,13.3,7,12.9,0.199,10,50.2,1.27
,11:44:06,4,3600,3001.8,1.33,13.3,7,12.9,0.199,10,50.2,1.27
,11:44:07,4,3600,3002.8,1.33,13.3,7,12.9,0.186,10,50.2,1.27
,11:44:08,4,3600,3003.8,1.33,13.3,7,12.9,0.179,10,50.2,1.27
,11:44:09,4,3600,3004.8,1.33,13.3,8,12.8,0.173,10,50.2,1.27
,11:44:10,4,3600,3005.8,1.32,13.3,7,12.8,0.177,10,50.2,1.26
,11:44:11,4,3600,3006.8,1.31,13.3,7,12.8,0.182,10,50.2,1.25
,11:44:12,4,3600,3007.8,1.3,13.3,7,12.8,0.188,10,50.3,1.24
,11:44:13,4,3600,3008.8,1.3,13.3,7,12.8,0.195,10,50.3,1.24
,11:44:14,4,3600,3009.8,1.29,13.3,6,12.8,0.202,10,50.2,1.23
,11:44:15,4,3600,3010.8,1.3,13.3,6,12.8,0.202,10,50.2,1.24
,11:44:16,4,3600,3011.8,1.31,13.3,7,12.8,0.196,10,50.2,1.25
,11:44:17,4,3600,3012.8,1.32,13.3,7,12.8,0.19,10,50.2,1.26
,11:44:18,4,3600,3013.8,1.32,13.3,7,12.8,0.19,10,50.2,1.26
,11:44:19,4,3600,3014.8,1.31,13.3,7,12.8,0.196,10,50.2,1.25
,11:44:20,4,3600,3015.8,1.3,13.3,7,12.7,0.196,10,50.2,1.25
,11:44:21,4,3600,3016.8,1.31,13.3,7,12.7,0.196,10,50.3,1.25
,11:44:22,4,3600,3017.8,1.31,13.3,7,12.7,0.189,10,50.3,1.25
,11:44:23,4,3600,3018.8,1.31,13.3,7,12.7,0.189,10,50.2,1.25
,11:44:24,4,3600,3019.8,1.3,13.3,7,12.7,0.188,10,50.2,1.25
,11:44:25,4,3600,3020.8,1.3,13.3,7,12.7,0.181,10,50.2,1.24
,11:44:26,4,3600,3021.8,1.3,13.3,7,12.7,0.175,10,50.2,1.25
,11:44:27,4,3600,3022.8,1.31,13.3,7,12.7,0.182,10,50.3,1.25
,11:44:28,4,3600,3023.8,1.31,13.3,7,12.7,0.189,10,50.2,1.25
,11:44:29,4,3600,3024.8,1.31,13.3,7,12.7,0.189,10,50.2,1.25
,11:44:30,4,3600,3025.8,1.3,13.3,7,12.6,0.196,10,50.2,1.25
,11:44:31,4,3600,3026.8,1.3,13.3,7,12.6,0.196,10,50.3,1.25
,11:44:32,4,3600,3027.8,1.31,13.3,6,12.6,0.204,10,50.2,1.25
,11:44:33,4,3600,3028.8,1.31,13.3,6,12.6,0.205,10,50.2,1.26
,11:44:34,4,3600,3029.8,1.32,13.3,6,12.6,0.206,10,50.2,1.26
,11:44:35,4,3600,3030.8,1.33,13.3,6,12.6,0.207,10,50.3,1.27
,11:44:36,4,3600,3031.8,1.33,13.3,7,12.6,0.2,10,50.2,1.27
,11:44:37,4,3600,3032.8,1.33,13.3,7,12.6,0.2,10,50.3,1.27
,11:44:38,4,3600,3033.8,1.34,13.3,7,12.5,0.201,10,50.2,1.28
,11:44:39,4,3600,3034.8,1.34,13.3,7,12.5,0.193,10,50.2,1.28
,11:44:40,4,3600,3035.8,1.34,13.3,7,12.5,0.194,10,50.3,1.28
,11:44:41,4,3600,3036.8,1.34,13.3,7,12.5,0.194,10,50.2,1.28
,11:44:42,4,3600,3037.8,1.34,13.3,7,12.5,0.201,10,50.2,1.28
,11:44:43,4,3600,3038.8,1.34,13.3,7,12.5,0.201,10,50.2,1.28
,11:44:44,4,3600,3039.8,1.34,13.3,7,12.5,0.201,10,50.2,1.28
,11:44:45,4,3600,3040.8,1.34,13.3,7,12.5,0.194,10,50.2,1.28
,11:44:46,4,3600,3041.8,1.34,13.3,7,12.5,0.194,10,50.3,1.29
,11:44:47,4,3600,3042.8,1.35,13.3,7,12.4,0.195,10,50.2,1.29
,11:44:48,4,3600,3043.8,1.35,13.3,7,12.4,0.195,10,50.2,1.28
,11:44:49,4,3600,3044.8,1.34,13.3,7,12.4,0.181,10,50.3,1.28
,11:44:50,4,3600,3045.8,1.34,13.3,7,12.4,0.18,10,50.3,1.28
,11:44:51,4,3600,3046.8,1.34,13.3,7,12.4,0.18,10,50.3,1.28
,11:44:52,4,3600,3047.8,1.33,13.3,7,12.4,0.186,10,50.2,1.27
,11:44:53,4,3600,3048.8,1.33,13.3,7,12.4,0.186,10,50.2,1.27
,11:44:54,4,3600,3049.8,1.33,13.3,7,12.4,0.192,10,50.3,1.27
,11:44:55,4,3600,3050.8,1.32,13.3,7,12.4,0.199,10,50.2,1.27
,11:44:56,4,3600,3051.8,1.32,13.3,6,12.3,0.207,10,50.3,1.27
,11:44:57,4,3600,3052.8,1.32,13.3,6,12.3,0.207,10,50.2,1.27
,11:44:58,4,3600,3053.8,1.33,13.3,6,12.3,0.208,10,50.3,1.27
,11:44:59,4,3600,3054.8,1.34,13.3,7,12.3,0.201,10,50.3,1.28
,11:45:00,4,3600,3055.8,1.34,13.3,7,12.3,0.201,10,50.2,1.28
,11:45:01,4,3600,3056.8,1.34,13.3,6,12.3,0.209,10,50.2,1.28
,11:45:02,4,3600,3057.8,1.34,13.3,6,12.3,0.209,10,50.2,1.28
,11:45:03,4,3600,3058.8,1.35,13.3,6,12.3,0.21,10,50.2,1.29
,11:45:04,4,3600,3059.8,1.36,13.3,7,12.3,0.204,10,50.2,1.3
,11:45:05,4,3600,3060.8,1.36,13.3,7,12.3,0.205,10,50.2,1.3
,11:45:06,4,3600,3061.8,1.37,13.3,7,12.3,0.198,10,50.3,1.31
,11:45:07,4,3600,3062.8,1.37,13.3,7,12.2,0.198,10,50.3,1.31
,11:45:08,4,3600,3063.8,1.37,13.3,7,12.2,0.191,10,50.2,1.31
,11:45:09,4,3600,3064.8,1.37,13.3,7,12.2,0.191,10,50.2,1.31
,11:45:10,4,3600,3065.8,1.37,13.3,7,12.2,0.184,10,50.2,1.31
,11:45:11,4,3600,3066.8,1.36,13.3,7,12.2,0.19,10,50.2,1.3
,11:45:12,4,3600,3067.8,1.36,13.3,7,12.2,0.196,10,50.3,1.3
,11:45:13,4,3600,3068.8,1.36,13.3,7,12.2,0.204,10,50.2,1.3
,11:45:14,4,3600,3069.8,1.36,13.3,7,12.2,0.204,10,50.2,1.3
,11:45:15,4,3600,3070.8,1.36,13.3,6,12.1,0.212,10,50.2,1.3
,11:45:16,4,3600,3071.8,1.36,13.3,6,12.1,0.213,10,50.2,1.3
,11:45:17,4,3600,3072.8,1.37,13.3,7,12.1,0.205,10,50.2,1.31
,11:45:18,4,3600,3073.8,1.38,13.3,7,12.1,0.199,10,50.2,1.32
,11:45:19,4,3600,3074.8,1.38,13.3,7,12.1,0.199,10,50.3,1.32
,11:45:20,4,3600,3075.8,1.38,13.3,7,12.1,0.207,10,50.3,1.32
,11:45:21,4,3600,3076.8,1.38,13.3,7,12,0.199,10,50.2,1.32
,11:45:22,4,3600,3077.8,1.39,13.3,7,12,0.193,10,50.2,1.33
,11:45:23,4,3600,3078.8,1.39,13.3,7,12,0.187,10,50.3,1.33
,11:45:24,4,3600,3079.8,1.39,13.3,7,12,0.187,10,50.2,1.33
,11:45:25,4,3600,3080.8,1.39,13.3,7,12,0.186,10,50.2,1.32
,11:45:26,4,3600,3081.8,1.39,13.3,7,12,0.193,10,50.3,1.32
,11:45:27,4,3600,3082.8,1.39,13.3,7,12,0.2,10,50.3,1.33
,11:45:28,4,3600,3083.8,1.39,13.3,7,12,0.208,10,50.2,1.32
,11:45:29,4,3600,3084.8,1.39,13.3,6,11.9,0.216,10,50.3,1.32
,11:45:30,4,3600,3085.8,1.39,13.3,6,11.9,0.217,10,50.2,1.33
,11:45:31,4,3600,3086.8,1.41,13.3,6,11.9,0.22,10,50.3,1.34
,11:45:32,4,3600,3087.8,1.42,13.3,7,11.9,0.213,10,50.3,1.35
,11:45:33,4,3600,3088.8,1.42,13.3,7,11.9,0.213,10,50.2,1.35
,11:45:34,4,3600,3089.8,1.41,13.3,6,11.9,0.22,10,50.2,1.35
,11:45:35,4,3600,3090.8,1.42,13.3,7,11.9,0.212,10,50.2,1.35
,11:45:36,4,3600,3091.8,1.42,13.3,7,11.9,0.213,10,50.2,1.36
,11:45:37,4,3600,3092.8,1.43,13.3,7,11.9,0.206,10,50.2,1.37
,11:45:38,4,3600,3093.8,1.43,13.3,7,11.9,0.214,10,50.2,1.36
,11:45:39,4,3600,3094.8,1.42,13.3,7,11.9,0.213,10,50.2,1.36
,11:45:40,4,3600,3095.8,1.43,13.3,7,11.9,0.214,10,50.2,1.36
,11:45:41,4,3600,3096.8,1.44,13.3,7,11.8,0.2,10,50.3,1.37
,11:45:42,4,3600,3097.8,1.44,13.3,8,11.8,0.187,10,50.2,1.38
,11:45:43,4,3600,3098.8,1.44,13.3,7,11.8,0.194,10,50.2,1.38
,11:45:44,4,3600,3099.8,1.44,13.3,7,11.8,0.207,10,50.2,1.37
,11:45:45,4,3600,3100.8,1.43,13.3,7,11.8,0.215,10,50.3,1.37
,11:45:46,4,3600,3101.8,1.43,13.3,7,11.8,0.214,10,50.3,1.36
,11:45:47,4,3600,3102.8,1.43,13.3,7,11.8,0.214,10,50.2,1.36
,11:45:48,4,3600,3103.8,1.43,13.3,6,11.7,0.222,10,50.2,1.36
,11:45:49,4,3600,3104.8,1.43,13.3,6,11.7,0.224,10,50.2,1.37
,11:45:50,4,3600,3105.8,1.45,13.3,7,11.7,0.217,10,50.3,1.38
,11:45:51,4,3600,3106.8,1.45,13.3,7,11.7,0.21,10,50.3,1.39
,11:45:52,4,3600,3107.8,1.45,13.3,7,11.7,0.209,10,50.2,1.38
,11:45:53,4,3600,3108.8,1.44,13.3,7,11.7,0.208,10,50.2,1.37
,11:45:54,4,3600,3109.8,1.43,13.3,7,11.7,0.192,10,50.3,1.37
,11:45:55,4,3600,3110.8,1.43,13.3,7,11.7,0.193,10,50.3,1.37
,11:45:56,4,3600,3111.8,1.44,13.3,7,11.7,0.207,10,50.2,1.37
,11:45:57,4,3600,3112.8,1.44,13.3,7,11.6,0.215,10,50.2,1.37
,11:45:58,4,3600,3113.8,1.44,13.3,6,11.6,0.224,10,50.2,1.37
,11:45:59,4,3600,3114.8,1.45,13.3,7,11.6,0.217,10,50.2,1.38
,11:46:00,4,3600,3115.8,1.45,13.3,7,11.6,0.218,10,50.2,1.39
,11:46:01,4,3600,3116.8,1.45,13.3,7,11.6,0.218,10,50.2,1.39
,11:46:02,4,3600,3117.8,1.45,13.3,7,11.6,0.218,10,50.2,1.39
,11:46:03,4,3600,3118.8,1.45,13.3,7,11.6,0.218,10,50.2,1.39
,11:46:04,4,3600,3119.8,1.46,13.3,7,11.6,0.22,10,50.2,1.4
,11:46:05,4,3600,3120.8,1.47,13.3,7,11.6,0.212,10,50.3,1.4
,11:46:06,4,3600,3121.8,1.47,13.3,7,11.5,0.22,10,50.2,1.4
,11:46:07,4,3600,3122.8,1.46,13.3,6,11.5,0.228,10,50.2,1.4
,11:46:08,4,3600,3123.8,1.46,13.3,6,11.5,0.228,10,50.2,1.4
,11:46:09,4,3600,3124.8,1.47,13.3,7,11.5,0.212,10,50.2,1.41
,11:46:10,4,3600,3125.8,1.47,13.3,7,11.5,0.205,10,50.2,1.41
,11:46:11,4,3600,3126.8,1.47,13.3,7,11.5,0.198,10,50.2,1.4
,11:46:12,4,3600,3127.8,1.46,13.3,7,11.5,0.196,10,50.2,1.39
,11:46:13,4,3600,3128.8,1.45,13.3,7,11.5,0.195,10,50.2,1.38
,11:46:14,4,3600,3129.8,1.44,13.3,7,11.5,0.201,10,50.3,1.38
,11:46:15,4,3600,3130.8,1.44,13.3,7,11.5,0.208,10,50.2,1.38
,11:46:16,4,3600,3131.8,1.44,13.3,7,11.5,0.216,10,50.3,1.37
,11:46:17,4,3600,3132.8,1.44,13.3,6,11.4,0.224,10,50.2,1.37
,11:46:18,4,3600,3133.8,1.43,13.3,6,11.4,0.224,10,50.3,1.37
,11:46:19,4,3600,3134.8,1.44,13.3,7,11.4,0.216,10,50.2,1.37
,11:46:20,4,3600,3135.8,1.44,13.3,7,11.4,0.216,10,50.2,1.37
,11:46:21,4,3600,3136.8,1.44,13.3,6,11.4,0.224,10,50.2,1.37
,11:46:22,4,3600,3137.8,1.43,13.3,7,11.4,0.215,10,50.2,1.37
,11:46:23,4,3600,3138.8,1.43,13.3,7,11.3,0.207,10,50.3,1.37
,11:46:24,4,3600,3139.8,1.44,13.3,7,11.3,0.207,10,50.3,1.37
,11:46:25,4,3600,3140.8,1.43,13.3,7,11.3,0.215,10,50.2,1.37
,11:46:26,4,3600,3141.8,1.43,13.3,7,11.3,0.215,10,50.3,1.37
,11:46:27,4,3600,3142.8,1.43,13.3,7,11.3,0.215,10,50.2,1.37
,11:46:28,4,3600,3143.8,1.44,13.3,7,11.3,0.207,10,50.2,1.37
,11:46:29,4,3600,3144.8,1.43,13.3,7,11.3,0.207,10,50.2,1.37
,11:46:30,4,3600,3145.8,1.42,13.3,7,11.3,0.213,10,50.2,1.36
,11:46:31,4,3600,3146.8,1.42,13.3,7,11.3,0.213,10,50.2,1.36
,11:46:32,4,3600,3147.8,1.42,13.3,7,11.2,0.213,10,50.2,1.36
,11:46:33,4,3600,3148.8,1.42,13.3,7,11.2,0.206,10,50.2,1.36
,11:46:34,4,3600,3149.8,1.43,13.3,7,11.2,0.214,10,50.2,1.36
,11:46:35,4,3600,3150.8,1.43,13.3,7,11.2,0.214,10,50.2,1.36
,11:46:36,4,3600,3151.8,1.43,13.3,7,11.2,0.206,10,50.2,1.36
,11:46:37,4,3600,3152.8,1.43,13.3,7,11.2,0.206,10,50.2,1.36
,11:46:38,4,3600,3153.8,1.43,13.3,7,11.2,0.199,10,50.2,1.36
,11:46:39,4,3600,3154.8,1.43,13.3,7,11.2,0.199,10,50.2,1.36
,11:46:40,4,3600,3155.8,1.43,13.3,7,11.2,0.206,10,50.2,1.36
,11:46:41,4,3600,3156.8,1.42,13.3,7,11.1,0.213,10,50.2,1.36
,11:46:42,4,3600,3157.8,1.41,13.3,7,11.1,0.212,10,50.2,1.35
,11:46:43,4,3600,3158.8,1.41,13.3,7,11.1,0.211,10,50.2,1.34
,11:46:44,4,3600,3159.8,1.41,13.3,7,11.1,0.204,10,50.2,1.35
,11:46:45,4,3600,3160.8,1.42,13.3,7,11.1,0.213,10,50.2,1.35
,11:46:46,4,3600,3161.8,1.42,13.3,7,11.1,0.213,10,50.2,1.36
,11:46:47,4,3600,3162.8,1.42,13.3,7,11.1,0.205,10,50.2,1.36
,11:46:48,4,3600,3163.8,1.42,13.3,7,11.1,0.205,10,50.2,1.36
,11:46:49,4,3600,3164.8,1.42,13.3,7,11.1,0.205,10,50.2,1.36
,11:46:50,4,3600,3165.8,1.42,13.3,7,11,0.205,10,50.2,1.36
,11:46:51,4,3600,3166.8,1.42,13.3,7,11,0.205,10,50.2,1.36
,11:46:52,4,3600,3167.8,1.42,13.3,7,11,0.205,10,50.2,1.36
,11:46:53,4,3600,3168.8,1.42,13.3,7,11,0.213,10,50.2,1.36
,11:46:54,4,3600,3169.8,1.42,13.3,7,11,0.213,10,50.2,1.36
,11:46:55,4,3600,3170.8,1.42,13.3,7,11,0.213,10,50.2,1.36
,11:46:56,4,3600,3171.8,1.42,13.3,7,11,0.205,10,50.2,1.36
,11:46:57,4,3600,3172.8,1.42,13.3,7,11,0.206,10,50.2,1.36
,11:46:58,4,3600,3173.8,1.43,13.3,7,11,0.206,10,50.2,1.36
,11:46:59,4,3600,3174.8,1.43,13.3,7,10.9,0.206,10,50.2,1.36
,11:47:00,4,3600,3175.8,1.43,13.3,7,10.9,0.206,10,50.2,1.36
,11:47:01,4,3600,3176.8,1.43,13.3,7,10.9,0.206,10,50.2,1.36
,11:47:02,4,3600,3177.8,1.43,13.3,7,10.9,0.206,10,50.2,1.37
,11:47:03,4,3600,3178.8,1.43,13.3,7,10.9,0.207,10,50.3,1.37
,11:47:04,4,3600,3179.8,1.43,13.3,7,10.9,0.206,10,50.2,1.36
,11:47:05,4,3600,3180.8,1.42,13.3,7,10.9,0.213,10,50.3,1.35
,11:47:06,4,3600,3181.8,1.42,13.3,7,10.9,0.213,10,50.2,1.36
,11:47:07,4,3600,3182.8,1.43,13.3,7,10.9,0.206,10,50.2,1.36
,11:47:08,4,3600,3183.8,1.43,13.3,7,10.9,0.207,10,50.3,1.37
,11:47:09,4,3600,3184.8,1.43,13.3,7,10.9,0.207,10,50.3,1.37
,11:47:10,4,3600,3185.8,1.43,13.3,7,10.9,0.199,10,50.3,1.36
,11:47:11,4,3600,3186.8,1.43,13.3,7,10.9,0.206,10,50.2,1.36
,11:47:12,4,3600,3187.8,1.42,13.3,7,10.9,0.205,10,50.2,1.35
,11:47:13,4,3600,3188.8,1.41,13.3,7,10.8,0.204,10,50.3,1.35
,11:47:14,4,3600,3189.8,1.41,13.3,7,10.8,0.203,10,50.3,1.34
,11:47:15,4,3600,3190.8,1.4,13.3,7,10.8,0.195,10,50.3,1.34
,11:47:16,4,3600,3191.8,1.4,13.3,7,10.8,0.195,10,50.3,1.34
,11:47:17,4,3600,3192.8,1.4,13.3,7,10.8,0.195,10,50.2,1.34
,11:47:18,4,3600,3193.8,1.4,13.3,7,10.8,0.189,10,50.2,1.34
,11:47:19,4,3600,3194.8,1.4,13.3,7,10.8,0.188,10,50.3,1.34
,11:47:20,4,3600,3195.8,1.4,13.3,7,10.8,0.194,10,50.3,1.33
,11:47:21,4,3600,3196.8,1.38,13.3,7,10.8,0.207,10,50.2,1.32
,11:47:22,4,3600,3197.8,1.38,13.3,6,10.8,0.215,10,50.2,1.32
,11:47:23,4,3600,3198.8,1.38,13.3,7,10.8,0.207,10,50.2,1.32
,11:47:24,4,3600,3199.8,1.39,13.3,7,10.7,0.208,10,50.2,1.33
,11:47:25,4,3600,3200.8,1.39,13.3,7,10.7,0.209,10,50.2,1.33
,11:47:26,4,3600,3201.8,1.39,13.3,6,10.7,0.217,10,50.3,1.33
,11:47:27,4,3600,3202.8,1.4,13.3,7,10.7,0.21,10,50.3,1.34
,11:47:28,4,3600,3203.8,1.4,13.3,7,10.7,0.21,10,50.3,1.34
,11:47:29,4,3600,3204.8,1.4,13.3,7,10.7,0.21,10,50.3,1.34
,11:47:30,4,3600,3205.8,1.39,13.3,6,10.7,0.217,10,50.3,1.33
,11:47:31,4,3600,3206.8,1.39,13.3,6,10.7,0.217,10,50.2,1.33
,11:47:32,4,3600,3207.8,1.4,13.3,6,10.7,0.218,10,50.2,1.34
,11:47:33,4,3600,3208.8,1.41,13.3,7,10.7,0.211,10,50.3,1.34
,11:47:34,4,3600,3209.8,1.41,13.3,7,10.7,0.204,10,50.3,1.35
,11:47:35,4,3600,3210.8,1.41,13.3,7,10.7,0.203,10,50.2,1.34
,11:47:36,4,3600,3211.8,1.4,13.3,7,10.7,0.202,10,50.3,1.34
,11:47:37,4,3600,3212.8,1.39,13.3,7,10.7,0.201,10,50.3,1.33
,11:47:38,4,3600,3213.8,1.39,13.3,7,10.6,0.201,10,50.3,1.33
,11:47:39,4,3600,3214.8,1.39,13.3,7,10.6,0.2,10,50.3,1.33
,11:47:40,4,3600,3215.8,1.39,13.3,7,10.6,0.209,10,50.2,1.33
,11:47:41,4,3600,3216.8,1.4,13.3,7,10.6,0.21,10,50.3,1.34
,11:47:42,4,3600,3217.8,1.41,13.3,7,10.6,0.204,10,50.2,1.35
,11:47:43,4,3600,3218.8,1.42,13.3,7,10.6,0.204,10,50.3,1.35
,11:47:44,4,3600,3219.8,1.41,13.3,7,10.6,0.204,10,50.2,1.35
,11:47:45,4,3600,3220.8,1.41,13.3,7,10.6,0.211,10,50.2,1.34
,11:47:46,4,3600,3221.8,1.4,13.3,7,10.6,0.21,10,50.3,1.34
,11:47:47,4,3600,3222.8,1.4,13.3,7,10.6,0.21,10,50.3,1.34
,11:47:48,4,3600,3223.8,1.41,13.3,7,10.6,0.204,10,50.2,1.35
,11:47:49,4,3600,3224.8,1.41,13.3,7,10.6,0.203,10,50.2,1.34
,11:47:50,4,3600,3225.8,1.41,13.3,7,10.6,0.203,10,50.2,1.34
,11:47:51,4,3600,3226.8,1.41,13.3,7,10.6,0.203,10,50.2,1.34
,11:47:52,4,3600,3227.8,1.41,13.3,7,10.6,0.196,10,50.2,1.35
,11:47:53,4,3600,3228.8,1.41,13.3,7,10.6,0.204,10,50.2,1.35
,11:47:54,4,3600,3229.8,1.4,13.3,7,10.6,0.203,10,50.3,1.34
,11:47:55,4,3600,3230.8,1.4,13.3,7,10.6,0.209,10,50.2,1.33
,11:47:56,4,3600,3231.8,1.39,13.3,7,10.6,0.201,10,50.3,1.33
,11:47:57,4,3600,3232.8,1.4,13.3,7,10.6,0.202,10,50.2,1.33
,11:47:58,4,3600,3233.8,1.39,13.3,7,10.6,0.194,10,50.2,1.33
,11:47:59,4,3600,3234.8,1.39,13.3,7,10.6,0.193,10,50.2,1.32
,11:48:00,4,3600,3235.8,1.38,13.3,7,10.6,0.192,10,50.3,1.32
,11:48:01,4,3600,3236.8,1.37,13.3,7,10.6,0.198,10,50.2,1.31
,11:48:02,4,3600,3237.8,1.37,13.3,7,10.6,0.198,10,50.2,1.31
,11:48:03,4,3600,3238.8,1.37,13.3,7,10.6,0.206,10,50.2,1.31
,11:48:04,4,3600,3239.8,1.37,13.3,7,10.6,0.206,10,50.3,1.31
,11:48:05,4,3600,3240.8,1.37,13.3,7,10.6,0.206,10,50.3,1.31
,11:48:06,4,3600,3241.8,1.37,13.3,7,10.6,0.206,10,50.3,1.31
,11:48:07,4,3600,3242.8,1.38,13.3,7,10.6,0.207,10,50.3,1.32
,11:48:08,4,3600,3243.8,1.39,13.3,7,10.6,0.209,10,50.3,1.33
,11:48:09,4,3600,3244.8,1.4,13.3,7,10.6,0.209,10,50.2,1.33
,11:48:10,4,3600,3245.8,1.4,13.3,7,10.6,0.21,10,50.2,1.34
,11:48:11,4,3600,3246.8,1.4,13.3,7,10.5,0.202,10,50.2,1.34
,11:48:12,4,3600,3247.8,1.39,13.3,7,10.5,0.209,10,50.2,1.33
,11:48:13,4,3600,3248.8,1.39,13.3,7,10.5,0.208,10,50.2,1.32
,11:48:14,4,3600,3249.8,1.39,13.3,7,10.5,0.208,10,50.3,1.32
,11:48:15,4,3600,3250.8,1.39,13.3,7,10.5,0.2,10,50.3,1.33
,11:48:16,4,3600,3251.8,1.39,13.3,7,10.5,0.201,10,50.2,1.33
,11:48:17,4,3600,3252.8,1.39,13.3,7,10.5,0.201,10,50.2,1.33
,11:48:18,4,3600,3253.8,1.39,13.3,7,10.5,0.208,10,50.2,1.33
,11:48:19,4,3600,3254.8,1.38,13.3,7,10.5,0.207,10,50.2,1.32
,11:48:20,4,3600,3255.8,1.38,13.3,7,10.5,0.207,10,50.2,1.32
,11:48:21,4,3600,3256.8,1.38,13.3,7,10.5,0.2,10,50.2,1.32
,11:48:22,4,3600,3257.8,1.39,13.3,7,10.5,0.201,10,50.2,1.33
,11:48:23,4,3600,3258.8,1.39,13.3,7,10.5,0.201,10,50.2,1.33
,11:48:24,4,3600,3259.8,1.39,13.3,7,10.5,0.2,10,50.2,1.33
,11:48:25,4,3600,3260.8,1.39,13.3,7,10.5,0.2,10,50.3,1.32
,11:48:26,4,3600,3261.8,1.39,13.3,7,10.5,0.2,10,50.2,1.33
,11:48:27,4,3600,3262.8,1.39,13.3,7,10.5,0.209,10,50.2,1.33
,11:48:28,4,3600,3263.8,1.39,13.3,7,10.5,0.201,10,50.2,1.33
,11:48:29,4,3600,3264.8,1.4,13.3,7,10.5,0.194,10,50.3,1.33
,11:48:30,4,3600,3265.8,1.39,13.3,7,10.5,0.187,10,50.2,1.33
,11:48:31,4,3600,3266.8,1.39,13.3,7,10.5,0.187,10,50.2,1.33
,11:48:32,4,3600,3267.8,1.38,13.3,7,10.5,0.186,10,50.2,1.32
