Data file,,SORONA_ISO10_12C_004_12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,03/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:07:33 on 03/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,21:35:55,4,43200,26901.6,0.69,13.3,7,11.7,0.103,10,2.3,0.64
,21:35:56,4,43200,26902.6,0.69,13.3,7,11.7,0.103,10,2.3,0.64
,21:35:57,4,43200,26903.6,0.69,13.3,7,11.7,0.104,10,2.3,0.65
,21:35:58,4,43200,26904.6,0.69,13.3,7,11.7,0.1,10,2.3,0.65
,21:35:59,4,43200,26905.6,0.69,13.3,7,11.7,0.1,10,2.3,0.65
,21:36:00,4,43200,26906.6,0.69,13.3,7,11.6,0.104,10,2.3,0.65
,21:36:01,4,43200,26907.6,0.69,13.3,7,11.6,0.103,10,2.3,0.64
,21:36:02,4,43200,26908.6,0.69,13.3,7,11.6,0.103,10,2.3,0.64
,21:36:03,4,43200,26909.6,0.69,13.3,7,11.6,0.103,10,2.3,0.64
,21:36:04,4,43200,26910.6,0.69,13.3,7,11.6,0.099,10,2.3,0.64
,21:36:05,4,43200,26911.6,0.69,13.3,7,11.6,0.1,10,2.3,0.65
,21:36:06,4,43200,26912.6,0.69,13.3,7,11.6,0.099,10,2.3,0.64
,21:36:07,4,43200,26913.6,0.69,13.3,7,11.6,0.103,10,2.3,0.64
,21:36:08,4,43200,26914.6,0.68,13.3,7,11.6,0.102,10,2.3,0.64
,21:36:09,4,43200,26915.6,0.69,13.3,7,11.6,0.103,10,2.3,0.64
,21:36:10,4,43200,26916.6,0.69,13.3,7,11.5,0.096,10,2.3,0.64
,21:36:11,4,43200,26917.6,0.69,13.3,7,11.5,0.096,10,2.3,0.64
,21:36:12,4,43200,26918.6,0.69,13.3,7,11.5,0.099,10,2.3,0.64
,21:36:13,4,43200,26919.6,0.69,13.3,7,11.5,0.099,10,2.3,0.64
,21:36:14,4,43200,26920.6,0.68,13.3,7,11.5,0.099,10,2.3,0.64
,21:36:15,4,43200,26921.6,0.68,13.3,7,11.5,0.099,10,2.3,0.64
,21:36:16,4,43200,26922.6,0.68,13.3,7,11.4,0.099,10,2.3,0.64
,21:36:17,4,43200,26923.6,0.68,13.3,7,11.4,0.099,10,2.3,0.64
,21:36:18,4,43200,26924.6,0.68,13.3,7,11.4,0.098,10,2.2,0.64
,21:36:19,4,43200,26925.6,0.68,13.3,7,11.4,0.099,10,2.3,0.64
,21:36:20,4,43200,26926.6,0.69,13.3,7,11.4,0.103,10,2.3,0.64
,21:36:21,4,43200,26927.6,0.69,13.3,7,11.4,0.104,10,2.3,0.65
,21:36:22,4,43200,26928.6,0.69,13.3,7,11.4,0.1,10,2.3,0.65
,21:36:23,4,43200,26929.6,0.69,13.3,7,11.3,0.1,10,2.3,0.65
,21:36:24,4,43200,26930.6,0.69,13.3,7,11.3,0.104,10,2.3,0.65
,21:36:25,4,43200,26931.6,0.69,13.3,7,11.3,0.104,10,2.3,0.64
,21:36:26,4,43200,26932.6,0.69,13.3,7,11.3,0.103,10,2.3,0.64
,21:36:27,4,43200,26933.6,0.68,13.3,7,11.3,0.102,10,2.3,0.64
,21:36:28,4,43200,26934.6,0.68,13.3,7,11.3,0.098,10,2.3,0.64
,21:36:29,4,43200,26935.6,0.68,13.3,7,11.3,0.095,10,2.3,0.64
,21:36:30,4,43200,26936.6,0.68,13.3,7,11.3,0.099,10,2.3,0.64
,21:36:31,4,43200,26937.6,0.68,13.3,7,11.2,0.102,10,2.3,0.64
,21:36:32,4,43200,26938.6,0.68,13.3,7,11.2,0.102,10,2.3,0.63
,21:36:33,4,43200,26939.6,0.68,13.3,7,11.2,0.098,10,2.3,0.63
,21:36:34,4,43200,26940.6,0.68,13.3,7,11.2,0.098,10,2.3,0.64
,21:36:35,4,43200,26941.6,0.68,13.3,7,11.2,0.095,10,2.3,0.64
,21:36:36,4,43200,26942.6,0.68,13.3,7,11.2,0.099,10,2.3,0.64
,21:36:37,4,43200,26943.6,0.68,13.3,7,11.2,0.102,10,2.3,0.64
,21:36:38,4,43200,26944.6,0.68,13.3,7,11.1,0.098,10,2.3,0.64
,21:36:39,4,43200,26945.6,0.68,13.3,7,11.1,0.095,10,2.3,0.64
,21:36:40,4,43200,26946.6,0.68,13.3,7,11.1,0.098,10,2.3,0.64
,21:36:41,4,43200,26947.6,0.68,13.3,7,11.1,0.102,10,2.3,0.63
,21:36:42,4,43200,26948.6,0.68,13.3,7,11.1,0.102,10,2.3,0.63
,21:36:43,4,43200,26949.6,0.68,13.3,7,11.1,0.102,10,2.3,0.64
,21:36:44,4,43200,26950.6,0.68,13.3,7,11.1,0.099,10,2.3,0.64
,21:36:45,4,43200,26951.6,0.68,13.3,7,11.1,0.099,10,2.3,0.64
,21:36:46,4,43200,26952.6,0.68,13.3,7,11.1,0.098,10,2.3,0.64
,21:36:47,4,43200,26953.6,0.68,13.3,7,11,0.102,10,2.3,0.64
,21:36:48,4,43200,26954.6,0.68,13.3,7,11,0.101,10,2.3,0.63
,21:36:49,4,43200,26955.6,0.68,13.3,7,11,0.098,10,2.3,0.63
,21:36:50,4,43200,26956.6,0.68,13.3,7,11,0.098,10,2.3,0.63
,21:36:51,4,43200,26957.6,0.68,13.3,7,11,0.098,10,2.3,0.64
,21:36:52,4,43200,26958.6,0.68,13.3,7,11,0.095,10,2.3,0.64
,21:36:53,4,43200,26959.6,0.68,13.3,7,11,0.098,10,2.3,0.64
,21:36:54,4,43200,26960.6,0.68,13.3,7,10.9,0.102,10,2.3,0.64
,21:36:55,4,43200,26961.6,0.68,13.3,7,10.9,0.102,10,2.3,0.64
,21:36:56,4,43200,26962.6,0.68,13.3,7,10.9,0.099,10,2.3,0.64
,21:36:57,4,43200,26963.6,0.68,13.3,7,10.9,0.099,10,2.3,0.64
,21:36:58,4,43200,26964.6,0.68,13.3,7,10.9,0.099,10,2.3,0.64
,21:36:59,4,43200,26965.6,0.68,13.3,7,10.9,0.102,10,2.3,0.64
,21:37:00,4,43200,26966.6,0.68,13.3,7,10.9,0.102,10,2.3,0.63
,21:37:01,4,43200,26967.6,0.68,13.3,7,10.9,0.102,10,2.3,0.64
,21:37:02,4,43200,26968.6,0.69,13.3,7,10.8,0.099,10,2.3,0.64
,21:37:03,4,43200,26969.6,0.69,13.3,7,10.8,0.099,10,2.3,0.64
,21:37:04,4,43200,26970.6,0.68,13.3,7,10.9,0.099,10,2.3,0.64
,21:37:05,4,43200,26971.6,0.68,13.3,7,10.8,0.102,10,2.3,0.64
,21:37:06,4,43200,26972.6,0.68,13.3,7,10.8,0.098,10,2.3,0.64
,21:37:07,4,43200,26973.6,0.68,13.3,7,10.8,0.099,10,2.3,0.64
,21:37:08,4,43200,26974.6,0.68,13.3,7,10.8,0.099,10,2.3,0.64
,21:37:09,4,43200,26975.6,0.68,13.3,7,10.8,0.102,10,2.3,0.64
,21:37:10,4,43200,26976.6,0.68,13.3,7,10.8,0.102,10,2.3,0.64
,21:37:11,4,43200,26977.6,0.68,13.3,7,10.8,0.098,10,2.3,0.64
,21:37:12,4,43200,26978.6,0.68,13.3,7,10.8,0.098,10,2.3,0.64
,21:37:13,4,43200,26979.6,0.68,13.3,7,10.7,0.102,10,2.3,0.64
,21:37:14,4,43200,26980.6,0.68,13.3,7,10.7,0.098,10,2.3,0.63
,21:37:15,4,43200,26981.6,0.68,13.3,7,10.7,0.098,10,2.3,0.63
,21:37:16,4,43200,26982.6,0.68,13.3,7,10.7,0.101,10,2.3,0.63
,21:37:17,4,43200,26983.6,0.68,13.3,7,10.7,0.102,10,2.3,0.63
,21:37:18,4,43200,26984.6,0.68,13.3,7,10.7,0.102,10,2.3,0.64
,21:37:19,4,43200,26985.6,0.68,13.3,7,10.7,0.099,10,2.3,0.64
,21:37:20,4,43200,26986.6,0.68,13.3,7,10.7,0.099,10,2.3,0.64
,21:37:21,4,43200,26987.6,0.69,13.3,7,10.7,0.099,10,2.3,0.64
,21:37:22,4,43200,26988.6,0.69,13.3,7,10.7,0.103,10,2.3,0.64
,21:37:23,4,43200,26989.6,0.69,13.3,7,10.7,0.103,10,2.3,0.64
,21:37:24,4,43200,26990.6,0.69,13.3,7,10.6,0.103,10,2.3,0.64
,21:37:25,4,43200,26991.6,0.69,13.3,7,10.6,0.099,10,2.3,0.64
,21:37:26,4,43200,26992.6,0.69,13.3,7,10.6,0.099,10,2.3,0.64
,21:37:27,4,43200,26993.6,0.69,13.3,7,10.6,0.103,10,2.3,0.64
,21:37:28,4,43200,26994.6,0.69,13.3,7,10.6,0.103,10,2.3,0.64
,21:37:29,4,43200,26995.6,0.68,13.3,6,10.6,0.107,10,2.3,0.64
,21:37:30,4,43200,26996.6,0.68,13.3,7,10.6,0.102,10,2.3,0.64
,21:37:31,4,43200,26997.6,0.68,13.3,7,10.6,0.099,10,2.3,0.64
,21:37:32,4,43200,26998.6,0.69,13.3,7,10.6,0.099,10,2.3,0.64
,21:37:33,4,43200,26999.6,0.69,13.3,7,10.6,0.099,10,2.3,0.64
,21:37:34,4,43200,27000.6,0.69,13.3,7,10.6,0.099,10,2.3,0.64
,21:37:35,4,43200,27001.6,0.69,13.3,7,10.6,0.1,10,2.3,0.65
,21:37:36,4,43200,27002.6,0.69,13.3,7,10.5,0.104,10,2.3,0.65
,21:37:37,4,43200,27003.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:37:38,4,43200,27004.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:37:39,4,43200,27005.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:37:40,4,43200,27006.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:37:41,4,43200,27007.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:37:42,4,43200,27008.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:37:43,4,43200,27009.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:37:44,4,43200,27010.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:37:45,4,43200,27011.6,0.68,13.3,7,10.5,0.099,10,2.3,0.64
,21:37:46,4,43200,27012.6,0.69,13.3,7,10.5,0.103,10,2.3,0.64
,21:37:47,4,43200,27013.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:37:48,4,43200,27014.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:37:49,4,43200,27015.6,0.7,13.3,7,10.5,0.101,10,2.3,0.65
,21:37:50,4,43200,27016.6,0.7,13.3,7,10.5,0.097,10,2.3,0.65
,21:37:51,4,43200,27017.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:37:52,4,43200,27018.6,0.69,13.3,7,10.5,0.104,10,2.3,0.65
,21:37:53,4,43200,27019.6,0.69,13.3,7,10.5,0.104,10,2.3,0.64
,21:37:54,4,43200,27020.6,0.69,13.3,7,10.5,0.1,10,2.2,0.65
,21:37:55,4,43200,27021.6,0.69,13.3,7,10.5,0.096,10,2.3,0.65
,21:37:56,4,43200,27022.6,0.69,13.3,7,10.4,0.096,10,2.3,0.65
,21:37:57,4,43200,27023.6,0.69,13.3,7,10.4,0.099,10,2.3,0.64
,21:37:58,4,43200,27024.6,0.68,13.3,7,10.4,0.102,10,2.3,0.64
,21:37:59,4,43200,27025.6,0.68,13.3,7,10.4,0.102,10,2.3,0.64
,21:38:00,4,43200,27026.6,0.69,13.3,7,10.4,0.103,10,2.2,0.64
,21:38:01,4,43200,27027.6,0.69,13.3,7,10.4,0.099,10,2.3,0.64
,21:38:02,4,43200,27028.6,0.68,13.3,7,10.4,0.099,10,2.3,0.64
,21:38:03,4,43200,27029.6,0.68,13.3,7,10.4,0.098,10,2.2,0.63
,21:38:04,4,43200,27030.6,0.68,13.3,7,10.4,0.102,10,2.2,0.63
,21:38:05,4,43200,27031.6,0.69,13.3,7,10.4,0.103,10,2.3,0.64
,21:38:06,4,43200,27032.6,0.69,13.3,7,10.4,0.099,10,2.3,0.64
,21:38:07,4,43200,27033.6,0.69,13.3,7,10.4,0.1,10,2.3,0.65
,21:38:08,4,43200,27034.6,0.69,13.3,7,10.4,0.104,10,2.3,0.65
,21:38:09,4,43200,27035.6,0.69,13.3,7,10.4,0.104,10,2.3,0.65
,21:38:10,4,43200,27036.6,0.69,13.3,7,10.4,0.104,10,2.3,0.65
,21:38:11,4,43200,27037.6,0.69,13.3,7,10.4,0.099,10,2.3,0.64
,21:38:12,4,43200,27038.6,0.69,13.3,7,10.4,0.099,10,2.3,0.64
,21:38:13,4,43200,27039.6,0.68,13.3,7,10.4,0.102,10,2.3,0.64
,21:38:14,4,43200,27040.6,0.69,13.3,7,10.4,0.103,10,2.3,0.64
,21:38:15,4,43200,27041.6,0.69,13.3,7,10.4,0.103,10,2.3,0.64
,21:38:16,4,43200,27042.6,0.69,13.3,7,10.4,0.104,10,2.3,0.64
,21:38:17,4,43200,27043.6,0.69,13.3,7,10.4,0.1,10,2.3,0.65
,21:38:18,4,43200,27044.6,0.69,13.3,7,10.4,0.104,10,2.3,0.65
,21:38:19,4,43200,27045.6,0.69,13.3,7,10.4,0.104,10,2.3,0.65
,21:38:20,4,43200,27046.6,0.69,13.3,7,10.4,0.1,10,2.3,0.65
,21:38:21,4,43200,27047.6,0.69,13.3,7,10.4,0.096,10,2.3,0.65
,21:38:22,4,43200,27048.6,0.69,13.3,7,10.4,0.099,10,2.3,0.64
,21:38:23,4,43200,27049.6,0.69,13.3,7,10.4,0.103,10,2.3,0.64
,21:38:24,4,43200,27050.6,0.69,13.3,7,10.4,0.103,10,2.3,0.64
,21:38:25,4,43200,27051.6,0.69,13.3,7,10.4,0.099,10,2.3,0.64
,21:38:26,4,43200,27052.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:38:27,4,43200,27053.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:38:28,4,43200,27054.6,0.69,13.3,7,10.5,0.104,10,2.3,0.65
,21:38:29,4,43200,27055.6,0.69,13.3,7,10.5,0.104,10,2.3,0.65
,21:38:30,4,43200,27056.6,0.69,13.3,7,10.5,0.104,10,2.3,0.64
,21:38:31,4,43200,27057.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:32,4,43200,27058.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:33,4,43200,27059.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:34,4,43200,27060.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:35,4,43200,27061.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:36,4,43200,27062.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:38:37,4,43200,27063.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:38:38,4,43200,27064.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:39,4,43200,27065.6,0.69,13.3,7,10.5,0.103,10,2.2,0.64
,21:38:40,4,43200,27066.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:41,4,43200,27067.6,0.69,13.3,7,10.5,0.103,10,2.3,0.65
,21:38:42,4,43200,27068.6,0.69,13.3,7,10.5,0.1,10,2.3,0.65
,21:38:43,4,43200,27069.6,0.69,13.3,7,10.5,0.096,10,2.3,0.65
,21:38:44,4,43200,27070.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:45,4,43200,27071.6,0.69,13.3,7,10.5,0.099,10,2.3,0.64
,21:38:46,4,43200,27072.6,0.69,13.3,7,10.5,0.103,10,2.3,0.64
,21:38:47,4,43200,27073.6,0.69,13.3,7,10.5,0.104,10,2.3,0.65
,21:38:48,4,43200,27074.6,0.7,13.3,7,10.5,0.101,10,2.3,0.65
,21:38:49,4,43200,27075.6,0.7,13.3,7,10.6,0.101,10,2.3,0.65
,21:38:50,4,43200,27076.6,0.7,13.3,7,10.6,0.101,10,2.3,0.65
,21:38:51,4,43200,27077.6,0.7,13.3,7,10.6,0.104,10,2.3,0.65
,21:38:52,4,43200,27078.6,0.7,13.3,7,10.6,0.104,10,2.3,0.65
,21:38:53,4,43200,27079.6,0.7,13.3,7,10.6,0.104,10,2.3,0.65
,21:38:54,4,43200,27080.6,0.7,13.3,7,10.6,0.101,10,2.3,0.65
,21:38:55,4,43200,27081.6,0.7,13.3,7,10.6,0.101,10,2.3,0.66
,21:38:56,4,43200,27082.6,0.7,13.3,7,10.6,0.101,10,2.3,0.65
,21:38:57,4,43200,27083.6,0.7,13.3,7,10.6,0.104,10,2.3,0.65
,21:38:58,4,43200,27084.6,0.7,13.3,7,10.6,0.104,10,2.3,0.65
,21:38:59,4,43200,27085.6,0.69,13.3,7,10.6,0.1,10,2.3,0.65
,21:39:00,4,43200,27086.6,0.69,13.3,7,10.6,0.1,10,2.3,0.65
,21:39:01,4,43200,27087.6,0.69,13.3,7,10.6,0.104,10,2.3,0.65
,21:39:02,4,43200,27088.6,0.7,13.3,7,10.6,0.101,10,2.3,0.65
,21:39:03,4,43200,27089.6,0.7,13.3,7,10.6,0.101,10,2.3,0.65
,21:39:04,4,43200,27090.6,0.7,13.3,7,10.6,0.104,10,2.3,0.65
,21:39:05,4,43200,27091.6,0.69,13.3,7,10.7,0.104,10,2.3,0.65
,21:39:06,4,43200,27092.6,0.69,13.3,7,10.7,0.1,10,2.3,0.65
,21:39:07,4,43200,27093.6,0.69,13.3,7,10.7,0.1,10,2.3,0.65
,21:39:08,4,43200,27094.6,0.7,13.3,7,10.7,0.101,10,2.3,0.65
,21:39:09,4,43200,27095.6,0.7,13.3,7,10.7,0.101,10,2.3,0.65
,21:39:10,4,43200,27096.6,0.69,13.3,7,10.7,0.104,10,2.3,0.65
,21:39:11,4,43200,27097.6,0.69,13.3,7,10.7,0.104,10,2.3,0.65
,21:39:12,4,43200,27098.6,0.69,13.3,7,10.7,0.104,10,2.3,0.65
,21:39:13,4,43200,27099.6,0.7,13.3,7,10.7,0.101,10,2.3,0.65
,21:39:14,4,43200,27100.6,0.7,13.3,7,10.8,0.101,10,2.2,0.65
,21:39:15,4,43200,27101.6,0.7,13.3,7,10.8,0.101,10,2.3,0.65
,21:39:16,4,43200,27102.6,0.7,13.3,7,10.8,0.105,10,2.2,0.65
,21:39:17,4,43200,27103.6,0.69,13.3,7,10.8,0.104,10,2.3,0.65
,21:39:18,4,43200,27104.6,0.69,13.3,7,10.8,0.104,10,2.3,0.65
,21:39:19,4,43200,27105.6,0.7,13.3,7,10.8,0.101,10,2.3,0.65
,21:39:20,4,43200,27106.6,0.7,13.3,7,10.8,0.101,10,2.3,0.65
,21:39:21,4,43200,27107.6,0.7,13.3,7,10.8,0.105,10,2.3,0.65
,21:39:22,4,43200,27108.6,0.7,13.3,7,10.8,0.101,10,2.3,0.65
,21:39:23,4,43200,27109.6,0.7,13.3,7,10.8,0.104,10,2.3,0.65
,21:39:24,4,43200,27110.6,0.7,13.3,7,10.8,0.104,10,2.2,0.65
,21:39:25,4,43200,27111.6,0.7,13.3,7,10.9,0.101,10,2.3,0.65
,21:39:26,4,43200,27112.6,0.7,13.3,7,10.9,0.101,10,2.3,0.65
,21:39:27,4,43200,27113.6,0.7,13.3,7,10.9,0.104,10,2.2,0.65
,21:39:28,4,43200,27114.6,0.69,13.3,7,10.9,0.104,10,2.3,0.65
,21:39:29,4,43200,27115.6,0.7,13.3,7,10.9,0.104,10,2.2,0.65
,21:39:30,4,43200,27116.6,0.7,13.3,7,10.9,0.105,10,2.2,0.65
,21:39:31,4,43200,27117.6,0.7,13.3,7,10.9,0.101,10,2.2,0.65
,21:39:32,4,43200,27118.6,0.7,13.3,7,10.9,0.101,10,2.2,0.65
,21:39:33,4,43200,27119.6,0.7,13.3,7,10.9,0.101,10,2.2,0.65
,21:39:34,4,43200,27120.6,0.7,13.3,7,11,0.104,10,2.2,0.65
,21:39:35,4,43200,27121.6,0.7,13.3,7,11,0.104,10,2.2,0.65
,21:39:36,4,43200,27122.6,0.69,13.3,7,11,0.104,10,2.2,0.65
,21:39:37,4,43200,27123.6,0.7,13.3,7,11,0.097,10,2.2,0.65
,21:39:38,4,43200,27124.6,0.7,13.3,7,11,0.098,10,2.2,0.66
,21:39:39,4,43200,27125.6,0.7,13.3,7,11,0.102,10,2.2,0.66
,21:39:40,4,43200,27126.6,0.71,13.3,7,11,0.106,10,2.2,0.66
,21:39:41,4,43200,27127.6,0.7,13.3,7,11,0.106,10,2.2,0.66
,21:39:42,4,43200,27128.6,0.7,13.3,7,11,0.105,10,2.3,0.66
,21:39:43,4,43200,27129.6,0.7,13.3,7,11.1,0.101,10,2.2,0.66
,21:39:44,4,43200,27130.6,0.7,13.3,7,11.1,0.101,10,2.3,0.66
,21:39:45,4,43200,27131.6,0.7,13.3,7,11.1,0.101,10,2.2,0.66
,21:39:46,4,43200,27132.6,0.7,13.3,7,11.1,0.101,10,2.2,0.65
,21:39:47,4,43200,27133.6,0.7,13.3,7,11.1,0.101,10,2.2,0.65
,21:39:48,4,43200,27134.6,0.7,13.3,7,11.1,0.097,10,2.2,0.65
,21:39:49,4,43200,27135.6,0.7,13.3,7,11.1,0.101,10,2.3,0.66
,21:39:50,4,43200,27136.6,0.71,13.3,7,11.2,0.102,10,2.2,0.66
,21:39:51,4,43200,27137.6,0.71,13.3,7,11.2,0.102,10,2.2,0.66
,21:39:52,4,43200,27138.6,0.71,13.3,7,11.2,0.102,10,2.2,0.66
,21:39:53,4,43200,27139.6,0.71,13.3,7,11.2,0.098,10,2.2,0.66
,21:39:54,4,43200,27140.6,0.71,13.3,7,11.2,0.102,10,2.2,0.66
,21:39:55,4,43200,27141.6,0.71,13.3,7,11.2,0.102,10,2.2,0.66
,21:39:56,4,43200,27142.6,0.71,13.3,7,11.2,0.106,10,2.2,0.66
,21:39:57,4,43200,27143.6,0.71,13.3,7,11.2,0.102,10,2.2,0.66
,21:39:58,4,43200,27144.6,0.71,13.3,7,11.2,0.098,10,2.2,0.66
,21:39:59,4,43200,27145.6,0.71,13.3,7,11.3,0.099,10,2.3,0.66
,21:40:00,4,43200,27146.6,0.71,13.3,7,11.3,0.102,10,2.2,0.66
,21:40:01,4,43200,27147.6,0.7,13.3,7,11.3,0.106,10,2.2,0.66
,21:40:02,4,43200,27148.6,0.7,13.3,7,11.3,0.105,10,2.2,0.66
,21:40:03,4,43200,27149.6,0.7,13.3,7,11.3,0.101,10,2.2,0.65
,21:40:04,4,43200,27150.6,0.7,13.3,7,11.3,0.101,10,2.3,0.65
,21:40:05,4,43200,27151.6,0.7,13.3,7,11.4,0.105,10,2.2,0.65
,21:40:06,4,43200,27152.6,0.7,13.3,7,11.4,0.105,10,2.2,0.66
,21:40:07,4,43200,27153.6,0.7,13.3,7,11.4,0.105,10,2.2,0.66
,21:40:08,4,43200,27154.6,0.7,13.3,7,11.4,0.097,10,2.3,0.65
,21:40:09,4,43200,27155.6,0.7,13.3,7,11.4,0.097,10,2.3,0.65
,21:40:10,4,43200,27156.6,0.7,13.3,7,11.4,0.101,10,2.2,0.65
,21:40:11,4,43200,27157.6,0.7,13.3,7,11.5,0.101,10,2.3,0.66
,21:40:12,4,43200,27158.6,0.7,13.3,7,11.5,0.101,10,2.3,0.66
,21:40:13,4,43200,27159.6,0.7,13.3,7,11.5,0.101,10,2.3,0.65
,21:40:14,4,43200,27160.6,0.7,13.3,7,11.5,0.101,10,2.3,0.65
,21:40:15,4,43200,27161.6,0.7,13.3,7,11.5,0.104,10,2.3,0.65
,21:40:16,4,43200,27162.6,0.7,13.3,7,11.5,0.105,10,2.3,0.65
,21:40:17,4,43200,27163.6,0.7,13.3,6,11.5,0.109,10,2.3,0.66
,21:40:18,4,43200,27164.6,0.7,13.3,7,11.5,0.102,10,2.3,0.66
,21:40:19,4,43200,27165.6,0.7,13.3,7,11.6,0.102,10,2.2,0.66
,21:40:20,4,43200,27166.6,0.7,13.3,7,11.6,0.106,10,2.2,0.66
,21:40:21,4,43200,27167.6,0.7,13.3,7,11.6,0.105,10,2.3,0.66
,21:40:22,4,43200,27168.6,0.7,13.3,7,11.6,0.106,10,2.3,0.66
,21:40:23,4,43200,27169.6,0.7,13.3,7,11.6,0.101,10,2.3,0.66
,21:40:24,4,43200,27170.6,0.7,13.3,7,11.7,0.101,10,2.2,0.65
,21:40:25,4,43200,27171.6,0.7,13.3,7,11.7,0.101,10,2.2,0.65
,21:40:26,4,43200,27172.6,0.7,13.3,7,11.7,0.102,10,2.2,0.66
,21:40:27,4,43200,27173.6,0.71,13.3,7,11.7,0.102,10,2.2,0.66
,21:40:28,4,43200,27174.6,0.71,13.3,7,11.7,0.098,10,2.2,0.66
,21:40:29,4,43200,27175.6,0.7,13.3,7,11.7,0.101,10,2.3,0.66
,21:40:30,4,43200,27176.6,0.7,13.3,7,11.8,0.105,10,2.2,0.65
,21:40:31,4,43200,27177.6,0.7,13.3,7,11.8,0.104,10,2.2,0.65
,21:40:32,4,43200,27178.6,0.7,13.3,7,11.8,0.104,10,2.3,0.65
,21:40:33,4,43200,27179.6,0.7,13.3,7,11.8,0.101,10,2.2,0.65
,21:40:34,4,43200,27180.6,0.7,13.3,7,11.8,0.101,10,2.3,0.65
,21:40:35,4,43200,27181.6,0.69,13.3,7,11.8,0.104,10,2.3,0.65
,21:40:36,4,43200,27182.6,0.69,13.3,6,11.8,0.108,10,2.2,0.65
,21:40:37,4,43200,27183.6,0.69,13.3,7,11.9,0.104,10,2.2,0.65
,21:40:38,4,43200,27184.6,0.69,13.3,7,11.9,0.104,10,2.2,0.65
,21:40:39,4,43200,27185.6,0.7,13.3,7,11.9,0.097,10,2.2,0.65
,21:40:40,4,43200,27186.6,0.69,13.3,7,11.9,0.1,10,2.3,0.65
,21:40:41,4,43200,27187.6,0.7,13.3,7,11.9,0.101,10,2.2,0.65
,21:40:42,4,43200,27188.6,0.69,13.3,7,12,0.1,10,2.2,0.65
,21:40:43,4,43200,27189.6,0.7,13.3,7,12,0.101,10,2.2,0.65
,21:40:44,4,43200,27190.6,0.7,13.3,7,12,0.101,10,2.2,0.65
,21:40:45,4,43200,27191.6,0.7,13.3,7,12,0.101,10,2.3,0.65
,21:40:46,4,43200,27192.6,0.7,13.3,7,12,0.104,10,2.3,0.65
,21:40:47,4,43200,27193.6,0.7,13.3,7,12,0.104,10,2.2,0.65
,21:40:48,4,43200,27194.6,0.7,13.3,7,12.1,0.105,10,2.2,0.66
,21:40:49,4,43200,27195.6,0.7,13.3,7,12.1,0.102,10,2.2,0.66
,21:40:50,4,43200,27196.6,0.7,13.3,7,12.1,0.101,10,2.2,0.66
,21:40:51,4,43200,27197.6,0.7,13.3,7,12.1,0.105,10,2.2,0.65
,21:40:52,4,43200,27198.6,0.7,13.3,7,12.1,0.104,10,2.2,0.65
,21:40:53,4,43200,27199.6,0.7,13.3,7,12.2,0.101,10,2.2,0.65
,21:40:54,4,43200,27200.6,0.7,13.3,7,12.1,0.097,10,2.2,0.65
,21:40:55,4,43200,27201.6,0.7,13.3,7,12.2,0.101,10,2.2,0.65
