Data file,,RA0.3_OILHEF10_12C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,13/05/2016,,,,,,,,,,
Lubricant,,10% HEF-contaminated ISO10,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:17:25 on 13/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:29:00,4,2700,694.5,0.97,13.3,9,11.4,0.108,10,50,0.92
,14:29:01,4,2700,695.5,0.97,13.3,9,11.4,0.108,10,50,0.93
,14:29:02,4,2700,696.5,0.97,13.3,9,11.4,0.108,10,50,0.93
,14:29:03,4,2700,697.5,0.97,13.3,9,11.4,0.108,10,50,0.92
,14:29:04,4,2700,698.5,0.97,13.3,9,11.5,0.108,10,50,0.93
,14:29:05,4,2700,699.5,0.98,13.3,9,11.5,0.106,10,50,0.93
,14:29:06,4,2700,700.5,0.97,13.3,9,11.5,0.105,10,50,0.93
,14:29:07,4,2700,701.5,0.97,13.3,9,11.5,0.105,10,50,0.92
,14:29:08,4,2700,702.5,0.97,13.3,9,11.5,0.108,10,50,0.92
,14:29:09,4,2700,703.5,0.97,13.3,9,11.5,0.108,10,50,0.93
,14:29:10,4,2700,704.5,0.97,13.3,9,11.6,0.108,10,50,0.93
,14:29:11,4,2700,705.5,0.97,13.3,9,11.6,0.108,10,50,0.92
,14:29:12,4,2700,706.5,0.98,13.3,9,11.6,0.109,10,50,0.93
,14:29:13,4,2700,707.5,0.98,13.3,9,11.6,0.109,10,50,0.93
,14:29:14,4,2700,708.5,0.98,13.3,9,11.6,0.109,10,50,0.93
,14:29:15,4,2700,709.5,0.97,13.3,9,11.6,0.105,10,50,0.93
,14:29:16,4,2700,710.5,0.98,13.3,9,11.7,0.103,10,50,0.93
,14:29:17,4,2700,711.5,0.97,13.3,9,11.7,0.105,10,50,0.93
,14:29:18,4,2700,712.5,0.97,13.3,9,11.7,0.108,10,50,0.92
,14:29:19,4,2700,713.5,0.97,13.3,9,11.7,0.108,10,50,0.92
,14:29:20,4,2700,714.5,0.97,13.3,9,11.7,0.111,10,50,0.92
,14:29:21,4,2700,715.5,0.97,13.3,9,11.7,0.111,10,50,0.92
,14:29:22,4,2700,716.5,0.97,13.3,9,11.7,0.111,10,50,0.92
,14:29:23,4,2700,717.5,0.98,13.3,9,11.7,0.109,10,50,0.93
,14:29:24,4,2700,718.5,0.98,13.3,9,11.8,0.106,10,50,0.93
,14:29:25,4,2700,719.5,0.98,13.3,9,11.8,0.103,10,50,0.93
,14:29:26,4,2700,720.5,0.97,13.3,9,11.8,0.102,10,50,0.93
,14:29:27,4,2700,721.5,0.98,13.3,9,11.8,0.106,10,50,0.93
,14:29:28,4,2700,722.5,0.97,13.3,9,11.8,0.108,10,50,0.93
,14:29:29,4,2700,723.5,0.97,13.3,9,11.8,0.111,10,50,0.92
,14:29:30,4,2700,724.5,0.97,13.3,9,11.9,0.111,10,50,0.92
,14:29:31,4,2700,725.5,0.98,13.3,9,11.9,0.109,10,50,0.93
,14:29:32,4,2700,726.5,0.98,13.3,9,11.9,0.106,10,50,0.93
,14:29:33,4,2700,727.5,0.97,13.3,9,11.9,0.105,10,50,0.93
,14:29:34,4,2700,728.5,0.97,13.3,9,11.9,0.105,10,50,0.93
,14:29:35,4,2700,729.5,0.97,13.3,9,11.9,0.108,10,50,0.93
,14:29:36,4,2700,730.5,0.97,13.3,9,12,0.108,10,50,0.92
,14:29:37,4,2700,731.5,0.97,13.3,9,12,0.108,10,50,0.92
,14:29:38,4,2700,732.5,0.97,13.3,9,12,0.108,10,50,0.93
,14:29:39,4,2700,733.5,0.97,13.3,9,12,0.108,10,50,0.93
,14:29:40,4,2700,734.5,0.97,13.3,9,12,0.103,10,50,0.93
,14:29:41,4,2700,735.5,0.98,13.3,9,12,0.106,10,50,0.93
,14:29:42,4,2700,736.5,0.98,13.3,9,12,0.109,10,50,0.93
,14:29:43,4,2700,737.5,0.97,13.3,9,12,0.108,10,50,0.93
,14:29:44,4,2700,738.5,0.97,13.3,9,12.1,0.112,10,50,0.93
,14:29:45,4,2700,739.5,0.98,13.3,9,12.1,0.112,10,50,0.94
,14:29:46,4,2700,740.5,0.98,13.3,9,12.1,0.11,10,50,0.94
,14:29:47,4,2700,741.5,0.98,13.3,9,12.1,0.106,10,50,0.93
,14:29:48,4,2700,742.5,0.98,13.3,9,12.1,0.106,10,50,0.94
,14:29:49,4,2700,743.5,0.98,13.3,9,12.2,0.11,10,50,0.94
,14:29:50,4,2700,744.5,0.98,13.3,9,12.2,0.112,10,50,0.93
,14:29:51,4,2700,745.5,0.97,13.3,9,12.2,0.108,10,50,0.93
,14:29:52,4,2700,746.5,0.98,13.3,9,12.2,0.109,10,50,0.94
,14:29:53,4,2700,747.5,0.99,13.3,9,12.2,0.11,10,50,0.95
,14:29:54,4,2700,748.5,0.99,13.3,9,12.2,0.107,10,50,0.94
,14:29:55,4,2700,749.5,0.98,13.3,9,12.3,0.103,10,50,0.93
,14:29:56,4,2700,750.5,0.98,13.3,9,12.3,0.106,10,50,0.94
,14:29:57,4,2700,751.5,0.98,13.3,9,12.3,0.11,10,50,0.94
,14:29:58,4,2700,752.5,0.98,13.3,9,12.3,0.109,10,50,0.94
,14:29:59,4,2700,753.5,0.98,13.3,9,12.3,0.112,10,50,0.93
,14:30:00,4,2700,754.5,0.98,13.3,9,12.3,0.113,10,50,0.94
,14:30:01,4,2700,755.5,0.98,13.3,9,12.3,0.11,10,50,0.94
,14:30:02,4,2700,756.5,0.98,13.3,9,12.3,0.109,10,50,0.93
,14:30:03,4,2700,757.5,0.98,13.3,9,12.3,0.109,10,50,0.94
,14:30:04,4,2700,758.5,0.99,13.3,9,12.4,0.107,10,50,0.94
,14:30:05,4,2700,759.5,0.99,13.3,9,12.4,0.107,10,50,0.94
,14:30:06,4,2700,760.5,0.98,13.3,9,12.4,0.106,10,50,0.93
,14:30:07,4,2700,761.5,0.98,13.3,9,12.4,0.109,10,50,0.94
,14:30:08,4,2700,762.5,0.98,13.3,9,12.4,0.11,10,50,0.94
,14:30:09,4,2700,763.5,0.98,13.3,9,12.4,0.109,10,50,0.94
,14:30:10,4,2700,764.5,0.98,13.3,9,12.5,0.109,10,50,0.94
,14:30:11,4,2700,765.5,0.99,13.3,9,12.5,0.11,10,50,0.95
,14:30:12,4,2700,766.5,0.99,13.3,9,12.5,0.108,10,50,0.95
,14:30:13,4,2700,767.5,0.99,13.3,9,12.5,0.104,10,50,0.94
,14:30:14,4,2700,768.5,0.98,13.3,9,12.6,0.103,10,50,0.94
,14:30:15,4,2700,769.5,0.98,13.3,9,12.6,0.109,10,50,0.94
,14:30:16,4,2700,770.5,0.98,13.3,9,12.6,0.109,10,50,0.93
,14:30:17,4,2700,771.5,0.98,13.3,9,12.6,0.109,10,50,0.93
,14:30:18,4,2700,772.5,0.98,13.3,9,12.6,0.109,10,50,0.93
,14:30:19,4,2700,773.5,0.98,13.3,9,12.6,0.109,10,50,0.94
,14:30:20,4,2700,774.5,0.98,13.3,9,12.6,0.109,10,50,0.94
,14:30:21,4,2700,775.5,0.98,13.3,9,12.6,0.11,10,50,0.94
,14:30:22,4,2700,776.5,0.99,13.3,9,12.6,0.11,10,50,0.94
,14:30:23,4,2700,777.5,0.98,13.3,9,12.7,0.11,10,50,0.94
,14:30:24,4,2700,778.5,0.98,13.3,9,12.7,0.112,10,50,0.94
,14:30:25,4,2700,779.5,0.99,13.3,9,12.7,0.113,10,50,0.94
,14:30:26,4,2700,780.5,0.99,13.3,9,12.7,0.11,10,50,0.94
,14:30:27,4,2700,781.5,0.99,13.3,9,12.7,0.107,10,50,0.94
,14:30:28,4,2700,782.5,0.99,13.3,9,12.7,0.107,10,50,0.95
,14:30:29,4,2700,783.5,1,13.3,9,12.8,0.111,10,50,0.95
,14:30:30,4,2700,784.5,0.99,13.3,9,12.8,0.111,10,50,0.95
,14:30:31,4,2700,785.5,0.99,13.3,9,12.8,0.113,10,50,0.94
,14:30:32,4,2700,786.5,0.99,13.3,9,12.8,0.11,10,50,0.95
,14:30:33,4,2700,787.5,1,13.3,9,12.8,0.108,10,50,0.96
,14:30:34,4,2700,788.5,1,13.3,9,12.8,0.108,10,50,0.96
,14:30:35,4,2700,789.5,1,13.3,9,12.9,0.108,10,50,0.95
,14:30:36,4,2700,790.5,0.99,13.3,9,12.9,0.107,10,50,0.94
,14:30:37,4,2700,791.5,0.99,13.3,9,12.9,0.111,10,50,0.95
,14:30:38,4,2700,792.5,1,13.3,9,12.9,0.111,10,50,0.95
,14:30:39,4,2700,793.5,0.99,13.3,9,12.9,0.11,10,50,0.95
,14:30:40,4,2700,794.5,0.99,13.3,9,12.9,0.11,10,50,0.94
,14:30:41,4,2700,795.5,1,13.3,9,12.9,0.111,10,50,0.95
,14:30:42,4,2700,796.5,1,13.3,9,12.9,0.112,10,50,0.96
,14:30:43,4,2700,797.5,1,13.3,9,13,0.108,10,50,0.95
,14:30:44,4,2700,798.5,0.99,13.3,9,13,0.11,10,50,0.95
,14:30:45,4,2700,799.5,1,13.3,9,13,0.111,10,50,0.95
,14:30:46,4,2700,800.5,1,13.3,9,13,0.111,10,50,0.95
,14:30:47,4,2700,801.5,0.99,13.3,9,13,0.111,10,50,0.95
,14:30:48,4,2700,802.5,0.99,13.3,9,13,0.11,10,50,0.94
,14:30:49,4,2700,803.5,1,13.3,9,13,0.108,10,50,0.95
,14:30:50,4,2700,804.5,1,13.3,9,13.1,0.109,10,50,0.96
,14:30:51,4,2700,805.5,1,13.3,9,13.1,0.112,10,50,0.95
,14:30:52,4,2700,806.5,0.99,13.3,9,13.1,0.108,10,50,0.95
,14:30:53,4,2700,807.5,1,13.3,9,13.1,0.105,10,50,0.95
,14:30:54,4,2700,808.5,1,13.3,9,13.1,0.111,10,50,0.95
,14:30:55,4,2700,809.5,0.99,13.3,9,13.1,0.114,10,50,0.95
,14:30:56,4,2700,810.5,0.99,13.3,9,13.1,0.113,10,50,0.94
,14:30:57,4,2700,811.5,1,13.3,9,13.1,0.114,10,50,0.95
,14:30:58,4,2700,812.5,1,13.3,9,13.1,0.115,10,50,0.95
,14:30:59,4,2700,813.5,1,13.3,9,13.1,0.111,10,50,0.95
,14:31:00,4,2700,814.5,0.99,13.3,9,13.2,0.111,10,50,0.95
,14:31:01,4,2700,815.5,1,13.3,9,13.2,0.112,10,50,0.96
,14:31:02,4,2700,816.5,1.01,13.3,9,13.2,0.109,10,50,0.96
,14:31:03,4,2700,817.5,1,13.3,9,13.2,0.106,10,50,0.96
,14:31:04,4,2700,818.5,1,13.3,9,13.2,0.105,10,50,0.95
,14:31:05,4,2700,819.5,1,13.3,9,13.2,0.108,10,50,0.95
,14:31:06,4,2700,820.5,1,13.3,9,13.2,0.108,10,50,0.96
,14:31:07,4,2700,821.5,0.99,13.3,9,13.2,0.111,10,50,0.95
,14:31:08,4,2700,822.5,0.99,13.3,9,13.2,0.11,10,50,0.94
,14:31:09,4,2700,823.5,0.99,13.3,9,13.2,0.11,10,50,0.95
,14:31:10,4,2700,824.5,0.99,13.3,9,13.3,0.114,10,50,0.94
,14:31:11,4,2700,825.5,0.99,13.3,9,13.3,0.11,10,50,0.94
,14:31:12,4,2700,826.5,0.99,13.3,9,13.3,0.11,10,50,0.94
,14:31:13,4,2700,827.5,1,13.3,9,13.3,0.111,10,50,0.95
,14:31:14,4,2700,828.5,1,13.3,9,13.3,0.111,10,50,0.95
,14:31:15,4,2700,829.5,1,13.3,9,13.3,0.108,10,50,0.95
,14:31:16,4,2700,830.5,1,13.3,9,13.3,0.105,10,50,0.95
,14:31:17,4,2700,831.5,1,13.3,9,13.3,0.106,10,50,0.96
,14:31:18,4,2700,832.5,1,13.3,9,13.3,0.111,10,50,0.95
,14:31:19,4,2700,833.5,0.99,13.3,9,13.3,0.11,10,50,0.94
,14:31:20,4,2700,834.5,0.99,13.3,9,13.3,0.113,10,50,0.94
,14:31:21,4,2700,835.5,0.99,13.3,9,13.3,0.11,10,50,0.95
,14:31:22,4,2700,836.5,0.99,13.3,9,13.3,0.11,10,50,0.94
,14:31:23,4,2700,837.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:24,4,2700,838.5,0.99,13.3,9,13.4,0.111,10,50,0.95
,14:31:25,4,2700,839.5,0.99,13.3,9,13.4,0.108,10,50,0.95
,14:31:26,4,2700,840.5,0.99,13.3,9,13.4,0.105,10,50,0.95
,14:31:27,4,2700,841.5,0.99,13.3,9,13.4,0.108,10,50,0.95
,14:31:28,4,2700,842.5,0.99,13.3,9,13.4,0.111,10,50,0.95
,14:31:29,4,2700,843.5,0.99,13.3,9,13.4,0.113,10,50,0.94
,14:31:30,4,2700,844.5,0.98,13.3,9,13.4,0.11,10,50,0.94
,14:31:31,4,2700,845.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:32,4,2700,846.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:33,4,2700,847.5,0.98,13.3,9,13.4,0.11,10,50,0.94
,14:31:34,4,2700,848.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:35,4,2700,849.5,0.99,13.3,9,13.4,0.107,10,50,0.95
,14:31:36,4,2700,850.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:37,4,2700,851.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:38,4,2700,852.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:39,4,2700,853.5,0.99,13.3,9,13.4,0.11,10,50,0.94
,14:31:40,4,2700,854.5,0.98,13.3,9,13.4,0.113,10,50,0.94
,14:31:41,4,2700,855.5,0.99,13.3,9,13.5,0.111,10,50,0.95
,14:31:42,4,2700,856.5,1,13.3,9,13.5,0.108,10,50,0.95
,14:31:43,4,2700,857.5,0.99,13.3,9,13.5,0.108,10,50,0.95
,14:31:44,4,2700,858.5,0.99,13.3,9,13.5,0.11,10,50,0.94
,14:31:45,4,2700,859.5,0.99,13.3,9,13.5,0.113,10,50,0.94
,14:31:46,4,2700,860.5,0.99,13.3,9,13.5,0.113,10,50,0.94
,14:31:47,4,2700,861.5,0.99,13.3,9,13.5,0.11,10,50,0.94
,14:31:48,4,2700,862.5,0.99,13.3,9,13.5,0.107,10,50,0.94
,14:31:49,4,2700,863.5,1,13.3,9,13.5,0.105,10,50,0.95
,14:31:50,4,2700,864.5,1,13.3,9,13.5,0.105,10,50,0.95
,14:31:51,4,2700,865.5,0.99,13.3,9,13.5,0.104,10,50,0.94
,14:31:52,4,2700,866.5,0.98,13.3,9,13.5,0.11,10,50,0.94
,14:31:53,4,2700,867.5,0.99,13.3,9,13.5,0.11,10,50,0.94
,14:31:54,4,2700,868.5,0.99,13.3,8,13.5,0.117,10,50,0.94
,14:31:55,4,2700,869.5,0.98,13.3,8,13.5,0.116,10,50,0.94
,14:31:56,4,2700,870.5,0.98,13.3,9,13.5,0.11,10,50,0.94
,14:31:57,4,2700,871.5,0.99,13.3,9,13.5,0.108,10,50,0.95
,14:31:58,4,2700,872.5,0.99,13.3,9,13.5,0.105,10,50,0.95
,14:31:59,4,2700,873.5,0.99,13.3,9,13.5,0.107,10,50,0.94
,14:32:00,4,2700,874.5,0.98,13.3,9,13.5,0.109,10,50,0.94
,14:32:01,4,2700,875.5,0.98,13.3,9,13.5,0.113,10,50,0.94
,14:32:02,4,2700,876.5,0.98,13.3,9,13.5,0.113,10,50,0.94
,14:32:03,4,2700,877.5,0.98,13.3,9,13.5,0.107,10,50,0.94
,14:32:04,4,2700,878.5,0.98,13.3,9,13.5,0.107,10,50,0.94
,14:32:05,4,2700,879.5,0.99,13.3,9,13.5,0.107,10,50,0.95
,14:32:06,4,2700,880.5,0.98,13.3,9,13.5,0.11,10,50,0.94
,14:32:07,4,2700,881.5,0.98,13.3,9,13.5,0.112,10,50,0.93
,14:32:08,4,2700,882.5,0.98,13.3,9,13.5,0.109,10,50,0.93
,14:32:09,4,2700,883.5,0.99,13.3,9,13.5,0.11,10,50,0.94
,14:32:10,4,2700,884.5,0.99,13.3,9,13.5,0.107,10,50,0.94
,14:32:11,4,2700,885.5,0.98,13.3,9,13.5,0.106,10,50,0.94
,14:32:12,4,2700,886.5,0.98,13.3,9,13.5,0.109,10,50,0.93
,14:32:13,4,2700,887.5,0.98,13.3,9,13.5,0.112,10,50,0.93
,14:32:14,4,2700,888.5,0.97,13.3,9,13.5,0.108,10,50,0.93
,14:32:15,4,2700,889.5,0.97,13.3,9,13.5,0.108,10,50,0.92
,14:32:16,4,2700,890.5,0.98,13.3,9,13.5,0.109,10,50,0.93
,14:32:17,4,2700,891.5,0.98,13.3,9,13.5,0.11,10,50,0.94
,14:32:18,4,2700,892.5,0.98,13.3,9,13.5,0.109,10,50,0.94
,14:32:19,4,2700,893.5,0.98,13.3,9,13.5,0.109,10,50,0.93
,14:32:20,4,2700,894.5,0.98,13.3,9,13.5,0.106,10,50,0.94
,14:32:21,4,2700,895.5,0.99,13.3,9,13.5,0.104,10,50,0.94
,14:32:22,4,2700,896.5,0.98,13.3,9,13.5,0.104,10,50,0.94
,14:32:23,4,2700,897.5,0.97,13.3,9,13.5,0.105,10,50,0.93
,14:32:24,4,2700,898.5,0.97,13.3,9,13.5,0.111,10,50,0.93
,14:32:25,4,2700,899.5,0.98,13.3,9,13.5,0.112,10,50,0.93
,14:32:26,4,2700,900.5,0.98,13.3,9,13.5,0.109,10,50,0.93
,14:32:27,4,2700,901.5,0.97,13.3,9,13.5,0.108,10,50,0.93
,14:32:28,4,2700,902.5,0.97,13.3,9,13.5,0.108,10,50,0.93
,14:32:29,4,2700,903.5,0.98,13.3,9,13.5,0.107,10,50,0.94
,14:32:30,4,2700,904.5,0.98,13.3,9,13.5,0.103,10,50,0.94
,14:32:31,4,2700,905.5,0.97,13.3,9,13.5,0.105,10,50,0.93
,14:32:32,4,2700,906.5,0.97,13.3,9,13.5,0.108,10,50,0.92
,14:32:33,4,2700,907.5,0.97,13.3,9,13.5,0.112,10,50,0.93
,14:32:34,4,2700,908.5,0.97,13.3,9,13.5,0.112,10,50,0.93
,14:32:35,4,2700,909.5,0.97,13.3,9,13.5,0.108,10,50,0.93
,14:32:36,4,2700,910.5,0.97,13.3,9,13.5,0.105,10,50,0.93
,14:32:37,4,2700,911.5,0.98,13.3,9,13.5,0.106,10,50,0.93
,14:32:38,4,2700,912.5,0.98,13.3,9,13.5,0.106,10,50,0.93
,14:32:39,4,2700,913.5,0.97,13.3,9,13.5,0.105,10,50,0.92
,14:32:40,4,2700,914.5,0.96,13.3,9,13.5,0.107,10,50,0.92
,14:32:41,4,2700,915.5,0.97,13.3,9,13.5,0.108,10,50,0.92
,14:32:42,4,2700,916.5,0.96,13.3,9,13.5,0.107,10,50,0.92
,14:32:43,4,2700,917.5,0.96,13.3,9,13.5,0.107,10,50,0.92
,14:32:44,4,2700,918.5,0.96,13.3,9,13.5,0.107,10,50,0.92
,14:32:45,4,2700,919.5,0.97,13.3,9,13.5,0.111,10,50,0.92
,14:32:46,4,2700,920.5,0.96,13.3,9,13.5,0.107,10,50,0.92
,14:32:47,4,2700,921.5,0.96,13.3,9,13.5,0.107,10,50,0.92
,14:32:48,4,2700,922.5,0.96,13.3,9,13.5,0.107,10,50,0.92
,14:32:49,4,2700,923.5,0.97,13.3,9,13.4,0.108,10,50,0.93
,14:32:50,4,2700,924.5,0.97,13.3,9,13.5,0.105,10,50,0.92
,14:32:51,4,2700,925.5,0.97,13.3,9,13.5,0.105,10,50,0.92
,14:32:52,4,2700,926.5,0.97,13.3,9,13.5,0.105,10,50,0.92
,14:32:53,4,2700,927.5,0.97,13.3,9,13.4,0.108,10,50,0.93
,14:32:54,4,2700,928.5,0.97,13.3,9,13.4,0.108,10,50,0.92
,14:32:55,4,2700,929.5,0.96,13.3,9,13.4,0.107,10,50,0.91
,14:32:56,4,2700,930.5,0.96,13.3,9,13.4,0.106,10,50,0.91
,14:32:57,4,2700,931.5,0.97,13.3,9,13.4,0.108,10,50,0.92
,14:32:58,4,2700,932.5,0.97,13.3,9,13.4,0.108,10,50,0.93
,14:32:59,4,2700,933.5,0.97,13.3,9,13.4,0.108,10,50,0.92
,14:33:00,4,2700,934.5,0.96,13.3,9,13.4,0.107,10,50,0.92
,14:33:01,4,2700,935.5,0.96,13.3,9,13.4,0.107,10,50,0.92
,14:33:02,4,2700,936.5,0.97,13.3,9,13.4,0.108,10,50,0.92
,14:33:03,4,2700,937.5,0.97,13.3,9,13.4,0.102,10,50,0.92
,14:33:04,4,2700,938.5,0.96,13.3,9,13.4,0.104,10,50,0.91
,14:33:05,4,2700,939.5,0.95,13.3,9,13.4,0.106,10,50,0.91
,14:33:06,4,2700,940.5,0.95,13.3,9,13.4,0.106,10,50,0.91
,14:33:07,4,2700,941.5,0.95,13.3,9,13.4,0.106,10,50,0.91
,14:33:08,4,2700,942.5,0.95,13.3,9,13.4,0.109,10,50,0.91
,14:33:09,4,2700,943.5,0.95,13.3,9,13.4,0.108,10,50,0.9
,14:33:10,4,2700,944.5,0.95,13.3,9,13.4,0.106,10,50,0.91
,14:33:11,4,2700,945.5,0.96,13.3,9,13.4,0.104,10,50,0.91
,14:33:12,4,2700,946.5,0.96,13.3,9,13.4,0.101,10,50,0.91
,14:33:13,4,2700,947.5,0.95,13.3,9,13.4,0.1,10,50,0.91
,14:33:14,4,2700,948.5,0.96,13.3,9,13.4,0.104,10,50,0.91
,14:33:15,4,2700,949.5,0.95,13.3,9,13.4,0.103,10,50,0.91
,14:33:16,4,2700,950.5,0.95,13.3,9,13.3,0.105,10,50,0.9
,14:33:17,4,2700,951.5,0.94,13.3,9,13.3,0.105,10,50,0.9
,14:33:18,4,2700,952.5,0.95,13.3,9,13.3,0.105,10,50,0.91
,14:33:19,4,2700,953.5,0.95,13.3,9,13.3,0.106,10,50,0.91
,14:33:20,4,2700,954.5,0.95,13.3,9,13.3,0.103,10,50,0.91
,14:33:21,4,2700,955.5,0.94,13.3,9,13.3,0.102,10,50,0.9
,14:33:22,4,2700,956.5,0.94,13.3,9,13.3,0.105,10,50,0.9
,14:33:23,4,2700,957.5,0.95,13.3,9,13.3,0.105,10,50,0.9
,14:33:24,4,2700,958.5,0.94,13.3,9,13.3,0.108,10,50,0.9
,14:33:25,4,2700,959.5,0.94,13.3,9,13.3,0.108,10,50,0.9
,14:33:26,4,2700,960.5,0.94,13.3,9,13.3,0.108,10,50,0.9
,14:33:27,4,2700,961.5,0.95,13.3,9,13.3,0.106,10,50,0.91
,14:33:28,4,2700,962.5,0.95,13.3,9,13.3,0.106,10,50,0.91
,14:33:29,4,2700,963.5,0.94,13.3,9,13.3,0.105,10,50,0.9
,14:33:30,4,2700,964.5,0.95,13.3,9,13.3,0.102,10,50,0.9
,14:33:31,4,2700,965.5,0.95,13.3,9,13.3,0.103,10,50,0.91
,14:33:32,4,2700,966.5,0.95,13.3,9,13.2,0.103,10,50,0.9
,14:33:33,4,2700,967.5,0.94,13.3,9,13.2,0.105,10,50,0.9
,14:33:34,4,2700,968.5,0.94,13.3,9,13.2,0.104,10,50,0.89
,14:33:35,4,2700,969.5,0.94,13.3,9,13.2,0.104,10,50,0.9
,14:33:36,4,2700,970.5,0.95,13.3,9,13.2,0.108,10,50,0.9
,14:33:37,4,2700,971.5,0.94,13.3,9,13.2,0.105,10,50,0.9
,14:33:38,4,2700,972.5,0.94,13.3,9,13.2,0.104,10,50,0.89
,14:33:39,4,2700,973.5,0.94,13.3,9,13.2,0.101,10,50,0.89
,14:33:40,4,2700,974.5,0.94,13.3,9,13.2,0.102,10,50,0.9
,14:33:41,4,2700,975.5,0.95,13.3,9,13.2,0.103,10,50,0.91
,14:33:42,4,2700,976.5,0.94,13.3,9,13.2,0.108,10,50,0.9
,14:33:43,4,2700,977.5,0.94,13.3,9,13.2,0.107,10,50,0.89
,14:33:44,4,2700,978.5,0.93,13.3,9,13.2,0.104,10,50,0.89
,14:33:45,4,2700,979.5,0.94,13.3,9,13.2,0.105,10,50,0.9
,14:33:46,4,2700,980.5,0.95,13.3,9,13.1,0.106,10,50,0.91
,14:33:47,4,2700,981.5,0.94,13.3,9,13.1,0.102,10,50,0.9
,14:33:48,4,2700,982.5,0.93,13.3,9,13.1,0.098,10,50,0.89
,14:33:49,4,2700,983.5,0.93,13.3,9,13.1,0.103,10,50,0.88
,14:33:50,4,2700,984.5,0.93,13.3,9,13.1,0.107,10,50,0.89
,14:33:51,4,2700,985.5,0.94,13.3,9,13.1,0.104,10,50,0.89
,14:33:52,4,2700,986.5,0.93,13.3,9,13.1,0.103,10,50,0.89
,14:33:53,4,2700,987.5,0.93,13.3,9,13.1,0.103,10,50,0.88
,14:33:54,4,2700,988.5,0.93,13.3,9,13.1,0.103,10,50,0.89
,14:33:55,4,2700,989.5,0.94,13.3,9,13.1,0.104,10,50,0.89
,14:33:56,4,2700,990.5,0.94,13.3,9,13.1,0.104,10,50,0.89
,14:33:57,4,2700,991.5,0.93,13.3,9,13.1,0.104,10,50,0.89
,14:33:58,4,2700,992.5,0.93,13.3,9,13.1,0.103,10,50,0.88
,14:33:59,4,2700,993.5,0.93,13.3,9,13.1,0.104,10,50,0.89
,14:34:00,4,2700,994.5,0.94,13.3,9,13,0.104,10,50,0.9
,14:34:01,4,2700,995.5,0.94,13.3,9,13,0.101,10,50,0.89
,14:34:02,4,2700,996.5,0.93,13.3,9,13,0.1,10,50,0.89
,14:34:03,4,2700,997.5,0.92,13.3,9,13,0.103,10,50,0.88
,14:34:04,4,2700,998.5,0.93,13.3,9,13,0.103,10,50,0.88
,14:34:05,4,2700,999.5,0.93,13.3,9,13,0.104,10,50,0.89
,14:34:06,4,2700,1000.5,0.93,13.3,9,13,0.1,10,50,0.89
,14:34:07,4,2700,1001.5,0.93,13.3,9,13,0.098,10,50,0.88
,14:34:08,4,2700,1002.5,0.92,13.3,9,13,0.1,10,50,0.88
,14:34:09,4,2700,1003.5,0.93,13.3,9,13,0.103,10,50,0.89
,14:34:10,4,2700,1004.5,0.92,13.3,9,13,0.103,10,50,0.88
,14:34:11,4,2700,1005.5,0.92,13.3,9,13,0.103,10,50,0.88
,14:34:12,4,2700,1006.5,0.92,13.3,9,13,0.103,10,50,0.88
,14:34:13,4,2700,1007.5,0.92,13.3,9,12.9,0.103,10,50,0.88
,14:34:14,4,2700,1008.5,0.93,13.3,9,12.9,0.103,10,50,0.88
,14:34:15,4,2700,1009.5,0.92,13.3,9,12.9,0.105,10,50,0.88
,14:34:16,4,2700,1010.5,0.92,13.3,9,12.9,0.105,10,50,0.88
,14:34:17,4,2700,1011.5,0.92,13.3,9,12.9,0.106,10,50,0.88
,14:34:18,4,2700,1012.5,0.93,13.3,9,12.9,0.1,10,50,0.89
,14:34:19,4,2700,1013.5,0.94,13.3,9,12.9,0.101,10,50,0.89
,14:34:20,4,2700,1014.5,0.93,13.3,9,12.9,0.101,10,50,0.89
,14:34:21,4,2700,1015.5,0.92,13.3,9,12.9,0.103,10,50,0.88
,14:34:22,4,2700,1016.5,0.91,13.3,9,12.9,0.102,10,50,0.87
,14:34:23,4,2700,1017.5,0.91,13.3,9,12.8,0.099,10,50,0.87
