Data file,,RA0.3_HEF_-8C_003_45MINS.TSV,,,,,,,,,,
,12:34:32,4,2700,2490.2,1.75,13.3,9,-6.8,0.185,10,0.3,1.64
,12:34:33,4,2700,2491.2,1.75,13.3,9,-6.8,0.19,10,0.3,1.64
,12:34:34,4,2700,2492.2,1.75,13.3,9,-6.7,0.195,10,0.3,1.64
,12:34:35,4,2700,2493.2,1.75,13.3,9,-6.7,0.201,10,0.3,1.64
,12:34:36,4,2700,2494.2,1.75,13.3,9,-6.7,0.201,10,0.2,1.64
,12:34:37,4,2700,2495.2,1.75,13.3,9,-6.7,0.195,10,0.3,1.64
,12:34:38,4,2700,2496.2,1.76,13.3,9,-6.7,0.196,10,0.3,1.65
,12:34:39,4,2700,2497.2,1.76,13.3,9,-6.7,0.197,10,0.3,1.65
,12:34:40,4,2700,2498.2,1.77,13.3,9,-6.7,0.197,10,0.3,1.65
,12:34:41,4,2700,2499.2,1.77,13.3,9,-6.7,0.197,10,0.3,1.65
,12:34:42,4,2700,2500.2,1.77,13.3,9,-6.7,0.191,10,0.3,1.65
,12:34:43,4,2700,2501.2,1.77,13.3,9,-6.7,0.192,10,0.3,1.66
,12:34:44,4,2700,2502.2,1.77,13.3,9,-6.7,0.192,10,0.3,1.66
,12:34:45,4,2700,2503.2,1.77,13.3,9,-6.7,0.191,10,0.3,1.65
,12:34:46,4,2700,2504.2,1.76,13.3,9,-6.6,0.196,10,0.3,1.65
,12:34:47,4,2700,2505.2,1.76,13.3,9,-6.6,0.202,10,0.2,1.64
,12:34:48,4,2700,2506.2,1.76,13.3,9,-6.6,0.201,10,0.2,1.64
,12:34:49,4,2700,2507.2,1.76,13.3,9,-6.6,0.196,10,0.2,1.64
,12:34:50,4,2700,2508.2,1.76,13.3,9,-6.6,0.196,10,0.3,1.65
,12:34:51,4,2700,2509.2,1.76,13.3,9,-6.6,0.196,10,0.3,1.65
,12:34:52,4,2700,2510.2,1.77,13.3,9,-6.6,0.197,10,0.3,1.66
,12:34:53,4,2700,2511.2,1.77,13.3,9,-6.6,0.198,10,0.2,1.66
,12:34:54,4,2700,2512.2,1.78,13.3,9,-6.6,0.198,10,0.2,1.67
,12:34:55,4,2700,2513.2,1.78,13.3,9,-6.6,0.198,10,0.3,1.67
,12:34:56,4,2700,2514.2,1.78,13.3,9,-6.6,0.198,10,0.3,1.67
,12:34:57,4,2700,2515.2,1.78,13.3,9,-6.6,0.193,10,0.3,1.67
,12:34:58,4,2700,2516.2,1.78,13.3,9,-6.5,0.193,10,0.3,1.67
,12:34:59,4,2700,2517.2,1.78,13.3,9,-6.5,0.192,10,0.3,1.66
,12:35:00,4,2700,2518.2,1.78,13.3,9,-6.5,0.198,10,0.3,1.66
,12:35:01,4,2700,2519.2,1.78,13.3,9,-6.5,0.198,10,0.3,1.66
,12:35:02,4,2700,2520.2,1.78,13.3,9,-6.5,0.204,10,0.3,1.67
,12:35:03,4,2700,2521.2,1.78,13.3,9,-6.5,0.199,10,0.2,1.67
,12:35:04,4,2700,2522.2,1.79,13.3,9,-6.5,0.2,10,0.3,1.68
,12:35:05,4,2700,2523.2,1.79,13.3,9,-6.5,0.2,10,0.3,1.68
,12:35:06,4,2700,2524.2,1.79,13.3,9,-6.4,0.199,10,0.2,1.68
,12:35:07,4,2700,2525.2,1.78,13.3,9,-6.4,0.205,10,0.3,1.67
,12:35:08,4,2700,2526.2,1.78,13.3,9,-6.4,0.199,10,0.3,1.67
,12:35:09,4,2700,2527.2,1.79,13.3,9,-6.4,0.2,10,0.3,1.68
,12:35:10,4,2700,2528.2,1.79,13.3,9,-6.4,0.2,10,0.3,1.68
,12:35:11,4,2700,2529.2,1.79,13.3,9,-6.4,0.2,10,0.3,1.68
,12:35:12,4,2700,2530.2,1.79,13.3,9,-6.4,0.194,10,0.2,1.67
,12:35:13,4,2700,2531.2,1.78,13.3,9,-6.4,0.188,10,0.3,1.67
,12:35:14,4,2700,2532.2,1.78,13.3,9,-6.4,0.188,10,0.3,1.67
,12:35:15,4,2700,2533.2,1.79,13.3,9,-6.4,0.188,10,0.2,1.67
,12:35:16,4,2700,2534.2,1.79,13.3,9,-6.4,0.189,10,0.3,1.68
,12:35:17,4,2700,2535.2,1.78,13.3,9,-6.4,0.193,10,0.3,1.67
,12:35:18,4,2700,2536.2,1.77,13.3,9,-6.3,0.197,10,0.3,1.65
,12:35:19,4,2700,2537.2,1.75,13.3,9,-6.3,0.195,10,0.3,1.64
,12:35:20,4,2700,2538.2,1.75,13.3,9,-6.3,0.195,10,0.3,1.63
,12:35:21,4,2700,2539.2,1.75,13.3,9,-6.3,0.201,10,0.2,1.64
,12:35:22,4,2700,2540.2,1.76,13.3,9,-6.3,0.196,10,0.2,1.64
,12:35:23,4,2700,2541.2,1.76,13.3,9,-6.3,0.196,10,0.2,1.65
,12:35:24,4,2700,2542.2,1.77,13.3,9,-6.3,0.197,10,0.3,1.65
,12:35:25,4,2700,2543.2,1.77,13.3,9,-6.3,0.197,10,0.2,1.65
,12:35:26,4,2700,2544.2,1.77,13.3,9,-6.3,0.197,10,0.2,1.65
,12:35:27,4,2700,2545.2,1.77,13.3,9,-6.2,0.197,10,0.3,1.65
,12:35:28,4,2700,2546.2,1.77,13.3,9,-6.3,0.197,10,0.2,1.66
,12:35:29,4,2700,2547.2,1.77,13.3,9,-6.2,0.197,10,0.3,1.66
,12:35:30,4,2700,2548.2,1.77,13.3,9,-6.2,0.197,10,0.3,1.66
,12:35:31,4,2700,2549.2,1.77,13.3,9,-6.2,0.197,10,0.3,1.66
,12:35:32,4,2700,2550.2,1.77,13.3,9,-6.2,0.197,10,0.3,1.66
,12:35:33,4,2700,2551.2,1.78,13.3,9,-6.2,0.198,10,0.3,1.66
,12:35:34,4,2700,2552.2,1.78,13.3,9,-6.2,0.199,10,0.3,1.67
,12:35:35,4,2700,2553.2,1.78,13.3,9,-6.2,0.199,10,0.3,1.67
,12:35:36,4,2700,2554.2,1.78,13.3,9,-6.2,0.199,10,0.3,1.67
,12:35:37,4,2700,2555.2,1.78,13.3,9,-6.2,0.198,10,0.3,1.66
,12:35:38,4,2700,2556.2,1.78,13.3,9,-6.2,0.193,10,0.3,1.66
,12:35:39,4,2700,2557.2,1.78,13.3,9,-6.2,0.198,10,0.2,1.66
,12:35:40,4,2700,2558.2,1.78,13.3,9,-6.2,0.192,10,0.3,1.66
,12:35:41,4,2700,2559.2,1.78,13.3,9,-6.1,0.192,10,0.2,1.66
,12:35:42,4,2700,2560.2,1.78,13.3,9,-6.1,0.188,10,0.3,1.67
,12:35:43,4,2700,2561.2,1.78,13.3,9,-6.1,0.188,10,0.3,1.67
,12:35:44,4,2700,2562.2,1.78,13.3,9,-6.1,0.188,10,0.2,1.67
,12:35:45,4,2700,2563.2,1.78,13.3,9,-6.1,0.192,10,0.2,1.66
,12:35:46,4,2700,2564.2,1.77,13.3,9,-6.1,0.191,10,0.3,1.65
,12:35:47,4,2700,2565.2,1.76,13.3,9,-6.1,0.191,10,0.2,1.65
,12:35:48,4,2700,2566.2,1.76,13.3,9,-6.1,0.185,10,0.3,1.65
,12:35:49,4,2700,2567.2,1.76,13.3,9,-6.1,0.191,10,0.3,1.65
,12:35:50,4,2700,2568.2,1.76,13.3,9,-6.1,0.185,10,0.2,1.65
,12:35:51,4,2700,2569.2,1.76,13.3,9,-6.1,0.19,10,0.3,1.64
,12:35:52,4,2700,2570.2,1.75,13.3,9,-6.1,0.19,10,0.3,1.64
,12:35:53,4,2700,2571.2,1.74,13.3,9,-6.1,0.194,10,0.2,1.63
,12:35:54,4,2700,2572.2,1.72,13.3,9,-6.1,0.198,10,0.3,1.61
,12:35:55,4,2700,2573.2,1.71,13.3,9,-6,0.197,10,0.3,1.6
,12:35:56,4,2700,2574.2,1.71,13.3,9,-6,0.196,10,0.2,1.6
,12:35:57,4,2700,2575.2,1.71,13.3,8,-6,0.203,10,0.2,1.61
,12:35:58,4,2700,2576.2,1.72,13.3,8,-6,0.203,10,0.2,1.61
,12:35:59,4,2700,2577.2,1.72,13.3,9,-6,0.198,10,0.3,1.62
,12:36:00,4,2700,2578.2,1.74,13.3,9,-6,0.199,10,0.3,1.62
,12:36:01,4,2700,2579.2,1.74,13.3,9,-6,0.194,10,0.2,1.63
,12:36:02,4,2700,2580.2,1.75,13.3,9,-6,0.195,10,0.2,1.64
,12:36:03,4,2700,2581.2,1.75,13.3,9,-6,0.201,10,0.2,1.64
,12:36:04,4,2700,2582.2,1.76,13.3,9,-6,0.202,10,0.2,1.65
,12:36:05,4,2700,2583.2,1.76,13.3,9,-6,0.202,10,0.3,1.65
,12:36:06,4,2700,2584.2,1.76,13.3,9,-6,0.196,10,0.3,1.65
,12:36:07,4,2700,2585.2,1.76,13.3,9,-6,0.196,10,0.3,1.65
,12:36:08,4,2700,2586.2,1.76,13.3,9,-6,0.196,10,0.3,1.65
,12:36:09,4,2700,2587.2,1.76,13.3,9,-5.9,0.196,10,0.3,1.65
,12:36:10,4,2700,2588.2,1.76,13.3,9,-5.9,0.197,10,0.3,1.65
,12:36:11,4,2700,2589.2,1.77,13.3,9,-5.9,0.197,10,0.3,1.66
,12:36:12,4,2700,2590.2,1.77,13.3,9,-5.9,0.197,10,0.3,1.66
,12:36:13,4,2700,2591.2,1.77,13.3,9,-5.9,0.191,10,0.3,1.65
,12:36:14,4,2700,2592.2,1.76,13.3,9,-5.9,0.191,10,0.3,1.65
,12:36:15,4,2700,2593.2,1.76,13.3,9,-5.9,0.186,10,0.3,1.65
,12:36:16,4,2700,2594.2,1.77,13.3,9,-5.9,0.186,10,0.3,1.66
,12:36:17,4,2700,2595.2,1.77,13.3,9,-5.9,0.192,10,0.3,1.66
,12:36:18,4,2700,2596.2,1.78,13.3,9,-5.9,0.198,10,0.3,1.66
,12:36:19,4,2700,2597.2,1.78,13.3,9,-5.9,0.198,10,0.3,1.66
,12:36:20,4,2700,2598.2,1.78,13.3,9,-5.9,0.198,10,0.3,1.67
,12:36:21,4,2700,2599.2,1.78,13.3,9,-5.9,0.204,10,0.3,1.67
,12:36:22,4,2700,2600.2,1.77,13.3,9,-5.9,0.198,10,0.2,1.66
,12:36:23,4,2700,2601.2,1.77,13.3,9,-5.9,0.197,10,0.2,1.66
,12:36:24,4,2700,2602.2,1.77,13.3,9,-5.9,0.197,10,0.2,1.66
,12:36:25,4,2700,2603.2,1.78,13.3,9,-5.9,0.198,10,0.2,1.66
,12:36:26,4,2700,2604.2,1.78,13.3,9,-5.9,0.198,10,0.2,1.66
,12:36:27,4,2700,2605.2,1.77,13.3,9,-5.9,0.197,10,0.2,1.66
,12:36:28,4,2700,2606.2,1.77,13.3,9,-5.9,0.197,10,0.3,1.65
,12:36:29,4,2700,2607.2,1.76,13.3,9,-5.9,0.197,10,0.3,1.65
,12:36:30,4,2700,2608.2,1.77,13.3,9,-5.8,0.197,10,0.3,1.66
,12:36:31,4,2700,2609.2,1.78,13.3,9,-5.8,0.198,10,0.3,1.66
,12:36:32,4,2700,2610.2,1.78,13.3,9,-5.8,0.199,10,0.3,1.67
,12:36:33,4,2700,2611.2,1.79,13.3,9,-5.8,0.199,10,0.3,1.68
,12:36:34,4,2700,2612.2,1.78,13.3,9,-5.8,0.199,10,0.2,1.67
,12:36:35,4,2700,2613.2,1.78,13.3,9,-5.8,0.199,10,0.3,1.67
,12:36:36,4,2700,2614.2,1.78,13.3,9,-5.8,0.198,10,0.2,1.66
,12:36:37,4,2700,2615.2,1.77,13.3,9,-5.8,0.198,10,0.3,1.66
,12:36:38,4,2700,2616.2,1.78,13.3,9,-5.8,0.192,10,0.3,1.66
,12:36:39,4,2700,2617.2,1.78,13.3,9,-5.8,0.192,10,0.2,1.66
,12:36:40,4,2700,2618.2,1.78,13.3,9,-5.8,0.193,10,0.2,1.67
,12:36:41,4,2700,2619.2,1.78,13.3,9,-5.8,0.188,10,0.2,1.67
,12:36:42,4,2700,2620.2,1.78,13.3,9,-5.7,0.188,10,0.3,1.67
,12:36:43,4,2700,2621.2,1.78,13.3,9,-5.7,0.188,10,0.3,1.67
,12:36:44,4,2700,2622.2,1.78,13.3,9,-5.7,0.188,10,0.2,1.67
,12:36:45,4,2700,2623.2,1.77,13.3,9,-5.7,0.192,10,0.3,1.66
,12:36:46,4,2700,2624.2,1.76,13.3,9,-5.7,0.191,10,0.3,1.65
,12:36:47,4,2700,2625.2,1.76,13.3,9,-5.7,0.196,10,0.3,1.65
,12:36:48,4,2700,2626.2,1.76,13.3,9,-5.7,0.202,10,0.3,1.65
,12:36:49,4,2700,2627.2,1.76,13.3,9,-5.7,0.202,10,0.3,1.65
,12:36:50,4,2700,2628.2,1.76,13.3,9,-5.7,0.202,10,0.3,1.65
,12:36:51,4,2700,2629.2,1.77,13.3,9,-5.7,0.203,10,0.3,1.66
,12:36:52,4,2700,2630.2,1.78,13.3,9,-5.7,0.204,10,0.3,1.67
,12:36:53,4,2700,2631.2,1.78,13.3,9,-5.7,0.205,10,0.3,1.67
,12:36:54,4,2700,2632.2,1.79,13.3,9,-5.7,0.205,10,0.2,1.67
,12:36:55,4,2700,2633.2,1.79,13.3,9,-5.7,0.205,10,0.2,1.67
,12:36:56,4,2700,2634.2,1.79,13.3,9,-5.7,0.205,10,0.3,1.68
,12:36:57,4,2700,2635.2,1.8,13.3,9,-5.7,0.201,10,0.2,1.69
,12:36:58,4,2700,2636.2,1.81,13.3,9,-5.7,0.201,10,0.3,1.69
,12:36:59,4,2700,2637.2,1.81,13.3,9,-5.7,0.201,10,0.2,1.69
,12:37:00,4,2700,2638.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:37:01,4,2700,2639.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:37:02,4,2700,2640.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:37:03,4,2700,2641.2,1.8,13.3,9,-5.7,0.206,10,0.3,1.68
,12:37:04,4,2700,2642.2,1.8,13.3,9,-5.7,0.206,10,0.3,1.69
,12:37:05,4,2700,2643.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:37:06,4,2700,2644.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:37:07,4,2700,2645.2,1.81,13.3,9,-5.6,0.196,10,0.3,1.69
,12:37:08,4,2700,2646.2,1.81,13.3,9,-5.6,0.196,10,0.3,1.69
,12:37:09,4,2700,2647.2,1.81,13.3,9,-5.6,0.191,10,0.3,1.7
,12:37:10,4,2700,2648.2,1.82,13.3,9,-5.6,0.191,10,0.3,1.7
,12:37:11,4,2700,2649.2,1.81,13.3,9,-5.6,0.196,10,0.3,1.7
,12:37:12,4,2700,2650.2,1.81,13.3,9,-5.6,0.202,10,0.3,1.69
,12:37:13,4,2700,2651.2,1.81,13.3,9,-5.6,0.201,10,0.3,1.69
,12:37:14,4,2700,2652.2,1.8,13.3,9,-5.6,0.201,10,0.2,1.69
,12:37:15,4,2700,2653.2,1.79,13.3,9,-5.6,0.2,10,0.2,1.68
,12:37:16,4,2700,2654.2,1.79,13.3,9,-5.6,0.2,10,0.2,1.68
,12:37:17,4,2700,2655.2,1.79,13.3,9,-5.6,0.2,10,0.2,1.68
,12:37:18,4,2700,2656.2,1.79,13.3,9,-5.6,0.2,10,0.2,1.68
,12:37:19,4,2700,2657.2,1.79,13.3,9,-5.6,0.206,10,0.3,1.68
,12:37:20,4,2700,2658.2,1.79,13.3,9,-5.6,0.2,10,0.3,1.68
,12:37:21,4,2700,2659.2,1.8,13.3,9,-5.6,0.201,10,0.3,1.69
,12:37:22,4,2700,2660.2,1.81,13.3,9,-5.6,0.201,10,0.2,1.69
,12:37:23,4,2700,2661.2,1.81,13.3,9,-5.6,0.202,10,0.3,1.7
,12:37:24,4,2700,2662.2,1.81,13.3,9,-5.6,0.196,10,0.3,1.7
,12:37:25,4,2700,2663.2,1.81,13.3,9,-5.6,0.196,10,0.3,1.69
,12:37:26,4,2700,2664.2,1.8,13.3,9,-5.6,0.195,10,0.3,1.69
,12:37:27,4,2700,2665.2,1.79,13.3,9,-5.6,0.194,10,0.3,1.68
,12:37:28,4,2700,2666.2,1.79,13.3,9,-5.6,0.194,10,0.3,1.68
,12:37:29,4,2700,2667.2,1.79,13.3,9,-5.6,0.189,10,0.3,1.68
,12:37:30,4,2700,2668.2,1.8,13.3,9,-5.6,0.189,10,0.2,1.68
,12:37:31,4,2700,2669.2,1.8,13.3,9,-5.6,0.19,10,0.2,1.69
,12:37:32,4,2700,2670.2,1.79,13.3,9,-5.6,0.189,10,0.2,1.68
,12:37:33,4,2700,2671.2,1.78,13.3,9,-5.6,0.188,10,0.2,1.67
,12:37:34,4,2700,2672.2,1.77,13.3,9,-5.6,0.191,10,0.3,1.65
,12:37:35,4,2700,2673.2,1.75,13.3,9,-5.6,0.195,10,0.3,1.64
,12:37:36,4,2700,2674.2,1.75,13.3,9,-5.6,0.195,10,0.3,1.64
,12:37:37,4,2700,2675.2,1.75,13.3,9,-5.6,0.201,10,0.3,1.64
,12:37:38,4,2700,2676.2,1.75,13.3,9,-5.6,0.195,10,0.3,1.64
,12:37:39,4,2700,2677.2,1.75,13.3,9,-5.6,0.195,10,0.2,1.64
,12:37:40,4,2700,2678.2,1.76,13.3,9,-5.6,0.201,10,0.2,1.64
,12:37:41,4,2700,2679.2,1.76,13.3,9,-5.6,0.202,10,0.2,1.65
,12:37:42,4,2700,2680.2,1.76,13.3,9,-5.6,0.202,10,0.2,1.65
,12:37:43,4,2700,2681.2,1.77,13.3,9,-5.6,0.203,10,0.3,1.66
,12:37:44,4,2700,2682.2,1.77,13.3,9,-5.6,0.203,10,0.3,1.65
,12:37:45,4,2700,2683.2,1.77,13.3,9,-5.6,0.203,10,0.3,1.66
,12:37:46,4,2700,2684.2,1.78,13.3,9,-5.6,0.204,10,0.3,1.67
,12:37:47,4,2700,2685.2,1.79,13.3,9,-5.6,0.2,10,0.2,1.68
,12:37:48,4,2700,2686.2,1.8,13.3,9,-5.6,0.201,10,0.2,1.69
,12:37:49,4,2700,2687.2,1.81,13.3,9,-5.6,0.196,10,0.3,1.69
,12:37:50,4,2700,2688.2,1.8,13.3,9,-5.6,0.195,10,0.2,1.69
,12:37:51,4,2700,2689.2,1.8,13.3,9,-5.6,0.189,10,0.2,1.68
,12:37:52,4,2700,2690.2,1.79,13.3,9,-5.6,0.189,10,0.2,1.68
,12:37:53,4,2700,2691.2,1.78,13.3,9,-5.6,0.188,10,0.2,1.67
,12:37:54,4,2700,2692.2,1.78,13.3,9,-5.6,0.193,10,0.2,1.67
,12:37:55,4,2700,2693.2,1.78,13.3,9,-5.6,0.193,10,0.2,1.67
,12:37:56,4,2700,2694.2,1.77,13.3,9,-5.6,0.198,10,0.3,1.66
,12:37:57,4,2700,2695.2,1.76,13.3,9,-5.6,0.197,10,0.3,1.65
,12:37:58,4,2700,2696.2,1.75,13.3,9,-5.6,0.195,10,0.3,1.64
,12:37:59,4,2700,2697.2,1.74,13.3,9,-5.6,0.2,10,0.2,1.63
,12:38:00,4,2700,2698.2,1.74,13.3,9,-5.6,0.2,10,0.3,1.63
,12:38:01,4,2700,2699.2,1.75,13.3,9,-5.5,0.201,10,0.3,1.64
,12:38:02,4,2700,2700.2,1.76,13.3,9,-5.5,0.201,10,0.3,1.64
,12:38:03,4,2700,2701.2,1.76,13.3,9,-5.5,0.202,10,0.3,1.65
,12:38:04,4,2700,2702.2,1.76,13.3,9,-5.5,0.197,10,0.2,1.65
,12:38:05,4,2700,2703.2,1.77,13.3,9,-5.5,0.197,10,0.2,1.66
,12:38:06,4,2700,2704.2,1.78,13.3,9,-5.5,0.198,10,0.2,1.67
,12:38:07,4,2700,2705.2,1.78,13.3,9,-5.5,0.199,10,0.2,1.67
,12:38:08,4,2700,2706.2,1.79,13.3,9,-5.5,0.199,10,0.2,1.67
,12:38:09,4,2700,2707.2,1.79,13.3,9,-5.5,0.2,10,0.2,1.68
,12:38:10,4,2700,2708.2,1.8,13.3,9,-5.6,0.2,10,0.2,1.68
,12:38:11,4,2700,2709.2,1.79,13.3,9,-5.6,0.2,10,0.2,1.68
,12:38:12,4,2700,2710.2,1.79,13.3,9,-5.6,0.199,10,0.2,1.67
,12:38:13,4,2700,2711.2,1.78,13.3,9,-5.6,0.199,10,0.2,1.67
,12:38:14,4,2700,2712.2,1.79,13.3,9,-5.6,0.199,10,0.2,1.67
,12:38:15,4,2700,2713.2,1.79,13.3,9,-5.6,0.199,10,0.3,1.67
,12:38:16,4,2700,2714.2,1.79,13.3,9,-5.6,0.199,10,0.2,1.68
,12:38:17,4,2700,2715.2,1.8,13.3,9,-5.6,0.2,10,0.2,1.69
,12:38:18,4,2700,2716.2,1.81,13.3,9,-5.6,0.201,10,0.2,1.69
,12:38:19,4,2700,2717.2,1.82,13.3,9,-5.6,0.202,10,0.2,1.7
,12:38:20,4,2700,2718.2,1.82,13.3,9,-5.6,0.202,10,0.2,1.7
,12:38:21,4,2700,2719.2,1.82,13.3,9,-5.6,0.203,10,0.2,1.7
,12:38:22,4,2700,2720.2,1.83,13.3,9,-5.6,0.198,10,0.2,1.71
,12:38:23,4,2700,2721.2,1.83,13.3,9,-5.6,0.198,10,0.3,1.71
,12:38:24,4,2700,2722.2,1.82,13.3,9,-5.6,0.203,10,0.2,1.7
,12:38:25,4,2700,2723.2,1.82,13.3,9,-5.6,0.203,10,0.2,1.7
,12:38:26,4,2700,2724.2,1.82,13.3,9,-5.6,0.203,10,0.2,1.71
,12:38:27,4,2700,2725.2,1.83,13.3,9,-5.6,0.204,10,0.2,1.71
,12:38:28,4,2700,2726.2,1.83,13.3,9,-5.6,0.199,10,0.3,1.72
,12:38:29,4,2700,2727.2,1.83,13.3,9,-5.6,0.198,10,0.2,1.71
,12:38:30,4,2700,2728.2,1.82,13.3,9,-5.6,0.197,10,0.2,1.7
,12:38:31,4,2700,2729.2,1.81,13.3,9,-5.6,0.196,10,0.3,1.69
,12:38:32,4,2700,2730.2,1.8,13.3,9,-5.6,0.195,10,0.2,1.69
,12:38:33,4,2700,2731.2,1.79,13.3,9,-5.6,0.189,10,0.3,1.68
,12:38:34,4,2700,2732.2,1.79,13.3,9,-5.6,0.189,10,0.2,1.68
,12:38:35,4,2700,2733.2,1.8,13.3,9,-5.6,0.19,10,0.2,1.69
,12:38:36,4,2700,2734.2,1.8,13.3,9,-5.6,0.19,10,0.2,1.69
,12:38:37,4,2700,2735.2,1.8,13.3,9,-5.6,0.196,10,0.2,1.69
,12:38:38,4,2700,2736.2,1.79,13.3,9,-5.6,0.194,10,0.2,1.67
,12:38:39,4,2700,2737.2,1.77,13.3,9,-5.6,0.192,10,0.3,1.66
,12:38:40,4,2700,2738.2,1.76,13.3,9,-5.6,0.191,10,0.3,1.65
,12:38:41,4,2700,2739.2,1.76,13.3,9,-5.6,0.196,10,0.2,1.65
,12:38:42,4,2700,2740.2,1.76,13.3,9,-5.6,0.196,10,0.3,1.64
,12:38:43,4,2700,2741.2,1.76,13.3,9,-5.6,0.19,10,0.2,1.64
,12:38:44,4,2700,2742.2,1.76,13.3,9,-5.6,0.19,10,0.3,1.64
,12:38:45,4,2700,2743.2,1.75,13.3,9,-5.6,0.19,10,0.3,1.64
,12:38:46,4,2700,2744.2,1.75,13.3,9,-5.6,0.19,10,0.3,1.64
,12:38:47,4,2700,2745.2,1.75,13.3,9,-5.6,0.189,10,0.2,1.64
,12:38:48,4,2700,2746.2,1.75,13.3,9,-5.6,0.189,10,0.3,1.64
,12:38:49,4,2700,2747.2,1.75,13.3,9,-5.6,0.19,10,0.3,1.64
,12:38:50,4,2700,2748.2,1.76,13.3,9,-5.6,0.196,10,0.2,1.64
,12:38:51,4,2700,2749.2,1.75,13.3,9,-5.6,0.201,10,0.2,1.64
,12:38:52,4,2700,2750.2,1.75,13.3,9,-5.6,0.201,10,0.3,1.64
,12:38:53,4,2700,2751.2,1.75,13.3,8,-5.6,0.207,10,0.3,1.64
,12:38:54,4,2700,2752.2,1.76,13.3,8,-5.6,0.208,10,0.2,1.64
,12:38:55,4,2700,2753.2,1.76,13.3,9,-5.6,0.202,10,0.3,1.65
,12:38:56,4,2700,2754.2,1.77,13.3,9,-5.6,0.203,10,0.3,1.65
,12:38:57,4,2700,2755.2,1.76,13.3,9,-5.6,0.202,10,0.3,1.65
,12:38:58,4,2700,2756.2,1.76,13.3,9,-5.6,0.202,10,0.3,1.65
,12:38:59,4,2700,2757.2,1.76,13.3,9,-5.6,0.196,10,0.3,1.64
,12:39:00,4,2700,2758.2,1.76,13.3,9,-5.6,0.201,10,0.2,1.64
,12:39:01,4,2700,2759.2,1.76,13.3,9,-5.6,0.201,10,0.3,1.65
,12:39:02,4,2700,2760.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.65
,12:39:03,4,2700,2761.2,1.77,13.3,9,-5.6,0.198,10,0.3,1.66
,12:39:05,4,2700,2762.2,1.78,13.3,9,-5.6,0.198,10,0.2,1.66
,12:39:06,4,2700,2763.2,1.77,13.3,9,-5.6,0.197,10,0.2,1.66
,12:39:07,4,2700,2764.2,1.77,13.3,9,-5.6,0.197,10,0.2,1.66
,12:39:08,4,2700,2765.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.66
,12:39:09,4,2700,2766.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.65
,12:39:10,4,2700,2767.2,1.76,13.3,9,-5.6,0.197,10,0.2,1.65
,12:39:11,4,2700,2768.2,1.76,13.3,9,-5.6,0.196,10,0.2,1.65
,12:39:12,4,2700,2769.2,1.76,13.3,9,-5.6,0.196,10,0.3,1.65
,12:39:13,4,2700,2770.2,1.76,13.3,9,-5.6,0.197,10,0.3,1.65
,12:39:14,4,2700,2771.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.66
,12:39:15,4,2700,2772.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.66
,12:39:16,4,2700,2773.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.66
,12:39:17,4,2700,2774.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.65
,12:39:18,4,2700,2775.2,1.77,13.3,9,-5.6,0.197,10,0.3,1.66
,12:39:19,4,2700,2776.2,1.78,13.3,9,-5.6,0.199,10,0.2,1.67
,12:39:20,4,2700,2777.2,1.8,13.3,9,-5.6,0.2,10,0.2,1.68
,12:39:21,4,2700,2778.2,1.8,13.3,9,-5.6,0.195,10,0.2,1.69
,12:39:22,4,2700,2779.2,1.8,13.3,9,-5.6,0.195,10,0.3,1.69
,12:39:23,4,2700,2780.2,1.8,13.3,9,-5.6,0.2,10,0.2,1.68
,12:39:24,4,2700,2781.2,1.8,13.3,9,-5.6,0.2,10,0.3,1.68
,12:39:25,4,2700,2782.2,1.8,13.3,9,-5.7,0.2,10,0.3,1.68
,12:39:26,4,2700,2783.2,1.8,13.3,9,-5.7,0.2,10,0.3,1.68
,12:39:27,4,2700,2784.2,1.8,13.3,9,-5.7,0.195,10,0.2,1.68
,12:39:28,4,2700,2785.2,1.8,13.3,9,-5.7,0.2,10,0.2,1.68
,12:39:29,4,2700,2786.2,1.8,13.3,9,-5.7,0.2,10,0.2,1.68
,12:39:30,4,2700,2787.2,1.8,13.3,9,-5.7,0.2,10,0.3,1.68
,12:39:31,4,2700,2788.2,1.8,13.3,9,-5.7,0.2,10,0.3,1.68
,12:39:32,4,2700,2789.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:39:33,4,2700,2790.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:39:34,4,2700,2791.2,1.81,13.3,9,-5.7,0.201,10,0.3,1.69
,12:39:35,4,2700,2792.2,1.8,13.3,9,-5.7,0.201,10,0.3,1.69
,12:39:36,4,2700,2793.2,1.81,13.3,9,-5.7,0.201,10,0.3,1.69
