Data file,,DURATRON_HEF_T39_D2.TSV,,,,,,,,,,
,13:02:43,5,3590,2244.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:02:44,5,3590,2245.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:02:45,5,3590,2246.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,13:02:46,5,3590,2247.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,13:02:47,5,3590,2248.5,1.1,13.3,7,21,0.154,10,49.9,1.06
,13:02:48,5,3590,2249.5,1.11,13.3,7,21,0.154,10,49.8,1.07
,13:02:49,5,3590,2250.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,13:02:50,5,3590,2251.5,1.14,13.3,7,21,0.158,10,49.8,1.1
,13:02:51,5,3590,2252.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:02:52,5,3590,2253.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:02:53,5,3590,2254.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:02:54,5,3590,2255.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:02:55,5,3590,2256.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:02:56,5,3590,2257.5,1.16,13.3,7,21,0.155,10,49.8,1.11
,13:02:57,5,3590,2258.5,1.14,13.3,7,21,0.153,10,49.9,1.1
,13:02:58,5,3590,2259.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:02:59,5,3590,2260.5,1.11,13.3,7,21,0.16,10,49.8,1.07
,13:03:00,5,3590,2261.5,1.11,13.3,7,21,0.161,10,49.8,1.07
,13:03:01,5,3590,2262.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:03:02,5,3590,2263.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:03:03,5,3590,2264.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:03:04,5,3590,2265.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:03:05,5,3590,2266.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:03:06,5,3590,2267.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:03:07,5,3590,2268.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:03:08,5,3590,2269.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:03:09,5,3590,2270.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:03:10,5,3590,2271.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:03:11,5,3590,2272.5,1.14,13.3,7,22,0.164,10,49.8,1.1
,13:03:12,5,3590,2273.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:03:13,5,3590,2274.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:03:14,5,3590,2275.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:03:15,5,3590,2276.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:03:16,5,3590,2277.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:03:17,5,3590,2278.5,1.17,13.3,7,21,0.168,10,49.8,1.13
,13:03:18,5,3590,2279.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:03:19,5,3590,2280.5,1.2,13.3,7,21,0.174,10,49.9,1.16
,13:03:20,5,3590,2281.5,1.22,13.3,7,21,0.169,10,49.8,1.18
,13:03:21,5,3590,2282.5,1.2,13.3,7,21,0.174,10,49.8,1.16
,13:03:22,5,3590,2283.5,1.18,13.3,7,21,0.164,10,49.9,1.14
,13:03:23,5,3590,2284.5,1.16,13.3,7,21,0.156,10,49.9,1.12
,13:03:24,5,3590,2285.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:03:25,5,3590,2286.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:03:26,5,3590,2287.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:03:27,5,3590,2288.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:03:28,5,3590,2289.5,1.14,13.3,7,21,0.158,10,49.8,1.1
,13:03:29,5,3590,2290.5,1.13,13.3,7,22,0.163,10,49.8,1.09
,13:03:30,5,3590,2291.5,1.13,13.3,7,22,0.157,10,49.8,1.09
,13:03:31,5,3590,2292.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:03:32,5,3590,2293.5,1.15,13.3,7,21,0.154,10,49.8,1.11
,13:03:33,5,3590,2294.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:03:34,5,3590,2295.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:03:35,5,3590,2296.5,1.16,13.3,7,21,0.167,10,49.9,1.11
,13:03:36,5,3590,2297.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:03:37,5,3590,2298.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:03:38,5,3590,2299.5,1.14,13.3,7,21,0.158,10,49.8,1.09
,13:03:39,5,3590,2300.5,1.13,13.3,7,21,0.152,10,49.8,1.09
,13:03:40,5,3590,2301.5,1.14,13.3,8,21,0.148,10,49.9,1.1
,13:03:41,5,3590,2302.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:03:42,5,3590,2303.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:03:43,5,3590,2304.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:03:44,5,3590,2305.5,1.21,13.3,7,21,0.174,10,49.8,1.17
,13:03:45,5,3590,2306.5,1.22,13.3,7,21,0.177,10,49.8,1.18
,13:03:46,5,3590,2307.5,1.2,13.3,7,21,0.162,10,49.8,1.16
,13:03:47,5,3590,2308.5,1.17,13.3,7,21,0.158,10,49.9,1.13
,13:03:48,5,3590,2309.5,1.15,13.3,7,21,0.16,10,49.8,1.1
,13:03:49,5,3590,2310.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,13:03:50,5,3590,2311.5,1.11,13.3,7,21,0.161,10,49.8,1.07
,13:03:51,5,3590,2312.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,13:03:52,5,3590,2313.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:03:53,5,3590,2314.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:03:54,5,3590,2315.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:03:55,5,3590,2316.5,1.17,13.3,7,21,0.162,10,49.8,1.13
,13:03:56,5,3590,2317.5,1.17,13.3,7,21,0.158,10,49.8,1.13
,13:03:57,5,3590,2318.5,1.17,13.3,8,21,0.152,10,49.8,1.13
,13:03:58,5,3590,2319.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:03:59,5,3590,2320.5,1.15,13.3,7,21,0.167,10,49.9,1.11
,13:04:00,5,3590,2321.5,1.15,13.3,7,21,0.172,10,49.9,1.11
,13:04:01,5,3590,2322.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:04:02,5,3590,2323.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:04:03,5,3590,2324.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:04:04,5,3590,2325.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:04:05,5,3590,2326.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:04:06,5,3590,2327.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:04:07,5,3590,2328.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:04:08,5,3590,2329.5,1.16,13.3,7,21,0.156,10,49.9,1.12
,13:04:09,5,3590,2330.5,1.17,13.3,7,21,0.157,10,49.8,1.13
,13:04:10,5,3590,2331.5,1.15,13.3,7,21,0.167,10,49.9,1.11
,13:04:11,5,3590,2332.5,1.14,13.3,7,21,0.164,10,49.9,1.09
,13:04:12,5,3590,2333.5,1.11,13.3,7,21,0.167,10,49.9,1.07
,13:04:13,5,3590,2334.5,1.12,13.3,7,21,0.168,10,49.8,1.08
,13:04:14,5,3590,2335.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:04:15,5,3590,2336.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:04:16,5,3590,2337.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:04:17,5,3590,2338.5,1.18,13.3,7,21,0.17,10,49.8,1.14
,13:04:18,5,3590,2339.5,1.2,13.3,7,21,0.167,10,49.9,1.15
,13:04:19,5,3590,2340.5,1.21,13.3,7,21,0.168,10,49.8,1.16
,13:04:20,5,3590,2341.5,1.2,13.3,7,21,0.161,10,49.8,1.16
,13:04:21,5,3590,2342.5,1.18,13.3,7,21,0.159,10,49.9,1.14
,13:04:22,5,3590,2343.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:04:23,5,3590,2344.5,1.14,13.3,7,21,0.158,10,49.8,1.09
,13:04:24,5,3590,2345.5,1.11,13.3,7,21,0.16,10,49.9,1.07
,13:04:25,5,3590,2346.5,1.11,13.3,7,21,0.167,10,49.8,1.07
,13:04:26,5,3590,2347.5,1.13,13.3,7,21,0.169,10,49.8,1.09
,13:04:27,5,3590,2348.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:04:28,5,3590,2349.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:04:29,5,3590,2350.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:04:30,5,3590,2351.5,1.16,13.3,7,21,0.162,10,49.9,1.12
,13:04:31,5,3590,2352.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:04:32,5,3590,2353.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:04:33,5,3590,2354.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:04:34,5,3590,2355.5,1.1,13.3,7,21,0.154,10,49.8,1.07
,13:04:35,5,3590,2356.5,1.12,13.3,7,22,0.156,10,49.8,1.09
,13:04:36,5,3590,2357.5,1.15,13.3,7,22,0.166,10,49.8,1.11
,13:04:37,5,3590,2358.5,1.17,13.3,7,22,0.163,10,49.8,1.13
,13:04:38,5,3590,2359.5,1.17,13.3,8,22,0.152,10,49.8,1.13
,13:04:39,5,3590,2360.5,1.16,13.3,8,21,0.151,10,49.8,1.12
,13:04:40,5,3590,2361.5,1.15,13.3,7,21,0.155,10,49.8,1.11
,13:04:41,5,3590,2362.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:04:42,5,3590,2363.5,1.15,13.3,7,21,0.167,10,49.9,1.11
,13:04:43,5,3590,2364.5,1.18,13.3,7,21,0.17,10,49.9,1.14
,13:04:44,5,3590,2365.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:04:45,5,3590,2366.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:04:46,5,3590,2367.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:04:47,5,3590,2368.5,1.14,13.3,7,21,0.164,10,49.9,1.1
,13:04:48,5,3590,2369.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:04:49,5,3590,2370.5,1.14,13.3,7,21,0.154,10,49.8,1.11
,13:04:50,5,3590,2371.5,1.17,13.3,7,21,0.157,10,49.8,1.13
,13:04:51,5,3590,2372.5,1.19,13.3,7,21,0.165,10,49.8,1.15
,13:04:52,5,3590,2373.5,1.19,13.3,7,21,0.165,10,49.8,1.14
,13:04:53,5,3590,2374.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:04:54,5,3590,2375.5,1.16,13.3,7,21,0.174,10,49.8,1.12
,13:04:55,5,3590,2376.5,1.15,13.3,7,21,0.173,10,49.8,1.11
,13:04:56,5,3590,2377.5,1.15,13.3,7,21,0.173,10,49.8,1.11
,13:04:57,5,3590,2378.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:04:58,5,3590,2379.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:04:59,5,3590,2380.5,1.19,13.3,7,21,0.16,10,49.8,1.15
,13:05:00,5,3590,2381.5,1.21,13.3,7,21,0.162,10,49.8,1.16
,13:05:01,5,3590,2382.5,1.2,13.3,7,21,0.161,10,49.8,1.16
,13:05:02,5,3590,2383.5,1.18,13.3,7,21,0.165,10,49.9,1.14
,13:05:03,5,3590,2384.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:05:04,5,3590,2385.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:05:05,5,3590,2386.5,1.16,13.3,7,21,0.174,10,49.8,1.12
,13:05:06,5,3590,2387.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:05:07,5,3590,2388.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:05:08,5,3590,2389.5,1.15,13.3,7,21,0.154,10,49.8,1.1
,13:05:09,5,3590,2390.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:05:10,5,3590,2391.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:05:11,5,3590,2392.5,1.14,13.3,7,21,0.165,10,49.8,1.11
,13:05:12,5,3590,2393.5,1.15,13.3,7,21,0.161,10,49.8,1.12
,13:05:13,5,3590,2394.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:05:14,5,3590,2395.5,1.18,13.3,7,22,0.164,10,49.8,1.14
,13:05:15,5,3590,2396.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:05:16,5,3590,2397.5,1.18,13.3,7,21,0.17,10,49.9,1.13
,13:05:17,5,3590,2398.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:05:18,5,3590,2399.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:05:19,5,3590,2400.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:05:20,5,3590,2401.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:05:21,5,3590,2402.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:05:22,5,3590,2403.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,13:05:23,5,3590,2404.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:05:24,5,3590,2405.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:05:25,5,3590,2406.5,1.15,13.3,7,21,0.165,10,49.8,1.1
,13:05:26,5,3590,2407.5,1.13,13.3,7,21,0.152,10,49.8,1.1
,13:05:27,5,3590,2408.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:05:28,5,3590,2409.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:05:29,5,3590,2410.5,1.14,13.3,7,21,0.171,10,49.8,1.1
,13:05:30,5,3590,2411.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:05:31,5,3590,2412.5,1.13,13.3,7,21,0.164,10,49.9,1.1
,13:05:32,5,3590,2413.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:05:33,5,3590,2414.5,1.18,13.3,7,21,0.159,10,49.9,1.14
,13:05:34,5,3590,2415.5,1.2,13.3,7,21,0.167,10,49.8,1.16
,13:05:35,5,3590,2416.5,1.2,13.3,7,21,0.173,10,49.8,1.16
,13:05:36,5,3590,2417.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:05:37,5,3590,2418.5,1.18,13.3,7,21,0.17,10,49.8,1.13
,13:05:38,5,3590,2419.5,1.16,13.3,7,21,0.162,10,49.9,1.12
,13:05:39,5,3590,2420.5,1.16,13.3,8,21,0.151,10,49.8,1.12
,13:05:40,5,3590,2421.5,1.15,13.3,8,21,0.149,10,49.8,1.11
,13:05:41,5,3590,2422.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:05:42,5,3590,2423.5,1.15,13.3,7,21,0.165,10,49.8,1.11
,13:05:43,5,3590,2424.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:05:44,5,3590,2425.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:05:45,5,3590,2426.5,1.18,13.3,7,21,0.17,10,49.8,1.13
,13:05:46,5,3590,2427.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:05:47,5,3590,2428.5,1.15,13.3,7,21,0.154,10,49.8,1.11
,13:05:48,5,3590,2429.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:05:49,5,3590,2430.5,1.12,13.3,7,21,0.161,10,49.8,1.07
,13:05:50,5,3590,2431.5,1.11,13.3,7,21,0.161,10,49.8,1.07
,13:05:51,5,3590,2432.5,1.13,13.3,7,21,0.164,10,49.8,1.1
,13:05:52,5,3590,2433.5,1.15,13.3,7,21,0.161,10,49.8,1.12
,13:05:53,5,3590,2434.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,13:05:54,5,3590,2435.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:05:55,5,3590,2436.5,1.19,13.3,7,21,0.165,10,49.8,1.15
,13:05:56,5,3590,2437.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:05:57,5,3590,2438.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:05:58,5,3590,2439.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:05:59,5,3590,2440.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:06:00,5,3590,2441.5,1.11,13.3,7,21,0.167,10,49.8,1.07
,13:06:01,5,3590,2442.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,13:06:02,5,3590,2443.5,1.13,13.3,7,21,0.158,10,49.8,1.1
,13:06:03,5,3590,2444.5,1.15,13.3,7,21,0.154,10,49.8,1.11
,13:06:04,5,3590,2445.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:06:05,5,3590,2446.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:06:06,5,3590,2447.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,13:06:07,5,3590,2448.5,1.2,13.3,7,21,0.167,10,49.8,1.15
,13:06:08,5,3590,2449.5,1.19,13.3,7,21,0.16,10,49.8,1.15
,13:06:09,5,3590,2450.5,1.17,13.3,8,21,0.152,10,49.9,1.13
,13:06:10,5,3590,2451.5,1.15,13.3,7,21,0.155,10,49.8,1.11
,13:06:11,5,3590,2452.5,1.14,13.3,7,21,0.158,10,49.8,1.09
,13:06:12,5,3590,2453.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:06:13,5,3590,2454.5,1.12,13.3,7,21,0.161,10,49.8,1.07
,13:06:14,5,3590,2455.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,13:06:15,5,3590,2456.5,1.13,13.3,7,21,0.164,10,49.8,1.1
,13:06:16,5,3590,2457.5,1.15,13.3,7,21,0.167,10,49.8,1.12
,13:06:17,5,3590,2458.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:06:18,5,3590,2459.5,1.19,13.3,7,21,0.165,10,49.9,1.15
,13:06:19,5,3590,2460.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:06:20,5,3590,2461.5,1.2,13.3,7,21,0.173,10,49.8,1.15
,13:06:21,5,3590,2462.5,1.18,13.3,7,21,0.159,10,49.9,1.14
,13:06:22,5,3590,2463.5,1.17,13.3,7,21,0.157,10,49.8,1.12
,13:06:23,5,3590,2464.5,1.13,13.3,7,21,0.152,10,49.8,1.09
,13:06:24,5,3590,2465.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:06:25,5,3590,2466.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:06:26,5,3590,2467.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:06:27,5,3590,2468.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:06:28,5,3590,2469.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:06:29,5,3590,2470.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:06:30,5,3590,2471.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:06:31,5,3590,2472.5,1.15,13.3,7,21,0.155,10,49.9,1.12
,13:06:32,5,3590,2473.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:06:33,5,3590,2474.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,13:06:34,5,3590,2475.5,1.17,13.3,7,21,0.157,10,49.8,1.13
,13:06:35,5,3590,2476.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:06:36,5,3590,2477.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:06:37,5,3590,2478.5,1.12,13.3,7,21,0.161,10,49.9,1.07
,13:06:38,5,3590,2479.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,13:06:39,5,3590,2480.5,1.11,13.3,7,21,0.16,10,49.8,1.07
,13:06:40,5,3590,2481.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:06:41,5,3590,2482.5,1.13,13.3,7,21,0.164,10,49.8,1.1
,13:06:42,5,3590,2483.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:06:43,5,3590,2484.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,13:06:44,5,3590,2485.5,1.17,13.3,7,22,0.163,10,49.8,1.13
,13:06:45,5,3590,2486.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:06:46,5,3590,2487.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:06:47,5,3590,2488.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:06:48,5,3590,2489.5,1.1,13.3,7,21,0.159,10,49.8,1.06
,13:06:49,5,3590,2490.5,1.08,13.3,7,21,0.155,10,49.9,1.04
,13:06:50,5,3590,2491.5,1.08,13.3,7,21,0.155,10,49.8,1.04
,13:06:51,5,3590,2492.5,1.1,13.3,7,21,0.153,10,49.8,1.06
,13:06:52,5,3590,2493.5,1.11,13.3,7,21,0.154,10,49.8,1.07
,13:06:53,5,3590,2494.5,1.13,13.3,7,21,0.152,10,49.9,1.09
,13:06:54,5,3590,2495.5,1.14,13.3,7,21,0.153,10,49.8,1.1
,13:06:55,5,3590,2496.5,1.16,13.3,7,21,0.161,10,49.9,1.12
,13:06:56,5,3590,2497.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,13:06:57,5,3590,2498.5,1.16,13.3,7,21,0.173,10,49.8,1.12
,13:06:58,5,3590,2499.5,1.16,13.3,7,21,0.174,10,49.8,1.12
,13:06:59,5,3590,2500.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:07:00,5,3590,2501.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:07:01,5,3590,2502.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:07:02,5,3590,2503.5,1.18,13.3,7,22,0.171,10,49.8,1.14
,13:07:03,5,3590,2504.5,1.17,13.3,7,22,0.163,10,49.8,1.13
,13:07:04,5,3590,2505.5,1.14,13.3,7,22,0.158,10,49.9,1.09
,13:07:05,5,3590,2506.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:07:06,5,3590,2507.5,1.13,13.3,7,21,0.158,10,49.9,1.1
,13:07:07,5,3590,2508.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:07:08,5,3590,2509.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:07:09,5,3590,2510.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:07:10,5,3590,2511.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,13:07:11,5,3590,2512.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:07:12,5,3590,2513.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:07:13,5,3590,2514.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:07:14,5,3590,2515.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:07:15,5,3590,2516.5,1.13,13.3,7,21,0.158,10,49.8,1.09
,13:07:16,5,3590,2517.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,13:07:17,5,3590,2518.5,1.13,13.3,7,21,0.152,10,49.8,1.09
,13:07:18,5,3590,2519.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:07:19,5,3590,2520.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:07:20,5,3590,2521.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:07:21,5,3590,2522.5,1.13,13.3,7,21,0.164,10,49.9,1.09
,13:07:22,5,3590,2523.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:07:23,5,3590,2524.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:07:24,5,3590,2525.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:07:25,5,3590,2526.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:07:26,5,3590,2527.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:07:27,5,3590,2528.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:07:28,5,3590,2529.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,13:07:29,5,3590,2530.5,1.17,13.3,7,21,0.168,10,49.9,1.12
,13:07:30,5,3590,2531.5,1.13,13.3,7,21,0.158,10,49.9,1.09
,13:07:31,5,3590,2532.5,1.12,13.3,7,21,0.155,10,49.8,1.08
,13:07:32,5,3590,2533.5,1.12,13.3,7,21,0.155,10,49.8,1.08
,13:07:33,5,3590,2534.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:07:34,5,3590,2535.5,1.11,13.3,7,21,0.161,10,49.8,1.07
,13:07:35,5,3590,2536.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:07:36,5,3590,2537.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:07:37,5,3590,2538.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:07:38,5,3590,2539.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:07:39,5,3590,2540.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:07:40,5,3590,2541.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:07:41,5,3590,2542.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:07:42,5,3590,2543.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:07:43,5,3590,2544.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:07:44,5,3590,2545.5,1.15,13.3,7,21,0.155,10,49.8,1.11
,13:07:45,5,3590,2546.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:07:46,5,3590,2547.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,13:07:47,5,3590,2548.5,1.18,13.3,7,21,0.177,10,49.9,1.14
,13:07:48,5,3590,2549.5,1.17,13.3,7,21,0.176,10,49.8,1.13
,13:07:49,5,3590,2550.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:07:50,5,3590,2551.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:07:51,5,3590,2552.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:07:52,5,3590,2553.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:07:53,5,3590,2554.5,1.15,13.3,7,21,0.154,10,49.9,1.11
,13:07:54,5,3590,2555.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:07:55,5,3590,2556.5,1.14,13.3,7,21,0.159,10,49.9,1.1
,13:07:56,5,3590,2557.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:07:57,5,3590,2558.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:07:58,5,3590,2559.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:07:59,5,3590,2560.5,1.17,13.3,7,21,0.176,10,49.8,1.13
,13:08:00,5,3590,2561.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:08:01,5,3590,2562.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:08:02,5,3590,2563.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:08:03,5,3590,2564.5,1.13,13.3,7,21,0.158,10,49.9,1.09
,13:08:04,5,3590,2565.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:08:05,5,3590,2566.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,13:08:06,5,3590,2567.5,1.12,13.3,7,21,0.161,10,49.9,1.08
