Data file,,DRYSLIDE_ISO10_-8C_002.TSV,,,,,,,,,,
,15:35:14,4,3600,2450.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:15,4,3600,2451.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.2
,15:35:16,4,3600,2452.1,1.25,13.3,7,-5.7,0.175,10,50.1,1.2
,15:35:17,4,3600,2453.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:18,4,3600,2454.1,1.25,13.3,6,-5.7,0.194,10,50.1,1.19
,15:35:19,4,3600,2455.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:20,4,3600,2456.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:21,4,3600,2457.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.2
,15:35:22,4,3600,2458.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:35:23,4,3600,2459.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:24,4,3600,2460.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:35:25,4,3600,2461.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:35:26,4,3600,2462.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:27,4,3600,2463.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:28,4,3600,2464.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.19
,15:35:29,4,3600,2465.1,1.25,13.3,7,-5.7,0.18,10,50.1,1.19
,15:35:30,4,3600,2466.1,1.24,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:31,4,3600,2467.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:35:32,4,3600,2468.1,1.24,13.3,7,-5.7,0.186,10,50.1,1.19
,15:35:33,4,3600,2469.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:34,4,3600,2470.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:35:35,4,3600,2471.1,1.26,13.3,7,-5.7,0.175,10,50.1,1.2
,15:35:36,4,3600,2472.1,1.26,13.3,7,-5.7,0.181,10,50.1,1.2
,15:35:37,4,3600,2473.1,1.25,13.3,7,-5.7,0.188,10,50.1,1.2
,15:35:38,4,3600,2474.1,1.25,13.3,6,-5.7,0.195,10,50.1,1.19
,15:35:39,4,3600,2475.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:40,4,3600,2476.1,1.25,13.3,7,-5.7,0.188,10,50.1,1.2
,15:35:41,4,3600,2477.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:35:42,4,3600,2478.1,1.25,13.3,7,-5.7,0.175,10,50.1,1.2
,15:35:43,4,3600,2479.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.2
,15:35:44,4,3600,2480.1,1.25,13.3,7,-5.7,0.174,10,50.1,1.2
,15:35:45,4,3600,2481.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:46,4,3600,2482.1,1.25,13.3,6,-5.7,0.194,10,50.1,1.19
,15:35:47,4,3600,2483.1,1.24,13.3,6,-5.7,0.194,10,50.1,1.19
,15:35:48,4,3600,2484.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:35:49,4,3600,2485.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:35:50,4,3600,2486.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:35:51,4,3600,2487.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:35:52,4,3600,2488.1,1.24,13.3,7,-5.8,0.173,10,50.1,1.19
,15:35:53,4,3600,2489.1,1.24,13.3,7,-5.8,0.18,10,50.1,1.19
,15:35:54,4,3600,2490.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:35:55,4,3600,2491.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:35:56,4,3600,2492.1,1.25,13.3,6,-5.8,0.194,10,50.1,1.19
,15:35:57,4,3600,2493.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:35:58,4,3600,2494.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:35:59,4,3600,2495.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:36:00,4,3600,2496.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:36:01,4,3600,2497.1,1.25,13.3,7,-5.8,0.168,10,50.1,1.19
,15:36:02,4,3600,2498.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.19
,15:36:03,4,3600,2499.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:36:04,4,3600,2500.1,1.24,13.3,7,-5.8,0.186,10,50.1,1.19
,15:36:05,4,3600,2501.1,1.24,13.3,6,-5.8,0.194,10,50.1,1.19
,15:36:06,4,3600,2502.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:07,4,3600,2503.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:08,4,3600,2504.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:09,4,3600,2505.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:36:10,4,3600,2506.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.2
,15:36:11,4,3600,2507.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.2
,15:36:12,4,3600,2508.1,1.25,13.3,7,-5.8,0.181,10,50.1,1.2
,15:36:13,4,3600,2509.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:36:14,4,3600,2510.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:36:15,4,3600,2511.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:16,4,3600,2512.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:36:17,4,3600,2513.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:18,4,3600,2514.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:19,4,3600,2515.1,1.25,13.3,7,-5.8,0.18,10,50.1,1.19
,15:36:20,4,3600,2516.1,1.25,13.3,7,-5.8,0.174,10,50.1,1.2
,15:36:21,4,3600,2517.1,1.25,13.3,7,-5.8,0.175,10,50.1,1.2
,15:36:22,4,3600,2518.1,1.25,13.3,7,-5.8,0.181,10,50.1,1.2
,15:36:23,4,3600,2519.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:36:24,4,3600,2520.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:36:25,4,3600,2521.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:26,4,3600,2522.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:27,4,3600,2523.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:28,4,3600,2524.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:36:29,4,3600,2525.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:36:30,4,3600,2526.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:31,4,3600,2527.1,1.26,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:32,4,3600,2528.1,1.26,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:33,4,3600,2529.1,1.25,13.3,7,-5.7,0.188,10,50.1,1.2
,15:36:34,4,3600,2530.1,1.25,13.3,7,-5.7,0.188,10,50.1,1.2
,15:36:35,4,3600,2531.1,1.26,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:36,4,3600,2532.1,1.26,13.3,7,-5.7,0.182,10,50.1,1.2
,15:36:37,4,3600,2533.1,1.26,13.3,7,-5.7,0.182,10,50.1,1.2
,15:36:38,4,3600,2534.1,1.26,13.3,7,-5.7,0.189,10,50.1,1.2
,15:36:39,4,3600,2535.1,1.26,13.3,7,-5.7,0.182,10,50.1,1.2
,15:36:40,4,3600,2536.1,1.26,13.3,7,-5.7,0.176,10,50.1,1.2
,15:36:41,4,3600,2537.1,1.26,13.3,7,-5.7,0.175,10,50.1,1.2
,15:36:42,4,3600,2538.1,1.25,13.3,7,-5.7,0.175,10,50.1,1.2
,15:36:43,4,3600,2539.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:44,4,3600,2540.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:45,4,3600,2541.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:36:46,4,3600,2542.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:36:47,4,3600,2543.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:36:48,4,3600,2544.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:36:49,4,3600,2545.1,1.25,13.3,7,-5.7,0.188,10,50.1,1.2
,15:36:50,4,3600,2546.1,1.26,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:51,4,3600,2547.1,1.26,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:52,4,3600,2548.1,1.25,13.3,7,-5.7,0.188,10,50.1,1.2
,15:36:53,4,3600,2549.1,1.25,13.3,7,-5.7,0.175,10,50.1,1.2
,15:36:54,4,3600,2550.1,1.25,13.3,7,-5.7,0.169,10,50.1,1.2
,15:36:55,4,3600,2551.1,1.25,13.3,7,-5.7,0.175,10,50.1,1.2
,15:36:56,4,3600,2552.1,1.25,13.3,7,-5.7,0.181,10,50.1,1.2
,15:36:57,4,3600,2553.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:36:58,4,3600,2554.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:36:59,4,3600,2555.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:37:00,4,3600,2556.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:37:01,4,3600,2557.1,1.25,13.3,7,-5.7,0.187,10,50.1,1.19
,15:37:02,4,3600,2558.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:03,4,3600,2559.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:04,4,3600,2560.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:05,4,3600,2561.1,1.26,13.3,7,-5.8,0.181,10,50.1,1.2
,15:37:06,4,3600,2562.1,1.26,13.3,7,-5.8,0.182,10,50.1,1.2
,15:37:07,4,3600,2563.1,1.26,13.3,7,-5.8,0.182,10,50.1,1.2
,15:37:08,4,3600,2564.1,1.26,13.3,7,-5.8,0.182,10,50.1,1.2
,15:37:09,4,3600,2565.1,1.26,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:10,4,3600,2566.1,1.26,13.3,7,-5.8,0.182,10,50.1,1.2
,15:37:11,4,3600,2567.1,1.26,13.3,7,-5.8,0.175,10,50.1,1.2
,15:37:12,4,3600,2568.1,1.25,13.3,7,-5.8,0.175,10,50.1,1.2
,15:37:13,4,3600,2569.1,1.25,13.3,7,-5.8,0.175,10,50.1,1.2
,15:37:14,4,3600,2570.1,1.25,13.3,7,-5.8,0.175,10,50.1,1.2
,15:37:15,4,3600,2571.1,1.26,13.3,7,-5.8,0.181,10,50.1,1.2
,15:37:16,4,3600,2572.1,1.25,13.3,7,-5.8,0.181,10,50.1,1.2
,15:37:17,4,3600,2573.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:18,4,3600,2574.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:19,4,3600,2575.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:20,4,3600,2576.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:21,4,3600,2577.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:22,4,3600,2578.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:23,4,3600,2579.1,1.24,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:24,4,3600,2580.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:25,4,3600,2581.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:26,4,3600,2582.1,1.26,13.3,7,-5.8,0.181,10,50.1,1.2
,15:37:27,4,3600,2583.1,1.26,13.3,7,-5.8,0.175,10,50.1,1.2
,15:37:28,4,3600,2584.1,1.26,13.3,7,-5.8,0.169,10,50.1,1.2
,15:37:29,4,3600,2585.1,1.26,13.3,7,-5.8,0.169,10,50.1,1.2
,15:37:30,4,3600,2586.1,1.26,13.3,7,-5.8,0.181,10,50.1,1.2
,15:37:31,4,3600,2587.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:32,4,3600,2588.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:33,4,3600,2589.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:34,4,3600,2590.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:35,4,3600,2591.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.19
,15:37:36,4,3600,2592.1,1.25,13.3,7,-5.8,0.187,10,50.1,1.2
,15:37:37,4,3600,2593.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:38,4,3600,2594.1,1.25,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:39,4,3600,2595.1,1.26,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:40,4,3600,2596.1,1.27,13.3,7,-5.8,0.183,10,50.1,1.21
,15:37:41,4,3600,2597.1,1.27,13.3,7,-5.8,0.177,10,50.1,1.21
,15:37:42,4,3600,2598.1,1.27,13.3,7,-5.8,0.177,10,50.1,1.21
,15:37:43,4,3600,2599.1,1.26,13.3,7,-5.8,0.176,10,50.1,1.2
,15:37:44,4,3600,2600.1,1.26,13.3,7,-5.8,0.181,10,50.1,1.2
,15:37:45,4,3600,2601.1,1.26,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:46,4,3600,2602.1,1.26,13.3,7,-5.8,0.188,10,50.1,1.2
,15:37:47,4,3600,2603.1,1.26,13.3,6,-5.8,0.196,10,50.1,1.2
,15:37:48,4,3600,2604.1,1.26,13.3,7,-5.8,0.189,10,50.1,1.2
,15:37:49,4,3600,2605.1,1.26,13.3,7,-5.8,0.189,10,50.1,1.2
,15:37:50,4,3600,2606.1,1.27,13.3,7,-5.8,0.183,10,50.1,1.21
,15:37:51,4,3600,2607.1,1.27,13.3,7,-5.8,0.176,10,50.1,1.21
,15:37:52,4,3600,2608.1,1.27,13.3,7,-5.8,0.176,10,50.1,1.21
,15:37:53,4,3600,2609.1,1.26,13.3,7,-5.8,0.176,10,50.1,1.21
,15:37:54,4,3600,2610.1,1.26,13.3,7,-5.8,0.183,10,50.1,1.21
,15:37:55,4,3600,2611.1,1.26,13.3,7,-5.8,0.183,10,50.1,1.21
,15:37:56,4,3600,2612.1,1.26,13.3,7,-5.8,0.19,10,50.1,1.21
,15:37:57,4,3600,2613.1,1.26,13.3,7,-5.8,0.19,10,50.1,1.21
,15:37:58,4,3600,2614.1,1.26,13.3,7,-5.8,0.19,10,50.1,1.21
,15:37:59,4,3600,2615.1,1.26,13.3,7,-5.8,0.19,10,50.1,1.21
,15:38:00,4,3600,2616.1,1.26,13.3,7,-5.8,0.19,10,50.1,1.21
,15:38:01,4,3600,2617.1,1.27,13.3,7,-5.9,0.183,10,50.1,1.21
,15:38:02,4,3600,2618.1,1.27,13.3,7,-5.9,0.177,10,50.1,1.21
,15:38:03,4,3600,2619.1,1.27,13.3,7,-5.9,0.177,10,50.1,1.21
,15:38:04,4,3600,2620.1,1.27,13.3,7,-5.9,0.183,10,50.1,1.21
,15:38:05,4,3600,2621.1,1.27,13.3,7,-5.9,0.19,10,50.1,1.21
,15:38:06,4,3600,2622.1,1.27,13.3,7,-5.9,0.19,10,50.1,1.21
,15:38:07,4,3600,2623.1,1.26,13.3,7,-5.9,0.19,10,50.1,1.2
,15:38:08,4,3600,2624.1,1.26,13.3,7,-5.9,0.189,10,50.1,1.2
,15:38:09,4,3600,2625.1,1.26,13.3,7,-5.9,0.189,10,50.1,1.2
,15:38:10,4,3600,2626.1,1.26,13.3,7,-5.9,0.181,10,50.1,1.2
,15:38:11,4,3600,2627.1,1.26,13.3,7,-5.9,0.175,10,50.1,1.2
,15:38:12,4,3600,2628.1,1.26,13.3,7,-5.9,0.175,10,50.1,1.2
,15:38:13,4,3600,2629.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:14,4,3600,2630.1,1.26,13.3,7,-5.9,0.189,10,50.1,1.2
,15:38:15,4,3600,2631.1,1.26,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:16,4,3600,2632.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:17,4,3600,2633.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:18,4,3600,2634.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.19
,15:38:19,4,3600,2635.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:20,4,3600,2636.1,1.26,13.3,7,-5.9,0.181,10,50.1,1.2
,15:38:21,4,3600,2637.1,1.26,13.3,7,-5.9,0.175,10,50.1,1.2
,15:38:22,4,3600,2638.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:23,4,3600,2639.1,1.25,13.3,7,-5.9,0.181,10,50.1,1.2
,15:38:24,4,3600,2640.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:25,4,3600,2641.1,1.25,13.3,7,-5.9,0.187,10,50.1,1.19
,15:38:26,4,3600,2642.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:27,4,3600,2643.1,1.25,13.3,7,-5.9,0.175,10,50.1,1.2
,15:38:28,4,3600,2644.1,1.25,13.3,7,-5.9,0.175,10,50.1,1.2
,15:38:29,4,3600,2645.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:30,4,3600,2646.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:31,4,3600,2647.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:32,4,3600,2648.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:33,4,3600,2649.1,1.25,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:34,4,3600,2650.1,1.26,13.3,7,-5.9,0.181,10,50.1,1.2
,15:38:35,4,3600,2651.1,1.26,13.3,7,-5.9,0.175,10,50.1,1.2
,15:38:36,4,3600,2652.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:37,4,3600,2653.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:38,4,3600,2654.1,1.26,13.3,7,-5.9,0.189,10,50.1,1.2
,15:38:39,4,3600,2655.1,1.26,13.3,7,-5.9,0.188,10,50.1,1.2
,15:38:40,4,3600,2656.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:41,4,3600,2657.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:42,4,3600,2658.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:43,4,3600,2659.1,1.26,13.3,7,-5.9,0.189,10,50.1,1.2
,15:38:44,4,3600,2660.1,1.26,13.3,7,-5.9,0.189,10,50.1,1.2
,15:38:45,4,3600,2661.1,1.26,13.3,7,-5.9,0.181,10,50.1,1.2
,15:38:46,4,3600,2662.1,1.26,13.3,7,-5.9,0.181,10,50.1,1.2
,15:38:47,4,3600,2663.1,1.26,13.3,7,-5.9,0.182,10,50.1,1.2
,15:38:48,4,3600,2664.1,1.26,13.3,7,-5.9,0.19,10,50.1,1.21
,15:38:49,4,3600,2665.1,1.26,13.3,7,-6,0.19,10,50.1,1.21
,15:38:50,4,3600,2666.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:38:51,4,3600,2667.1,1.27,13.3,7,-6,0.19,10,50.1,1.21
,15:38:52,4,3600,2668.1,1.27,13.3,7,-6,0.184,10,50.1,1.22
,15:38:53,4,3600,2669.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:38:54,4,3600,2670.1,1.27,13.3,7,-6,0.176,10,50.1,1.21
,15:38:55,4,3600,2671.1,1.26,13.3,7,-6,0.182,10,50.1,1.2
,15:38:56,4,3600,2672.1,1.26,13.3,7,-6,0.188,10,50.1,1.2
,15:38:57,4,3600,2673.1,1.26,13.3,7,-6,0.188,10,50.1,1.2
,15:38:58,4,3600,2674.1,1.26,13.3,7,-6,0.188,10,50.1,1.2
,15:38:59,4,3600,2675.1,1.26,13.3,7,-6,0.181,10,50.1,1.2
,15:39:00,4,3600,2676.1,1.26,13.3,7,-6,0.175,10,50.2,1.2
,15:39:01,4,3600,2677.1,1.26,13.3,7,-6,0.175,10,50.1,1.2
,15:39:02,4,3600,2678.1,1.26,13.3,7,-6,0.188,10,50.1,1.2
,15:39:03,4,3600,2679.1,1.26,13.3,7,-6,0.188,10,50.1,1.2
,15:39:04,4,3600,2680.1,1.26,13.3,7,-6,0.188,10,50.1,1.2
,15:39:05,4,3600,2681.1,1.26,13.3,7,-6,0.182,10,50.1,1.2
,15:39:06,4,3600,2682.1,1.26,13.3,7,-6,0.182,10,50.1,1.2
,15:39:07,4,3600,2683.1,1.26,13.3,7,-6,0.182,10,50.1,1.2
,15:39:08,4,3600,2684.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:39:09,4,3600,2685.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:39:10,4,3600,2686.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:39:11,4,3600,2687.1,1.26,13.3,7,-6,0.183,10,50.1,1.21
,15:39:12,4,3600,2688.1,1.27,13.3,7,-6,0.176,10,50.1,1.21
,15:39:13,4,3600,2689.1,1.27,13.3,7,-6,0.177,10,50.1,1.21
,15:39:14,4,3600,2690.1,1.26,13.3,7,-6,0.183,10,50.1,1.21
,15:39:15,4,3600,2691.1,1.26,13.3,7,-6,0.189,10,50.1,1.2
,15:39:16,4,3600,2692.1,1.26,13.3,7,-6,0.188,10,50.1,1.2
,15:39:17,4,3600,2693.1,1.26,13.3,7,-6.1,0.182,10,50.1,1.2
,15:39:18,4,3600,2694.1,1.26,13.3,7,-6.1,0.182,10,50.1,1.2
,15:39:19,4,3600,2695.1,1.26,13.3,7,-6.1,0.182,10,50.1,1.2
,15:39:20,4,3600,2696.1,1.26,13.3,7,-6.1,0.175,10,50.1,1.2
,15:39:21,4,3600,2697.1,1.26,13.3,7,-6.1,0.181,10,50.1,1.2
,15:39:22,4,3600,2698.1,1.26,13.3,7,-6.1,0.181,10,50.1,1.2
,15:39:23,4,3600,2699.1,1.26,13.3,7,-6.1,0.188,10,50.1,1.2
,15:39:24,4,3600,2700.1,1.25,13.3,7,-6.1,0.188,10,50.1,1.2
,15:39:25,4,3600,2701.1,1.26,13.3,7,-6.1,0.188,10,50.1,1.2
,15:39:26,4,3600,2702.1,1.26,13.3,7,-6.1,0.189,10,50.1,1.2
,15:39:27,4,3600,2703.1,1.26,13.3,7,-6.1,0.183,10,50.1,1.21
,15:39:28,4,3600,2704.1,1.26,13.3,7,-6.1,0.183,10,50.1,1.21
,15:39:29,4,3600,2705.1,1.26,13.3,7,-6.1,0.176,10,50.1,1.21
,15:39:30,4,3600,2706.1,1.27,13.3,7,-6.1,0.176,10,50.1,1.21
,15:39:31,4,3600,2707.1,1.27,13.3,7,-6.1,0.183,10,50.1,1.21
,15:39:32,4,3600,2708.1,1.27,13.3,7,-6.1,0.19,10,50.1,1.21
,15:39:33,4,3600,2709.1,1.26,13.3,7,-6.1,0.19,10,50.1,1.21
,15:39:34,4,3600,2710.1,1.26,13.3,7,-6.1,0.19,10,50.1,1.21
,15:39:35,4,3600,2711.1,1.26,13.3,7,-6.1,0.183,10,50.1,1.21
,15:39:36,4,3600,2712.1,1.26,13.3,7,-6.1,0.183,10,50.1,1.21
,15:39:37,4,3600,2713.1,1.26,13.3,7,-6.1,0.176,10,50.1,1.2
,15:39:38,4,3600,2714.1,1.26,13.3,7,-6.1,0.176,10,50.1,1.21
,15:39:39,4,3600,2715.1,1.26,13.3,7,-6.1,0.182,10,50.1,1.2
,15:39:40,4,3600,2716.1,1.26,13.3,7,-6.1,0.189,10,50.1,1.2
,15:39:41,4,3600,2717.1,1.26,13.3,7,-6.1,0.189,10,50.1,1.2
,15:39:42,4,3600,2718.1,1.26,13.3,7,-6.1,0.19,10,50.1,1.21
,15:39:43,4,3600,2719.1,1.27,13.3,7,-6.2,0.19,10,50.1,1.21
,15:39:44,4,3600,2720.1,1.27,13.3,7,-6.2,0.183,10,50.1,1.21
,15:39:45,4,3600,2721.1,1.27,13.3,7,-6.2,0.177,10,50.1,1.21
,15:39:46,4,3600,2722.1,1.27,13.3,7,-6.2,0.177,10,50.1,1.21
,15:39:47,4,3600,2723.1,1.27,13.3,7,-6.2,0.183,10,50.1,1.21
,15:39:48,4,3600,2724.1,1.27,13.3,7,-6.2,0.19,10,50.1,1.21
,15:39:49,4,3600,2725.1,1.27,13.3,7,-6.2,0.19,10,50.1,1.21
,15:39:50,4,3600,2726.1,1.27,13.3,7,-6.2,0.19,10,50.1,1.21
,15:39:51,4,3600,2727.1,1.26,13.3,7,-6.2,0.19,10,50.1,1.21
,15:39:52,4,3600,2728.1,1.27,13.3,7,-6.2,0.183,10,50.1,1.21
,15:39:53,4,3600,2729.1,1.27,13.3,7,-6.2,0.183,10,50.1,1.21
,15:39:54,4,3600,2730.1,1.27,13.3,7,-6.2,0.176,10,50.1,1.21
,15:39:55,4,3600,2731.1,1.27,13.3,7,-6.2,0.176,10,50.1,1.21
,15:39:56,4,3600,2732.1,1.27,13.3,7,-6.2,0.176,10,50.1,1.21
,15:39:57,4,3600,2733.1,1.26,13.3,7,-6.2,0.183,10,50.1,1.21
,15:39:58,4,3600,2734.1,1.26,13.3,7,-6.2,0.188,10,50.1,1.2
,15:39:59,4,3600,2735.1,1.25,13.3,6,-6.2,0.196,10,50.1,1.2
,15:40:00,4,3600,2736.1,1.26,13.3,7,-6.2,0.188,10,50.1,1.2
,15:40:01,4,3600,2737.1,1.26,13.3,7,-6.2,0.189,10,50.1,1.2
,15:40:02,4,3600,2738.1,1.26,13.3,7,-6.2,0.189,10,50.1,1.2
,15:40:03,4,3600,2739.1,1.26,13.3,7,-6.2,0.189,10,50.1,1.2
,15:40:04,4,3600,2740.1,1.26,13.3,7,-6.2,0.182,10,50.1,1.21
,15:40:05,4,3600,2741.1,1.26,13.3,7,-6.2,0.176,10,50.1,1.21
,15:40:06,4,3600,2742.1,1.27,13.3,7,-6.2,0.183,10,50.1,1.21
,15:40:07,4,3600,2743.1,1.26,13.3,7,-6.2,0.19,10,50.1,1.21
,15:40:08,4,3600,2744.1,1.26,13.3,7,-6.2,0.19,10,50.1,1.21
,15:40:09,4,3600,2745.1,1.26,13.3,7,-6.2,0.189,10,50.1,1.2
,15:40:10,4,3600,2746.1,1.26,13.3,7,-6.2,0.189,10,50.1,1.2
,15:40:11,4,3600,2747.1,1.26,13.3,7,-6.2,0.182,10,50.1,1.2
,15:40:12,4,3600,2748.1,1.26,13.3,7,-6.2,0.183,10,50.1,1.21
,15:40:13,4,3600,2749.1,1.26,13.3,7,-6.2,0.183,10,50.1,1.21
,15:40:14,4,3600,2750.1,1.26,13.3,7,-6.1,0.183,10,50.1,1.21
,15:40:15,4,3600,2751.1,1.27,13.3,7,-6.1,0.183,10,50.1,1.21
,15:40:16,4,3600,2752.1,1.27,13.3,7,-6.1,0.19,10,50.1,1.21
,15:40:17,4,3600,2753.1,1.27,13.3,7,-6.1,0.19,10,50.1,1.21
