Data file,,DRYSLIDE_ISO10_12C_002.TSV,,,,,,,,,,
,09:58:02,4,3600,1206.1,1.2,13.3,7,13.3,0.173,10,50.2,1.15
,09:58:03,4,3600,1207.1,1.2,13.3,7,13.3,0.167,10,50.2,1.15
,09:58:04,4,3600,1208.1,1.2,13.3,7,13.3,0.161,10,50.2,1.14
,09:58:05,4,3600,1209.1,1.19,13.3,7,13.2,0.166,10,50.2,1.14
,09:58:06,4,3600,1210.1,1.19,13.3,7,13.2,0.179,10,50.2,1.14
,09:58:07,4,3600,1211.1,1.19,13.3,6,13.2,0.186,10,50.1,1.14
,09:58:08,4,3600,1212.1,1.19,13.3,7,13.2,0.179,10,50.2,1.14
,09:58:09,4,3600,1213.1,1.2,13.3,7,13.2,0.18,10,50.2,1.14
,09:58:10,4,3600,1214.1,1.2,13.3,7,13.2,0.173,10,50.2,1.14
,09:58:11,4,3600,1215.1,1.2,13.3,7,13.2,0.18,10,50.2,1.15
,09:58:12,4,3600,1216.1,1.2,13.3,7,13.2,0.174,10,50.2,1.15
,09:58:13,4,3600,1217.1,1.2,13.3,7,13.2,0.174,10,50.2,1.15
,09:58:14,4,3600,1218.1,1.2,13.3,7,13.2,0.173,10,50.2,1.14
,09:58:15,4,3600,1219.1,1.2,13.3,7,13.2,0.179,10,50.1,1.14
,09:58:16,4,3600,1220.1,1.2,13.3,7,13.2,0.179,10,50.2,1.14
,09:58:17,4,3600,1221.1,1.2,13.3,7,13.2,0.179,10,50.2,1.14
,09:58:18,4,3600,1222.1,1.2,13.3,7,13.2,0.173,10,50.2,1.15
,09:58:19,4,3600,1223.1,1.2,13.3,7,13.2,0.173,10,50.2,1.15
,09:58:20,4,3600,1224.1,1.2,13.3,7,13.2,0.174,10,50.2,1.15
,09:58:21,4,3600,1225.1,1.2,13.3,7,13.1,0.173,10,50.2,1.14
,09:58:22,4,3600,1226.1,1.2,13.3,7,13.1,0.179,10,50.2,1.14
,09:58:23,4,3600,1227.1,1.19,13.3,7,13.1,0.179,10,50.1,1.14
,09:58:24,4,3600,1228.1,1.19,13.3,7,13.1,0.179,10,50.2,1.14
,09:58:25,4,3600,1229.1,1.2,13.3,7,13.1,0.18,10,50.2,1.14
,09:58:26,4,3600,1230.1,1.2,13.3,7,13.1,0.18,10,50.2,1.15
,09:58:27,4,3600,1231.1,1.2,13.3,7,13.1,0.174,10,50.2,1.15
,09:58:28,4,3600,1232.1,1.2,13.3,7,13.1,0.167,10,50.2,1.15
,09:58:29,4,3600,1233.1,1.2,13.3,7,13.1,0.167,10,50.2,1.15
,09:58:30,4,3600,1234.1,1.2,13.3,7,13.1,0.173,10,50.2,1.14
,09:58:31,4,3600,1235.1,1.19,13.3,7,13,0.179,10,50.2,1.14
,09:58:32,4,3600,1236.1,1.19,13.3,7,13,0.179,10,50.1,1.14
,09:58:33,4,3600,1237.1,1.2,13.3,7,13,0.179,10,50.2,1.14
,09:58:34,4,3600,1238.1,1.2,13.3,7,13,0.18,10,50.2,1.15
,09:58:35,4,3600,1239.1,1.2,13.3,7,13,0.18,10,50.2,1.15
,09:58:36,4,3600,1240.1,1.21,13.3,7,13,0.174,10,50.2,1.15
,09:58:37,4,3600,1241.1,1.2,13.3,7,13,0.168,10,50.2,1.15
,09:58:38,4,3600,1242.1,1.2,13.3,7,13,0.167,10,50.2,1.15
,09:58:39,4,3600,1243.1,1.2,13.3,7,13,0.179,10,50.1,1.14
,09:58:40,4,3600,1244.1,1.2,13.3,7,13,0.179,10,50.1,1.14
,09:58:41,4,3600,1245.1,1.2,13.3,6,13,0.187,10,50.2,1.14
,09:58:42,4,3600,1246.1,1.2,13.3,6,13,0.187,10,50.2,1.15
,09:58:43,4,3600,1247.1,1.2,13.3,7,12.9,0.18,10,50.2,1.15
,09:58:44,4,3600,1248.1,1.21,13.3,7,12.9,0.168,10,50.2,1.15
,09:58:45,4,3600,1249.1,1.21,13.3,7,12.9,0.163,10,50.2,1.16
,09:58:46,4,3600,1250.1,1.21,13.3,7,12.9,0.168,10,50.2,1.15
,09:58:47,4,3600,1251.1,1.2,13.3,7,12.9,0.173,10,50.2,1.14
,09:58:48,4,3600,1252.1,1.19,13.3,7,12.9,0.179,10,50.2,1.14
,09:58:49,4,3600,1253.1,1.19,13.3,7,12.9,0.179,10,50.2,1.14
,09:58:50,4,3600,1254.1,1.2,13.3,7,12.9,0.179,10,50.2,1.14
,09:58:51,4,3600,1255.1,1.2,13.3,7,12.9,0.173,10,50.2,1.14
,09:58:52,4,3600,1256.1,1.2,13.3,7,12.9,0.173,10,50.2,1.14
,09:58:53,4,3600,1257.1,1.19,13.3,7,12.9,0.179,10,50.2,1.14
,09:58:54,4,3600,1258.1,1.19,13.3,7,12.9,0.179,10,50.2,1.14
,09:58:55,4,3600,1259.1,1.2,13.3,7,12.8,0.179,10,50.2,1.14
,09:58:56,4,3600,1260.1,1.2,13.3,7,12.8,0.173,10,50.2,1.15
,09:58:57,4,3600,1261.1,1.2,13.3,7,12.8,0.167,10,50.2,1.15
,09:58:58,4,3600,1262.1,1.2,13.3,7,12.8,0.173,10,50.1,1.14
,09:58:59,4,3600,1263.1,1.19,13.3,7,12.8,0.179,10,50.2,1.14
,09:59:00,4,3600,1264.1,1.19,13.3,7,12.8,0.179,10,50.2,1.14
,09:59:01,4,3600,1265.1,1.2,13.3,7,12.8,0.173,10,50.2,1.14
,09:59:02,4,3600,1266.1,1.2,13.3,7,12.8,0.167,10,50.2,1.15
,09:59:03,4,3600,1267.1,1.2,13.3,7,12.8,0.167,10,50.2,1.14
,09:59:04,4,3600,1268.1,1.19,13.3,7,12.7,0.166,10,50.2,1.14
,09:59:05,4,3600,1269.1,1.19,13.3,7,12.7,0.172,10,50.2,1.13
,09:59:06,4,3600,1270.1,1.19,13.3,7,12.7,0.178,10,50.2,1.13
,09:59:07,4,3600,1271.1,1.19,13.3,7,12.7,0.178,10,50.2,1.13
,09:59:08,4,3600,1272.1,1.19,13.3,6,12.7,0.185,10,50.2,1.14
,09:59:09,4,3600,1273.1,1.19,13.3,7,12.7,0.172,10,50.2,1.14
,09:59:10,4,3600,1274.1,1.19,13.3,7,12.7,0.166,10,50.2,1.14
,09:59:11,4,3600,1275.1,1.19,13.3,7,12.7,0.172,10,50.2,1.14
,09:59:12,4,3600,1276.1,1.19,13.3,6,12.7,0.185,10,50.2,1.13
,09:59:13,4,3600,1277.1,1.19,13.3,6,12.7,0.186,10,50.2,1.14
,09:59:14,4,3600,1278.1,1.2,13.3,7,12.7,0.179,10,50.2,1.14
,09:59:15,4,3600,1279.1,1.2,13.3,7,12.6,0.18,10,50.2,1.15
,09:59:16,4,3600,1280.1,1.2,13.3,7,12.6,0.174,10,50.2,1.15
,09:59:17,4,3600,1281.1,1.2,13.3,7,12.6,0.173,10,50.2,1.15
,09:59:18,4,3600,1282.1,1.2,13.3,7,12.6,0.173,10,50.2,1.14
,09:59:19,4,3600,1283.1,1.2,13.3,7,12.6,0.18,10,50.2,1.14
,09:59:20,4,3600,1284.1,1.2,13.3,7,12.6,0.18,10,50.2,1.15
,09:59:21,4,3600,1285.1,1.2,13.3,6,12.6,0.188,10,50.2,1.15
,09:59:22,4,3600,1286.1,1.21,13.3,7,12.6,0.181,10,50.2,1.15
,09:59:23,4,3600,1287.1,1.21,13.3,7,12.5,0.181,10,50.1,1.15
,09:59:24,4,3600,1288.1,1.21,13.3,7,12.5,0.175,10,50.2,1.15
,09:59:25,4,3600,1289.1,1.21,13.3,7,12.5,0.168,10,50.2,1.15
,09:59:26,4,3600,1290.1,1.2,13.3,7,12.5,0.167,10,50.2,1.15
,09:59:27,4,3600,1291.1,1.2,13.3,7,12.5,0.167,10,50.2,1.15
,09:59:28,4,3600,1292.1,1.2,13.3,7,12.5,0.173,10,50.2,1.15
,09:59:29,4,3600,1293.1,1.2,13.3,7,12.5,0.18,10,50.2,1.14
,09:59:30,4,3600,1294.1,1.2,13.3,7,12.5,0.18,10,50.2,1.14
,09:59:31,4,3600,1295.1,1.2,13.3,7,12.4,0.173,10,50.2,1.15
,09:59:32,4,3600,1296.1,1.2,13.3,7,12.4,0.168,10,50.2,1.15
,09:59:33,4,3600,1297.1,1.2,13.3,7,12.4,0.161,10,50.2,1.14
,09:59:34,4,3600,1298.1,1.19,13.3,7,12.4,0.172,10,50.2,1.14
,09:59:35,4,3600,1299.1,1.19,13.3,6,12.4,0.185,10,50.1,1.13
,09:59:36,4,3600,1300.1,1.19,13.3,6,12.4,0.186,10,50.2,1.14
,09:59:37,4,3600,1301.1,1.19,13.3,6,12.4,0.186,10,50.2,1.14
,09:59:38,4,3600,1302.1,1.2,13.3,7,12.4,0.18,10,50.2,1.15
,09:59:39,4,3600,1303.1,1.2,13.3,7,12.4,0.173,10,50.2,1.15
,09:59:40,4,3600,1304.1,1.2,13.3,7,12.4,0.173,10,50.2,1.15
,09:59:41,4,3600,1305.1,1.2,13.3,7,12.4,0.173,10,50.2,1.15
,09:59:42,4,3600,1306.1,1.2,13.3,7,12.3,0.18,10,50.2,1.15
,09:59:43,4,3600,1307.1,1.2,13.3,7,12.3,0.18,10,50.2,1.14
,09:59:44,4,3600,1308.1,1.2,13.3,7,12.3,0.18,10,50.2,1.14
,09:59:45,4,3600,1309.1,1.2,13.3,7,12.3,0.179,10,50.2,1.14
,09:59:46,4,3600,1310.1,1.2,13.3,7,12.3,0.18,10,50.2,1.14
,09:59:47,4,3600,1311.1,1.2,13.3,7,12.3,0.173,10,50.2,1.14
,09:59:48,4,3600,1312.1,1.2,13.3,7,12.3,0.173,10,50.2,1.14
,09:59:49,4,3600,1313.1,1.2,13.3,7,12.2,0.18,10,50.1,1.14
,09:59:50,4,3600,1314.1,1.2,13.3,7,12.2,0.18,10,50.2,1.14
,09:59:51,4,3600,1315.1,1.2,13.3,7,12.2,0.18,10,50.2,1.15
,09:59:52,4,3600,1316.1,1.2,13.3,7,12.2,0.18,10,50.2,1.15
,09:59:53,4,3600,1317.1,1.2,13.3,7,12.2,0.18,10,50.2,1.15
,09:59:54,4,3600,1318.1,1.2,13.3,7,12.2,0.174,10,50.2,1.15
,09:59:55,4,3600,1319.1,1.2,13.3,7,12.2,0.168,10,50.2,1.15
,09:59:56,4,3600,1320.1,1.2,13.3,7,12.2,0.162,10,50.2,1.15
,09:59:57,4,3600,1321.1,1.2,13.3,7,12.2,0.173,10,50.2,1.15
,09:59:58,4,3600,1322.1,1.2,13.3,7,12.2,0.173,10,50.1,1.14
,09:59:59,4,3600,1323.1,1.2,13.3,7,12.2,0.18,10,50.2,1.15
,10:00:00,4,3600,1324.1,1.2,13.3,7,12.1,0.18,10,50.2,1.15
,10:00:01,4,3600,1325.1,1.2,13.3,7,12.1,0.173,10,50.2,1.14
,10:00:02,4,3600,1326.1,1.2,13.3,7,12.1,0.173,10,50.2,1.14
,10:00:03,4,3600,1327.1,1.19,13.3,7,12.1,0.179,10,50.2,1.14
,10:00:04,4,3600,1328.1,1.19,13.3,7,12.1,0.179,10,50.2,1.14
,10:00:05,4,3600,1329.1,1.2,13.3,7,12.1,0.179,10,50.2,1.14
,10:00:06,4,3600,1330.1,1.2,13.3,7,12.1,0.173,10,50.2,1.14
,10:00:07,4,3600,1331.1,1.2,13.3,7,12,0.167,10,50.2,1.14
,10:00:08,4,3600,1332.1,1.2,13.3,7,12,0.167,10,50.2,1.14
,10:00:09,4,3600,1333.1,1.2,13.3,7,12,0.173,10,50.1,1.14
,10:00:10,4,3600,1334.1,1.19,13.3,7,12,0.172,10,50.2,1.14
,10:00:11,4,3600,1335.1,1.19,13.3,7,12,0.172,10,50.2,1.14
,10:00:12,4,3600,1336.1,1.19,13.3,7,12,0.172,10,50.2,1.14
,10:00:13,4,3600,1337.1,1.19,13.3,7,12,0.172,10,50.2,1.13
,10:00:14,4,3600,1338.1,1.19,13.3,7,12,0.178,10,50.2,1.13
,10:00:15,4,3600,1339.1,1.19,13.3,6,12,0.185,10,50.1,1.13
,10:00:16,4,3600,1340.1,1.2,13.3,7,12,0.179,10,50.2,1.14
,10:00:17,4,3600,1341.1,1.2,13.3,7,11.9,0.18,10,50.2,1.15
,10:00:18,4,3600,1342.1,1.2,13.3,7,11.9,0.18,10,50.2,1.15
,10:00:19,4,3600,1343.1,1.2,13.3,7,11.9,0.173,10,50.2,1.14
,10:00:20,4,3600,1344.1,1.2,13.3,7,11.9,0.173,10,50.2,1.14
,10:00:21,4,3600,1345.1,1.2,13.3,7,11.9,0.18,10,50.1,1.14
,10:00:22,4,3600,1346.1,1.2,13.3,6,11.9,0.187,10,50.2,1.14
,10:00:23,4,3600,1347.1,1.2,13.3,7,11.9,0.18,10,50.2,1.14
,10:00:24,4,3600,1348.1,1.2,13.3,7,11.8,0.173,10,50.2,1.14
,10:00:25,4,3600,1349.1,1.2,13.3,7,11.8,0.167,10,50.2,1.15
,10:00:26,4,3600,1350.1,1.2,13.3,7,11.8,0.167,10,50.2,1.15
,10:00:27,4,3600,1351.1,1.2,13.3,7,11.8,0.173,10,50.1,1.15
,10:00:28,4,3600,1352.1,1.2,13.3,7,11.8,0.18,10,50.1,1.14
,10:00:29,4,3600,1353.1,1.2,13.3,7,11.8,0.18,10,50.2,1.14
,10:00:30,4,3600,1354.1,1.2,13.3,7,11.8,0.18,10,50.2,1.14
,10:00:31,4,3600,1355.1,1.2,13.3,7,11.8,0.173,10,50.2,1.15
,10:00:32,4,3600,1356.1,1.2,13.3,7,11.8,0.167,10,50.2,1.15
,10:00:33,4,3600,1357.1,1.2,13.3,7,11.8,0.161,10,50.1,1.14
,10:00:34,4,3600,1358.1,1.19,13.3,7,11.7,0.172,10,50.2,1.14
,10:00:35,4,3600,1359.1,1.19,13.3,7,11.7,0.179,10,50.2,1.14
,10:00:36,4,3600,1360.1,1.19,13.3,7,11.7,0.179,10,50.2,1.14
,10:00:37,4,3600,1361.1,1.2,13.3,7,11.7,0.173,10,50.2,1.14
,10:00:38,4,3600,1362.1,1.2,13.3,7,11.7,0.167,10,50.2,1.14
,10:00:39,4,3600,1363.1,1.19,13.3,7,11.7,0.172,10,50.2,1.14
,10:00:40,4,3600,1364.1,1.19,13.3,7,11.7,0.178,10,50.2,1.13
,10:00:41,4,3600,1365.1,1.19,13.3,6,11.6,0.185,10,50.2,1.13
,10:00:42,4,3600,1366.1,1.19,13.3,7,11.6,0.179,10,50.2,1.14
,10:00:43,4,3600,1367.1,1.2,13.3,7,11.6,0.173,10,50.2,1.14
,10:00:44,4,3600,1368.1,1.2,13.3,7,11.6,0.173,10,50.2,1.14
,10:00:45,4,3600,1369.1,1.19,13.3,7,11.6,0.179,10,50.1,1.14
,10:00:46,4,3600,1370.1,1.19,13.3,7,11.6,0.179,10,50.2,1.14
,10:00:47,4,3600,1371.1,1.19,13.3,7,11.6,0.179,10,50.2,1.14
,10:00:48,4,3600,1372.1,1.2,13.3,7,11.5,0.179,10,50.2,1.14
,10:00:49,4,3600,1373.1,1.2,13.3,7,11.5,0.173,10,50.2,1.14
,10:00:50,4,3600,1374.1,1.2,13.3,7,11.5,0.173,10,50.2,1.14
,10:00:51,4,3600,1375.1,1.2,13.3,7,11.5,0.173,10,50.2,1.14
,10:00:52,4,3600,1376.1,1.2,13.3,7,11.5,0.179,10,50.1,1.14
,10:00:53,4,3600,1377.1,1.2,13.3,7,11.5,0.179,10,50.2,1.14
,10:00:54,4,3600,1378.1,1.2,13.3,7,11.5,0.173,10,50.2,1.14
,10:00:55,4,3600,1379.1,1.2,13.3,7,11.5,0.173,10,50.2,1.15
,10:00:56,4,3600,1380.1,1.2,13.3,7,11.5,0.174,10,50.2,1.15
,10:00:57,4,3600,1381.1,1.2,13.3,7,11.4,0.173,10,50.2,1.14
,10:00:58,4,3600,1382.1,1.2,13.3,7,11.4,0.179,10,50.2,1.14
,10:00:59,4,3600,1383.1,1.19,13.3,6,11.4,0.185,10,50.1,1.13
,10:01:00,4,3600,1384.1,1.19,13.3,6,11.4,0.186,10,50.2,1.14
,10:01:01,4,3600,1385.1,1.2,13.3,7,11.4,0.18,10,50.2,1.15
,10:01:02,4,3600,1386.1,1.21,13.3,7,11.4,0.174,10,50.2,1.15
,10:01:03,4,3600,1387.1,1.21,13.3,7,11.4,0.175,10,50.2,1.16
,10:01:04,4,3600,1388.1,1.21,13.3,7,11.4,0.181,10,50.2,1.15
,10:01:05,4,3600,1389.1,1.2,13.3,7,11.3,0.18,10,50.2,1.15
,10:01:06,4,3600,1390.1,1.2,13.3,7,11.3,0.18,10,50.2,1.15
,10:01:07,4,3600,1391.1,1.2,13.3,7,11.3,0.18,10,50.2,1.15
,10:01:08,4,3600,1392.1,1.2,13.3,7,11.3,0.173,10,50.2,1.15
,10:01:09,4,3600,1393.1,1.2,13.3,7,11.3,0.167,10,50.2,1.15
,10:01:10,4,3600,1394.1,1.2,13.3,7,11.3,0.162,10,50.2,1.15
,10:01:11,4,3600,1395.1,1.2,13.3,7,11.3,0.162,10,50.2,1.15
,10:01:12,4,3600,1396.1,1.2,13.3,7,11.3,0.173,10,50.2,1.15
,10:01:13,4,3600,1397.1,1.2,13.3,7,11.3,0.18,10,50.2,1.15
,10:01:14,4,3600,1398.1,1.2,13.3,7,11.3,0.18,10,50.1,1.14
,10:01:15,4,3600,1399.1,1.2,13.3,7,11.2,0.18,10,50.2,1.14
,10:01:16,4,3600,1400.1,1.2,13.3,7,11.2,0.18,10,50.2,1.14
,10:01:17,4,3600,1401.1,1.2,13.3,7,11.2,0.173,10,50.2,1.14
,10:01:18,4,3600,1402.1,1.2,13.3,7,11.2,0.173,10,50.2,1.14
,10:01:19,4,3600,1403.1,1.2,13.3,7,11.2,0.168,10,50.2,1.15
,10:01:20,4,3600,1404.1,1.2,13.3,7,11.2,0.168,10,50.2,1.15
,10:01:21,4,3600,1405.1,1.2,13.3,7,11.2,0.167,10,50.2,1.14
,10:01:22,4,3600,1406.1,1.19,13.3,7,11.1,0.172,10,50.2,1.14
,10:01:23,4,3600,1407.1,1.19,13.3,7,11.1,0.178,10,50.2,1.13
,10:01:24,4,3600,1408.1,1.19,13.3,7,11.1,0.178,10,50.1,1.13
,10:01:25,4,3600,1409.1,1.19,13.3,7,11.1,0.179,10,50.1,1.14
,10:01:26,4,3600,1410.1,1.2,13.3,7,11.1,0.179,10,50.2,1.14
,10:01:27,4,3600,1411.1,1.2,13.3,7,11.1,0.18,10,50.2,1.14
,10:01:28,4,3600,1412.1,1.2,13.3,7,11.1,0.18,10,50.2,1.14
,10:01:29,4,3600,1413.1,1.2,13.3,7,11.1,0.18,10,50.2,1.15
,10:01:30,4,3600,1414.1,1.2,13.3,7,11,0.18,10,50.2,1.15
,10:01:31,4,3600,1415.1,1.21,13.3,7,11,0.174,10,50.2,1.15
,10:01:32,4,3600,1416.1,1.21,13.3,7,11,0.168,10,50.2,1.15
,10:01:33,4,3600,1417.1,1.21,13.3,7,11,0.162,10,50.2,1.15
,10:01:34,4,3600,1418.1,1.2,13.3,7,11,0.161,10,50.2,1.15
,10:01:35,4,3600,1419.1,1.2,13.3,7,11,0.167,10,50.2,1.14
,10:01:36,4,3600,1420.1,1.19,13.3,7,11,0.172,10,50.2,1.13
,10:01:37,4,3600,1421.1,1.18,13.3,7,11,0.177,10,50.2,1.13
,10:01:38,4,3600,1422.1,1.18,13.3,7,11,0.177,10,50.2,1.13
,10:01:39,4,3600,1423.1,1.19,13.3,6,10.9,0.185,10,50.2,1.13
,10:01:40,4,3600,1424.1,1.19,13.3,6,10.9,0.186,10,50.2,1.14
,10:01:41,4,3600,1425.1,1.2,13.3,7,10.9,0.18,10,50.2,1.14
,10:01:42,4,3600,1426.1,1.2,13.3,7,10.9,0.18,10,50.2,1.15
,10:01:43,4,3600,1427.1,1.2,13.3,7,10.9,0.174,10,50.2,1.15
,10:01:44,4,3600,1428.1,1.2,13.3,7,10.9,0.167,10,50.2,1.15
,10:01:45,4,3600,1429.1,1.2,13.3,7,10.9,0.167,10,50.2,1.14
,10:01:46,4,3600,1430.1,1.19,13.3,7,10.8,0.166,10,50.2,1.14
,10:01:47,4,3600,1431.1,1.19,13.3,7,10.9,0.172,10,50.2,1.13
,10:01:48,4,3600,1432.1,1.19,13.3,6,10.8,0.185,10,50.2,1.13
,10:01:49,4,3600,1433.1,1.19,13.3,6,10.8,0.186,10,50.2,1.14
,10:01:50,4,3600,1434.1,1.2,13.3,6,10.8,0.187,10,50.2,1.14
,10:01:51,4,3600,1435.1,1.2,13.3,7,10.8,0.18,10,50.2,1.15
,10:01:52,4,3600,1436.1,1.21,13.3,7,10.8,0.174,10,50.2,1.15
,10:01:53,4,3600,1437.1,1.21,13.3,7,10.8,0.168,10,50.2,1.15
,10:01:54,4,3600,1438.1,1.21,13.3,7,10.8,0.162,10,50.2,1.15
,10:01:55,4,3600,1439.1,1.2,13.3,7,10.8,0.162,10,50.2,1.15
,10:01:56,4,3600,1440.1,1.2,13.3,7,10.8,0.179,10,50.2,1.14
,10:01:57,4,3600,1441.1,1.19,13.3,7,10.8,0.179,10,50.1,1.14
,10:01:58,4,3600,1442.1,1.19,13.3,7,10.7,0.179,10,50.2,1.14
,10:01:59,4,3600,1443.1,1.2,13.3,7,10.7,0.179,10,50.2,1.14
,10:02:00,4,3600,1444.1,1.2,13.3,7,10.7,0.18,10,50.2,1.15
,10:02:01,4,3600,1445.1,1.2,13.3,7,10.7,0.174,10,50.2,1.15
,10:02:02,4,3600,1446.1,1.2,13.3,7,10.7,0.174,10,50.2,1.15
,10:02:03,4,3600,1447.1,1.2,13.3,7,10.7,0.167,10,50.2,1.14
,10:02:04,4,3600,1448.1,1.19,13.3,7,10.7,0.178,10,50.2,1.13
,10:02:05,4,3600,1449.1,1.19,13.3,6,10.7,0.185,10,50.1,1.13
,10:02:06,4,3600,1450.1,1.19,13.3,6,10.7,0.186,10,50.1,1.14
,10:02:07,4,3600,1451.1,1.2,13.3,7,10.7,0.18,10,50.2,1.14
,10:02:08,4,3600,1452.1,1.2,13.3,7,10.7,0.174,10,50.2,1.15
,10:02:09,4,3600,1453.1,1.21,13.3,7,10.7,0.162,10,50.2,1.15
,10:02:10,4,3600,1454.1,1.21,13.3,7,10.7,0.162,10,50.2,1.15
,10:02:11,4,3600,1455.1,1.2,13.3,7,10.6,0.167,10,50.2,1.15
,10:02:12,4,3600,1456.1,1.19,13.3,7,10.6,0.179,10,50.2,1.14
,10:02:13,4,3600,1457.1,1.19,13.3,7,10.6,0.178,10,50.2,1.13
,10:02:14,4,3600,1458.1,1.18,13.3,7,10.6,0.177,10,50.2,1.13
,10:02:15,4,3600,1459.1,1.19,13.3,7,10.6,0.172,10,50.2,1.13
,10:02:16,4,3600,1460.1,1.19,13.3,7,10.6,0.172,10,50.2,1.14
,10:02:17,4,3600,1461.1,1.19,13.3,7,10.6,0.166,10,50.2,1.14
,10:02:18,4,3600,1462.1,1.19,13.3,7,10.6,0.172,10,50.2,1.14
,10:02:19,4,3600,1463.1,1.19,13.3,7,10.6,0.172,10,50.2,1.14
,10:02:20,4,3600,1464.1,1.19,13.3,7,10.6,0.179,10,50.2,1.14
,10:02:21,4,3600,1465.1,1.19,13.3,7,10.6,0.178,10,50.2,1.13
,10:02:22,4,3600,1466.1,1.19,13.3,7,10.6,0.179,10,50.2,1.14
,10:02:23,4,3600,1467.1,1.2,13.3,7,10.6,0.173,10,50.2,1.14
,10:02:24,4,3600,1468.1,1.2,13.3,7,10.6,0.173,10,50.2,1.15
,10:02:25,4,3600,1469.1,1.2,13.3,7,10.6,0.18,10,50.2,1.14
,10:02:26,4,3600,1470.1,1.19,13.3,7,10.6,0.179,10,50.2,1.14
,10:02:27,4,3600,1471.1,1.19,13.3,7,10.6,0.179,10,50.2,1.14
,10:02:28,4,3600,1472.1,1.2,13.3,7,10.6,0.18,10,50.2,1.15
,10:02:29,4,3600,1473.1,1.2,13.3,7,10.5,0.168,10,50.2,1.15
,10:02:30,4,3600,1474.1,1.2,13.3,7,10.5,0.167,10,50.2,1.14
,10:02:31,4,3600,1475.1,1.19,13.3,7,10.5,0.172,10,50.2,1.14
,10:02:32,4,3600,1476.1,1.19,13.3,7,10.5,0.178,10,50.2,1.13
,10:02:33,4,3600,1477.1,1.19,13.3,7,10.5,0.178,10,50.2,1.13
,10:02:34,4,3600,1478.1,1.2,13.3,7,10.5,0.173,10,50.2,1.14
,10:02:35,4,3600,1479.1,1.2,13.3,7,10.5,0.173,10,50.2,1.14
,10:02:36,4,3600,1480.1,1.2,13.3,7,10.5,0.173,10,50.2,1.14
,10:02:37,4,3600,1481.1,1.19,13.3,7,10.5,0.179,10,50.2,1.14
,10:02:38,4,3600,1482.1,1.19,13.3,7,10.5,0.178,10,50.2,1.13
,10:02:39,4,3600,1483.1,1.2,13.3,6,10.5,0.187,10,50.2,1.14
,10:02:40,4,3600,1484.1,1.2,13.3,7,10.5,0.18,10,50.2,1.15
,10:02:41,4,3600,1485.1,1.21,13.3,7,10.5,0.181,10,50.2,1.15
,10:02:42,4,3600,1486.1,1.21,13.3,7,10.5,0.174,10,50.2,1.15
,10:02:43,4,3600,1487.1,1.21,13.3,7,10.5,0.168,10,50.2,1.15
,10:02:44,4,3600,1488.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:02:45,4,3600,1489.1,1.21,13.3,7,10.5,0.174,10,50.2,1.15
,10:02:46,4,3600,1490.1,1.21,13.3,7,10.4,0.181,10,50.2,1.15
,10:02:47,4,3600,1491.1,1.21,13.3,7,10.4,0.174,10,50.2,1.15
,10:02:48,4,3600,1492.1,1.2,13.3,7,10.4,0.168,10,50.2,1.15
,10:02:49,4,3600,1493.1,1.2,13.3,7,10.4,0.167,10,50.2,1.15
,10:02:50,4,3600,1494.1,1.2,13.3,7,10.4,0.173,10,50.2,1.14
,10:02:51,4,3600,1495.1,1.19,13.3,7,10.4,0.179,10,50.2,1.14
,10:02:52,4,3600,1496.1,1.19,13.3,7,10.4,0.179,10,50.2,1.14
,10:02:53,4,3600,1497.1,1.2,13.3,7,10.4,0.173,10,50.2,1.14
,10:02:54,4,3600,1498.1,1.2,13.3,7,10.4,0.173,10,50.2,1.15
,10:02:55,4,3600,1499.1,1.2,13.3,7,10.4,0.167,10,50.2,1.15
,10:02:56,4,3600,1500.1,1.2,13.3,7,10.4,0.173,10,50.2,1.14
,10:02:57,4,3600,1501.1,1.19,13.3,7,10.4,0.172,10,50.2,1.14
,10:02:58,4,3600,1502.1,1.19,13.3,6,10.4,0.186,10,50.2,1.14
,10:02:59,4,3600,1503.1,1.19,13.3,7,10.4,0.178,10,50.2,1.14
,10:03:00,4,3600,1504.1,1.2,13.3,7,10.4,0.173,10,50.2,1.14
,10:03:01,4,3600,1505.1,1.2,13.3,7,10.4,0.173,10,50.2,1.14
,10:03:02,4,3600,1506.1,1.2,13.3,7,10.4,0.173,10,50.2,1.14
,10:03:03,4,3600,1507.1,1.19,13.3,7,10.5,0.172,10,50.2,1.14
,10:03:04,4,3600,1508.1,1.19,13.3,7,10.4,0.178,10,50.1,1.13
,10:03:05,4,3600,1509.1,1.19,13.3,7,10.4,0.179,10,50.2,1.14
,10:03:06,4,3600,1510.1,1.2,13.3,7,10.5,0.173,10,50.2,1.15
,10:03:07,4,3600,1511.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:03:08,4,3600,1512.1,1.2,13.3,7,10.5,0.174,10,50.2,1.15
,10:03:09,4,3600,1513.1,1.2,13.3,7,10.5,0.173,10,50.2,1.14
,10:03:10,4,3600,1514.1,1.19,13.3,7,10.5,0.179,10,50.2,1.13
,10:03:11,4,3600,1515.1,1.19,13.3,7,10.5,0.178,10,50.2,1.13
,10:03:12,4,3600,1516.1,1.19,13.3,6,10.5,0.186,10,50.2,1.14
