Data file,,ZYTEL-UNHONED_ISO10_12DEG_004_12HRS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,21/11/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPA on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12Hrs,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 11:26:59 on 21/11/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:32:49,6,21600,350.2,0.53,13.3,7,15.2,0.08,10,49.8,0.52
,11:32:50,6,21600,351.2,0.54,13.3,7,15.2,0.077,10,49.8,0.52
,11:32:51,6,21600,352.2,0.54,13.3,7,15.2,0.078,10,49.8,0.52
,11:32:52,6,21600,353.2,0.54,13.3,7,15.2,0.081,10,49.8,0.52
,11:32:53,6,21600,354.2,0.54,13.3,7,15.2,0.08,10,49.8,0.52
,11:32:54,6,21600,355.2,0.53,13.3,7,15.2,0.077,10,49.8,0.52
,11:32:55,6,21600,356.2,0.54,13.3,7,15.2,0.077,10,49.8,0.52
,11:32:56,6,21600,357.2,0.54,13.3,7,15.1,0.075,10,49.8,0.52
,11:32:57,6,21600,358.2,0.53,13.3,7,15.2,0.074,10,49.8,0.52
,11:32:58,6,21600,359.2,0.52,13.3,7,15.2,0.075,10,49.8,0.51
,11:32:59,6,21600,360.2,0.52,13.3,7,15.1,0.077,10,49.8,0.5
,11:33:00,6,21600,361.2,0.52,13.3,7,15.1,0.074,10,49.8,0.5
,11:33:01,6,21600,362.2,0.52,13.3,7,15.1,0.072,10,49.8,0.5
,11:33:02,6,21600,363.2,0.52,13.3,7,15.1,0.072,10,49.8,0.5
,11:33:03,6,21600,364.2,0.52,13.3,7,15.1,0.074,10,49.8,0.5
,11:33:04,6,21600,365.2,0.51,13.3,7,15.1,0.077,10,49.8,0.5
,11:33:05,6,21600,366.2,0.52,13.3,7,15.1,0.077,10,49.8,0.5
,11:33:06,6,21600,367.2,0.52,13.3,7,15,0.078,10,49.8,0.51
,11:33:07,6,21600,368.2,0.52,13.3,7,15,0.075,10,49.8,0.51
,11:33:08,6,21600,369.2,0.52,13.3,7,15,0.078,10,49.8,0.51
,11:33:09,6,21600,370.2,0.52,13.3,7,15,0.078,10,49.8,0.51
,11:33:10,6,21600,371.2,0.52,13.3,7,15,0.078,10,49.8,0.51
,11:33:11,6,21600,372.2,0.53,13.3,7,15,0.076,10,49.8,0.52
,11:33:12,6,21600,373.2,0.53,13.3,7,15,0.074,10,49.8,0.52
,11:33:13,6,21600,374.2,0.52,13.3,7,14.9,0.075,10,49.8,0.51
,11:33:14,6,21600,375.2,0.51,13.3,7,14.9,0.077,10,49.8,0.5
,11:33:15,6,21600,376.2,0.51,13.3,7,14.9,0.077,10,49.8,0.5
,11:33:16,6,21600,377.2,0.52,13.3,7,14.9,0.078,10,49.8,0.5
,11:33:17,6,21600,378.2,0.53,13.3,7,14.9,0.076,10,49.8,0.51
,11:33:18,6,21600,379.2,0.53,13.3,7,14.9,0.076,10,49.8,0.51
,11:33:19,6,21600,380.2,0.52,13.3,7,14.9,0.075,10,49.8,0.51
,11:33:20,6,21600,381.2,0.52,13.3,7,14.9,0.077,10,49.8,0.5
,11:33:21,6,21600,382.2,0.51,13.3,7,14.8,0.077,10,49.8,0.5
,11:33:22,6,21600,383.2,0.52,13.3,7,14.8,0.078,10,49.8,0.51
,11:33:23,6,21600,384.2,0.53,13.3,7,14.8,0.076,10,49.8,0.51
,11:33:24,6,21600,385.2,0.53,13.3,7,14.8,0.076,10,49.8,0.51
,11:33:25,6,21600,386.2,0.52,13.3,7,14.8,0.078,10,49.8,0.5
,11:33:26,6,21600,387.2,0.51,13.3,7,14.8,0.077,10,49.8,0.5
,11:33:27,6,21600,388.2,0.52,13.3,7,14.8,0.077,10,49.8,0.5
,11:33:28,6,21600,389.2,0.52,13.3,7,14.8,0.075,10,49.8,0.5
,11:33:29,6,21600,390.2,0.52,13.3,7,14.7,0.075,10,49.8,0.5
,11:33:30,6,21600,391.2,0.51,13.3,7,14.7,0.074,10,49.8,0.5
,11:33:31,6,21600,392.2,0.51,13.3,7,14.7,0.073,10,49.8,0.49
,11:33:32,6,21600,393.2,0.51,13.3,7,14.7,0.076,10,49.8,0.49
,11:33:33,6,21600,394.2,0.51,13.3,7,14.7,0.077,10,49.8,0.5
,11:33:34,6,21600,395.2,0.52,13.3,7,14.7,0.075,10,49.8,0.51
,11:33:35,6,21600,396.2,0.52,13.3,7,14.6,0.072,10,49.8,0.51
,11:33:36,6,21600,397.2,0.52,13.3,7,14.7,0.072,10,49.8,0.51
,11:33:37,6,21600,398.2,0.52,13.3,7,14.6,0.078,10,49.8,0.51
,11:33:38,6,21600,399.2,0.52,13.3,7,14.6,0.078,10,49.8,0.51
,11:33:39,6,21600,400.2,0.52,13.3,7,14.6,0.078,10,49.8,0.51
,11:33:40,6,21600,401.2,0.53,13.3,7,14.6,0.079,10,49.8,0.51
,11:33:41,6,21600,402.2,0.53,13.3,7,14.6,0.073,10,49.8,0.51
,11:33:42,6,21600,403.2,0.53,13.3,7,14.6,0.073,10,49.8,0.51
,11:33:43,6,21600,404.2,0.52,13.3,7,14.5,0.075,10,49.8,0.51
,11:33:44,6,21600,405.2,0.51,13.3,7,14.5,0.077,10,49.8,0.5
,11:33:45,6,21600,406.2,0.51,13.3,7,14.5,0.077,10,49.8,0.5
,11:33:46,6,21600,407.2,0.51,13.3,7,14.5,0.077,10,49.8,0.5
,11:33:47,6,21600,408.2,0.52,13.3,7,14.5,0.075,10,49.8,0.51
,11:33:48,6,21600,409.2,0.52,13.3,7,14.5,0.075,10,49.8,0.51
,11:33:49,6,21600,410.2,0.52,13.3,7,14.5,0.075,10,49.8,0.5
,11:33:50,6,21600,411.2,0.51,13.3,7,14.4,0.077,10,49.8,0.5
,11:33:51,6,21600,412.2,0.52,13.3,7,14.4,0.077,10,49.8,0.5
,11:33:52,6,21600,413.2,0.52,13.3,7,14.4,0.075,10,49.8,0.5
,11:33:53,6,21600,414.2,0.52,13.3,7,14.4,0.075,10,49.8,0.51
,11:33:54,6,21600,415.2,0.52,13.3,7,14.4,0.072,10,49.8,0.5
,11:33:55,6,21600,416.2,0.52,13.3,7,14.4,0.078,10,49.8,0.51
,11:33:56,6,21600,417.2,0.52,13.3,7,14.4,0.078,10,49.8,0.51
,11:33:57,6,21600,418.2,0.52,13.3,7,14.4,0.078,10,49.8,0.51
,11:33:58,6,21600,419.2,0.52,13.3,7,14.4,0.075,10,49.8,0.51
,11:33:59,6,21600,420.2,0.52,13.3,7,14.3,0.075,10,49.8,0.51
,11:34:00,6,21600,421.2,0.52,13.3,7,14.3,0.075,10,49.8,0.51
,11:34:01,6,21600,422.2,0.52,13.3,7,14.3,0.075,10,49.8,0.5
,11:34:02,6,21600,423.2,0.51,13.3,7,14.3,0.077,10,49.8,0.5
,11:34:03,6,21600,424.2,0.52,13.3,7,14.3,0.077,10,49.8,0.5
,11:34:04,6,21600,425.2,0.52,13.3,7,14.3,0.075,10,49.8,0.51
,11:34:05,6,21600,426.2,0.53,13.3,7,14.2,0.074,10,49.8,0.52
,11:34:06,6,21600,427.2,0.53,13.3,7,14.2,0.074,10,49.8,0.51
,11:34:07,6,21600,428.2,0.52,13.3,7,14.2,0.075,10,49.8,0.51
,11:34:08,6,21600,429.2,0.52,13.3,7,14.2,0.077,10,49.8,0.5
,11:34:09,6,21600,430.2,0.52,13.3,6,14.1,0.08,10,49.8,0.5
,11:34:10,6,21600,431.2,0.52,13.3,7,14.1,0.078,10,49.8,0.51
,11:34:11,6,21600,432.2,0.53,13.3,7,14.1,0.076,10,49.8,0.52
,11:34:12,6,21600,433.2,0.53,13.3,7,14.1,0.074,10,49.8,0.52
,11:34:13,6,21600,434.2,0.52,13.3,7,14.1,0.073,10,49.8,0.51
,11:34:14,6,21600,435.2,0.51,13.3,7,14.1,0.074,10,49.8,0.5
,11:34:15,6,21600,436.2,0.51,13.3,6,14.1,0.079,10,49.8,0.49
,11:34:16,6,21600,437.2,0.51,13.3,7,14.1,0.076,10,49.8,0.49
,11:34:17,6,21600,438.2,0.51,13.3,7,14.1,0.077,10,49.8,0.5
,11:34:18,6,21600,439.2,0.52,13.3,7,14,0.075,10,49.8,0.5
,11:34:19,6,21600,440.2,0.52,13.3,7,14,0.072,10,49.8,0.51
,11:34:20,6,21600,441.2,0.52,13.3,7,14,0.075,10,49.8,0.5
,11:34:21,6,21600,442.2,0.51,13.3,7,14,0.077,10,49.8,0.5
,11:34:22,6,21600,443.2,0.51,13.3,7,14,0.077,10,49.8,0.5
,11:34:23,6,21600,444.2,0.52,13.3,7,13.9,0.077,10,49.8,0.5
,11:34:24,6,21600,445.2,0.52,13.3,7,13.9,0.078,10,49.8,0.5
,11:34:25,6,21600,446.2,0.52,13.3,7,13.9,0.075,10,49.8,0.51
,11:34:26,6,21600,447.2,0.52,13.3,7,13.9,0.072,10,49.8,0.51
,11:34:27,6,21600,448.2,0.52,13.3,7,13.9,0.074,10,49.8,0.5
,11:34:28,6,21600,449.2,0.51,13.3,7,13.9,0.076,10,49.8,0.49
,11:34:29,6,21600,450.2,0.5,13.3,7,13.8,0.075,10,49.8,0.49
,11:34:30,6,21600,451.2,0.51,13.3,7,13.8,0.076,10,49.8,0.49
,11:34:31,6,21600,452.2,0.51,13.3,7,13.8,0.073,10,49.8,0.5
,11:34:32,6,21600,453.2,0.51,13.3,7,13.8,0.071,10,49.8,0.49
,11:34:33,6,21600,454.2,0.51,13.3,7,13.8,0.07,10,49.8,0.49
,11:34:34,6,21600,455.2,0.5,13.3,7,13.8,0.072,10,49.8,0.49
,11:34:35,6,21600,456.2,0.5,13.3,7,13.8,0.075,10,49.8,0.49
,11:34:36,6,21600,457.2,0.5,13.3,7,13.7,0.075,10,49.8,0.49
,11:34:37,6,21600,458.2,0.51,13.3,7,13.7,0.073,10,49.8,0.49
,11:34:38,6,21600,459.2,0.51,13.3,7,13.7,0.071,10,49.8,0.49
,11:34:39,6,21600,460.2,0.5,13.3,7,13.7,0.073,10,49.8,0.49
,11:34:40,6,21600,461.2,0.5,13.3,7,13.7,0.072,10,49.8,0.48
,11:34:41,6,21600,462.2,0.49,13.3,7,13.7,0.073,10,49.8,0.48
,11:34:42,6,21600,463.2,0.49,13.3,7,13.6,0.073,10,49.8,0.47
,11:34:43,6,21600,464.2,0.49,13.3,7,13.6,0.073,10,49.9,0.48
,11:34:44,6,21600,465.2,0.49,13.3,7,13.6,0.071,10,49.8,0.48
,11:34:45,6,21600,466.2,0.5,13.3,7,13.6,0.072,10,49.8,0.48
,11:34:46,6,21600,467.2,0.5,13.3,7,13.6,0.072,10,49.8,0.49
,11:34:47,6,21600,468.2,0.49,13.3,7,13.5,0.074,10,49.8,0.48
,11:34:48,6,21600,469.2,0.49,13.3,7,13.5,0.071,10,49.8,0.48
,11:34:49,6,21600,470.2,0.49,13.3,7,13.5,0.07,10,49.8,0.48
,11:34:50,6,21600,471.2,0.49,13.3,7,13.5,0.068,10,49.8,0.48
,11:34:51,6,21600,472.2,0.49,13.3,7,13.5,0.069,10,49.8,0.48
,11:34:52,6,21600,473.2,0.49,13.3,7,13.5,0.07,10,49.8,0.48
,11:34:53,6,21600,474.2,0.49,13.3,7,13.5,0.073,10,49.8,0.47
,11:34:54,6,21600,475.2,0.49,13.3,7,13.4,0.073,10,49.8,0.47
,11:34:55,6,21600,476.2,0.49,13.3,7,13.4,0.073,10,49.9,0.47
,11:34:56,6,21600,477.2,0.49,13.3,7,13.4,0.07,10,49.8,0.48
,11:34:57,6,21600,478.2,0.49,13.3,7,13.4,0.07,10,49.8,0.47
,11:34:58,6,21600,479.2,0.49,13.3,7,13.4,0.073,10,49.8,0.48
,11:34:59,6,21600,480.2,0.49,13.3,7,13.4,0.073,10,49.8,0.47
,11:35:00,6,21600,481.2,0.49,13.3,7,13.3,0.074,10,49.9,0.48
,11:35:01,6,21600,482.2,0.5,13.3,7,13.3,0.072,10,49.8,0.49
,11:35:02,6,21600,483.2,0.5,13.3,7,13.3,0.07,10,49.8,0.49
,11:35:03,6,21600,484.2,0.5,13.3,7,13.3,0.072,10,49.8,0.49
,11:35:04,6,21600,485.2,0.49,13.3,7,13.3,0.074,10,49.8,0.48
,11:35:05,6,21600,486.2,0.49,13.3,7,13.3,0.074,10,49.8,0.48
,11:35:06,6,21600,487.2,0.5,13.3,7,13.2,0.074,10,49.8,0.49
,11:35:07,6,21600,488.2,0.5,13.3,7,13.2,0.072,10,49.8,0.49
,11:35:08,6,21600,489.2,0.5,13.3,7,13.2,0.07,10,49.8,0.49
,11:35:09,6,21600,490.2,0.49,13.3,7,13.2,0.071,10,49.8,0.48
,11:35:10,6,21600,491.2,0.49,13.3,7,13.2,0.073,10,49.8,0.47
,11:35:11,6,21600,492.2,0.49,13.3,6,13.1,0.076,10,49.8,0.47
,11:35:12,6,21600,493.2,0.49,13.3,7,13.2,0.074,10,49.8,0.48
,11:35:13,6,21600,494.2,0.5,13.3,7,13.1,0.072,10,49.8,0.49
,11:35:14,6,21600,495.2,0.5,13.3,7,13.1,0.072,10,49.8,0.49
,11:35:15,6,21600,496.2,0.5,13.3,7,13.1,0.072,10,49.8,0.49
,11:35:16,6,21600,497.2,0.49,13.3,7,13.1,0.074,10,49.8,0.48
,11:35:17,6,21600,498.2,0.49,13.3,7,13.1,0.071,10,49.8,0.48
,11:35:18,6,21600,499.2,0.49,13.3,7,13,0.071,10,49.8,0.48
,11:35:19,6,21600,500.2,0.49,13.3,7,13,0.071,10,49.8,0.48
,11:35:20,6,21600,501.2,0.49,13.3,7,13,0.073,10,49.8,0.48
,11:35:21,6,21600,502.2,0.49,13.3,7,13,0.074,10,49.8,0.48
,11:35:22,6,21600,503.2,0.5,13.3,7,13,0.072,10,49.8,0.49
,11:35:23,6,21600,504.2,0.5,13.3,7,12.9,0.072,10,49.8,0.49
,11:35:24,6,21600,505.2,0.5,13.3,7,12.9,0.074,10,49.8,0.48
,11:35:25,6,21600,506.2,0.49,13.3,7,12.9,0.074,10,49.8,0.48
,11:35:26,6,21600,507.2,0.49,13.3,7,12.9,0.071,10,49.8,0.48
,11:35:27,6,21600,508.2,0.5,13.3,7,12.9,0.069,10,49.8,0.48
,11:35:28,6,21600,509.2,0.49,13.3,7,12.9,0.071,10,49.8,0.48
,11:35:29,6,21600,510.2,0.49,13.3,7,12.8,0.073,10,49.8,0.48
,11:35:30,6,21600,511.2,0.49,13.3,7,12.8,0.073,10,49.8,0.48
,11:35:31,6,21600,512.2,0.5,13.3,7,12.8,0.072,10,49.8,0.48
,11:35:32,6,21600,513.2,0.5,13.3,7,12.8,0.072,10,49.8,0.49
,11:35:33,6,21600,514.2,0.5,13.3,7,12.8,0.072,10,49.8,0.49
,11:35:34,6,21600,515.2,0.49,13.3,7,12.8,0.074,10,49.8,0.48
,11:35:35,6,21600,516.2,0.49,13.3,7,12.8,0.073,10,49.8,0.48
,11:35:36,6,21600,517.2,0.49,13.3,7,12.7,0.071,10,49.8,0.48
,11:35:37,6,21600,518.2,0.49,13.3,7,12.7,0.071,10,49.8,0.48
,11:35:38,6,21600,519.2,0.49,13.3,7,12.7,0.068,10,49.8,0.48
,11:35:39,6,21600,520.2,0.49,13.3,7,12.7,0.07,10,49.8,0.48
,11:35:40,6,21600,521.2,0.49,13.3,7,12.7,0.073,10,49.8,0.48
,11:35:41,6,21600,522.2,0.49,13.3,7,12.6,0.074,10,49.8,0.48
,11:35:42,6,21600,523.2,0.49,13.3,7,12.6,0.074,10,49.8,0.48
,11:35:43,6,21600,524.2,0.5,13.3,7,12.6,0.075,10,49.8,0.49
,11:35:44,6,21600,525.2,0.51,13.3,7,12.6,0.073,10,49.8,0.49
,11:35:45,6,21600,526.2,0.51,13.3,7,12.6,0.071,10,49.8,0.5
,11:35:46,6,21600,527.2,0.51,13.3,7,12.6,0.071,10,49.8,0.49
,11:35:47,6,21600,528.2,0.5,13.3,7,12.5,0.075,10,49.8,0.49
,11:35:48,6,21600,529.2,0.5,13.3,7,12.5,0.075,10,49.8,0.48
,11:35:49,6,21600,530.2,0.5,13.3,7,12.5,0.074,10,49.8,0.48
,11:35:50,6,21600,531.2,0.5,13.3,7,12.5,0.072,10,49.8,0.49
,11:35:51,6,21600,532.2,0.5,13.3,7,12.5,0.069,10,49.8,0.49
,11:35:52,6,21600,533.2,0.5,13.3,7,12.5,0.072,10,49.8,0.48
,11:35:53,6,21600,534.2,0.49,13.3,7,12.5,0.073,10,49.8,0.48
,11:35:54,6,21600,535.2,0.48,13.3,7,12.4,0.072,10,49.8,0.47
,11:35:55,6,21600,536.2,0.48,13.3,7,12.4,0.072,10,49.8,0.47
,11:35:56,6,21600,537.2,0.49,13.3,7,12.4,0.071,10,49.8,0.48
,11:35:57,6,21600,538.2,0.5,13.3,7,12.4,0.072,10,49.8,0.48
,11:35:58,6,21600,539.2,0.49,13.3,7,12.4,0.074,10,49.8,0.48
,11:35:59,6,21600,540.2,0.49,13.3,7,12.4,0.074,10,49.8,0.48
,11:36:00,6,21600,541.2,0.49,13.3,7,12.3,0.074,10,49.8,0.48
,11:36:01,6,21600,542.2,0.5,13.3,7,12.3,0.072,10,49.8,0.49
,11:36:02,6,21600,543.2,0.5,13.3,7,12.3,0.069,10,49.8,0.49
,11:36:03,6,21600,544.2,0.49,13.3,7,12.3,0.074,10,49.8,0.48
,11:36:04,6,21600,545.2,0.49,13.3,7,12.3,0.073,10,49.8,0.48
,11:36:05,6,21600,546.2,0.49,13.3,7,12.2,0.074,10,49.8,0.48
,11:36:06,6,21600,547.2,0.5,13.3,7,12.2,0.075,10,49.8,0.49
,11:36:07,6,21600,548.2,0.51,13.3,7,12.2,0.073,10,49.8,0.49
,11:36:08,6,21600,549.2,0.51,13.3,7,12.2,0.073,10,49.8,0.49
,11:36:09,6,21600,550.2,0.51,13.3,7,12.2,0.073,10,49.8,0.49
,11:36:10,6,21600,551.2,0.5,13.3,7,12.2,0.075,10,49.8,0.49
,11:36:11,6,21600,552.2,0.5,13.3,7,12.2,0.075,10,49.8,0.49
,11:36:12,6,21600,553.2,0.5,13.3,7,12.1,0.075,10,49.9,0.49
,11:36:13,6,21600,554.2,0.51,13.3,7,12.1,0.07,10,49.8,0.49
,11:36:14,6,21600,555.2,0.51,13.3,7,12.1,0.068,10,49.8,0.49
,11:36:15,6,21600,556.2,0.5,13.3,7,12.1,0.07,10,49.8,0.49
,11:36:16,6,21600,557.2,0.5,13.3,7,12.1,0.072,10,49.8,0.48
,11:36:17,6,21600,558.2,0.49,13.3,7,12,0.074,10,49.8,0.48
,11:36:18,6,21600,559.2,0.49,13.3,7,12,0.073,10,49.8,0.48
,11:36:19,6,21600,560.2,0.49,13.3,7,12,0.074,10,49.9,0.48
,11:36:20,6,21600,561.2,0.5,13.3,7,12,0.074,10,49.8,0.48
,11:36:21,6,21600,562.2,0.5,13.3,7,12,0.072,10,49.8,0.49
,11:36:22,6,21600,563.2,0.5,13.3,7,12,0.072,10,49.8,0.49
,11:36:23,6,21600,564.2,0.49,13.3,7,11.9,0.071,10,49.9,0.48
,11:36:24,6,21600,565.2,0.49,13.3,7,11.9,0.07,10,49.8,0.48
,11:36:25,6,21600,566.2,0.49,13.3,7,11.9,0.073,10,49.8,0.47
,11:36:26,6,21600,567.2,0.49,13.3,7,11.9,0.073,10,49.8,0.48
,11:36:27,6,21600,568.2,0.49,13.3,7,11.8,0.071,10,49.8,0.48
,11:36:28,6,21600,569.2,0.5,13.3,7,11.8,0.07,10,49.8,0.49
,11:36:29,6,21600,570.2,0.5,13.3,7,11.9,0.069,10,49.8,0.49
,11:36:30,6,21600,571.2,0.5,13.3,7,11.8,0.072,10,49.8,0.48
,11:36:31,6,21600,572.2,0.49,13.3,7,11.8,0.071,10,49.8,0.48
,11:36:32,6,21600,573.2,0.49,13.3,7,11.8,0.074,10,49.9,0.48
,11:36:33,6,21600,574.2,0.49,13.3,7,11.8,0.073,10,49.9,0.48
,11:36:34,6,21600,575.2,0.49,13.3,7,11.8,0.073,10,49.8,0.48
,11:36:35,6,21600,576.2,0.49,13.3,7,11.7,0.074,10,49.8,0.48
,11:36:36,6,21600,577.2,0.49,13.3,7,11.7,0.074,10,49.8,0.48
,11:36:37,6,21600,578.2,0.49,13.3,7,11.7,0.071,10,49.8,0.48
,11:36:38,6,21600,579.2,0.49,13.3,7,11.7,0.07,10,49.8,0.47
,11:36:39,6,21600,580.2,0.48,13.3,7,11.6,0.07,10,49.8,0.47
,11:36:40,6,21600,581.2,0.48,13.3,7,11.6,0.069,10,49.8,0.47
,11:36:41,6,21600,582.2,0.48,13.3,7,11.6,0.069,10,49.9,0.46
,11:36:42,6,21600,583.2,0.47,13.3,7,11.6,0.068,10,49.9,0.46
,11:36:43,6,21600,584.2,0.48,13.3,6,11.6,0.074,10,49.8,0.46
,11:36:44,6,21600,585.2,0.48,13.3,6,11.6,0.074,10,49.9,0.46
,11:36:45,6,21600,586.2,0.48,13.3,7,11.5,0.069,10,49.8,0.47
,11:36:46,6,21600,587.2,0.48,13.3,7,11.5,0.07,10,49.8,0.47
,11:36:47,6,21600,588.2,0.48,13.3,7,11.5,0.07,10,49.8,0.47
,11:36:48,6,21600,589.2,0.48,13.3,7,11.5,0.072,10,49.8,0.47
,11:36:49,6,21600,590.2,0.48,13.3,7,11.5,0.072,10,49.8,0.47
,11:36:50,6,21600,591.2,0.48,13.3,7,11.5,0.07,10,49.9,0.47
,11:36:51,6,21600,592.2,0.48,13.3,7,11.5,0.07,10,49.9,0.47
,11:36:52,6,21600,593.2,0.48,13.3,7,11.5,0.069,10,49.9,0.47
,11:36:53,6,21600,594.2,0.48,13.3,7,11.4,0.072,10,49.8,0.47
,11:36:54,6,21600,595.2,0.48,13.3,7,11.4,0.069,10,49.8,0.47
,11:36:55,6,21600,596.2,0.48,13.3,7,11.4,0.067,10,49.8,0.47
,11:36:56,6,21600,597.2,0.48,13.3,7,11.4,0.067,10,49.9,0.47
,11:36:57,6,21600,598.2,0.48,13.3,7,11.3,0.069,10,49.9,0.46
,11:36:58,6,21600,599.2,0.47,13.3,7,11.3,0.071,10,49.8,0.46
,11:36:59,6,21600,600.2,0.47,13.3,7,11.3,0.068,10,49.8,0.46
,11:37:00,6,21600,601.2,0.47,13.3,7,11.3,0.068,10,49.8,0.46
,11:37:01,6,21600,602.2,0.48,13.3,7,11.3,0.069,10,49.9,0.46
,11:37:02,6,21600,603.2,0.47,13.3,7,11.2,0.071,10,49.8,0.46
,11:37:03,6,21600,604.2,0.48,13.3,7,11.2,0.071,10,49.8,0.46
,11:37:04,6,21600,605.2,0.48,13.3,7,11.2,0.07,10,49.8,0.47
,11:37:05,6,21600,606.2,0.49,13.3,7,11.2,0.07,10,49.8,0.47
,11:37:06,6,21600,607.2,0.48,13.3,7,11.2,0.069,10,49.8,0.47
,11:37:07,6,21600,608.2,0.48,13.3,7,11.2,0.071,10,49.9,0.46
,11:37:08,6,21600,609.2,0.48,13.3,7,11.2,0.071,10,49.9,0.46
,11:37:09,6,21600,610.2,0.48,13.3,7,11.1,0.069,10,49.9,0.47
,11:37:10,6,21600,611.2,0.49,13.3,7,11.1,0.068,10,49.8,0.47
,11:37:11,6,21600,612.2,0.48,13.3,7,11.1,0.067,10,49.9,0.47
,11:37:12,6,21600,613.2,0.48,13.3,7,11.1,0.069,10,49.9,0.47
,11:37:13,6,21600,614.2,0.47,13.3,7,11.1,0.071,10,49.9,0.46
,11:37:14,6,21600,615.2,0.48,13.3,7,11.1,0.069,10,49.8,0.46
,11:37:15,6,21600,616.2,0.48,13.3,7,11,0.069,10,49.9,0.47
,11:37:16,6,21600,617.2,0.48,13.3,7,11,0.07,10,49.8,0.47
,11:37:17,6,21600,618.2,0.48,13.3,7,11,0.072,10,49.8,0.47
,11:37:18,6,21600,619.2,0.49,13.3,7,11,0.073,10,49.8,0.47
,11:37:19,6,21600,620.2,0.49,13.3,7,11,0.074,10,49.9,0.48
,11:37:20,6,21600,621.2,0.49,13.3,7,10.9,0.071,10,49.9,0.48
,11:37:21,6,21600,622.2,0.49,13.3,7,10.9,0.068,10,49.9,0.48
,11:37:22,6,21600,623.2,0.48,13.3,7,10.9,0.067,10,49.8,0.47
,11:37:23,6,21600,624.2,0.48,13.3,7,10.9,0.071,10,49.8,0.46
,11:37:24,6,21600,625.2,0.47,13.3,7,10.9,0.071,10,49.8,0.46
,11:37:25,6,21600,626.2,0.48,13.3,7,10.8,0.072,10,49.8,0.47
,11:37:26,6,21600,627.2,0.49,13.3,7,10.9,0.07,10,49.9,0.47
,11:37:27,6,21600,628.2,0.49,13.3,7,10.8,0.07,10,49.9,0.48
,11:37:28,6,21600,629.2,0.49,13.3,7,10.8,0.073,10,49.9,0.47
,11:37:29,6,21600,630.2,0.48,13.3,7,10.8,0.072,10,49.9,0.47
,11:37:30,6,21600,631.2,0.49,13.3,7,10.8,0.07,10,49.9,0.48
,11:37:31,6,21600,632.2,0.49,13.3,7,10.8,0.071,10,49.9,0.48
,11:37:32,6,21600,633.2,0.49,13.3,7,10.7,0.07,10,49.8,0.47
,11:37:33,6,21600,634.2,0.48,13.3,7,10.7,0.072,10,49.9,0.47
,11:37:34,6,21600,635.2,0.48,13.3,7,10.7,0.069,10,49.8,0.47
,11:37:35,6,21600,636.2,0.48,13.3,7,10.7,0.067,10,49.9,0.47
,11:37:36,6,21600,637.2,0.48,13.3,7,10.7,0.067,10,49.9,0.47
,11:37:37,6,21600,638.2,0.48,13.3,7,10.6,0.069,10,49.8,0.46
,11:37:38,6,21600,639.2,0.48,13.3,7,10.6,0.071,10,49.9,0.46
,11:37:39,6,21600,640.2,0.47,13.3,7,10.6,0.071,10,49.8,0.46
,11:37:40,6,21600,641.2,0.47,13.3,7,10.6,0.071,10,49.8,0.46
,11:37:41,6,21600,642.2,0.48,13.3,6,10.6,0.075,10,49.9,0.47
,11:37:42,6,21600,643.2,0.49,13.3,7,10.6,0.073,10,49.8,0.47
,11:37:43,6,21600,644.2,0.49,13.3,7,10.5,0.069,10,49.8,0.48
,11:37:44,6,21600,645.2,0.49,13.3,7,10.5,0.068,10,49.9,0.48
,11:37:45,6,21600,646.2,0.48,13.3,7,10.5,0.069,10,49.8,0.47
,11:37:46,6,21600,647.2,0.48,13.3,7,10.5,0.071,10,49.8,0.46
,11:37:47,6,21600,648.2,0.48,13.3,7,10.5,0.072,10,49.9,0.47
,11:37:48,6,21600,649.2,0.48,13.3,7,10.5,0.07,10,49.8,0.47
,11:37:49,6,21600,650.2,0.48,13.3,7,10.5,0.07,10,49.8,0.47
,11:37:50,6,21600,651.2,0.48,13.3,7,10.4,0.072,10,49.9,0.47
,11:37:51,6,21600,652.2,0.47,13.3,7,10.4,0.071,10,49.8,0.46
,11:37:52,6,21600,653.2,0.47,13.3,7,10.4,0.068,10,49.9,0.46
,11:37:53,6,21600,654.2,0.48,13.3,7,10.4,0.069,10,49.8,0.46
,11:37:54,6,21600,655.2,0.47,13.3,7,10.4,0.068,10,49.8,0.46
,11:37:55,6,21600,656.2,0.47,13.3,7,10.3,0.068,10,49.8,0.46
