Data file,,RA0.3_PAO_-8C_003_1HOUR.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,15/03/2016,,,,,,,,,,
Lubricant,,PAO,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:20:59 on 15/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:02:01,4,3600,2461.1,2.08,13.3,9,-6.9,0.226,10,0.2,1.88
,17:02:02,4,3600,2462.1,2.08,13.3,9,-6.9,0.232,10,0.2,1.88
,17:02:03,4,3600,2463.1,2.08,13.3,9,-6.9,0.232,10,0.2,1.87
,17:02:04,4,3600,2464.1,2.08,13.3,9,-6.9,0.232,10,0.2,1.87
,17:02:05,4,3600,2465.1,2.08,13.3,9,-6.9,0.232,10,0.2,1.88
,17:02:06,4,3600,2466.1,2.08,13.3,9,-6.9,0.226,10,0.2,1.88
,17:02:07,4,3600,2467.1,2.08,13.3,9,-6.9,0.226,10,0.2,1.88
,17:02:08,4,3600,2468.1,2.08,13.3,9,-6.9,0.225,10,0.2,1.88
,17:02:09,4,3600,2469.1,2.08,13.3,9,-6.9,0.225,10,0.2,1.87
,17:02:10,4,3600,2470.1,2.08,13.3,9,-6.9,0.225,10,0.2,1.87
,17:02:11,4,3600,2471.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:12,4,3600,2472.1,2.07,13.3,9,-6.9,0.238,10,0.2,1.87
,17:02:13,4,3600,2473.1,2.07,13.3,9,-6.9,0.238,10,0.2,1.87
,17:02:14,4,3600,2474.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:15,4,3600,2475.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:16,4,3600,2476.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:17,4,3600,2477.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:18,4,3600,2478.1,2.08,13.3,9,-6.9,0.225,10,0.2,1.87
,17:02:19,4,3600,2479.1,2.08,13.3,9,-6.9,0.219,10,0.2,1.88
,17:02:20,4,3600,2480.1,2.08,13.3,9,-6.9,0.225,10,0.2,1.88
,17:02:21,4,3600,2481.1,2.08,13.3,9,-6.9,0.232,10,0.2,1.87
,17:02:22,4,3600,2482.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:23,4,3600,2483.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:24,4,3600,2484.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:25,4,3600,2485.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:26,4,3600,2486.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:27,4,3600,2487.1,2.07,13.3,9,-6.9,0.231,10,0.2,1.87
,17:02:28,4,3600,2488.1,2.08,13.3,9,-6.9,0.232,10,0.2,1.87
,17:02:29,4,3600,2489.1,2.08,13.3,9,-6.9,0.232,10,0.2,1.88
,17:02:30,4,3600,2490.1,2.08,13.3,9,-6.9,0.225,10,0.2,1.88
,17:02:31,4,3600,2491.1,2.08,13.3,9,-6.9,0.225,10,0.2,1.88
,17:02:32,4,3600,2492.1,2.08,13.3,9,-6.9,0.219,10,0.2,1.88
,17:02:33,4,3600,2493.1,2.07,13.3,9,-6.9,0.225,10,0.2,1.87
,17:02:34,4,3600,2494.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:02:35,4,3600,2495.1,2.06,13.3,9,-7,0.237,10,0.2,1.86
,17:02:36,4,3600,2496.1,2.06,13.3,9,-7,0.237,10,0.2,1.86
,17:02:37,4,3600,2497.1,2.07,13.3,9,-7,0.237,10,0.2,1.86
,17:02:38,4,3600,2498.1,2.07,13.3,9,-7,0.237,10,0.2,1.87
,17:02:39,4,3600,2499.1,2.07,13.3,9,-7,0.238,10,0.2,1.87
,17:02:40,4,3600,2500.1,2.08,13.3,9,-7,0.238,10,0.2,1.87
,17:02:41,4,3600,2501.1,2.08,13.3,9,-7,0.232,10,0.2,1.88
,17:02:42,4,3600,2502.1,2.08,13.3,9,-7,0.232,10,0.2,1.88
,17:02:43,4,3600,2503.1,2.08,13.3,9,-7,0.232,10,0.2,1.88
,17:02:44,4,3600,2504.1,2.08,13.3,9,-7,0.232,10,0.2,1.87
,17:02:45,4,3600,2505.1,2.07,13.3,9,-7,0.225,10,0.2,1.87
,17:02:46,4,3600,2506.1,2.07,13.3,9,-7,0.225,10,0.2,1.87
,17:02:47,4,3600,2507.1,2.08,13.3,9,-7,0.219,10,0.2,1.87
,17:02:48,4,3600,2508.1,2.08,13.3,9,-7,0.226,10,0.2,1.88
,17:02:49,4,3600,2509.1,2.09,13.3,9,-7,0.232,10,0.2,1.88
,17:02:50,4,3600,2510.1,2.08,13.3,9,-7,0.232,10,0.2,1.88
,17:02:51,4,3600,2511.1,2.08,13.3,9,-7,0.232,10,0.2,1.88
,17:02:52,4,3600,2512.1,2.08,13.3,9,-7,0.232,10,0.2,1.87
,17:02:53,4,3600,2513.1,2.08,13.3,9,-7,0.232,10,0.2,1.87
,17:02:54,4,3600,2514.1,2.08,13.3,9,-7,0.232,10,0.2,1.87
,17:02:55,4,3600,2515.1,2.08,13.3,9,-7,0.238,10,0.2,1.87
,17:02:56,4,3600,2516.1,2.08,13.3,9,-7,0.232,10,0.2,1.87
,17:02:57,4,3600,2517.1,2.08,13.3,9,-7,0.232,10,0.2,1.88
,17:02:58,4,3600,2518.1,2.08,13.3,9,-7,0.226,10,0.2,1.88
,17:02:59,4,3600,2519.1,2.08,13.3,9,-7,0.22,10,0.2,1.88
,17:03:00,4,3600,2520.1,2.09,13.3,9,-7,0.22,10,0.2,1.88
,17:03:01,4,3600,2521.1,2.09,13.3,9,-7,0.226,10,0.2,1.88
,17:03:02,4,3600,2522.1,2.09,13.3,9,-7,0.232,10,0.2,1.88
,17:03:03,4,3600,2523.1,2.08,13.3,9,-7,0.232,10,0.2,1.88
,17:03:04,4,3600,2524.1,2.08,13.3,9,-7,0.232,10,0.2,1.87
,17:03:05,4,3600,2525.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:06,4,3600,2526.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:07,4,3600,2527.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:08,4,3600,2528.1,2.08,13.3,9,-7,0.232,10,0.2,1.87
,17:03:09,4,3600,2529.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:10,4,3600,2530.1,2.07,13.3,9,-7,0.225,10,0.2,1.87
,17:03:11,4,3600,2531.1,2.07,13.3,9,-7,0.225,10,0.2,1.87
,17:03:12,4,3600,2532.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:13,4,3600,2533.1,2.07,13.3,9,-7,0.238,10,0.2,1.87
,17:03:14,4,3600,2534.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:15,4,3600,2535.1,2.07,13.3,9,-7,0.238,10,0.2,1.87
,17:03:16,4,3600,2536.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:17,4,3600,2537.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:18,4,3600,2538.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:19,4,3600,2539.1,2.07,13.3,9,-7,0.231,10,0.2,1.87
,17:03:20,4,3600,2540.1,2.07,13.3,9,-7.1,0.225,10,0.2,1.87
,17:03:21,4,3600,2541.1,2.07,13.3,9,-7.1,0.225,10,0.2,1.87
,17:03:22,4,3600,2542.1,2.08,13.3,9,-7.1,0.225,10,0.2,1.88
,17:03:23,4,3600,2543.1,2.09,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:24,4,3600,2544.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:25,4,3600,2545.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:26,4,3600,2546.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:27,4,3600,2547.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:28,4,3600,2548.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:29,4,3600,2549.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:30,4,3600,2550.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:31,4,3600,2551.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.87
,17:03:32,4,3600,2552.1,2.08,13.3,9,-7.1,0.238,10,0.2,1.87
,17:03:33,4,3600,2553.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:34,4,3600,2554.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:35,4,3600,2555.1,2.09,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:36,4,3600,2556.1,2.08,13.3,9,-7.1,0.226,10,0.2,1.88
,17:03:37,4,3600,2557.1,2.09,13.3,9,-7.1,0.226,10,0.2,1.88
,17:03:38,4,3600,2558.1,2.09,13.3,9,-7.1,0.22,10,0.2,1.88
,17:03:39,4,3600,2559.1,2.09,13.3,9,-7.1,0.22,10,0.2,1.88
,17:03:40,4,3600,2560.1,2.08,13.3,9,-7.1,0.226,10,0.2,1.88
,17:03:41,4,3600,2561.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:42,4,3600,2562.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.87
,17:03:43,4,3600,2563.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.87
,17:03:44,4,3600,2564.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.87
,17:03:45,4,3600,2565.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:46,4,3600,2566.1,2.08,13.3,9,-7.1,0.239,10,0.2,1.88
,17:03:47,4,3600,2567.1,2.09,13.3,9,-7.1,0.239,10,0.2,1.88
,17:03:48,4,3600,2568.1,2.09,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:49,4,3600,2569.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:50,4,3600,2570.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:51,4,3600,2571.1,2.08,13.3,9,-7.1,0.239,10,0.2,1.88
,17:03:52,4,3600,2572.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:53,4,3600,2573.1,2.09,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:54,4,3600,2574.1,2.09,13.3,9,-7.1,0.226,10,0.2,1.88
,17:03:55,4,3600,2575.1,2.09,13.3,9,-7.1,0.22,10,0.2,1.88
,17:03:56,4,3600,2576.1,2.09,13.3,9,-7.1,0.226,10,0.2,1.88
,17:03:57,4,3600,2577.1,2.08,13.3,9,-7.1,0.232,10,0.2,1.88
,17:03:58,4,3600,2578.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.88
,17:03:59,4,3600,2579.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.87
,17:04:00,4,3600,2580.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.87
,17:04:01,4,3600,2581.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:02,4,3600,2582.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:03,4,3600,2583.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:04,4,3600,2584.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.87
,17:04:05,4,3600,2585.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.87
,17:04:06,4,3600,2586.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.87
,17:04:07,4,3600,2587.1,2.07,13.3,9,-7.2,0.225,10,0.2,1.87
,17:04:08,4,3600,2588.1,2.07,13.3,9,-7.2,0.219,10,0.2,1.87
,17:04:09,4,3600,2589.1,2.08,13.3,9,-7.2,0.219,10,0.2,1.87
,17:04:10,4,3600,2590.1,2.08,13.3,9,-7.2,0.225,10,0.2,1.87
,17:04:11,4,3600,2591.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:12,4,3600,2592.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:13,4,3600,2593.1,2.07,13.3,9,-7.2,0.237,10,0.2,1.87
,17:04:14,4,3600,2594.1,2.07,13.3,9,-7.2,0.238,10,0.2,1.87
,17:04:15,4,3600,2595.1,2.07,13.3,9,-7.2,0.238,10,0.2,1.87
,17:04:16,4,3600,2596.1,2.07,13.3,9,-7.2,0.238,10,0.2,1.87
,17:04:17,4,3600,2597.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:18,4,3600,2598.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:19,4,3600,2599.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:20,4,3600,2600.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:21,4,3600,2601.1,2.09,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:22,4,3600,2602.1,2.09,13.3,9,-7.2,0.226,10,0.2,1.88
,17:04:23,4,3600,2603.1,2.08,13.3,9,-7.2,0.226,10,0.2,1.88
,17:04:24,4,3600,2604.1,2.08,13.3,9,-7.2,0.22,10,0.2,1.88
,17:04:25,4,3600,2605.1,2.08,13.3,9,-7.2,0.225,10,0.2,1.88
,17:04:26,4,3600,2606.1,2.08,13.3,9,-7.2,0.226,10,0.2,1.88
,17:04:27,4,3600,2607.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:28,4,3600,2608.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:29,4,3600,2609.1,2.08,13.3,9,-7.2,0.238,10,0.2,1.87
,17:04:30,4,3600,2610.1,2.08,13.3,9,-7.2,0.238,10,0.2,1.87
,17:04:31,4,3600,2611.1,2.07,13.3,9,-7.2,0.231,10,0.2,1.87
,17:04:32,4,3600,2612.1,2.08,13.3,9,-7.2,0.238,10,0.2,1.87
,17:04:33,4,3600,2613.1,2.08,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:34,4,3600,2614.1,2.09,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:35,4,3600,2615.1,2.09,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:36,4,3600,2616.1,2.09,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:37,4,3600,2617.1,2.09,13.3,9,-7.2,0.232,10,0.2,1.88
,17:04:38,4,3600,2618.1,2.08,13.3,9,-7.2,0.239,10,0.2,1.88
,17:04:39,4,3600,2619.1,2.08,13.3,9,-7.3,0.239,10,0.2,1.88
,17:04:40,4,3600,2620.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.88
,17:04:41,4,3600,2621.1,2.09,13.3,9,-7.3,0.233,10,0.2,1.89
,17:04:42,4,3600,2622.1,2.09,13.3,9,-7.3,0.227,10,0.2,1.89
,17:04:43,4,3600,2623.1,2.1,13.3,9,-7.3,0.227,10,0.2,1.89
,17:04:44,4,3600,2624.1,2.1,13.3,9,-7.3,0.221,10,0.2,1.89
,17:04:45,4,3600,2625.1,2.09,13.3,9,-7.3,0.221,10,0.2,1.89
,17:04:46,4,3600,2626.1,2.09,13.3,10,-7.3,0.215,10,0.2,1.89
,17:04:47,4,3600,2627.1,2.09,13.3,9,-7.3,0.221,10,0.2,1.89
,17:04:48,4,3600,2628.1,2.09,13.3,9,-7.3,0.227,10,0.2,1.89
,17:04:49,4,3600,2629.1,2.09,13.3,9,-7.3,0.227,10,0.2,1.89
,17:04:50,4,3600,2630.1,2.09,13.3,9,-7.3,0.232,10,0.2,1.88
,17:04:51,4,3600,2631.1,2.08,13.3,9,-7.3,0.239,10,0.2,1.88
,17:04:52,4,3600,2632.1,2.08,13.3,9,-7.3,0.239,10,0.2,1.88
,17:04:53,4,3600,2633.1,2.08,13.3,9,-7.3,0.239,10,0.2,1.88
,17:04:54,4,3600,2634.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.87
,17:04:55,4,3600,2635.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.87
,17:04:56,4,3600,2636.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.88
,17:04:57,4,3600,2637.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.88
,17:04:58,4,3600,2638.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.88
,17:04:59,4,3600,2639.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.88
,17:05:00,4,3600,2640.1,2.08,13.3,9,-7.3,0.239,10,0.2,1.88
,17:05:01,4,3600,2641.1,2.08,13.3,9,-7.3,0.239,10,0.2,1.88
,17:05:02,4,3600,2642.1,2.09,13.3,9,-7.3,0.232,10,0.2,1.88
,17:05:03,4,3600,2643.1,2.09,13.3,9,-7.3,0.226,10,0.2,1.88
,17:05:04,4,3600,2644.1,2.09,13.3,9,-7.3,0.226,10,0.2,1.88
,17:05:05,4,3600,2645.1,2.09,13.3,9,-7.3,0.226,10,0.2,1.88
,17:05:06,4,3600,2646.1,2.08,13.3,9,-7.3,0.22,10,0.2,1.88
,17:05:07,4,3600,2647.1,2.08,13.3,9,-7.3,0.22,10,0.2,1.88
,17:05:08,4,3600,2648.1,2.08,13.3,9,-7.3,0.22,10,0.2,1.88
,17:05:09,4,3600,2649.1,2.09,13.3,9,-7.3,0.22,10,0.2,1.88
,17:05:10,4,3600,2650.1,2.09,13.3,9,-7.3,0.226,10,0.2,1.88
,17:05:11,4,3600,2651.1,2.08,13.3,9,-7.4,0.225,10,0.2,1.88
,17:05:12,4,3600,2652.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:05:13,4,3600,2653.1,2.07,13.3,9,-7.4,0.23,10,0.2,1.86
,17:05:14,4,3600,2654.1,2.07,13.3,9,-7.4,0.237,10,0.2,1.86
,17:05:15,4,3600,2655.1,2.07,13.3,9,-7.4,0.237,10,0.2,1.87
,17:05:16,4,3600,2656.1,2.07,13.3,9,-7.4,0.238,10,0.2,1.87
,17:05:17,4,3600,2657.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.87
,17:05:18,4,3600,2658.1,2.08,13.3,9,-7.4,0.239,10,0.2,1.88
,17:05:19,4,3600,2659.1,2.09,13.3,9,-7.4,0.239,10,0.2,1.88
,17:05:20,4,3600,2660.1,2.09,13.3,9,-7.4,0.239,10,0.2,1.88
,17:05:21,4,3600,2661.1,2.09,13.3,9,-7.4,0.239,10,0.2,1.88
,17:05:22,4,3600,2662.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.88
,17:05:23,4,3600,2663.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.89
,17:05:24,4,3600,2664.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.88
,17:05:25,4,3600,2665.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.88
,17:05:26,4,3600,2666.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.89
,17:05:27,4,3600,2667.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.89
,17:05:28,4,3600,2668.1,2.1,13.3,9,-7.4,0.227,10,0.2,1.89
,17:05:29,4,3600,2669.1,2.1,13.3,9,-7.4,0.221,10,0.2,1.89
,17:05:30,4,3600,2670.1,2.1,13.3,9,-7.4,0.221,10,0.2,1.89
,17:05:31,4,3600,2671.1,2.1,13.3,9,-7.4,0.227,10,0.2,1.89
,17:05:32,4,3600,2672.1,2.09,13.3,9,-7.4,0.227,10,0.2,1.89
,17:05:33,4,3600,2673.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.89
,17:05:34,4,3600,2674.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.88
,17:05:35,4,3600,2675.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.88
,17:05:36,4,3600,2676.1,2.09,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:37,4,3600,2677.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:38,4,3600,2678.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:39,4,3600,2679.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:40,4,3600,2680.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:41,4,3600,2681.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:42,4,3600,2682.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:43,4,3600,2683.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:05:44,4,3600,2684.1,2.08,13.3,9,-7.4,0.226,10,0.2,1.88
,17:05:45,4,3600,2685.1,2.09,13.3,9,-7.5,0.22,10,0.2,1.88
,17:05:46,4,3600,2686.1,2.09,13.3,9,-7.5,0.22,10,0.2,1.88
,17:05:47,4,3600,2687.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:05:48,4,3600,2688.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:05:49,4,3600,2689.1,2.08,13.3,9,-7.5,0.239,10,0.2,1.88
,17:05:50,4,3600,2690.1,2.07,13.3,9,-7.5,0.238,10,0.2,1.87
,17:05:51,4,3600,2691.1,2.07,13.3,9,-7.5,0.238,10,0.2,1.87
,17:05:52,4,3600,2692.1,2.07,13.3,9,-7.5,0.238,10,0.2,1.87
,17:05:53,4,3600,2693.1,2.08,13.3,9,-7.5,0.238,10,0.2,1.87
,17:05:54,4,3600,2694.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:05:55,4,3600,2695.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:05:56,4,3600,2696.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:05:57,4,3600,2697.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:05:58,4,3600,2698.1,2.09,13.3,9,-7.5,0.227,10,0.2,1.89
,17:05:59,4,3600,2699.1,2.09,13.3,9,-7.5,0.221,10,0.2,1.89
,17:06:00,4,3600,2700.1,2.1,13.3,9,-7.5,0.221,10,0.2,1.89
,17:06:01,4,3600,2701.1,2.1,13.3,9,-7.5,0.227,10,0.2,1.89
,17:06:02,4,3600,2702.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:06:03,4,3600,2703.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:06:04,4,3600,2704.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:06:05,4,3600,2705.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:06:06,4,3600,2706.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:06:07,4,3600,2707.1,2.1,13.3,9,-7.5,0.24,10,0.2,1.89
,17:06:08,4,3600,2708.1,2.1,13.3,9,-7.5,0.234,10,0.2,1.89
,17:06:09,4,3600,2709.1,2.1,13.3,9,-7.5,0.234,10,0.2,1.89
,17:06:10,4,3600,2710.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:06:11,4,3600,2711.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.89
,17:06:12,4,3600,2712.1,2.09,13.3,9,-7.5,0.24,10,0.2,1.88
,17:06:13,4,3600,2713.1,2.09,13.3,9,-7.5,0.24,10,0.2,1.88
,17:06:14,4,3600,2714.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:06:15,4,3600,2715.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:06:16,4,3600,2716.1,2.09,13.3,9,-7.5,0.22,10,0.2,1.89
,17:06:17,4,3600,2717.1,2.09,13.3,9,-7.5,0.22,10,0.2,1.89
,17:06:18,4,3600,2718.1,2.09,13.3,9,-7.5,0.22,10,0.2,1.88
,17:06:19,4,3600,2719.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:06:20,4,3600,2720.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:06:21,4,3600,2721.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:06:22,4,3600,2722.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:06:23,4,3600,2723.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.88
,17:06:24,4,3600,2724.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.88
,17:06:25,4,3600,2725.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.88
,17:06:26,4,3600,2726.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.89
,17:06:27,4,3600,2727.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.89
,17:06:28,4,3600,2728.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:29,4,3600,2729.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:06:30,4,3600,2730.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:06:31,4,3600,2731.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:32,4,3600,2732.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:33,4,3600,2733.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:34,4,3600,2734.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:35,4,3600,2735.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:36,4,3600,2736.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:37,4,3600,2737.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:38,4,3600,2738.1,2.09,13.3,9,-7.6,0.226,10,0.2,1.88
,17:06:39,4,3600,2739.1,2.09,13.3,9,-7.6,0.226,10,0.2,1.88
,17:06:40,4,3600,2740.1,2.09,13.3,9,-7.6,0.22,10,0.2,1.88
,17:06:41,4,3600,2741.1,2.09,13.3,9,-7.6,0.22,10,0.2,1.88
,17:06:42,4,3600,2742.1,2.09,13.3,9,-7.6,0.22,10,0.2,1.88
,17:06:43,4,3600,2743.1,2.09,13.3,9,-7.6,0.226,10,0.2,1.88
,17:06:44,4,3600,2744.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:06:45,4,3600,2745.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:06:46,4,3600,2746.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:06:47,4,3600,2747.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:06:48,4,3600,2748.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:06:49,4,3600,2749.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:06:50,4,3600,2750.1,2.09,13.3,9,-7.6,0.239,10,0.2,1.88
,17:06:51,4,3600,2751.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:06:52,4,3600,2752.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:06:53,4,3600,2753.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:06:54,4,3600,2754.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:06:55,4,3600,2755.1,2.1,13.3,9,-7.6,0.227,10,0.2,1.89
,17:06:56,4,3600,2756.1,2.1,13.3,9,-7.6,0.221,10,0.2,1.89
