Data file,,PPS_ISO10_30DEG_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPS on PTFE,,,,,,,,,,
Temp,,30,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 30,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:49:09 on 04/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:46:49,6,3590,3460,0.76,13.3,7,30.6,0.11,10,50.2,0.73
,17:46:50,6,3590,3461,0.77,13.3,7,30.6,0.107,10,50.2,0.74
,17:46:51,6,3590,3462,0.77,13.3,7,30.6,0.103,10,50.2,0.74
,17:46:52,6,3590,3463,0.76,13.3,7,30.5,0.106,10,50.2,0.73
,17:46:53,6,3590,3464,0.75,13.3,7,30.5,0.109,10,50.2,0.72
,17:46:54,6,3590,3465,0.75,13.3,7,30.5,0.113,10,50.2,0.72
,17:46:55,6,3590,3466,0.75,13.3,7,30.5,0.112,10,50.2,0.72
,17:46:56,6,3590,3467,0.75,13.3,7,30.5,0.112,10,50.2,0.72
,17:46:57,6,3590,3468,0.75,13.3,7,30.5,0.112,10,50.2,0.72
,17:46:58,6,3590,3469,0.75,13.3,7,30.4,0.112,10,50.2,0.72
,17:46:59,6,3590,3470,0.75,13.3,7,30.4,0.112,10,50.2,0.71
,17:47:00,6,3590,3471,0.75,13.3,7,30.4,0.108,10,50.2,0.72
,17:47:01,6,3590,3472,0.75,13.3,7,30.4,0.105,10,50.2,0.72
,17:47:02,6,3590,3473,0.76,13.3,7,30.3,0.102,10,50.2,0.73
,17:47:03,6,3590,3474,0.76,13.3,7,30.3,0.106,10,50.2,0.73
,17:47:04,6,3590,3475,0.75,13.3,7,30.3,0.113,10,50.2,0.72
,17:47:05,6,3590,3476,0.75,13.3,7,30.3,0.112,10,50.2,0.72
,17:47:06,6,3590,3477,0.75,13.3,6,30.3,0.116,10,50.2,0.72
,17:47:07,6,3590,3478,0.75,13.3,7,30.3,0.113,10,50.2,0.72
,17:47:08,6,3590,3479,0.76,13.3,7,30.3,0.113,10,50.2,0.73
,17:47:09,6,3590,3480,0.76,13.3,7,30.3,0.11,10,50.2,0.73
,17:47:10,6,3590,3481,0.77,13.3,7,30.2,0.111,10,50.2,0.74
,17:47:11,6,3590,3482,0.77,13.3,7,30.2,0.107,10,50.2,0.74
,17:47:12,6,3590,3483,0.77,13.3,7,30.2,0.103,10,50.2,0.74
,17:47:13,6,3590,3484,0.76,13.3,7,30.2,0.106,10,50.2,0.73
,17:47:14,6,3590,3485,0.76,13.3,7,30.1,0.113,10,50.2,0.73
,17:47:15,6,3590,3486,0.75,13.3,7,30.1,0.113,10,50.2,0.72
,17:47:16,6,3590,3487,0.75,13.3,7,30.1,0.113,10,50.2,0.72
,17:47:17,6,3590,3488,0.75,13.3,7,30.1,0.113,10,50.2,0.73
,17:47:18,6,3590,3489,0.76,13.3,7,30.1,0.114,10,50.2,0.73
,17:47:19,6,3590,3490,0.76,13.3,7,30.1,0.113,10,50.2,0.73
,17:47:20,6,3590,3491,0.75,13.3,7,30,0.113,10,50.2,0.72
,17:47:21,6,3590,3492,0.75,13.3,7,30,0.108,10,50.2,0.72
,17:47:22,6,3590,3493,0.75,13.3,7,30,0.101,10,50.2,0.72
,17:47:23,6,3590,3494,0.75,13.3,7,30,0.105,10,50.2,0.72
,17:47:24,6,3590,3495,0.75,13.3,7,30,0.112,10,50.2,0.72
,17:47:25,6,3590,3496,0.75,13.3,7,29.9,0.112,10,50.2,0.72
,17:47:26,6,3590,3497,0.74,13.3,7,29.9,0.111,10,50.2,0.71
,17:47:27,6,3590,3498,0.74,13.3,7,29.9,0.11,10,50.2,0.71
,17:47:28,6,3590,3499,0.74,13.3,7,29.9,0.11,10,50.2,0.71
,17:47:29,6,3590,3500,0.74,13.3,7,29.9,0.111,10,50.2,0.71
,17:47:30,6,3590,3501,0.74,13.3,7,29.9,0.107,10,50.2,0.71
,17:47:31,6,3590,3502,0.75,13.3,7,29.8,0.105,10,50.2,0.72
,17:47:32,6,3590,3503,0.76,13.3,7,29.8,0.11,10,50.2,0.73
,17:47:33,6,3590,3504,0.76,13.3,7,29.8,0.114,10,50.2,0.73
,17:47:34,6,3590,3505,0.76,13.3,7,29.8,0.114,10,50.2,0.73
,17:47:35,6,3590,3506,0.75,13.3,6,29.8,0.118,10,50.2,0.72
,17:47:36,6,3590,3507,0.75,13.3,6,29.7,0.117,10,50.2,0.72
,17:47:37,6,3590,3508,0.75,13.3,7,29.7,0.113,10,50.2,0.73
,17:47:38,6,3590,3509,0.77,13.3,7,29.7,0.115,10,50.2,0.74
,17:47:39,6,3590,3510,0.78,13.3,7,29.7,0.109,10,50.2,0.76
,17:47:40,6,3590,3511,0.78,13.3,7,29.7,0.105,10,50.2,0.75
,17:47:41,6,3590,3512,0.77,13.3,7,29.6,0.104,10,50.2,0.74
,17:47:42,6,3590,3513,0.76,13.3,7,29.6,0.105,10,50.2,0.72
,17:47:43,6,3590,3514,0.75,13.3,7,29.6,0.112,10,50.2,0.72
,17:47:44,6,3590,3515,0.75,13.3,6,29.6,0.116,10,50.2,0.72
,17:47:45,6,3590,3516,0.75,13.3,7,29.6,0.113,10,50.2,0.72
,17:47:46,6,3590,3517,0.75,13.3,7,29.6,0.113,10,50.2,0.72
,17:47:47,6,3590,3518,0.75,13.3,7,29.6,0.113,10,50.2,0.72
,17:47:48,6,3590,3519,0.76,13.3,7,29.5,0.113,10,50.2,0.73
,17:47:49,6,3590,3520,0.76,13.3,7,29.5,0.114,10,50.2,0.73
,17:47:50,6,3590,3521,0.77,13.3,7,29.5,0.111,10,50.2,0.74
,17:47:51,6,3590,3522,0.76,13.3,7,29.5,0.114,10,50.2,0.73
,17:47:52,6,3590,3523,0.76,13.3,7,29.5,0.114,10,50.2,0.73
,17:47:53,6,3590,3524,0.76,13.3,7,29.4,0.114,10,50.2,0.73
,17:47:54,6,3590,3525,0.76,13.3,7,29.4,0.11,10,50.2,0.73
,17:47:55,6,3590,3526,0.76,13.3,7,29.4,0.11,10,50.2,0.73
,17:47:56,6,3590,3527,0.75,13.3,7,29.4,0.108,10,50.2,0.72
,17:47:57,6,3590,3528,0.75,13.3,7,29.4,0.112,10,50.2,0.72
,17:47:58,6,3590,3529,0.75,13.3,7,29.3,0.113,10,50.2,0.72
,17:47:59,6,3590,3530,0.76,13.3,7,29.3,0.109,10,50.2,0.73
,17:48:00,6,3590,3531,0.76,13.3,7,29.3,0.11,10,50.2,0.73
,17:48:01,6,3590,3532,0.76,13.3,7,29.3,0.11,10,50.2,0.73
,17:48:02,6,3590,3533,0.75,13.3,7,29.2,0.113,10,50.2,0.72
,17:48:03,6,3590,3534,0.75,13.3,7,29.2,0.108,10,50.2,0.72
,17:48:04,6,3590,3535,0.76,13.3,7,29.2,0.109,10,50.2,0.73
,17:48:05,6,3590,3536,0.76,13.3,7,29.2,0.11,10,50.2,0.73
,17:48:06,6,3590,3537,0.77,13.3,7,29.2,0.111,10,50.2,0.74
,17:48:07,6,3590,3538,0.77,13.3,7,29.2,0.111,10,50.2,0.74
,17:48:08,6,3590,3539,0.77,13.3,7,29.1,0.111,10,50.2,0.74
,17:48:09,6,3590,3540,0.76,13.3,7,29.1,0.114,10,50.2,0.73
,17:48:10,6,3590,3541,0.77,13.3,7,29.1,0.115,10,50.2,0.74
,17:48:11,6,3590,3542,0.77,13.3,7,29.1,0.111,10,50.2,0.74
,17:48:12,6,3590,3543,0.78,13.3,7,29.1,0.112,10,50.2,0.75
,17:48:13,6,3590,3544,0.78,13.3,7,29,0.112,10,50.2,0.75
,17:48:14,6,3590,3545,0.78,13.3,7,29,0.112,10,50.2,0.75
,17:48:15,6,3590,3546,0.77,13.3,7,29,0.111,10,50.2,0.74
,17:48:16,6,3590,3547,0.76,13.3,7,29,0.11,10,50.2,0.73
,17:48:17,6,3590,3548,0.76,13.3,7,29,0.114,10,50.2,0.73
,17:48:18,6,3590,3549,0.77,13.3,7,28.9,0.115,10,50.2,0.74
,17:48:19,6,3590,3550,0.77,13.3,7,28.9,0.112,10,50.2,0.74
,17:48:20,6,3590,3551,0.78,13.3,7,28.9,0.112,10,50.2,0.75
,17:48:21,6,3590,3552,0.77,13.3,7,28.9,0.112,10,50.2,0.74
,17:48:22,6,3590,3553,0.77,13.3,7,28.8,0.112,10,50.2,0.74
,17:48:23,6,3590,3554,0.77,13.3,7,28.8,0.112,10,50.2,0.74
,17:48:24,6,3590,3555,0.77,13.3,7,28.8,0.116,10,50.2,0.74
,17:48:25,6,3590,3556,0.77,13.3,7,28.8,0.116,10,50.2,0.74
,17:48:26,6,3590,3557,0.77,13.3,7,28.8,0.112,10,50.2,0.74
,17:48:27,6,3590,3558,0.78,13.3,7,28.8,0.112,10,50.2,0.75
,17:48:28,6,3590,3559,0.78,13.3,7,28.8,0.112,10,50.2,0.75
,17:48:29,6,3590,3560,0.78,13.3,7,28.7,0.112,10,50.2,0.75
,17:48:30,6,3590,3561,0.78,13.3,7,28.7,0.113,10,50.2,0.75
,17:48:31,6,3590,3562,0.78,13.3,7,28.7,0.113,10,50.2,0.75
,17:48:32,6,3590,3563,0.77,13.3,7,28.7,0.116,10,50.2,0.74
,17:48:33,6,3590,3564,0.76,13.3,7,28.7,0.114,10,50.2,0.73
,17:48:34,6,3590,3565,0.76,13.3,7,28.6,0.114,10,50.2,0.73
,17:48:35,6,3590,3566,0.77,13.3,7,28.6,0.111,10,50.2,0.74
,17:48:36,6,3590,3567,0.78,13.3,7,28.6,0.112,10,50.2,0.75
,17:48:37,6,3590,3568,0.77,13.3,7,28.6,0.112,10,50.2,0.74
,17:48:38,6,3590,3569,0.76,13.3,7,28.5,0.114,10,50.2,0.73
,17:48:39,6,3590,3570,0.75,13.3,7,28.5,0.113,10,50.2,0.72
,17:48:40,6,3590,3571,0.76,13.3,7,28.5,0.109,10,50.2,0.73
,17:48:41,6,3590,3572,0.76,13.3,7,28.5,0.11,10,50.2,0.73
,17:48:42,6,3590,3573,0.76,13.3,7,28.5,0.106,10,50.2,0.73
,17:48:43,6,3590,3574,0.75,13.3,7,28.5,0.109,10,50.2,0.72
,17:48:44,6,3590,3575,0.75,13.3,7,28.4,0.108,10,50.2,0.72
,17:48:45,6,3590,3576,0.74,13.3,7,28.4,0.111,10,50.2,0.71
,17:48:46,6,3590,3577,0.74,13.3,7,28.4,0.111,10,50.2,0.71
,17:48:47,6,3590,3578,0.75,13.3,7,28.4,0.108,10,50.2,0.72
,17:48:48,6,3590,3579,0.76,13.3,7,28.4,0.11,10,50.2,0.73
,17:48:49,6,3590,3580,0.76,13.3,7,28.3,0.11,10,50.2,0.73
,17:48:50,6,3590,3581,0.76,13.3,7,28.3,0.114,10,50.2,0.73
,17:48:51,6,3590,3582,0.76,13.3,7,28.3,0.114,10,50.2,0.73
,17:48:52,6,3590,3583,0.76,13.3,7,28.3,0.114,10,50.2,0.74
,17:48:53,6,3590,3584,0.77,13.3,7,28.3,0.112,10,50.2,0.74
,17:48:54,6,3590,3585,0.77,13.3,7,28.3,0.111,10,50.2,0.74
,17:48:55,6,3590,3586,0.76,13.3,7,28.2,0.114,10,50.2,0.73
,17:48:56,6,3590,3587,0.76,13.3,7,28.2,0.113,10,50.2,0.73
,17:48:57,6,3590,3588,0.77,13.3,7,28.2,0.111,10,50.2,0.74
,17:48:58,6,3590,3589,0.78,13.3,7,28.2,0.112,10,50.2,0.75
,17:48:59,6,3590,3590,0.78,13.3,7,28.2,0.112,10,50.2,0.75
,17:49:00,6,3590,3591,0.77,13.3,7,28.1,0.111,10,50.2,0.74
,17:49:01,6,3590,3592,0.76,13.3,7,28.1,0.114,10,50.2,0.73
,17:49:02,6,3590,3593,0.75,13.3,7,28.1,0.113,10,50.2,0.72
,17:49:03,6,3590,3594,0.75,13.3,7,28.1,0.113,10,50.2,0.72
,17:49:04,6,3590,3595,0.76,13.3,7,28.1,0.11,10,50.2,0.73
,17:49:05,6,3590,3596,0.76,13.3,7,28.1,0.11,10,50.2,0.74
,17:49:06,6,3590,3597,0.77,13.3,7,28.1,0.111,10,50.2,0.74
,17:49:07,6,3590,3598,0.76,13.3,7,28.1,0.11,10,50.2,0.73
,17:49:08,6,3590,3599,0.76,13.3,7,28,0.11,10,50.2,0.73
,17:49:09,6,3590,3600,0.75,13.3,7,28,0.112,10,50.2,0.72
,17:49:10,6,3590,3601,0.75,13.3,7,28,0.112,10,50.2,0.72
,17:49:11,6,3590,3602,0.75,13.3,7,28,0.113,10,50.2,0.72
,17:49:12,6,3590,3603,0.76,13.3,7,28,0.11,10,50.2,0.73
,17:49:13,6,3590,3604,0.77,13.3,7,28,0.111,10,50.2,0.73
,17:49:14,6,3590,3605,0.76,13.3,7,28,0.11,10,50.2,0.73
,17:49:15,6,3590,3606,0.76,13.3,7,28,0.113,10,50.2,0.73
,17:49:16,6,3590,3607,0.76,13.3,7,27.9,0.113,10,50.2,0.73
,17:49:17,6,3590,3608,0.76,13.3,7,27.9,0.114,10,50.2,0.73
,17:49:18,6,3590,3609,0.77,13.3,7,27.9,0.111,10,50.2,0.74
,17:49:19,6,3590,3610,0.77,13.3,7,27.9,0.111,10,50.2,0.74
,17:49:20,6,3590,3611,0.77,13.3,7,27.9,0.111,10,50.2,0.74
,17:49:21,6,3590,3612,0.77,13.3,7,27.9,0.111,10,50.2,0.74
,17:49:22,6,3590,3613,0.77,13.3,7,27.9,0.111,10,50.2,0.74
,17:49:23,6,3590,3614,0.76,13.3,7,27.9,0.11,10,50.2,0.73
,17:49:24,6,3590,3615,0.76,13.3,7,27.9,0.114,10,50.2,0.73
,17:49:25,6,3590,3616,0.76,13.3,7,27.8,0.114,10,50.2,0.73
,17:49:26,6,3590,3617,0.77,13.3,7,27.8,0.111,10,50.2,0.74
,17:49:27,6,3590,3618,0.78,13.3,7,27.8,0.112,10,50.2,0.75
,17:49:28,6,3590,3619,0.78,13.3,7,27.8,0.113,10,50.2,0.75
,17:49:29,6,3590,3620,0.77,13.3,7,27.8,0.112,10,50.2,0.74
,17:49:30,6,3590,3621,0.77,13.3,7,27.8,0.111,10,50.2,0.74
,17:49:31,6,3590,3622,0.76,13.3,7,27.8,0.114,10,50.2,0.73
,17:49:32,6,3590,3623,0.76,13.3,7,27.8,0.114,10,50.2,0.73
,17:49:33,6,3590,3624,0.76,13.3,7,27.8,0.11,10,50.2,0.73
,17:49:34,6,3590,3625,0.76,13.3,7,27.8,0.11,10,50.2,0.73
,17:49:35,6,3590,3626,0.76,13.3,7,27.7,0.11,10,50.2,0.73
,17:49:36,6,3590,3627,0.76,13.3,7,27.7,0.11,10,50.2,0.73
,17:49:37,6,3590,3628,0.76,13.3,7,27.7,0.11,10,50.2,0.73
,17:49:38,6,3590,3629,0.76,13.3,7,27.7,0.109,10,50.2,0.73
,17:49:39,6,3590,3630,0.76,13.3,7,27.7,0.109,10,50.2,0.73
,17:49:40,6,3590,3631,0.75,13.3,7,27.7,0.108,10,50.2,0.72
,17:49:41,6,3590,3632,0.74,13.3,7,27.7,0.107,10,50.2,0.71
,17:49:42,6,3590,3633,0.73,13.3,7,27.7,0.11,10,50.2,0.7
,17:49:43,6,3590,3634,0.74,13.3,7,27.7,0.111,10,50.2,0.71
,17:49:44,6,3590,3635,0.75,13.3,7,27.7,0.113,10,50.2,0.73
,17:49:45,6,3590,3636,0.77,13.3,7,27.7,0.111,10,50.2,0.74
,17:49:46,6,3590,3637,0.77,13.3,7,27.7,0.111,10,50.2,0.74
,17:49:47,6,3590,3638,0.77,13.3,7,27.7,0.111,10,50.2,0.73
,17:49:48,6,3590,3639,0.76,13.3,7,27.7,0.11,10,50.2,0.73
,17:49:49,6,3590,3640,0.77,13.3,7,27.7,0.111,10,50.2,0.74
,17:49:50,6,3590,3641,0.77,13.3,7,27.7,0.111,10,50.2,0.74
,17:49:51,6,3590,3642,0.76,13.3,7,27.7,0.114,10,50.2,0.73
,17:49:52,6,3590,3643,0.76,13.3,7,27.7,0.11,10,50.2,0.73
,17:49:53,6,3590,3644,0.76,13.3,7,27.7,0.114,10,50.2,0.73
,17:49:54,6,3590,3645,0.77,13.3,7,27.6,0.111,10,50.2,0.74
,17:49:55,6,3590,3646,0.77,13.3,7,27.6,0.111,10,50.2,0.74
,17:49:56,6,3590,3647,0.77,13.3,7,27.6,0.115,10,50.2,0.74
,17:49:57,6,3590,3648,0.76,13.3,7,27.6,0.114,10,50.2,0.73
,17:49:58,6,3590,3649,0.76,13.3,7,27.6,0.11,10,50.2,0.74
,17:49:59,6,3590,3650,0.77,13.3,7,27.6,0.108,10,50.2,0.75
,17:50:00,6,3590,3651,0.77,13.3,7,27.6,0.104,10,50.2,0.74
,17:50:01,6,3590,3652,0.77,13.3,7,27.6,0.103,10,50.2,0.74
,17:50:02,6,3590,3653,0.76,13.3,7,27.6,0.102,10,50.2,0.72
,17:50:03,6,3590,3654,0.75,13.3,7,27.6,0.101,10,50.2,0.72
,17:50:04,6,3590,3655,0.74,13.3,7,27.6,0.103,10,50.2,0.71
,17:50:05,6,3590,3656,0.74,13.3,7,27.6,0.11,10,50.2,0.7
,17:50:06,6,3590,3657,0.73,13.3,6,27.6,0.114,10,50.2,0.7
,17:50:07,6,3590,3658,0.73,13.3,6,27.6,0.114,10,50.2,0.7
,17:50:08,6,3590,3659,0.74,13.3,7,27.6,0.111,10,50.2,0.71
,17:50:09,6,3590,3660,0.75,13.3,7,27.6,0.113,10,50.2,0.72
,17:50:10,6,3590,3661,0.76,13.3,7,27.6,0.113,10,50.2,0.72
,17:50:11,6,3590,3662,0.75,13.3,7,27.6,0.113,10,50.2,0.72
,17:50:12,6,3590,3663,0.75,13.3,7,27.6,0.109,10,50.2,0.72
,17:50:13,6,3590,3664,0.76,13.3,7,27.6,0.105,10,50.2,0.73
,17:50:14,6,3590,3665,0.76,13.3,7,27.6,0.11,10,50.2,0.73
,17:50:15,6,3590,3666,0.76,13.3,7,27.6,0.114,10,50.2,0.73
,17:50:16,6,3590,3667,0.76,13.3,7,27.6,0.114,10,50.2,0.73
,17:50:17,6,3590,3668,0.76,13.3,7,27.6,0.11,10,50.2,0.73
,17:50:18,6,3590,3669,0.76,13.3,7,27.6,0.114,10,50.2,0.73
,17:50:19,6,3590,3670,0.76,13.3,7,27.6,0.11,10,50.2,0.73
,17:50:20,6,3590,3671,0.76,13.3,7,27.6,0.106,10,50.2,0.73
,17:50:21,6,3590,3672,0.75,13.3,7,27.6,0.109,10,50.2,0.72
,17:50:22,6,3590,3673,0.75,13.3,7,27.6,0.112,10,50.2,0.72
,17:50:23,6,3590,3674,0.75,13.3,7,27.6,0.112,10,50.2,0.72
,17:50:24,6,3590,3675,0.75,13.3,7,27.6,0.112,10,50.2,0.72
,17:50:25,6,3590,3676,0.75,13.3,7,27.7,0.112,10,50.2,0.72
,17:50:26,6,3590,3677,0.75,13.3,7,27.7,0.113,10,50.2,0.72
,17:50:27,6,3590,3678,0.75,13.3,7,27.7,0.108,10,50.2,0.72
,17:50:28,6,3590,3679,0.75,13.3,7,27.7,0.108,10,50.2,0.72
,17:50:29,6,3590,3680,0.75,13.3,7,27.7,0.104,10,50.2,0.72
,17:50:30,6,3590,3681,0.74,13.3,7,27.7,0.104,10,50.2,0.71
,17:50:31,6,3590,3682,0.74,13.3,7,27.7,0.111,10,50.2,0.71
,17:50:32,6,3590,3683,0.73,13.3,6,27.7,0.114,10,50.2,0.7
,17:50:33,6,3590,3684,0.73,13.3,6,27.7,0.114,10,50.2,0.7
,17:50:34,6,3590,3685,0.73,13.3,7,27.7,0.11,10,50.2,0.7
,17:50:35,6,3590,3686,0.74,13.3,7,27.7,0.11,10,50.2,0.71
,17:50:36,6,3590,3687,0.74,13.3,7,27.7,0.111,10,50.2,0.71
,17:50:37,6,3590,3688,0.74,13.3,7,27.7,0.111,10,50.2,0.71
,17:50:38,6,3590,3689,0.74,13.3,7,27.7,0.111,10,50.2,0.71
,17:50:39,6,3590,3690,0.75,13.3,7,27.7,0.113,10,50.2,0.72
,17:50:40,6,3590,3691,0.76,13.3,7,27.7,0.11,10,50.2,0.73
,17:50:41,6,3590,3692,0.77,13.3,7,27.7,0.111,10,50.2,0.74
,17:50:42,6,3590,3693,0.76,13.3,7,27.7,0.11,10,50.2,0.73
,17:50:43,6,3590,3694,0.75,13.3,7,27.7,0.113,10,50.2,0.72
,17:50:44,6,3590,3695,0.75,13.3,7,27.8,0.113,10,50.2,0.72
,17:50:45,6,3590,3696,0.76,13.3,7,27.8,0.11,10,50.2,0.73
,17:50:46,6,3590,3697,0.77,13.3,7,27.8,0.111,10,50.2,0.74
,17:50:47,6,3590,3698,0.76,13.3,7,27.8,0.11,10,50.2,0.73
,17:50:48,6,3590,3699,0.76,13.3,7,27.8,0.114,10,50.2,0.73
,17:50:49,6,3590,3700,0.76,13.3,7,27.8,0.114,10,50.2,0.73
,17:50:50,6,3590,3701,0.77,13.3,7,27.8,0.111,10,50.2,0.74
,17:50:51,6,3590,3702,0.77,13.3,7,27.8,0.111,10,50.2,0.74
,17:50:52,6,3590,3703,0.77,13.3,7,27.8,0.116,10,50.2,0.74
,17:50:53,6,3590,3704,0.78,13.3,7,27.8,0.112,10,50.2,0.75
,17:50:54,6,3590,3705,0.78,13.3,7,27.8,0.113,10,50.2,0.76
,17:50:55,6,3590,3706,0.79,13.3,7,27.9,0.114,10,50.2,0.76
,17:50:56,6,3590,3707,0.78,13.3,7,27.9,0.113,10,50.2,0.75
,17:50:57,6,3590,3708,0.78,13.3,7,27.9,0.112,10,50.2,0.74
,17:50:58,6,3590,3709,0.76,13.3,7,27.9,0.11,10,50.2,0.73
,17:50:59,6,3590,3710,0.76,13.3,7,27.9,0.11,10,50.2,0.73
,17:51:00,6,3590,3711,0.76,13.3,7,27.9,0.102,10,50.2,0.73
,17:51:01,6,3590,3712,0.76,13.3,7,27.9,0.102,10,50.2,0.73
,17:51:02,6,3590,3713,0.76,13.3,7,27.9,0.105,10,50.2,0.73
,17:51:03,6,3590,3714,0.76,13.3,7,27.9,0.114,10,50.2,0.73
,17:51:04,6,3590,3715,0.76,13.3,7,27.9,0.114,10,50.2,0.73
,17:51:05,6,3590,3716,0.76,13.3,7,27.9,0.114,10,50.2,0.73
,17:51:06,6,3590,3717,0.76,13.3,7,27.9,0.114,10,50.2,0.73
,17:51:07,6,3590,3718,0.76,13.3,7,28,0.113,10,50.2,0.73
,17:51:08,6,3590,3719,0.75,13.3,7,28,0.113,10,50.2,0.73
,17:51:09,6,3590,3720,0.76,13.3,7,28,0.114,10,50.2,0.73
,17:51:10,6,3590,3721,0.77,13.3,7,28,0.115,10,50.2,0.74
,17:51:11,6,3590,3722,0.78,13.3,7,28,0.116,10,50.2,0.75
,17:51:12,6,3590,3723,0.78,13.3,7,28,0.117,10,50.2,0.75
,17:51:13,6,3590,3724,0.78,13.3,7,28,0.117,10,50.2,0.75
,17:51:14,6,3590,3725,0.78,13.3,7,28.1,0.117,10,50.2,0.75
,17:51:15,6,3590,3726,0.78,13.3,7,28.1,0.113,10,50.2,0.75
,17:51:16,6,3590,3727,0.78,13.3,7,28.1,0.113,10,50.2,0.75
,17:51:17,6,3590,3728,0.78,13.3,7,28.1,0.117,10,50.2,0.75
,17:51:18,6,3590,3729,0.78,13.3,7,28.1,0.112,10,50.2,0.75
,17:51:19,6,3590,3730,0.78,13.3,7,28.1,0.112,10,50.2,0.75
,17:51:20,6,3590,3731,0.78,13.3,7,28.1,0.117,10,50.2,0.75
,17:51:21,6,3590,3732,0.78,13.3,7,28.1,0.117,10,50.2,0.75
,17:51:22,6,3590,3733,0.78,13.3,7,28.1,0.113,10,50.2,0.75
,17:51:23,6,3590,3734,0.79,13.3,7,28.1,0.114,10,50.2,0.76
,17:51:24,6,3590,3735,0.79,13.3,7,28.2,0.114,10,50.2,0.76
,17:51:25,6,3590,3736,0.8,13.3,7,28.2,0.111,10,50.2,0.77
,17:51:26,6,3590,3737,0.79,13.3,7,28.2,0.11,10,50.2,0.76
,17:51:27,6,3590,3738,0.78,13.3,7,28.2,0.108,10,50.2,0.75
,17:51:28,6,3590,3739,0.76,13.3,7,28.2,0.103,10,50.2,0.73
,17:51:29,6,3590,3740,0.75,13.3,7,28.2,0.105,10,50.2,0.72
,17:51:30,6,3590,3741,0.75,13.3,7,28.3,0.108,10,50.2,0.72
,17:51:31,6,3590,3742,0.74,13.3,7,28.3,0.111,10,50.2,0.71
,17:51:32,6,3590,3743,0.75,13.3,7,28.3,0.112,10,50.2,0.72
,17:51:33,6,3590,3744,0.75,13.3,7,28.3,0.112,10,50.2,0.72
,17:51:34,6,3590,3745,0.75,13.3,7,28.3,0.112,10,50.2,0.72
,17:51:35,6,3590,3746,0.75,13.3,7,28.3,0.112,10,50.2,0.72
,17:51:36,6,3590,3747,0.75,13.3,6,28.3,0.116,10,50.2,0.72
,17:51:37,6,3590,3748,0.74,13.3,7,28.3,0.111,10,50.2,0.71
,17:51:38,6,3590,3749,0.75,13.3,7,28.4,0.112,10,50.2,0.72
,17:51:39,6,3590,3750,0.75,13.3,7,28.4,0.112,10,50.2,0.72
,17:51:40,6,3590,3751,0.76,13.3,7,28.4,0.114,10,50.2,0.73
,17:51:41,6,3590,3752,0.77,13.3,7,28.4,0.107,10,50.2,0.74
,17:51:42,6,3590,3753,0.77,13.3,7,28.4,0.103,10,50.2,0.74
,17:51:43,6,3590,3754,0.76,13.3,7,28.4,0.102,10,50.2,0.73
,17:51:44,6,3590,3755,0.75,13.3,7,28.5,0.101,10,50.2,0.72
,17:51:45,6,3590,3756,0.75,13.3,7,28.5,0.1,10,50.2,0.72
,17:51:46,6,3590,3757,0.74,13.3,7,28.5,0.107,10,50.2,0.71
,17:51:47,6,3590,3758,0.74,13.3,7,28.5,0.11,10,50.2,0.71
,17:51:48,6,3590,3759,0.73,13.3,6,28.5,0.114,10,50.2,0.7
,17:51:49,6,3590,3760,0.74,13.3,6,28.5,0.115,10,50.2,0.71
,17:51:50,6,3590,3761,0.75,13.3,6,28.6,0.117,10,50.2,0.72
,17:51:51,6,3590,3762,0.76,13.3,7,28.6,0.113,10,50.2,0.73
,17:51:52,6,3590,3763,0.76,13.3,7,28.6,0.114,10,50.2,0.73
,17:51:53,6,3590,3764,0.76,13.3,7,28.6,0.114,10,50.2,0.73
,17:51:54,6,3590,3765,0.76,13.3,7,28.6,0.113,10,50.2,0.72
,17:51:55,6,3590,3766,0.75,13.3,7,28.6,0.113,10,50.2,0.72
,17:51:56,6,3590,3767,0.75,13.3,7,28.6,0.113,10,50.2,0.72
,17:51:57,6,3590,3768,0.75,13.3,7,28.6,0.113,10,50.2,0.72
,17:51:58,6,3590,3769,0.76,13.3,7,28.7,0.114,10,50.2,0.73
,17:51:59,6,3590,3770,0.77,13.3,7,28.7,0.115,10,50.2,0.74
,17:52:00,6,3590,3771,0.77,13.3,7,28.7,0.116,10,50.2,0.74
,17:52:01,6,3590,3772,0.77,13.3,7,28.7,0.111,10,50.2,0.74
,17:52:02,6,3590,3773,0.76,13.3,7,28.8,0.114,10,50.2,0.73
