Data file,,RA0.3_OILHEF10_12C_001.TSV,,,,,,,,,,
,13:43:07,4,2700,1319.7,1.09,13.3,9,10.7,0.122,10,50.1,1.04
,13:43:08,4,2700,1320.7,1.09,13.3,9,10.7,0.122,10,50.1,1.04
,13:43:09,4,2700,1321.7,1.09,13.3,9,10.7,0.122,10,50.1,1.05
,13:43:10,4,2700,1322.7,1.1,13.3,9,10.7,0.126,10,50.1,1.05
,13:43:11,4,2700,1323.7,1.1,13.3,9,10.7,0.123,10,50.1,1.05
,13:43:12,4,2700,1324.7,1.1,13.3,9,10.7,0.123,10,50.1,1.06
,13:43:13,4,2700,1325.7,1.11,13.3,9,10.7,0.123,10,50.1,1.06
,13:43:14,4,2700,1326.7,1.1,13.3,9,10.7,0.123,10,50.1,1.06
,13:43:15,4,2700,1327.7,1.1,13.3,9,10.7,0.123,10,50.1,1.06
,13:43:16,4,2700,1328.7,1.11,13.3,9,10.8,0.123,10,50.1,1.06
,13:43:17,4,2700,1329.7,1.11,13.3,9,10.8,0.123,10,50.1,1.06
,13:43:18,4,2700,1330.7,1.11,13.3,9,10.8,0.123,10,50.1,1.06
,13:43:19,4,2700,1331.7,1.1,13.3,9,10.8,0.123,10,50.1,1.06
,13:43:20,4,2700,1332.7,1.1,13.3,9,10.8,0.123,10,50.1,1.05
,13:43:21,4,2700,1333.7,1.1,13.3,9,10.8,0.123,10,50.1,1.05
,13:43:22,4,2700,1334.7,1.1,13.3,9,10.8,0.123,10,50.1,1.05
,13:43:23,4,2700,1335.7,1.1,13.3,9,10.8,0.123,10,50.1,1.05
,13:43:24,4,2700,1336.7,1.1,13.3,9,10.8,0.123,10,50.1,1.05
,13:43:25,4,2700,1337.7,1.1,13.3,9,10.8,0.119,10,50.1,1.05
,13:43:26,4,2700,1338.7,1.1,13.3,9,10.8,0.119,10,50.1,1.05
,13:43:27,4,2700,1339.7,1.1,13.3,9,10.8,0.119,10,50.1,1.05
,13:43:28,4,2700,1340.7,1.1,13.3,9,10.9,0.119,10,50.1,1.05
,13:43:29,4,2700,1341.7,1.1,13.3,9,10.9,0.119,10,50.1,1.05
,13:43:30,4,2700,1342.7,1.1,13.3,9,10.9,0.116,10,50.1,1.05
,13:43:31,4,2700,1343.7,1.1,13.3,9,10.9,0.116,10,50.1,1.05
,13:43:32,4,2700,1344.7,1.1,13.3,9,10.9,0.116,10,50.1,1.05
,13:43:33,4,2700,1345.7,1.09,13.3,9,10.9,0.115,10,50.1,1.05
,13:43:34,4,2700,1346.7,1.08,13.3,9,10.9,0.114,10,50.1,1.04
,13:43:35,4,2700,1347.7,1.08,13.3,9,10.9,0.117,10,50.1,1.03
,13:43:36,4,2700,1348.7,1.07,13.3,9,10.9,0.116,10,50.1,1.03
,13:43:37,4,2700,1349.7,1.08,13.3,9,10.9,0.117,10,50.1,1.03
,13:43:38,4,2700,1350.7,1.08,13.3,9,10.9,0.12,10,50.1,1.03
,13:43:39,4,2700,1351.7,1.08,13.3,9,10.9,0.12,10,50.1,1.03
,13:43:40,4,2700,1352.7,1.08,13.3,9,11,0.12,10,50.1,1.03
,13:43:41,4,2700,1353.7,1.08,13.3,9,11,0.12,10,50.1,1.03
,13:43:42,4,2700,1354.7,1.08,13.3,9,11,0.12,10,50.1,1.03
,13:43:43,4,2700,1355.7,1.08,13.3,9,11,0.12,10,50.1,1.03
,13:43:44,4,2700,1356.7,1.08,13.3,9,11,0.12,10,50.1,1.03
,13:43:45,4,2700,1357.7,1.08,13.3,9,11,0.124,10,50.1,1.03
,13:43:46,4,2700,1358.7,1.08,13.3,9,11,0.124,10,50.1,1.04
,13:43:47,4,2700,1359.7,1.09,13.3,9,11,0.125,10,50.1,1.04
,13:43:48,4,2700,1360.7,1.1,13.3,9,11.1,0.126,10,50.1,1.05
,13:43:49,4,2700,1361.7,1.1,13.3,9,11.1,0.123,10,50.1,1.05
,13:43:50,4,2700,1362.7,1.1,13.3,9,11.1,0.123,10,50.1,1.05
,13:43:51,4,2700,1363.7,1.1,13.3,9,11.1,0.126,10,50.1,1.05
,13:43:52,4,2700,1364.7,1.1,13.3,9,11.1,0.122,10,50.1,1.05
,13:43:53,4,2700,1365.7,1.1,13.3,9,11.1,0.122,10,50,1.05
,13:43:54,4,2700,1366.7,1.1,13.3,9,11.1,0.123,10,50.1,1.05
,13:43:55,4,2700,1367.7,1.1,13.3,9,11.1,0.123,10,50.1,1.05
,13:43:56,4,2700,1368.7,1.1,13.3,9,11.1,0.123,10,50,1.05
,13:43:57,4,2700,1369.7,1.1,13.3,9,11.1,0.119,10,50,1.05
,13:43:58,4,2700,1370.7,1.1,13.3,9,11.2,0.119,10,50,1.05
,13:43:59,4,2700,1371.7,1.1,13.3,9,11.2,0.123,10,50.1,1.05
,13:44:00,4,2700,1372.7,1.1,13.3,9,11.2,0.123,10,50.1,1.05
,13:44:01,4,2700,1373.7,1.1,13.3,9,11.2,0.123,10,50,1.05
,13:44:02,4,2700,1374.7,1.1,13.3,9,11.2,0.123,10,50.1,1.05
,13:44:03,4,2700,1375.7,1.1,13.3,9,11.2,0.122,10,50.1,1.05
,13:44:04,4,2700,1376.7,1.09,13.3,9,11.2,0.122,10,50.1,1.05
,13:44:05,4,2700,1377.7,1.09,13.3,9,11.2,0.122,10,50.1,1.04
,13:44:06,4,2700,1378.7,1.09,13.3,9,11.3,0.122,10,50,1.04
,13:44:07,4,2700,1379.7,1.09,13.3,9,11.3,0.122,10,50.1,1.05
,13:44:08,4,2700,1380.7,1.1,13.3,9,11.3,0.119,10,50.1,1.05
,13:44:09,4,2700,1381.7,1.1,13.3,9,11.3,0.116,10,50.1,1.05
,13:44:10,4,2700,1382.7,1.1,13.3,9,11.3,0.116,10,50.1,1.05
,13:44:11,4,2700,1383.7,1.09,13.3,9,11.3,0.115,10,50.1,1.04
,13:44:12,4,2700,1384.7,1.08,13.3,9,11.3,0.117,10,50.1,1.03
,13:44:13,4,2700,1385.7,1.08,13.3,9,11.3,0.117,10,50.1,1.03
,13:44:14,4,2700,1386.7,1.07,13.3,9,11.3,0.119,10,50.1,1.02
,13:44:15,4,2700,1387.7,1.07,13.3,9,11.4,0.119,10,50.1,1.02
,13:44:16,4,2700,1388.7,1.07,13.3,9,11.4,0.123,10,50.1,1.02
,13:44:17,4,2700,1389.7,1.07,13.3,9,11.4,0.123,10,50.1,1.03
,13:44:18,4,2700,1390.7,1.08,13.3,9,11.4,0.121,10,50.1,1.04
,13:44:19,4,2700,1391.7,1.09,13.3,9,11.4,0.121,10,50.1,1.04
,13:44:20,4,2700,1392.7,1.09,13.3,9,11.4,0.121,10,50.1,1.04
,13:44:21,4,2700,1393.7,1.08,13.3,9,11.5,0.121,10,50.1,1.04
,13:44:22,4,2700,1394.7,1.09,13.3,9,11.5,0.121,10,50.1,1.04
,13:44:23,4,2700,1395.7,1.09,13.3,9,11.5,0.121,10,50.1,1.04
,13:44:24,4,2700,1396.7,1.09,13.3,9,11.5,0.121,10,50.1,1.04
,13:44:25,4,2700,1397.7,1.09,13.3,9,11.5,0.118,10,50.1,1.04
,13:44:26,4,2700,1398.7,1.08,13.3,9,11.5,0.117,10,50.1,1.03
,13:44:27,4,2700,1399.7,1.07,13.3,9,11.6,0.116,10,50.1,1.02
,13:44:28,4,2700,1400.7,1.07,13.3,9,11.6,0.119,10,50.1,1.02
,13:44:29,4,2700,1401.7,1.06,13.3,9,11.6,0.122,10,50.1,1.02
,13:44:30,4,2700,1402.7,1.07,13.3,9,11.6,0.123,10,50.1,1.02
,13:44:31,4,2700,1403.7,1.08,13.3,9,11.6,0.124,10,50.1,1.03
,13:44:32,4,2700,1404.7,1.09,13.3,9,11.6,0.122,10,50.1,1.04
,13:44:33,4,2700,1405.7,1.1,13.3,9,11.6,0.123,10,50.1,1.05
,13:44:34,4,2700,1406.7,1.1,13.3,9,11.6,0.123,10,50,1.05
,13:44:35,4,2700,1407.7,1.1,13.3,9,11.6,0.123,10,50.1,1.05
,13:44:36,4,2700,1408.7,1.1,13.3,9,11.7,0.123,10,50.1,1.05
,13:44:37,4,2700,1409.7,1.1,13.3,9,11.7,0.122,10,50.1,1.05
,13:44:38,4,2700,1410.7,1.09,13.3,9,11.7,0.122,10,50,1.05
,13:44:39,4,2700,1411.7,1.09,13.3,9,11.7,0.122,10,50,1.05
,13:44:40,4,2700,1412.7,1.1,13.3,9,11.7,0.122,10,50.1,1.05
,13:44:41,4,2700,1413.7,1.1,13.3,9,11.7,0.122,10,50,1.05
,13:44:42,4,2700,1414.7,1.1,13.3,9,11.8,0.119,10,50.1,1.05
,13:44:43,4,2700,1415.7,1.1,13.3,9,11.8,0.116,10,50.1,1.05
,13:44:44,4,2700,1416.7,1.1,13.3,9,11.8,0.116,10,50.1,1.05
,13:44:45,4,2700,1417.7,1.09,13.3,9,11.8,0.115,10,50.1,1.04
,13:44:46,4,2700,1418.7,1.09,13.3,9,11.8,0.121,10,50.1,1.04
,13:44:47,4,2700,1419.7,1.08,13.3,9,11.8,0.124,10,50.1,1.03
,13:44:48,4,2700,1420.7,1.07,13.3,9,11.9,0.123,10,50.1,1.02
,13:44:49,4,2700,1421.7,1.08,13.3,9,11.9,0.12,10,50,1.03
,13:44:50,4,2700,1422.7,1.09,13.3,9,11.9,0.121,10,50,1.04
,13:44:51,4,2700,1423.7,1.09,13.3,9,11.9,0.122,10,50.1,1.05
,13:44:52,4,2700,1424.7,1.09,13.3,9,11.9,0.122,10,50.1,1.05
,13:44:53,4,2700,1425.7,1.1,13.3,9,11.9,0.122,10,50.1,1.05
,13:44:54,4,2700,1426.7,1.1,13.3,9,11.9,0.123,10,50.1,1.05
,13:44:55,4,2700,1427.7,1.1,13.3,9,12,0.123,10,50.1,1.05
,13:44:56,4,2700,1428.7,1.1,13.3,9,12,0.123,10,50.1,1.05
,13:44:57,4,2700,1429.7,1.1,13.3,9,12,0.123,10,50.1,1.05
,13:44:58,4,2700,1430.7,1.1,13.3,9,12,0.123,10,50.1,1.05
,13:44:59,4,2700,1431.7,1.11,13.3,9,12,0.123,10,50.1,1.06
,13:45:00,4,2700,1432.7,1.11,13.3,9,12,0.12,10,50.1,1.06
,13:45:01,4,2700,1433.7,1.11,13.3,9,12.1,0.12,10,50.1,1.06
,13:45:02,4,2700,1434.7,1.11,13.3,9,12.1,0.12,10,50.1,1.06
,13:45:03,4,2700,1435.7,1.11,13.3,9,12.1,0.117,10,50.1,1.06
,13:45:04,4,2700,1436.7,1.1,13.3,9,12.1,0.116,10,50.1,1.06
,13:45:05,4,2700,1437.7,1.1,13.3,9,12.1,0.119,10,50.1,1.05
,13:45:06,4,2700,1438.7,1.09,13.3,9,12.1,0.121,10,50.1,1.04
,13:45:07,4,2700,1439.7,1.08,13.3,9,12.2,0.124,10,50.1,1.03
,13:45:08,4,2700,1440.7,1.09,13.3,9,12.2,0.125,10,50.1,1.04
,13:45:09,4,2700,1441.7,1.09,13.3,9,12.2,0.126,10,50.1,1.05
,13:45:10,4,2700,1442.7,1.1,13.3,9,12.2,0.127,10,50.1,1.06
,13:45:11,4,2700,1443.7,1.11,13.3,9,12.2,0.123,10,50.1,1.06
,13:45:12,4,2700,1444.7,1.11,13.3,9,12.2,0.124,10,50.1,1.06
,13:45:13,4,2700,1445.7,1.11,13.3,9,12.2,0.124,10,50.1,1.06
,13:45:14,4,2700,1446.7,1.11,13.3,9,12.3,0.124,10,50.1,1.06
,13:45:15,4,2700,1447.7,1.11,13.3,9,12.3,0.124,10,50.1,1.06
,13:45:16,4,2700,1448.7,1.11,13.3,9,12.3,0.124,10,50.1,1.06
,13:45:17,4,2700,1449.7,1.11,13.3,9,12.3,0.124,10,50.1,1.06
,13:45:18,4,2700,1450.7,1.11,13.3,9,12.3,0.124,10,50.1,1.06
,13:45:19,4,2700,1451.7,1.11,13.3,9,12.4,0.124,10,50.1,1.06
,13:45:20,4,2700,1452.7,1.11,13.3,9,12.4,0.124,10,50.1,1.06
,13:45:21,4,2700,1453.7,1.11,13.3,9,12.4,0.124,10,50.1,1.06
,13:45:22,4,2700,1454.7,1.11,13.3,9,12.4,0.124,10,50.1,1.06
,13:45:23,4,2700,1455.7,1.11,13.3,9,12.4,0.124,10,50.1,1.07
,13:45:24,4,2700,1456.7,1.12,13.3,9,12.4,0.124,10,50.1,1.07
,13:45:25,4,2700,1457.7,1.12,13.3,9,12.5,0.125,10,50.1,1.07
,13:45:26,4,2700,1458.7,1.12,13.3,9,12.5,0.124,10,50.1,1.07
,13:45:27,4,2700,1459.7,1.12,13.3,9,12.5,0.124,10,50.1,1.07
,13:45:28,4,2700,1460.7,1.12,13.3,9,12.5,0.124,10,50.1,1.07
,13:45:29,4,2700,1461.7,1.12,13.3,9,12.5,0.125,10,50.1,1.07
,13:45:30,4,2700,1462.7,1.12,13.3,9,12.5,0.124,10,50.1,1.07
,13:45:31,4,2700,1463.7,1.11,13.3,9,12.5,0.121,10,50.1,1.06
,13:45:32,4,2700,1464.7,1.11,13.3,9,12.6,0.12,10,50.1,1.06
,13:45:33,4,2700,1465.7,1.1,13.3,9,12.6,0.116,10,50.1,1.06
,13:45:34,4,2700,1466.7,1.1,13.3,9,12.6,0.116,10,50.1,1.06
,13:45:35,4,2700,1467.7,1.1,13.3,9,12.6,0.12,10,50.1,1.06
,13:45:36,4,2700,1468.7,1.09,13.3,9,12.6,0.122,10,50.1,1.05
,13:45:37,4,2700,1469.7,1.08,13.3,9,12.6,0.121,10,50.1,1.04
,13:45:38,4,2700,1470.7,1.08,13.3,9,12.7,0.124,10,50.1,1.03
,13:45:39,4,2700,1471.7,1.08,13.3,9,12.7,0.124,10,50.1,1.03
,13:45:40,4,2700,1472.7,1.09,13.3,9,12.7,0.121,10,50.1,1.04
,13:45:41,4,2700,1473.7,1.1,13.3,9,12.7,0.123,10,50.1,1.05
,13:45:42,4,2700,1474.7,1.11,13.3,9,12.7,0.123,10,50.1,1.06
,13:45:43,4,2700,1475.7,1.11,13.3,9,12.7,0.124,10,50.1,1.06
,13:45:44,4,2700,1476.7,1.11,13.3,9,12.8,0.124,10,50.1,1.06
,13:45:45,4,2700,1477.7,1.11,13.3,9,12.8,0.121,10,50.1,1.06
,13:45:46,4,2700,1478.7,1.11,13.3,9,12.8,0.117,10,50.1,1.06
,13:45:47,4,2700,1479.7,1.11,13.3,9,12.8,0.117,10,50.1,1.06
,13:45:48,4,2700,1480.7,1.1,13.3,9,12.8,0.122,10,50.1,1.05
,13:45:49,4,2700,1481.7,1.09,13.3,9,12.8,0.125,10,50.1,1.04
,13:45:50,4,2700,1482.7,1.09,13.3,9,12.8,0.125,10,50.1,1.04
,13:45:51,4,2700,1483.7,1.09,13.3,9,12.8,0.126,10,50.1,1.05
,13:45:52,4,2700,1484.7,1.1,13.3,9,12.9,0.127,10,50.1,1.06
,13:45:53,4,2700,1485.7,1.11,13.3,9,12.9,0.124,10,50.1,1.06
,13:45:54,4,2700,1486.7,1.12,13.3,9,12.9,0.128,10,50.1,1.07
,13:45:55,4,2700,1487.7,1.12,13.3,9,12.9,0.125,10,50.1,1.07
,13:45:56,4,2700,1488.7,1.13,13.3,9,12.9,0.126,10,50.1,1.08
,13:45:57,4,2700,1489.7,1.13,13.3,9,12.9,0.123,10,50.1,1.08
,13:45:58,4,2700,1490.7,1.12,13.3,9,12.9,0.125,10,50.1,1.07
,13:45:59,4,2700,1491.7,1.12,13.3,9,12.9,0.121,10,50.1,1.06
,13:46:00,4,2700,1492.7,1.11,13.3,9,13,0.12,10,50.1,1.06
,13:46:01,4,2700,1493.7,1.11,13.3,9,13,0.117,10,50.1,1.06
,13:46:02,4,2700,1494.7,1.11,13.3,9,13,0.117,10,50.1,1.06
,13:46:03,4,2700,1495.7,1.11,13.3,9,13,0.117,10,50.1,1.06
,13:46:04,4,2700,1496.7,1.11,13.3,9,13,0.117,10,50.1,1.06
,13:46:05,4,2700,1497.7,1.1,13.3,9,13,0.119,10,50.1,1.05
,13:46:06,4,2700,1498.7,1.08,13.3,9,13,0.121,10,50.1,1.03
,13:46:07,4,2700,1499.7,1.07,13.3,9,13,0.123,10,50.1,1.03
,13:46:08,4,2700,1500.7,1.08,13.3,9,13.1,0.124,10,50.1,1.03
,13:46:09,4,2700,1501.7,1.08,13.3,9,13.1,0.121,10,50.1,1.03
,13:46:10,4,2700,1502.7,1.09,13.3,9,13.1,0.121,10,50.1,1.04
,13:46:11,4,2700,1503.7,1.09,13.3,9,13.1,0.121,10,50.1,1.04
,13:46:12,4,2700,1504.7,1.08,13.3,9,13.1,0.124,10,50.1,1.03
,13:46:13,4,2700,1505.7,1.08,13.3,9,13.1,0.124,10,50.1,1.03
,13:46:14,4,2700,1506.7,1.08,13.3,9,13.1,0.121,10,50.1,1.04
,13:46:15,4,2700,1507.7,1.09,13.3,9,13.2,0.121,10,50.1,1.04
,13:46:16,4,2700,1508.7,1.09,13.3,9,13.2,0.122,10,50.1,1.04
,13:46:17,4,2700,1509.7,1.09,13.3,9,13.2,0.121,10,50.1,1.04
,13:46:18,4,2700,1510.7,1.09,13.3,9,13.2,0.122,10,50.1,1.04
,13:46:19,4,2700,1511.7,1.09,13.3,9,13.2,0.122,10,50.1,1.05
,13:46:20,4,2700,1512.7,1.1,13.3,9,13.2,0.122,10,50.1,1.05
,13:46:21,4,2700,1513.7,1.1,13.3,9,13.2,0.122,10,50.1,1.05
,13:46:22,4,2700,1514.7,1.1,13.3,9,13.2,0.119,10,50.1,1.05
,13:46:23,4,2700,1515.7,1.1,13.3,9,13.2,0.116,10,50.1,1.05
,13:46:24,4,2700,1516.7,1.1,13.3,9,13.2,0.116,10,50.1,1.05
,13:46:25,4,2700,1517.7,1.09,13.3,9,13.2,0.115,10,50.1,1.04
,13:46:26,4,2700,1518.7,1.08,13.3,9,13.3,0.117,10,50.1,1.03
,13:46:27,4,2700,1519.7,1.07,13.3,9,13.3,0.116,10,50.1,1.02
,13:46:28,4,2700,1520.7,1.07,13.3,9,13.3,0.119,10,50.1,1.02
,13:46:29,4,2700,1521.7,1.06,13.3,9,13.3,0.118,10,50.1,1.01
,13:46:30,4,2700,1522.7,1.06,13.3,9,13.3,0.118,10,50.1,1.01
,13:46:31,4,2700,1523.7,1.06,13.3,9,13.3,0.122,10,50.1,1.01
,13:46:32,4,2700,1524.7,1.07,13.3,9,13.3,0.119,10,50.1,1.02
,13:46:33,4,2700,1525.7,1.08,13.3,9,13.3,0.121,10,50.1,1.03
,13:46:34,4,2700,1526.7,1.08,13.3,9,13.3,0.121,10,50.1,1.03
,13:46:35,4,2700,1527.7,1.08,13.3,9,13.3,0.124,10,50.1,1.03
,13:46:36,4,2700,1528.7,1.08,13.3,9,13.3,0.124,10,50.1,1.03
,13:46:37,4,2700,1529.7,1.08,13.3,9,13.3,0.124,10,50.1,1.03
,13:46:38,4,2700,1530.7,1.08,13.3,9,13.4,0.121,10,50.1,1.03
,13:46:39,4,2700,1531.7,1.08,13.3,9,13.4,0.12,10,50.1,1.03
,13:46:40,4,2700,1532.7,1.08,13.3,9,13.4,0.12,10,50.1,1.03
,13:46:41,4,2700,1533.7,1.08,13.3,9,13.4,0.12,10,50.1,1.03
,13:46:42,4,2700,1534.7,1.08,13.3,9,13.4,0.121,10,50.1,1.03
,13:46:43,4,2700,1535.7,1.08,13.3,9,13.4,0.121,10,50.1,1.04
,13:46:44,4,2700,1536.7,1.08,13.3,9,13.4,0.121,10,50.1,1.04
,13:46:45,4,2700,1537.7,1.08,13.3,9,13.4,0.121,10,50.1,1.03
,13:46:46,4,2700,1538.7,1.08,13.3,9,13.4,0.12,10,50.1,1.03
,13:46:47,4,2700,1539.7,1.08,13.3,9,13.4,0.12,10,50.1,1.03
,13:46:48,4,2700,1540.7,1.08,13.3,9,13.4,0.121,10,50.1,1.03
,13:46:49,4,2700,1541.7,1.08,13.3,9,13.4,0.121,10,50.1,1.04
,13:46:50,4,2700,1542.7,1.08,13.3,9,13.4,0.121,10,50.1,1.04
,13:46:51,4,2700,1543.7,1.08,13.3,9,13.4,0.121,10,50.1,1.03
,13:46:52,4,2700,1544.7,1.08,13.3,9,13.4,0.12,10,50.1,1.03
,13:46:53,4,2700,1545.7,1.07,13.3,9,13.4,0.12,10,50.1,1.03
,13:46:54,4,2700,1546.7,1.07,13.3,9,13.4,0.119,10,50.1,1.02
,13:46:55,4,2700,1547.7,1.07,13.3,9,13.5,0.119,10,50.1,1.02
,13:46:56,4,2700,1548.7,1.08,13.3,9,13.5,0.12,10,50.1,1.03
,13:46:57,4,2700,1549.7,1.08,13.3,9,13.5,0.121,10,50.1,1.03
,13:46:58,4,2700,1550.7,1.09,13.3,9,13.5,0.122,10,50.1,1.04
,13:46:59,4,2700,1551.7,1.1,13.3,9,13.5,0.119,10,50.1,1.05
,13:47:00,4,2700,1552.7,1.11,13.3,9,13.5,0.12,10,50.1,1.06
,13:47:01,4,2700,1553.7,1.1,13.3,9,13.5,0.12,10,50.1,1.06
,13:47:02,4,2700,1554.7,1.09,13.3,9,13.5,0.122,10,50.1,1.05
,13:47:03,4,2700,1555.7,1.08,13.3,9,13.5,0.121,10,50.1,1.04
,13:47:04,4,2700,1556.7,1.08,13.3,9,13.5,0.121,10,50.1,1.03
,13:47:05,4,2700,1557.7,1.08,13.3,9,13.5,0.12,10,50.1,1.03
,13:47:06,4,2700,1558.7,1.08,13.3,9,13.5,0.121,10,50.1,1.03
,13:47:07,4,2700,1559.7,1.08,13.3,9,13.5,0.121,10,50.1,1.04
,13:47:08,4,2700,1560.7,1.09,13.3,9,13.5,0.121,10,50.1,1.04
,13:47:09,4,2700,1561.7,1.09,13.3,9,13.5,0.122,10,50.1,1.04
,13:47:10,4,2700,1562.7,1.1,13.3,9,13.5,0.123,10,50.1,1.05
,13:47:11,4,2700,1563.7,1.11,13.3,9,13.5,0.12,10,50.1,1.06
,13:47:12,4,2700,1564.7,1.11,13.3,9,13.5,0.124,10,50.1,1.06
,13:47:13,4,2700,1565.7,1.1,13.3,9,13.5,0.123,10,50.1,1.05
,13:47:14,4,2700,1566.7,1.09,13.3,9,13.5,0.122,10,50.1,1.05
,13:47:15,4,2700,1567.7,1.1,13.3,9,13.5,0.119,10,50.1,1.05
,13:47:16,4,2700,1568.7,1.1,13.3,9,13.5,0.119,10,50.1,1.05
,13:47:17,4,2700,1569.7,1.1,13.3,9,13.5,0.119,10,50.1,1.05
,13:47:18,4,2700,1570.7,1.08,13.3,9,13.5,0.121,10,50.1,1.04
,13:47:19,4,2700,1571.7,1.08,13.3,9,13.5,0.12,10,50.1,1.03
,13:47:20,4,2700,1572.7,1.08,13.3,9,13.5,0.12,10,50.1,1.03
,13:47:21,4,2700,1573.7,1.08,13.3,9,13.5,0.121,10,50,1.03
,13:47:22,4,2700,1574.7,1.08,13.3,9,13.5,0.121,10,50.1,1.03
,13:47:23,4,2700,1575.7,1.08,13.3,9,13.5,0.121,10,50.1,1.03
,13:47:24,4,2700,1576.7,1.08,13.3,9,13.5,0.12,10,50.1,1.03
,13:47:25,4,2700,1577.7,1.08,13.3,9,13.5,0.12,10,50.1,1.03
,13:47:26,4,2700,1578.7,1.08,13.3,9,13.5,0.12,10,50,1.03
,13:47:27,4,2700,1579.7,1.08,13.3,9,13.5,0.121,10,50.1,1.04
,13:47:28,4,2700,1580.7,1.09,13.3,9,13.5,0.119,10,50.1,1.05
,13:47:29,4,2700,1581.7,1.1,13.3,9,13.5,0.12,10,50.1,1.06
,13:47:30,4,2700,1582.7,1.1,13.3,9,13.5,0.119,10,50.1,1.05
,13:47:31,4,2700,1583.7,1.08,13.3,9,13.5,0.121,10,50.1,1.03
,13:47:32,4,2700,1584.7,1.07,13.3,9,13.5,0.12,10,50,1.03
,13:47:33,4,2700,1585.7,1.07,13.3,9,13.5,0.119,10,50.1,1.02
,13:47:34,4,2700,1586.7,1.07,13.3,9,13.5,0.119,10,50.1,1.02
,13:47:35,4,2700,1587.7,1.07,13.3,9,13.5,0.116,10,50.1,1.02
,13:47:36,4,2700,1588.7,1.07,13.3,9,13.5,0.116,10,50.1,1.02
,13:47:37,4,2700,1589.7,1.07,13.3,9,13.5,0.113,10,50.1,1.02
,13:47:38,4,2700,1590.7,1.07,13.3,9,13.5,0.113,10,50.1,1.02
,13:47:39,4,2700,1591.7,1.07,13.3,9,13.5,0.112,10,50.1,1.02
,13:47:40,4,2700,1592.7,1.06,13.3,9,13.5,0.115,10,50.1,1.01
,13:47:41,4,2700,1593.7,1.06,13.3,9,13.5,0.119,10,50.1,1.02
,13:47:42,4,2700,1594.7,1.07,13.3,9,13.5,0.119,10,50.1,1.02
,13:47:43,4,2700,1595.7,1.07,13.3,9,13.5,0.119,10,50,1.02
,13:47:44,4,2700,1596.7,1.07,13.3,9,13.5,0.116,10,50,1.02
,13:47:45,4,2700,1597.7,1.07,13.3,9,13.5,0.119,10,50,1.02
,13:47:46,4,2700,1598.7,1.07,13.3,9,13.5,0.119,10,50,1.02
,13:47:47,4,2700,1599.7,1.07,13.3,9,13.5,0.119,10,50.1,1.02
,13:47:48,4,2700,1600.7,1.07,13.3,9,13.5,0.119,10,50,1.02
,13:47:49,4,2700,1601.7,1.06,13.3,9,13.5,0.119,10,50,1.02
,13:47:50,4,2700,1602.7,1.07,13.3,9,13.5,0.119,10,50,1.02
,13:47:51,4,2700,1603.7,1.07,13.3,9,13.5,0.119,10,50.1,1.02
,13:47:52,4,2700,1604.7,1.07,13.3,9,13.5,0.119,10,50.1,1.03
,13:47:53,4,2700,1605.7,1.07,13.3,9,13.5,0.116,10,50,1.03
,13:47:54,4,2700,1606.7,1.07,13.3,9,13.5,0.119,10,50,1.02
,13:47:55,4,2700,1607.7,1.06,13.3,9,13.5,0.119,10,50.1,1.02
,13:47:56,4,2700,1608.7,1.06,13.3,9,13.5,0.118,10,50.1,1.01
,13:47:57,4,2700,1609.7,1.06,13.3,9,13.5,0.118,10,50.1,1.01
,13:47:58,4,2700,1610.7,1.06,13.3,9,13.5,0.118,10,50.1,1.01
,13:47:59,4,2700,1611.7,1.06,13.3,9,13.5,0.118,10,50.1,1.01
,13:48:00,4,2700,1612.7,1.06,13.3,9,13.5,0.118,10,50.1,1.01
,13:48:01,4,2700,1613.7,1.06,13.3,9,13.5,0.115,10,50.1,1.01
,13:48:02,4,2700,1614.7,1.06,13.3,9,13.5,0.114,10,50,1.01
,13:48:03,4,2700,1615.7,1.05,13.3,9,13.5,0.117,10,50,1.01
,13:48:04,4,2700,1616.7,1.05,13.3,9,13.5,0.117,10,50,1
,13:48:05,4,2700,1617.7,1.05,13.3,9,13.5,0.117,10,50.1,1
,13:48:06,4,2700,1618.7,1.05,13.3,9,13.4,0.114,10,50.1,1
,13:48:07,4,2700,1619.7,1.05,13.3,9,13.4,0.114,10,50.1,1
,13:48:08,4,2700,1620.7,1.05,13.3,9,13.4,0.114,10,50.1,1
,13:48:09,4,2700,1621.7,1.05,13.3,9,13.4,0.117,10,50,1
,13:48:10,4,2700,1622.7,1.05,13.3,9,13.4,0.117,10,50,1
,13:48:11,4,2700,1623.7,1.05,13.3,9,13.4,0.117,10,50,1
,13:48:12,4,2700,1624.7,1.05,13.3,9,13.4,0.117,10,50.1,1
,13:48:13,4,2700,1625.7,1.05,13.3,9,13.4,0.117,10,50,1
,13:48:14,4,2700,1626.7,1.06,13.3,9,13.4,0.114,10,50.1,1.01
,13:48:15,4,2700,1627.7,1.06,13.3,9,13.4,0.112,10,50.1,1.02
,13:48:16,4,2700,1628.7,1.07,13.3,9,13.4,0.112,10,50,1.02
,13:48:17,4,2700,1629.7,1.07,13.3,10,13.4,0.109,10,50,1.02
,13:48:18,4,2700,1630.7,1.06,13.3,9,13.4,0.111,10,50,1.01
,13:48:19,4,2700,1631.7,1.04,13.3,9,13.4,0.113,10,50,1
