Data file,,PPS_ISO10_30DEG_001.TSV,,,,,,,,,,
,15:48:45,6,3590,3254.6,0.52,13.3,7,28,0.075,10,50,0.5
,15:48:46,6,3590,3255.6,0.51,13.3,7,28,0.077,10,50,0.49
,15:48:47,6,3590,3256.6,0.52,13.3,7,28,0.078,10,50,0.5
,15:48:48,6,3590,3257.6,0.52,13.3,7,28,0.078,10,50,0.5
,15:48:49,6,3590,3258.6,0.52,13.3,7,28,0.076,10,50,0.51
,15:48:50,6,3590,3259.6,0.53,13.3,7,27.9,0.076,10,50,0.51
,15:48:51,6,3590,3260.6,0.52,13.3,7,27.9,0.076,10,50,0.5
,15:48:52,6,3590,3261.6,0.52,13.3,7,27.9,0.078,10,50,0.5
,15:48:53,6,3590,3262.6,0.52,13.3,6,27.9,0.081,10,50,0.5
,15:48:54,6,3590,3263.6,0.52,13.3,7,27.9,0.078,10,50,0.5
,15:48:55,6,3590,3264.6,0.53,13.3,7,27.9,0.079,10,50,0.51
,15:48:56,6,3590,3265.6,0.53,13.3,7,27.9,0.079,10,50.1,0.51
,15:48:57,6,3590,3266.6,0.52,13.3,7,27.9,0.079,10,50,0.5
,15:48:58,6,3590,3267.6,0.52,13.3,7,27.8,0.079,10,50,0.5
,15:48:59,6,3590,3268.6,0.52,13.3,7,27.8,0.076,10,50,0.5
,15:49:00,6,3590,3269.6,0.53,13.3,7,27.8,0.073,10,50,0.51
,15:49:01,6,3590,3270.6,0.52,13.3,7,27.8,0.071,10,50.1,0.5
,15:49:02,6,3590,3271.6,0.52,13.3,7,27.8,0.073,10,50.1,0.5
,15:49:03,6,3590,3272.6,0.52,13.3,7,27.8,0.075,10,50,0.5
,15:49:04,6,3590,3273.6,0.52,13.3,7,27.8,0.078,10,50,0.5
,15:49:05,6,3590,3274.6,0.52,13.3,7,27.8,0.078,10,50,0.5
,15:49:06,6,3590,3275.6,0.52,13.3,7,27.8,0.075,10,50,0.5
,15:49:07,6,3590,3276.6,0.52,13.3,7,27.8,0.075,10,50,0.5
,15:49:08,6,3590,3277.6,0.52,13.3,7,27.8,0.075,10,50,0.5
,15:49:09,6,3590,3278.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:49:10,6,3590,3279.6,0.52,13.3,7,27.7,0.078,10,50.1,0.5
,15:49:11,6,3590,3280.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:49:12,6,3590,3281.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:49:13,6,3590,3282.6,0.52,13.3,7,27.7,0.079,10,50,0.5
,15:49:14,6,3590,3283.6,0.53,13.3,7,27.7,0.08,10,50,0.51
,15:49:15,6,3590,3284.6,0.53,13.3,7,27.7,0.077,10,50,0.51
,15:49:16,6,3590,3285.6,0.53,13.3,7,27.7,0.076,10,50.1,0.51
,15:49:17,6,3590,3286.6,0.52,13.3,7,27.7,0.075,10,50,0.5
,15:49:18,6,3590,3287.6,0.52,13.3,7,27.7,0.075,10,50.1,0.5
,15:49:19,6,3590,3288.6,0.52,13.3,7,27.7,0.075,10,50.1,0.5
,15:49:20,6,3590,3289.6,0.52,13.3,7,27.7,0.075,10,50,0.5
,15:49:21,6,3590,3290.6,0.52,13.3,7,27.7,0.075,10,50,0.5
,15:49:22,6,3590,3291.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:49:23,6,3590,3292.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:49:24,6,3590,3293.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:49:25,6,3590,3294.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:49:26,6,3590,3295.6,0.52,13.3,7,27.6,0.078,10,50,0.5
,15:49:27,6,3590,3296.6,0.52,13.3,7,27.6,0.078,10,50.1,0.5
,15:49:28,6,3590,3297.6,0.52,13.3,7,27.6,0.078,10,50.1,0.5
,15:49:29,6,3590,3298.6,0.52,13.3,7,27.6,0.075,10,50,0.5
,15:49:30,6,3590,3299.6,0.52,13.3,7,27.6,0.078,10,50,0.5
,15:49:31,6,3590,3300.6,0.52,13.3,7,27.6,0.078,10,50,0.5
,15:49:32,6,3590,3301.6,0.51,13.3,7,27.6,0.077,10,50,0.49
,15:49:33,6,3590,3302.6,0.51,13.3,7,27.6,0.077,10,50,0.5
,15:49:34,6,3590,3303.6,0.52,13.3,7,27.6,0.078,10,50,0.5
,15:49:35,6,3590,3304.6,0.53,13.3,7,27.6,0.077,10,50,0.51
,15:49:36,6,3590,3305.6,0.53,13.3,7,27.6,0.077,10,50,0.51
,15:49:37,6,3590,3306.6,0.53,13.3,7,27.6,0.077,10,50.1,0.51
,15:49:38,6,3590,3307.6,0.53,13.3,7,27.6,0.079,10,50,0.51
,15:49:39,6,3590,3308.6,0.53,13.3,7,27.6,0.077,10,50,0.51
,15:49:40,6,3590,3309.6,0.53,13.3,7,27.6,0.077,10,50.1,0.51
,15:49:41,6,3590,3310.6,0.53,13.3,7,27.6,0.074,10,50,0.51
,15:49:42,6,3590,3311.6,0.52,13.3,7,27.6,0.076,10,50,0.5
,15:49:43,6,3590,3312.6,0.52,13.3,7,27.6,0.073,10,50,0.5
,15:49:44,6,3590,3313.6,0.52,13.3,7,27.6,0.07,10,50,0.5
,15:49:45,6,3590,3314.6,0.52,13.3,7,27.6,0.071,10,50,0.5
,15:49:46,6,3590,3315.6,0.52,13.3,7,27.6,0.073,10,50.1,0.5
,15:49:47,6,3590,3316.6,0.52,13.3,7,27.6,0.075,10,50,0.5
,15:49:48,6,3590,3317.6,0.51,13.3,7,27.6,0.077,10,50,0.49
,15:49:49,6,3590,3318.6,0.51,13.3,7,27.6,0.077,10,50.1,0.49
,15:49:50,6,3590,3319.6,0.51,13.3,7,27.6,0.077,10,50,0.49
,15:49:51,6,3590,3320.6,0.52,13.3,6,27.6,0.081,10,50,0.5
,15:49:52,6,3590,3321.6,0.52,13.3,7,27.6,0.078,10,50,0.5
,15:49:53,6,3590,3322.6,0.52,13.3,7,27.6,0.079,10,50,0.51
,15:49:54,6,3590,3323.6,0.53,13.3,7,27.6,0.079,10,50,0.51
,15:49:55,6,3590,3324.6,0.53,13.3,7,27.6,0.079,10,50,0.51
,15:49:56,6,3590,3325.6,0.53,13.3,7,27.6,0.079,10,50,0.51
,15:49:57,6,3590,3326.6,0.53,13.3,7,27.6,0.076,10,50,0.51
,15:49:58,6,3590,3327.6,0.53,13.3,7,27.6,0.077,10,50,0.51
,15:49:59,6,3590,3328.6,0.53,13.3,7,27.6,0.077,10,50,0.51
,15:50:00,6,3590,3329.6,0.52,13.3,7,27.6,0.076,10,50,0.5
,15:50:01,6,3590,3330.6,0.52,13.3,7,27.6,0.078,10,50,0.5
,15:50:02,6,3590,3331.6,0.52,13.3,7,27.6,0.078,10,50,0.5
,15:50:03,6,3590,3332.6,0.52,13.3,7,27.6,0.075,10,50,0.5
,15:50:04,6,3590,3333.6,0.53,13.3,7,27.7,0.073,10,50,0.51
,15:50:05,6,3590,3334.6,0.52,13.3,7,27.7,0.073,10,50.1,0.5
,15:50:06,6,3590,3335.6,0.52,13.3,7,27.7,0.073,10,50.1,0.5
,15:50:07,6,3590,3336.6,0.52,13.3,7,27.7,0.073,10,50,0.5
,15:50:08,6,3590,3337.6,0.52,13.3,7,27.7,0.075,10,50,0.5
,15:50:09,6,3590,3338.6,0.52,13.3,7,27.7,0.078,10,50,0.5
,15:50:10,6,3590,3339.6,0.52,13.3,7,27.7,0.078,10,50.1,0.5
,15:50:11,6,3590,3340.6,0.52,13.3,6,27.7,0.082,10,50.1,0.5
,15:50:12,6,3590,3341.6,0.53,13.3,7,27.7,0.08,10,50,0.51
,15:50:13,6,3590,3342.6,0.54,13.3,7,27.7,0.081,10,50,0.52
,15:50:14,6,3590,3343.6,0.54,13.3,7,27.7,0.081,10,50,0.52
,15:50:15,6,3590,3344.6,0.54,13.3,7,27.7,0.078,10,50,0.52
,15:50:16,6,3590,3345.6,0.53,13.3,7,27.7,0.08,10,50,0.51
,15:50:17,6,3590,3346.6,0.53,13.3,6,27.7,0.083,10,50,0.51
,15:50:18,6,3590,3347.6,0.54,13.3,7,27.7,0.081,10,50,0.52
,15:50:19,6,3590,3348.6,0.54,13.3,7,27.7,0.078,10,50,0.52
,15:50:20,6,3590,3349.6,0.54,13.3,7,27.7,0.078,10,50,0.52
,15:50:21,6,3590,3350.6,0.54,13.3,7,27.7,0.078,10,50,0.52
,15:50:22,6,3590,3351.6,0.54,13.3,7,27.8,0.078,10,50,0.52
,15:50:23,6,3590,3352.6,0.54,13.3,7,27.8,0.081,10,50,0.52
,15:50:24,6,3590,3353.6,0.54,13.3,6,27.8,0.084,10,50,0.52
,15:50:25,6,3590,3354.6,0.53,13.3,7,27.8,0.08,10,50,0.51
,15:50:26,6,3590,3355.6,0.53,13.3,7,27.8,0.08,10,50.1,0.51
,15:50:27,6,3590,3356.6,0.54,13.3,7,27.8,0.081,10,50,0.51
,15:50:28,6,3590,3357.6,0.53,13.3,7,27.8,0.08,10,50,0.52
,15:50:29,6,3590,3358.6,0.54,13.3,7,27.8,0.081,10,50,0.52
,15:50:30,6,3590,3359.6,0.55,13.3,7,27.8,0.079,10,50,0.53
,15:50:31,6,3590,3360.6,0.55,13.3,7,27.8,0.08,10,50,0.53
,15:50:32,6,3590,3361.6,0.55,13.3,7,27.8,0.077,10,50,0.53
,15:50:33,6,3590,3362.6,0.54,13.3,7,27.8,0.078,10,50,0.52
,15:50:34,6,3590,3363.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:50:35,6,3590,3364.6,0.54,13.3,7,27.8,0.078,10,50,0.52
,15:50:36,6,3590,3365.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:50:37,6,3590,3366.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:50:38,6,3590,3367.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:50:39,6,3590,3368.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:50:40,6,3590,3369.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:50:41,6,3590,3370.6,0.54,13.3,7,27.9,0.078,10,50,0.52
,15:50:42,6,3590,3371.6,0.54,13.3,7,27.9,0.075,10,50,0.52
,15:50:43,6,3590,3372.6,0.54,13.3,7,27.9,0.072,10,50,0.52
,15:50:44,6,3590,3373.6,0.53,13.3,7,27.9,0.072,10,50,0.51
,15:50:45,6,3590,3374.6,0.53,13.3,7,28,0.074,10,50,0.51
,15:50:46,6,3590,3375.6,0.52,13.3,7,28,0.073,10,50,0.5
,15:50:47,6,3590,3376.6,0.52,13.3,7,28,0.075,10,50,0.5
,15:50:48,6,3590,3377.6,0.52,13.3,7,28,0.075,10,50,0.5
,15:50:49,6,3590,3378.6,0.52,13.3,7,28,0.075,10,50,0.5
,15:50:50,6,3590,3379.6,0.51,13.3,7,28,0.074,10,50,0.49
,15:50:51,6,3590,3380.6,0.51,13.3,7,28,0.074,10,50,0.49
,15:50:52,6,3590,3381.6,0.51,13.3,7,28,0.077,10,50,0.49
,15:50:53,6,3590,3382.6,0.52,13.3,7,28.1,0.078,10,50,0.49
,15:50:54,6,3590,3383.6,0.51,13.3,6,28,0.08,10,50,0.49
,15:50:55,6,3590,3384.6,0.51,13.3,7,28,0.077,10,50,0.49
,15:50:56,6,3590,3385.6,0.51,13.3,7,28.1,0.076,10,50,0.49
,15:50:57,6,3590,3386.6,0.51,13.3,6,28.1,0.079,10,50,0.49
,15:50:58,6,3590,3387.6,0.51,13.3,6,28.1,0.083,10,50,0.49
,15:50:59,6,3590,3388.6,0.52,13.3,6,28.1,0.081,10,50,0.5
,15:51:00,6,3590,3389.6,0.53,13.3,7,28.1,0.079,10,50,0.51
,15:51:01,6,3590,3390.6,0.53,13.3,7,28.1,0.08,10,50.1,0.51
,15:51:02,6,3590,3391.6,0.54,13.3,7,28.1,0.081,10,50,0.52
,15:51:03,6,3590,3392.6,0.54,13.3,7,28.2,0.081,10,50,0.52
,15:51:04,6,3590,3393.6,0.54,13.3,7,28.2,0.081,10,50.1,0.52
,15:51:05,6,3590,3394.6,0.53,13.3,7,28.2,0.077,10,50,0.51
,15:51:06,6,3590,3395.6,0.53,13.3,7,28.2,0.074,10,50,0.51
,15:51:07,6,3590,3396.6,0.53,13.3,7,28.2,0.074,10,50,0.51
,15:51:08,6,3590,3397.6,0.53,13.3,7,28.2,0.074,10,50,0.51
,15:51:09,6,3590,3398.6,0.53,13.3,7,28.3,0.074,10,50,0.51
,15:51:10,6,3590,3399.6,0.53,13.3,7,28.3,0.077,10,50,0.51
,15:51:11,6,3590,3400.6,0.52,13.3,7,28.3,0.076,10,50,0.5
,15:51:12,6,3590,3401.6,0.52,13.3,7,28.3,0.078,10,50,0.5
,15:51:13,6,3590,3402.6,0.52,13.3,7,28.3,0.078,10,50,0.5
,15:51:14,6,3590,3403.6,0.52,13.3,7,28.3,0.079,10,50,0.51
,15:51:15,6,3590,3404.6,0.53,13.3,7,28.3,0.08,10,50,0.51
,15:51:16,6,3590,3405.6,0.54,13.3,7,28.3,0.081,10,50.1,0.52
,15:51:17,6,3590,3406.6,0.54,13.3,7,28.4,0.081,10,50,0.52
,15:51:18,6,3590,3407.6,0.54,13.3,7,28.4,0.078,10,50,0.52
,15:51:19,6,3590,3408.6,0.54,13.3,7,28.4,0.081,10,50,0.52
,15:51:20,6,3590,3409.6,0.54,13.3,6,28.4,0.084,10,50.1,0.52
,15:51:21,6,3590,3410.6,0.54,13.3,6,28.4,0.084,10,50,0.52
,15:51:22,6,3590,3411.6,0.55,13.3,7,28.4,0.082,10,50,0.53
,15:51:23,6,3590,3412.6,0.56,13.3,7,28.5,0.081,10,50.1,0.54
,15:51:24,6,3590,3413.6,0.55,13.3,7,28.5,0.08,10,50,0.53
,15:51:25,6,3590,3414.6,0.55,13.3,7,28.5,0.08,10,50,0.53
,15:51:26,6,3590,3415.6,0.55,13.3,7,28.5,0.079,10,50.1,0.53
,15:51:27,6,3590,3416.6,0.54,13.3,7,28.5,0.076,10,50,0.52
,15:51:28,6,3590,3417.6,0.54,13.3,7,28.5,0.073,10,50,0.52
,15:51:29,6,3590,3418.6,0.53,13.3,7,28.6,0.074,10,50,0.51
,15:51:30,6,3590,3419.6,0.53,13.3,7,28.6,0.072,10,50,0.51
,15:51:31,6,3590,3420.6,0.53,13.3,7,28.6,0.074,10,50,0.51
,15:51:32,6,3590,3421.6,0.52,13.3,7,28.6,0.073,10,50,0.5
,15:51:33,6,3590,3422.6,0.52,13.3,7,28.6,0.078,10,50,0.5
,15:51:34,6,3590,3423.6,0.51,13.3,6,28.6,0.08,10,50,0.49
,15:51:35,6,3590,3424.6,0.51,13.3,6,28.6,0.08,10,50,0.49
,15:51:36,6,3590,3425.6,0.52,13.3,7,28.6,0.078,10,50.1,0.5
,15:51:37,6,3590,3426.6,0.53,13.3,7,28.6,0.076,10,50.1,0.51
,15:51:38,6,3590,3427.6,0.53,13.3,7,28.7,0.077,10,50.1,0.51
,15:51:39,6,3590,3428.6,0.53,13.3,7,28.7,0.074,10,50.1,0.51
,15:51:40,6,3590,3429.6,0.52,13.3,7,28.7,0.071,10,50,0.5
,15:51:41,6,3590,3430.6,0.52,13.3,7,28.7,0.072,10,50.1,0.5
,15:51:42,6,3590,3431.6,0.52,13.3,7,28.8,0.072,10,50,0.5
,15:51:43,6,3590,3432.6,0.52,13.3,7,28.8,0.073,10,50,0.5
,15:51:44,6,3590,3433.6,0.52,13.3,7,28.8,0.072,10,50,0.5
,15:51:45,6,3590,3434.6,0.52,13.3,7,28.8,0.072,10,50.1,0.5
,15:51:46,6,3590,3435.6,0.51,13.3,7,28.8,0.074,10,50,0.49
,15:51:47,6,3590,3436.6,0.51,13.3,7,28.9,0.076,10,50,0.49
,15:51:48,6,3590,3437.6,0.5,13.3,6,28.9,0.079,10,50.1,0.49
,15:51:49,6,3590,3438.6,0.51,13.3,6,28.9,0.079,10,50,0.49
,15:51:50,6,3590,3439.6,0.51,13.3,6,28.9,0.08,10,50.1,0.49
,15:51:51,6,3590,3440.6,0.51,13.3,6,28.9,0.08,10,50,0.5
,15:51:52,6,3590,3441.6,0.52,13.3,7,28.9,0.078,10,50,0.5
,15:51:53,6,3590,3442.6,0.53,13.3,7,28.9,0.079,10,50,0.51
,15:51:54,6,3590,3443.6,0.53,13.3,7,29,0.079,10,50.1,0.51
,15:51:55,6,3590,3444.6,0.53,13.3,7,29,0.079,10,50,0.51
,15:51:56,6,3590,3445.6,0.52,13.3,7,29,0.079,10,50,0.51
,15:51:57,6,3590,3446.6,0.53,13.3,7,29,0.079,10,50,0.51
,15:51:58,6,3590,3447.6,0.53,13.3,7,29,0.077,10,50,0.51
,15:51:59,6,3590,3448.6,0.54,13.3,7,29,0.075,10,50,0.52
,15:52:00,6,3590,3449.6,0.53,13.3,7,29.1,0.074,10,50,0.51
,15:52:01,6,3590,3450.6,0.53,13.3,7,29.1,0.073,10,50,0.51
,15:52:02,6,3590,3451.6,0.52,13.3,7,29.1,0.073,10,50,0.5
,15:52:03,6,3590,3452.6,0.52,13.3,7,29.1,0.076,10,50,0.5
,15:52:04,6,3590,3453.6,0.52,13.3,7,29.1,0.079,10,50.1,0.5
,15:52:05,6,3590,3454.6,0.52,13.3,7,29.2,0.075,10,50,0.5
,15:52:06,6,3590,3455.6,0.52,13.3,7,29.2,0.078,10,50,0.5
,15:52:07,6,3590,3456.6,0.52,13.3,7,29.2,0.078,10,50,0.5
,15:52:08,6,3590,3457.6,0.52,13.3,7,29.2,0.078,10,50.1,0.5
,15:52:09,6,3590,3458.6,0.52,13.3,7,29.3,0.078,10,50,0.5
,15:52:10,6,3590,3459.6,0.52,13.3,7,29.3,0.078,10,50,0.5
,15:52:11,6,3590,3460.6,0.52,13.3,7,29.3,0.078,10,50,0.5
,15:52:12,6,3590,3461.6,0.52,13.3,7,29.3,0.075,10,50,0.5
,15:52:13,6,3590,3462.6,0.52,13.3,7,29.3,0.075,10,50.1,0.5
,15:52:14,6,3590,3463.6,0.52,13.3,7,29.3,0.073,10,50,0.5
,15:52:15,6,3590,3464.6,0.52,13.3,7,29.3,0.073,10,50,0.5
,15:52:16,6,3590,3465.6,0.52,13.3,7,29.4,0.072,10,50,0.5
,15:52:17,6,3590,3466.6,0.52,13.3,7,29.4,0.072,10,50,0.5
,15:52:18,6,3590,3467.6,0.52,13.3,7,29.4,0.072,10,50,0.5
,15:52:19,6,3590,3468.6,0.52,13.3,7,29.4,0.075,10,50,0.5
,15:52:20,6,3590,3469.6,0.51,13.3,7,29.4,0.077,10,50,0.49
,15:52:21,6,3590,3470.6,0.51,13.3,6,29.5,0.08,10,50,0.49
,15:52:22,6,3590,3471.6,0.52,13.3,6,29.5,0.081,10,50,0.5
,15:52:23,6,3590,3472.6,0.53,13.3,7,29.5,0.079,10,50,0.51
,15:52:24,6,3590,3473.6,0.53,13.3,7,29.5,0.08,10,50,0.51
,15:52:25,6,3590,3474.6,0.53,13.3,7,29.5,0.079,10,50,0.51
,15:52:26,6,3590,3475.6,0.52,13.3,7,29.6,0.079,10,50,0.5
,15:52:27,6,3590,3476.6,0.52,13.3,7,29.6,0.078,10,50,0.5
,15:52:28,6,3590,3477.6,0.53,13.3,7,29.6,0.079,10,50.1,0.51
,15:52:29,6,3590,3478.6,0.53,13.3,7,29.7,0.079,10,50,0.51
,15:52:30,6,3590,3479.6,0.53,13.3,7,29.6,0.077,10,50,0.51
,15:52:31,6,3590,3480.6,0.53,13.3,7,29.6,0.077,10,50,0.51
,15:52:32,6,3590,3481.6,0.52,13.3,7,29.7,0.076,10,50.1,0.5
,15:52:33,6,3590,3482.6,0.52,13.3,7,29.7,0.075,10,50,0.5
,15:52:34,6,3590,3483.6,0.52,13.3,7,29.7,0.078,10,50,0.5
,15:52:35,6,3590,3484.6,0.52,13.3,7,29.7,0.076,10,50,0.5
,15:52:36,6,3590,3485.6,0.52,13.3,7,29.8,0.075,10,50,0.5
,15:52:37,6,3590,3486.6,0.52,13.3,7,29.8,0.076,10,50,0.5
,15:52:38,6,3590,3487.6,0.52,13.3,7,29.8,0.079,10,50,0.5
,15:52:39,6,3590,3488.6,0.53,13.3,7,29.8,0.079,10,50.1,0.51
,15:52:40,6,3590,3489.6,0.53,13.3,7,29.9,0.08,10,50.1,0.51
,15:52:41,6,3590,3490.6,0.54,13.3,7,29.9,0.081,10,50.1,0.52
,15:52:42,6,3590,3491.6,0.54,13.3,7,29.9,0.078,10,50,0.52
,15:52:43,6,3590,3492.6,0.53,13.3,7,29.9,0.08,10,50,0.51
,15:52:44,6,3590,3493.6,0.52,13.3,6,29.9,0.082,10,50,0.5
,15:52:45,6,3590,3494.6,0.52,13.3,6,30,0.081,10,50,0.5
,15:52:46,6,3590,3495.6,0.52,13.3,7,30,0.079,10,50,0.5
,15:52:47,6,3590,3496.6,0.53,13.3,7,30,0.08,10,50.1,0.51
,15:52:48,6,3590,3497.6,0.53,13.3,7,30,0.08,10,50.1,0.51
,15:52:49,6,3590,3498.6,0.53,13.3,7,30,0.08,10,50,0.51
,15:52:50,6,3590,3499.6,0.52,13.3,7,30,0.079,10,50.1,0.5
,15:52:51,6,3590,3500.6,0.52,13.3,7,30.1,0.078,10,50,0.5
,15:52:52,6,3590,3501.6,0.52,13.3,7,30.1,0.078,10,50,0.5
,15:52:53,6,3590,3502.6,0.53,13.3,7,30.1,0.079,10,50,0.51
,15:52:54,6,3590,3503.6,0.54,13.3,7,30.1,0.078,10,50,0.52
,15:52:55,6,3590,3504.6,0.54,13.3,7,30.1,0.078,10,50,0.52
,15:52:56,6,3590,3505.6,0.54,13.3,7,30.2,0.078,10,50,0.52
,15:52:57,6,3590,3506.6,0.53,13.3,7,30.2,0.08,10,50.1,0.51
,15:52:58,6,3590,3507.6,0.53,13.3,7,30.2,0.08,10,50.1,0.51
,15:52:59,6,3590,3508.6,0.54,13.3,7,30.3,0.078,10,50,0.52
,15:53:00,6,3590,3509.6,0.54,13.3,7,30.3,0.078,10,50.1,0.52
,15:53:01,6,3590,3510.6,0.54,13.3,7,30.3,0.075,10,50,0.52
,15:53:02,6,3590,3511.6,0.53,13.3,7,30.3,0.074,10,50,0.51
,15:53:03,6,3590,3512.6,0.53,13.3,7,30.3,0.077,10,50,0.51
,15:53:04,6,3590,3513.6,0.53,13.3,7,30.4,0.077,10,50,0.51
,15:53:05,6,3590,3514.6,0.53,13.3,7,30.4,0.077,10,50,0.51
,15:53:06,6,3590,3515.6,0.53,13.3,7,30.4,0.08,10,50,0.51
,15:53:07,6,3590,3516.6,0.54,13.3,7,30.4,0.081,10,50.1,0.52
,15:53:08,6,3590,3517.6,0.53,13.3,6,30.4,0.083,10,50,0.51
,15:53:09,6,3590,3518.6,0.54,13.3,7,30.4,0.081,10,50.1,0.52
,15:53:10,6,3590,3519.6,0.54,13.3,7,30.5,0.078,10,50.1,0.52
,15:53:11,6,3590,3520.6,0.54,13.3,7,30.5,0.078,10,50.1,0.52
,15:53:12,6,3590,3521.6,0.54,13.3,7,30.5,0.081,10,50.1,0.52
,15:53:13,6,3590,3522.6,0.54,13.3,7,30.5,0.081,10,50.1,0.52
,15:53:14,6,3590,3523.6,0.54,13.3,7,30.5,0.079,10,50.1,0.52
,15:53:15,6,3590,3524.6,0.55,13.3,7,30.6,0.077,10,50,0.53
,15:53:16,6,3590,3525.6,0.54,13.3,7,30.6,0.076,10,50,0.52
,15:53:17,6,3590,3526.6,0.53,13.3,7,30.6,0.08,10,50,0.51
,15:53:18,6,3590,3527.6,0.53,13.3,7,30.6,0.08,10,50,0.51
,15:53:19,6,3590,3528.6,0.53,13.3,7,30.6,0.08,10,50.1,0.51
,15:53:20,6,3590,3529.6,0.54,13.3,7,30.7,0.076,10,50,0.52
,15:53:21,6,3590,3530.6,0.54,13.3,7,30.7,0.073,10,50,0.52
,15:53:22,6,3590,3531.6,0.53,13.3,7,30.7,0.072,10,50.1,0.51
,15:53:23,6,3590,3532.6,0.53,13.3,8,30.7,0.069,10,50.1,0.51
,15:53:24,6,3590,3533.6,0.53,13.3,7,30.8,0.071,10,50.1,0.51
,15:53:25,6,3590,3534.6,0.52,13.3,7,30.8,0.073,10,50.1,0.5
,15:53:26,6,3590,3535.6,0.52,13.3,7,30.8,0.075,10,50,0.5
,15:53:27,6,3590,3536.6,0.52,13.3,7,30.8,0.078,10,50.1,0.5
,15:53:28,6,3590,3537.6,0.52,13.3,6,30.8,0.081,10,50.1,0.5
,15:53:29,6,3590,3538.6,0.52,13.3,7,30.8,0.078,10,50.1,0.5
,15:53:30,6,3590,3539.6,0.53,13.3,7,30.9,0.076,10,50,0.51
,15:53:31,6,3590,3540.6,0.53,13.3,7,30.9,0.079,10,50,0.51
,15:53:32,6,3590,3541.6,0.53,13.3,6,30.9,0.082,10,50,0.51
,15:53:33,6,3590,3542.6,0.53,13.3,7,30.9,0.079,10,50.1,0.51
,15:53:34,6,3590,3543.6,0.53,13.3,7,30.9,0.077,10,50,0.51
,15:53:35,6,3590,3544.6,0.53,13.3,7,30.9,0.079,10,50,0.51
,15:53:36,6,3590,3545.6,0.53,13.3,6,31,0.082,10,50.1,0.51
,15:53:37,6,3590,3546.6,0.53,13.3,7,31,0.077,10,50.1,0.51
,15:53:38,6,3590,3547.6,0.53,13.3,7,31,0.074,10,50,0.52
,15:53:39,6,3590,3548.6,0.54,13.3,7,31,0.075,10,50,0.52
,15:53:40,6,3590,3549.6,0.53,13.3,7,31,0.077,10,50.1,0.51
,15:53:41,6,3590,3550.6,0.53,13.3,7,31.1,0.079,10,50,0.51
,15:53:42,6,3590,3551.6,0.52,13.3,6,31.1,0.082,10,50.1,0.51
,15:53:43,6,3590,3552.6,0.53,13.3,6,31.1,0.083,10,50,0.51
,15:53:44,6,3590,3553.6,0.53,13.3,7,31.1,0.08,10,50,0.51
,15:53:45,6,3590,3554.6,0.53,13.3,7,31.1,0.08,10,50,0.51
,15:53:46,6,3590,3555.6,0.53,13.3,7,31.1,0.08,10,50.1,0.51
,15:53:47,6,3590,3556.6,0.53,13.3,7,31.1,0.08,10,50.1,0.51
,15:53:48,6,3590,3557.6,0.53,13.3,7,31.1,0.08,10,50.1,0.51
,15:53:49,6,3590,3558.6,0.53,13.3,7,31.1,0.077,10,50.1,0.51
,15:53:50,6,3590,3559.6,0.53,13.3,7,31.2,0.074,10,50.1,0.51
,15:53:51,6,3590,3560.6,0.53,13.3,7,31.2,0.074,10,50,0.51
,15:53:52,6,3590,3561.6,0.53,13.3,7,31.2,0.071,10,50,0.51
,15:53:53,6,3590,3562.6,0.53,13.3,7,31.2,0.073,10,50,0.51
,15:53:54,6,3590,3563.6,0.52,13.3,7,31.2,0.073,10,50.1,0.5
,15:53:55,6,3590,3564.6,0.52,13.3,7,31.2,0.078,10,50,0.5
,15:53:56,6,3590,3565.6,0.51,13.3,7,31.3,0.077,10,50.1,0.49
,15:53:57,6,3590,3566.6,0.52,13.3,7,31.3,0.078,10,50.1,0.5
,15:53:58,6,3590,3567.6,0.52,13.3,7,31.3,0.078,10,50,0.5
,15:53:59,6,3590,3568.6,0.52,13.3,7,31.3,0.079,10,50,0.5
,15:54:00,6,3590,3569.6,0.52,13.3,7,31.3,0.076,10,50,0.5
,15:54:01,6,3590,3570.6,0.52,13.3,7,31.3,0.078,10,50,0.5
,15:54:02,6,3590,3571.6,0.52,13.3,7,31.3,0.078,10,50.1,0.5
,15:54:03,6,3590,3572.6,0.52,13.3,7,31.4,0.078,10,50,0.5
,15:54:04,6,3590,3573.6,0.52,13.3,7,31.4,0.079,10,50,0.5
,15:54:05,6,3590,3574.6,0.53,13.3,7,31.4,0.08,10,50,0.52
,15:54:06,6,3590,3575.6,0.54,13.3,7,31.4,0.081,10,50,0.51
