Data file,,RA0.3_HEF_12C_003_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,22/03/2016,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 13:44:02 on 22/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:28:40,4,2700,2677.1,1.68,13.3,9,11.4,0.187,10,0.2,1.57
,14:28:41,4,2700,2678.1,1.68,13.3,9,11.4,0.187,10,0.2,1.57
,14:28:42,4,2700,2679.1,1.68,13.3,9,11.3,0.187,10,0.2,1.57
,14:28:43,4,2700,2680.1,1.68,13.3,9,11.3,0.187,10,0.2,1.57
,14:28:44,4,2700,2681.1,1.67,13.3,9,11.3,0.186,10,0.3,1.57
,14:28:45,4,2700,2682.1,1.67,13.3,9,11.3,0.186,10,0.2,1.56
,14:28:46,4,2700,2683.1,1.67,13.3,9,11.3,0.186,10,0.2,1.56
,14:28:47,4,2700,2684.1,1.66,13.3,9,11.3,0.185,10,0.2,1.55
,14:28:48,4,2700,2685.1,1.66,13.3,9,11.2,0.185,10,0.2,1.56
,14:28:49,4,2700,2686.1,1.67,13.3,9,11.2,0.192,10,0.2,1.57
,14:28:50,4,2700,2687.1,1.68,13.3,9,11.2,0.187,10,0.2,1.57
,14:28:51,4,2700,2688.1,1.68,13.3,9,11.2,0.188,10,0.2,1.58
,14:28:52,4,2700,2689.1,1.68,13.3,9,11.2,0.188,10,0.2,1.58
,14:28:53,4,2700,2690.1,1.69,13.3,9,11.2,0.188,10,0.2,1.58
,14:28:54,4,2700,2691.1,1.69,13.3,9,11.2,0.183,10,0.2,1.58
,14:28:55,4,2700,2692.1,1.69,13.3,9,11.2,0.188,10,0.2,1.58
,14:28:56,4,2700,2693.1,1.69,13.3,9,11.2,0.188,10,0.2,1.58
,14:28:57,4,2700,2694.1,1.69,13.3,9,11.1,0.188,10,0.2,1.58
,14:28:58,4,2700,2695.1,1.69,13.3,9,11.1,0.189,10,0.2,1.59
,14:28:59,4,2700,2696.1,1.7,13.3,9,11.1,0.184,10,0.2,1.59
,14:29:00,4,2700,2697.1,1.7,13.3,9,11.1,0.184,10,0.2,1.59
,14:29:01,4,2700,2698.1,1.69,13.3,9,11.1,0.183,10,0.2,1.58
,14:29:02,4,2700,2699.1,1.68,13.3,9,11.1,0.177,10,0.2,1.57
,14:29:03,4,2700,2700.1,1.67,13.3,9,11.1,0.176,10,0.2,1.56
,14:29:04,4,2700,2701.1,1.67,13.3,9,11,0.176,10,0.2,1.56
,14:29:05,4,2700,2702.1,1.67,13.3,9,11,0.181,10,0.2,1.56
,14:29:06,4,2700,2703.1,1.67,13.3,9,11,0.186,10,0.2,1.57
,14:29:07,4,2700,2704.1,1.67,13.3,9,11,0.186,10,0.2,1.56
,14:29:08,4,2700,2705.1,1.67,13.3,9,11,0.191,10,0.2,1.56
,14:29:09,4,2700,2706.1,1.67,13.3,9,11,0.186,10,0.2,1.56
,14:29:10,4,2700,2707.1,1.67,13.3,9,11,0.186,10,0.2,1.56
,14:29:11,4,2700,2708.1,1.67,13.3,9,11,0.186,10,0.2,1.56
,14:29:12,4,2700,2709.1,1.67,13.3,9,10.9,0.186,10,0.2,1.57
,14:29:13,4,2700,2710.1,1.68,13.3,9,10.9,0.187,10,0.2,1.57
,14:29:14,4,2700,2711.1,1.69,13.3,9,10.9,0.188,10,0.2,1.58
,14:29:15,4,2700,2712.1,1.69,13.3,9,10.9,0.194,10,0.2,1.58
,14:29:16,4,2700,2713.1,1.68,13.3,9,10.9,0.188,10,0.2,1.57
,14:29:17,4,2700,2714.1,1.68,13.3,9,10.9,0.187,10,0.2,1.57
,14:29:18,4,2700,2715.1,1.67,13.3,9,10.9,0.186,10,0.2,1.57
,14:29:19,4,2700,2716.1,1.68,13.3,9,10.9,0.187,10,0.2,1.57
,14:29:20,4,2700,2717.1,1.68,13.3,9,10.9,0.187,10,0.2,1.57
,14:29:21,4,2700,2718.1,1.68,13.3,9,10.8,0.187,10,0.2,1.57
,14:29:22,4,2700,2719.1,1.68,13.3,9,10.8,0.187,10,0.2,1.57
,14:29:23,4,2700,2720.1,1.67,13.3,9,10.8,0.186,10,0.2,1.57
,14:29:24,4,2700,2721.1,1.67,13.3,9,10.8,0.186,10,0.2,1.56
,14:29:25,4,2700,2722.1,1.67,13.3,9,10.8,0.181,10,0.2,1.56
,14:29:26,4,2700,2723.1,1.67,13.3,9,10.8,0.181,10,0.2,1.56
,14:29:27,4,2700,2724.1,1.67,13.3,9,10.8,0.176,10,0.2,1.57
,14:29:28,4,2700,2725.1,1.67,13.3,9,10.8,0.176,10,0.2,1.57
,14:29:29,4,2700,2726.1,1.67,13.3,9,10.8,0.176,10,0.2,1.56
,14:29:30,4,2700,2727.1,1.67,13.3,9,10.8,0.176,10,0.2,1.56
,14:29:31,4,2700,2728.1,1.66,13.3,9,10.7,0.175,10,0.2,1.56
,14:29:32,4,2700,2729.1,1.65,13.3,9,10.7,0.179,10,0.3,1.55
,14:29:33,4,2700,2730.1,1.65,13.3,9,10.7,0.178,10,0.2,1.54
,14:29:34,4,2700,2731.1,1.63,13.3,9,10.7,0.177,10,0.2,1.53
,14:29:35,4,2700,2732.1,1.62,13.3,9,10.7,0.181,10,0.2,1.52
,14:29:36,4,2700,2733.1,1.61,13.3,9,10.7,0.175,10,0.2,1.51
,14:29:37,4,2700,2734.1,1.61,13.3,9,10.7,0.175,10,0.2,1.51
,14:29:38,4,2700,2735.1,1.62,13.3,9,10.7,0.175,10,0.3,1.52
,14:29:39,4,2700,2736.1,1.62,13.3,9,10.7,0.176,10,0.5,1.52
,14:29:40,4,2700,2737.1,1.62,13.3,9,10.7,0.176,10,0.4,1.52
,14:29:41,4,2700,2738.1,1.62,13.3,9,10.7,0.175,10,0.4,1.51
,14:29:42,4,2700,2739.1,1.61,13.3,9,10.7,0.175,10,0.4,1.51
,14:29:43,4,2700,2740.1,1.6,13.3,9,10.6,0.179,10,0.3,1.5
,14:29:44,4,2700,2741.1,1.59,13.3,9,10.6,0.183,10,0.3,1.49
,14:29:45,4,2700,2742.1,1.59,13.3,9,10.6,0.182,10,0.2,1.48
,14:29:46,4,2700,2743.1,1.58,13.3,9,10.6,0.182,10,0.3,1.48
,14:29:47,4,2700,2744.1,1.59,13.3,9,10.6,0.182,10,0.4,1.48
,14:29:48,4,2700,2745.1,1.59,13.3,8,10.6,0.188,10,0.3,1.49
,14:29:49,4,2700,2746.1,1.6,13.3,8,10.6,0.189,10,0.3,1.49
,14:29:50,4,2700,2747.1,1.6,13.3,9,10.6,0.184,10,0.3,1.5
,14:29:51,4,2700,2748.1,1.61,13.3,9,10.6,0.185,10,0.2,1.51
,14:29:52,4,2700,2749.1,1.62,13.3,9,10.6,0.185,10,0.2,1.52
,14:29:53,4,2700,2750.1,1.63,13.3,9,10.6,0.187,10,0.3,1.53
,14:29:54,4,2700,2751.1,1.64,13.3,9,10.6,0.188,10,0.3,1.54
,14:29:55,4,2700,2752.1,1.66,13.3,9,10.6,0.19,10,0.2,1.55
,14:29:56,4,2700,2753.1,1.67,13.3,9,10.6,0.186,10,0.2,1.57
,14:29:57,4,2700,2754.1,1.68,13.3,9,10.6,0.187,10,0.3,1.57
,14:29:58,4,2700,2755.1,1.68,13.3,9,10.6,0.187,10,0.3,1.57
,14:29:59,4,2700,2756.1,1.68,13.3,9,10.6,0.187,10,0.3,1.57
,14:30:00,4,2700,2757.1,1.68,13.3,9,10.6,0.187,10,0.2,1.57
,14:30:01,4,2700,2758.1,1.68,13.3,9,10.6,0.187,10,0.2,1.57
,14:30:02,4,2700,2759.1,1.67,13.3,9,10.6,0.186,10,0.2,1.56
,14:30:03,4,2700,2760.1,1.67,13.3,9,10.6,0.181,10,0.2,1.56
,14:30:04,4,2700,2761.1,1.67,13.3,9,10.6,0.18,10,0.2,1.56
,14:30:05,4,2700,2762.1,1.67,13.3,9,10.6,0.18,10,0.2,1.56
,14:30:06,4,2700,2763.1,1.67,13.3,9,10.6,0.186,10,0.2,1.56
,14:30:07,4,2700,2764.1,1.67,13.3,9,10.6,0.186,10,0.2,1.56
,14:30:08,4,2700,2765.1,1.67,13.3,9,10.6,0.186,10,0.2,1.56
,14:30:09,4,2700,2766.1,1.67,13.3,9,10.5,0.191,10,0.2,1.56
,14:30:10,4,2700,2767.1,1.67,13.3,9,10.5,0.191,10,0.2,1.56
,14:30:11,4,2700,2768.1,1.68,13.3,9,10.5,0.187,10,0.2,1.57
,14:30:12,4,2700,2769.1,1.68,13.3,9,10.5,0.193,10,0.2,1.58
,14:30:13,4,2700,2770.1,1.69,13.3,9,10.5,0.194,10,0.2,1.59
,14:30:14,4,2700,2771.1,1.7,13.3,9,10.5,0.195,10,0.3,1.6
,14:30:15,4,2700,2772.1,1.72,13.3,9,10.5,0.192,10,0.3,1.61
,14:30:16,4,2700,2773.1,1.73,13.3,9,10.5,0.187,10,0.3,1.62
,14:30:17,4,2700,2774.1,1.74,13.3,9,10.5,0.183,10,0.3,1.63
,14:30:18,4,2700,2775.1,1.74,13.3,9,10.5,0.183,10,0.3,1.62
,14:30:19,4,2700,2776.1,1.73,13.3,9,10.5,0.182,10,0.3,1.62
,14:30:20,4,2700,2777.1,1.71,13.3,9,10.5,0.186,10,0.3,1.61
,14:30:21,4,2700,2778.1,1.7,13.3,9,10.6,0.189,10,0.5,1.59
,14:30:22,4,2700,2779.1,1.68,13.3,9,10.6,0.187,10,0.4,1.57
,14:30:23,4,2700,2780.1,1.67,13.3,9,10.6,0.186,10,0.4,1.57
,14:30:24,4,2700,2781.1,1.67,13.3,9,10.6,0.186,10,0.4,1.56
,14:30:25,4,2700,2782.1,1.67,13.3,9,10.6,0.186,10,0.5,1.56
,14:30:26,4,2700,2783.1,1.67,13.3,9,10.6,0.191,10,0.7,1.56
,14:30:27,4,2700,2784.1,1.67,13.3,9,10.6,0.191,10,0.7,1.56
,14:30:28,4,2700,2785.1,1.67,13.3,9,10.6,0.186,10,0.5,1.56
,14:30:29,4,2700,2786.1,1.68,13.3,9,10.6,0.187,10,0.8,1.57
,14:30:30,4,2700,2787.1,1.69,13.3,9,10.6,0.188,10,1.7,1.58
,14:30:31,4,2700,2788.1,1.7,13.3,9,10.6,0.189,10,1.7,1.59
,14:30:32,4,2700,2789.1,1.71,13.3,9,10.6,0.185,10,1.7,1.6
,14:30:33,4,2700,2790.1,1.71,13.3,9,10.6,0.18,10,1.2,1.6
,14:30:34,4,2700,2791.1,1.71,13.3,9,10.6,0.18,10,1.2,1.6
,14:30:35,4,2700,2792.1,1.7,13.3,9,10.6,0.184,10,1,1.59
,14:30:36,4,2700,2793.1,1.69,13.3,9,10.6,0.189,10,0.7,1.59
,14:30:37,4,2700,2794.1,1.69,13.3,9,10.6,0.188,10,0.6,1.58
,14:30:38,4,2700,2795.1,1.68,13.3,9,10.6,0.187,10,0.8,1.57
,14:30:39,4,2700,2796.1,1.67,13.3,9,10.6,0.192,10,1,1.56
,14:30:40,4,2700,2797.1,1.67,13.3,9,10.6,0.186,10,2.1,1.56
,14:30:41,4,2700,2798.1,1.67,13.3,9,10.6,0.186,10,2.8,1.56
,14:30:42,4,2700,2799.1,1.66,13.3,9,10.6,0.185,10,3.7,1.55
,14:30:43,4,2700,2800.1,1.65,13.3,9,10.6,0.184,10,4.1,1.54
,14:30:44,4,2700,2801.1,1.64,13.3,9,10.6,0.178,10,4.9,1.54
,14:30:45,4,2700,2802.1,1.65,13.3,9,10.6,0.179,10,5.5,1.55
,14:30:46,4,2700,2803.1,1.67,13.3,9,10.7,0.176,10,4.7,1.56
,14:30:47,4,2700,2804.1,1.67,13.3,9,10.7,0.181,10,3.7,1.57
,14:30:48,4,2700,2805.1,1.68,13.3,9,10.7,0.182,10,3.1,1.57
,14:30:49,4,2700,2806.1,1.68,13.3,9,10.7,0.187,10,2.6,1.57
,14:30:50,4,2700,2807.1,1.68,13.3,9,10.7,0.187,10,2.5,1.57
,14:30:51,4,2700,2808.1,1.67,13.3,9,10.7,0.186,10,3.7,1.57
,14:30:52,4,2700,2809.1,1.67,13.3,9,10.7,0.186,10,3.9,1.56
,14:30:53,4,2700,2810.1,1.66,13.3,9,10.7,0.185,10,3.9,1.56
,14:30:54,4,2700,2811.1,1.67,13.3,9,10.7,0.191,10,3.6,1.56
,14:30:55,4,2700,2812.1,1.67,13.3,9,10.7,0.186,10,2.3,1.56
,14:30:56,4,2700,2813.1,1.67,13.3,9,10.7,0.186,10,1.5,1.57
,14:30:57,4,2700,2814.1,1.68,13.3,9,10.7,0.187,10,1.5,1.57
,14:30:58,4,2700,2815.1,1.68,13.3,9,10.7,0.187,10,1.5,1.57
,14:30:59,4,2700,2816.1,1.68,13.3,9,10.7,0.187,10,1.2,1.57
,14:31:00,4,2700,2817.1,1.67,13.3,9,10.7,0.181,10,1.3,1.57
,14:31:01,4,2700,2818.1,1.68,13.3,9,10.8,0.177,10,1.5,1.57
,14:31:02,4,2700,2819.1,1.68,13.3,9,10.8,0.182,10,1.3,1.57
,14:31:03,4,2700,2820.1,1.69,13.3,9,10.8,0.183,10,1.1,1.58
,14:31:04,4,2700,2821.1,1.69,13.3,9,10.8,0.188,10,1.9,1.58
,14:31:05,4,2700,2822.1,1.68,13.3,9,10.8,0.193,10,3,1.58
,14:31:06,4,2700,2823.1,1.68,13.3,9,10.8,0.188,10,2.5,1.58
,14:31:07,4,2700,2824.1,1.69,13.3,9,10.8,0.188,10,2,1.58
,14:31:08,4,2700,2825.1,1.69,13.3,9,10.8,0.188,10,3.1,1.58
,14:31:09,4,2700,2826.1,1.69,13.3,9,10.8,0.188,10,2.9,1.58
,14:31:10,4,2700,2827.1,1.68,13.3,9,10.8,0.193,10,3.4,1.58
,14:31:11,4,2700,2828.1,1.68,13.3,9,10.8,0.193,10,3.1,1.58
,14:31:12,4,2700,2829.1,1.69,13.3,9,10.8,0.194,10,2.8,1.58
,14:31:13,4,2700,2830.1,1.7,13.3,9,10.9,0.189,10,2.6,1.59
,14:31:14,4,2700,2831.1,1.71,13.3,9,10.9,0.185,10,2.6,1.6
,14:31:15,4,2700,2832.1,1.71,13.3,9,10.9,0.18,10,2,1.6
,14:31:16,4,2700,2833.1,1.7,13.3,9,10.9,0.18,10,2,1.6
,14:31:17,4,2700,2834.1,1.7,13.3,9,10.9,0.184,10,2.7,1.59
,14:31:18,4,2700,2835.1,1.69,13.3,9,10.9,0.188,10,2.3,1.58
,14:31:19,4,2700,2836.1,1.69,13.3,9,10.9,0.189,10,1.9,1.59
,14:31:20,4,2700,2837.1,1.7,13.3,9,10.9,0.189,10,1.7,1.59
,14:31:21,4,2700,2838.1,1.69,13.3,9,11,0.189,10,1.6,1.59
,14:31:22,4,2700,2839.1,1.69,13.3,9,11,0.189,10,1.8,1.59
,14:31:23,4,2700,2840.1,1.69,13.3,9,11,0.194,10,2.4,1.59
,14:31:24,4,2700,2841.1,1.7,13.3,9,11,0.195,10,2.3,1.59
,14:31:25,4,2700,2842.1,1.71,13.3,9,11,0.196,10,1.8,1.6
,14:31:26,4,2700,2843.1,1.71,13.3,9,11,0.191,10,1.9,1.61
,14:31:27,4,2700,2844.1,1.71,13.3,9,11,0.186,10,2.2,1.6
,14:31:28,4,2700,2845.1,1.71,13.3,9,11,0.18,10,2.1,1.6
,14:31:29,4,2700,2846.1,1.7,13.3,9,11,0.179,10,2.6,1.59
,14:31:30,4,2700,2847.1,1.7,13.3,9,11,0.184,10,3.5,1.59
,14:31:31,4,2700,2848.1,1.7,13.3,9,11.1,0.189,10,2.9,1.59
,14:31:32,4,2700,2849.1,1.69,13.3,9,11.1,0.188,10,2.3,1.58
,14:31:33,4,2700,2850.1,1.69,13.3,9,11.1,0.194,10,2.7,1.58
,14:31:34,4,2700,2851.1,1.7,13.3,9,11.1,0.195,10,1.7,1.59
,14:31:35,4,2700,2852.1,1.71,13.3,9,11.1,0.19,10,1.4,1.6
,14:31:36,4,2700,2853.1,1.71,13.3,9,11.1,0.196,10,1.9,1.6
,14:31:37,4,2700,2854.1,1.71,13.3,9,11.1,0.191,10,2.1,1.61
,14:31:38,4,2700,2855.1,1.71,13.3,9,11.2,0.191,10,1.8,1.61
,14:31:39,4,2700,2856.1,1.71,13.3,9,11.2,0.19,10,1.1,1.6
,14:31:40,4,2700,2857.1,1.7,13.3,9,11.2,0.184,10,1.5,1.59
,14:31:41,4,2700,2858.1,1.69,13.3,9,11.2,0.183,10,2,1.58
,14:31:42,4,2700,2859.1,1.69,13.3,9,11.2,0.183,10,2.9,1.58
,14:31:43,4,2700,2860.1,1.69,13.3,9,11.2,0.188,10,2.6,1.58
,14:31:44,4,2700,2861.1,1.7,13.3,9,11.3,0.189,10,3.3,1.59
,14:31:45,4,2700,2862.1,1.7,13.3,9,11.3,0.195,10,2.5,1.59
,14:31:46,4,2700,2863.1,1.71,13.3,9,11.3,0.196,10,2.1,1.6
,14:31:47,4,2700,2864.1,1.72,13.3,9,11.3,0.191,10,2.4,1.61
,14:31:48,4,2700,2865.1,1.72,13.3,9,11.3,0.192,10,1.8,1.62
,14:31:49,4,2700,2866.1,1.72,13.3,9,11.3,0.192,10,1.3,1.61
,14:31:50,4,2700,2867.1,1.72,13.3,9,11.3,0.192,10,1.5,1.61
,14:31:51,4,2700,2868.1,1.73,13.3,9,11.3,0.187,10,1.6,1.62
,14:31:52,4,2700,2869.1,1.74,13.3,9,11.4,0.183,10,1.3,1.63
,14:31:53,4,2700,2870.1,1.73,13.3,9,11.4,0.183,10,1.3,1.62
,14:31:54,4,2700,2871.1,1.72,13.3,9,11.4,0.186,10,1.1,1.61
,14:31:55,4,2700,2872.1,1.71,13.3,9,11.4,0.19,10,1.1,1.6
,14:31:56,4,2700,2873.1,1.71,13.3,9,11.4,0.19,10,1.4,1.6
,14:31:57,4,2700,2874.1,1.71,13.3,9,11.4,0.196,10,2.5,1.6
,14:31:58,4,2700,2875.1,1.7,13.3,9,11.5,0.195,10,2.9,1.6
,14:31:59,4,2700,2876.1,1.7,13.3,9,11.5,0.19,10,3,1.6
,14:32:00,4,2700,2877.1,1.71,13.3,9,11.5,0.19,10,3.4,1.6
,14:32:01,4,2700,2878.1,1.7,13.3,9,11.5,0.19,10,3.7,1.6
,14:32:02,4,2700,2879.1,1.7,13.3,9,11.5,0.19,10,3.2,1.59
,14:32:03,4,2700,2880.1,1.7,13.3,9,11.6,0.185,10,3.1,1.6
,14:32:04,4,2700,2881.1,1.71,13.3,9,11.6,0.185,10,2.7,1.6
,14:32:05,4,2700,2882.1,1.72,13.3,9,11.6,0.191,10,2.5,1.61
,14:32:06,4,2700,2883.1,1.72,13.3,9,11.6,0.192,10,2.8,1.61
,14:32:07,4,2700,2884.1,1.71,13.3,9,11.6,0.191,10,3,1.61
,14:32:08,4,2700,2885.1,1.71,13.3,9,11.6,0.191,10,2.5,1.6
,14:32:09,4,2700,2886.1,1.71,13.3,9,11.6,0.191,10,2.3,1.6
,14:32:10,4,2700,2887.1,1.71,13.3,9,11.6,0.19,10,3.3,1.6
,14:32:11,4,2700,2888.1,1.7,13.3,9,11.6,0.189,10,4,1.59
,14:32:12,4,2700,2889.1,1.68,13.3,9,11.7,0.182,10,4.5,1.57
,14:32:13,4,2700,2890.1,1.67,13.3,9,11.7,0.181,10,4.6,1.57
,14:32:14,4,2700,2891.1,1.68,13.3,9,11.7,0.187,10,5.1,1.57
,14:32:15,4,2700,2892.1,1.69,13.3,9,11.7,0.188,10,5.3,1.58
,14:32:16,4,2700,2893.1,1.69,13.3,9,11.8,0.188,10,4.2,1.58
,14:32:17,4,2700,2894.1,1.68,13.3,9,11.8,0.188,10,3.5,1.57
,14:32:18,4,2700,2895.1,1.68,13.3,9,11.8,0.187,10,2.9,1.57
,14:32:19,4,2700,2896.1,1.68,13.3,9,11.8,0.187,10,2,1.57
,14:32:20,4,2700,2897.1,1.68,13.3,9,11.8,0.188,10,2.5,1.58
,14:32:21,4,2700,2898.1,1.69,13.3,9,11.9,0.188,10,3.5,1.58
,14:32:22,4,2700,2899.1,1.69,13.3,9,11.9,0.188,10,3.4,1.58
,14:32:23,4,2700,2900.1,1.69,13.3,9,11.9,0.188,10,3.3,1.58
,14:32:24,4,2700,2901.1,1.69,13.3,9,11.9,0.183,10,3.5,1.58
,14:32:25,4,2700,2902.1,1.69,13.3,9,11.9,0.183,10,3.4,1.58
,14:32:26,4,2700,2903.1,1.69,13.3,9,11.9,0.183,10,3.5,1.58
,14:32:27,4,2700,2904.1,1.68,13.3,9,11.9,0.187,10,3.8,1.57
,14:32:28,4,2700,2905.1,1.68,13.3,9,11.9,0.187,10,3.4,1.57
,14:32:29,4,2700,2906.1,1.69,13.3,9,11.9,0.188,10,3,1.58
,14:32:30,4,2700,2907.1,1.69,13.3,9,12,0.188,10,2.9,1.58
,14:32:31,4,2700,2908.1,1.69,13.3,9,12,0.189,10,2.8,1.59
,14:32:32,4,2700,2909.1,1.7,13.3,9,12,0.189,10,2.5,1.59
,14:32:33,4,2700,2910.1,1.7,13.3,9,12,0.184,10,2.3,1.59
,14:32:34,4,2700,2911.1,1.71,13.3,9,12.1,0.185,10,1.9,1.6
,14:32:35,4,2700,2912.1,1.7,13.3,9,12.1,0.185,10,2.6,1.6
,14:32:36,4,2700,2913.1,1.7,13.3,9,12.1,0.189,10,2.7,1.59
,14:32:37,4,2700,2914.1,1.68,13.3,9,12.1,0.193,10,1.9,1.58
,14:32:38,4,2700,2915.1,1.68,13.3,9,12.1,0.193,10,2.5,1.57
,14:32:39,4,2700,2916.1,1.68,13.3,9,12.2,0.188,10,2.3,1.58
,14:32:40,4,2700,2917.1,1.69,13.3,9,12.2,0.188,10,2.3,1.58
,14:32:41,4,2700,2918.1,1.69,13.3,9,12.2,0.188,10,1.9,1.58
,14:32:42,4,2700,2919.1,1.69,13.3,9,12.2,0.188,10,2.6,1.58
,14:32:43,4,2700,2920.1,1.68,13.3,9,12.2,0.187,10,3.8,1.57
,14:32:44,4,2700,2921.1,1.68,13.3,9,12.3,0.182,10,3.7,1.57
,14:32:45,4,2700,2922.1,1.67,13.3,9,12.2,0.181,10,3.4,1.56
,14:32:46,4,2700,2923.1,1.68,13.3,9,12.3,0.187,10,3.3,1.57
,14:32:47,4,2700,2924.1,1.68,13.3,9,12.3,0.188,10,3.2,1.58
,14:32:48,4,2700,2925.1,1.69,13.3,9,12.3,0.194,10,3.3,1.58
,14:32:49,4,2700,2926.1,1.69,13.3,9,12.3,0.189,10,3.5,1.59
,14:32:50,4,2700,2927.1,1.69,13.3,9,12.3,0.188,10,3.2,1.58
,14:32:51,4,2700,2928.1,1.69,13.3,9,12.4,0.188,10,3.4,1.58
,14:32:52,4,2700,2929.1,1.69,13.3,9,12.4,0.183,10,3.2,1.58
,14:32:53,4,2700,2930.1,1.69,13.3,9,12.4,0.183,10,3.3,1.58
,14:32:54,4,2700,2931.1,1.7,13.3,9,12.4,0.184,10,3,1.59
,14:32:55,4,2700,2932.1,1.7,13.3,9,12.4,0.189,10,3.5,1.59
,14:32:56,4,2700,2933.1,1.7,13.3,9,12.5,0.189,10,4.3,1.59
,14:32:57,4,2700,2934.1,1.69,13.3,9,12.5,0.189,10,4.3,1.59
,14:32:58,4,2700,2935.1,1.69,13.3,9,12.5,0.188,10,5,1.58
,14:32:59,4,2700,2936.1,1.68,13.3,9,12.5,0.188,10,5.2,1.58
,14:33:00,4,2700,2937.1,1.69,13.3,9,12.5,0.193,10,6.3,1.58
,14:33:01,4,2700,2938.1,1.7,13.3,9,12.5,0.189,10,7.2,1.59
,14:33:02,4,2700,2939.1,1.71,13.3,9,12.6,0.185,10,6.9,1.6
,14:33:03,4,2700,2940.1,1.71,13.3,9,12.6,0.185,10,7.3,1.6
,14:33:04,4,2700,2941.1,1.71,13.3,9,12.6,0.185,10,7.9,1.6
,14:33:05,4,2700,2942.1,1.71,13.3,9,12.6,0.191,10,8.3,1.6
,14:33:06,4,2700,2943.1,1.71,13.3,9,12.6,0.19,10,7.8,1.6
,14:33:07,4,2700,2944.1,1.71,13.3,9,12.6,0.19,10,8.1,1.6
,14:33:08,4,2700,2945.1,1.71,13.3,9,12.6,0.19,10,8.1,1.6
,14:33:09,4,2700,2946.1,1.71,13.3,9,12.7,0.191,10,7.4,1.6
,14:33:10,4,2700,2947.1,1.71,13.3,9,12.7,0.191,10,7.5,1.6
,14:33:11,4,2700,2948.1,1.71,13.3,9,12.7,0.19,10,7.4,1.6
,14:33:12,4,2700,2949.1,1.71,13.3,9,12.7,0.19,10,6.7,1.6
,14:33:13,4,2700,2950.1,1.71,13.3,9,12.7,0.18,10,7.9,1.6
,14:33:14,4,2700,2951.1,1.7,13.3,9,12.7,0.18,10,8.5,1.6
,14:33:15,4,2700,2952.1,1.7,13.3,9,12.8,0.184,10,8.6,1.59
,14:33:16,4,2700,2953.1,1.69,13.3,9,12.8,0.189,10,7.1,1.58
,14:33:17,4,2700,2954.1,1.69,13.3,9,12.8,0.188,10,7,1.58
,14:33:18,4,2700,2955.1,1.69,13.3,9,12.8,0.188,10,7,1.58
,14:33:19,4,2700,2956.1,1.68,13.3,9,12.8,0.193,10,7.9,1.58
,14:33:20,4,2700,2957.1,1.69,13.3,9,12.8,0.188,10,7.3,1.58
,14:33:21,4,2700,2958.1,1.7,13.3,9,12.9,0.189,10,6.8,1.59
,14:33:22,4,2700,2959.1,1.7,13.3,9,12.9,0.189,10,6.7,1.59
,14:33:23,4,2700,2960.1,1.69,13.3,9,12.9,0.189,10,7,1.59
,14:33:24,4,2700,2961.1,1.69,13.3,9,12.9,0.183,10,6.2,1.58
,14:33:25,4,2700,2962.1,1.7,13.3,9,12.9,0.179,10,6.7,1.59
,14:33:26,4,2700,2963.1,1.7,13.3,9,12.9,0.185,10,6.4,1.6
,14:33:27,4,2700,2964.1,1.7,13.3,9,12.9,0.184,10,6.2,1.59
,14:33:28,4,2700,2965.1,1.7,13.3,9,12.9,0.189,10,5.8,1.59
,14:33:29,4,2700,2966.1,1.69,13.3,9,12.9,0.194,10,5.9,1.58
,14:33:30,4,2700,2967.1,1.69,13.3,9,13,0.194,10,5.7,1.58
,14:33:31,4,2700,2968.1,1.69,13.3,9,13,0.194,10,6,1.59
,14:33:32,4,2700,2969.1,1.7,13.3,9,13,0.19,10,6.5,1.59
,14:33:33,4,2700,2970.1,1.7,13.3,9,13,0.195,10,7.3,1.6
,14:33:34,4,2700,2971.1,1.7,13.3,9,13,0.19,10,7.1,1.6
,14:33:35,4,2700,2972.1,1.7,13.3,9,13,0.19,10,8,1.6
,14:33:36,4,2700,2973.1,1.7,13.3,9,13,0.19,10,8.3,1.6
,14:33:37,4,2700,2974.1,1.71,13.3,9,13.1,0.19,10,7.7,1.6
,14:33:38,4,2700,2975.1,1.72,13.3,9,13.1,0.186,10,7.5,1.61
,14:33:39,4,2700,2976.1,1.73,13.3,9,13.1,0.182,10,7,1.62
,14:33:40,4,2700,2977.1,1.73,13.3,9,13.1,0.187,10,5.3,1.62
,14:33:41,4,2700,2978.1,1.73,13.3,9,13.1,0.187,10,4.2,1.62
,14:33:42,4,2700,2979.1,1.72,13.3,9,13.1,0.191,10,3.6,1.61
