Data file,,ZYTEL_ISO10_-8C_006.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Zytel on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:04:48 on 01/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:43:30,4,3600,2317.4,0.89,13.3,7,-6.4,0.124,10,0.1,0.83
,16:43:31,4,3600,2318.4,0.89,13.3,7,-6.4,0.124,10,0.1,0.84
,16:43:32,4,3600,2319.4,0.89,13.3,7,-6.4,0.124,10,0.1,0.83
,16:43:33,4,3600,2320.4,0.88,13.3,7,-6.4,0.131,10,0.1,0.82
,16:43:34,4,3600,2321.4,0.87,13.3,7,-6.4,0.131,10,0.1,0.82
,16:43:35,4,3600,2322.4,0.87,13.3,7,-6.3,0.131,10,0.1,0.82
,16:43:36,4,3600,2323.4,0.87,13.3,7,-6.3,0.131,10,0.1,0.82
,16:43:37,4,3600,2324.4,0.88,13.3,7,-6.3,0.131,10,0.1,0.82
,16:43:38,4,3600,2325.4,0.88,13.3,7,-6.3,0.131,10,0.1,0.82
,16:43:39,4,3600,2326.4,0.88,13.3,7,-6.3,0.132,10,0.1,0.83
,16:43:40,4,3600,2327.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:43:41,4,3600,2328.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:43:42,4,3600,2329.4,0.89,13.3,7,-6.3,0.124,10,0.1,0.83
,16:43:43,4,3600,2330.4,0.88,13.3,7,-6.3,0.119,10,0.1,0.83
,16:43:44,4,3600,2331.4,0.88,13.3,7,-6.3,0.119,10,0.1,0.83
,16:43:45,4,3600,2332.4,0.88,13.3,7,-6.3,0.123,10,0.1,0.83
,16:43:46,4,3600,2333.4,0.88,13.3,7,-6.3,0.127,10,0.1,0.82
,16:43:47,4,3600,2334.4,0.88,13.3,7,-6.3,0.132,10,0.1,0.82
,16:43:48,4,3600,2335.4,0.88,13.3,7,-6.3,0.131,10,0.1,0.82
,16:43:49,4,3600,2336.4,0.88,13.3,6,-6.3,0.137,10,0.1,0.82
,16:43:50,4,3600,2337.4,0.88,13.3,7,-6.3,0.133,10,0.1,0.83
,16:43:51,4,3600,2338.4,0.89,13.3,7,-6.3,0.133,10,0.1,0.83
,16:43:52,4,3600,2339.4,0.89,13.3,7,-6.3,0.133,10,0.1,0.83
,16:43:53,4,3600,2340.4,0.89,13.3,7,-6.3,0.133,10,0.1,0.83
,16:43:54,4,3600,2341.4,0.88,13.3,7,-6.3,0.133,10,0.1,0.83
,16:43:55,4,3600,2342.4,0.89,13.3,7,-6.3,0.133,10,0.1,0.83
,16:43:56,4,3600,2343.4,0.89,13.3,7,-6.3,0.129,10,0.1,0.84
,16:43:57,4,3600,2344.4,0.89,13.3,7,-6.3,0.129,10,0.1,0.83
,16:43:58,4,3600,2345.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:43:59,4,3600,2346.4,0.88,13.3,7,-6.3,0.127,10,0.1,0.83
,16:44:00,4,3600,2347.4,0.89,13.3,7,-6.3,0.133,10,0.1,0.83
,16:44:01,4,3600,2348.4,0.89,13.3,7,-6.3,0.134,10,0.1,0.84
,16:44:02,4,3600,2349.4,0.9,13.3,7,-6.3,0.13,10,0.1,0.84
,16:44:03,4,3600,2350.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:44:04,4,3600,2351.4,0.88,13.3,7,-6.3,0.133,10,0.1,0.83
,16:44:05,4,3600,2352.4,0.89,13.3,7,-6.3,0.134,10,0.1,0.84
,16:44:06,4,3600,2353.4,0.9,13.3,7,-6.3,0.135,10,0.1,0.84
,16:44:07,4,3600,2354.4,0.9,13.3,7,-6.3,0.13,10,0,0.84
,16:44:08,4,3600,2355.4,0.9,13.3,7,-6.3,0.13,10,0.1,0.84
,16:44:09,4,3600,2356.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:44:10,4,3600,2357.4,0.88,13.3,7,-6.3,0.131,10,0.1,0.82
,16:44:11,4,3600,2358.4,0.88,13.3,7,-6.3,0.131,10,0.1,0.82
,16:44:12,4,3600,2359.4,0.88,13.3,7,-6.3,0.132,10,0.1,0.82
,16:44:13,4,3600,2360.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:44:14,4,3600,2361.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:44:15,4,3600,2362.4,0.89,13.3,7,-6.3,0.128,10,0.1,0.83
,16:44:16,4,3600,2363.4,0.88,13.3,7,-6.3,0.128,10,0.1,0.83
,16:44:17,4,3600,2364.4,0.88,13.3,7,-6.3,0.127,10,0.1,0.82
,16:44:18,4,3600,2365.4,0.87,13.3,7,-6.3,0.126,10,0.1,0.82
,16:44:19,4,3600,2366.4,0.87,13.3,7,-6.3,0.126,10,0.1,0.82
,16:44:20,4,3600,2367.4,0.87,13.3,7,-6.3,0.122,10,0.1,0.82
,16:44:21,4,3600,2368.4,0.88,13.3,7,-6.3,0.122,10,0.1,0.82
,16:44:22,4,3600,2369.4,0.87,13.3,7,-6.3,0.122,10,0.1,0.82
,16:44:23,4,3600,2370.4,0.87,13.3,7,-6.3,0.122,10,0.1,0.82
,16:44:24,4,3600,2371.4,0.87,13.3,7,-6.3,0.118,10,0.1,0.82
,16:44:25,4,3600,2372.4,0.87,13.3,7,-6.3,0.118,10,0.1,0.82
,16:44:26,4,3600,2373.4,0.87,13.3,7,-6.3,0.122,10,0.1,0.82
,16:44:27,4,3600,2374.4,0.87,13.3,7,-6.3,0.121,10,0.1,0.82
,16:44:28,4,3600,2375.4,0.87,13.3,7,-6.2,0.126,10,0.1,0.82
,16:44:29,4,3600,2376.4,0.87,13.3,7,-6.2,0.126,10,0.1,0.81
,16:44:30,4,3600,2377.4,0.87,13.3,7,-6.2,0.125,10,0.1,0.81
,16:44:31,4,3600,2378.4,0.87,13.3,7,-6.2,0.125,10,0.1,0.81
,16:44:32,4,3600,2379.4,0.86,13.3,7,-6.2,0.125,10,0.1,0.81
,16:44:33,4,3600,2380.4,0.87,13.3,7,-6.2,0.125,10,0.1,0.81
,16:44:34,4,3600,2381.4,0.87,13.3,7,-6.2,0.125,10,0.1,0.81
,16:44:35,4,3600,2382.4,0.86,13.3,7,-6.2,0.124,10,0.1,0.81
,16:44:36,4,3600,2383.4,0.86,13.3,7,-6.2,0.124,10,0.1,0.8
,16:44:37,4,3600,2384.4,0.86,13.3,7,-6.2,0.128,10,0.1,0.8
,16:44:38,4,3600,2385.4,0.86,13.3,7,-6.2,0.128,10,0.1,0.8
,16:44:39,4,3600,2386.4,0.86,13.3,6,-6.2,0.134,10,0.1,0.8
,16:44:40,4,3600,2387.4,0.86,13.3,7,-6.2,0.129,10,0.1,0.81
,16:44:41,4,3600,2388.4,0.87,13.3,7,-6.2,0.13,10,0.1,0.81
,16:44:42,4,3600,2389.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:43,4,3600,2390.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:44,4,3600,2391.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:45,4,3600,2392.4,0.87,13.3,7,-6.2,0.13,10,0.1,0.81
,16:44:46,4,3600,2393.4,0.87,13.3,7,-6.2,0.13,10,0.1,0.81
,16:44:47,4,3600,2394.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:48,4,3600,2395.4,0.88,13.3,7,-6.2,0.131,10,0,0.82
,16:44:49,4,3600,2396.4,0.88,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:50,4,3600,2397.4,0.88,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:51,4,3600,2398.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:52,4,3600,2399.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:53,4,3600,2400.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:54,4,3600,2401.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:44:55,4,3600,2402.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.82
,16:44:56,4,3600,2403.4,0.88,13.3,7,-6.2,0.128,10,0.1,0.83
,16:44:57,4,3600,2404.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.84
,16:44:58,4,3600,2405.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.84
,16:44:59,4,3600,2406.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.83
,16:45:00,4,3600,2407.4,0.88,13.3,7,-6.2,0.128,10,0.1,0.83
,16:45:01,4,3600,2408.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.82
,16:45:02,4,3600,2409.4,0.88,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:03,4,3600,2410.4,0.89,13.3,7,-6.2,0.134,10,0.1,0.84
,16:45:04,4,3600,2411.4,0.89,13.3,7,-6.2,0.134,10,0.1,0.84
,16:45:05,4,3600,2412.4,0.89,13.3,7,-6.2,0.134,10,0.1,0.84
,16:45:06,4,3600,2413.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:07,4,3600,2414.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:08,4,3600,2415.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:09,4,3600,2416.4,0.9,13.3,7,-6.2,0.13,10,0.1,0.84
,16:45:10,4,3600,2417.4,0.9,13.3,7,-6.2,0.13,10,0.1,0.84
,16:45:11,4,3600,2418.4,0.89,13.3,7,-6.2,0.125,10,0.1,0.84
,16:45:12,4,3600,2419.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.83
,16:45:13,4,3600,2420.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:14,4,3600,2421.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:15,4,3600,2422.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:16,4,3600,2423.4,0.88,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:17,4,3600,2424.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.82
,16:45:18,4,3600,2425.4,0.88,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:19,4,3600,2426.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:20,4,3600,2427.4,0.89,13.3,7,-6.2,0.125,10,0.1,0.84
,16:45:21,4,3600,2428.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:22,4,3600,2429.4,0.88,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:23,4,3600,2430.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:24,4,3600,2431.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:45:25,4,3600,2432.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:45:26,4,3600,2433.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:27,4,3600,2434.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:28,4,3600,2435.4,0.9,13.3,7,-6.2,0.13,10,0.1,0.84
,16:45:29,4,3600,2436.4,0.9,13.3,7,-6.2,0.13,10,0.1,0.84
,16:45:30,4,3600,2437.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.84
,16:45:31,4,3600,2438.4,0.89,13.3,7,-6.2,0.12,10,0.1,0.84
,16:45:32,4,3600,2439.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.83
,16:45:33,4,3600,2440.4,0.89,13.3,7,-6.2,0.125,10,0.1,0.84
,16:45:34,4,3600,2441.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:35,4,3600,2442.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.83
,16:45:36,4,3600,2443.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:37,4,3600,2444.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:38,4,3600,2445.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:39,4,3600,2446.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:40,4,3600,2447.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:41,4,3600,2448.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:42,4,3600,2449.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:43,4,3600,2450.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:44,4,3600,2451.4,0.89,13.3,7,-6.2,0.134,10,0.1,0.84
,16:45:45,4,3600,2452.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:46,4,3600,2453.4,0.9,13.3,7,-6.2,0.13,10,0.1,0.84
,16:45:47,4,3600,2454.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:48,4,3600,2455.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:45:49,4,3600,2456.4,0.89,13.3,7,-6.2,0.125,10,0.1,0.84
,16:45:50,4,3600,2457.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.84
,16:45:51,4,3600,2458.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.83
,16:45:52,4,3600,2459.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.83
,16:45:53,4,3600,2460.4,0.88,13.3,7,-6.2,0.133,10,0.1,0.83
,16:45:54,4,3600,2461.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.82
,16:45:55,4,3600,2462.4,0.88,13.3,7,-6.2,0.131,10,0.1,0.82
,16:45:56,4,3600,2463.4,0.88,13.3,7,-6.2,0.131,10,0.1,0.82
,16:45:57,4,3600,2464.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.82
,16:45:58,4,3600,2465.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:45:59,4,3600,2466.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:46:00,4,3600,2467.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.83
,16:46:01,4,3600,2468.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.83
,16:46:02,4,3600,2469.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.83
,16:46:03,4,3600,2470.4,0.88,13.3,7,-6.2,0.123,10,0.1,0.83
,16:46:04,4,3600,2471.4,0.88,13.3,7,-6.2,0.123,10,0.1,0.83
,16:46:05,4,3600,2472.4,0.88,13.3,7,-6.2,0.127,10,0.1,0.83
,16:46:06,4,3600,2473.4,0.88,13.3,7,-6.2,0.131,10,0.1,0.82
,16:46:07,4,3600,2474.4,0.88,13.3,7,-6.2,0.131,10,0.1,0.82
,16:46:08,4,3600,2475.4,0.88,13.3,7,-6.2,0.131,10,0.1,0.82
,16:46:09,4,3600,2476.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.82
,16:46:10,4,3600,2477.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:46:11,4,3600,2478.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:46:12,4,3600,2479.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:46:13,4,3600,2480.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:46:14,4,3600,2481.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:46:15,4,3600,2482.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.83
,16:46:16,4,3600,2483.4,0.88,13.3,7,-6.2,0.123,10,0.1,0.83
,16:46:17,4,3600,2484.4,0.88,13.3,7,-6.2,0.127,10,0.1,0.82
,16:46:18,4,3600,2485.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:46:19,4,3600,2486.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:46:20,4,3600,2487.4,0.88,13.3,7,-6.2,0.133,10,0.1,0.83
,16:46:21,4,3600,2488.4,0.88,13.3,7,-6.2,0.133,10,0.1,0.83
,16:46:22,4,3600,2489.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:46:23,4,3600,2490.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:46:24,4,3600,2491.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.83
,16:46:25,4,3600,2492.4,0.88,13.3,7,-6.2,0.123,10,0.1,0.83
,16:46:26,4,3600,2493.4,0.88,13.3,7,-6.2,0.127,10,0.1,0.83
,16:46:27,4,3600,2494.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:46:28,4,3600,2495.4,0.88,13.3,7,-6.2,0.132,10,0,0.82
,16:46:29,4,3600,2496.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:46:30,4,3600,2497.4,0.87,13.3,7,-6.2,0.131,10,0.1,0.82
,16:46:31,4,3600,2498.4,0.88,13.3,7,-6.2,0.132,10,0.1,0.83
,16:46:32,4,3600,2499.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.84
,16:46:33,4,3600,2500.4,0.9,13.3,7,-6.2,0.13,10,0.1,0.84
,16:46:34,4,3600,2501.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:46:35,4,3600,2502.4,0.89,13.3,7,-6.2,0.133,10,0.1,0.83
,16:46:36,4,3600,2503.4,0.89,13.3,7,-6.2,0.129,10,0.1,0.84
,16:46:37,4,3600,2504.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.83
,16:46:38,4,3600,2505.4,0.89,13.3,7,-6.2,0.124,10,0.1,0.83
,16:46:39,4,3600,2506.4,0.89,13.3,7,-6.2,0.128,10,0.1,0.83
,16:46:40,4,3600,2507.4,0.88,13.3,7,-6.2,0.128,10,0.1,0.83
