Data file,,RA0.3_DISTILLEDWATER_12C_002_15MLWATER.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,14/10/2016,,,,,,,,,,
Lubricant,,Distilled Water 15ml,,,,,,,,,,
Specimens,,Al Ra0.3 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 9.3,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:05:53 on 14/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:45:01,6,3590,2348.2,0.78,13.3,9,13.9,0.082,10,49.9,0.75
,12:45:02,6,3590,2349.2,0.78,13.3,9,13.9,0.082,10,49.9,0.75
,12:45:03,6,3590,2350.2,0.78,13.3,9,13.9,0.085,10,49.9,0.75
,12:45:04,6,3590,2351.2,0.78,13.3,9,13.8,0.087,10,49.9,0.75
,12:45:05,6,3590,2352.2,0.79,13.3,9,13.8,0.088,10,49.9,0.76
,12:45:06,6,3590,2353.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:45:07,6,3590,2354.2,0.84,13.3,10,13.8,0.086,10,49.9,0.81
,12:45:08,6,3590,2355.2,0.84,13.3,9,13.8,0.088,10,49.9,0.8
,12:45:09,6,3590,2356.2,0.82,13.3,9,13.8,0.089,10,49.9,0.79
,12:45:10,6,3590,2357.2,0.8,13.3,9,13.8,0.09,10,49.9,0.77
,12:45:11,6,3590,2358.2,0.81,13.3,9,13.8,0.09,10,49.8,0.78
,12:45:12,6,3590,2359.2,0.82,13.3,9,13.8,0.091,10,49.9,0.79
,12:45:13,6,3590,2360.2,0.83,13.3,9,13.8,0.09,10,49.9,0.8
,12:45:14,6,3590,2361.2,0.83,13.3,9,13.8,0.088,10,49.9,0.8
,12:45:15,6,3590,2362.2,0.84,13.3,9,13.8,0.089,10,49.9,0.81
,12:45:16,6,3590,2363.2,0.86,13.3,9,13.8,0.09,10,49.9,0.82
,12:45:17,6,3590,2364.2,0.86,13.3,9,13.8,0.093,10,49.9,0.83
,12:45:18,6,3590,2365.2,0.86,13.3,9,13.8,0.093,10,49.9,0.83
,12:45:19,6,3590,2366.2,0.86,13.3,9,13.8,0.093,10,49.9,0.82
,12:45:20,6,3590,2367.2,0.86,13.3,9,13.8,0.093,10,49.9,0.82
,12:45:21,6,3590,2368.2,0.86,13.3,9,13.8,0.09,10,49.9,0.82
,12:45:22,6,3590,2369.2,0.86,13.3,9,13.8,0.093,10,49.9,0.82
,12:45:23,6,3590,2370.2,0.85,13.3,9,13.8,0.092,10,49.9,0.82
,12:45:24,6,3590,2371.2,0.85,13.3,9,13.8,0.092,10,49.9,0.82
,12:45:25,6,3590,2372.2,0.86,13.3,9,13.8,0.091,10,49.9,0.83
,12:45:26,6,3590,2373.2,0.86,13.3,10,13.8,0.088,10,49.9,0.83
,12:45:27,6,3590,2374.2,0.85,13.3,9,13.8,0.089,10,49.9,0.81
,12:45:28,6,3590,2375.2,0.83,13.3,9,13.8,0.089,10,49.9,0.79
,12:45:29,6,3590,2376.2,0.8,13.3,9,13.8,0.087,10,49.9,0.77
,12:45:30,6,3590,2377.2,0.79,13.3,9,13.8,0.088,10,49.9,0.76
,12:45:31,6,3590,2378.2,0.79,13.3,9,13.8,0.088,10,49.8,0.77
,12:45:32,6,3590,2379.2,0.82,13.3,9,13.8,0.091,10,49.9,0.79
,12:45:33,6,3590,2380.2,0.85,13.3,9,13.8,0.092,10,49.9,0.82
,12:45:34,6,3590,2381.2,0.87,13.3,9,13.8,0.094,10,49.9,0.83
,12:45:35,6,3590,2382.2,0.87,13.3,9,13.7,0.094,10,49.9,0.84
,12:45:36,6,3590,2383.2,0.87,13.3,9,13.7,0.094,10,49.9,0.83
,12:45:37,6,3590,2384.2,0.86,13.3,9,13.7,0.093,10,49.9,0.82
,12:45:38,6,3590,2385.2,0.85,13.3,9,13.7,0.09,10,49.9,0.82
,12:45:39,6,3590,2386.2,0.84,13.3,9,13.7,0.089,10,49.9,0.81
,12:45:40,6,3590,2387.2,0.83,13.3,9,13.7,0.09,10,49.9,0.8
,12:45:41,6,3590,2388.2,0.82,13.3,9,13.7,0.089,10,49.9,0.78
,12:45:42,6,3590,2389.2,0.81,13.3,9,13.7,0.088,10,49.9,0.78
,12:45:43,6,3590,2390.2,0.81,13.3,9,13.7,0.088,10,49.9,0.78
,12:45:44,6,3590,2391.2,0.81,13.3,9,13.7,0.086,10,49.9,0.78
,12:45:45,6,3590,2392.2,0.81,13.3,9,13.7,0.085,10,49.9,0.78
,12:45:46,6,3590,2393.2,0.8,13.3,10,13.7,0.082,10,49.9,0.77
,12:45:47,6,3590,2394.2,0.79,13.3,10,13.7,0.081,10,49.8,0.76
,12:45:48,6,3590,2395.2,0.78,13.3,9,13.7,0.082,10,49.9,0.75
,12:45:49,6,3590,2396.2,0.77,13.3,9,13.7,0.083,10,49.9,0.74
,12:45:50,6,3590,2397.2,0.77,13.3,9,13.7,0.085,10,49.9,0.74
,12:45:51,6,3590,2398.2,0.77,13.3,9,13.7,0.086,10,49.9,0.74
,12:45:52,6,3590,2399.2,0.79,13.3,9,13.7,0.088,10,49.9,0.76
,12:45:53,6,3590,2400.2,0.8,13.3,9,13.7,0.086,10,49.9,0.77
,12:45:54,6,3590,2401.2,0.8,13.3,9,13.6,0.086,10,49.9,0.76
,12:45:55,6,3590,2402.2,0.78,13.3,9,13.6,0.087,10,49.9,0.75
,12:45:56,6,3590,2403.2,0.78,13.3,9,13.6,0.085,10,49.8,0.75
,12:45:57,6,3590,2404.2,0.8,13.3,9,13.6,0.086,10,49.9,0.77
,12:45:58,6,3590,2405.2,0.81,13.3,9,13.6,0.09,10,49.8,0.78
,12:45:59,6,3590,2406.2,0.82,13.3,9,13.6,0.091,10,49.9,0.79
,12:46:00,6,3590,2407.2,0.82,13.3,9,13.6,0.091,10,49.9,0.79
,12:46:01,6,3590,2408.2,0.83,13.3,9,13.6,0.089,10,49.9,0.79
,12:46:02,6,3590,2409.2,0.83,13.3,9,13.6,0.09,10,49.9,0.8
,12:46:03,6,3590,2410.2,0.84,13.3,9,13.6,0.091,10,49.9,0.81
,12:46:04,6,3590,2411.2,0.84,13.3,9,13.6,0.091,10,49.9,0.81
,12:46:05,6,3590,2412.2,0.84,13.3,9,13.6,0.091,10,49.9,0.81
,12:46:06,6,3590,2413.2,0.84,13.3,9,13.6,0.091,10,49.9,0.81
,12:46:07,6,3590,2414.2,0.84,13.3,9,13.6,0.091,10,49.9,0.81
,12:46:08,6,3590,2415.2,0.84,13.3,9,13.6,0.091,10,49.9,0.81
,12:46:09,6,3590,2416.2,0.84,13.3,9,13.5,0.088,10,49.9,0.8
,12:46:10,6,3590,2417.2,0.83,13.3,9,13.5,0.088,10,49.9,0.8
,12:46:11,6,3590,2418.2,0.83,13.3,9,13.5,0.09,10,49.9,0.8
,12:46:12,6,3590,2419.2,0.83,13.3,9,13.5,0.092,10,49.9,0.79
,12:46:13,6,3590,2420.2,0.82,13.3,9,13.5,0.089,10,49.9,0.79
,12:46:14,6,3590,2421.2,0.82,13.3,9,13.5,0.087,10,49.9,0.79
,12:46:15,6,3590,2422.2,0.82,13.3,9,13.5,0.087,10,49.9,0.79
,12:46:16,6,3590,2423.2,0.82,13.3,9,13.5,0.087,10,49.9,0.79
,12:46:17,6,3590,2424.2,0.83,13.3,9,13.5,0.089,10,49.9,0.79
,12:46:18,6,3590,2425.2,0.83,13.3,9,13.5,0.09,10,49.9,0.8
,12:46:19,6,3590,2426.2,0.84,13.3,9,13.5,0.088,10,49.9,0.8
,12:46:20,6,3590,2427.2,0.83,13.3,9,13.4,0.088,10,49.9,0.8
,12:46:21,6,3590,2428.2,0.83,13.3,9,13.4,0.09,10,49.9,0.8
,12:46:22,6,3590,2429.2,0.83,13.3,9,13.4,0.088,10,49.9,0.8
,12:46:23,6,3590,2430.2,0.84,13.3,9,13.4,0.091,10,49.9,0.81
,12:46:24,6,3590,2431.2,0.84,13.3,9,13.4,0.091,10,49.9,0.81
,12:46:25,6,3590,2432.2,0.84,13.3,9,13.4,0.091,10,49.9,0.81
,12:46:26,6,3590,2433.2,0.84,13.3,9,13.4,0.089,10,49.9,0.81
,12:46:27,6,3590,2434.2,0.84,13.3,10,13.4,0.086,10,49.9,0.8
,12:46:28,6,3590,2435.2,0.82,13.3,9,13.4,0.086,10,49.8,0.78
,12:46:29,6,3590,2436.2,0.8,13.3,9,13.4,0.086,10,49.9,0.77
,12:46:30,6,3590,2437.2,0.79,13.3,9,13.4,0.088,10,49.9,0.76
,12:46:31,6,3590,2438.2,0.79,13.3,9,13.4,0.088,10,49.9,0.76
,12:46:32,6,3590,2439.2,0.8,13.3,9,13.4,0.086,10,49.9,0.77
,12:46:33,6,3590,2440.2,0.81,13.3,9,13.3,0.088,10,49.9,0.78
,12:46:34,6,3590,2441.2,0.81,13.3,9,13.3,0.085,10,49.9,0.78
,12:46:35,6,3590,2442.2,0.8,13.3,9,13.3,0.084,10,49.9,0.76
,12:46:36,6,3590,2443.2,0.78,13.3,9,13.3,0.085,10,49.9,0.75
,12:46:37,6,3590,2444.2,0.77,13.3,9,13.3,0.086,10,49.9,0.75
,12:46:38,6,3590,2445.2,0.79,13.3,9,13.3,0.086,10,49.9,0.77
,12:46:39,6,3590,2446.2,0.82,13.3,9,13.3,0.089,10,49.9,0.79
,12:46:40,6,3590,2447.2,0.84,13.3,9,13.3,0.088,10,49.9,0.81
,12:46:41,6,3590,2448.2,0.83,13.3,9,13.3,0.09,10,49.9,0.8
,12:46:42,6,3590,2449.2,0.82,13.3,9,13.3,0.089,10,49.9,0.79
,12:46:43,6,3590,2450.2,0.82,13.3,9,13.3,0.089,10,49.9,0.79
,12:46:44,6,3590,2451.2,0.83,13.3,9,13.3,0.09,10,50,0.8
,12:46:45,6,3590,2452.2,0.83,13.3,9,13.2,0.09,10,49.9,0.8
,12:46:46,6,3590,2453.2,0.83,13.3,9,13.2,0.09,10,49.9,0.79
,12:46:47,6,3590,2454.2,0.83,13.3,9,13.2,0.089,10,49.9,0.79
,12:46:48,6,3590,2455.2,0.83,13.3,9,13.2,0.089,10,49.9,0.79
,12:46:49,6,3590,2456.2,0.83,13.3,9,13.2,0.09,10,49.9,0.8
,12:46:50,6,3590,2457.2,0.83,13.3,9,13.2,0.089,10,49.9,0.79
,12:46:51,6,3590,2458.2,0.82,13.3,9,13.2,0.089,10,49.9,0.79
,12:46:52,6,3590,2459.2,0.81,13.3,9,13.2,0.086,10,49.9,0.78
,12:46:53,6,3590,2460.2,0.81,13.3,9,13.1,0.085,10,49.9,0.77
,12:46:54,6,3590,2461.2,0.79,13.3,9,13.1,0.084,10,49.9,0.76
,12:46:55,6,3590,2462.2,0.78,13.3,9,13.1,0.084,10,49.9,0.75
,12:46:56,6,3590,2463.2,0.76,13.3,9,13.1,0.082,10,49.9,0.73
,12:46:57,6,3590,2464.2,0.76,13.3,9,13.1,0.082,10,49.9,0.73
,12:46:58,6,3590,2465.2,0.76,13.3,10,13.1,0.078,10,49.9,0.73
,12:46:59,6,3590,2466.2,0.76,13.3,10,13.1,0.078,10,49.9,0.73
,12:47:00,6,3590,2467.2,0.76,13.3,10,13.1,0.078,10,49.9,0.73
,12:47:01,6,3590,2468.2,0.77,13.3,9,13.1,0.081,10,49.9,0.74
,12:47:02,6,3590,2469.2,0.77,13.3,9,13.1,0.083,10,49.9,0.74
,12:47:03,6,3590,2470.2,0.77,13.3,9,13.1,0.083,10,49.9,0.74
,12:47:04,6,3590,2471.2,0.77,13.3,9,13,0.081,10,49.9,0.74
,12:47:05,6,3590,2472.2,0.77,13.3,9,13,0.082,10,49.9,0.74
,12:47:06,6,3590,2473.2,0.78,13.3,9,13,0.082,10,49.9,0.75
,12:47:07,6,3590,2474.2,0.77,13.3,9,13,0.084,10,49.9,0.74
,12:47:08,6,3590,2475.2,0.77,13.3,9,13,0.086,10,49.9,0.74
,12:47:09,6,3590,2476.2,0.77,13.3,9,13,0.086,10,49.9,0.74
,12:47:10,6,3590,2477.2,0.77,13.3,9,13,0.084,10,49.9,0.74
,12:47:11,6,3590,2478.2,0.77,13.3,9,12.9,0.084,10,49.9,0.74
,12:47:12,6,3590,2479.2,0.78,13.3,9,12.9,0.086,10,49.8,0.75
,12:47:13,6,3590,2480.2,0.78,13.3,9,12.9,0.087,10,49.9,0.75
,12:47:14,6,3590,2481.2,0.79,13.3,9,12.9,0.086,10,49.9,0.76
,12:47:15,6,3590,2482.2,0.8,13.3,9,12.9,0.084,10,49.9,0.77
,12:47:16,6,3590,2483.2,0.79,13.3,9,12.9,0.086,10,49.9,0.76
,12:47:17,6,3590,2484.2,0.79,13.3,9,12.9,0.085,10,49.9,0.76
,12:47:18,6,3590,2485.2,0.78,13.3,9,12.9,0.087,10,49.9,0.75
,12:47:19,6,3590,2486.2,0.8,13.3,9,12.9,0.089,10,49.9,0.77
,12:47:20,6,3590,2487.2,0.81,13.3,9,12.8,0.088,10,49.9,0.78
,12:47:21,6,3590,2488.2,0.82,13.3,9,12.9,0.089,10,49.9,0.79
,12:47:22,6,3590,2489.2,0.81,13.3,9,12.8,0.09,10,49.9,0.78
,12:47:23,6,3590,2490.2,0.81,13.3,9,12.8,0.09,10,49.9,0.78
,12:47:24,6,3590,2491.2,0.82,13.3,9,12.8,0.089,10,49.9,0.79
,12:47:25,6,3590,2492.2,0.84,13.3,9,12.8,0.091,10,49.9,0.81
,12:47:26,6,3590,2493.2,0.85,13.3,9,12.8,0.092,10,49.9,0.82
,12:47:27,6,3590,2494.2,0.85,13.3,9,12.8,0.092,10,49.9,0.82
,12:47:28,6,3590,2495.2,0.84,13.3,9,12.8,0.091,10,49.9,0.81
,12:47:29,6,3590,2496.2,0.83,13.3,9,12.7,0.089,10,49.9,0.79
,12:47:30,6,3590,2497.2,0.82,13.3,9,12.7,0.086,10,49.9,0.78
,12:47:31,6,3590,2498.2,0.81,13.3,9,12.7,0.085,10,49.9,0.78
,12:47:32,6,3590,2499.2,0.8,13.3,10,12.7,0.082,10,49.9,0.77
,12:47:33,6,3590,2500.2,0.79,13.3,9,12.7,0.084,10,49.9,0.76
,12:47:34,6,3590,2501.2,0.78,13.3,9,12.7,0.083,10,49.9,0.75
,12:47:35,6,3590,2502.2,0.77,13.3,9,12.7,0.081,10,49.9,0.74
,12:47:36,6,3590,2503.2,0.76,13.3,9,12.6,0.08,10,49.9,0.73
,12:47:37,6,3590,2504.2,0.76,13.3,9,12.6,0.082,10,49.9,0.73
,12:47:38,6,3590,2505.2,0.76,13.3,9,12.6,0.082,10,49.9,0.73
,12:47:39,6,3590,2506.2,0.76,13.3,9,12.6,0.08,10,49.9,0.73
,12:47:40,6,3590,2507.2,0.76,13.3,9,12.6,0.082,10,49.9,0.73
,12:47:41,6,3590,2508.2,0.76,13.3,9,12.6,0.084,10,49.9,0.73
,12:47:42,6,3590,2509.2,0.77,13.3,9,12.6,0.086,10,49.9,0.74
,12:47:43,6,3590,2510.2,0.79,13.3,9,12.6,0.086,10,49.9,0.76
,12:47:44,6,3590,2511.2,0.8,13.3,9,12.6,0.087,10,49.9,0.77
,12:47:45,6,3590,2512.2,0.8,13.3,9,12.6,0.087,10,49.8,0.77
,12:47:46,6,3590,2513.2,0.79,13.3,9,12.5,0.085,10,49.9,0.76
,12:47:47,6,3590,2514.2,0.78,13.3,9,12.5,0.085,10,49.9,0.75
,12:47:48,6,3590,2515.2,0.78,13.3,9,12.5,0.084,10,49.9,0.75
,12:47:49,6,3590,2516.2,0.78,13.3,9,12.5,0.084,10,49.9,0.75
,12:47:50,6,3590,2517.2,0.78,13.3,9,12.5,0.084,10,49.9,0.75
,12:47:51,6,3590,2518.2,0.77,13.3,9,12.5,0.084,10,49.9,0.74
,12:47:52,6,3590,2519.2,0.77,13.3,9,12.5,0.084,10,49.9,0.74
,12:47:53,6,3590,2520.2,0.77,13.3,9,12.4,0.084,10,49.9,0.74
,12:47:54,6,3590,2521.2,0.77,13.3,9,12.4,0.084,10,49.9,0.74
,12:47:55,6,3590,2522.2,0.78,13.3,9,12.4,0.082,10,49.9,0.75
,12:47:56,6,3590,2523.2,0.78,13.3,9,12.4,0.082,10,49.9,0.75
,12:47:57,6,3590,2524.2,0.78,13.3,10,12.4,0.08,10,49.9,0.75
,12:47:58,6,3590,2525.2,0.78,13.3,9,12.4,0.083,10,49.9,0.75
,12:47:59,6,3590,2526.2,0.78,13.3,9,12.4,0.082,10,49.8,0.75
,12:48:00,6,3590,2527.2,0.78,13.3,9,12.4,0.082,10,49.9,0.74
,12:48:01,6,3590,2528.2,0.77,13.3,9,12.4,0.081,10,49.9,0.74
,12:48:02,6,3590,2529.2,0.77,13.3,9,12.4,0.084,10,49.9,0.74
,12:48:03,6,3590,2530.2,0.77,13.3,9,12.3,0.086,10,49.8,0.74
,12:48:04,6,3590,2531.2,0.78,13.3,9,12.3,0.087,10,49.9,0.75
,12:48:05,6,3590,2532.2,0.79,13.3,9,12.3,0.088,10,49.9,0.76
,12:48:06,6,3590,2533.2,0.81,13.3,9,12.3,0.09,10,49.9,0.78
,12:48:07,6,3590,2534.2,0.82,13.3,9,12.3,0.089,10,49.9,0.79
,12:48:08,6,3590,2535.2,0.82,13.3,9,12.3,0.088,10,49.9,0.78
,12:48:09,6,3590,2536.2,0.8,13.3,9,12.3,0.089,10,49.9,0.77
,12:48:10,6,3590,2537.2,0.79,13.3,9,12.2,0.088,10,49.9,0.76
,12:48:11,6,3590,2538.2,0.8,13.3,9,12.2,0.089,10,49.9,0.77
,12:48:12,6,3590,2539.2,0.82,13.3,9,12.2,0.086,10,49.9,0.78
,12:48:13,6,3590,2540.2,0.83,13.3,10,12.2,0.085,10,49.9,0.79
,12:48:14,6,3590,2541.2,0.82,13.3,10,12.2,0.082,10,49.9,0.79
,12:48:15,6,3590,2542.2,0.81,13.3,10,12.2,0.081,10,49.9,0.77
,12:48:16,6,3590,2543.2,0.79,13.3,10,12.2,0.081,10,49.9,0.76
,12:48:17,6,3590,2544.2,0.77,13.3,9,12.1,0.082,10,49.9,0.74
,12:48:18,6,3590,2545.2,0.77,13.3,9,12.1,0.081,10,49.9,0.74
,12:48:19,6,3590,2546.2,0.77,13.3,9,12.1,0.083,10,49.9,0.74
,12:48:20,6,3590,2547.2,0.76,13.3,9,12.1,0.085,10,49.9,0.73
,12:48:21,6,3590,2548.2,0.76,13.3,9,12.1,0.083,10,49.9,0.73
,12:48:22,6,3590,2549.2,0.76,13.3,9,12.1,0.082,10,49.9,0.73
,12:48:23,6,3590,2550.2,0.76,13.3,9,12.1,0.085,10,49.9,0.73
,12:48:24,6,3590,2551.2,0.78,13.3,9,12,0.084,10,49.9,0.75
,12:48:25,6,3590,2552.2,0.79,13.3,9,12,0.085,10,49.9,0.76
,12:48:26,6,3590,2553.2,0.79,13.3,9,12,0.085,10,49.9,0.75
,12:48:27,6,3590,2554.2,0.77,13.3,9,12,0.084,10,49.9,0.74
,12:48:28,6,3590,2555.2,0.76,13.3,9,12,0.085,10,49.9,0.73
,12:48:29,6,3590,2556.2,0.77,13.3,9,12,0.086,10,49.9,0.74
,12:48:30,6,3590,2557.2,0.79,13.3,9,12,0.088,10,49.9,0.76
,12:48:31,6,3590,2558.2,0.81,13.3,9,12,0.09,10,49.9,0.78
,12:48:32,6,3590,2559.2,0.83,13.3,9,11.9,0.093,10,49.9,0.8
,12:48:33,6,3590,2560.2,0.84,13.3,9,11.9,0.091,10,49.9,0.81
,12:48:34,6,3590,2561.2,0.84,13.3,9,11.9,0.088,10,49.9,0.81
,12:48:35,6,3590,2562.2,0.84,13.3,9,11.9,0.088,10,49.9,0.8
,12:48:36,6,3590,2563.2,0.83,13.3,9,11.9,0.088,10,49.9,0.8
,12:48:37,6,3590,2564.2,0.83,13.3,9,11.9,0.09,10,49.9,0.8
,12:48:38,6,3590,2565.2,0.82,13.3,9,11.9,0.091,10,49.9,0.79
,12:48:39,6,3590,2566.2,0.82,13.3,9,11.9,0.088,10,49.9,0.78
,12:48:40,6,3590,2567.2,0.82,13.3,9,11.8,0.088,10,49.9,0.78
,12:48:41,6,3590,2568.2,0.82,13.3,9,11.8,0.088,10,49.9,0.78
,12:48:42,6,3590,2569.2,0.81,13.3,9,11.8,0.088,10,49.9,0.78
,12:48:43,6,3590,2570.2,0.81,13.3,9,11.8,0.088,10,49.9,0.78
,12:48:44,6,3590,2571.2,0.81,13.3,9,11.8,0.088,10,49.9,0.78
,12:48:45,6,3590,2572.2,0.81,13.3,9,11.8,0.088,10,49.9,0.78
,12:48:46,6,3590,2573.2,0.81,13.3,9,11.8,0.088,10,49.9,0.78
,12:48:47,6,3590,2574.2,0.81,13.3,9,11.7,0.088,10,49.9,0.78
,12:48:48,6,3590,2575.2,0.82,13.3,9,11.7,0.089,10,49.9,0.79
,12:48:49,6,3590,2576.2,0.83,13.3,9,11.7,0.09,10,49.9,0.8
,12:48:50,6,3590,2577.2,0.83,13.3,9,11.7,0.088,10,49.9,0.8
,12:48:51,6,3590,2578.2,0.83,13.3,9,11.7,0.088,10,49.9,0.8
,12:48:52,6,3590,2579.2,0.83,13.3,9,11.7,0.087,10,49.9,0.79
,12:48:53,6,3590,2580.2,0.82,13.3,9,11.6,0.087,10,49.9,0.79
,12:48:54,6,3590,2581.2,0.82,13.3,10,11.6,0.084,10,49.9,0.79
,12:48:55,6,3590,2582.2,0.81,13.3,10,11.6,0.083,10,49.9,0.78
,12:48:56,6,3590,2583.2,0.8,13.3,10,11.6,0.082,10,49.9,0.77
,12:48:57,6,3590,2584.2,0.79,13.3,9,11.6,0.083,10,49.9,0.76
,12:48:58,6,3590,2585.2,0.77,13.3,9,11.6,0.084,10,49.9,0.74
,12:48:59,6,3590,2586.2,0.76,13.3,9,11.6,0.082,10,49.9,0.73
,12:49:00,6,3590,2587.2,0.76,13.3,9,11.6,0.084,10,49.9,0.73
,12:49:01,6,3590,2588.2,0.77,13.3,9,11.6,0.085,10,49.8,0.74
,12:49:02,6,3590,2589.2,0.78,13.3,9,11.5,0.087,10,49.9,0.75
,12:49:03,6,3590,2590.2,0.8,13.3,9,11.5,0.089,10,49.9,0.77
,12:49:04,6,3590,2591.2,0.8,13.3,9,11.5,0.087,10,49.9,0.77
,12:49:05,6,3590,2592.2,0.8,13.3,9,11.5,0.087,10,49.9,0.77
,12:49:06,6,3590,2593.2,0.81,13.3,9,11.5,0.087,10,49.9,0.77
,12:49:07,6,3590,2594.2,0.8,13.3,9,11.5,0.087,10,49.9,0.77
,12:49:08,6,3590,2595.2,0.8,13.3,9,11.4,0.085,10,49.9,0.77
,12:49:09,6,3590,2596.2,0.8,13.3,9,11.4,0.085,10,49.9,0.77
,12:49:10,6,3590,2597.2,0.81,13.3,9,11.4,0.087,10,49.9,0.77
,12:49:11,6,3590,2598.2,0.81,13.3,9,11.4,0.087,10,49.9,0.78
,12:49:12,6,3590,2599.2,0.81,13.3,9,11.4,0.088,10,49.9,0.78
,12:49:13,6,3590,2600.2,0.81,13.3,9,11.4,0.086,10,49.9,0.78
,12:49:14,6,3590,2601.2,0.82,13.3,10,11.4,0.084,10,49.9,0.79
,12:49:15,6,3590,2602.2,0.81,13.3,10,11.3,0.083,10,49.9,0.78
,12:49:16,6,3590,2603.2,0.79,13.3,9,11.3,0.083,10,49.9,0.76
,12:49:17,6,3590,2604.2,0.77,13.3,9,11.3,0.084,10,49.9,0.74
,12:49:18,6,3590,2605.2,0.77,13.3,9,11.3,0.083,10,49.9,0.73
,12:49:19,6,3590,2606.2,0.76,13.3,9,11.3,0.085,10,49.9,0.73
,12:49:20,6,3590,2607.2,0.76,13.3,9,11.3,0.085,10,49.9,0.74
,12:49:21,6,3590,2608.2,0.77,13.3,9,11.3,0.084,10,49.9,0.75
,12:49:22,6,3590,2609.2,0.78,13.3,9,11.2,0.085,10,49.9,0.75
,12:49:23,6,3590,2610.2,0.78,13.3,9,11.2,0.087,10,49.9,0.75
,12:49:24,6,3590,2611.2,0.78,13.3,9,11.2,0.086,10,49.9,0.75
,12:49:25,6,3590,2612.2,0.78,13.3,9,11.2,0.084,10,49.9,0.75
,12:49:26,6,3590,2613.2,0.78,13.3,9,11.2,0.083,10,49.9,0.76
,12:49:27,6,3590,2614.2,0.79,13.3,9,11.2,0.086,10,49.8,0.76
,12:49:28,6,3590,2615.2,0.79,13.3,9,11.1,0.086,10,49.9,0.76
,12:49:29,6,3590,2616.2,0.79,13.3,9,11.1,0.086,10,49.9,0.76
,12:49:30,6,3590,2617.2,0.8,13.3,9,11.1,0.084,10,49.9,0.77
,12:49:31,6,3590,2618.2,0.81,13.3,9,11.1,0.087,10,49.9,0.77
,12:49:32,6,3590,2619.2,0.8,13.3,9,11.1,0.087,10,49.9,0.77
,12:49:33,6,3590,2620.2,0.79,13.3,9,11.1,0.086,10,49.9,0.76
,12:49:34,6,3590,2621.2,0.79,13.3,9,11,0.086,10,49.9,0.76
,12:49:35,6,3590,2622.2,0.8,13.3,9,11.1,0.087,10,49.9,0.77
,12:49:36,6,3590,2623.2,0.81,13.3,9,11,0.088,10,49.9,0.78
,12:49:37,6,3590,2624.2,0.82,13.3,9,11,0.089,10,49.9,0.79
,12:49:38,6,3590,2625.2,0.83,13.3,9,11,0.09,10,49.9,0.8
,12:49:39,6,3590,2626.2,0.84,13.3,9,11,0.089,10,49.9,0.81
,12:49:40,6,3590,2627.2,0.84,13.3,10,11,0.086,10,49.9,0.81
,12:49:41,6,3590,2628.2,0.84,13.3,10,11,0.086,10,49.9,0.8
,12:49:42,6,3590,2629.2,0.81,13.3,10,10.9,0.083,10,49.9,0.78
,12:49:43,6,3590,2630.2,0.78,13.3,9,10.9,0.085,10,49.9,0.75
,12:49:44,6,3590,2631.2,0.76,13.3,9,10.9,0.082,10,49.9,0.73
,12:49:45,6,3590,2632.2,0.75,13.3,9,10.9,0.084,10,49.9,0.72
,12:49:46,6,3590,2633.2,0.76,13.3,9,10.9,0.082,10,49.9,0.73
,12:49:47,6,3590,2634.2,0.77,13.3,9,10.9,0.086,10,49.9,0.74
,12:49:48,6,3590,2635.2,0.79,13.3,9,10.9,0.085,10,49.9,0.76
,12:49:49,6,3590,2636.2,0.8,13.3,9,10.9,0.087,10,49.9,0.77
,12:49:50,6,3590,2637.2,0.82,13.3,9,10.8,0.086,10,49.9,0.79
,12:49:51,6,3590,2638.2,0.82,13.3,9,10.8,0.089,10,49.9,0.79
,12:49:52,6,3590,2639.2,0.82,13.3,9,10.8,0.091,10,49.9,0.78
,12:49:53,6,3590,2640.2,0.81,13.3,9,10.8,0.091,10,49.9,0.78
,12:49:54,6,3590,2641.2,0.82,13.3,9,10.8,0.091,10,49.9,0.78
,12:49:55,6,3590,2642.2,0.81,13.3,9,10.8,0.086,10,49.9,0.78
,12:49:56,6,3590,2643.2,0.81,13.3,10,10.8,0.083,10,49.9,0.77
,12:49:57,6,3590,2644.2,0.8,13.3,10,10.8,0.082,10,49.9,0.76
,12:49:58,6,3590,2645.2,0.78,13.3,9,10.7,0.083,10,49.9,0.75
,12:49:59,6,3590,2646.2,0.77,13.3,9,10.7,0.084,10,49.9,0.74
,12:50:00,6,3590,2647.2,0.77,13.3,9,10.7,0.085,10,49.9,0.74
