Data file,,COLSIBRO_HEF_T9_C2.TSV,,,,,,,,,,
,16:46:18,5,3590,2115.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:46:19,5,3590,2116.3,1.39,13.3,7,21,0.201,10,49.7,1.34
,16:46:20,5,3590,2117.3,1.38,13.3,7,22,0.207,10,49.7,1.33
,16:46:21,5,3590,2118.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:46:22,5,3590,2119.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:46:23,5,3590,2120.3,1.42,13.3,7,22,0.191,10,49.7,1.37
,16:46:24,5,3590,2121.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:46:25,5,3590,2122.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:46:26,5,3590,2123.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:46:27,5,3590,2124.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:46:28,5,3590,2125.3,1.38,13.3,7,22,0.199,10,49.7,1.34
,16:46:29,5,3590,2126.3,1.4,13.3,7,21,0.195,10,49.7,1.35
,16:46:30,5,3590,2127.3,1.41,13.3,7,21,0.196,10,49.6,1.36
,16:46:31,5,3590,2128.3,1.41,13.3,7,21,0.196,10,49.6,1.36
,16:46:32,5,3590,2129.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:46:33,5,3590,2130.3,1.41,13.3,7,22,0.204,10,49.7,1.37
,16:46:34,5,3590,2131.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,16:46:35,5,3590,2132.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:46:36,5,3590,2133.3,1.42,13.3,7,22,0.191,10,49.7,1.37
,16:46:37,5,3590,2134.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:46:38,5,3590,2135.3,1.4,13.3,7,22,0.21,10,49.6,1.35
,16:46:39,5,3590,2136.3,1.42,13.3,7,21,0.212,10,49.7,1.37
,16:46:40,5,3590,2137.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:46:41,5,3590,2138.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:46:42,5,3590,2139.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:46:43,5,3590,2140.3,1.42,13.3,7,22,0.204,10,49.7,1.36
,16:46:44,5,3590,2141.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:46:45,5,3590,2142.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:46:46,5,3590,2143.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,16:46:47,5,3590,2144.3,1.39,13.3,7,22,0.187,10,49.7,1.34
,16:46:48,5,3590,2145.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,16:46:49,5,3590,2146.3,1.43,13.3,7,22,0.199,10,49.6,1.38
,16:46:50,5,3590,2147.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:46:51,5,3590,2148.3,1.42,13.3,7,22,0.206,10,49.7,1.37
,16:46:52,5,3590,2149.3,1.41,13.3,7,22,0.203,10,49.7,1.35
,16:46:53,5,3590,2150.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:46:54,5,3590,2151.3,1.39,13.3,7,22,0.193,10,49.6,1.34
,16:46:55,5,3590,2152.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:46:56,5,3590,2153.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:46:57,5,3590,2154.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:46:58,5,3590,2155.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:46:59,5,3590,2156.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:47:00,5,3590,2157.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:47:01,5,3590,2158.3,1.39,13.3,7,21,0.194,10,49.7,1.34
,16:47:02,5,3590,2159.3,1.4,13.3,7,21,0.188,10,49.7,1.35
,16:47:03,5,3590,2160.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:47:04,5,3590,2161.3,1.42,13.3,7,22,0.205,10,49.6,1.37
,16:47:05,5,3590,2162.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:47:06,5,3590,2163.3,1.43,13.3,7,22,0.214,10,49.7,1.38
,16:47:07,5,3590,2164.3,1.42,13.3,7,22,0.204,10,49.7,1.37
,16:47:08,5,3590,2165.3,1.41,13.3,7,21,0.196,10,49.7,1.36
,16:47:09,5,3590,2166.3,1.4,13.3,7,21,0.195,10,49.7,1.35
,16:47:10,5,3590,2167.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:47:11,5,3590,2168.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,16:47:12,5,3590,2169.3,1.42,13.3,7,22,0.197,10,49.7,1.37
,16:47:13,5,3590,2170.3,1.44,13.3,7,22,0.2,10,49.7,1.39
,16:47:14,5,3590,2171.3,1.45,13.3,7,21,0.202,10,49.7,1.4
,16:47:15,5,3590,2172.3,1.44,13.3,7,21,0.193,10,49.7,1.39
,16:47:16,5,3590,2173.3,1.43,13.3,7,21,0.199,10,49.7,1.38
,16:47:17,5,3590,2174.3,1.41,13.3,7,21,0.204,10,49.7,1.37
,16:47:18,5,3590,2175.3,1.42,13.3,7,21,0.205,10,49.6,1.37
,16:47:19,5,3590,2176.3,1.42,13.3,7,21,0.206,10,49.7,1.37
,16:47:20,5,3590,2177.3,1.43,13.3,7,21,0.207,10,49.7,1.38
,16:47:21,5,3590,2178.3,1.43,13.3,7,21,0.207,10,49.7,1.39
,16:47:22,5,3590,2179.3,1.44,13.3,7,21,0.2,10,49.7,1.39
,16:47:23,5,3590,2180.3,1.42,13.3,7,22,0.191,10,49.7,1.37
,16:47:24,5,3590,2181.3,1.4,13.3,7,22,0.189,10,49.7,1.35
,16:47:25,5,3590,2182.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:47:26,5,3590,2183.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:47:27,5,3590,2184.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:47:28,5,3590,2185.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,16:47:29,5,3590,2186.3,1.42,13.3,7,22,0.206,10,49.7,1.37
,16:47:30,5,3590,2187.3,1.42,13.3,7,21,0.206,10,49.7,1.37
,16:47:31,5,3590,2188.3,1.41,13.3,7,21,0.203,10,49.7,1.36
,16:47:32,5,3590,2189.3,1.39,13.3,7,21,0.187,10,49.7,1.34
,16:47:33,5,3590,2190.3,1.39,13.3,7,21,0.187,10,49.7,1.34
,16:47:34,5,3590,2191.3,1.39,13.3,7,22,0.186,10,49.7,1.34
,16:47:35,5,3590,2192.3,1.38,13.3,7,22,0.2,10,49.7,1.34
,16:47:36,5,3590,2193.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:47:37,5,3590,2194.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:47:38,5,3590,2195.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:47:39,5,3590,2196.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:47:40,5,3590,2197.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:47:41,5,3590,2198.3,1.37,13.3,7,22,0.191,10,49.7,1.32
,16:47:42,5,3590,2199.3,1.38,13.3,7,22,0.185,10,49.7,1.33
,16:47:43,5,3590,2200.3,1.37,13.3,7,22,0.184,10,49.7,1.32
,16:47:44,5,3590,2201.3,1.38,13.3,7,22,0.185,10,49.7,1.33
,16:47:45,5,3590,2202.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:47:46,5,3590,2203.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:47:47,5,3590,2204.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:47:48,5,3590,2205.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,16:47:49,5,3590,2206.3,1.37,13.3,7,22,0.191,10,49.7,1.32
,16:47:50,5,3590,2207.3,1.37,13.3,7,22,0.198,10,49.7,1.33
,16:47:51,5,3590,2208.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:47:52,5,3590,2209.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:47:53,5,3590,2210.3,1.41,13.3,7,22,0.203,10,49.6,1.36
,16:47:54,5,3590,2211.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:47:55,5,3590,2212.3,1.42,13.3,7,22,0.213,10,49.7,1.37
,16:47:56,5,3590,2213.3,1.41,13.3,7,22,0.203,10,49.6,1.36
,16:47:57,5,3590,2214.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,16:47:58,5,3590,2215.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:47:59,5,3590,2216.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:48:00,5,3590,2217.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:48:01,5,3590,2218.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:48:02,5,3590,2219.3,1.42,13.3,7,22,0.197,10,49.7,1.37
,16:48:03,5,3590,2220.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:48:04,5,3590,2221.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:48:05,5,3590,2222.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:48:06,5,3590,2223.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:48:07,5,3590,2224.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:48:08,5,3590,2225.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:48:09,5,3590,2226.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:48:10,5,3590,2227.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:48:11,5,3590,2228.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,16:48:12,5,3590,2229.3,1.4,13.3,7,22,0.188,10,49.7,1.35
,16:48:13,5,3590,2230.3,1.39,13.3,7,22,0.194,10,49.6,1.34
,16:48:14,5,3590,2231.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:48:15,5,3590,2232.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:48:16,5,3590,2233.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:48:17,5,3590,2234.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:48:18,5,3590,2235.3,1.43,13.3,7,22,0.206,10,49.6,1.38
,16:48:19,5,3590,2236.3,1.45,13.3,7,22,0.21,10,49.7,1.4
,16:48:20,5,3590,2237.3,1.44,13.3,7,22,0.208,10,49.7,1.39
,16:48:21,5,3590,2238.3,1.41,13.3,7,21,0.204,10,49.7,1.36
,16:48:22,5,3590,2239.3,1.4,13.3,7,21,0.21,10,49.6,1.36
,16:48:23,5,3590,2240.3,1.42,13.3,7,21,0.205,10,49.7,1.37
,16:48:24,5,3590,2241.3,1.44,13.3,7,21,0.207,10,49.7,1.39
,16:48:25,5,3590,2242.3,1.43,13.3,7,22,0.2,10,49.7,1.38
,16:48:26,5,3590,2243.3,1.43,13.3,7,22,0.193,10,49.7,1.38
,16:48:27,5,3590,2244.3,1.45,13.3,7,22,0.194,10,49.7,1.4
,16:48:28,5,3590,2245.3,1.44,13.3,7,22,0.201,10,49.7,1.39
,16:48:29,5,3590,2246.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,16:48:30,5,3590,2247.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:48:31,5,3590,2248.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:48:32,5,3590,2249.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:48:33,5,3590,2250.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:48:34,5,3590,2251.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:48:35,5,3590,2252.3,1.42,13.3,7,22,0.206,10,49.6,1.37
,16:48:36,5,3590,2253.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:48:37,5,3590,2254.3,1.4,13.3,7,22,0.202,10,49.7,1.34
,16:48:38,5,3590,2255.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,16:48:39,5,3590,2256.3,1.4,13.3,7,21,0.194,10,49.7,1.35
,16:48:40,5,3590,2257.3,1.4,13.3,7,21,0.195,10,49.7,1.35
,16:48:41,5,3590,2258.3,1.4,13.3,7,21,0.202,10,49.7,1.35
,16:48:42,5,3590,2259.3,1.4,13.3,7,21,0.202,10,49.7,1.35
,16:48:43,5,3590,2260.3,1.42,13.3,7,21,0.205,10,49.7,1.37
,16:48:44,5,3590,2261.3,1.43,13.3,7,22,0.192,10,49.7,1.38
,16:48:45,5,3590,2262.3,1.42,13.3,7,22,0.191,10,49.7,1.37
,16:48:46,5,3590,2263.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:48:47,5,3590,2264.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:48:48,5,3590,2265.3,1.41,13.3,7,22,0.189,10,49.7,1.35
,16:48:49,5,3590,2266.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:48:50,5,3590,2267.3,1.39,13.3,7,22,0.194,10,49.7,1.35
,16:48:51,5,3590,2268.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:48:52,5,3590,2269.3,1.4,13.3,7,22,0.202,10,49.7,1.34
,16:48:53,5,3590,2270.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:48:54,5,3590,2271.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:48:55,5,3590,2272.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:48:56,5,3590,2273.3,1.4,13.3,7,22,0.203,10,49.7,1.36
,16:48:57,5,3590,2274.3,1.4,13.3,7,22,0.203,10,49.7,1.35
,16:48:58,5,3590,2275.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:48:59,5,3590,2276.3,1.42,13.3,7,22,0.206,10,49.7,1.38
,16:49:00,5,3590,2277.3,1.44,13.3,7,22,0.208,10,49.7,1.39
,16:49:01,5,3590,2278.3,1.43,13.3,7,22,0.214,10,49.7,1.38
,16:49:02,5,3590,2279.3,1.42,13.3,7,22,0.212,10,49.7,1.36
,16:49:03,5,3590,2280.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:49:04,5,3590,2281.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:49:05,5,3590,2282.3,1.41,13.3,7,22,0.197,10,49.7,1.36
,16:49:06,5,3590,2283.3,1.43,13.3,7,22,0.206,10,49.6,1.38
,16:49:07,5,3590,2284.3,1.45,13.3,7,22,0.209,10,49.7,1.4
,16:49:08,5,3590,2285.3,1.45,13.3,7,22,0.209,10,49.7,1.4
,16:49:09,5,3590,2286.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:49:10,5,3590,2287.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:49:11,5,3590,2288.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:49:12,5,3590,2289.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:49:13,5,3590,2290.3,1.39,13.3,7,22,0.201,10,49.7,1.35
,16:49:14,5,3590,2291.3,1.42,13.3,7,22,0.197,10,49.7,1.37
,16:49:15,5,3590,2292.3,1.43,13.3,7,22,0.193,10,49.7,1.38
,16:49:16,5,3590,2293.3,1.43,13.3,7,22,0.192,10,49.6,1.38
,16:49:17,5,3590,2294.3,1.41,13.3,7,22,0.197,10,49.7,1.36
,16:49:18,5,3590,2295.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:49:19,5,3590,2296.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:49:20,5,3590,2297.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:49:21,5,3590,2298.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:49:22,5,3590,2299.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:49:23,5,3590,2300.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:49:24,5,3590,2301.3,1.41,13.3,7,22,0.197,10,49.7,1.36
,16:49:25,5,3590,2302.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:49:26,5,3590,2303.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:49:27,5,3590,2304.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:49:28,5,3590,2305.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:49:29,5,3590,2306.3,1.39,13.3,7,22,0.2,10,49.6,1.34
,16:49:30,5,3590,2307.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:49:31,5,3590,2308.3,1.43,13.3,7,22,0.199,10,49.7,1.38
,16:49:32,5,3590,2309.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:49:33,5,3590,2310.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:49:34,5,3590,2311.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:49:35,5,3590,2312.3,1.38,13.3,7,22,0.2,10,49.7,1.34
,16:49:36,5,3590,2313.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:49:37,5,3590,2314.3,1.4,13.3,7,22,0.188,10,49.6,1.35
,16:49:38,5,3590,2315.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:49:39,5,3590,2316.3,1.39,13.3,7,22,0.193,10,49.6,1.34
,16:49:40,5,3590,2317.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:49:41,5,3590,2318.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:49:42,5,3590,2319.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,16:49:43,5,3590,2320.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:49:44,5,3590,2321.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:49:45,5,3590,2322.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,16:49:46,5,3590,2323.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:49:47,5,3590,2324.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:49:48,5,3590,2325.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:49:49,5,3590,2326.3,1.4,13.3,7,22,0.189,10,49.7,1.35
,16:49:50,5,3590,2327.3,1.38,13.3,7,22,0.185,10,49.7,1.33
,16:49:51,5,3590,2328.3,1.36,13.3,7,22,0.183,10,49.6,1.32
,16:49:52,5,3590,2329.3,1.37,13.3,7,22,0.191,10,49.7,1.33
,16:49:53,5,3590,2330.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:49:54,5,3590,2331.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:49:55,5,3590,2332.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:49:56,5,3590,2333.3,1.41,13.3,7,22,0.203,10,49.7,1.35
,16:49:57,5,3590,2334.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:49:58,5,3590,2335.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:49:59,5,3590,2336.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:50:00,5,3590,2337.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:50:01,5,3590,2338.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:50:02,5,3590,2339.3,1.44,13.3,7,22,0.193,10,49.7,1.39
,16:50:03,5,3590,2340.3,1.45,13.3,7,22,0.194,10,49.7,1.4
,16:50:04,5,3590,2341.3,1.43,13.3,7,22,0.193,10,49.6,1.38
,16:50:05,5,3590,2342.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:50:06,5,3590,2343.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:50:07,5,3590,2344.3,1.37,13.3,7,22,0.197,10,49.7,1.32
,16:50:08,5,3590,2345.3,1.37,13.3,7,22,0.197,10,49.7,1.32
,16:50:09,5,3590,2346.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:50:10,5,3590,2347.3,1.39,13.3,7,22,0.201,10,49.7,1.35
,16:50:11,5,3590,2348.3,1.42,13.3,7,22,0.206,10,49.7,1.38
,16:50:12,5,3590,2349.3,1.44,13.3,7,22,0.215,10,49.7,1.39
,16:50:13,5,3590,2350.3,1.44,13.3,7,22,0.207,10,49.7,1.39
,16:50:14,5,3590,2351.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:50:15,5,3590,2352.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:50:16,5,3590,2353.3,1.39,13.3,7,22,0.193,10,49.7,1.34
,16:50:17,5,3590,2354.3,1.38,13.3,7,22,0.193,10,49.7,1.34
,16:50:18,5,3590,2355.3,1.39,13.3,8,22,0.181,10,49.7,1.34
,16:50:19,5,3590,2356.3,1.41,13.3,8,22,0.183,10,49.7,1.36
,16:50:20,5,3590,2357.3,1.4,13.3,8,22,0.182,10,49.7,1.35
,16:50:21,5,3590,2358.3,1.38,13.3,7,22,0.186,10,49.7,1.34
,16:50:22,5,3590,2359.3,1.37,13.3,7,22,0.19,10,49.7,1.32
,16:50:23,5,3590,2360.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,16:50:24,5,3590,2361.3,1.39,13.3,7,22,0.208,10,49.7,1.34
,16:50:25,5,3590,2362.3,1.39,13.3,7,22,0.209,10,49.7,1.34
,16:50:26,5,3590,2363.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:50:27,5,3590,2364.3,1.4,13.3,7,22,0.195,10,49.7,1.36
,16:50:28,5,3590,2365.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:50:29,5,3590,2366.3,1.41,13.3,7,22,0.211,10,49.7,1.36
,16:50:30,5,3590,2367.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:50:31,5,3590,2368.3,1.41,13.3,7,21,0.203,10,49.7,1.36
,16:50:32,5,3590,2369.3,1.41,13.3,7,21,0.197,10,49.7,1.36
,16:50:33,5,3590,2370.3,1.42,13.3,7,21,0.198,10,49.7,1.37
,16:50:34,5,3590,2371.3,1.42,13.3,7,21,0.198,10,49.7,1.37
,16:50:35,5,3590,2372.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:50:36,5,3590,2373.3,1.44,13.3,7,22,0.194,10,49.7,1.39
,16:50:37,5,3590,2374.3,1.44,13.3,7,22,0.193,10,49.7,1.38
,16:50:38,5,3590,2375.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:50:39,5,3590,2376.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:50:40,5,3590,2377.3,1.39,13.3,7,22,0.201,10,49.7,1.34
,16:50:41,5,3590,2378.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:50:42,5,3590,2379.3,1.4,13.3,7,22,0.195,10,49.7,1.36
,16:50:43,5,3590,2380.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:50:44,5,3590,2381.3,1.41,13.3,7,22,0.204,10,49.7,1.36
,16:50:45,5,3590,2382.3,1.41,13.3,7,21,0.203,10,49.7,1.36
,16:50:46,5,3590,2383.3,1.4,13.3,7,21,0.203,10,49.7,1.35
,16:50:47,5,3590,2384.3,1.41,13.3,7,21,0.203,10,49.7,1.36
,16:50:48,5,3590,2385.3,1.42,13.3,7,21,0.205,10,49.7,1.37
,16:50:49,5,3590,2386.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:50:50,5,3590,2387.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:50:51,5,3590,2388.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:50:52,5,3590,2389.3,1.42,13.3,7,22,0.197,10,49.7,1.37
,16:50:53,5,3590,2390.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:50:54,5,3590,2391.3,1.37,13.3,7,22,0.191,10,49.7,1.32
,16:50:55,5,3590,2392.3,1.36,13.3,7,22,0.19,10,49.7,1.32
,16:50:56,5,3590,2393.3,1.37,13.3,7,22,0.184,10,49.7,1.33
,16:50:57,5,3590,2394.3,1.39,13.3,7,22,0.187,10,49.7,1.35
,16:50:58,5,3590,2395.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,16:50:59,5,3590,2396.3,1.42,13.3,7,22,0.191,10,49.7,1.37
,16:51:00,5,3590,2397.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:51:01,5,3590,2398.3,1.39,13.3,7,22,0.194,10,49.7,1.34
,16:51:02,5,3590,2399.3,1.37,13.3,7,22,0.191,10,49.7,1.33
,16:51:03,5,3590,2400.3,1.38,13.3,7,22,0.192,10,49.7,1.33
,16:51:04,5,3590,2401.3,1.4,13.3,7,22,0.194,10,49.7,1.35
,16:51:05,5,3590,2402.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:51:06,5,3590,2403.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:51:07,5,3590,2404.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,16:51:08,5,3590,2405.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:51:09,5,3590,2406.3,1.43,13.3,7,22,0.207,10,49.7,1.38
,16:51:10,5,3590,2407.3,1.42,13.3,7,22,0.205,10,49.7,1.37
,16:51:11,5,3590,2408.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,16:51:12,5,3590,2409.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:51:13,5,3590,2410.3,1.4,13.3,7,21,0.202,10,49.7,1.35
,16:51:14,5,3590,2411.3,1.4,13.3,7,22,0.202,10,49.7,1.35
,16:51:15,5,3590,2412.3,1.41,13.3,7,22,0.204,10,49.7,1.37
,16:51:16,5,3590,2413.3,1.43,13.3,7,22,0.206,10,49.7,1.38
,16:51:17,5,3590,2414.3,1.43,13.3,7,22,0.199,10,49.7,1.37
,16:51:18,5,3590,2415.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:51:19,5,3590,2416.3,1.41,13.3,7,22,0.189,10,49.7,1.36
,16:51:20,5,3590,2417.3,1.42,13.3,8,22,0.184,10,49.7,1.37
,16:51:21,5,3590,2418.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:51:22,5,3590,2419.3,1.41,13.3,7,22,0.19,10,49.7,1.36
,16:51:23,5,3590,2420.3,1.41,13.3,7,22,0.196,10,49.7,1.36
,16:51:24,5,3590,2421.3,1.42,13.3,7,22,0.204,10,49.7,1.37
,16:51:25,5,3590,2422.3,1.41,13.3,7,22,0.212,10,49.7,1.37
,16:51:26,5,3590,2423.3,1.4,13.3,7,22,0.202,10,49.7,1.34
,16:51:27,5,3590,2424.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:51:28,5,3590,2425.3,1.37,13.3,7,22,0.198,10,49.7,1.33
,16:51:29,5,3590,2426.3,1.37,13.3,7,22,0.198,10,49.7,1.32
,16:51:30,5,3590,2427.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:51:31,5,3590,2428.3,1.39,13.3,7,22,0.201,10,49.7,1.35
,16:51:32,5,3590,2429.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:51:33,5,3590,2430.3,1.42,13.3,7,22,0.198,10,49.7,1.37
,16:51:34,5,3590,2431.3,1.4,13.3,7,22,0.195,10,49.7,1.35
,16:51:35,5,3590,2432.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:51:36,5,3590,2433.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:51:37,5,3590,2434.3,1.38,13.3,7,22,0.199,10,49.7,1.33
,16:51:38,5,3590,2435.3,1.38,13.3,7,22,0.199,10,49.6,1.33
,16:51:39,5,3590,2436.3,1.39,13.3,7,22,0.2,10,49.7,1.34
,16:51:40,5,3590,2437.3,1.41,13.3,7,22,0.203,10,49.7,1.36
,16:51:41,5,3590,2438.3,1.4,13.3,7,22,0.21,10,49.7,1.35
