Data file,,DELRIN500AF_ISO10_12C_004.TSV,,,,,,,,,,
,10:47:37,4,3600,2227.7,1.05,13.3,6,12.7,0.164,10,0.1,0.98
,10:47:38,4,3600,2228.7,1.06,13.3,7,12.8,0.159,10,0.2,0.99
,10:47:39,4,3600,2229.7,1.07,13.3,7,12.8,0.16,10,0.1,1
,10:47:40,4,3600,2230.7,1.06,13.3,7,12.8,0.154,10,0.2,1
,10:47:41,4,3600,2231.7,1.06,13.3,7,12.8,0.154,10,0.1,1
,10:47:42,4,3600,2232.7,1.06,13.3,7,12.8,0.153,10,0.2,0.99
,10:47:43,4,3600,2233.7,1.06,13.3,7,12.8,0.148,10,0.2,0.99
,10:47:44,4,3600,2234.7,1.06,13.3,7,12.8,0.148,10,0.1,0.99
,10:47:45,4,3600,2235.7,1.05,13.3,7,12.9,0.152,10,0.2,0.99
,10:47:46,4,3600,2236.7,1.05,13.3,7,12.9,0.157,10,0.1,0.98
,10:47:47,4,3600,2237.7,1.04,13.3,7,12.9,0.157,10,0.2,0.98
,10:47:48,4,3600,2238.7,1.05,13.3,7,12.9,0.152,10,0.1,0.99
,10:47:49,4,3600,2239.7,1.06,13.3,7,12.9,0.159,10,0.2,0.99
,10:47:50,4,3600,2240.7,1.06,13.3,7,12.9,0.159,10,0.1,0.99
,10:47:51,4,3600,2241.7,1.06,13.3,7,12.9,0.153,10,0.1,0.99
,10:47:52,4,3600,2242.7,1.06,13.3,7,12.9,0.153,10,0.1,0.99
,10:47:53,4,3600,2243.7,1.06,13.3,7,13,0.153,10,0.2,0.99
,10:47:54,4,3600,2244.7,1.06,13.3,7,13,0.159,10,0.2,0.99
,10:47:55,4,3600,2245.7,1.05,13.3,7,13,0.158,10,0.1,0.99
,10:47:56,4,3600,2246.7,1.05,13.3,7,13,0.158,10,0.1,0.99
,10:47:57,4,3600,2247.7,1.06,13.3,7,13,0.159,10,0.2,1
,10:47:58,4,3600,2248.7,1.06,13.3,7,13,0.16,10,0.1,1
,10:47:59,4,3600,2249.7,1.07,13.3,7,13,0.16,10,0.1,1
,10:48:00,4,3600,2250.7,1.06,13.3,7,13,0.154,10,0.1,1
,10:48:01,4,3600,2251.7,1.06,13.3,7,13.1,0.148,10,0.1,1
,10:48:02,4,3600,2252.7,1.06,13.3,7,13.1,0.148,10,0.2,0.99
,10:48:03,4,3600,2253.7,1.06,13.3,7,13.1,0.153,10,0.2,0.99
,10:48:04,4,3600,2254.7,1.06,13.3,7,13.1,0.159,10,0.1,0.99
,10:48:05,4,3600,2255.7,1.06,13.3,7,13.1,0.159,10,0.2,0.99
,10:48:06,4,3600,2256.7,1.06,13.3,7,13.1,0.159,10,0.1,0.99
,10:48:07,4,3600,2257.7,1.06,13.3,7,13.1,0.153,10,0.1,0.99
,10:48:08,4,3600,2258.7,1.06,13.3,7,13.2,0.153,10,0.2,0.99
,10:48:09,4,3600,2259.7,1.06,13.3,7,13.2,0.148,10,0.1,0.99
,10:48:10,4,3600,2260.7,1.06,13.3,7,13.2,0.148,10,0.2,0.99
,10:48:11,4,3600,2261.7,1.06,13.3,7,13.2,0.147,10,0.2,0.99
,10:48:12,4,3600,2262.7,1.05,13.3,7,13.2,0.152,10,0.1,0.98
,10:48:13,4,3600,2263.7,1.04,13.3,7,13.2,0.151,10,0.2,0.98
,10:48:14,4,3600,2264.7,1.04,13.3,7,13.2,0.156,10,0.2,0.97
,10:48:15,4,3600,2265.7,1.04,13.3,7,13.2,0.157,10,0.1,0.98
,10:48:16,4,3600,2266.7,1.05,13.3,7,13.2,0.158,10,0.2,0.99
,10:48:17,4,3600,2267.7,1.06,13.3,7,13.3,0.153,10,0.2,0.99
,10:48:18,4,3600,2268.7,1.06,13.3,7,13.3,0.153,10,0.1,0.99
,10:48:19,4,3600,2269.7,1.06,13.3,7,13.3,0.153,10,0.2,0.99
,10:48:20,4,3600,2270.7,1.05,13.3,7,13.3,0.152,10,0.2,0.99
,10:48:21,4,3600,2271.7,1.04,13.3,7,13.3,0.151,10,0.1,0.98
,10:48:22,4,3600,2272.7,1.04,13.3,7,13.3,0.155,10,0.2,0.97
,10:48:23,4,3600,2273.7,1.04,13.3,7,13.3,0.156,10,0.1,0.98
,10:48:24,4,3600,2274.7,1.04,13.3,7,13.3,0.157,10,0.1,0.98
,10:48:25,4,3600,2275.7,1.05,13.3,7,13.3,0.152,10,0.2,0.99
,10:48:26,4,3600,2276.7,1.06,13.3,7,13.3,0.153,10,0.1,0.99
,10:48:27,4,3600,2277.7,1.06,13.3,7,13.4,0.154,10,0.1,1
,10:48:28,4,3600,2278.7,1.06,13.3,7,13.4,0.148,10,0.2,1
,10:48:29,4,3600,2279.7,1.05,13.3,7,13.4,0.147,10,0.1,0.99
,10:48:30,4,3600,2280.7,1.05,13.3,7,13.4,0.157,10,0.2,0.98
,10:48:31,4,3600,2281.7,1.04,13.3,7,13.4,0.156,10,0.2,0.98
,10:48:32,4,3600,2282.7,1.04,13.3,6,13.4,0.163,10,0.1,0.98
,10:48:33,4,3600,2283.7,1.05,13.3,7,13.4,0.158,10,0.2,0.99
,10:48:34,4,3600,2284.7,1.06,13.3,7,13.4,0.159,10,0.1,0.99
,10:48:35,4,3600,2285.7,1.06,13.3,7,13.4,0.16,10,0.1,1
,10:48:36,4,3600,2286.7,1.07,13.3,7,13.4,0.149,10,0.1,1
,10:48:37,4,3600,2287.7,1.06,13.3,7,13.4,0.148,10,0.1,0.99
,10:48:38,4,3600,2288.7,1.06,13.3,7,13.4,0.147,10,0.2,0.99
,10:48:39,4,3600,2289.7,1.05,13.3,7,13.4,0.157,10,0.2,0.98
,10:48:40,4,3600,2290.7,1.05,13.3,7,13.4,0.157,10,0.1,0.98
,10:48:41,4,3600,2291.7,1.05,13.3,7,13.5,0.157,10,0.2,0.99
,10:48:42,4,3600,2292.7,1.06,13.3,7,13.5,0.159,10,0.1,0.99
,10:48:43,4,3600,2293.7,1.06,13.3,7,13.5,0.153,10,0.2,0.99
,10:48:44,4,3600,2294.7,1.06,13.3,7,13.5,0.148,10,0.1,0.99
,10:48:45,4,3600,2295.7,1.06,13.3,7,13.5,0.147,10,0.1,0.99
,10:48:46,4,3600,2296.7,1.05,13.3,7,13.5,0.146,10,0.2,0.98
,10:48:47,4,3600,2297.7,1.04,13.3,7,13.5,0.15,10,0.1,0.98
,10:48:48,4,3600,2298.7,1.04,13.3,7,13.5,0.156,10,0.2,0.97
,10:48:49,4,3600,2299.7,1.04,13.3,6,13.5,0.162,10,0.2,0.97
,10:48:50,4,3600,2300.7,1.04,13.3,6,13.5,0.163,10,0.2,0.98
,10:48:51,4,3600,2301.7,1.05,13.3,7,13.5,0.157,10,0.1,0.98
,10:48:52,4,3600,2302.7,1.05,13.3,7,13.5,0.158,10,0.1,0.99
,10:48:53,4,3600,2303.7,1.06,13.3,7,13.5,0.159,10,0.1,0.99
,10:48:54,4,3600,2304.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,10:48:55,4,3600,2305.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,10:48:56,4,3600,2306.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,10:48:57,4,3600,2307.7,1.06,13.3,7,13.6,0.153,10,0.1,0.99
,10:48:58,4,3600,2308.7,1.06,13.3,7,13.6,0.148,10,0.1,1
,10:48:59,4,3600,2309.7,1.06,13.3,7,13.6,0.143,10,0.1,0.99
,10:49:00,4,3600,2310.7,1.06,13.3,7,13.6,0.148,10,0.2,0.99
,10:49:01,4,3600,2311.7,1.06,13.3,7,13.6,0.153,10,0.1,0.99
,10:49:02,4,3600,2312.7,1.05,13.3,7,13.6,0.157,10,0.2,0.98
,10:49:03,4,3600,2313.7,1.04,13.3,6,13.6,0.163,10,0.1,0.98
,10:49:04,4,3600,2314.7,1.05,13.3,6,13.6,0.164,10,0.2,0.98
,10:49:05,4,3600,2315.7,1.06,13.3,7,13.6,0.159,10,0.2,0.99
,10:49:06,4,3600,2316.7,1.06,13.3,7,13.6,0.16,10,0.2,1
,10:49:07,4,3600,2317.7,1.07,13.3,7,13.6,0.154,10,0.2,1
,10:49:08,4,3600,2318.7,1.06,13.3,7,13.6,0.16,10,0.2,1
,10:49:09,4,3600,2319.7,1.06,13.3,7,13.6,0.16,10,0.2,1
,10:49:10,4,3600,2320.7,1.06,13.3,7,13.6,0.154,10,0.1,1
,10:49:11,4,3600,2321.7,1.07,13.3,7,13.6,0.149,10,0.1,1
,10:49:12,4,3600,2322.7,1.07,13.3,7,13.6,0.144,10,0.1,1
,10:49:13,4,3600,2323.7,1.06,13.3,7,13.6,0.143,10,0.1,1
,10:49:14,4,3600,2324.7,1.06,13.3,7,13.6,0.148,10,0.2,0.99
,10:49:15,4,3600,2325.7,1.05,13.3,7,13.6,0.152,10,0.2,0.98
,10:49:16,4,3600,2326.7,1.04,13.3,7,13.6,0.156,10,0.2,0.97
,10:49:17,4,3600,2327.7,1.04,13.3,7,13.6,0.155,10,0.2,0.97
,10:49:18,4,3600,2328.7,1.04,13.3,7,13.6,0.156,10,0.1,0.97
,10:49:19,4,3600,2329.7,1.05,13.3,7,13.6,0.157,10,0.1,0.98
,10:49:20,4,3600,2330.7,1.05,13.3,7,13.6,0.158,10,0.2,0.99
,10:49:21,4,3600,2331.7,1.06,13.3,7,13.6,0.153,10,0.1,0.99
,10:49:22,4,3600,2332.7,1.06,13.3,7,13.6,0.153,10,0.1,0.99
,10:49:23,4,3600,2333.7,1.05,13.3,7,13.6,0.157,10,0.2,0.98
,10:49:24,4,3600,2334.7,1.05,13.3,7,13.6,0.157,10,0.1,0.98
,10:49:25,4,3600,2335.7,1.05,13.3,7,13.6,0.158,10,0.1,0.99
,10:49:26,4,3600,2336.7,1.06,13.3,7,13.6,0.153,10,0.2,0.99
,10:49:27,4,3600,2337.7,1.06,13.3,7,13.6,0.153,10,0.2,0.99
,10:49:28,4,3600,2338.7,1.05,13.3,7,13.6,0.152,10,0.2,0.99
,10:49:29,4,3600,2339.7,1.05,13.3,7,13.6,0.151,10,0.1,0.98
,10:49:30,4,3600,2340.7,1.04,13.3,7,13.7,0.151,10,0.1,0.98
,10:49:31,4,3600,2341.7,1.04,13.3,7,13.7,0.145,10,0.2,0.97
,10:49:32,4,3600,2342.7,1.04,13.3,7,13.7,0.15,10,0.1,0.97
,10:49:33,4,3600,2343.7,1.04,13.3,7,13.7,0.15,10,0.1,0.97
,10:49:34,4,3600,2344.7,1.04,13.3,7,13.7,0.156,10,0.2,0.97
,10:49:35,4,3600,2345.7,1.04,13.3,7,13.7,0.156,10,0.1,0.98
,10:49:36,4,3600,2346.7,1.04,13.3,6,13.7,0.163,10,0.2,0.98
,10:49:37,4,3600,2347.7,1.05,13.3,6,13.7,0.164,10,0.2,0.99
,10:49:38,4,3600,2348.7,1.06,13.3,7,13.7,0.159,10,0.1,0.99
,10:49:39,4,3600,2349.7,1.07,13.3,7,13.7,0.154,10,0.1,1
,10:49:40,4,3600,2350.7,1.07,13.3,7,13.7,0.149,10,0.1,1
,10:49:41,4,3600,2351.7,1.07,13.3,7,13.7,0.149,10,0.1,1
,10:49:42,4,3600,2352.7,1.06,13.3,7,13.7,0.153,10,0.1,0.99
,10:49:43,4,3600,2353.7,1.06,13.3,7,13.7,0.153,10,0.2,0.99
,10:49:44,4,3600,2354.7,1.05,13.3,7,13.6,0.152,10,0.2,0.99
,10:49:45,4,3600,2355.7,1.05,13.3,7,13.6,0.152,10,0.1,0.98
,10:49:46,4,3600,2356.7,1.04,13.3,7,13.6,0.151,10,0.1,0.98
,10:49:47,4,3600,2357.7,1.05,13.3,7,13.6,0.157,10,0.2,0.98
,10:49:48,4,3600,2358.7,1.05,13.3,7,13.6,0.157,10,0.2,0.98
,10:49:49,4,3600,2359.7,1.05,13.3,7,13.6,0.151,10,0.1,0.98
,10:49:50,4,3600,2360.7,1.05,13.3,7,13.6,0.146,10,0.1,0.98
,10:49:51,4,3600,2361.7,1.05,13.3,7,13.6,0.147,10,0.2,0.99
,10:49:52,4,3600,2362.7,1.05,13.3,7,13.6,0.152,10,0.2,0.98
,10:49:53,4,3600,2363.7,1.04,13.3,7,13.6,0.157,10,0.1,0.98
,10:49:54,4,3600,2364.7,1.04,13.3,7,13.6,0.156,10,0.1,0.98
,10:49:55,4,3600,2365.7,1.04,13.3,7,13.6,0.157,10,0.2,0.98
,10:49:56,4,3600,2366.7,1.05,13.3,7,13.6,0.157,10,0.2,0.98
,10:49:57,4,3600,2367.7,1.05,13.3,7,13.6,0.158,10,0.1,0.99
,10:49:58,4,3600,2368.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,10:49:59,4,3600,2369.7,1.06,13.3,7,13.6,0.159,10,0.2,0.99
,10:50:00,4,3600,2370.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,10:50:01,4,3600,2371.7,1.06,13.3,7,13.6,0.148,10,0.1,0.99
,10:50:02,4,3600,2372.7,1.06,13.3,7,13.6,0.143,10,0.1,0.99
,10:50:03,4,3600,2373.7,1.05,13.3,7,13.6,0.142,10,0.2,0.99
,10:50:04,4,3600,2374.7,1.05,13.3,7,13.6,0.146,10,0.2,0.98
,10:50:05,4,3600,2375.7,1.04,13.3,7,13.6,0.156,10,0.1,0.98
,10:50:06,4,3600,2376.7,1.04,13.3,7,13.6,0.156,10,0.1,0.97
,10:50:07,4,3600,2377.7,1.04,13.3,7,13.6,0.157,10,0.2,0.98
,10:50:08,4,3600,2378.7,1.05,13.3,7,13.6,0.158,10,0.1,0.99
,10:50:09,4,3600,2379.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,10:50:10,4,3600,2380.7,1.06,13.3,7,13.6,0.153,10,0.2,0.99
,10:50:11,4,3600,2381.7,1.05,13.3,7,13.6,0.152,10,0.1,0.99
,10:50:12,4,3600,2382.7,1.05,13.3,7,13.6,0.158,10,0.1,0.99
,10:50:13,4,3600,2383.7,1.05,13.3,7,13.6,0.158,10,0.2,0.99
,10:50:14,4,3600,2384.7,1.06,13.3,7,13.6,0.159,10,0.2,0.99
,10:50:15,4,3600,2385.7,1.06,13.3,7,13.6,0.153,10,0.2,0.99
,10:50:16,4,3600,2386.7,1.06,13.3,7,13.6,0.153,10,0.2,0.99
,10:50:17,4,3600,2387.7,1.06,13.3,7,13.6,0.153,10,0.1,1
,10:50:18,4,3600,2388.7,1.07,13.3,7,13.6,0.149,10,0.1,1
,10:50:19,4,3600,2389.7,1.07,13.3,7,13.6,0.149,10,0.1,1
,10:50:20,4,3600,2390.7,1.06,13.3,7,13.6,0.147,10,0.1,0.99
,10:50:21,4,3600,2391.7,1.05,13.3,7,13.6,0.146,10,0.2,0.98
,10:50:22,4,3600,2392.7,1.04,13.3,7,13.6,0.145,10,0.2,0.98
,10:50:23,4,3600,2393.7,1.04,13.3,7,13.5,0.15,10,0.2,0.97
,10:50:24,4,3600,2394.7,1.04,13.3,7,13.5,0.156,10,0.2,0.97
,10:50:25,4,3600,2395.7,1.04,13.3,7,13.5,0.156,10,0.2,0.97
,10:50:26,4,3600,2396.7,1.04,13.3,7,13.5,0.156,10,0.1,0.98
,10:50:27,4,3600,2397.7,1.04,13.3,7,13.5,0.157,10,0.1,0.98
,10:50:28,4,3600,2398.7,1.05,13.3,7,13.5,0.157,10,0.2,0.98
,10:50:29,4,3600,2399.7,1.05,13.3,7,13.5,0.152,10,0.1,0.99
,10:50:30,4,3600,2400.7,1.05,13.3,7,13.5,0.152,10,0.1,0.99
,10:50:31,4,3600,2401.7,1.05,13.3,7,13.5,0.152,10,0.2,0.99
,10:50:32,4,3600,2402.7,1.04,13.3,7,13.5,0.151,10,0.1,0.98
,10:50:33,4,3600,2403.7,1.04,13.3,7,13.5,0.15,10,0.2,0.98
,10:50:34,4,3600,2404.7,1.04,13.3,7,13.5,0.156,10,0.1,0.97
,10:50:35,4,3600,2405.7,1.04,13.3,7,13.5,0.155,10,0.1,0.97
,10:50:36,4,3600,2406.7,1.04,13.3,7,13.5,0.155,10,0.1,0.97
,10:50:37,4,3600,2407.7,1.04,13.3,7,13.5,0.156,10,0.2,0.98
,10:50:38,4,3600,2408.7,1.05,13.3,7,13.5,0.157,10,0.2,0.99
,10:50:39,4,3600,2409.7,1.05,13.3,7,13.5,0.158,10,0.1,0.99
,10:50:40,4,3600,2410.7,1.05,13.3,7,13.5,0.152,10,0.1,0.99
,10:50:41,4,3600,2411.7,1.05,13.3,7,13.4,0.158,10,0.2,0.99
,10:50:42,4,3600,2412.7,1.05,13.3,7,13.4,0.158,10,0.2,0.99
,10:50:43,4,3600,2413.7,1.05,13.3,7,13.4,0.158,10,0.1,0.99
,10:50:44,4,3600,2414.7,1.06,13.3,7,13.4,0.159,10,0.1,0.99
,10:50:45,4,3600,2415.7,1.06,13.3,7,13.4,0.159,10,0.1,0.99
,10:50:46,4,3600,2416.7,1.06,13.3,7,13.4,0.153,10,0.1,0.99
,10:50:47,4,3600,2417.7,1.06,13.3,7,13.4,0.153,10,0.1,0.99
,10:50:48,4,3600,2418.7,1.05,13.3,7,13.4,0.152,10,0.1,0.99
,10:50:49,4,3600,2419.7,1.05,13.3,7,13.4,0.152,10,0.1,0.99
,10:50:50,4,3600,2420.7,1.05,13.3,7,13.4,0.141,10,0.1,0.99
,10:50:51,4,3600,2421.7,1.05,13.3,7,13.4,0.141,10,0.1,0.99
,10:50:52,4,3600,2422.7,1.04,13.3,7,13.4,0.14,10,0.1,0.98
,10:50:53,4,3600,2423.7,1.04,13.3,7,13.4,0.14,10,0.1,0.98
,10:50:54,4,3600,2424.7,1.03,13.3,7,13.4,0.144,10,0.1,0.97
,10:50:55,4,3600,2425.7,1.03,13.3,7,13.4,0.144,10,0.2,0.97
,10:50:56,4,3600,2426.7,1.02,13.3,7,13.3,0.143,10,0.1,0.96
,10:50:57,4,3600,2427.7,1.01,13.3,7,13.3,0.146,10,0.1,0.95
,10:50:58,4,3600,2428.7,1.01,13.3,7,13.3,0.146,10,0.1,0.94
,10:50:59,4,3600,2429.7,1,13.3,7,13.3,0.145,10,0.1,0.94
,10:51:00,4,3600,2430.7,1,13.3,7,13.3,0.145,10,0.2,0.94
,10:51:01,4,3600,2431.7,1,13.3,7,13.3,0.145,10,0.1,0.94
,10:51:02,4,3600,2432.7,1,13.3,7,13.3,0.145,10,0.1,0.94
,10:51:03,4,3600,2433.7,1,13.3,6,13.3,0.156,10,0.1,0.94
,10:51:04,4,3600,2434.7,1,13.3,6,13.3,0.156,10,0.1,0.94
,10:51:05,4,3600,2435.7,1.01,13.3,7,13.3,0.152,10,0.1,0.95
,10:51:06,4,3600,2436.7,1.02,13.3,7,13.3,0.153,10,0.2,0.96
,10:51:07,4,3600,2437.7,1.03,13.3,6,13.3,0.16,10,0.1,0.96
,10:51:08,4,3600,2438.7,1.03,13.3,7,13.2,0.155,10,0.2,0.97
,10:51:09,4,3600,2439.7,1.03,13.3,7,13.2,0.155,10,0.2,0.97
,10:51:10,4,3600,2440.7,1.04,13.3,7,13.2,0.155,10,0.2,0.97
,10:51:11,4,3600,2441.7,1.03,13.3,7,13.2,0.155,10,0.1,0.97
,10:51:12,4,3600,2442.7,1.03,13.3,7,13.2,0.155,10,0.1,0.97
,10:51:13,4,3600,2443.7,1.03,13.3,7,13.2,0.155,10,0.2,0.97
,10:51:14,4,3600,2444.7,1.03,13.3,7,13.2,0.155,10,0.1,0.96
,10:51:15,4,3600,2445.7,1.03,13.3,7,13.2,0.155,10,0.2,0.97
,10:51:16,4,3600,2446.7,1.03,13.3,7,13.2,0.155,10,0.1,0.97
,10:51:17,4,3600,2447.7,1.04,13.3,7,13.2,0.156,10,0.2,0.97
,10:51:18,4,3600,2448.7,1.04,13.3,7,13.2,0.157,10,0.1,0.98
,10:51:19,4,3600,2449.7,1.05,13.3,7,13.2,0.151,10,0.2,0.98
,10:51:20,4,3600,2450.7,1.04,13.3,7,13.2,0.151,10,0.2,0.98
,10:51:21,4,3600,2451.7,1.04,13.3,7,13.1,0.156,10,0.1,0.97
,10:51:22,4,3600,2452.7,1.04,13.3,7,13.1,0.156,10,0.2,0.97
,10:51:23,4,3600,2453.7,1.04,13.3,7,13.1,0.15,10,0.1,0.98
,10:51:24,4,3600,2454.7,1.04,13.3,7,13.1,0.151,10,0.2,0.98
,10:51:25,4,3600,2455.7,1.04,13.3,7,13.1,0.145,10,0.1,0.98
,10:51:26,4,3600,2456.7,1.04,13.3,7,13.1,0.15,10,0.2,0.97
,10:51:27,4,3600,2457.7,1.03,13.3,7,13.1,0.155,10,0.2,0.97
,10:51:28,4,3600,2458.7,1.03,13.3,6,13.1,0.161,10,0.2,0.97
,10:51:29,4,3600,2459.7,1.04,13.3,7,13.1,0.156,10,0.1,0.97
,10:51:30,4,3600,2460.7,1.05,13.3,7,13.1,0.151,10,0.2,0.98
,10:51:31,4,3600,2461.7,1.05,13.3,7,13.1,0.152,10,0.1,0.98
,10:51:32,4,3600,2462.7,1.05,13.3,7,13.1,0.152,10,0.1,0.99
,10:51:33,4,3600,2463.7,1.05,13.3,7,13.1,0.152,10,0.1,0.99
,10:51:34,4,3600,2464.7,1.05,13.3,7,13.1,0.152,10,0.1,0.99
,10:51:35,4,3600,2465.7,1.05,13.3,7,13,0.152,10,0.1,0.99
,10:51:36,4,3600,2466.7,1.05,13.3,7,13,0.158,10,0.1,0.99
,10:51:37,4,3600,2467.7,1.05,13.3,7,13,0.157,10,0.2,0.98
,10:51:38,4,3600,2468.7,1.05,13.3,7,13,0.151,10,0.1,0.98
,10:51:39,4,3600,2469.7,1.05,13.3,7,13,0.152,10,0.1,0.98
,10:51:40,4,3600,2470.7,1.05,13.3,7,13,0.151,10,0.1,0.98
,10:51:41,4,3600,2471.7,1.04,13.3,7,13,0.151,10,0.1,0.98
,10:51:42,4,3600,2472.7,1.04,13.3,7,13,0.157,10,0.2,0.98
,10:51:43,4,3600,2473.7,1.04,13.3,7,13,0.151,10,0.2,0.98
,10:51:44,4,3600,2474.7,1.04,13.3,7,12.9,0.151,10,0.1,0.98
,10:51:45,4,3600,2475.7,1.04,13.3,7,12.9,0.156,10,0.1,0.98
,10:51:46,4,3600,2476.7,1.04,13.3,7,12.9,0.156,10,0.1,0.97
,10:51:47,4,3600,2477.7,1.04,13.3,7,12.9,0.15,10,0.2,0.97
,10:51:48,4,3600,2478.7,1.04,13.3,7,12.9,0.15,10,0.1,0.97
,10:51:49,4,3600,2479.7,1.04,13.3,7,12.9,0.15,10,0.1,0.98
,10:51:50,4,3600,2480.7,1.05,13.3,7,12.9,0.157,10,0.1,0.98
,10:51:51,4,3600,2481.7,1.05,13.3,7,12.9,0.157,10,0.1,0.98
,10:51:52,4,3600,2482.7,1.05,13.3,7,12.9,0.158,10,0.2,0.99
,10:51:53,4,3600,2483.7,1.06,13.3,7,12.9,0.159,10,0.2,0.99
,10:51:54,4,3600,2484.7,1.06,13.3,7,12.9,0.159,10,0.1,0.99
,10:51:55,4,3600,2485.7,1.05,13.3,7,12.8,0.152,10,0.2,0.99
,10:51:56,4,3600,2486.7,1.06,13.3,7,12.8,0.153,10,0.1,0.99
,10:51:57,4,3600,2487.7,1.06,13.3,7,12.8,0.147,10,0.1,0.99
,10:51:58,4,3600,2488.7,1.05,13.3,7,12.8,0.146,10,0.1,0.98
,10:51:59,4,3600,2489.7,1.04,13.3,7,12.8,0.14,10,0.1,0.98
,10:52:00,4,3600,2490.7,1.04,13.3,7,12.8,0.14,10,0.1,0.98
,10:52:01,4,3600,2491.7,1.05,13.3,7,12.8,0.146,10,0.1,0.98
,10:52:02,4,3600,2492.7,1.05,13.3,7,12.8,0.146,10,0.1,0.98
,10:52:03,4,3600,2493.7,1.04,13.3,7,12.8,0.151,10,0.1,0.98
,10:52:04,4,3600,2494.7,1.04,13.3,7,12.8,0.15,10,0.1,0.97
,10:52:05,4,3600,2495.7,1.04,13.3,7,12.7,0.155,10,0.1,0.97
,10:52:06,4,3600,2496.7,1.03,13.3,7,12.7,0.155,10,0.1,0.97
,10:52:07,4,3600,2497.7,1.03,13.3,7,12.7,0.154,10,0.1,0.96
,10:52:08,4,3600,2498.7,1.03,13.3,7,12.7,0.154,10,0.2,0.96
,10:52:09,4,3600,2499.7,1.04,13.3,7,12.7,0.155,10,0.2,0.97
,10:52:10,4,3600,2500.7,1.04,13.3,7,12.7,0.157,10,0.1,0.98
,10:52:11,4,3600,2501.7,1.05,13.3,7,12.7,0.157,10,0.2,0.98
,10:52:12,4,3600,2502.7,1.05,13.3,7,12.7,0.157,10,0.2,0.98
,10:52:13,4,3600,2503.7,1.05,13.3,7,12.7,0.157,10,0.2,0.98
,10:52:14,4,3600,2504.7,1.05,13.3,7,12.7,0.158,10,0.2,0.99
,10:52:15,4,3600,2505.7,1.05,13.3,7,12.6,0.158,10,0.2,0.99
,10:52:16,4,3600,2506.7,1.05,13.3,7,12.6,0.152,10,0.2,0.99
,10:52:17,4,3600,2507.7,1.05,13.3,7,12.6,0.152,10,0.1,0.99
,10:52:18,4,3600,2508.7,1.05,13.3,7,12.6,0.152,10,0.1,0.99
,10:52:19,4,3600,2509.7,1.05,13.3,7,12.6,0.152,10,0.1,0.99
,10:52:20,4,3600,2510.7,1.05,13.3,7,12.6,0.151,10,0.2,0.98
,10:52:21,4,3600,2511.7,1.04,13.3,7,12.6,0.156,10,0.1,0.98
,10:52:22,4,3600,2512.7,1.04,13.3,7,12.6,0.156,10,0.1,0.97
,10:52:23,4,3600,2513.7,1.04,13.3,7,12.6,0.15,10,0.2,0.98
,10:52:24,4,3600,2514.7,1.05,13.3,7,12.5,0.151,10,0.1,0.98
,10:52:25,4,3600,2515.7,1.05,13.3,7,12.5,0.151,10,0.2,0.98
,10:52:26,4,3600,2516.7,1.05,13.3,7,12.5,0.152,10,0.2,0.98
,10:52:27,4,3600,2517.7,1.05,13.3,7,12.5,0.146,10,0.1,0.98
,10:52:28,4,3600,2518.7,1.05,13.3,7,12.5,0.141,10,0.1,0.98
,10:52:29,4,3600,2519.7,1.04,13.3,7,12.5,0.14,10,0.1,0.98
,10:52:30,4,3600,2520.7,1.03,13.3,7,12.5,0.144,10,0.1,0.97
,10:52:31,4,3600,2521.7,1.03,13.3,7,12.5,0.149,10,0.1,0.96
,10:52:32,4,3600,2522.7,1.03,13.3,7,12.5,0.149,10,0.1,0.96
,10:52:33,4,3600,2523.7,1.03,13.3,7,12.4,0.154,10,0.2,0.96
,10:52:34,4,3600,2524.7,1.03,13.3,7,12.4,0.154,10,0.2,0.96
,10:52:35,4,3600,2525.7,1.02,13.3,7,12.4,0.154,10,0.1,0.96
,10:52:36,4,3600,2526.7,1.03,13.3,7,12.4,0.154,10,0.1,0.96
,10:52:37,4,3600,2527.7,1.03,13.3,6,12.4,0.161,10,0.1,0.97
,10:52:38,4,3600,2528.7,1.04,13.3,7,12.4,0.155,10,0.2,0.97
,10:52:39,4,3600,2529.7,1.04,13.3,7,12.4,0.156,10,0.1,0.97
,10:52:40,4,3600,2530.7,1.04,13.3,7,12.4,0.156,10,0.1,0.98
,10:52:41,4,3600,2531.7,1.04,13.3,7,12.4,0.15,10,0.2,0.98
,10:52:42,4,3600,2532.7,1.04,13.3,7,12.3,0.151,10,0.2,0.98
,10:52:43,4,3600,2533.7,1.04,13.3,7,12.3,0.151,10,0.1,0.98
,10:52:44,4,3600,2534.7,1.04,13.3,7,12.3,0.156,10,0.2,0.98
,10:52:45,4,3600,2535.7,1.04,13.3,7,12.3,0.156,10,0.2,0.97
,10:52:46,4,3600,2536.7,1.04,13.3,7,12.3,0.156,10,0.2,0.97
,10:52:47,4,3600,2537.7,1.04,13.3,7,12.3,0.156,10,0.1,0.98
,10:52:48,4,3600,2538.7,1.04,13.3,7,12.3,0.157,10,0.2,0.98
