Data file,,RA0.3_HEF_12C_002_45MINS.TSV,,,,,,,,,,
,12:31:26,4,2700,1800.7,1.35,13.3,9,13,0.151,10,0.3,1.27
,12:31:27,4,2700,1801.7,1.35,13.3,9,13,0.147,10,0.3,1.27
,12:31:28,4,2700,1802.7,1.35,13.3,9,13.1,0.15,10,0.3,1.26
,12:31:29,4,2700,1803.7,1.34,13.3,9,13.1,0.15,10,0.3,1.26
,12:31:30,4,2700,1804.7,1.34,13.3,9,13.1,0.154,10,0.3,1.26
,12:31:31,4,2700,1805.7,1.35,13.3,9,13.1,0.15,10,0.3,1.26
,12:31:32,4,2700,1806.7,1.35,13.3,9,13.1,0.151,10,0.3,1.27
,12:31:33,4,2700,1807.7,1.35,13.3,9,13.1,0.151,10,0.3,1.27
,12:31:34,4,2700,1808.7,1.35,13.3,9,13.1,0.151,10,0.3,1.27
,12:31:35,4,2700,1809.7,1.36,13.3,9,13.2,0.151,10,0.3,1.27
,12:31:36,4,2700,1810.7,1.36,13.3,9,13.2,0.151,10,0.3,1.27
,12:31:37,4,2700,1811.7,1.36,13.3,9,13.2,0.151,10,0.3,1.27
,12:31:38,4,2700,1812.7,1.35,13.3,9,13.2,0.151,10,0.3,1.27
,12:31:39,4,2700,1813.7,1.35,13.3,9,13.2,0.151,10,0.3,1.27
,12:31:40,4,2700,1814.7,1.35,13.3,9,13.2,0.151,10,0.3,1.27
,12:31:41,4,2700,1815.7,1.36,13.3,9,13.2,0.151,10,0.3,1.27
,12:31:42,4,2700,1816.7,1.36,13.3,9,13.2,0.147,10,0.3,1.27
,12:31:43,4,2700,1817.7,1.36,13.3,9,13.2,0.147,10,0.3,1.27
,12:31:44,4,2700,1818.7,1.36,13.3,9,13.2,0.152,10,0.3,1.28
,12:31:45,4,2700,1819.7,1.36,13.3,9,13.2,0.147,10,0.3,1.27
,12:31:46,4,2700,1820.7,1.36,13.3,9,13.2,0.147,10,0.3,1.27
,12:31:47,4,2700,1821.7,1.35,13.3,9,13.2,0.146,10,0.3,1.26
,12:31:48,4,2700,1822.7,1.34,13.3,9,13.2,0.145,10,0.3,1.26
,12:31:49,4,2700,1823.7,1.34,13.3,9,13.3,0.149,10,0.3,1.25
,12:31:50,4,2700,1824.7,1.34,13.3,9,13.3,0.149,10,0.3,1.26
,12:31:51,4,2700,1825.7,1.35,13.3,9,13.3,0.15,10,0.3,1.26
,12:31:52,4,2700,1826.7,1.35,13.3,9,13.3,0.151,10,0.3,1.27
,12:31:53,4,2700,1827.7,1.36,13.3,9,13.3,0.151,10,0.3,1.27
,12:31:54,4,2700,1828.7,1.36,13.3,9,13.3,0.152,10,0.3,1.28
,12:31:55,4,2700,1829.7,1.37,13.3,9,13.3,0.148,10,0.3,1.28
,12:31:56,4,2700,1830.7,1.36,13.3,9,13.3,0.148,10,0.3,1.27
,12:31:57,4,2700,1831.7,1.35,13.3,9,13.3,0.151,10,0.3,1.27
,12:31:58,4,2700,1832.7,1.35,13.3,9,13.3,0.15,10,0.3,1.26
,12:31:59,4,2700,1833.7,1.35,13.3,9,13.3,0.15,10,0.3,1.26
,12:32:00,4,2700,1834.7,1.35,13.3,9,13.3,0.147,10,0.3,1.27
,12:32:01,4,2700,1835.7,1.36,13.3,9,13.3,0.147,10,0.3,1.27
,12:32:02,4,2700,1836.7,1.36,13.3,9,13.3,0.151,10,0.3,1.27
,12:32:03,4,2700,1837.7,1.35,13.3,9,13.3,0.151,10,0.3,1.27
,12:32:04,4,2700,1838.7,1.35,13.3,9,13.3,0.151,10,0.3,1.27
,12:32:05,4,2700,1839.7,1.35,13.3,9,13.3,0.151,10,0.3,1.27
,12:32:06,4,2700,1840.7,1.35,13.3,9,13.3,0.15,10,0.3,1.26
,12:32:07,4,2700,1841.7,1.34,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:08,4,2700,1842.7,1.33,13.3,9,13.4,0.148,10,0.3,1.25
,12:32:09,4,2700,1843.7,1.33,13.3,9,13.4,0.144,10,0.3,1.25
,12:32:10,4,2700,1844.7,1.33,13.3,9,13.4,0.144,10,0.3,1.25
,12:32:11,4,2700,1845.7,1.33,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:12,4,2700,1846.7,1.34,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:13,4,2700,1847.7,1.34,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:14,4,2700,1848.7,1.33,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:15,4,2700,1849.7,1.33,13.3,9,13.4,0.148,10,0.3,1.24
,12:32:16,4,2700,1850.7,1.33,13.3,9,13.4,0.144,10,0.3,1.24
,12:32:17,4,2700,1851.7,1.33,13.3,9,13.4,0.148,10,0.3,1.24
,12:32:18,4,2700,1852.7,1.32,13.3,9,13.4,0.143,10,0.3,1.24
,12:32:19,4,2700,1853.7,1.32,13.3,9,13.4,0.147,10,0.3,1.23
,12:32:20,4,2700,1854.7,1.31,13.3,9,13.4,0.147,10,0.3,1.23
,12:32:21,4,2700,1855.7,1.32,13.3,9,13.4,0.151,10,0.3,1.24
,12:32:22,4,2700,1856.7,1.33,13.3,9,13.4,0.148,10,0.3,1.24
,12:32:23,4,2700,1857.7,1.33,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:24,4,2700,1858.7,1.34,13.3,9,13.4,0.145,10,0.3,1.25
,12:32:25,4,2700,1859.7,1.34,13.3,9,13.4,0.149,10,0.3,1.26
,12:32:26,4,2700,1860.7,1.34,13.3,9,13.4,0.15,10,0.3,1.26
,12:32:27,4,2700,1861.7,1.35,13.3,9,13.4,0.151,10,0.3,1.27
,12:32:28,4,2700,1862.7,1.35,13.3,9,13.4,0.147,10,0.3,1.27
,12:32:29,4,2700,1863.7,1.35,13.3,9,13.4,0.147,10,0.3,1.27
,12:32:30,4,2700,1864.7,1.35,13.3,9,13.4,0.15,10,0.3,1.26
,12:32:31,4,2700,1865.7,1.34,13.3,9,13.4,0.149,10,0.3,1.26
,12:32:32,4,2700,1866.7,1.34,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:33,4,2700,1867.7,1.34,13.3,9,13.4,0.145,10,0.3,1.25
,12:32:34,4,2700,1868.7,1.34,13.3,9,13.4,0.149,10,0.3,1.25
,12:32:35,4,2700,1869.7,1.33,13.3,9,13.4,0.148,10,0.3,1.24
,12:32:36,4,2700,1870.7,1.32,13.3,9,13.4,0.147,10,0.3,1.24
,12:32:37,4,2700,1871.7,1.32,13.3,9,13.4,0.143,10,0.3,1.24
,12:32:38,4,2700,1872.7,1.32,13.3,9,13.4,0.147,10,0.3,1.24
,12:32:39,4,2700,1873.7,1.33,13.3,9,13.4,0.148,10,0.3,1.24
,12:32:40,4,2700,1874.7,1.33,13.3,9,13.4,0.148,10,0.3,1.24
,12:32:41,4,2700,1875.7,1.33,13.3,9,13.4,0.148,10,0.3,1.25
,12:32:42,4,2700,1876.7,1.33,13.3,9,13.4,0.148,10,0.3,1.25
,12:32:43,4,2700,1877.7,1.32,13.3,9,13.4,0.147,10,0.3,1.24
,12:32:44,4,2700,1878.7,1.32,13.3,9,13.4,0.143,10,0.3,1.24
,12:32:45,4,2700,1879.7,1.32,13.3,9,13.4,0.147,10,0.3,1.24
,12:32:46,4,2700,1880.7,1.32,13.3,9,13.4,0.143,10,0.3,1.24
,12:32:47,4,2700,1881.7,1.32,13.3,9,13.4,0.147,10,0.3,1.23
,12:32:48,4,2700,1882.7,1.31,13.3,9,13.4,0.142,10,0.3,1.23
,12:32:49,4,2700,1883.7,1.31,13.3,9,13.4,0.146,10,0.3,1.23
,12:32:50,4,2700,1884.7,1.31,13.3,9,13.4,0.147,10,0.3,1.23
,12:32:51,4,2700,1885.7,1.32,13.3,9,13.4,0.147,10,0.3,1.23
,12:32:52,4,2700,1886.7,1.32,13.3,9,13.4,0.143,10,0.3,1.23
,12:32:53,4,2700,1887.7,1.31,13.3,9,13.4,0.142,10,0.3,1.23
,12:32:54,4,2700,1888.7,1.31,13.3,9,13.4,0.146,10,0.3,1.22
,12:32:55,4,2700,1889.7,1.31,13.3,9,13.4,0.142,10,0.3,1.23
,12:32:56,4,2700,1890.7,1.31,13.3,9,13.4,0.142,10,0.3,1.23
,12:32:57,4,2700,1891.7,1.31,13.3,9,13.3,0.142,10,0.3,1.23
,12:32:58,4,2700,1892.7,1.3,13.3,9,13.3,0.141,10,0.3,1.22
,12:32:59,4,2700,1893.7,1.3,13.3,9,13.3,0.141,10,0.3,1.22
,12:33:00,4,2700,1894.7,1.31,13.3,9,13.3,0.142,10,0.3,1.22
,12:33:01,4,2700,1895.7,1.3,13.3,9,13.3,0.141,10,0.3,1.22
,12:33:02,4,2700,1896.7,1.31,13.3,9,13.3,0.142,10,0.3,1.22
,12:33:03,4,2700,1897.7,1.31,13.3,9,13.3,0.142,10,0.3,1.22
,12:33:04,4,2700,1898.7,1.31,13.3,9,13.3,0.142,10,0.3,1.22
,12:33:05,4,2700,1899.7,1.3,13.3,9,13.3,0.145,10,0.3,1.21
,12:33:06,4,2700,1900.7,1.29,13.3,9,13.3,0.143,10,0.3,1.2
,12:33:07,4,2700,1901.7,1.28,13.3,9,13.3,0.147,10,0.3,1.2
,12:33:08,4,2700,1902.7,1.28,13.3,9,13.3,0.147,10,0.3,1.2
,12:33:09,4,2700,1903.7,1.28,13.3,9,13.3,0.147,10,0.3,1.2
,12:33:10,4,2700,1904.7,1.28,13.3,9,13.3,0.147,10,0.3,1.2
,12:33:11,4,2700,1905.7,1.29,13.3,9,13.3,0.148,10,0.3,1.2
,12:33:12,4,2700,1906.7,1.29,13.3,9,13.3,0.144,10,0.3,1.21
,12:33:13,4,2700,1907.7,1.29,13.3,9,13.3,0.144,10,0.3,1.21
,12:33:14,4,2700,1908.7,1.3,13.3,9,13.3,0.149,10,0.3,1.22
,12:33:15,4,2700,1909.7,1.3,13.3,9,13.3,0.149,10,0.3,1.22
,12:33:16,4,2700,1910.7,1.3,13.3,9,13.3,0.145,10,0.3,1.22
,12:33:17,4,2700,1911.7,1.3,13.3,9,13.2,0.145,10,0.3,1.22
,12:33:18,4,2700,1912.7,1.3,13.3,9,13.2,0.15,10,0.3,1.22
,12:33:19,4,2700,1913.7,1.3,13.3,9,13.2,0.15,10,0.3,1.22
,12:33:20,4,2700,1914.7,1.31,13.3,9,13.2,0.146,10,0.3,1.22
,12:33:21,4,2700,1915.7,1.3,13.3,9,13.2,0.141,10,0.3,1.22
,12:33:22,4,2700,1916.7,1.3,13.3,9,13.2,0.141,10,0.3,1.22
,12:33:23,4,2700,1917.7,1.3,13.3,9,13.2,0.141,10,0.3,1.22
,12:33:24,4,2700,1918.7,1.3,13.3,9,13.2,0.141,10,0.3,1.22
,12:33:25,4,2700,1919.7,1.31,13.3,9,13.2,0.142,10,0.3,1.23
,12:33:26,4,2700,1920.7,1.31,13.3,9,13.2,0.142,10,0.3,1.23
,12:33:27,4,2700,1921.7,1.31,13.3,9,13.2,0.146,10,0.3,1.23
,12:33:28,4,2700,1922.7,1.31,13.3,9,13.2,0.146,10,0.3,1.23
,12:33:29,4,2700,1923.7,1.31,13.3,9,13.2,0.147,10,0.3,1.23
,12:33:30,4,2700,1924.7,1.32,13.3,9,13.2,0.143,10,0.3,1.24
,12:33:31,4,2700,1925.7,1.32,13.3,9,13.2,0.147,10,0.3,1.23
,12:33:32,4,2700,1926.7,1.31,13.3,9,13.2,0.146,10,0.3,1.23
,12:33:33,4,2700,1927.7,1.3,13.3,9,13.1,0.145,10,0.3,1.22
,12:33:34,4,2700,1928.7,1.3,13.3,9,13.1,0.149,10,0.3,1.22
,12:33:35,4,2700,1929.7,1.3,13.3,9,13.1,0.145,10,0.3,1.22
,12:33:36,4,2700,1930.7,1.3,13.3,9,13.1,0.145,10,0.3,1.22
,12:33:37,4,2700,1931.7,1.31,13.3,9,13.1,0.146,10,0.3,1.23
,12:33:38,4,2700,1932.7,1.31,13.3,9,13.1,0.146,10,0.3,1.23
,12:33:39,4,2700,1933.7,1.32,13.3,9,13.1,0.147,10,0.3,1.23
,12:33:40,4,2700,1934.7,1.32,13.3,9,13.1,0.143,10,0.3,1.24
,12:33:41,4,2700,1935.7,1.32,13.3,9,13.1,0.147,10,0.3,1.24
,12:33:42,4,2700,1936.7,1.33,13.3,9,13.1,0.148,10,0.3,1.25
,12:33:43,4,2700,1937.7,1.33,13.3,9,13.1,0.149,10,0.3,1.25
,12:33:44,4,2700,1938.7,1.34,13.3,9,13.1,0.145,10,0.3,1.25
,12:33:45,4,2700,1939.7,1.33,13.3,9,13.1,0.148,10,0.3,1.24
,12:33:46,4,2700,1940.7,1.32,13.3,9,13,0.147,10,0.3,1.24
,12:33:47,4,2700,1941.7,1.32,13.3,9,13,0.147,10,0.3,1.24
,12:33:48,4,2700,1942.7,1.32,13.3,9,13,0.147,10,0.3,1.24
,12:33:49,4,2700,1943.7,1.32,13.3,9,13,0.147,10,0.3,1.24
,12:33:50,4,2700,1944.7,1.32,13.3,9,13,0.143,10,0.3,1.24
,12:33:51,4,2700,1945.7,1.31,13.3,9,13,0.139,10,0.3,1.23
,12:33:52,4,2700,1946.7,1.31,13.3,10,13,0.134,10,0.3,1.23
,12:33:53,4,2700,1947.7,1.3,13.3,10,13,0.134,10,0.3,1.22
,12:33:54,4,2700,1948.7,1.3,13.3,9,13,0.137,10,0.3,1.22
,12:33:55,4,2700,1949.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:33:56,4,2700,1950.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:33:57,4,2700,1951.7,1.29,13.3,9,12.9,0.143,10,0.3,1.2
,12:33:58,4,2700,1952.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:33:59,4,2700,1953.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:34:00,4,2700,1954.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:34:01,4,2700,1955.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:34:02,4,2700,1956.7,1.29,13.3,9,12.9,0.143,10,0.3,1.2
,12:34:03,4,2700,1957.7,1.29,13.3,9,12.9,0.143,10,0.3,1.2
,12:34:04,4,2700,1958.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:34:05,4,2700,1959.7,1.3,13.3,9,12.9,0.145,10,0.3,1.21
,12:34:06,4,2700,1960.7,1.3,13.3,9,12.9,0.145,10,0.3,1.22
,12:34:07,4,2700,1961.7,1.29,13.3,9,12.9,0.144,10,0.3,1.21
,12:34:08,4,2700,1962.7,1.29,13.3,9,12.8,0.144,10,0.3,1.21
,12:34:09,4,2700,1963.7,1.29,13.3,9,12.8,0.144,10,0.3,1.21
,12:34:10,4,2700,1964.7,1.29,13.3,9,12.8,0.144,10,0.3,1.21
,12:34:11,4,2700,1965.7,1.3,13.3,9,12.8,0.145,10,0.3,1.21
,12:34:12,4,2700,1966.7,1.3,13.3,9,12.8,0.145,10,0.3,1.22
,12:34:13,4,2700,1967.7,1.3,13.3,9,12.8,0.141,10,0.3,1.22
,12:34:14,4,2700,1968.7,1.31,13.3,9,12.8,0.146,10,0.3,1.23
,12:34:15,4,2700,1969.7,1.31,13.3,9,12.8,0.142,10,0.3,1.23
,12:34:16,4,2700,1970.7,1.31,13.3,9,12.7,0.142,10,0.3,1.23
,12:34:17,4,2700,1971.7,1.31,13.3,9,12.7,0.142,10,0.3,1.23
,12:34:18,4,2700,1972.7,1.31,13.3,9,12.7,0.142,10,0.3,1.23
,12:34:19,4,2700,1973.7,1.3,13.3,9,12.7,0.141,10,0.3,1.22
,12:34:20,4,2700,1974.7,1.29,13.3,9,12.7,0.136,10,0.3,1.2
,12:34:21,4,2700,1975.7,1.28,13.3,9,12.7,0.135,10,0.3,1.2
,12:34:22,4,2700,1976.7,1.27,13.3,9,12.7,0.134,10,0.3,1.19
,12:34:23,4,2700,1977.7,1.27,13.3,9,12.7,0.134,10,0.3,1.19
,12:34:24,4,2700,1978.7,1.27,13.3,9,12.7,0.137,10,0.3,1.19
,12:34:25,4,2700,1979.7,1.26,13.3,9,12.7,0.141,10,0.3,1.18
,12:34:26,4,2700,1980.7,1.25,13.3,9,12.7,0.143,10,0.3,1.17
,12:34:27,4,2700,1981.7,1.24,13.3,9,12.6,0.142,10,0.3,1.15
,12:34:28,4,2700,1982.7,1.23,13.3,9,12.6,0.141,10,0.3,1.15
,12:34:29,4,2700,1983.7,1.24,13.3,9,12.6,0.142,10,0.3,1.16
,12:34:30,4,2700,1984.7,1.24,13.3,9,12.6,0.143,10,0.3,1.16
,12:34:31,4,2700,1985.7,1.24,13.3,9,12.6,0.138,10,0.3,1.16
,12:34:32,4,2700,1986.7,1.24,13.3,9,12.6,0.138,10,0.3,1.16
,12:34:33,4,2700,1987.7,1.24,13.3,9,12.6,0.138,10,0.3,1.16
,12:34:34,4,2700,1988.7,1.24,13.3,9,12.5,0.138,10,0.3,1.16
,12:34:35,4,2700,1989.7,1.25,13.3,9,12.5,0.139,10,0.3,1.17
,12:34:36,4,2700,1990.7,1.25,13.3,9,12.5,0.143,10,0.3,1.17
,12:34:37,4,2700,1991.7,1.25,13.3,9,12.5,0.144,10,0.3,1.17
,12:34:38,4,2700,1992.7,1.26,13.3,9,12.5,0.144,10,0.3,1.18
,12:34:39,4,2700,1993.7,1.27,13.3,9,12.5,0.141,10,0.3,1.19
,12:34:40,4,2700,1994.7,1.28,13.3,9,12.5,0.138,10,0.3,1.2
,12:34:41,4,2700,1995.7,1.28,13.3,9,12.5,0.139,10,0.3,1.2
,12:34:42,4,2700,1996.7,1.28,13.3,9,12.5,0.139,10,0.3,1.2
,12:34:43,4,2700,1997.7,1.28,13.3,9,12.5,0.143,10,0.3,1.2
,12:34:44,4,2700,1998.7,1.28,13.3,9,12.4,0.143,10,0.3,1.2
,12:34:45,4,2700,1999.7,1.28,13.3,9,12.4,0.143,10,0.3,1.2
,12:34:46,4,2700,2000.7,1.28,13.3,9,12.4,0.139,10,0.3,1.2
,12:34:47,4,2700,2001.7,1.28,13.3,9,12.4,0.142,10,0.3,1.2
,12:34:48,4,2700,2002.7,1.27,13.3,9,12.4,0.142,10,0.3,1.2
,12:34:49,4,2700,2003.7,1.28,13.3,9,12.4,0.143,10,0.3,1.2
,12:34:50,4,2700,2004.7,1.28,13.3,9,12.4,0.135,10,0.3,1.2
,12:34:51,4,2700,2005.7,1.28,13.3,9,12.3,0.135,10,0.3,1.2
,12:34:52,4,2700,2006.7,1.28,13.3,9,12.3,0.135,10,0.3,1.2
,12:34:53,4,2700,2007.7,1.28,13.3,10,12.3,0.132,10,0.3,1.2
,12:34:54,4,2700,2008.7,1.28,13.3,10,12.3,0.132,10,0.3,1.2
,12:34:55,4,2700,2009.7,1.28,13.3,10,12.3,0.132,10,0.3,1.2
,12:34:56,4,2700,2010.7,1.28,13.3,9,12.3,0.135,10,0.3,1.2
,12:34:57,4,2700,2011.7,1.27,13.3,9,12.3,0.137,10,0.3,1.19
,12:34:58,4,2700,2012.7,1.26,13.3,9,12.3,0.137,10,0.3,1.18
,12:34:59,4,2700,2013.7,1.26,13.3,9,12.3,0.136,10,0.3,1.18
,12:35:00,4,2700,2014.7,1.26,13.3,9,12.3,0.136,10,0.3,1.18
,12:35:01,4,2700,2015.7,1.25,13.3,9,12.2,0.136,10,0.3,1.17
,12:35:02,4,2700,2016.7,1.24,13.3,9,12.2,0.138,10,0.3,1.16
,12:35:03,4,2700,2017.7,1.22,13.3,9,12.2,0.136,10,0.3,1.14
,12:35:04,4,2700,2018.7,1.21,13.3,9,12.2,0.135,10,0.3,1.13
,12:35:05,4,2700,2019.7,1.21,13.3,9,12.2,0.134,10,0.3,1.13
,12:35:06,4,2700,2020.7,1.21,13.3,9,12.2,0.138,10,0.3,1.13
,12:35:07,4,2700,2021.7,1.21,13.3,9,12.2,0.135,10,0.3,1.13
,12:35:08,4,2700,2022.7,1.21,13.3,9,12.1,0.135,10,0.3,1.13
,12:35:09,4,2700,2023.7,1.21,13.3,9,12.1,0.139,10,0.3,1.13
,12:35:10,4,2700,2024.7,1.21,13.3,9,12.1,0.139,10,0.3,1.13
,12:35:11,4,2700,2025.7,1.21,13.3,9,12.1,0.135,10,0.3,1.13
,12:35:12,4,2700,2026.7,1.21,13.3,9,12.1,0.135,10,0.3,1.13
,12:35:13,4,2700,2027.7,1.21,13.3,9,12.1,0.131,10,0.3,1.13
,12:35:14,4,2700,2028.7,1.2,13.3,9,12.1,0.13,10,0.3,1.13
,12:35:15,4,2700,2029.7,1.2,13.3,9,12,0.134,10,0.3,1.12
,12:35:16,4,2700,2030.7,1.19,13.3,9,12,0.133,10,0.3,1.12
,12:35:17,4,2700,2031.7,1.19,13.3,9,12,0.133,10,0.3,1.12
,12:35:18,4,2700,2032.7,1.2,13.3,9,12,0.133,10,0.3,1.12
,12:35:19,4,2700,2033.7,1.2,13.3,9,12,0.134,10,0.3,1.12
,12:35:20,4,2700,2034.7,1.2,13.3,9,12,0.133,10,0.3,1.12
,12:35:21,4,2700,2035.7,1.19,13.3,9,12,0.129,10,0.3,1.12
,12:35:22,4,2700,2036.7,1.19,13.3,9,11.9,0.129,10,0.3,1.11
,12:35:23,4,2700,2037.7,1.19,13.3,9,11.9,0.128,10,0.3,1.11
,12:35:24,4,2700,2038.7,1.18,13.3,9,11.9,0.132,10,0.3,1.11
,12:35:25,4,2700,2039.7,1.18,13.3,9,11.9,0.132,10,0.3,1.11
,12:35:26,4,2700,2040.7,1.18,13.3,9,11.9,0.132,10,0.3,1.11
,12:35:27,4,2700,2041.7,1.19,13.3,9,11.9,0.129,10,0.3,1.11
,12:35:28,4,2700,2042.7,1.19,13.3,9,11.9,0.133,10,0.3,1.12
,12:35:29,4,2700,2043.7,1.19,13.3,9,11.8,0.137,10,0.3,1.12
,12:35:30,4,2700,2044.7,1.19,13.3,9,11.8,0.133,10,0.3,1.12
,12:35:31,4,2700,2045.7,1.19,13.3,9,11.8,0.132,10,0.3,1.11
,12:35:32,4,2700,2046.7,1.19,13.3,9,11.8,0.137,10,0.3,1.12
,12:35:33,4,2700,2047.7,1.2,13.3,9,11.8,0.138,10,0.3,1.12
,12:35:34,4,2700,2048.7,1.2,13.3,9,11.8,0.138,10,0.3,1.13
,12:35:35,4,2700,2049.7,1.21,13.3,9,11.8,0.138,10,0.3,1.13
,12:35:36,4,2700,2050.7,1.22,13.3,9,11.8,0.136,10,0.3,1.14
,12:35:37,4,2700,2051.7,1.23,13.3,9,11.8,0.137,10,0.3,1.15
,12:35:38,4,2700,2052.7,1.23,13.3,9,11.7,0.141,10,0.3,1.15
,12:35:39,4,2700,2053.7,1.22,13.3,9,11.7,0.14,10,0.3,1.15
,12:35:40,4,2700,2054.7,1.23,13.3,9,11.7,0.137,10,0.3,1.15
,12:35:41,4,2700,2055.7,1.23,13.3,9,11.7,0.141,10,0.3,1.15
,12:35:42,4,2700,2056.7,1.24,13.3,9,11.7,0.138,10,0.3,1.16
,12:35:43,4,2700,2057.7,1.24,13.3,9,11.7,0.142,10,0.3,1.15
,12:35:44,4,2700,2058.7,1.23,13.3,9,11.6,0.141,10,0.3,1.15
,12:35:45,4,2700,2059.7,1.23,13.3,9,11.6,0.141,10,0.3,1.15
,12:35:46,4,2700,2060.7,1.23,13.3,8,11.6,0.145,10,0.3,1.15
,12:35:47,4,2700,2061.7,1.23,13.3,9,11.6,0.141,10,0.3,1.15
,12:35:48,4,2700,2062.7,1.24,13.3,9,11.6,0.143,10,0.3,1.16
,12:35:49,4,2700,2063.7,1.25,13.3,9,11.6,0.139,10,0.3,1.17
,12:35:50,4,2700,2064.7,1.25,13.3,9,11.5,0.139,10,0.3,1.17
,12:35:51,4,2700,2065.7,1.25,13.3,9,11.5,0.139,10,0.3,1.17
,12:35:52,4,2700,2066.7,1.25,13.3,9,11.5,0.139,10,0.3,1.17
,12:35:53,4,2700,2067.7,1.25,13.3,9,11.5,0.139,10,0.3,1.17
,12:35:54,4,2700,2068.7,1.26,13.3,9,11.5,0.136,10,0.3,1.18
,12:35:55,4,2700,2069.7,1.26,13.3,9,11.5,0.137,10,0.3,1.18
,12:35:56,4,2700,2070.7,1.26,13.3,9,11.5,0.137,10,0.3,1.18
,12:35:57,4,2700,2071.7,1.26,13.3,9,11.5,0.137,10,0.3,1.18
,12:35:58,4,2700,2072.7,1.26,13.3,9,11.4,0.136,10,0.3,1.18
,12:35:59,4,2700,2073.7,1.25,13.3,9,11.4,0.139,10,0.3,1.17
,12:36:00,4,2700,2074.7,1.25,13.3,9,11.4,0.14,10,0.3,1.18
,12:36:01,4,2700,2075.7,1.26,13.3,9,11.4,0.14,10,0.3,1.18
,12:36:02,4,2700,2076.7,1.26,13.3,9,11.4,0.136,10,0.3,1.18
,12:36:03,4,2700,2077.7,1.25,13.3,9,11.4,0.132,10,0.3,1.17
,12:36:04,4,2700,2078.7,1.25,13.3,9,11.4,0.131,10,0.3,1.17
,12:36:05,4,2700,2079.7,1.25,13.3,9,11.3,0.135,10,0.3,1.17
,12:36:06,4,2700,2080.7,1.25,13.3,9,11.3,0.139,10,0.3,1.17
,12:36:07,4,2700,2081.7,1.25,13.3,9,11.3,0.139,10,0.3,1.17
,12:36:08,4,2700,2082.7,1.24,13.3,9,11.3,0.138,10,0.3,1.16
,12:36:09,4,2700,2083.7,1.24,13.3,9,11.3,0.138,10,0.3,1.16
,12:36:10,4,2700,2084.7,1.24,13.3,9,11.3,0.138,10,0.3,1.16
,12:36:11,4,2700,2085.7,1.24,13.3,9,11.2,0.138,10,0.3,1.16
,12:36:12,4,2700,2086.7,1.24,13.3,9,11.2,0.138,10,0.3,1.16
,12:36:13,4,2700,2087.7,1.24,13.3,9,11.2,0.138,10,0.3,1.16
,12:36:14,4,2700,2088.7,1.23,13.3,9,11.2,0.134,10,0.3,1.15
,12:36:15,4,2700,2089.7,1.24,13.3,9,11.2,0.138,10,0.3,1.16
,12:36:16,4,2700,2090.7,1.24,13.3,9,11.2,0.138,10,0.3,1.16
,12:36:17,4,2700,2091.7,1.24,13.3,9,11.2,0.138,10,0.3,1.16
,12:36:18,4,2700,2092.7,1.24,13.3,9,11.2,0.134,10,0.3,1.16
,12:36:19,4,2700,2093.7,1.24,13.3,9,11.2,0.138,10,0.3,1.16
,12:36:20,4,2700,2094.7,1.24,13.3,9,11.1,0.135,10,0.3,1.16
,12:36:21,4,2700,2095.7,1.25,13.3,9,11.1,0.135,10,0.3,1.17
,12:36:22,4,2700,2096.7,1.25,13.3,9,11.1,0.135,10,0.3,1.17
,12:36:23,4,2700,2097.7,1.24,13.3,9,11.1,0.131,10,0.3,1.16
,12:36:24,4,2700,2098.7,1.24,13.3,9,11.1,0.13,10,0.3,1.16
,12:36:25,4,2700,2099.7,1.23,13.3,9,11.1,0.133,10,0.3,1.15
,12:36:26,4,2700,2100.7,1.22,13.3,9,11.1,0.136,10,0.3,1.14
,12:36:27,4,2700,2101.7,1.21,13.3,9,11,0.135,10,0.3,1.13
,12:36:28,4,2700,2102.7,1.21,13.3,9,11,0.138,10,0.3,1.13
,12:36:29,4,2700,2103.7,1.2,13.3,9,11,0.138,10,0.3,1.13
,12:36:30,4,2700,2104.7,1.21,13.3,9,11,0.138,10,0.3,1.13
,12:36:31,4,2700,2105.7,1.21,13.3,9,11,0.139,10,0.3,1.13
,12:36:32,4,2700,2106.7,1.21,13.3,9,11,0.135,10,0.3,1.14
,12:36:33,4,2700,2107.7,1.21,13.3,9,11,0.135,10,0.3,1.14
,12:36:34,4,2700,2108.7,1.21,13.3,9,11,0.135,10,0.3,1.14
,12:36:35,4,2700,2109.7,1.21,13.3,9,10.9,0.135,10,0.3,1.13
,12:36:36,4,2700,2110.7,1.21,13.3,9,10.9,0.139,10,0.3,1.13
