Data file,,DRYSLIDE_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/05/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DrySlide on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:37:44 on 16/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:23:14,4,3600,2729.7,1.18,13.3,7,-3.9,0.177,10,50.1,1.13
,17:23:15,4,3600,2730.7,1.18,13.3,7,-3.9,0.177,10,50.1,1.13
,17:23:16,4,3600,2731.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:17,4,3600,2732.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:18,4,3600,2733.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:19,4,3600,2734.7,1.19,13.3,7,-3.9,0.172,10,50.1,1.13
,17:23:20,4,3600,2735.7,1.19,13.3,7,-3.9,0.171,10,50.1,1.13
,17:23:21,4,3600,2736.7,1.18,13.3,7,-3.9,0.177,10,50.1,1.13
,17:23:22,4,3600,2737.7,1.19,13.3,7,-3.9,0.178,10,50,1.13
,17:23:23,4,3600,2738.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:24,4,3600,2739.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:25,4,3600,2740.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:26,4,3600,2741.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:27,4,3600,2742.7,1.19,13.3,7,-3.9,0.179,10,50.1,1.14
,17:23:28,4,3600,2743.7,1.2,13.3,7,-3.9,0.173,10,50.1,1.15
,17:23:29,4,3600,2744.7,1.2,13.3,7,-3.9,0.173,10,50.1,1.15
,17:23:30,4,3600,2745.7,1.2,13.3,7,-3.9,0.173,10,50.1,1.14
,17:23:31,4,3600,2746.7,1.19,13.3,7,-3.9,0.172,10,50.1,1.14
,17:23:32,4,3600,2747.7,1.19,13.3,7,-3.9,0.178,10,50.1,1.13
,17:23:33,4,3600,2748.7,1.19,13.3,7,-3.9,0.179,10,50.1,1.14
,17:23:34,4,3600,2749.7,1.2,13.3,7,-3.9,0.173,10,50.1,1.14
,17:23:35,4,3600,2750.7,1.2,13.3,7,-3.9,0.173,10,50.1,1.15
,17:23:36,4,3600,2751.7,1.2,13.3,7,-3.9,0.173,10,50.1,1.14
,17:23:37,4,3600,2752.7,1.2,13.3,7,-3.9,0.173,10,50.1,1.14
,17:23:38,4,3600,2753.7,1.19,13.3,7,-3.9,0.172,10,50.1,1.14
,17:23:39,4,3600,2754.7,1.19,13.3,7,-3.9,0.166,10,50.1,1.14
,17:23:40,4,3600,2755.7,1.19,13.3,7,-3.9,0.16,10,50.1,1.14
,17:23:41,4,3600,2756.7,1.19,13.3,7,-3.9,0.16,10,50.1,1.14
,17:23:42,4,3600,2757.7,1.19,13.3,7,-3.9,0.16,10,50.1,1.14
,17:23:43,4,3600,2758.7,1.19,13.3,7,-3.9,0.16,10,50.1,1.13
,17:23:44,4,3600,2759.7,1.18,13.3,7,-3.9,0.159,10,50.1,1.13
,17:23:45,4,3600,2760.7,1.18,13.3,7,-3.9,0.164,10,50.1,1.13
,17:23:46,4,3600,2761.7,1.18,13.3,7,-3.9,0.164,10,50.1,1.13
,17:23:47,4,3600,2762.7,1.18,13.3,7,-3.9,0.164,10,50.1,1.13
,17:23:48,4,3600,2763.7,1.17,13.3,7,-3.9,0.169,10,50.1,1.12
,17:23:49,4,3600,2764.7,1.17,13.3,7,-3.9,0.175,10,50.1,1.12
,17:23:50,4,3600,2765.7,1.17,13.3,7,-4,0.175,10,50.1,1.11
,17:23:51,4,3600,2766.7,1.17,13.3,7,-4,0.169,10,50,1.12
,17:23:52,4,3600,2767.7,1.17,13.3,7,-4,0.175,10,50.1,1.12
,17:23:53,4,3600,2768.7,1.17,13.3,7,-4,0.175,10,50.1,1.12
,17:23:54,4,3600,2769.7,1.17,13.3,7,-4,0.175,10,50.1,1.12
,17:23:55,4,3600,2770.7,1.17,13.3,6,-4,0.183,10,50.1,1.12
,17:23:56,4,3600,2771.7,1.18,13.3,6,-4,0.183,10,50.1,1.12
,17:23:57,4,3600,2772.7,1.18,13.3,7,-4,0.177,10,50.1,1.13
,17:23:58,4,3600,2773.7,1.18,13.3,7,-4,0.177,10,50.1,1.13
,17:23:59,4,3600,2774.7,1.18,13.3,7,-4,0.177,10,50.1,1.12
,17:24:00,4,3600,2775.7,1.17,13.3,6,-4,0.183,10,50.1,1.12
,17:24:01,4,3600,2776.7,1.18,13.3,7,-4,0.176,10,50.1,1.12
,17:24:02,4,3600,2777.7,1.18,13.3,7,-4,0.177,10,50.1,1.13
,17:24:03,4,3600,2778.7,1.18,13.3,7,-4,0.177,10,50.1,1.13
,17:24:04,4,3600,2779.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:24:05,4,3600,2780.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:24:06,4,3600,2781.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:24:07,4,3600,2782.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:08,4,3600,2783.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:09,4,3600,2784.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:24:10,4,3600,2785.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:24:11,4,3600,2786.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:24:12,4,3600,2787.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:24:13,4,3600,2788.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:24:14,4,3600,2789.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:24:15,4,3600,2790.7,1.19,13.3,7,-4.1,0.16,10,50.1,1.14
,17:24:16,4,3600,2791.7,1.19,13.3,7,-4.1,0.16,10,50.1,1.13
,17:24:17,4,3600,2792.7,1.18,13.3,7,-4.1,0.165,10,50.1,1.13
,17:24:18,4,3600,2793.7,1.18,13.3,7,-4.1,0.17,10,50.1,1.13
,17:24:19,4,3600,2794.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:20,4,3600,2795.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:21,4,3600,2796.7,1.18,13.3,6,-4.1,0.184,10,50.1,1.13
,17:24:22,4,3600,2797.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:23,4,3600,2798.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:24,4,3600,2799.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:25,4,3600,2800.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:26,4,3600,2801.7,1.19,13.3,7,-4.1,0.172,10,50,1.13
,17:24:27,4,3600,2802.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:28,4,3600,2803.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:29,4,3600,2804.7,1.19,13.3,7,-4.1,0.171,10,50.1,1.13
,17:24:30,4,3600,2805.7,1.19,13.3,7,-4.1,0.165,10,50.1,1.13
,17:24:31,4,3600,2806.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:24:32,4,3600,2807.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:24:33,4,3600,2808.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:34,4,3600,2809.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:35,4,3600,2810.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:36,4,3600,2811.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:24:37,4,3600,2812.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:38,4,3600,2813.7,1.19,13.3,7,-4.1,0.171,10,50.1,1.13
,17:24:39,4,3600,2814.7,1.19,13.3,7,-4,0.165,10,50.1,1.13
,17:24:40,4,3600,2815.7,1.19,13.3,7,-4,0.165,10,50.1,1.14
,17:24:41,4,3600,2816.7,1.19,13.3,7,-4,0.172,10,50.1,1.14
,17:24:42,4,3600,2817.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:24:43,4,3600,2818.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:24:44,4,3600,2819.7,1.19,13.3,7,-4,0.171,10,50.1,1.13
,17:24:45,4,3600,2820.7,1.19,13.3,7,-4,0.179,10,50.1,1.14
,17:24:46,4,3600,2821.7,1.19,13.3,7,-4,0.179,10,50.1,1.14
,17:24:47,4,3600,2822.7,1.19,13.3,7,-4,0.166,10,50.1,1.14
,17:24:48,4,3600,2823.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:24:49,4,3600,2824.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:24:50,4,3600,2825.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:51,4,3600,2826.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:52,4,3600,2827.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:53,4,3600,2828.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:24:54,4,3600,2829.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:24:55,4,3600,2830.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:24:56,4,3600,2831.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:57,4,3600,2832.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:24:58,4,3600,2833.7,1.19,13.3,7,-4.1,0.165,10,50.1,1.13
,17:24:59,4,3600,2834.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:25:00,4,3600,2835.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:25:01,4,3600,2836.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:25:02,4,3600,2837.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:25:03,4,3600,2838.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:25:04,4,3600,2839.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:25:05,4,3600,2840.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:25:06,4,3600,2841.7,1.19,13.3,7,-4.1,0.171,10,50.1,1.13
,17:25:07,4,3600,2842.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:25:08,4,3600,2843.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:25:09,4,3600,2844.7,1.19,13.3,6,-4,0.185,10,50.1,1.13
,17:25:10,4,3600,2845.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:25:11,4,3600,2846.7,1.19,13.3,7,-4,0.179,10,50.1,1.14
,17:25:12,4,3600,2847.7,1.19,13.3,7,-4,0.166,10,50.1,1.14
,17:25:13,4,3600,2848.7,1.2,13.3,7,-4.1,0.167,10,50.1,1.14
,17:25:14,4,3600,2849.7,1.2,13.3,7,-4.1,0.167,10,50,1.14
,17:25:15,4,3600,2850.7,1.2,13.3,7,-4.1,0.173,10,50.1,1.14
,17:25:16,4,3600,2851.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:25:17,4,3600,2852.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:25:18,4,3600,2853.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:25:19,4,3600,2854.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:25:20,4,3600,2855.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:25:21,4,3600,2856.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:25:22,4,3600,2857.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:25:23,4,3600,2858.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:25:24,4,3600,2859.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:25:25,4,3600,2860.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:25:26,4,3600,2861.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:25:27,4,3600,2862.7,1.19,13.3,7,-4,0.179,10,50.1,1.14
,17:25:28,4,3600,2863.7,1.19,13.3,7,-4,0.172,10,50.1,1.14
,17:25:29,4,3600,2864.7,1.19,13.3,7,-4,0.172,10,50.1,1.14
,17:25:30,4,3600,2865.7,1.19,13.3,7,-4,0.171,10,50.1,1.13
,17:25:31,4,3600,2866.7,1.18,13.3,6,-4,0.185,10,50.1,1.13
,17:25:32,4,3600,2867.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:25:33,4,3600,2868.7,1.19,13.3,7,-4,0.178,10,50.1,1.14
,17:25:34,4,3600,2869.7,1.19,13.3,7,-4,0.179,10,50.1,1.14
,17:25:35,4,3600,2870.7,1.2,13.3,7,-4,0.173,10,50.1,1.14
,17:25:36,4,3600,2871.7,1.2,13.3,7,-4,0.167,10,50.1,1.14
,17:25:37,4,3600,2872.7,1.2,13.3,7,-4,0.173,10,50.1,1.14
,17:25:38,4,3600,2873.7,1.2,13.3,7,-4,0.173,10,50.1,1.14
,17:25:39,4,3600,2874.7,1.19,13.3,7,-4,0.179,10,50.1,1.14
,17:25:40,4,3600,2875.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:25:41,4,3600,2876.7,1.19,13.3,7,-4,0.178,10,50.1,1.13
,17:25:42,4,3600,2877.7,1.19,13.3,7,-4,0.179,10,50.1,1.14
,17:25:43,4,3600,2878.7,1.19,13.3,7,-4,0.166,10,50.1,1.14
,17:25:44,4,3600,2879.7,1.2,13.3,7,-4.1,0.167,10,50.1,1.14
,17:25:45,4,3600,2880.7,1.2,13.3,7,-4.1,0.167,10,50.1,1.14
,17:25:46,4,3600,2881.7,1.2,13.3,7,-4.1,0.179,10,50.1,1.14
,17:25:47,4,3600,2882.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:25:48,4,3600,2883.7,1.19,13.3,7,-4.1,0.178,10,50,1.13
,17:25:49,4,3600,2884.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:25:50,4,3600,2885.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:25:51,4,3600,2886.7,1.19,13.3,7,-4.1,0.165,10,50.1,1.13
,17:25:52,4,3600,2887.7,1.18,13.3,7,-4.1,0.171,10,50.1,1.13
,17:25:53,4,3600,2888.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:25:54,4,3600,2889.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:25:55,4,3600,2890.7,1.18,13.3,7,-4.2,0.177,10,50.1,1.13
,17:25:56,4,3600,2891.7,1.19,13.3,7,-4.2,0.178,10,50.1,1.13
,17:25:57,4,3600,2892.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.13
,17:25:58,4,3600,2893.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.13
,17:25:59,4,3600,2894.7,1.18,13.3,7,-4.2,0.177,10,50.1,1.13
,17:26:00,4,3600,2895.7,1.18,13.3,6,-4.2,0.185,10,50.1,1.13
,17:26:01,4,3600,2896.7,1.19,13.3,7,-4.2,0.178,10,50.1,1.13
,17:26:02,4,3600,2897.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.14
,17:26:03,4,3600,2898.7,1.19,13.3,7,-4.2,0.166,10,50.1,1.14
,17:26:04,4,3600,2899.7,1.2,13.3,7,-4.2,0.167,10,50.1,1.14
,17:26:05,4,3600,2900.7,1.2,13.3,7,-4.2,0.179,10,50.1,1.14
,17:26:06,4,3600,2901.7,1.19,13.3,7,-4.2,0.179,10,50.1,1.14
,17:26:07,4,3600,2902.7,1.19,13.3,7,-4.2,0.179,10,50.1,1.14
,17:26:08,4,3600,2903.7,1.19,13.3,7,-4.2,0.166,10,50.1,1.14
,17:26:09,4,3600,2904.7,1.2,13.3,7,-4.2,0.167,10,50.1,1.14
,17:26:10,4,3600,2905.7,1.19,13.3,7,-4.2,0.172,10,50,1.14
,17:26:11,4,3600,2906.7,1.19,13.3,7,-4.2,0.178,10,50.1,1.13
,17:26:12,4,3600,2907.7,1.18,13.3,7,-4.2,0.177,10,50.1,1.13
,17:26:13,4,3600,2908.7,1.19,13.3,7,-4.2,0.178,10,50.1,1.13
,17:26:14,4,3600,2909.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.14
,17:26:15,4,3600,2910.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.14
,17:26:16,4,3600,2911.7,1.19,13.3,7,-4.2,0.178,10,50.1,1.13
,17:26:17,4,3600,2912.7,1.18,13.3,7,-4.2,0.177,10,50.1,1.13
,17:26:18,4,3600,2913.7,1.19,13.3,7,-4.2,0.171,10,50.1,1.13
,17:26:19,4,3600,2914.7,1.19,13.3,7,-4.1,0.165,10,50.1,1.13
,17:26:20,4,3600,2915.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:21,4,3600,2916.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:26:22,4,3600,2917.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:26:23,4,3600,2918.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:26:24,4,3600,2919.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:25,4,3600,2920.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:26:26,4,3600,2921.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:26:27,4,3600,2922.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:26:28,4,3600,2923.7,1.18,13.3,7,-4.1,0.171,10,50.1,1.13
,17:26:29,4,3600,2924.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:30,4,3600,2925.7,1.19,13.3,7,-4.1,0.178,10,50,1.13
,17:26:31,4,3600,2926.7,1.19,13.3,6,-4.1,0.185,10,50.1,1.13
,17:26:32,4,3600,2927.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:26:33,4,3600,2928.7,1.2,13.3,7,-4.1,0.173,10,50.1,1.14
,17:26:34,4,3600,2929.7,1.2,13.3,7,-4.1,0.173,10,50.1,1.14
,17:26:35,4,3600,2930.7,1.2,13.3,7,-4.1,0.173,10,50.1,1.14
,17:26:36,4,3600,2931.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:26:37,4,3600,2932.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:38,4,3600,2933.7,1.18,13.3,7,-4.1,0.171,10,50.1,1.13
,17:26:39,4,3600,2934.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:26:40,4,3600,2935.7,1.18,13.3,7,-4.1,0.177,10,50.1,1.13
,17:26:41,4,3600,2936.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:26:42,4,3600,2937.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:26:43,4,3600,2938.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:26:44,4,3600,2939.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:26:45,4,3600,2940.7,1.19,13.3,7,-4.1,0.171,10,50.1,1.13
,17:26:46,4,3600,2941.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:47,4,3600,2942.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:48,4,3600,2943.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:49,4,3600,2944.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:50,4,3600,2945.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:26:51,4,3600,2946.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:26:52,4,3600,2947.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:53,4,3600,2948.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:26:54,4,3600,2949.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:26:55,4,3600,2950.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:26:56,4,3600,2951.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.13
,17:26:57,4,3600,2952.7,1.19,13.3,6,-4.2,0.185,10,50.1,1.13
,17:26:58,4,3600,2953.7,1.18,13.3,6,-4.2,0.185,10,50.1,1.13
,17:26:59,4,3600,2954.7,1.19,13.3,7,-4.2,0.171,10,50.1,1.13
,17:27:00,4,3600,2955.7,1.19,13.3,7,-4.2,0.166,10,50.1,1.14
,17:27:01,4,3600,2956.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.14
,17:27:02,4,3600,2957.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:03,4,3600,2958.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:27:04,4,3600,2959.7,1.19,13.3,7,-4.1,0.171,10,50.1,1.13
,17:27:05,4,3600,2960.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:06,4,3600,2961.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:07,4,3600,2962.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:27:08,4,3600,2963.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:27:09,4,3600,2964.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:27:10,4,3600,2965.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:11,4,3600,2966.7,1.2,13.3,7,-4.1,0.173,10,50.1,1.14
,17:27:12,4,3600,2967.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:13,4,3600,2968.7,1.19,13.3,7,-4.1,0.179,10,50.1,1.14
,17:27:14,4,3600,2969.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:15,4,3600,2970.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:27:16,4,3600,2971.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:27:17,4,3600,2972.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:18,4,3600,2973.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.13
,17:27:19,4,3600,2974.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:27:20,4,3600,2975.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:27:21,4,3600,2976.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:27:22,4,3600,2977.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:23,4,3600,2978.7,1.19,13.3,7,-4.1,0.166,10,50.1,1.14
,17:27:24,4,3600,2979.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:25,4,3600,2980.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:27:26,4,3600,2981.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.13
,17:27:27,4,3600,2982.7,1.19,13.3,7,-4.1,0.178,10,50.1,1.14
,17:27:28,4,3600,2983.7,1.19,13.3,7,-4.1,0.172,10,50.1,1.14
,17:27:29,4,3600,2984.7,1.19,13.3,7,-4.2,0.172,10,50.1,1.14
,17:27:30,4,3600,2985.7,1.19,13.3,7,-4.2,0.178,10,50.1,1.13
,17:27:31,4,3600,2986.7,1.19,13.3,7,-4.3,0.178,10,50.1,1.13
,17:27:32,4,3600,2987.7,1.19,13.3,7,-4.3,0.178,10,50.1,1.13
,17:27:33,4,3600,2988.7,1.19,13.3,7,-4.3,0.172,10,50.1,1.14
,17:27:34,4,3600,2989.7,1.2,13.3,7,-4.3,0.167,10,50.1,1.14
,17:27:35,4,3600,2990.7,1.19,13.3,7,-4.3,0.172,10,50.1,1.14
,17:27:36,4,3600,2991.7,1.19,13.3,7,-4.3,0.171,10,50,1.13
,17:27:37,4,3600,2992.7,1.18,13.3,7,-4.3,0.177,10,50.1,1.13
,17:27:38,4,3600,2993.7,1.19,13.3,7,-4.3,0.171,10,50.1,1.13
,17:27:39,4,3600,2994.7,1.19,13.3,7,-4.3,0.172,10,50.1,1.13
,17:27:40,4,3600,2995.7,1.19,13.3,7,-4.3,0.178,10,50.1,1.13
,17:27:41,4,3600,2996.7,1.18,13.3,6,-4.3,0.185,10,50.1,1.13
,17:27:42,4,3600,2997.7,1.18,13.3,7,-4.3,0.177,10,50.1,1.13
,17:27:43,4,3600,2998.7,1.19,13.3,7,-4.3,0.172,10,50.1,1.13
,17:27:44,4,3600,2999.7,1.19,13.3,7,-4.3,0.172,10,50.1,1.14
,17:27:45,4,3600,3000.7,1.2,13.3,7,-4.3,0.173,10,50.1,1.14
,17:27:46,4,3600,3001.7,1.19,13.3,7,-4.3,0.179,10,50.1,1.14
,17:27:47,4,3600,3002.7,1.19,13.3,7,-4.3,0.179,10,50.1,1.14
,17:27:48,4,3600,3003.7,1.19,13.3,7,-4.3,0.172,10,50.1,1.14
,17:27:49,4,3600,3004.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
,17:27:50,4,3600,3005.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
,17:27:51,4,3600,3006.7,1.19,13.3,7,-4.4,0.178,10,50.1,1.13
,17:27:52,4,3600,3007.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.13
,17:27:53,4,3600,3008.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.13
,17:27:54,4,3600,3009.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
,17:27:55,4,3600,3010.7,1.19,13.3,7,-4.4,0.179,10,50.1,1.14
,17:27:56,4,3600,3011.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
,17:27:57,4,3600,3012.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
,17:27:58,4,3600,3013.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
,17:27:59,4,3600,3014.7,1.19,13.3,7,-4.4,0.178,10,50.1,1.13
,17:28:00,4,3600,3015.7,1.19,13.3,7,-4.4,0.171,10,50.1,1.13
,17:28:01,4,3600,3016.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.13
,17:28:02,4,3600,3017.7,1.19,13.3,7,-4.4,0.178,10,50.1,1.13
,17:28:03,4,3600,3018.7,1.19,13.3,7,-4.4,0.178,10,50.1,1.13
,17:28:04,4,3600,3019.7,1.19,13.3,7,-4.4,0.171,10,50.1,1.13
,17:28:05,4,3600,3020.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
,17:28:06,4,3600,3021.7,1.2,13.3,7,-4.4,0.173,10,50.1,1.14
,17:28:07,4,3600,3022.7,1.2,13.3,7,-4.4,0.173,10,50.1,1.14
,17:28:08,4,3600,3023.7,1.2,13.3,7,-4.4,0.173,10,50,1.14
,17:28:09,4,3600,3024.7,1.19,13.3,7,-4.4,0.172,10,50.1,1.14
