Data file,,DELRINNC010-UNHONED_ISO10_12DEG_003.TSV,,,,,,,,,,
,10:12:02,6,3590,1908.2,0.28,13.3,7,13.3,0.042,10,49.8,0.27
,10:12:03,6,3590,1909.2,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,10:12:04,6,3590,1910.2,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,10:12:05,6,3590,1911.2,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,10:12:06,6,3590,1912.2,0.28,13.3,7,13.3,0.042,10,49.8,0.27
,10:12:07,6,3590,1913.2,0.28,13.3,7,13.4,0.042,10,49.8,0.27
,10:12:08,6,3590,1914.2,0.27,13.3,7,13.4,0.041,10,49.8,0.26
,10:12:09,6,3590,1915.2,0.27,13.3,7,13.4,0.04,10,49.8,0.26
,10:12:10,6,3590,1916.2,0.27,13.3,7,13.4,0.04,10,49.8,0.26
,10:12:11,6,3590,1917.2,0.27,13.3,7,13.4,0.04,10,49.8,0.26
,10:12:12,6,3590,1918.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,10:12:13,6,3590,1919.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,10:12:14,6,3590,1920.2,0.28,13.3,7,13.5,0.038,10,49.8,0.27
,10:12:15,6,3590,1921.2,0.28,13.3,7,13.5,0.039,10,49.8,0.27
,10:12:16,6,3590,1922.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,10:12:17,6,3590,1923.2,0.27,13.3,7,13.6,0.041,10,49.8,0.26
,10:12:18,6,3590,1924.2,0.27,13.3,7,13.6,0.041,10,49.8,0.26
,10:12:19,6,3590,1925.2,0.27,13.3,7,13.6,0.041,10,49.8,0.26
,10:12:20,6,3590,1926.2,0.27,13.3,7,13.6,0.041,10,49.8,0.26
,10:12:21,6,3590,1927.2,0.27,13.3,7,13.6,0.041,10,49.8,0.26
,10:12:22,6,3590,1928.2,0.27,13.3,7,13.6,0.038,10,49.8,0.26
,10:12:23,6,3590,1929.2,0.28,13.3,7,13.6,0.038,10,49.8,0.27
,10:12:24,6,3590,1930.2,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,10:12:25,6,3590,1931.2,0.29,13.3,7,13.7,0.041,10,49.8,0.28
,10:12:26,6,3590,1932.2,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,10:12:27,6,3590,1933.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:12:28,6,3590,1934.2,0.27,13.3,7,13.7,0.041,10,49.8,0.26
,10:12:29,6,3590,1935.2,0.27,13.3,7,13.7,0.039,10,49.8,0.26
,10:12:30,6,3590,1936.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:12:31,6,3590,1937.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:12:32,6,3590,1938.2,0.27,13.3,7,13.8,0.041,10,49.8,0.26
,10:12:33,6,3590,1939.2,0.27,13.3,7,13.8,0.04,10,49.8,0.26
,10:12:34,6,3590,1940.2,0.27,13.3,7,13.8,0.041,10,49.8,0.26
,10:12:35,6,3590,1941.2,0.27,13.3,7,13.8,0.041,10,49.8,0.26
,10:12:36,6,3590,1942.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:12:37,6,3590,1943.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:12:38,6,3590,1944.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:12:39,6,3590,1945.2,0.27,13.3,7,13.9,0.041,10,49.8,0.26
,10:12:40,6,3590,1946.2,0.27,13.3,7,13.9,0.041,10,49.8,0.26
,10:12:41,6,3590,1947.2,0.27,13.3,7,13.9,0.039,10,49.8,0.26
,10:12:42,6,3590,1948.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:12:43,6,3590,1949.2,0.27,13.3,7,13.9,0.038,10,49.8,0.26
,10:12:44,6,3590,1950.2,0.27,13.3,7,13.9,0.037,10,49.9,0.26
,10:12:45,6,3590,1951.2,0.27,13.3,7,13.9,0.038,10,49.8,0.26
,10:12:46,6,3590,1952.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:12:47,6,3590,1953.2,0.28,13.3,7,14,0.042,10,49.8,0.27
,10:12:48,6,3590,1954.2,0.28,13.3,7,14,0.042,10,49.8,0.27
,10:12:49,6,3590,1955.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:12:50,6,3590,1956.2,0.27,13.3,7,14,0.041,10,49.8,0.26
,10:12:51,6,3590,1957.2,0.27,13.3,7,14,0.041,10,49.9,0.26
,10:12:52,6,3590,1958.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,10:12:53,6,3590,1959.2,0.27,13.3,7,14.1,0.039,10,49.8,0.26
,10:12:54,6,3590,1960.2,0.27,13.3,7,14.1,0.04,10,49.8,0.26
,10:12:55,6,3590,1961.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:12:56,6,3590,1962.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:12:57,6,3590,1963.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:12:58,6,3590,1964.2,0.27,13.3,6,14.1,0.043,10,49.8,0.26
,10:12:59,6,3590,1965.2,0.28,13.3,7,14.1,0.041,10,49.8,0.27
,10:13:00,6,3590,1966.2,0.27,13.3,7,14.1,0.038,10,49.8,0.26
,10:13:01,6,3590,1967.2,0.27,13.3,7,14.1,0.037,10,49.8,0.26
,10:13:02,6,3590,1968.2,0.27,13.3,7,14.1,0.037,10,49.8,0.26
,10:13:03,6,3590,1969.2,0.27,13.3,7,14.1,0.039,10,49.8,0.26
,10:13:04,6,3590,1970.2,0.27,13.3,7,14.1,0.039,10,49.8,0.26
,10:13:05,6,3590,1971.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:13:06,6,3590,1972.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:13:07,6,3590,1973.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:13:08,6,3590,1974.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:13:09,6,3590,1975.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:13:10,6,3590,1976.2,0.27,13.3,7,14.2,0.037,10,49.8,0.26
,10:13:11,6,3590,1977.2,0.27,13.3,7,14.2,0.037,10,49.8,0.26
,10:13:12,6,3590,1978.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:13:13,6,3590,1979.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:13:14,6,3590,1980.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:13:15,6,3590,1981.2,0.28,13.3,7,14.2,0.041,10,49.8,0.27
,10:13:16,6,3590,1982.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:13:17,6,3590,1983.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:13:18,6,3590,1984.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:13:19,6,3590,1985.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:13:20,6,3590,1986.2,0.28,13.3,7,14.3,0.042,10,49.8,0.27
,10:13:21,6,3590,1987.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:13:22,6,3590,1988.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:13:23,6,3590,1989.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:13:24,6,3590,1990.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:13:25,6,3590,1991.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:13:26,6,3590,1992.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:13:27,6,3590,1993.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:13:28,6,3590,1994.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:13:29,6,3590,1995.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:13:30,6,3590,1996.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:13:31,6,3590,1997.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:13:32,6,3590,1998.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:13:33,6,3590,1999.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:13:34,6,3590,2000.2,0.27,13.3,7,14.3,0.04,10,49.9,0.26
,10:13:35,6,3590,2001.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:13:36,6,3590,2002.2,0.27,13.3,7,14.3,0.037,10,49.8,0.26
,10:13:37,6,3590,2003.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:13:38,6,3590,2004.2,0.27,13.3,7,14.4,0.041,10,49.8,0.26
,10:13:39,6,3590,2005.2,0.27,13.3,7,14.4,0.041,10,49.8,0.26
,10:13:40,6,3590,2006.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:13:41,6,3590,2007.2,0.27,13.3,7,14.4,0.038,10,49.8,0.26
,10:13:42,6,3590,2008.2,0.27,13.3,7,14.4,0.04,10,49.8,0.26
,10:13:43,6,3590,2009.2,0.27,13.3,7,14.4,0.039,10,49.8,0.26
,10:13:44,6,3590,2010.2,0.27,13.3,7,14.4,0.041,10,49.8,0.26
,10:13:45,6,3590,2011.2,0.27,13.3,7,14.4,0.039,10,49.8,0.26
,10:13:46,6,3590,2012.2,0.27,13.3,7,14.4,0.039,10,49.8,0.26
,10:13:47,6,3590,2013.2,0.27,13.3,7,14.4,0.037,10,49.8,0.26
,10:13:48,6,3590,2014.2,0.27,13.3,7,14.4,0.038,10,49.8,0.26
,10:13:49,6,3590,2015.2,0.27,13.3,7,14.4,0.039,10,49.8,0.26
,10:13:50,6,3590,2016.2,0.27,13.3,7,14.4,0.04,10,49.8,0.26
,10:13:51,6,3590,2017.2,0.27,13.3,7,14.4,0.04,10,49.8,0.26
,10:13:52,6,3590,2018.2,0.26,13.3,7,14.4,0.038,10,49.8,0.26
,10:13:53,6,3590,2019.2,0.27,13.3,7,14.4,0.039,10,49.8,0.26
,10:13:54,6,3590,2020.2,0.28,13.3,7,14.4,0.038,10,49.8,0.27
,10:13:55,6,3590,2021.2,0.28,13.3,7,14.4,0.041,10,49.8,0.27
,10:13:56,6,3590,2022.2,0.28,13.3,7,14.4,0.04,10,49.8,0.27
,10:13:57,6,3590,2023.2,0.27,13.3,7,14.4,0.041,10,49.8,0.26
,10:13:58,6,3590,2024.2,0.27,13.3,6,14.4,0.042,10,49.8,0.26
,10:13:59,6,3590,2025.2,0.27,13.3,7,14.4,0.04,10,49.8,0.26
,10:14:00,6,3590,2026.2,0.27,13.3,7,14.4,0.039,10,49.8,0.26
,10:14:01,6,3590,2027.2,0.27,13.3,7,14.4,0.039,10,49.8,0.26
,10:14:02,6,3590,2028.2,0.27,13.3,7,14.4,0.04,10,49.8,0.26
,10:14:03,6,3590,2029.2,0.27,13.3,7,14.4,0.041,10,49.8,0.27
,10:14:04,6,3590,2030.2,0.28,13.3,7,14.4,0.04,10,49.8,0.27
,10:14:05,6,3590,2031.2,0.28,13.3,7,14.4,0.04,10,49.8,0.27
,10:14:06,6,3590,2032.2,0.28,13.3,7,14.4,0.042,10,49.8,0.27
,10:14:07,6,3590,2033.2,0.28,13.3,7,14.4,0.04,10,49.8,0.27
,10:14:08,6,3590,2034.2,0.28,13.3,7,14.4,0.04,10,49.8,0.27
,10:14:09,6,3590,2035.2,0.27,13.3,7,14.4,0.04,10,49.8,0.26
,10:14:10,6,3590,2036.2,0.27,13.3,7,14.4,0.041,10,49.8,0.26
,10:14:11,6,3590,2037.2,0.27,13.3,7,14.4,0.041,10,49.8,0.26
,10:14:12,6,3590,2038.2,0.28,13.3,7,14.4,0.04,10,49.8,0.27
,10:14:13,6,3590,2039.2,0.28,13.3,7,14.4,0.041,10,49.8,0.27
,10:14:14,6,3590,2040.2,0.28,13.3,7,14.4,0.041,10,49.8,0.27
,10:14:15,6,3590,2041.2,0.28,13.3,7,14.4,0.04,10,49.8,0.27
,10:14:16,6,3590,2042.2,0.28,13.3,7,14.4,0.041,10,49.8,0.27
,10:14:17,6,3590,2043.2,0.28,13.3,7,14.4,0.041,10,49.8,0.27
,10:14:18,6,3590,2044.2,0.28,13.3,7,14.4,0.042,10,49.8,0.27
,10:14:19,6,3590,2045.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:14:20,6,3590,2046.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:14:21,6,3590,2047.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:14:22,6,3590,2048.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:14:23,6,3590,2049.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:14:24,6,3590,2050.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:14:25,6,3590,2051.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:14:26,6,3590,2052.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:14:27,6,3590,2053.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:14:28,6,3590,2054.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:14:29,6,3590,2055.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:14:30,6,3590,2056.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:14:31,6,3590,2057.2,0.27,13.3,7,14.3,0.041,10,49.9,0.26
,10:14:32,6,3590,2058.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:14:33,6,3590,2059.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:14:34,6,3590,2060.2,0.27,13.3,7,14.3,0.038,10,49.8,0.26
,10:14:35,6,3590,2061.2,0.28,13.3,7,14.3,0.04,10,49.8,0.27
,10:14:36,6,3590,2062.2,0.28,13.3,7,14.3,0.041,10,49.9,0.27
,10:14:37,6,3590,2063.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:14:38,6,3590,2064.2,0.28,13.3,7,14.3,0.041,10,49.8,0.27
,10:14:39,6,3590,2065.2,0.27,13.3,7,14.3,0.041,10,49.8,0.26
,10:14:40,6,3590,2066.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:14:41,6,3590,2067.2,0.27,13.3,7,14.3,0.039,10,49.8,0.26
,10:14:42,6,3590,2068.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:14:43,6,3590,2069.2,0.27,13.3,7,14.3,0.04,10,49.8,0.26
,10:14:44,6,3590,2070.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:14:45,6,3590,2071.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:14:46,6,3590,2072.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,10:14:47,6,3590,2073.2,0.27,13.3,7,14.2,0.038,10,49.8,0.26
,10:14:48,6,3590,2074.2,0.27,13.3,7,14.2,0.037,10,49.8,0.26
,10:14:49,6,3590,2075.2,0.27,13.3,7,14.2,0.039,10,49.8,0.26
,10:14:50,6,3590,2076.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,10:14:51,6,3590,2077.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,10:14:52,6,3590,2078.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,10:14:53,6,3590,2079.2,0.27,13.3,7,14.2,0.041,10,49.8,0.26
,10:14:54,6,3590,2080.2,0.27,13.3,7,14.2,0.041,10,49.8,0.27
,10:14:55,6,3590,2081.2,0.28,13.3,7,14.2,0.038,10,49.8,0.26
,10:14:56,6,3590,2082.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,10:14:57,6,3590,2083.2,0.28,13.3,7,14.2,0.04,10,49.8,0.27
,10:14:58,6,3590,2084.2,0.28,13.3,7,14.2,0.042,10,49.8,0.27
,10:14:59,6,3590,2085.2,0.28,13.3,6,14.2,0.043,10,49.8,0.27
,10:15:00,6,3590,2086.2,0.27,13.3,7,14.2,0.04,10,49.8,0.26
,10:15:01,6,3590,2087.2,0.27,13.3,7,14.1,0.04,10,49.8,0.26
,10:15:02,6,3590,2088.2,0.27,13.3,7,14.1,0.038,10,49.8,0.27
,10:15:03,6,3590,2089.2,0.28,13.3,7,14.1,0.037,10,49.8,0.27
,10:15:04,6,3590,2090.2,0.28,13.3,7,14.1,0.039,10,49.8,0.27
,10:15:05,6,3590,2091.2,0.28,13.3,7,14.1,0.04,10,49.8,0.26
,10:15:06,6,3590,2092.2,0.27,13.3,7,14.1,0.041,10,49.8,0.26
,10:15:07,6,3590,2093.2,0.27,13.3,6,14.1,0.042,10,49.8,0.26
,10:15:08,6,3590,2094.2,0.27,13.3,6,14.1,0.042,10,49.8,0.26
,10:15:09,6,3590,2095.2,0.27,13.3,7,14.1,0.039,10,49.8,0.26
,10:15:10,6,3590,2096.2,0.27,13.3,7,14.1,0.04,10,49.8,0.26
,10:15:11,6,3590,2097.2,0.27,13.3,7,14.1,0.038,10,49.8,0.26
,10:15:12,6,3590,2098.2,0.27,13.3,7,14.1,0.038,10,49.8,0.26
,10:15:13,6,3590,2099.2,0.27,13.3,7,14.1,0.038,10,49.8,0.26
,10:15:14,6,3590,2100.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:15:15,6,3590,2101.2,0.28,13.3,7,14,0.041,10,49.8,0.27
,10:15:16,6,3590,2102.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,10:15:17,6,3590,2103.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,10:15:18,6,3590,2104.2,0.27,13.3,7,14,0.041,10,49.8,0.26
,10:15:19,6,3590,2105.2,0.27,13.3,7,14,0.04,10,49.8,0.26
,10:15:20,6,3590,2106.2,0.27,13.3,7,14,0.041,10,49.8,0.26
,10:15:21,6,3590,2107.2,0.27,13.3,7,14,0.039,10,49.8,0.26
,10:15:22,6,3590,2108.2,0.27,13.3,7,14,0.038,10,49.8,0.26
,10:15:23,6,3590,2109.2,0.28,13.3,7,14,0.038,10,49.8,0.27
,10:15:24,6,3590,2110.2,0.28,13.3,7,14,0.04,10,49.8,0.27
,10:15:25,6,3590,2111.2,0.27,13.3,7,14,0.041,10,49.8,0.26
,10:15:26,6,3590,2112.2,0.27,13.3,7,13.9,0.041,10,49.8,0.27
,10:15:27,6,3590,2113.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:15:28,6,3590,2114.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:15:29,6,3590,2115.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:15:30,6,3590,2116.2,0.27,13.3,7,13.9,0.039,10,49.8,0.26
,10:15:31,6,3590,2117.2,0.28,13.3,7,13.9,0.038,10,49.8,0.27
,10:15:32,6,3590,2118.2,0.28,13.3,7,13.9,0.039,10,49.8,0.27
,10:15:33,6,3590,2119.2,0.28,13.3,7,13.9,0.04,10,49.8,0.27
,10:15:34,6,3590,2120.2,0.28,13.3,7,13.9,0.042,10,49.8,0.27
,10:15:35,6,3590,2121.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:15:36,6,3590,2122.2,0.28,13.3,7,13.9,0.041,10,49.8,0.27
,10:15:37,6,3590,2123.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:15:38,6,3590,2124.2,0.27,13.3,7,13.9,0.04,10,49.8,0.26
,10:15:39,6,3590,2125.2,0.27,13.3,7,13.9,0.041,10,49.8,0.26
,10:15:40,6,3590,2126.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:15:41,6,3590,2127.2,0.28,13.3,7,13.8,0.041,10,49.8,0.27
,10:15:42,6,3590,2128.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:15:43,6,3590,2129.2,0.28,13.3,7,13.8,0.04,10,49.8,0.27
,10:15:44,6,3590,2130.2,0.28,13.3,7,13.8,0.042,10,49.8,0.27
,10:15:45,6,3590,2131.2,0.28,13.3,6,13.8,0.043,10,49.8,0.27
,10:15:46,6,3590,2132.2,0.27,13.3,7,13.8,0.041,10,49.8,0.26
,10:15:47,6,3590,2133.2,0.27,13.3,7,13.8,0.039,10,49.8,0.26
,10:15:48,6,3590,2134.2,0.27,13.3,7,13.8,0.038,10,49.8,0.26
,10:15:49,6,3590,2135.2,0.27,13.3,7,13.7,0.039,10,49.8,0.26
,10:15:50,6,3590,2136.2,0.27,13.3,7,13.7,0.039,10,49.8,0.26
,10:15:51,6,3590,2137.2,0.27,13.3,7,13.7,0.04,10,49.8,0.26
,10:15:52,6,3590,2138.2,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,10:15:53,6,3590,2139.2,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,10:15:54,6,3590,2140.2,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,10:15:55,6,3590,2141.2,0.28,13.3,7,13.7,0.04,10,49.8,0.27
,10:15:56,6,3590,2142.2,0.28,13.3,7,13.7,0.042,10,49.8,0.27
,10:15:57,6,3590,2143.2,0.28,13.3,7,13.7,0.042,10,49.8,0.27
,10:15:58,6,3590,2144.2,0.28,13.3,7,13.7,0.041,10,49.8,0.27
,10:15:59,6,3590,2145.2,0.28,13.3,7,13.7,0.04,10,49.9,0.27
,10:16:00,6,3590,2146.2,0.28,13.3,7,13.6,0.042,10,49.8,0.27
,10:16:01,6,3590,2147.2,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,10:16:02,6,3590,2148.2,0.28,13.3,7,13.6,0.04,10,49.8,0.27
,10:16:03,6,3590,2149.2,0.28,13.3,7,13.6,0.041,10,49.8,0.27
,10:16:04,6,3590,2150.2,0.28,13.3,7,13.6,0.04,10,49.8,0.27
,10:16:05,6,3590,2151.2,0.28,13.3,7,13.6,0.042,10,49.8,0.27
,10:16:06,6,3590,2152.2,0.27,13.3,7,13.6,0.041,10,49.8,0.26
,10:16:07,6,3590,2153.2,0.27,13.3,7,13.6,0.039,10,49.8,0.26
,10:16:08,6,3590,2154.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,10:16:09,6,3590,2155.2,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,10:16:10,6,3590,2156.2,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,10:16:11,6,3590,2157.2,0.28,13.3,7,13.5,0.041,10,49.8,0.27
,10:16:12,6,3590,2158.2,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,10:16:13,6,3590,2159.2,0.27,13.3,7,13.5,0.04,10,49.8,0.26
,10:16:14,6,3590,2160.2,0.27,13.3,7,13.5,0.041,10,49.8,0.26
,10:16:15,6,3590,2161.2,0.27,13.3,7,13.5,0.041,10,49.8,0.26
,10:16:16,6,3590,2162.2,0.28,13.3,7,13.5,0.04,10,49.8,0.27
,10:16:17,6,3590,2163.2,0.28,13.3,7,13.5,0.038,10,49.8,0.27
,10:16:18,6,3590,2164.2,0.27,13.3,7,13.4,0.041,10,49.8,0.26
,10:16:19,6,3590,2165.2,0.27,13.3,6,13.4,0.042,10,49.8,0.26
,10:16:20,6,3590,2166.2,0.27,13.3,7,13.4,0.041,10,49.8,0.26
,10:16:21,6,3590,2167.2,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,10:16:22,6,3590,2168.2,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,10:16:23,6,3590,2169.2,0.28,13.3,7,13.4,0.041,10,49.8,0.27
,10:16:24,6,3590,2170.2,0.28,13.3,7,13.4,0.04,10,49.9,0.27
,10:16:25,6,3590,2171.2,0.28,13.3,7,13.4,0.04,10,49.8,0.27
,10:16:26,6,3590,2172.2,0.28,13.3,7,13.3,0.042,10,49.8,0.27
,10:16:27,6,3590,2173.2,0.28,13.3,7,13.3,0.041,10,49.8,0.27
,10:16:28,6,3590,2174.2,0.28,13.3,7,13.3,0.04,10,49.8,0.27
,10:16:29,6,3590,2175.2,0.28,13.3,7,13.3,0.038,10,49.8,0.27
,10:16:30,6,3590,2176.2,0.27,13.3,7,13.3,0.038,10,49.8,0.26
,10:16:31,6,3590,2177.2,0.27,13.3,7,13.3,0.039,10,49.8,0.26
,10:16:32,6,3590,2178.2,0.27,13.3,7,13.3,0.041,10,49.8,0.26
,10:16:33,6,3590,2179.2,0.27,13.3,7,13.3,0.041,10,49.8,0.26
,10:16:34,6,3590,2180.2,0.27,13.3,7,13.3,0.041,10,49.8,0.26
,10:16:35,6,3590,2181.2,0.27,13.3,7,13.3,0.041,10,49.8,0.26
,10:16:36,6,3590,2182.2,0.27,13.3,7,13.2,0.039,10,49.8,0.26
,10:16:37,6,3590,2183.2,0.27,13.3,7,13.2,0.039,10,49.8,0.26
,10:16:38,6,3590,2184.2,0.27,13.3,7,13.2,0.041,10,49.8,0.26
,10:16:39,6,3590,2185.2,0.28,13.3,7,13.2,0.04,10,49.8,0.27
,10:16:40,6,3590,2186.2,0.28,13.3,7,13.2,0.04,10,49.8,0.27
,10:16:41,6,3590,2187.2,0.28,13.3,7,13.2,0.04,10,49.8,0.27
,10:16:42,6,3590,2188.2,0.27,13.3,7,13.2,0.04,10,49.8,0.26
,10:16:43,6,3590,2189.2,0.27,13.3,7,13.1,0.039,10,49.8,0.26
,10:16:44,6,3590,2190.2,0.27,13.3,7,13.1,0.041,10,49.8,0.26
,10:16:45,6,3590,2191.2,0.27,13.3,7,13.1,0.041,10,49.8,0.26
,10:16:46,6,3590,2192.2,0.27,13.3,7,13.1,0.041,10,49.8,0.26
,10:16:47,6,3590,2193.2,0.27,13.3,7,13.1,0.039,10,49.8,0.26
,10:16:48,6,3590,2194.2,0.27,13.3,7,13.1,0.04,10,49.8,0.26
,10:16:49,6,3590,2195.2,0.28,13.3,7,13.1,0.041,10,49.8,0.27
,10:16:50,6,3590,2196.2,0.28,13.3,7,13,0.04,10,49.8,0.27
,10:16:51,6,3590,2197.2,0.28,13.3,7,13,0.04,10,49.8,0.27
,10:16:52,6,3590,2198.2,0.27,13.3,7,13.1,0.041,10,49.8,0.26
,10:16:53,6,3590,2199.2,0.27,13.3,7,13,0.04,10,49.8,0.26
,10:16:54,6,3590,2200.2,0.27,13.3,7,13,0.04,10,49.8,0.26
,10:16:55,6,3590,2201.2,0.27,13.3,7,13,0.04,10,49.9,0.26
,10:16:56,6,3590,2202.2,0.27,13.3,7,13,0.039,10,49.8,0.26
,10:16:57,6,3590,2203.2,0.28,13.3,7,13,0.041,10,49.8,0.27
,10:16:58,6,3590,2204.2,0.28,13.3,7,13,0.041,10,49.8,0.27
,10:16:59,6,3590,2205.2,0.28,13.3,7,13,0.04,10,49.8,0.27
,10:17:00,6,3590,2206.2,0.28,13.3,7,12.9,0.038,10,49.8,0.27
,10:17:01,6,3590,2207.2,0.27,13.3,7,12.9,0.04,10,49.8,0.26
,10:17:02,6,3590,2208.2,0.27,13.3,7,12.9,0.041,10,49.8,0.26
,10:17:03,6,3590,2209.2,0.27,13.3,7,12.9,0.041,10,49.8,0.26
,10:17:04,6,3590,2210.2,0.27,13.3,7,12.9,0.041,10,49.8,0.26
,10:17:05,6,3590,2211.2,0.28,13.3,7,12.9,0.041,10,49.8,0.27
,10:17:06,6,3590,2212.2,0.28,13.3,7,12.8,0.038,10,49.8,0.27
,10:17:07,6,3590,2213.2,0.28,13.3,7,12.8,0.038,10,49.8,0.27
,10:17:08,6,3590,2214.2,0.28,13.3,7,12.8,0.04,10,49.8,0.26
,10:17:09,6,3590,2215.2,0.28,13.3,7,12.8,0.04,10,49.8,0.27
,10:17:10,6,3590,2216.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,10:17:11,6,3590,2217.2,0.27,13.3,7,12.8,0.04,10,49.8,0.26
,10:17:12,6,3590,2218.2,0.27,13.3,7,12.8,0.038,10,49.8,0.26
