Data file,,PRELIM_SORONA_DRY_001.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,17/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PTT,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 25,,,,,,,,,,,,
Test started at 16:28:33 on 17/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,prelim_sorona_dry_001-h001.tsv,,,,,,,,,,
,17:16:42,5,10790,2888.9,10.2,13.3,25,25,0.414,10,49.8,9.85
,17:16:43,5,10790,2889.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:16:44,5,10790,2890.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:16:45,5,10790,2891.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:16:46,5,10790,2892.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:16:47,5,10790,2893.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:16:48,5,10790,2894.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:16:49,5,10790,2895.9,10.2,13.3,25,26,0.402,10,50,9.85
,17:16:50,5,10790,2896.9,10.2,13.3,26,26,0.398,10,49.9,9.85
,17:16:51,5,10790,2897.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:16:52,5,10790,2898.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:16:53,5,10790,2899.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:16:54,5,10790,2900.9,10.2,13.3,25,25,0.41,10,50,9.85
,17:16:55,5,10790,2901.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:16:56,5,10790,2902.9,10.2,13.3,25,26,0.41,10,50,9.85
,17:16:57,5,10790,2903.9,10.2,13.3,25,26,0.41,10,50,9.85
,17:16:58,5,10790,2904.9,10.2,13.3,25,26,0.41,10,49.9,9.84
,17:16:59,5,10790,2905.9,10.2,13.3,25,26,0.414,10,50,9.84
,17:17:00,5,10790,2906.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:01,5,10790,2907.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:02,5,10790,2908.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:03,5,10790,2909.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:04,5,10790,2910.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:05,5,10790,2911.9,10.2,13.3,25,26,0.415,10,49.9,9.85
,17:17:06,5,10790,2912.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:07,5,10790,2913.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:08,5,10790,2914.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:09,5,10790,2915.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:17:10,5,10790,2916.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:17:11,5,10790,2917.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:17:12,5,10790,2918.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:17:13,5,10790,2919.9,10.2,13.3,25,25,0.415,10,49.9,9.85
,17:17:14,5,10790,2920.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:15,5,10790,2921.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:16,5,10790,2922.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:17,5,10790,2923.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:18,5,10790,2924.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:19,5,10790,2925.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:20,5,10790,2926.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:21,5,10790,2927.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:17:22,5,10790,2928.9,10.2,13.3,26,26,0.398,10,49.9,9.85
,17:17:23,5,10790,2929.9,10.2,13.3,26,25,0.398,10,49.9,9.85
,17:17:24,5,10790,2930.9,10.2,13.3,25,26,0.406,10,49.9,9.84
,17:17:25,5,10790,2931.9,10.19,13.3,25,26,0.41,10,49.9,9.84
,17:17:26,5,10790,2932.9,10.18,13.3,25,26,0.409,10,49.9,9.82
,17:17:27,5,10790,2933.9,10.16,13.3,25,26,0.409,10,49.9,9.81
,17:17:28,5,10790,2934.9,10.16,13.3,25,26,0.409,10,49.9,9.81
,17:17:29,5,10790,2935.9,10.18,13.3,25,25,0.409,10,49.8,9.83
,17:17:30,5,10790,2936.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:31,5,10790,2937.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:17:32,5,10790,2938.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:17:33,5,10790,2939.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:34,5,10790,2940.9,10.19,13.3,25,26,0.41,10,49.9,9.84
,17:17:35,5,10790,2941.9,10.18,13.3,25,26,0.405,10,49.9,9.83
,17:17:36,5,10790,2942.9,10.18,13.3,25,26,0.401,10,49.9,9.82
,17:17:37,5,10790,2943.9,10.17,13.3,26,25,0.397,10,49.9,9.82
,17:17:38,5,10790,2944.9,10.18,13.3,25,25,0.401,10,49.9,9.83
,17:17:39,5,10790,2945.9,10.18,13.3,25,25,0.409,10,49.9,9.82
,17:17:40,5,10790,2946.9,10.17,13.3,25,25,0.413,10,49.9,9.81
,17:17:41,5,10790,2947.9,10.17,13.3,25,25,0.413,10,49.9,9.81
,17:17:42,5,10790,2948.9,10.17,13.3,25,25,0.413,10,49.9,9.82
,17:17:43,5,10790,2949.9,10.18,13.3,25,25,0.409,10,49.8,9.83
,17:17:44,5,10790,2950.9,10.18,13.3,25,25,0.409,10,49.9,9.82
,17:17:45,5,10790,2951.9,10.17,13.3,25,25,0.409,10,49.9,9.82
,17:17:46,5,10790,2952.9,10.17,13.3,25,25,0.413,10,49.9,9.82
,17:17:47,5,10790,2953.9,10.18,13.3,25,26,0.414,10,49.9,9.83
,17:17:48,5,10790,2954.9,10.19,13.3,25,26,0.414,10,49.9,9.84
,17:17:49,5,10790,2955.9,10.19,13.3,25,26,0.414,10,49.9,9.84
,17:17:50,5,10790,2956.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:17:51,5,10790,2957.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:17:52,5,10790,2958.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:17:53,5,10790,2959.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:17:54,5,10790,2960.9,10.2,13.3,26,26,0.398,10,49.9,9.85
,17:17:55,5,10790,2961.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:17:56,5,10790,2962.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:17:57,5,10790,2963.9,10.2,13.3,25,26,0.414,10,49.9,9.84
,17:17:58,5,10790,2964.9,10.2,13.3,25,25,0.414,10,49.9,9.84
,17:17:59,5,10790,2965.9,10.2,13.3,25,25,0.414,10,49.9,9.84
,17:18:00,5,10790,2966.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:18:01,5,10790,2967.9,10.2,13.3,25,25,0.415,10,49.9,9.85
,17:18:02,5,10790,2968.9,10.2,13.3,25,25,0.415,10,49.9,9.85
,17:18:03,5,10790,2969.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:18:04,5,10790,2970.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:18:05,5,10790,2971.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:18:06,5,10790,2972.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:18:07,5,10790,2973.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:18:08,5,10790,2974.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:18:09,5,10790,2975.9,10.2,13.3,25,25,0.41,10,49.8,9.85
,17:18:10,5,10790,2976.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:18:11,5,10790,2977.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:18:12,5,10790,2978.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:13,5,10790,2979.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:14,5,10790,2980.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:15,5,10790,2981.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:16,5,10790,2982.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:17,5,10790,2983.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:18,5,10790,2984.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:18:19,5,10790,2985.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:18:20,5,10790,2986.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:21,5,10790,2987.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:22,5,10790,2988.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:23,5,10790,2989.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:24,5,10790,2990.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:25,5,10790,2991.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:26,5,10790,2992.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:27,5,10790,2993.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:28,5,10790,2994.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:29,5,10790,2995.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:30,5,10790,2996.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:31,5,10790,2997.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:32,5,10790,2998.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:33,5,10790,2999.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:34,5,10790,3000.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:35,5,10790,3001.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:18:36,5,10790,3002.9,10.2,13.3,25,26,0.415,10,49.9,9.85
,17:18:37,5,10790,3003.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:38,5,10790,3004.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:39,5,10790,3005.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:18:40,5,10790,3006.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:41,5,10790,3007.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:42,5,10790,3008.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:43,5,10790,3009.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:44,5,10790,3010.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:45,5,10790,3011.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:46,5,10790,3012.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:47,5,10790,3013.9,10.2,13.3,25,26,0.406,10,49.8,9.85
,17:18:48,5,10790,3014.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:18:49,5,10790,3015.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:18:50,5,10790,3016.9,10.2,13.3,25,26,0.415,10,49.9,9.85
,17:18:51,5,10790,3017.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:52,5,10790,3018.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:53,5,10790,3019.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:18:54,5,10790,3020.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:55,5,10790,3021.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:56,5,10790,3022.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:57,5,10790,3023.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:18:58,5,10790,3024.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:18:59,5,10790,3025.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:00,5,10790,3026.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:19:01,5,10790,3027.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:19:02,5,10790,3028.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:19:03,5,10790,3029.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:19:04,5,10790,3030.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:05,5,10790,3031.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:06,5,10790,3032.9,10.2,13.3,26,25,0.398,10,49.8,9.85
,17:19:07,5,10790,3033.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:08,5,10790,3034.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:09,5,10790,3035.9,10.2,13.3,26,25,0.398,10,49.9,9.85
,17:19:10,5,10790,3036.9,10.2,13.3,26,25,0.398,10,49.9,9.85
,17:19:11,5,10790,3037.9,10.2,13.3,26,25,0.398,10,49.9,9.85
,17:19:12,5,10790,3038.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:13,5,10790,3039.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:19:14,5,10790,3040.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:19:15,5,10790,3041.9,10.2,13.3,25,26,0.414,10,49.9,9.84
,17:19:16,5,10790,3042.9,10.19,13.3,24,26,0.419,10,49.9,9.84
,17:19:17,5,10790,3043.9,10.19,13.3,24,26,0.419,10,49.9,9.84
,17:19:18,5,10790,3044.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:19:19,5,10790,3045.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:19:20,5,10790,3046.9,10.2,13.3,25,26,0.415,10,49.9,9.85
,17:19:21,5,10790,3047.9,10.2,13.3,24,26,0.419,10,49.9,9.85
,17:19:22,5,10790,3048.9,10.2,13.3,24,26,0.419,10,49.9,9.85
,17:19:23,5,10790,3049.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:19:24,5,10790,3050.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:19:25,5,10790,3051.9,10.2,13.3,25,25,0.415,10,49.8,9.85
,17:19:26,5,10790,3052.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:19:27,5,10790,3053.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:19:28,5,10790,3054.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:29,5,10790,3055.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:30,5,10790,3056.9,10.2,13.3,25,25,0.402,10,49.9,9.85
,17:19:31,5,10790,3057.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:19:32,5,10790,3058.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:19:33,5,10790,3059.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:19:34,5,10790,3060.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:35,5,10790,3061.9,10.2,13.3,25,26,0.415,10,49.8,9.85
,17:19:36,5,10790,3062.9,10.2,13.3,25,26,0.415,10,49.9,9.85
,17:19:37,5,10790,3063.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:19:38,5,10790,3064.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:39,5,10790,3065.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:19:40,5,10790,3066.9,10.19,13.3,25,26,0.414,10,49.9,9.83
,17:19:41,5,10790,3067.9,10.17,13.3,25,26,0.413,10,49.9,9.82
,17:19:42,5,10790,3068.9,10.17,13.3,25,26,0.413,10,49.9,9.82
,17:19:43,5,10790,3069.9,10.18,13.3,25,26,0.414,10,49.8,9.83
,17:19:44,5,10790,3070.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:45,5,10790,3071.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:46,5,10790,3072.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:47,5,10790,3073.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:19:48,5,10790,3074.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:49,5,10790,3075.9,10.2,13.3,25,26,0.415,10,49.9,9.85
,17:19:50,5,10790,3076.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:19:51,5,10790,3077.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:52,5,10790,3078.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:19:53,5,10790,3079.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:54,5,10790,3080.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:55,5,10790,3081.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:56,5,10790,3082.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:57,5,10790,3083.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:19:58,5,10790,3084.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:19:59,5,10790,3085.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:00,5,10790,3086.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:01,5,10790,3087.9,10.2,13.3,25,26,0.406,10,49.8,9.85
,17:20:02,5,10790,3088.9,10.2,13.3,25,26,0.406,10,49.8,9.85
,17:20:03,5,10790,3089.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:04,5,10790,3090.9,10.2,13.3,25,26,0.415,10,49.9,9.85
,17:20:05,5,10790,3091.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:20:06,5,10790,3092.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:07,5,10790,3093.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:20:08,5,10790,3094.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:20:09,5,10790,3095.9,10.2,13.3,25,26,0.406,10,49.8,9.85
,17:20:10,5,10790,3096.9,10.2,13.3,25,26,0.406,10,49.8,9.85
,17:20:11,5,10790,3097.9,10.2,13.3,25,26,0.406,10,49.8,9.85
,17:20:12,5,10790,3098.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:20:13,5,10790,3099.9,10.2,13.3,25,26,0.414,10,49.8,9.85
,17:20:14,5,10790,3100.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:20:15,5,10790,3101.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:20:16,5,10790,3102.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:20:17,5,10790,3103.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:20:18,5,10790,3104.9,10.2,13.3,25,26,0.41,10,49.8,9.85
,17:20:19,5,10790,3105.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:20:20,5,10790,3106.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:20:21,5,10790,3107.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:20:22,5,10790,3108.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:20:23,5,10790,3109.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:20:24,5,10790,3110.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:25,5,10790,3111.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:20:26,5,10790,3112.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:20:27,5,10790,3113.9,10.2,13.3,25,25,0.406,10,49.9,9.85
,17:20:28,5,10790,3114.9,10.19,13.3,25,25,0.41,10,49.9,9.84
,17:20:29,5,10790,3115.9,10.18,13.3,25,25,0.414,10,49.9,9.83
,17:20:30,5,10790,3116.9,10.17,13.3,25,26,0.413,10,49.9,9.81
,17:20:31,5,10790,3117.9,10.17,13.3,25,26,0.413,10,49.9,9.81
,17:20:32,5,10790,3118.9,10.18,13.3,25,26,0.409,10,49.9,9.83
,17:20:33,5,10790,3119.9,10.19,13.3,25,26,0.406,10,49.9,9.84
,17:20:34,5,10790,3120.9,10.19,13.3,25,26,0.406,10,49.9,9.84
,17:20:35,5,10790,3121.9,10.18,13.3,25,26,0.409,10,49.9,9.82
,17:20:36,5,10790,3122.9,10.17,13.3,25,26,0.409,10,49.8,9.82
,17:20:37,5,10790,3123.9,10.18,13.3,25,26,0.405,10,49.8,9.83
,17:20:38,5,10790,3124.9,10.19,13.3,25,26,0.41,10,49.9,9.84
,17:20:39,5,10790,3125.9,10.19,13.3,25,26,0.414,10,49.9,9.84
,17:20:40,5,10790,3126.9,10.19,13.3,25,26,0.414,10,49.9,9.84
,17:20:41,5,10790,3127.9,10.19,13.3,25,26,0.41,10,49.9,9.84
,17:20:42,5,10790,3128.9,10.2,13.3,25,26,0.406,10,49.9,9.84
,17:20:43,5,10790,3129.9,10.19,13.3,25,26,0.406,10,49.9,9.84
,17:20:44,5,10790,3130.9,10.17,13.3,25,26,0.409,10,49.9,9.82
,17:20:45,5,10790,3131.9,10.16,13.3,25,25,0.409,10,49.9,9.81
,17:20:46,5,10790,3132.9,10.17,13.3,25,25,0.409,10,49.9,9.82
,17:20:47,5,10790,3133.9,10.19,13.3,25,25,0.41,10,49.9,9.84
,17:20:48,5,10790,3134.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:20:49,5,10790,3135.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:50,5,10790,3136.9,10.2,13.3,25,26,0.414,10,49.9,9.85
,17:20:51,5,10790,3137.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:52,5,10790,3138.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:53,5,10790,3139.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:54,5,10790,3140.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:55,5,10790,3141.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:56,5,10790,3142.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:20:57,5,10790,3143.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:20:58,5,10790,3144.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:20:59,5,10790,3145.9,10.2,13.3,25,26,0.402,10,49.9,9.85
,17:21:00,5,10790,3146.9,10.18,13.3,26,25,0.397,10,49.9,9.82
,17:21:01,5,10790,3147.9,10.13,13.3,26,25,0.391,10,49.9,9.78
,17:21:02,5,10790,3148.9,10.07,13.3,26,25,0.393,10,49.9,9.71
,17:21:03,5,10790,3149.9,10,13.3,25,25,0.394,10,49.9,9.64
,17:21:04,5,10790,3150.9,9.94,13.3,25,25,0.392,10,49.8,9.59
,17:21:05,5,10790,3151.9,9.9,13.3,25,25,0.394,10,49.9,9.55
,17:21:06,5,10790,3152.9,9.86,13.3,25,25,0.397,10,49.9,9.52
,17:21:07,5,10790,3153.9,9.83,13.3,25,26,0.395,10,49.9,9.49
,17:21:08,5,10790,3154.9,9.81,13.3,25,26,0.399,10,49.9,9.47
,17:21:09,5,10790,3155.9,9.8,13.3,25,26,0.398,10,49.9,9.46
,17:21:10,5,10790,3156.9,9.82,13.3,25,26,0.399,10,49.9,9.48
,17:21:11,5,10790,3157.9,9.84,13.3,25,26,0.4,10,49.9,9.5
,17:21:12,5,10790,3158.9,9.85,13.3,25,26,0.4,10,49.9,9.51
,17:21:13,5,10790,3159.9,9.87,13.3,25,26,0.401,10,49.9,9.53
,17:21:14,5,10790,3160.9,9.88,13.3,25,26,0.402,10,49.8,9.54
,17:21:15,5,10790,3161.9,9.88,13.3,25,26,0.397,10,49.9,9.53
,17:21:16,5,10790,3162.9,9.84,13.3,25,26,0.396,10,49.8,9.49
,17:21:17,5,10790,3163.9,9.8,13.3,25,26,0.394,10,49.8,9.46
,17:21:18,5,10790,3164.9,9.79,13.3,25,26,0.398,10,49.8,9.45
,17:21:19,5,10790,3165.9,9.8,13.3,25,26,0.398,10,49.8,9.47
,17:21:20,5,10790,3166.9,9.84,13.3,25,26,0.4,10,49.8,9.5
,17:21:21,5,10790,3167.9,9.87,13.3,25,26,0.397,10,49.8,9.53
,17:21:22,5,10790,3168.9,9.87,13.3,25,26,0.397,10,49.8,9.53
,17:21:23,5,10790,3169.9,9.87,13.3,25,26,0.397,10,49.8,9.53
,17:21:24,5,10790,3170.9,9.9,13.3,25,26,0.398,10,49.8,9.56
,17:21:25,5,10790,3171.9,9.95,13.3,25,26,0.4,10,49.8,9.61
,17:21:26,5,10790,3172.9,9.98,13.3,25,26,0.401,10,49.9,9.64
,17:21:27,5,10790,3173.9,9.99,13.3,25,25,0.406,10,49.9,9.64
,17:21:28,5,10790,3174.9,10,13.3,25,25,0.402,10,49.8,9.65
,17:21:29,5,10790,3175.9,10,13.3,25,25,0.402,10,49.8,9.65
,17:21:30,5,10790,3176.9,10,13.3,25,25,0.398,10,49.9,9.65
,17:21:31,5,10790,3177.9,10.02,13.3,25,25,0.399,10,49.9,9.67
,17:21:32,5,10790,3178.9,10.06,13.3,25,25,0.409,10,49.9,9.71
,17:21:33,5,10790,3179.9,10.12,13.3,25,25,0.411,10,49.9,9.77
,17:21:34,5,10790,3180.9,10.16,13.3,25,25,0.408,10,49.9,9.81
,17:21:35,5,10790,3181.9,10.18,13.3,25,25,0.405,10,49.9,9.83
,17:21:36,5,10790,3182.9,10.18,13.3,25,25,0.405,10,49.9,9.82
,17:21:37,5,10790,3183.9,10.17,13.3,25,25,0.405,10,49.9,9.82
,17:21:38,5,10790,3184.9,10.17,13.3,25,25,0.405,10,49.9,9.82
,17:21:39,5,10790,3185.9,10.18,13.3,25,25,0.401,10,49.9,9.83
,17:21:40,5,10790,3186.9,10.18,13.3,25,25,0.401,10,49.9,9.83
,17:21:41,5,10790,3187.9,10.18,13.3,25,26,0.409,10,49.9,9.82
,17:21:42,5,10790,3188.9,10.17,13.3,25,26,0.413,10,49.9,9.82
,17:21:43,5,10790,3189.9,10.17,13.3,25,26,0.409,10,49.9,9.82
,17:21:44,5,10790,3190.9,10.19,13.3,25,26,0.414,10,49.9,9.84
,17:21:45,5,10790,3191.9,10.2,13.3,25,26,0.414,10,49.8,9.85
,17:21:46,5,10790,3192.9,10.2,13.3,25,26,0.414,10,49.8,9.85
,17:21:47,5,10790,3193.9,10.2,13.3,25,26,0.414,10,49.8,9.85
,17:21:48,5,10790,3194.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:21:49,5,10790,3195.9,10.2,13.3,25,26,0.406,10,49.9,9.85
,17:21:50,5,10790,3196.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:21:51,5,10790,3197.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:21:52,5,10790,3198.9,10.2,13.3,25,25,0.414,10,49.9,9.85
,17:21:53,5,10790,3199.9,10.2,13.3,25,25,0.41,10,49.9,9.85
,17:21:54,5,10790,3200.9,10.2,13.3,25,26,0.41,10,49.9,9.85
,17:21:55,5,10790,3201.9,10.2,13.3,25,26,0.41,10,49.8,9.85
