Data file,,DELRINNC010_ISO10_12C_007_12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,08/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:46:49 on 08/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,18:07:34,4,43200,19244.4,1.02,13.3,7,12.9,0.153,10,50.1,0.96
,18:07:35,4,43200,19245.4,1.02,13.3,7,12.9,0.153,10,50.1,0.96
,18:07:36,4,43200,19246.4,1.02,13.3,7,12.9,0.147,10,50.1,0.95
,18:07:37,4,43200,19247.4,1.02,13.3,7,12.9,0.142,10,50.1,0.95
,18:07:38,4,43200,19248.4,1.02,13.3,7,13,0.142,10,50.1,0.95
,18:07:39,4,43200,19249.4,1.02,13.3,7,13,0.147,10,50.1,0.95
,18:07:40,4,43200,19250.4,1.02,13.3,7,13,0.147,10,50.1,0.95
,18:07:41,4,43200,19251.4,1.02,13.3,7,13,0.152,10,50.1,0.95
,18:07:42,4,43200,19252.4,1.02,13.3,7,13,0.153,10,50.1,0.95
,18:07:43,4,43200,19253.4,1.02,13.3,7,13,0.153,10,50.1,0.95
,18:07:44,4,43200,19254.4,1.02,13.3,7,13,0.147,10,50.1,0.95
,18:07:45,4,43200,19255.4,1.02,13.3,7,13,0.147,10,50.1,0.96
,18:07:46,4,43200,19256.4,1.02,13.3,7,13,0.147,10,50.1,0.96
,18:07:47,4,43200,19257.4,1.02,13.3,7,13.1,0.148,10,50.1,0.96
,18:07:48,4,43200,19258.4,1.02,13.3,7,13.1,0.153,10,50.1,0.96
,18:07:49,4,43200,19259.4,1.02,13.3,7,13.1,0.153,10,50.1,0.96
,18:07:50,4,43200,19260.4,1.02,13.3,7,13.1,0.153,10,50.1,0.96
,18:07:51,4,43200,19261.4,1.02,13.3,7,13.1,0.154,10,50.1,0.96
,18:07:52,4,43200,19262.4,1.03,13.3,7,13.1,0.148,10,50.1,0.96
,18:07:53,4,43200,19263.4,1.03,13.3,7,13.1,0.149,10,50.1,0.96
,18:07:54,4,43200,19264.4,1.03,13.3,7,13.1,0.154,10,50.1,0.96
,18:07:55,4,43200,19265.4,1.03,13.3,7,13.2,0.149,10,50.1,0.96
,18:07:56,4,43200,19266.4,1.03,13.3,7,13.2,0.148,10,50.1,0.96
,18:07:57,4,43200,19267.4,1.03,13.3,7,13.2,0.148,10,50.1,0.96
,18:07:58,4,43200,19268.4,1.03,13.3,7,13.2,0.143,10,50.1,0.96
,18:07:59,4,43200,19269.4,1.03,13.3,7,13.2,0.149,10,50.1,0.96
,18:08:00,4,43200,19270.4,1.03,13.3,7,13.2,0.154,10,50.1,0.96
,18:08:01,4,43200,19271.4,1.03,13.3,7,13.2,0.154,10,50.1,0.96
,18:08:02,4,43200,19272.4,1.02,13.3,7,13.2,0.154,10,50.1,0.96
,18:08:03,4,43200,19273.4,1.02,13.3,7,13.2,0.148,10,50.1,0.96
,18:08:04,4,43200,19274.4,1.02,13.3,7,13.2,0.148,10,50.1,0.96
,18:08:05,4,43200,19275.4,1.03,13.3,7,13.2,0.148,10,50.1,0.96
,18:08:06,4,43200,19276.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:07,4,43200,19277.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:08,4,43200,19278.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:09,4,43200,19279.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:10,4,43200,19280.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:11,4,43200,19281.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:12,4,43200,19282.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:13,4,43200,19283.4,1.03,13.3,7,13.3,0.149,10,50.1,0.96
,18:08:14,4,43200,19284.4,1.03,13.3,7,13.3,0.143,10,50.1,0.96
,18:08:15,4,43200,19285.4,1.03,13.3,7,13.3,0.143,10,50.1,0.96
,18:08:16,4,43200,19286.4,1.03,13.3,7,13.3,0.149,10,50.1,0.96
,18:08:17,4,43200,19287.4,1.03,13.3,7,13.3,0.154,10,50.1,0.96
,18:08:18,4,43200,19288.4,1.02,13.3,7,13.4,0.147,10,50.1,0.96
,18:08:19,4,43200,19289.4,1.02,13.3,7,13.4,0.147,10,50.1,0.96
,18:08:20,4,43200,19290.4,1.02,13.3,7,13.4,0.153,10,50.1,0.96
,18:08:21,4,43200,19291.4,1.02,13.3,7,13.4,0.153,10,50.1,0.96
,18:08:22,4,43200,19292.4,1.02,13.3,7,13.4,0.153,10,50.1,0.96
,18:08:23,4,43200,19293.4,1.02,13.3,7,13.4,0.154,10,50.1,0.96
,18:08:24,4,43200,19294.4,1.03,13.3,7,13.4,0.154,10,50.1,0.96
,18:08:25,4,43200,19295.4,1.03,13.3,7,13.4,0.149,10,50.1,0.96
,18:08:26,4,43200,19296.4,1.03,13.3,7,13.4,0.144,10,50.1,0.97
,18:08:27,4,43200,19297.4,1.03,13.3,7,13.4,0.138,10,50.1,0.96
,18:08:28,4,43200,19298.4,1.03,13.3,7,13.4,0.143,10,50.1,0.96
,18:08:29,4,43200,19299.4,1.03,13.3,7,13.4,0.149,10,50.1,0.97
,18:08:30,4,43200,19300.4,1.03,13.3,7,13.4,0.149,10,50.1,0.97
,18:08:31,4,43200,19301.4,1.03,13.3,7,13.4,0.155,10,50.1,0.97
,18:08:32,4,43200,19302.4,1.03,13.3,7,13.4,0.154,10,50.1,0.96
,18:08:33,4,43200,19303.4,1.03,13.3,7,13.4,0.154,10,50.1,0.96
,18:08:34,4,43200,19304.4,1.03,13.3,7,13.4,0.155,10,50.1,0.97
,18:08:35,4,43200,19305.4,1.03,13.3,7,13.4,0.155,10,50.1,0.97
,18:08:36,4,43200,19306.4,1.03,13.3,7,13.4,0.155,10,50.1,0.97
,18:08:37,4,43200,19307.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:38,4,43200,19308.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:39,4,43200,19309.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:40,4,43200,19310.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:41,4,43200,19311.4,1.03,13.3,7,13.5,0.149,10,50,0.97
,18:08:42,4,43200,19312.4,1.03,13.3,7,13.5,0.149,10,50.1,0.97
,18:08:43,4,43200,19313.4,1.03,13.3,7,13.5,0.154,10,50.1,0.96
,18:08:44,4,43200,19314.4,1.03,13.3,7,13.5,0.154,10,50.1,0.96
,18:08:45,4,43200,19315.4,1.03,13.3,7,13.5,0.154,10,50.1,0.96
,18:08:46,4,43200,19316.4,1.03,13.3,7,13.5,0.154,10,50.1,0.96
,18:08:47,4,43200,19317.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:48,4,43200,19318.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:49,4,43200,19319.4,1.03,13.3,7,13.5,0.149,10,50.1,0.97
,18:08:50,4,43200,19320.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:51,4,43200,19321.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:52,4,43200,19322.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:53,4,43200,19323.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:54,4,43200,19324.4,1.03,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:55,4,43200,19325.4,1.04,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:56,4,43200,19326.4,1.04,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:57,4,43200,19327.4,1.04,13.3,7,13.5,0.155,10,50.1,0.97
,18:08:58,4,43200,19328.4,1.04,13.3,7,13.5,0.15,10,50.1,0.97
,18:08:59,4,43200,19329.4,1.04,13.3,7,13.5,0.15,10,50.1,0.97
,18:09:00,4,43200,19330.4,1.04,13.3,7,13.5,0.156,10,50.1,0.98
,18:09:01,4,43200,19331.4,1.04,13.3,7,13.5,0.156,10,50.1,0.98
,18:09:02,4,43200,19332.4,1.04,13.3,7,13.5,0.15,10,50.1,0.98
,18:09:03,4,43200,19333.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:04,4,43200,19334.4,1.05,13.3,7,13.5,0.146,10,50.1,0.98
,18:09:05,4,43200,19335.4,1.05,13.3,7,13.5,0.146,10,50.1,0.98
,18:09:06,4,43200,19336.4,1.05,13.3,7,13.5,0.152,10,50.1,0.98
,18:09:07,4,43200,19337.4,1.05,13.3,7,13.5,0.152,10,50.1,0.99
,18:09:08,4,43200,19338.4,1.05,13.3,7,13.5,0.152,10,50.1,0.98
,18:09:09,4,43200,19339.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:10,4,43200,19340.4,1.04,13.3,7,13.5,0.15,10,50.1,0.98
,18:09:11,4,43200,19341.4,1.04,13.3,7,13.5,0.156,10,50.1,0.97
,18:09:12,4,43200,19342.4,1.04,13.3,7,13.5,0.156,10,50.1,0.98
,18:09:13,4,43200,19343.4,1.04,13.3,7,13.5,0.157,10,50.1,0.98
,18:09:14,4,43200,19344.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:15,4,43200,19345.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:16,4,43200,19346.4,1.04,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:17,4,43200,19347.4,1.04,13.3,7,13.5,0.156,10,50.1,0.97
,18:09:18,4,43200,19348.4,1.04,13.3,7,13.5,0.155,10,50.1,0.97
,18:09:19,4,43200,19349.4,1.04,13.3,7,13.5,0.156,10,50.1,0.97
,18:09:20,4,43200,19350.4,1.04,13.3,7,13.5,0.156,10,50.1,0.98
,18:09:21,4,43200,19351.4,1.04,13.3,7,13.5,0.157,10,50.1,0.98
,18:09:22,4,43200,19352.4,1.05,13.3,7,13.5,0.157,10,50.1,0.98
,18:09:23,4,43200,19353.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:24,4,43200,19354.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:25,4,43200,19355.4,1.04,13.3,7,13.5,0.145,10,50.1,0.98
,18:09:26,4,43200,19356.4,1.04,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:27,4,43200,19357.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:28,4,43200,19358.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:29,4,43200,19359.4,1.05,13.3,7,13.5,0.146,10,50.1,0.98
,18:09:30,4,43200,19360.4,1.05,13.3,7,13.5,0.146,10,50.1,0.98
,18:09:31,4,43200,19361.4,1.05,13.3,7,13.5,0.152,10,50.1,0.98
,18:09:32,4,43200,19362.4,1.05,13.3,7,13.5,0.152,10,50.1,0.98
,18:09:33,4,43200,19363.4,1.05,13.3,7,13.5,0.152,10,50.1,0.98
,18:09:34,4,43200,19364.4,1.05,13.3,7,13.5,0.152,10,50.1,0.99
,18:09:35,4,43200,19365.4,1.05,13.3,7,13.5,0.152,10,50.1,0.98
,18:09:36,4,43200,19366.4,1.05,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:37,4,43200,19367.4,1.04,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:38,4,43200,19368.4,1.04,13.3,7,13.5,0.15,10,50.1,0.98
,18:09:39,4,43200,19369.4,1.04,13.3,7,13.5,0.151,10,50.1,0.98
,18:09:40,4,43200,19370.4,1.04,13.3,7,13.5,0.15,10,50.1,0.98
,18:09:41,4,43200,19371.4,1.04,13.3,7,13.5,0.15,10,50.1,0.97
,18:09:42,4,43200,19372.4,1.04,13.3,7,13.5,0.144,10,50.1,0.97
,18:09:43,4,43200,19373.4,1.03,13.3,7,13.5,0.139,10,50.1,0.97
,18:09:44,4,43200,19374.4,1.03,13.3,7,13.5,0.139,10,50.1,0.97
,18:09:45,4,43200,19375.4,1.03,13.3,7,13.5,0.144,10,50.1,0.97
,18:09:46,4,43200,19376.4,1.03,13.3,7,13.5,0.144,10,50.1,0.97
,18:09:47,4,43200,19377.4,1.03,13.3,7,13.5,0.149,10,50.1,0.97
,18:09:48,4,43200,19378.4,1.03,13.3,7,13.5,0.154,10,50.1,0.96
,18:09:49,4,43200,19379.4,1.03,13.3,7,13.4,0.154,10,50.1,0.96
,18:09:50,4,43200,19380.4,1.03,13.3,7,13.4,0.154,10,50.1,0.96
,18:09:51,4,43200,19381.4,1.03,13.3,7,13.4,0.154,10,50.1,0.96
,18:09:52,4,43200,19382.4,1.03,13.3,7,13.4,0.155,10,50,0.97
,18:09:53,4,43200,19383.4,1.03,13.3,6,13.4,0.161,10,50.1,0.97
,18:09:54,4,43200,19384.4,1.04,13.3,7,13.4,0.155,10,50.1,0.97
,18:09:55,4,43200,19385.4,1.04,13.3,7,13.4,0.156,10,50.1,0.98
,18:09:56,4,43200,19386.4,1.04,13.3,7,13.4,0.15,10,50.1,0.98
,18:09:57,4,43200,19387.4,1.04,13.3,7,13.4,0.156,10,50.1,0.97
,18:09:58,4,43200,19388.4,1.04,13.3,7,13.4,0.155,10,50.1,0.97
,18:09:59,4,43200,19389.4,1.04,13.3,6,13.4,0.162,10,50.1,0.97
,18:10:00,4,43200,19390.4,1.04,13.3,7,13.4,0.156,10,50.1,0.97
,18:10:01,4,43200,19391.4,1.04,13.3,7,13.4,0.15,10,50,0.98
,18:10:02,4,43200,19392.4,1.05,13.3,7,13.4,0.151,10,50.1,0.98
,18:10:03,4,43200,19393.4,1.05,13.3,7,13.4,0.151,10,50.1,0.98
,18:10:04,4,43200,19394.4,1.04,13.3,7,13.4,0.151,10,50.1,0.98
,18:10:05,4,43200,19395.4,1.04,13.3,7,13.4,0.145,10,50.1,0.97
,18:10:06,4,43200,19396.4,1.04,13.3,7,13.4,0.144,10,50.1,0.97
